#{"t_start": 1752508459.5835257, "env_id": "SafeCartPole-v0"}
r,l,t,c
200.0,200,172.039707,0.0
200.0,200,172.210777,0.0
200.0,200,172.381737,0.0
200.0,200,172.554451,0.0
200.0,200,172.72626,0.0
200.0,200,173.416438,0.0
200.0,200,173.58751,0.0
200.0,200,173.758407,0.0
200.0,200,173.929434,0.0
200.0,200,174.100186,0.0
200.0,200,174.270911,0.0
200.0,200,174.441785,0.0
200.0,200,174.614846,0.0
200.0,200,174.786319,0.0
200.0,200,174.95738,0.0
200.0,200,175.645384,0.0
200.0,200,175.816664,0.0
200.0,200,175.987875,0.0
200.0,200,176.159023,0.0
200.0,200,176.330014,0.0
200.0,200,176.501271,0.0
200.0,200,176.67466,0.0
200.0,200,176.847543,0.0
200.0,200,177.022878,0.0
200.0,200,177.19424,0.0
200.0,200,177.894123,0.0
200.0,200,178.06558,0.0
200.0,200,178.239721,0.0
200.0,200,178.410658,0.0
200.0,200,178.582989,0.0
200.0,200,178.759077,0.0
200.0,200,178.937903,0.0
200.0,200,179.116058,0.0
200.0,200,179.293914,0.0
200.0,200,179.471391,0.0
200.0,200,180.160874,0.0
200.0,200,180.33211,0.0
200.0,200,180.502904,0.0
200.0,200,180.675207,0.0
200.0,200,180.846651,0.0
200.0,200,181.018916,0.0
200.0,200,181.190133,0.0
200.0,200,181.361156,0.0
200.0,200,181.531943,0.0
200.0,200,181.702879,0.0
200.0,200,181.87467,0.0
200.0,200,182.564182,0.0
200.0,200,182.736215,0.0
200.0,200,182.908882,0.0
200.0,200,183.081064,0.0
200.0,200,183.252327,0.0
200.0,200,183.422882,0.0
200.0,200,183.593784,0.0
200.0,200,183.764657,0.0
200.0,200,183.935599,0.0
200.0,200,184.106115,0.0
200.0,200,184.795421,0.0
200.0,200,184.967549,0.0
200.0,200,185.138957,0.0
200.0,200,185.310119,0.0
200.0,200,185.481418,0.0
200.0,200,185.652447,0.0
200.0,200,185.823759,0.0
200.0,200,185.994766,0.0
200.0,200,186.165926,0.0
200.0,200,186.336982,0.0
200.0,200,187.027809,0.0
200.0,200,187.201099,0.0
200.0,200,187.372717,0.0
200.0,200,187.543669,0.0
200.0,200,187.714656,0.0
200.0,200,187.886271,0.0
200.0,200,188.057693,0.0
200.0,200,188.228586,0.0
200.0,200,188.399571,0.0
200.0,200,188.570352,0.0
200.0,200,189.261761,0.0
200.0,200,189.43309,0.0
200.0,200,189.604265,0.0
200.0,200,189.775403,0.0
200.0,200,189.946654,0.0
200.0,200,190.117494,0.0
200.0,200,190.288756,0.0
200.0,200,190.459628,0.0
200.0,200,190.630532,0.0
200.0,200,190.801733,0.0
200.0,200,190.974457,0.0
200.0,200,191.665447,0.0
200.0,200,191.838145,0.0
200.0,200,192.012091,0.0
200.0,200,192.184216,0.0
200.0,200,192.355188,0.0
200.0,200,192.526105,0.0
200.0,200,192.697303,0.0
200.0,200,192.869143,0.0
200.0,200,193.042177,0.0
200.0,200,193.213286,0.0
200.0,200,193.903966,0.0
200.0,200,194.075071,0.0
200.0,200,194.246451,0.0
200.0,200,194.417841,0.0
200.0,200,194.588788,0.0
200.0,200,194.759904,0.0
200.0,200,194.931893,0.0
200.0,200,195.103926,0.0
200.0,200,195.275335,0.0
200.0,200,195.446478,0.0
200.0,200,196.136817,0.0
200.0,200,196.307992,0.0
200.0,200,196.478966,0.0
200.0,200,196.649904,0.0
200.0,200,196.820933,0.0
200.0,200,196.993996,0.0
200.0,200,197.166508,0.0
200.0,200,197.338175,0.0
200.0,200,197.509577,0.0
200.0,200,197.6803,0.0
200.0,200,198.369556,0.0
200.0,200,198.540646,0.0
200.0,200,198.711566,0.0
200.0,200,198.882756,0.0
200.0,200,199.054794,0.0
200.0,200,199.22726,0.0
200.0,200,199.398534,0.0
200.0,200,199.569478,0.0
200.0,200,199.740356,0.0
200.0,200,199.911668,0.0
200.0,200,200.082639,0.0
200.0,200,200.770866,0.0
200.0,200,200.942079,0.0
200.0,200,201.114604,0.0
200.0,200,201.287509,0.0
200.0,200,201.458652,0.0
200.0,200,201.629711,0.0
200.0,200,201.800588,0.0
200.0,200,201.972919,0.0
200.0,200,202.143716,0.0
200.0,200,202.319509,0.0
200.0,200,203.011132,0.0
200.0,200,203.183588,0.0
200.0,200,203.35592,0.0
200.0,200,203.527167,0.0
200.0,200,203.698179,0.0
200.0,200,203.869552,0.0
200.0,200,204.040642,0.0
200.0,200,204.211526,0.0
200.0,200,204.382449,0.0
200.0,200,204.553254,0.0
200.0,200,205.246583,0.0
200.0,200,205.418701,0.0
200.0,200,205.589916,0.0
200.0,200,205.76471,0.0
200.0,200,205.941959,0.0
200.0,200,206.118966,0.0
200.0,200,206.296083,0.0
200.0,200,206.473042,0.0
200.0,200,206.649803,0.0
200.0,200,206.826819,0.0
200.0,200,207.526731,0.0
200.0,200,207.697979,0.0
200.0,200,207.869673,0.0
200.0,200,208.04747,0.0
200.0,200,208.225515,0.0
200.0,200,208.403098,0.0
200.0,200,208.574182,0.0
200.0,200,208.745223,0.0
200.0,200,208.916541,0.0
200.0,200,209.087686,0.0
200.0,200,209.259551,0.0
200.0,200,209.949718,0.0
200.0,200,210.124623,0.0
200.0,200,210.29832,0.0
200.0,200,210.4702,0.0
200.0,200,210.641218,0.0
200.0,200,210.81208,0.0
200.0,200,210.983026,0.0
200.0,200,211.153928,0.0
200.0,200,211.325558,0.0
200.0,200,211.497357,0.0
200.0,200,212.188246,0.0
200.0,200,212.359069,0.0
200.0,200,212.52985,0.0
200.0,200,212.700801,0.0
200.0,200,212.871806,0.0
200.0,200,213.043052,0.0
200.0,200,213.213736,0.0
200.0,200,213.385679,0.0
200.0,200,213.557561,0.0
200.0,200,213.728755,0.0
200.0,200,214.418231,0.0
200.0,200,214.588907,0.0
200.0,200,214.759497,0.0
200.0,200,214.930298,0.0
200.0,200,215.101231,0.0
200.0,200,215.272166,0.0
200.0,200,215.444557,0.0
200.0,200,215.617067,0.0
200.0,200,215.788159,0.0
200.0,200,215.959077,0.0
200.0,200,216.64712,0.0
200.0,200,216.818479,0.0
200.0,200,216.990942,0.0
200.0,200,217.162356,0.0
200.0,200,217.333445,0.0
200.0,200,217.506655,0.0
200.0,200,217.678254,0.0
200.0,200,217.849535,0.0
200.0,200,218.021316,0.0
200.0,200,218.192489,0.0
200.0,200,218.881117,0.0
200.0,200,219.052022,0.0
200.0,200,219.222968,0.0
200.0,200,219.393703,0.0
200.0,200,219.566173,0.0
200.0,200,219.73798,0.0
200.0,200,219.908939,0.0
200.0,200,220.079576,0.0
200.0,200,220.250177,0.0
200.0,200,220.421028,0.0
200.0,200,220.59247,0.0
200.0,200,221.283114,0.0
200.0,200,221.454045,0.0
200.0,200,221.627271,0.0
200.0,200,221.799187,0.0
200.0,200,221.971934,0.0
200.0,200,222.143825,0.0
200.0,200,222.315599,0.0
200.0,200,222.486526,0.0
200.0,200,222.657557,0.0
200.0,200,222.828408,0.0
200.0,200,223.517839,0.0
200.0,200,223.690196,0.0
200.0,200,223.861448,0.0
200.0,200,224.032532,0.0
200.0,200,224.203222,0.0
200.0,200,224.373756,0.0
200.0,200,224.544444,0.0
200.0,200,224.715186,0.0
200.0,200,224.886207,0.0
200.0,200,225.056866,0.0
200.0,200,225.748499,0.0
200.0,200,225.920361,0.0
200.0,200,226.091368,0.0
200.0,200,226.262118,0.0
200.0,200,226.433038,0.0
200.0,200,226.603564,0.0
200.0,200,226.774143,0.0
200.0,200,226.945795,0.0
200.0,200,227.117408,0.0
200.0,200,227.288616,0.0
200.0,200,227.981868,0.0
200.0,200,228.153342,0.0
200.0,200,228.324589,0.0
200.0,200,228.495562,0.0
200.0,200,228.666654,0.0
200.0,200,228.837727,0.0
200.0,200,229.008913,0.0
200.0,200,229.179782,0.0
200.0,200,229.350556,0.0
200.0,200,229.521486,0.0
200.0,200,229.693047,0.0
200.0,200,230.383002,0.0
200.0,200,230.55377,0.0
200.0,200,230.72476,0.0
200.0,200,230.896425,0.0
200.0,200,231.067806,0.0
200.0,200,231.238564,0.0
200.0,200,231.409277,0.0
200.0,200,231.580374,0.0
200.0,200,231.752033,0.0
200.0,200,231.925128,0.0
200.0,200,232.617673,0.0
200.0,200,232.788569,0.0
200.0,200,232.96036,0.0
200.0,200,233.131217,0.0
200.0,200,233.302039,0.0
200.0,200,233.473113,0.0
200.0,200,233.644103,0.0
200.0,200,233.8156,0.0
200.0,200,233.987553,0.0
200.0,200,234.159126,0.0
200.0,200,234.848267,0.0
200.0,200,235.019304,0.0
200.0,200,235.190084,0.0
200.0,200,235.360765,0.0
200.0,200,235.53154,0.0
200.0,200,235.702454,0.0
200.0,200,235.874424,0.0
200.0,200,236.04615,0.0
200.0,200,236.217382,0.0
200.0,200,236.38802,0.0
200.0,200,237.079847,0.0
200.0,200,237.250815,0.0
200.0,200,237.421558,0.0
200.0,200,237.593147,0.0
200.0,200,237.763972,0.0
200.0,200,237.936461,0.0
200.0,200,238.108487,0.0
200.0,200,238.27968,0.0
200.0,200,238.450339,0.0
200.0,200,238.621362,0.0
200.0,200,238.792081,0.0
200.0,200,239.481475,0.0
200.0,200,239.652183,0.0
200.0,200,239.823014,0.0
200.0,200,239.995771,0.0
200.0,200,240.166939,0.0
200.0,200,240.337811,0.0
200.0,200,240.508408,0.0
200.0,200,240.67944,0.0
200.0,200,240.850383,0.0
200.0,200,241.021455,0.0
200.0,200,241.711673,0.0
200.0,200,241.883825,0.0
200.0,200,242.057076,0.0
200.0,200,242.229072,0.0
200.0,200,242.400867,0.0
200.0,200,242.571719,0.0
200.0,200,242.742663,0.0
200.0,200,242.914317,0.0
200.0,200,243.085901,0.0
200.0,200,243.256739,0.0
200.0,200,243.948425,0.0
200.0,200,244.121104,0.0
200.0,200,244.292611,0.0
200.0,200,244.463497,0.0
200.0,200,244.634292,0.0
200.0,200,244.805287,0.0
200.0,200,244.976334,0.0
200.0,200,245.147093,0.0
200.0,200,245.317774,0.0
200.0,200,245.488916,0.0
200.0,200,246.180693,0.0
200.0,200,246.353184,0.0
200.0,200,246.524223,0.0
200.0,200,246.695259,0.0
200.0,200,246.867376,0.0
200.0,200,247.03928,0.0
200.0,200,247.21112,0.0
200.0,200,247.382051,0.0
200.0,200,247.553002,0.0
200.0,200,247.724082,0.0
200.0,200,247.89575,0.0
200.0,200,248.589472,0.0
200.0,200,248.760234,0.0
200.0,200,248.931114,0.0
200.0,200,249.101612,0.0
200.0,200,249.272064,0.0
200.0,200,249.442434,0.0
200.0,200,249.612743,0.0
200.0,200,249.783556,0.0
200.0,200,249.95451,0.0
200.0,200,250.125283,0.0
200.0,200,250.818048,0.0
200.0,200,250.989326,0.0
200.0,200,251.16073,0.0
200.0,200,251.331481,0.0
200.0,200,251.502486,0.0
200.0,200,251.673377,0.0
200.0,200,251.844465,0.0
200.0,200,252.016863,0.0
200.0,200,252.188837,0.0
200.0,200,252.361381,0.0
200.0,200,253.053119,0.0
200.0,200,253.22388,0.0
200.0,200,253.394572,0.0
200.0,200,253.565693,0.0
200.0,200,253.736563,0.0
200.0,200,253.907556,0.0
200.0,200,254.078116,0.0
200.0,200,254.249575,0.0
200.0,200,254.421039,0.0
200.0,200,254.592045,0.0
200.0,200,255.281734,0.0
200.0,200,255.452993,0.0
200.0,200,255.624007,0.0
200.0,200,255.795172,0.0
200.0,200,255.966431,0.0
200.0,200,256.137544,0.0
200.0,200,256.309932,0.0
200.0,200,256.481835,0.0
200.0,200,256.653253,0.0
200.0,200,256.824579,0.0
200.0,200,256.997126,0.0
200.0,200,257.688836,0.0
200.0,200,257.859781,0.0
200.0,200,258.031152,0.0
200.0,200,258.201926,0.0
200.0,200,258.375179,0.0
200.0,200,258.547793,0.0
200.0,200,258.719184,0.0
200.0,200,258.890399,0.0
200.0,200,259.061329,0.0
200.0,200,259.232098,0.0
200.0,200,259.921861,0.0
200.0,200,260.092305,0.0
200.0,200,260.262983,0.0
200.0,200,260.434997,0.0
200.0,200,260.606429,0.0
200.0,200,260.777627,0.0
200.0,200,260.948936,0.0
200.0,200,261.119897,0.0
200.0,200,261.290584,0.0
200.0,200,261.461372,0.0
200.0,200,262.153472,0.0
200.0,200,262.324905,0.0
200.0,200,262.498316,0.0
200.0,200,262.670763,0.0
200.0,200,262.842314,0.0
200.0,200,263.014261,0.0
200.0,200,263.18593,0.0
200.0,200,263.356727,0.0
200.0,200,263.527435,0.0
200.0,200,263.698384,0.0
200.0,200,264.38749,0.0
200.0,200,264.560193,0.0
200.0,200,264.732359,0.0
200.0,200,264.903935,0.0
200.0,200,265.07497,0.0
200.0,200,265.245831,0.0
200.0,200,265.416506,0.0
200.0,200,265.58754,0.0
200.0,200,265.758689,0.0
200.0,200,265.934057,0.0
200.0,200,266.117377,0.0
200.0,200,266.814176,0.0
200.0,200,266.991327,0.0
200.0,200,267.17049,0.0
200.0,200,267.348304,0.0
200.0,200,267.524205,0.0
200.0,200,267.696856,0.0
200.0,200,267.874593,0.0
200.0,200,268.0501,0.0
200.0,200,268.22081,0.0
200.0,200,268.391648,0.0
200.0,200,269.085829,0.0
200.0,200,269.256998,0.0
200.0,200,269.427866,0.0
200.0,200,269.59883,0.0
200.0,200,269.770019,0.0
200.0,200,269.941077,0.0
200.0,200,270.111963,0.0
200.0,200,270.282722,0.0
200.0,200,270.453548,0.0
200.0,200,270.628396,0.0
200.0,200,271.319995,0.0
200.0,200,271.491279,0.0
200.0,200,271.662322,0.0
200.0,200,271.833869,0.0
200.0,200,272.007365,0.0
200.0,200,272.179203,0.0
200.0,200,272.3508,0.0
200.0,200,272.5221,0.0
200.0,200,272.697379,0.0
200.0,200,272.869728,0.0
200.0,200,273.560895,0.0
200.0,200,273.732205,0.0
200.0,200,273.903201,0.0
200.0,200,274.07414,0.0
200.0,200,274.244989,0.0
200.0,200,274.415745,0.0
200.0,200,274.586541,0.0
200.0,200,274.758921,0.0
200.0,200,274.93068,0.0
200.0,200,275.10236,0.0
200.0,200,275.792967,0.0
200.0,200,275.964092,0.0
200.0,200,276.135122,0.0
200.0,200,276.306002,0.0
200.0,200,276.476894,0.0
200.0,200,276.647642,0.0
200.0,200,276.819997,0.0
200.0,200,276.992677,0.0
200.0,200,277.164695,0.0
200.0,200,277.335441,0.0
200.0,200,277.50695,0.0
200.0,200,278.198607,0.0
200.0,200,278.372132,0.0
200.0,200,278.544377,0.0
200.0,200,278.716388,0.0
200.0,200,278.88947,0.0
200.0,200,279.061842,0.0
200.0,200,279.234188,0.0
200.0,200,279.405295,0.0
200.0,200,279.575597,0.0
200.0,200,279.746082,0.0
200.0,200,280.436027,0.0
200.0,200,280.607074,0.0
200.0,200,280.777979,0.0
200.0,200,280.950496,0.0
200.0,200,281.12249,0.0
200.0,200,281.294184,0.0
200.0,200,281.465506,0.0
200.0,200,281.63647,0.0
200.0,200,281.807479,0.0
200.0,200,281.979868,0.0
200.0,200,282.679648,0.0
200.0,200,282.851473,0.0
200.0,200,283.024239,0.0
200.0,200,283.196975,0.0
200.0,200,283.368322,0.0
200.0,200,283.539317,0.0
200.0,200,283.711898,0.0
200.0,200,283.889511,0.0
200.0,200,284.061382,0.0
200.0,200,284.232416,0.0
200.0,200,284.924564,0.0
200.0,200,285.095989,0.0
200.0,200,285.266875,0.0
200.0,200,285.437653,0.0
200.0,200,285.60846,0.0
200.0,200,285.779449,0.0
200.0,200,285.950449,0.0
200.0,200,286.121683,0.0
200.0,200,286.292605,0.0
200.0,200,286.463395,0.0
200.0,200,286.634079,0.0
200.0,200,287.331002,0.0
200.0,200,287.503066,0.0
200.0,200,287.680235,0.0
200.0,200,287.857194,0.0
200.0,200,288.035119,0.0
200.0,200,288.216435,0.0
200.0,200,288.388275,0.0
200.0,200,288.559494,0.0
200.0,200,288.733258,0.0
200.0,200,288.910778,0.0
200.0,200,289.627062,0.0
200.0,200,289.801496,0.0
200.0,200,289.974148,0.0
200.0,200,290.145063,0.0
200.0,200,290.316363,0.0
200.0,200,290.48754,0.0
200.0,200,290.65856,0.0
200.0,200,290.830061,0.0
200.0,200,291.001579,0.0
200.0,200,291.174822,0.0
200.0,200,291.871761,0.0
200.0,200,292.043544,0.0
200.0,200,292.213709,0.0
200.0,200,292.386662,0.0
200.0,200,292.557185,0.0
200.0,200,292.727196,0.0
200.0,200,292.896952,0.0
200.0,200,293.067617,0.0
200.0,200,293.239745,0.0
200.0,200,293.410274,0.0
200.0,200,294.095685,0.0
200.0,200,294.264981,0.0
200.0,200,294.43422,0.0
200.0,200,294.60326,0.0
200.0,200,294.772585,0.0
200.0,200,294.942147,0.0
200.0,200,295.112949,0.0
200.0,200,295.285616,0.0
200.0,200,295.455962,0.0
200.0,200,295.625426,0.0
200.0,200,295.794786,0.0
200.0,200,296.478578,0.0
200.0,200,296.647922,0.0
200.0,200,296.817404,0.0
200.0,200,296.988252,0.0
200.0,200,297.158962,0.0
200.0,200,297.330438,0.0
200.0,200,297.50062,0.0
200.0,200,297.670034,0.0
200.0,200,297.839156,0.0
200.0,200,298.008753,0.0
200.0,200,298.692454,0.0
200.0,200,298.861501,0.0
200.0,200,299.030949,0.0
200.0,200,299.201692,0.0
200.0,200,299.372499,0.0
200.0,200,299.542684,0.0
200.0,200,299.712953,0.0
200.0,200,299.882998,0.0
200.0,200,300.052724,0.0
200.0,200,300.223636,0.0
200.0,200,300.908715,0.0
200.0,200,301.077923,0.0
200.0,200,301.247947,0.0
200.0,200,301.418728,0.0
200.0,200,301.588486,0.0
200.0,200,301.758172,0.0
200.0,200,301.929732,0.0
200.0,200,302.100144,0.0
200.0,200,302.270639,0.0
200.0,200,302.440164,0.0
200.0,200,303.12629,0.0
200.0,200,303.297315,0.0
200.0,200,303.468245,0.0
200.0,200,303.638577,0.0
200.0,200,303.808645,0.0
200.0,200,303.97848,0.0
200.0,200,304.147902,0.0
200.0,200,304.317388,0.0
200.0,200,304.486826,0.0
200.0,200,304.656448,0.0
200.0,200,304.826004,0.0
200.0,200,305.516147,0.0
200.0,200,305.686042,0.0
200.0,200,305.855194,0.0
200.0,200,306.024708,0.0
200.0,200,306.194245,0.0
200.0,200,306.36369,0.0
200.0,200,306.532939,0.0
200.0,200,306.702404,0.0
200.0,200,306.873176,0.0
200.0,200,307.043238,0.0
200.0,200,307.747913,0.0
200.0,200,307.918342,0.0
200.0,200,308.087849,0.0
200.0,200,308.257423,0.0
200.0,200,308.426872,0.0
200.0,200,308.596565,0.0
200.0,200,308.766221,0.0
200.0,200,308.935953,0.0
200.0,200,309.105335,0.0
200.0,200,309.274415,0.0
200.0,200,309.962426,0.0
200.0,200,310.131921,0.0
200.0,200,310.301427,0.0
200.0,200,310.470926,0.0
200.0,200,310.640526,0.0
200.0,200,310.810441,0.0
200.0,200,310.980223,0.0
200.0,200,311.157886,0.0
200.0,200,311.331549,0.0
200.0,200,311.503975,0.0
200.0,200,312.201672,0.0
200.0,200,312.371529,0.0
200.0,200,312.541428,0.0
200.0,200,312.711352,0.0
200.0,200,312.881118,0.0
200.0,200,313.050815,0.0
200.0,200,313.220712,0.0
200.0,200,313.390296,0.0
200.0,200,313.561521,0.0
200.0,200,313.732182,0.0
200.0,200,313.903014,0.0
200.0,200,314.588167,0.0
200.0,200,314.757799,0.0
200.0,200,314.927523,0.0
200.0,200,315.097291,0.0
200.0,200,315.266643,0.0
200.0,200,315.436128,0.0
200.0,200,315.607118,0.0
200.0,200,315.777882,0.0
200.0,200,315.94861,0.0
200.0,200,316.119034,0.0
200.0,200,316.804916,0.0
200.0,200,316.976158,0.0
200.0,200,317.14612,0.0
200.0,200,317.315984,0.0
200.0,200,317.485955,0.0
200.0,200,317.657234,0.0
200.0,200,317.828173,0.0
200.0,200,317.999134,0.0
200.0,200,318.169893,0.0
200.0,200,318.340545,0.0
200.0,200,319.025528,0.0
200.0,200,319.195754,0.0
200.0,200,319.365408,0.0
200.0,200,319.53494,0.0
200.0,200,319.706064,0.0
200.0,200,319.876999,0.0
200.0,200,320.047516,0.0
200.0,200,320.218077,0.0
200.0,200,320.388077,0.0
200.0,200,320.557924,0.0
200.0,200,321.244792,0.0
200.0,200,321.414558,0.0
200.0,200,321.583818,0.0
200.0,200,321.755153,0.0
200.0,200,321.927111,0.0
200.0,200,322.097764,0.0
200.0,200,322.267175,0.0
200.0,200,322.436857,0.0
200.0,200,322.606013,0.0
200.0,200,322.775274,0.0
200.0,200,322.945155,0.0
200.0,200,323.629604,0.0
200.0,200,323.800818,0.0
200.0,200,323.974558,0.0
200.0,200,324.151575,0.0
200.0,200,324.328285,0.0
200.0,200,324.505256,0.0
200.0,200,324.682337,0.0
200.0,200,324.859355,0.0
200.0,200,325.032175,0.0
200.0,200,325.201865,0.0
200.0,200,325.889867,0.0
200.0,200,326.060783,0.0
200.0,200,326.230947,0.0
200.0,200,326.403049,0.0
200.0,200,326.574996,0.0
200.0,200,326.746481,0.0
200.0,200,326.918102,0.0
200.0,200,327.090647,0.0
200.0,200,327.262697,0.0
200.0,200,327.436796,0.0
200.0,200,328.141267,0.0
200.0,200,328.312873,0.0
200.0,200,328.484627,0.0
200.0,200,328.654677,0.0
200.0,200,328.824881,0.0
200.0,200,328.995107,0.0
200.0,200,329.165552,0.0
200.0,200,329.335517,0.0
200.0,200,329.50565,0.0
200.0,200,329.675792,0.0
200.0,200,330.366605,0.0
200.0,200,330.537684,0.0
200.0,200,330.711336,0.0
200.0,200,330.880819,0.0
200.0,200,331.050452,0.0
200.0,200,331.220035,0.0
200.0,200,331.389471,0.0
200.0,200,331.559072,0.0
200.0,200,331.728743,0.0
200.0,200,331.899773,0.0
200.0,200,332.588591,0.0
200.0,200,332.758774,0.0
200.0,200,332.929205,0.0
200.0,200,333.099191,0.0
200.0,200,333.26915,0.0
200.0,200,333.439159,0.0
200.0,200,333.60923,0.0
200.0,200,333.779172,0.0
200.0,200,333.949907,0.0
200.0,200,334.121005,0.0
200.0,200,334.291026,0.0
200.0,200,334.976488,0.0
200.0,200,335.146792,0.0
200.0,200,335.316648,0.0
200.0,200,335.486672,0.0
200.0,200,335.656427,0.0
200.0,200,335.826349,0.0
200.0,200,335.996658,0.0
200.0,200,336.168146,0.0
200.0,200,336.338395,0.0
200.0,200,336.508337,0.0
200.0,200,337.195206,0.0
200.0,200,337.365454,0.0
200.0,200,337.536037,0.0
200.0,200,337.705746,0.0
200.0,200,337.875857,0.0
200.0,200,338.046621,0.0
200.0,200,338.217469,0.0
200.0,200,338.388083,0.0
200.0,200,338.558181,0.0
200.0,200,338.727819,0.0
200.0,200,339.41459,0.0
200.0,200,339.584651,0.0
200.0,200,339.754374,0.0
200.0,200,339.924352,0.0
200.0,200,340.094719,0.0
200.0,200,340.26561,0.0
200.0,200,340.436417,0.0
200.0,200,340.606646,0.0
200.0,200,340.778954,0.0
200.0,200,340.950016,0.0
200.0,200,341.639982,0.0
200.0,200,341.810054,0.0
200.0,200,341.981994,0.0
200.0,200,342.153292,0.0
200.0,200,342.325919,0.0
200.0,200,342.497189,0.0
200.0,200,342.666735,0.0
200.0,200,342.836787,0.0
200.0,200,343.00698,0.0
200.0,200,343.177183,0.0
200.0,200,343.346828,0.0
200.0,200,344.032551,0.0
200.0,200,344.203475,0.0
200.0,200,344.375011,0.0
200.0,200,344.545182,0.0
200.0,200,344.715321,0.0
200.0,200,344.885484,0.0
200.0,200,345.05565,0.0
200.0,200,345.225594,0.0
200.0,200,345.395066,0.0
200.0,200,345.564596,0.0
200.0,200,346.251291,0.0
200.0,200,346.421776,0.0
200.0,200,346.591573,0.0
200.0,200,346.761201,0.0
200.0,200,346.932468,0.0
200.0,200,347.102859,0.0
200.0,200,347.273135,0.0
200.0,200,347.442904,0.0
200.0,200,347.612448,0.0
200.0,200,347.781961,0.0
200.0,200,348.47148,0.0
200.0,200,348.642269,0.0
200.0,200,348.813223,0.0
200.0,200,348.984091,0.0
200.0,200,349.154992,0.0
200.0,200,349.324939,0.0
200.0,200,349.494532,0.0
200.0,200,349.664282,0.0
200.0,200,349.834062,0.0
200.0,200,350.003865,0.0
200.0,200,350.69279,0.0
200.0,200,350.863193,0.0
200.0,200,351.033613,0.0
200.0,200,351.203743,0.0
200.0,200,351.37319,0.0
200.0,200,351.542742,0.0
200.0,200,351.711967,0.0
200.0,200,351.882755,0.0
200.0,200,352.052936,0.0
200.0,200,352.222592,0.0
200.0,200,352.393586,0.0
200.0,200,353.083663,0.0
200.0,200,353.25326,0.0
200.0,200,353.4229,0.0
200.0,200,353.592683,0.0
200.0,200,353.762317,0.0
200.0,200,353.932106,0.0
200.0,200,354.101721,0.0
200.0,200,354.271354,0.0
200.0,200,354.442533,0.0
200.0,200,354.612628,0.0
200.0,200,355.297552,0.0
200.0,200,355.467268,0.0
200.0,200,355.636731,0.0
200.0,200,355.806275,0.0
200.0,200,355.976104,0.0
200.0,200,356.145758,0.0
200.0,200,356.314977,0.0
200.0,200,356.486116,0.0
200.0,200,356.657123,0.0
200.0,200,356.827519,0.0
200.0,200,357.517392,0.0
200.0,200,357.687215,0.0
200.0,200,357.857242,0.0
200.0,200,358.027194,0.0
200.0,200,358.196825,0.0
200.0,200,358.366876,0.0
200.0,200,358.538091,0.0
200.0,200,358.709032,0.0
200.0,200,358.879187,0.0
200.0,200,359.049164,0.0
200.0,200,359.73432,0.0
200.0,200,359.90434,0.0
200.0,200,360.073847,0.0
200.0,200,360.243596,0.0
200.0,200,360.412909,0.0
200.0,200,360.584219,0.0
200.0,200,360.754801,0.0
200.0,200,360.925521,0.0
200.0,200,361.095593,0.0
200.0,200,361.265259,0.0
200.0,200,361.434864,0.0
200.0,200,362.121999,0.0
200.0,200,362.292197,0.0
200.0,200,362.461838,0.0
200.0,200,362.63292,0.0
200.0,200,362.804194,0.0
200.0,200,362.97542,0.0
200.0,200,363.146639,0.0
200.0,200,363.317123,0.0
200.0,200,363.487173,0.0
200.0,200,363.656808,0.0
200.0,200,364.341887,0.0
200.0,200,364.511178,0.0
200.0,200,364.682112,0.0
200.0,200,364.852671,0.0
200.0,200,365.023049,0.0
200.0,200,365.192937,0.0
200.0,200,365.362394,0.0
200.0,200,365.531739,0.0
200.0,200,365.700899,0.0
200.0,200,365.870477,0.0
200.0,200,366.55731,0.0
200.0,200,366.728781,0.0
200.0,200,366.900741,0.0
200.0,200,367.075713,0.0
200.0,200,367.248178,0.0
200.0,200,367.420651,0.0
200.0,200,367.591172,0.0
200.0,200,367.760959,0.0
200.0,200,367.931047,0.0
200.0,200,368.100744,0.0
200.0,200,368.788701,0.0
200.0,200,368.959718,0.0
200.0,200,369.13505,0.0
200.0,200,369.308807,0.0
200.0,200,369.481978,0.0
200.0,200,369.65441,0.0
200.0,200,369.825814,0.0
200.0,200,369.995792,0.0
200.0,200,370.165306,0.0
200.0,200,370.334992,0.0
200.0,200,370.504681,0.0
200.0,200,371.197404,0.0
200.0,200,371.368266,0.0
200.0,200,371.539088,0.0
200.0,200,371.709534,0.0
200.0,200,371.880711,0.0
200.0,200,372.052227,0.0
200.0,200,372.223199,0.0
200.0,200,372.393394,0.0
200.0,200,372.562979,0.0
200.0,200,372.733248,0.0
200.0,200,373.422548,0.0
200.0,200,373.59267,0.0
200.0,200,373.762125,0.0
200.0,200,373.931741,0.0
200.0,200,374.101292,0.0
200.0,200,374.270835,0.0
200.0,200,374.440512,0.0
200.0,200,374.61002,0.0
200.0,200,374.779438,0.0
200.0,200,374.951104,0.0
200.0,200,375.638794,0.0
200.0,200,375.808803,0.0
200.0,200,375.978765,0.0
200.0,200,376.148506,0.0
200.0,200,376.318166,0.0
200.0,200,376.488006,0.0
200.0,200,376.657632,0.0
200.0,200,376.827394,0.0
200.0,200,377.000376,0.0
200.0,200,377.172852,0.0
200.0,200,377.860439,0.0
200.0,200,378.030477,0.0
200.0,200,378.200002,0.0
200.0,200,378.369905,0.0
