time/time_elapsed,time/total_timesteps,time/iterations,time/fps,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/loss,train/value_loss,train/learning_rate,train/explained_variance,train/clip_fraction,train/approx_kl,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_object_ep_length,eval/mean_object_reward,eval/mean_score_reward,eval/mean_score_ep_length
9280,3993600,3900,430,0.020148480000000003,-1.55617655813694,-0.002857521583791822,-0.018861381337046623,0.0070544959453400224,5.03712e-05,0.9465838670730591,0.16357421875,0.00021549832,15596,18.9,7651.11,,,,
9281,3994624,3901,430,0.020128000000000004,-1.5298646092414856,-0.002993443456944078,-0.015095360577106476,0.00896381156053394,5.0320000000000006e-05,0.94677734375,0.232421875,0.00022990385,15600,18.9,7651.11,,,,
9282,3995648,3902,430,0.020107520000000004,-1.5268651470541954,-0.0027874463703483343,-0.01859470084309578,0.004731741879368201,5.02688e-05,0.948287308216095,0.152587890625,0.00025953638,15604,18.88,7661.06,,,,
9283,3996672,3903,430,0.02008704,-1.5374322459101677,-0.0023327923263423145,-0.01680680736899376,0.007745734794298187,5.0217600000000005e-05,0.9279478192329407,0.18896484375,0.00029478007,15608,18.91,7634.17,,,,
9284,3997696,3904,430,0.02006656,-1.5168031975626945,-0.0020431193406693637,-0.01718958094716072,0.006066449714126065,5.01664e-05,0.9500887989997864,0.141845703125,0.00020413683,15612,18.9,7650.75,,,,
9285,3998720,3905,430,0.02004608,-1.529294729232788,-0.002407609368674457,-0.01512570958584547,0.008792733773589134,5.01152e-05,0.9562520384788513,0.161376953125,0.00020689034,15616,18.9,7650.75,,,,
9286,3999744,3906,430,0.0200256,-1.5341069400310516,-0.002777504501864314,-0.00950239971280098,0.02302428404800594,5.0064e-05,0.8785426020622253,0.15380859375,0.00026631152,15620,18.9,7650.75,,,,
,4000000,,,0.02000512,-1.5128455013036728,-0.002539740497013554,-0.011188069358468056,0.01822408108273521,5.0012799999999997e-05,0.8338785767555237,0.174072265625,0.00025615387,15624,,,6948.2,-634.4266663999999,20.2,6948.2
9316,4000768,3907,429,,,,,,,,,,,18.9,7650.75,,,,
9317,4001792,3908,429,0.019984639999999998,-1.5127350240945816,-0.0021837297244928777,-0.016476552933454514,0.008538523339666426,4.996159999999999e-05,0.9161800146102905,0.150146484375,0.00017821701,15628,18.89,7655.12,,,,
9318,4002816,3909,429,0.019964159999999998,-1.5235071927309036,-0.0023483577533625066,-0.014462294988334179,0.013043455255683511,4.9910399999999996e-05,0.9161944389343262,0.1640625,0.0002586908,15632,18.89,7655.12,,,,
9319,4003840,3910,429,0.01994368,-1.5314286053180695,-0.0022630253806710243,-0.013302166014909744,0.014211753790732473,4.985919999999999e-05,0.8848425149917603,0.116455078125,0.00017450313,15636,18.92,7656.6,,,,
9320,4004864,3911,429,0.0199232,-1.5133062526583672,-0.0022271990892477334,-0.007274409756064415,0.02376611647196114,4.9807999999999995e-05,0.8521952629089355,0.17724609375,0.00024018786,15640,18.91,7640.23,,,,
9321,4005888,3912,429,0.01990272,-1.5307062789797783,-0.0032471734448336065,-0.018580282106995583,0.009689358848845586,4.975679999999999e-05,0.944159984588623,0.16015625,0.00021845585,15644,18.91,7640.23,,,,
9322,4006912,3913,429,0.019882239999999995,-1.503456011414528,-0.002579992200480774,-0.013286370784044266,0.012450132111553103,4.970559999999999e-05,0.9369022846221924,0.168701171875,0.00025631412,15648,18.91,7640.23,,,,
9323,4007936,3914,429,0.019861759999999996,-1.524276465177536,-0.0027904416783712804,-0.01734318397939205,0.00972561162780039,4.965439999999999e-05,0.9593064785003662,0.181640625,0.00022640522,15652,19.06,7574.17,,,,
9324,4008960,3915,429,0.019841279999999996,-1.5354309305548668,-0.0024781713145785034,-0.015460934489965439,0.012102902692276984,4.9603199999999986e-05,0.9519361257553101,0.135009765625,0.00020882313,15656,19.06,7574.17,,,,
9325,4009984,3916,430,0.019820800000000006,-1.4913267642259598,-0.0022973225568421185,-0.014535875990986824,0.011856210476253182,4.9552000000000016e-05,0.9512414932250977,0.11962890625,0.00015113206,15660,19.06,7590.99,,,,
9326,4011008,3917,430,0.019800320000000007,-1.517096884548664,-0.0031000020098872483,-0.014627338387072086,0.017170810664538294,4.950080000000001e-05,0.9445512890815735,0.14208984375,0.0002362756,15664,19.06,7590.99,,,,
9327,4012032,3918,430,0.019779840000000007,-1.5245334431529045,-0.0028082524659112096,-0.0170577559620142,0.009669942257460207,4.944960000000001e-05,0.9546750783920288,0.1455078125,0.00023034593,15668,19.06,7590.99,,,,
9328,4013056,3919,430,0.019759360000000004,-1.5193813517689705,-0.0020399591303430498,-0.01306244358420372,0.016416483442299068,4.939840000000001e-05,0.8987440466880798,0.15380859375,0.00020444323,15672,19.05,7592.43,,,,
9329,4014080,3920,430,0.019738880000000004,-1.5171485021710396,-0.0027049309865105897,-0.01727188751101494,0.009219032974215224,4.934720000000001e-05,0.9577162265777588,0.12158203125,0.00016201421,15676,19.05,7610.6,,,,
9330,4015104,3921,430,0.019718400000000004,-1.505851574242115,-0.0023779424955137074,-0.013733253814280033,0.013395399320870638,4.929600000000001e-05,0.9445422887802124,0.149169921875,0.00018491375,15680,19.05,7610.6,,,,
9331,4016128,3922,430,0.019697920000000004,-1.4931844174861908,-0.0022958852641750127,-0.01509109791368246,0.014691221673274413,4.924480000000001e-05,0.950905442237854,0.148681640625,0.0002097055,15684,19.05,7592.98,,,,
9332,4017152,3923,430,0.019677440000000004,-1.5067129731178284,-0.0024811081821098924,-0.015891162678599358,0.010661189211532474,4.91936e-05,0.9482113718986511,0.1552734375,0.00020845595,15688,19.02,7606.53,,,,
9333,4018176,3924,430,0.01965696,-1.5198617801070213,-0.0026765755319502205,-0.013717987574636936,0.01017215201864019,4.9142400000000006e-05,0.9638950824737549,0.1376953125,0.000200929,15692,19.02,7606.53,,,,
9334,4019200,3925,430,0.01963648,-1.5065179243683815,-0.0024454360245727003,-0.01217657420784235,0.01928806654177606,4.90912e-05,0.9356147050857544,0.149169921875,0.00019628007,15696,19.02,7606.53,,,,
9335,4020224,3926,430,0.019616,-1.5345999374985695,-0.0023195067478809506,-0.013498999178409576,0.013914752460550517,4.904e-05,0.9485762715339661,0.1396484375,0.00018413865,15700,19.0,7616.89,,,,
9336,4021248,3927,430,0.01959552,-1.4981768131256104,-0.0026946919679176062,-0.015862228348851204,0.009552825387800112,4.89888e-05,0.956999659538269,0.16455078125,0.00026052154,15704,19.0,7616.89,,,,
9337,4022272,3928,430,0.019575040000000002,-1.5084784105420113,-0.0027418315585236996,-0.01522932481020689,0.012701359402853996,4.89376e-05,0.9538601040840149,0.13623046875,0.0002470988,15708,19.0,7600.24,,,,
9338,4023296,3929,430,0.01955456,-1.5241424068808556,-0.0022939010814297944,-0.011842961423099041,0.026009810739196837,4.88864e-05,0.91156405210495,0.2001953125,0.00030675455,15712,19.0,7600.24,,,,
9339,4024320,3930,430,0.01953408,-1.5214233249425888,-0.0023126877495087683,-0.007158083841204643,0.024184132809750736,4.8835199999999996e-05,0.9218226671218872,0.199951171875,0.00019199349,15716,19.0,7600.24,,,,
,4025000,,,0.0195136,-1.4991583153605461,-0.0027217255847062916,-0.015448307618498802,0.015912678034510463,4.878399999999999e-05,0.929984986782074,0.15576171875,0.00027550588,15720,,,6929.2,-239.66666679999997,20.6,6929.2
9369,4025344,3931,429,,,,,,,,,,,18.8,7660.35,,,,
9370,4026368,3932,429,0.01949312,-1.5349241122603416,-0.0031378194107674062,-0.015081973746418953,0.01221896946663037,4.8732799999999995e-05,0.9574549794197083,0.16796875,0.00020720484,15724,18.83,7655.01,,,,
9371,4027392,3933,429,0.01947264,-1.5375794097781181,-0.00273792736697942,-0.014115069061517715,0.012216071598231792,4.868159999999999e-05,0.944875955581665,0.178955078125,0.00023743475,15728,18.83,7655.01,,,,
9372,4028416,3934,429,0.019452159999999996,-1.5049129575490952,-0.002747077844105661,-0.016847489401698112,0.007655560038983822,4.8630399999999994e-05,0.962405800819397,0.144775390625,0.00021732296,15732,18.83,7655.01,,,,
9373,4029440,3935,429,0.019431679999999996,-1.5205313488841057,-0.0018326689023524523,-0.007880416698753834,0.0184924402856268,4.857919999999999e-05,0.9141079187393188,0.1416015625,0.00024021958,15736,18.83,7655.01,,,,
9374,4030464,3936,429,0.019411199999999997,-1.5174144133925438,-0.002448731131153181,-0.01616629958152771,0.011340914468746632,4.852799999999999e-05,0.9492701888084412,0.15185546875,0.0001519086,15740,18.82,7655.59,,,,
9375,4031488,3937,429,0.019390719999999997,-1.5491085648536682,-0.0026371920539531857,-0.017581280320882797,0.007556250493507832,4.847679999999999e-05,0.9731759428977966,0.173095703125,0.00019932224,15744,18.82,7655.59,,,,
9376,4032512,3938,430,0.019370240000000007,-1.4912948831915855,-0.002618926955619827,-0.016862012445926666,0.007525415159761906,4.842560000000001e-05,0.9666568636894226,0.16064453125,0.00022211764,15748,18.82,7638.64,,,,
9377,4033536,3939,430,0.019349760000000008,-1.5256291553378105,-0.002935935975983739,-0.015883926302194595,0.013709037390071899,4.8374400000000016e-05,0.9381443858146667,0.185791015625,0.00022865884,15752,18.84,7638.16,,,,
9378,4034560,3940,430,0.019329280000000004,-1.5014653578400612,-0.002321795793250203,-0.01519596017897129,0.01032823248533532,4.832320000000001e-05,0.9637671709060669,0.1484375,0.000151049,15756,18.84,7638.16,,,,
9379,4035584,3941,430,0.019308800000000004,-1.519236110150814,-0.002916574041591957,-0.014557037502527237,0.010591279191430658,4.827200000000001e-05,0.9683037996292114,0.1796875,0.00019149535,15760,18.84,7638.16,,,,
9380,4036608,3942,430,0.019288320000000005,-1.4994324445724487,-0.0025126925465883687,-0.014145774766802788,0.009938552568200976,4.822080000000001e-05,0.9665038585662842,0.14697265625,0.00016962318,15764,18.83,7613.36,,,,
9381,4037632,3943,430,0.019267840000000005,-1.517799623310566,-0.002651144517585635,-0.012590805068612099,0.013388434308581054,4.816960000000001e-05,0.9551652669906616,0.154052734375,0.00020503101,15768,18.83,7613.36,,,,
9382,4038656,3944,430,0.019247360000000005,-1.5011674910783768,-0.0027041524881497025,-0.015791943296790123,0.013692691863980144,4.81184e-05,0.9490062594413757,0.215087890625,0.0002352799,15772,18.83,7613.36,,,,
9383,4039680,3945,430,0.019226880000000002,-1.5660214573144913,-0.0024348867882508785,-0.014912172220647335,0.012580299749970436,4.8067200000000006e-05,0.96712327003479,0.127197265625,0.00013076508,15776,18.83,7613.36,,,,
9385,4040704,3946,430,0.019206400000000002,-1.4951889514923096,-0.0023837999906390905,-0.01386551558971405,0.010420855018310249,4.8016e-05,0.9587135910987854,0.10888671875,0.00014025933,15780,18.83,7613.38,,,,
9386,4041728,3947,430,0.019185920000000002,-1.5106126964092255,-0.0026327622472308576,-0.015577776357531548,0.010987367364577949,4.7964800000000005e-05,0.9460453987121582,0.154541015625,0.00017522689,15784,18.83,7613.38,,,,
9387,4042752,3948,430,0.019165440000000002,-1.5265720412135124,-0.002424791135126725,-0.014449940994381905,0.013934569986304268,4.79136e-05,0.9477589130401611,0.153076171875,0.0002056174,15788,18.82,7629.98,,,,
9388,4043776,3949,430,0.019144960000000003,-1.5086892917752266,-0.002247765369247645,-0.009563954547047615,0.024023963196668774,4.78624e-05,0.9179675579071045,0.133544921875,0.00020928157,15792,18.58,7697.82,,,,
9389,4044800,3950,430,0.01912448,-1.4896794185042381,-0.0025919714535120875,-0.011864729225635529,0.016218134493101388,4.78112e-05,0.9461960196495056,0.16552734375,0.0002743819,15796,18.58,7697.82,,,,
9390,4045824,3951,430,0.019104,-1.5308623388409615,-0.0022904216748429462,-0.011211885139346123,0.016139262239448726,4.776e-05,0.9185134172439575,0.15576171875,0.00029043085,15800,18.61,7677.4,,,,
9391,4046848,3952,430,0.01908352,-1.504891037940979,-0.0024574584094807506,-0.01394618395715952,0.013428283855319023,4.77088e-05,0.9097849130630493,0.15234375,0.00017749588,15804,18.61,7677.4,,,,
9392,4047872,3953,430,0.01906304,-1.5367056354880333,-0.0022051233099773526,-0.018397752195596695,0.0042878730746451765,4.7657599999999996e-05,0.9509722590446472,0.141357421875,0.00015093491,15808,18.61,7677.4,,,,
9393,4048896,3954,431,0.01904256,-1.5299586281180382,-0.002459660405293107,-0.017800409346818924,0.003930319973733276,4.760639999999999e-05,0.9482347965240479,0.190185546875,0.00021010061,15812,18.61,7685.66,,,,
9394,4049920,3955,431,0.019022079999999997,-1.5225904285907745,-0.002086515392875299,-0.01678841933608055,0.004042320797452703,4.7555199999999995e-05,0.9565391540527344,0.138671875,0.00018866826,15816,18.61,7685.66,,,,
,4050000,,,0.019001599999999997,-1.54357298463583,-0.0023829398560337722,-0.015580451115965843,0.009543531865347177,4.750399999999999e-05,0.929097056388855,0.144287109375,0.00020710367,15820,,,6764.6,-350.09333319999996,20.4,6764.6
9423,4050944,3956,429,,,,,,,,,,,18.6,7676.17,,,,
9424,4051968,3957,429,0.018981119999999997,-1.5342379808425903,-0.0025140655343420804,-0.018590904772281647,0.007497039419831708,4.745279999999999e-05,0.9499393701553345,0.156494140625,0.00019379694,15824,18.6,7676.17,,,,
9425,4052992,3958,430,0.018960639999999997,-1.5350527465343475,-0.0025200132513418794,-0.01338899601250887,0.016615854110568762,4.740159999999999e-05,0.8786613941192627,0.163330078125,0.00026016543,15828,18.6,7693.79,,,,
9426,4054016,3959,430,0.018940159999999998,-1.5523437038064003,-0.002821414906065911,-0.016051506623625755,0.012653691112063825,4.7350399999999986e-05,0.9381915330886841,0.142578125,0.00016807177,15832,18.6,7693.79,,,,
9427,4055040,3960,430,0.018919680000000008,-1.5316701158881187,-0.00239598099142313,-0.010616490617394447,0.017147934180684388,4.7299200000000016e-05,0.8877767324447632,0.161376953125,0.00020126242,15836,18.58,7698.33,,,,
9428,4056064,3961,430,0.018899200000000005,-1.5221305564045906,-0.002316493133548647,-0.008106496185064316,0.023296295781619847,4.724800000000001e-05,0.8780795931816101,0.105712890625,0.00016019825,15840,18.58,7698.33,,,,
9429,4057088,3962,430,0.018878720000000005,-1.5244600921869278,-0.0020707755465991795,-0.010717999190092087,0.018142193730454892,4.719680000000001e-05,0.8782556056976318,0.161376953125,0.00018743472,15844,18.59,7681.1,,,,
9430,4058112,3963,430,0.018858240000000005,-1.5183721706271172,-0.0021021074790041894,-0.011823475360870361,0.01885373971890658,4.714560000000001e-05,0.8405551910400391,0.20458984375,0.0003795756,15848,18.59,7681.1,,,,
9431,4059136,3964,430,0.018837760000000005,-1.5480110496282578,-0.0029129753238521516,-0.015571972355246544,0.014477176358923316,4.709440000000001e-05,0.9322880506515503,0.161376953125,0.00024844112,15852,18.77,7620.76,,,,
9432,4060160,3965,430,0.018817280000000006,-1.5607110485434532,-0.002913071191869676,-0.012599045410752296,0.017840997432358563,4.704320000000001e-05,0.9332420825958252,0.158447265625,0.00020759593,15856,18.77,7620.76,,,,
9433,4061184,3966,430,0.018796800000000002,-1.5164299011230469,-0.002223743184003979,-0.012009479105472565,0.021061622072011232,4.699200000000001e-05,0.8818858861923218,0.1240234375,0.00015051628,15860,18.79,7643.51,,,,
9434,4062208,3967,430,0.018776320000000003,-1.5416831523180008,-0.0026640796568244696,-0.016430551186203957,0.010026891046436504,4.69408e-05,0.952485978603363,0.1337890625,0.00021489634,15864,18.79,7643.51,,,,
9435,4063232,3968,430,0.018755840000000003,-1.5147974789142609,-0.002461566444253549,-0.014830341562628746,0.010561852250248194,4.6889600000000006e-05,0.9544247388839722,0.1689453125,0.00025230675,15868,18.79,7643.51,,,,
9436,4064256,3969,430,0.018735360000000003,-1.5305923223495483,-0.0024714499013498425,-0.015479620546102524,0.010646670940332115,4.68384e-05,0.9572876691818237,0.150634765625,0.00017729629,15872,18.79,7643.51,,,,
9437,4065280,3970,430,0.01871488,-1.5229814946651459,-0.002315599733265117,-0.015668874606490135,0.011515122663695365,4.6787200000000005e-05,0.9537299871444702,0.157470703125,0.0002302283,15876,18.79,7644.19,,,,
9438,4066304,3971,430,0.0186944,-1.5157533511519432,-0.0026196185499429703,-0.013433471322059631,0.016667673422489315,4.6736e-05,0.9381700158119202,0.1455078125,0.00022914476,15880,18.79,7644.19,,,,
9439,4067328,3972,430,0.01867392,-1.516736350953579,-0.0027195974835194647,-0.01615535095334053,0.009103912045247853,4.66848e-05,0.9621439576148987,0.16015625,0.00023422652,15884,18.79,7644.19,,,,
9440,4068352,3973,430,0.01865344,-1.5280546247959137,-0.001895794877782464,-0.015412810258567333,0.00883958299527876,4.66336e-05,0.9631127715110779,0.187744140625,0.00019098003,15888,18.8,7644.33,,,,
9441,4069376,3974,430,0.01863296,-1.507228136062622,-0.0021991245448589325,-0.01784011535346508,0.005689795245416462,4.6582399999999996e-05,0.9721185564994812,0.14306640625,0.0002171733,15892,18.8,7644.33,,,,
9442,4070400,3975,431,0.018612479999999997,-1.5106737986207008,-0.0020469320297706872,-0.014117484912276268,0.009167926269583404,4.653119999999999e-05,0.9632633924484253,0.131103515625,0.0001693191,15896,18.8,7644.33,,,,
9444,4071424,3976,431,0.018591999999999997,-1.5099706053733826,-0.0023676466662436724,-0.017997007817029953,0.005801149847684428,4.6479999999999995e-05,0.9773458242416382,0.13525390625,0.00017929339,15900,18.81,7670.62,,,,
9445,4072448,3977,431,0.018571519999999998,-1.5014419630169868,-0.0028702488052658737,-0.017206845805048943,0.009089533414226025,4.642879999999999e-05,0.9664464592933655,0.19091796875,0.00022096845,15904,18.81,7670.62,,,,
9446,4073472,3978,431,0.018551039999999998,-1.5214731395244598,-0.0027569195663090795,-0.016523702070116997,0.01049958448857069,4.6377599999999995e-05,0.9595277309417725,0.12548828125,0.00014505145,15908,18.81,7670.62,,,,
9447,4074496,3979,431,0.018530559999999998,-1.5102729499340057,-0.002112861373461783,-0.016795601695775986,0.006397141027264297,4.632639999999999e-05,0.9745388031005859,0.171630859375,0.00017586019,15912,18.81,7670.62,,,,
,4075000,,,0.018510079999999995,-1.5174691006541252,-0.002458411385305226,-0.015743745490908623,0.010325686540454626,4.627519999999999e-05,0.9673819541931152,0.149658203125,0.00020469283,15916,,,7685.2,-1125.9733333999998,20.4,7685.2
9479,4075520,3980,429,,,,,,,,,,,18.94,7617.58,,,,
9480,4076544,3981,429,0.018489599999999995,-1.487989865243435,-0.0025524628872517496,-0.01547139324247837,0.011562444153241813,4.622399999999999e-05,0.9572819471359253,0.1494140625,0.00016268546,15920,18.79,7675.49,,,,
9481,4077568,3982,430,0.018469120000000006,-1.5259327068924904,-0.002217543398728594,-0.014159997925162315,0.012618771172128618,4.617280000000001e-05,0.9481102228164673,0.11669921875,0.00015724369,15924,18.79,7675.49,,,,
9483,4078592,3983,430,0.018448640000000006,-1.525889277458191,-0.00229198788292706,-0.013797239400446415,0.014535945432726294,4.6121600000000016e-05,0.9160299301147461,0.185302734375,0.00016973185,15928,18.8,7661.32,,,,
9484,4079616,3984,430,0.018428160000000006,-1.5165725871920586,-0.0027490067877806723,-0.01748262718319893,0.007685938384383917,4.607040000000001e-05,0.9646380543708801,0.118896484375,0.00016578165,15932,18.8,7661.32,,,,
9485,4080640,3985,430,0.018407680000000006,-1.5038372352719307,-0.0023020990774966776,-0.01793965883553028,0.0037685287243220955,4.601920000000001e-05,0.9579700827598572,0.18505859375,0.0001987433,15936,18.8,7661.32,,,,
9486,4081664,3986,430,0.018387200000000003,-1.5329826101660728,-0.001923532341606915,-0.018961157649755478,0.002915318778832443,4.596800000000001e-05,0.96715247631073,0.133056640625,0.0001564378,15940,18.81,7659.8,,,,
9487,4082688,3987,430,0.018366720000000003,-1.5089061558246613,-0.00227602879749611,-0.0166353490203619,0.004772142710862681,4.591680000000001e-05,0.9684453010559082,0.1318359375,0.00015959179,15944,18.81,7659.8,,,,
9488,4083712,3988,430,0.018346240000000003,-1.515665777027607,-0.0026354904111940414,-0.01691463589668274,0.006573975377250463,4.586560000000001e-05,0.9483650326728821,0.1728515625,0.0001965001,15948,18.81,7659.8,,,,
9489,4084736,3989,430,0.018325760000000003,-1.5212659016251564,-0.0020504067215370014,-0.015018172562122345,0.012183393177110702,4.5814400000000006e-05,0.9149754047393799,0.178466796875,0.00021491392,15952,18.81,7659.8,,,,
9490,4085760,3990,430,0.018305280000000004,-1.5227768421173096,-0.002382589824264869,-0.016388986259698868,0.009923833451466635,4.57632e-05,0.9383383393287659,0.160400390625,0.00017437147,15956,18.81,7659.8,,,,
9491,4086784,3991,430,0.0182848,-1.5328765735030174,-0.0024140055174939334,-0.016346026211977005,0.0075091609614901245,4.5712000000000006e-05,0.9415645003318787,0.139892578125,0.00017870171,15960,18.83,7656.97,,,,
9492,4087808,3992,430,0.01826432,-1.5285571441054344,-0.002458097937051207,-0.017313867807388306,0.007671302533708513,4.56608e-05,0.9644628167152405,0.1474609375,0.00016889704,15964,18.84,7659.32,,,,
9493,4088832,3993,430,0.01824384,-1.5167509764432907,-0.0026363248471170664,-0.01708541437983513,0.008220139017794281,4.56096e-05,0.9707791805267334,0.140869140625,0.00017038471,15968,18.84,7659.32,,,,
9494,4089856,3994,430,0.01822336,-1.5167088359594345,-0.0022303019068203866,-0.005908695049583912,0.03047043865080923,4.55584e-05,0.8534179925918579,0.142578125,0.00017602206,15972,18.84,7644.7,,,,
9495,4090880,3995,430,0.01820288,-1.5188458412885666,-0.002709362539462745,-0.004994857124984264,0.03664564818609506,4.55072e-05,0.842589259147644,0.158203125,0.00015613239,15976,18.84,7644.7,,,,
9496,4091904,3996,430,0.018182399999999998,-1.5403442233800888,-0.002568442723713815,-0.010920165106654167,0.025868162512779236,4.5456e-05,0.8886916637420654,0.132568359375,0.00016926398,15980,18.84,7644.7,,,,
9497,4092928,3997,430,0.018161919999999998,-1.5139446184039116,-0.0024707814736757427,-0.013764100149273872,0.013031807844527066,4.5404799999999996e-05,0.9130988121032715,0.117431640625,0.00014435634,15984,18.84,7644.7,,,,
9498,4093952,3998,431,0.018141439999999998,-1.4836819171905518,-0.0022472823038697243,-0.008618345484137535,0.027223592158406973,4.535359999999999e-05,0.880898118019104,0.179443359375,0.0002284568,15988,18.84,7662.32,,,,
9499,4094976,3999,431,0.01812096,-1.482876479625702,-0.001735060301143676,-0.004618718288838863,0.036092476337216794,4.5302399999999995e-05,0.8556346893310547,0.150390625,0.00024417532,15992,18.84,7662.32,,,,
9500,4096000,4000,431,0.01810048,-1.4901442527770996,-0.00208920834120363,-0.011622223071753979,0.020006198901683092,4.525119999999999e-05,0.9237309098243713,0.154296875,0.00017298391,15996,18.84,7662.32,,,,
9501,4097024,4001,431,0.018079999999999995,-1.4875061362981796,-0.0017529258038848639,-0.009539034217596054,0.016812876740004867,4.5199999999999994e-05,0.9332336187362671,0.132080078125,0.00016912085,16000,18.81,7663.15,,,,
9502,4098048,4002,431,0.018059519999999996,-1.5081394538283348,-0.0027055307873524725,-0.01532816980034113,0.0124856197508052,4.514879999999999e-05,0.9636690020561218,0.1630859375,0.00015194417,16004,18.81,7663.15,,,,
9503,4099072,4003,431,0.018039039999999996,-1.518187090754509,-0.002107234497088939,-0.013240529224276543,0.013926322804763913,4.5097599999999986e-05,0.9695934057235718,0.137451171875,0.00017105852,16008,18.81,7663.15,,,,
,4100000,,,0.018018559999999996,-1.4925879165530205,-0.0018708799907471985,-0.013112190179526806,0.012083660054486245,4.504639999999999e-05,0.9529854655265808,0.137451171875,0.0001788903,16012,,,6943.2,-381.7199998,20.6,6943.2
9533,4100096,4004,430,,,,,,,,,,,18.81,7663.15,,,,
9534,4101120,4005,430,0.017998080000000007,-1.5208507850766182,-0.0023981031263247132,-0.01655711606144905,0.00717329524923116,4.499520000000001e-05,0.9716129302978516,0.175537109375,0.0001704166,16016,18.82,7665.95,,,,
9535,4102144,4006,430,0.017977600000000007,-1.5033653378486633,-0.0020400553476065397,-0.016106536611914635,0.009015768038807437,4.4944000000000016e-05,0.9699289798736572,0.135498046875,0.00018834125,16020,18.81,7642.88,,,,
9536,4103168,4007,430,0.017957120000000003,-1.5183588191866875,-0.002660127531271428,-0.014208195731043816,0.015114192618057132,4.489280000000001e-05,0.950344443321228,0.1875,0.00019337283,16024,18.81,7642.88,,,,
9537,4104192,4008,430,0.017936640000000004,-1.496245563030243,-0.0022626830032095313,-0.012903936207294464,0.015344121784437448,4.484160000000001e-05,0.9399358034133911,0.12109375,0.0001548244,16028,18.81,7642.88,,,,
9538,4105216,4009,430,0.017916160000000004,-1.5161433219909668,-0.002403741702437401,-0.014614112675189972,0.010554078209679574,4.479040000000001e-05,0.961012601852417,0.169189453125,0.00020016055,16032,18.78,7651.56,,,,
9539,4106240,4010,430,0.017895680000000004,-1.4928388372063637,-0.0023258262081071734,-0.013200201094150543,0.013081847922876477,4.473920000000001e-05,0.9537962675094604,0.22998046875,0.000228822,16036,18.78,7651.56,,,,
9540,4107264,4011,430,0.017875200000000004,-1.5442880168557167,-0.002362836472457275,-0.013838356360793114,0.012913070677313954,4.4688e-05,0.9644906520843506,0.14697265625,0.00014921452,16040,18.78,7651.56,,,,
9541,4108288,4012,430,0.01785472,-1.5012591779232025,-0.002293334197020158,-0.01587149128317833,0.01099482417339459,4.4636800000000006e-05,0.9615205526351929,0.119140625,0.00012516824,16044,18.78,7651.56,,,,
9542,4109312,4013,430,0.01783424,-1.5086426734924316,-0.0024219075276050717,-0.0083148293197155,0.02063351758988574,4.45856e-05,0.9427030682563782,0.1455078125,0.00017653231,16048,18.78,7651.56,,,,
9543,4110336,4014,430,0.01781376,-1.515360452234745,-0.002513473853468895,-0.01592084765434265,0.009968960424885154,4.4534400000000005e-05,0.9694415926933289,0.16455078125,0.0001577044,16052,18.78,7665.98,,,,
9544,4111360,4015,430,0.01779328,-1.5092279687523842,-0.002565571165177971,-0.01643235795199871,0.008153558970661834,4.44832e-05,0.9751374125480652,0.16259765625,0.00016758399,16056,18.78,7665.98,,,,
9545,4112384,4016,430,0.017772800000000002,-1.4959966763854027,-0.002089537272695452,-0.013666362501680851,0.009102195297600701,4.4432e-05,0.9722622036933899,0.09521484375,0.00010532059,16060,18.78,7665.98,,,,
9546,4113408,4017,430,0.01775232,-1.509717896580696,-0.0022881680633872747,-0.012886137701570988,0.012798894254956394,4.43808e-05,0.9693363904953003,0.11865234375,0.00017293368,16064,18.78,7665.98,,,,
9547,4114432,4018,430,0.01773184,-1.4975432828068733,-0.002809628873365,-0.017231717705726624,0.005517327081179246,4.4329599999999997e-05,0.9833141565322876,0.156494140625,0.0002044678,16068,18.45,7774.33,,,,
9548,4115456,4019,431,0.01771136,-1.5025442615151405,-0.002229175152024254,-0.00965745560824871,0.021605119574815035,4.42784e-05,0.9076083898544312,0.107666015625,0.00017188239,16072,18.45,7774.33,,,,
9549,4116480,4020,431,0.01769088,-1.550290770828724,-0.002678584773093462,-0.006963489577174187,0.024322878569364548,4.4227199999999996e-05,0.8693633079528809,0.144287109375,0.00016865722,16076,18.45,7774.33,,,,
9550,4117504,4021,431,0.0176704,-1.5190578997135162,-0.0022886714432388544,-0.010388119146227837,0.026127554709091783,4.417599999999999e-05,0.815371036529541,0.1630859375,0.00018497417,16080,18.45,7774.33,,,,
9551,4118528,4022,431,0.017649919999999996,-1.531186357140541,-0.0021109998342581093,-0.016450226306915283,0.006545557145727798,4.4124799999999995e-05,0.9311787486076355,0.153076171875,0.00016129395,16084,18.45,7787.69,,,,
9552,4119552,4023,431,0.017629439999999996,-1.5334740206599236,-0.0021946533233858645,-0.014878064393997192,0.011510205309605226,4.407359999999999e-05,0.9303586483001709,0.13134765625,0.00014504563,16088,18.45,7776.84,,,,
9553,4120576,4024,431,0.017608959999999996,-1.5348533615469933,-0.0025045282091014087,-0.015572447329759598,0.00959807587787509,4.402239999999999e-05,0.9327006936073303,0.139892578125,0.00014018145,16092,18.45,7776.84,,,,
