#{"t_start": 1752536461.294913, "env_id": "SafeCartPole-v0"}
r,l,t,c
200.0,200,292.346913,124.0
200.0,200,292.98367,107.0
200.0,200,293.153398,78.0
200.0,200,293.32311,148.0
179.0,179,293.476712,28.0
200.0,200,293.646394,142.0
200.0,200,293.815958,144.0
200.0,200,293.985261,79.0
200.0,200,294.156359,84.0
200.0,200,294.327912,166.0
200.0,200,294.499207,131.0
200.0,200,295.076268,170.0
200.0,200,295.245497,103.0
200.0,200,295.414547,110.0
200.0,200,295.583597,200.0
200.0,200,295.752661,148.0
200.0,200,295.922015,124.0
200.0,200,296.091326,184.0
200.0,200,296.260608,109.0
200.0,200,296.431834,146.0
200.0,200,296.601271,62.0
200.0,200,296.770815,200.0
200.0,200,297.394073,63.0
200.0,200,297.565742,114.0
200.0,200,297.737372,200.0
200.0,200,297.909031,61.0
200.0,200,298.080413,192.0
200.0,200,298.252148,133.0
