#{"t_start": 1752535682.4584038, "env_id": "SafeCartPole-v0"}
r,l,t,c
0.0,11,6.761052,0.0
0.0,21,6.779318,0.0
0.0,10,6.788031,0.0
0.0,8,6.79503,0.0
0.0,24,6.81593,0.0
0.0,11,6.825543,0.0
0.0,15,6.83861,0.0
0.0,11,6.84822,0.0
0.0,13,6.859497,0.0
0.0,11,6.869038,0.0
0.0,16,6.88293,0.0
0.0,21,6.901136,0.0
0.0,14,6.91338,0.0
0.0,15,6.926382,0.0
0.0,10,6.935124,0.0
0.0,28,6.959359,0.0
0.0,16,6.973452,0.0
0.0,13,6.984814,0.0
0.0,13,6.996165,0.0
0.0,11,7.005812,0.0
0.0,51,7.049891,0.0
0.0,23,7.069841,0.0
0.0,10,7.078539,0.0
0.0,20,7.095828,0.0
0.0,10,7.104549,0.0
0.0,9,7.112452,0.0
0.0,35,7.142692,0.0
0.0,11,7.152265,0.0
0.0,17,7.167027,0.0
0.0,12,7.177443,0.0
0.0,15,7.190468,0.0
0.0,19,7.206915,0.0
0.0,10,7.21566,0.0
0.0,33,7.244121,0.0
0.0,12,7.254565,0.0
0.0,13,7.265855,0.0
0.0,10,7.274563,0.0
0.0,42,7.310822,0.0
0.0,9,7.318679,0.0
0.0,41,7.354115,0.0
0.0,16,7.367974,0.0
0.0,31,7.394803,0.0
0.0,12,7.40529,0.0
0.0,10,7.414027,0.0
0.0,15,7.427013,0.0
0.0,9,7.434869,0.0
0.0,34,7.464118,0.0
0.0,16,7.478028,0.0
0.0,11,7.487543,0.0
0.0,42,7.523762,0.0
0.0,17,7.538523,0.0
0.0,19,7.554972,0.0
0.0,9,7.562787,0.0
0.0,17,7.577466,0.0
0.0,9,7.585352,0.0
0.0,12,7.595832,0.0
0.0,18,7.611528,0.0
0.0,18,7.627182,0.0
0.0,10,7.635896,0.0
0.0,17,7.650615,0.0
0.0,32,7.678587,0.0
0.0,17,7.693369,0.0
0.0,11,7.702949,0.0
0.0,13,7.714301,0.0
0.0,17,7.729054,0.0
0.0,12,7.739537,0.0
0.0,11,7.749053,0.0
0.0,15,7.762002,0.0
0.0,20,7.779305,0.0
0.0,25,7.800939,0.0
0.0,22,7.820109,0.0
0.0,17,7.834827,0.0
0.0,12,7.845264,0.0
0.0,28,7.869443,0.0
0.0,21,7.887583,0.0
0.0,15,7.900674,0.0
0.0,21,7.918826,0.0
0.0,18,7.934426,0.0
0.0,15,7.94743,0.0
0.0,15,7.960393,0.0
0.0,15,7.973423,0.0
0.0,18,7.989041,0.0
0.0,15,8.002114,0.0
0.0,25,8.023786,0.0
0.0,17,8.03852,0.0
0.0,15,8.051517,0.0
0.0,23,8.071417,0.0
0.0,13,8.082677,0.0
0.0,16,8.096453,0.0
0.0,15,8.109564,0.0
0.0,26,8.132066,0.0
0.0,12,8.142506,0.0
0.0,31,8.1692,0.0
0.0,23,8.18905,0.0
0.0,25,8.210674,0.0
0.0,21,8.228873,0.0
0.0,12,8.239284,0.0
0.0,18,8.659819,0.0
0.0,25,8.681642,0.0
0.0,16,8.695626,0.0
0.0,21,8.713933,0.0
0.0,13,8.725288,0.0
0.0,15,8.738403,0.0
0.0,23,8.758418,0.0
0.0,10,8.767166,0.0
0.0,13,8.77852,0.0
0.0,10,8.787289,0.0
0.0,19,8.803856,0.0
0.0,17,8.818778,0.0
0.0,13,8.830159,0.0
0.0,23,8.850135,0.0
0.0,16,8.863849,0.0
0.0,16,8.877736,0.0
0.0,13,8.88903,0.0
0.0,37,8.920931,0.0
0.0,10,8.929635,0.0
0.0,9,8.937515,0.0
0.0,16,8.951324,0.0
0.0,17,8.966023,0.0
0.0,10,8.974688,0.0
0.0,18,8.990318,0.0
0.0,28,9.014594,0.0
0.0,27,9.038063,0.0
0.0,12,9.048807,0.0
0.0,10,9.057701,0.0
0.0,19,9.074128,0.0
0.0,48,9.11549,0.0
0.0,28,9.139564,0.0
0.0,23,9.159369,0.0
0.0,10,9.168097,0.0
0.0,20,9.185372,0.0
0.0,25,9.20693,0.0
0.0,17,9.221743,0.0
0.0,12,9.232144,0.0
0.0,18,9.247669,0.0
0.0,14,9.259791,0.0
0.0,18,9.275338,0.0
0.0,10,9.284066,0.0
0.0,27,9.307355,0.0
0.0,13,9.31862,0.0
0.0,12,9.329011,0.0
0.0,15,9.342032,0.0
0.0,16,9.355883,0.0
0.0,10,9.364623,0.0
0.0,14,9.376745,0.0
0.0,27,9.400118,0.0
0.0,16,9.414013,0.0
0.0,31,9.440753,0.0
0.0,29,9.465807,0.0
0.0,19,9.48219,0.0
0.0,13,9.493427,0.0
0.0,8,9.500443,0.0
0.0,18,9.516119,0.0
0.0,25,9.53768,0.0
0.0,25,9.559096,0.0
0.0,14,9.571201,0.0
0.0,14,9.583335,0.0
0.0,13,9.594659,0.0
0.0,18,9.610251,0.0
0.0,14,9.622374,0.0
0.0,23,9.642181,0.0
0.0,18,9.657688,0.0
0.0,27,9.680908,0.0
0.0,12,9.691262,0.0
0.0,19,9.708003,0.0
0.0,23,9.727862,0.0
0.0,21,9.746019,0.0
0.0,15,9.75894,0.0
0.0,11,9.768448,0.0
0.0,22,9.787447,0.0
0.0,25,9.809624,0.0
0.0,33,9.838129,0.0
0.0,10,9.846872,0.0
0.0,16,9.860618,0.0
0.0,34,9.88984,0.0
0.0,19,9.90625,0.0
0.0,10,9.91494,0.0
0.0,15,9.927917,0.0
0.0,44,9.9657,0.0
0.0,15,9.97861,0.0
0.0,25,10.000149,0.0
0.0,21,10.018254,0.0
0.0,19,10.034621,0.0
0.0,13,10.045769,0.0
0.0,11,10.055333,0.0
0.0,18,10.070913,0.0
0.0,14,10.083053,0.0
0.0,17,10.097795,0.0
0.0,14,10.109969,0.0
0.0,17,10.124712,0.0
0.0,31,10.151464,0.0
0.0,10,10.160149,0.0
0.0,19,10.176464,0.0
0.0,13,10.187676,0.0
0.0,25,10.20927,0.0
0.0,20,10.226484,0.0
0.0,30,10.252255,0.0
0.0,12,10.262654,0.0
0.0,33,10.291001,0.0
0.0,23,10.310785,0.0
0.0,14,10.322923,0.0
0.0,25,10.34436,0.0
0.0,29,10.369188,0.0
0.0,19,10.3855,0.0
0.0,11,10.395041,0.0
0.0,16,10.409017,0.0
0.0,21,10.427556,0.0
0.0,11,10.841491,0.0
0.0,18,10.857115,0.0
0.0,16,10.871075,0.0
0.0,15,10.884028,0.0
0.0,12,10.89452,0.0
0.0,11,10.904147,0.0
0.0,22,10.92331,0.0
0.0,11,10.932929,0.0
0.0,12,10.943368,0.0
0.0,11,10.952968,0.0
0.0,12,10.96339,0.0
0.0,11,10.973002,0.0
0.0,12,10.983511,0.0
0.0,17,10.998262,0.0
0.0,21,11.016526,0.0
0.0,16,11.03043,0.0
0.0,14,11.042582,0.0
0.0,15,11.05553,0.0
0.0,11,11.065088,0.0
0.0,11,11.074648,0.0
0.0,21,11.092868,0.0
0.0,17,11.107769,0.0
0.0,23,11.127717,0.0
0.0,24,11.148584,0.0
0.0,34,11.17789,0.0
0.0,16,11.191889,0.0
0.0,40,11.226511,0.0
0.0,23,11.246438,0.0
0.0,15,11.259437,0.0
0.0,57,11.308593,0.0
0.0,9,11.316516,0.0
0.0,11,11.326129,0.0
0.0,13,11.337413,0.0
0.0,13,11.348697,0.0
0.0,51,11.39267,0.0
0.0,12,11.403049,0.0
0.0,33,11.431637,0.0
0.0,11,11.441157,0.0
0.0,11,11.450759,0.0
0.0,19,11.467112,0.0
0.0,41,11.502301,0.0
0.0,19,11.518772,0.0
0.0,23,11.538525,0.0
0.0,13,11.54973,0.0
0.0,16,11.563535,0.0
0.0,8,11.570503,0.0
0.0,32,11.598099,0.0
0.0,23,11.617907,0.0
0.0,12,11.628316,0.0
0.0,10,11.637022,0.0
0.0,18,11.652517,0.0
0.0,24,11.673141,0.0
0.0,34,11.702367,0.0
0.0,19,11.71876,0.0
0.0,11,11.728248,0.0
0.0,17,11.74283,0.0
0.0,20,11.760004,0.0
0.0,22,11.778947,0.0
0.0,15,11.791918,0.0
0.0,14,11.804162,0.0
0.0,25,11.825709,0.0
0.0,17,11.840439,0.0
0.0,10,11.849105,0.0
0.0,9,11.856935,0.0
0.0,21,11.875021,0.0
0.0,16,11.88877,0.0
0.0,14,11.9009,0.0
0.0,24,11.921626,0.0
0.0,18,11.937112,0.0
0.0,17,11.951781,0.0
0.0,19,11.968096,0.0
0.0,19,11.984448,0.0
0.0,9,11.992238,0.0
0.0,21,12.010404,0.0
0.0,9,12.018259,0.0
0.0,16,12.032082,0.0
0.0,32,12.059522,0.0
0.0,13,12.070721,0.0
0.0,28,12.09479,0.0
0.0,14,12.106877,0.0
0.0,8,12.113842,0.0
0.0,22,12.132769,0.0
0.0,21,12.150913,0.0
0.0,17,12.165585,0.0
0.0,16,12.179324,0.0
0.0,10,12.188428,0.0
0.0,14,12.200686,0.0
0.0,17,12.215466,0.0
0.0,8,12.22244,0.0
0.0,13,12.233678,0.0
0.0,13,12.244892,0.0
0.0,13,12.25611,0.0
0.0,17,12.270727,0.0
0.0,14,12.282875,0.0
0.0,14,12.294979,0.0
0.0,14,12.307101,0.0
0.0,13,12.318391,0.0
0.0,21,12.336478,0.0
0.0,15,12.34947,0.0
0.0,34,12.378671,0.0
0.0,44,12.41655,0.0
0.0,27,12.43988,0.0
0.0,25,12.461934,0.0
0.0,14,12.474272,0.0
0.0,16,12.488241,0.0
0.0,16,12.502194,0.0
0.0,11,12.511864,0.0
0.0,16,12.525769,0.0
0.0,14,12.537938,0.0
0.0,20,12.555285,0.0
0.0,24,12.5761,0.0
0.0,20,12.59352,0.0
0.0,11,12.60313,0.0
0.0,19,13.026404,0.0
0.0,28,13.050533,0.0
0.0,16,13.064235,0.0
0.0,14,13.076257,0.0
0.0,16,13.090049,0.0
0.0,10,13.098715,0.0
0.0,29,13.123596,0.0
0.0,11,13.133096,0.0
0.0,16,13.146935,0.0
0.0,21,13.164996,0.0
0.0,45,13.203647,0.0
0.0,95,13.285216,0.0
0.0,14,13.297329,0.0
0.0,21,13.315545,0.0
0.0,10,13.324216,0.0
0.0,10,13.332903,0.0
0.0,16,13.346766,0.0
0.0,23,13.36659,0.0
0.0,15,13.379544,0.0
0.0,9,13.387307,0.0
0.0,10,13.395912,0.0
0.0,17,13.410676,0.0
0.0,36,13.441703,0.0
0.0,25,13.463224,0.0
0.0,12,13.473528,0.0
0.0,23,13.493237,0.0
0.0,30,13.518989,0.0
0.0,20,13.536256,0.0
0.0,19,13.552558,0.0
0.0,14,13.564583,0.0
0.0,26,13.58693,0.0
0.0,24,13.607648,0.0
0.0,14,13.619699,0.0
0.0,24,13.640283,0.0
0.0,11,13.649748,0.0
0.0,13,13.660925,0.0
0.0,11,13.67042,0.0
0.0,15,13.683282,0.0
0.0,16,13.697022,0.0
0.0,27,13.720274,0.0
0.0,18,13.735756,0.0
0.0,17,13.750321,0.0
0.0,34,13.779475,0.0
0.0,9,13.787297,0.0
0.0,15,13.800231,0.0
0.0,31,13.826893,0.0
0.0,25,13.848372,0.0
0.0,14,13.86056,0.0
0.0,12,13.87091,0.0
0.0,15,13.883807,0.0
0.0,16,13.897508,0.0
0.0,11,13.907,0.0
0.0,26,13.929232,0.0
0.0,14,13.941218,0.0
0.0,11,13.95068,0.0
0.0,17,13.965259,0.0
0.0,34,13.9944,0.0
0.0,15,14.007303,0.0
0.0,19,14.02361,0.0
0.0,15,14.036631,0.0
0.0,43,14.074197,0.0
0.0,9,14.082023,0.0
0.0,17,14.096714,0.0
0.0,8,14.103685,0.0
0.0,11,14.113239,0.0
0.0,16,14.126986,0.0
0.0,14,14.139041,0.0
0.0,9,14.146789,0.0
0.0,11,14.156337,0.0
0.0,14,14.168427,0.0
0.0,12,14.178779,0.0
0.0,17,14.193395,0.0
0.0,22,14.212389,0.0
0.0,23,14.232081,0.0
0.0,18,14.247546,0.0
0.0,12,14.257911,0.0
0.0,15,14.270831,0.0
0.0,22,14.289661,0.0
0.0,19,14.306056,0.0
0.0,21,14.324075,0.0
0.0,21,14.342189,0.0
0.0,15,14.355144,0.0
0.0,11,14.364649,0.0
0.0,11,14.374211,0.0
0.0,15,14.387076,0.0
0.0,16,14.400846,0.0
0.0,21,14.418971,0.0
0.0,23,14.438806,0.0
0.0,36,14.469717,0.0
0.0,8,14.476628,0.0
0.0,18,14.492191,0.0
0.0,42,14.528986,0.0
0.0,17,14.543777,0.0
0.0,27,14.567171,0.0
0.0,18,14.582764,0.0
0.0,19,14.599779,0.0
0.0,18,14.61561,0.0
0.0,30,14.64174,0.0
0.0,30,14.667734,0.0
0.0,26,14.690244,0.0
0.0,13,14.701573,0.0
0.0,16,14.715518,0.0
0.0,14,14.727673,0.0
0.0,22,14.746733,0.0
0.0,36,14.777958,0.0
0.0,9,15.196229,0.0
0.0,17,15.211163,0.0
0.0,19,15.227729,0.0
0.0,24,15.24856,0.0
0.0,19,15.265089,0.0
0.0,12,15.275539,0.0
0.0,12,15.285935,0.0
0.0,12,15.296398,0.0
0.0,33,15.324924,0.0
0.0,15,15.337872,0.0
0.0,16,15.351755,0.0
0.0,13,15.363047,0.0
0.0,11,15.372524,0.0
0.0,16,15.386236,0.0
0.0,27,15.409818,0.0
0.0,12,15.420226,0.0
0.0,20,15.437573,0.0
0.0,13,15.448761,0.0
0.0,38,15.481352,0.0
0.0,15,15.494288,0.0
0.0,38,15.526997,0.0
0.0,16,15.540878,0.0
0.0,32,15.568414,0.0
0.0,9,15.576212,0.0
0.0,19,15.592607,0.0
0.0,17,15.60731,0.0
0.0,15,15.620291,0.0
0.0,27,15.643602,0.0
0.0,23,15.663447,0.0
0.0,18,15.678962,0.0
0.0,13,15.690242,0.0
0.0,23,15.710101,0.0
0.0,12,15.720508,0.0
0.0,17,15.735226,0.0
0.0,11,15.744752,0.0
0.0,15,15.757663,0.0
0.0,12,15.768019,0.0
0.0,24,15.788722,0.0
0.0,20,15.806021,0.0
0.0,15,15.819003,0.0
0.0,26,15.841427,0.0
0.0,23,15.861282,0.0
0.0,28,15.885454,0.0
0.0,18,15.901251,0.0
0.0,15,15.914194,0.0
0.0,12,15.924578,0.0
0.0,10,15.933254,0.0
0.0,14,15.945389,0.0
0.0,12,15.955794,0.0
0.0,17,15.97047,0.0
0.0,93,16.050221,0.0
0.0,11,16.059681,0.0
0.0,14,16.071734,0.0
0.0,13,16.082937,0.0
0.0,22,16.101879,0.0
0.0,12,16.112322,0.0
0.0,9,16.120147,0.0
0.0,36,16.151022,0.0
0.0,20,16.16818,0.0
0.0,19,16.184498,0.0
0.0,33,16.212985,0.0
0.0,12,16.223385,0.0
0.0,21,16.241471,0.0
0.0,34,16.270576,0.0
0.0,13,16.281769,0.0
0.0,18,16.29722,0.0
0.0,31,16.323879,0.0
0.0,14,16.33592,0.0
0.0,34,16.365243,0.0
0.0,16,16.37906,0.0
0.0,9,16.386856,0.0
0.0,22,16.40584,0.0
0.0,15,16.418796,0.0
0.0,27,16.442096,0.0
0.0,40,16.476323,0.0
0.0,18,16.491795,0.0
0.0,13,16.502993,0.0
0.0,32,16.530546,0.0
0.0,22,16.549894,0.0
0.0,10,16.558805,0.0
0.0,37,16.590882,0.0
0.0,16,16.604745,0.0
0.0,16,16.618641,0.0
0.0,16,16.632512,0.0
0.0,9,16.640379,0.0
0.0,27,16.663864,0.0
0.0,17,16.678634,0.0
0.0,16,16.692538,0.0
0.0,19,16.709074,0.0
0.0,16,16.722986,0.0
0.0,13,16.734208,0.0
0.0,18,16.749771,0.0
0.0,16,16.763566,0.0
0.0,16,16.777351,0.0
0.0,10,16.786117,0.0
0.0,12,16.796481,0.0
0.0,8,16.803493,0.0
0.0,16,16.817356,0.0
0.0,25,16.838908,0.0
0.0,12,16.849274,0.0
0.0,30,16.875138,0.0
0.0,11,16.884711,0.0
0.0,25,16.906196,0.0
0.0,10,16.914867,0.0
0.0,13,16.926047,0.0
0.0,32,16.953606,0.0
0.0,17,17.374276,0.0
0.0,20,17.391618,0.0
0.0,11,17.401185,0.0
0.0,57,17.450511,0.0
0.0,9,17.458308,0.0
0.0,19,17.474653,0.0
0.0,26,17.497057,0.0
0.0,10,17.505777,0.0
0.0,17,17.520488,0.0
0.0,72,17.582426,0.0
0.0,11,17.591954,0.0
0.0,13,17.603193,0.0
0.0,18,17.618855,0.0
0.0,30,17.644692,0.0
0.0,14,17.656791,0.0
0.0,15,17.669762,0.0
0.0,11,17.679268,0.0
0.0,34,17.70839,0.0
0.0,16,17.722213,0.0
0.0,18,17.737732,0.0
0.0,43,17.774857,0.0
0.0,11,17.78438,0.0
0.0,17,17.799127,0.0
0.0,12,17.809593,0.0
0.0,36,17.840694,0.0
0.0,30,17.866568,0.0
0.0,17,17.881231,0.0
0.0,12,17.891556,0.0
0.0,14,17.903622,0.0
0.0,34,17.932955,0.0
0.0,11,17.942508,0.0
0.0,32,17.969997,0.0
0.0,13,17.981191,0.0
0.0,44,18.019045,0.0
0.0,19,18.035336,0.0
0.0,13,18.046579,0.0
0.0,12,18.056877,0.0
0.0,23,18.076888,0.0
0.0,24,18.09757,0.0
0.0,11,18.107084,0.0
0.0,17,18.121737,0.0
0.0,24,18.142394,0.0
0.0,24,18.163086,0.0
0.0,21,18.18118,0.0
0.0,12,18.191537,0.0
0.0,9,18.199306,0.0
0.0,11,18.20878,0.0
0.0,28,18.232809,0.0
0.0,39,18.266274,0.0
0.0,12,18.27659,0.0
0.0,26,18.298863,0.0
0.0,26,18.321183,0.0
0.0,12,18.331541,0.0
0.0,15,18.344441,0.0
0.0,22,18.363398,0.0
0.0,59,18.413888,0.0
0.0,25,18.435293,0.0
0.0,34,18.464357,0.0
0.0,22,18.483207,0.0
0.0,16,18.496954,0.0
0.0,12,18.507326,0.0
0.0,16,18.521106,0.0
0.0,18,18.536495,0.0
0.0,30,18.562259,0.0
0.0,26,18.584727,0.0
0.0,16,18.599084,0.0
0.0,32,18.626884,0.0
0.0,38,18.660018,0.0
0.0,23,18.679965,0.0
0.0,15,18.69296,0.0
0.0,18,18.708566,0.0
0.0,18,18.724192,0.0
0.0,26,18.746519,0.0
0.0,28,18.770701,0.0
0.0,11,18.780167,0.0
0.0,36,18.811131,0.0
0.0,42,18.84731,0.0
0.0,19,18.863754,0.0
0.0,15,18.876713,0.0
0.0,59,18.927256,0.0
0.0,23,18.947036,0.0
0.0,35,18.977107,0.0
0.0,19,18.993376,0.0
0.0,11,19.002896,0.0
0.0,18,19.018413,0.0
0.0,21,19.036714,0.0
0.0,20,19.054511,0.0
0.0,22,19.073493,0.0
0.0,14,19.085593,0.0
0.0,17,19.100274,0.0
0.0,55,19.54672,0.0
0.0,14,19.558918,0.0
0.0,22,19.577855,0.0
0.0,25,19.599482,0.0
0.0,14,19.611663,0.0
0.0,16,19.625506,0.0
0.0,17,19.640209,0.0
0.0,25,19.661712,0.0
0.0,44,19.699461,0.0
0.0,39,19.73285,0.0
0.0,16,19.746588,0.0
0.0,11,19.756048,0.0
0.0,26,19.778357,0.0
