#{"t_start": 1752534721.4941373, "env_id": "SafeCartPole-v0"}
r,l,t,c
0.0,15,9.295657,0.0
0.0,18,9.311755,0.0
0.0,17,9.326963,0.0
0.0,12,9.337722,0.0
0.0,15,9.351055,0.0
0.0,13,9.362559,0.0
0.0,12,9.373177,0.0
0.0,15,9.386563,0.0
0.0,9,9.394628,0.0
0.0,29,9.420305,0.0
0.0,10,9.429175,0.0
0.0,19,9.445972,0.0
0.0,78,9.514944,0.0
0.0,17,9.530035,0.0
0.0,9,9.537982,0.0
0.0,17,9.553061,0.0
0.0,15,9.566372,0.0
0.0,44,9.605532,0.0
0.0,11,9.615316,0.0
0.0,25,9.637462,0.0
0.0,18,9.65344,0.0
0.0,32,9.681664,0.0
0.0,25,9.703737,0.0
0.0,50,9.747981,0.0
0.0,43,9.785969,0.0
0.0,13,9.797575,0.0
0.0,11,9.807301,0.0
0.0,19,9.824264,0.0
0.0,14,9.836709,0.0
0.0,16,10.243783,0.0
0.0,10,10.252684,0.0
0.0,20,10.270383,0.0
0.0,14,10.282729,0.0
0.0,18,10.298706,0.0
0.0,11,10.308445,0.0
0.0,21,10.326882,0.0
0.0,12,10.337461,0.0
0.0,39,10.371968,0.0
0.0,27,10.395915,0.0
0.0,11,10.405719,0.0
0.0,12,10.41637,0.0
0.0,16,10.43054,0.0
0.0,36,10.462212,0.0
0.0,40,10.497458,0.0
0.0,15,10.510695,0.0
0.0,10,10.519645,0.0
0.0,34,10.549541,0.0
0.0,15,10.562762,0.0
0.0,20,10.5803,0.0
0.0,9,10.588266,0.0
0.0,33,10.617278,0.0
0.0,26,10.640058,0.0
0.0,12,10.650629,0.0
0.0,9,10.658572,0.0
0.0,12,10.669127,0.0
0.0,27,10.692935,0.0
0.0,20,10.710516,0.0
0.0,19,10.727211,0.0
0.0,10,10.736068,0.0
0.0,43,10.774414,0.0
0.0,40,10.809526,0.0
0.0,14,10.821846,0.0
0.0,33,10.850703,0.0
0.0,15,10.863941,0.0
0.0,13,10.875366,0.0
0.0,27,10.899118,0.0
0.0,31,10.926357,0.0
0.0,22,10.945656,0.0
0.0,20,10.963522,0.0
0.0,36,10.996728,0.0
0.0,12,11.007755,0.0
0.0,42,11.04611,0.0
0.0,11,11.056033,0.0
0.0,17,11.071315,0.0
0.0,13,11.08305,0.0
0.0,13,11.094822,0.0
0.0,14,11.107486,0.0
0.0,42,11.145388,0.0
0.0,32,11.174145,0.0
0.0,26,11.197505,0.0
0.0,25,11.220007,0.0
0.0,12,11.230855,0.0
0.0,34,11.261374,0.0
0.0,23,11.281971,0.0
0.0,27,11.306105,0.0
0.0,27,11.33027,0.0
0.0,12,11.341033,0.0
0.0,60,11.394647,0.0
0.0,15,11.407972,0.0
0.0,26,11.431086,0.0
0.0,22,11.450577,0.0
0.0,21,11.469111,0.0
0.0,32,11.497494,0.0
0.0,41,11.533742,0.0
0.0,11,11.543425,0.0
0.0,20,11.561468,0.0
0.0,47,11.603327,0.0
0.0,22,11.622884,0.0
0.0,12,11.633437,0.0
0.0,14,11.645753,0.0
0.0,13,11.657226,0.0
0.0,35,11.687898,0.0
0.0,46,11.728271,0.0
0.0,26,11.751189,0.0
0.0,19,11.767914,0.0
0.0,25,11.789883,0.0
0.0,22,11.809415,0.0
0.0,24,11.830516,0.0
0.0,19,11.847232,0.0
0.0,20,11.864833,0.0
0.0,23,11.885066,0.0
0.0,22,11.904467,0.0
0.0,44,11.942953,0.0
0.0,25,11.964918,0.0
0.0,13,11.97643,0.0
0.0,14,11.988812,0.0
0.0,11,11.99861,0.0
0.0,26,12.021391,0.0
0.0,16,12.035496,0.0
0.0,10,12.044286,0.0
0.0,18,12.463825,0.0
0.0,29,12.489377,0.0
0.0,13,12.500901,0.0
0.0,19,12.517608,0.0
0.0,9,12.52556,0.0
0.0,17,12.540553,0.0
0.0,25,12.562515,0.0
0.0,61,12.6161,0.0
0.0,10,12.624913,0.0
0.0,32,12.652951,0.0
0.0,25,12.674916,0.0
0.0,9,12.682851,0.0
0.0,22,12.702276,0.0
0.0,18,12.718102,0.0
0.0,13,12.729639,0.0
0.0,18,12.745527,0.0
0.0,13,12.757027,0.0
0.0,14,12.769447,0.0
0.0,17,12.784478,0.0
0.0,30,12.81088,0.0
0.0,10,12.819715,0.0
0.0,11,12.829425,0.0
0.0,16,12.843526,0.0
0.0,14,12.855857,0.0
0.0,16,12.86996,0.0
0.0,27,12.8937,0.0
0.0,62,12.948239,0.0
0.0,12,12.958943,0.0
0.0,16,12.973131,0.0
0.0,26,12.996151,0.0
0.0,52,13.041947,0.0
0.0,31,13.069216,0.0
0.0,26,13.092181,0.0
0.0,21,13.110718,0.0
0.0,10,13.119597,0.0
0.0,13,13.131146,0.0
0.0,25,13.153259,0.0
0.0,21,13.17211,0.0
0.0,9,13.180192,0.0
0.0,53,13.227601,0.0
0.0,32,13.256295,0.0
0.0,11,13.266178,0.0
0.0,15,13.279621,0.0
0.0,67,13.339703,0.0
0.0,13,13.351381,0.0
0.0,24,13.372679,0.0
0.0,53,13.419399,0.0
0.0,44,13.458138,0.0
0.0,12,13.468804,0.0
0.0,19,13.485573,0.0
0.0,29,13.511173,0.0
0.0,14,13.523541,0.0
0.0,13,13.535051,0.0
0.0,35,13.566158,0.0
0.0,18,13.582029,0.0
0.0,10,13.590884,0.0
0.0,15,13.60418,0.0
0.0,24,13.625291,0.0
0.0,12,13.635859,0.0
0.0,18,13.651648,0.0
0.0,11,13.661367,0.0
0.0,15,13.674561,0.0
0.0,9,13.682536,0.0
0.0,22,13.701995,0.0
0.0,14,13.714328,0.0
0.0,10,13.723177,0.0
0.0,19,13.739966,0.0
0.0,10,13.748837,0.0
0.0,14,13.761264,0.0
0.0,22,13.780591,0.0
0.0,27,13.804313,0.0
0.0,18,13.820132,0.0
0.0,11,13.829835,0.0
0.0,27,13.8535,0.0
0.0,14,13.865814,0.0
0.0,27,13.88946,0.0
0.0,29,13.914943,0.0
0.0,18,13.930746,0.0
0.0,31,13.958176,0.0
0.0,14,13.970772,0.0
0.0,40,14.006037,0.0
0.0,21,14.024462,0.0
0.0,18,14.040318,0.0
0.0,17,14.055238,0.0
0.0,28,14.079783,0.0
0.0,15,14.092969,0.0
0.0,15,14.106225,0.0
0.0,20,14.123756,0.0
0.0,15,14.136925,0.0
0.0,26,14.159757,0.0
0.0,15,14.172971,0.0
0.0,25,14.194964,0.0
0.0,35,14.225632,0.0
0.0,18,14.241561,0.0
0.0,71,14.713614,0.0
0.0,21,14.732104,0.0
0.0,17,14.747136,0.0
0.0,44,14.786177,0.0
0.0,36,14.817821,0.0
0.0,11,14.827556,0.0
0.0,28,14.852083,0.0
0.0,18,14.867879,0.0
0.0,16,14.881929,0.0
0.0,21,14.900481,0.0
0.0,49,14.943489,0.0
0.0,12,14.95419,0.0
0.0,40,14.990297,0.0
0.0,12,15.00105,0.0
0.0,43,15.039306,0.0
0.0,13,15.050845,0.0
0.0,34,15.080715,0.0
0.0,14,15.093096,0.0
0.0,15,15.106353,0.0
0.0,18,15.122159,0.0
0.0,19,15.13888,0.0
0.0,15,15.152133,0.0
0.0,23,15.17243,0.0
0.0,41,15.208567,0.0
0.0,13,15.220354,0.0
0.0,27,15.244451,0.0
0.0,17,15.259635,0.0
0.0,15,15.273006,0.0
0.0,18,15.289025,0.0
0.0,16,15.303368,0.0
0.0,15,15.316766,0.0
0.0,26,15.339928,0.0
0.0,16,15.3541,0.0
0.0,22,15.373775,0.0
0.0,10,15.382643,0.0
0.0,44,15.421472,0.0
0.0,36,15.45315,0.0
0.0,20,15.4708,0.0
0.0,37,15.503486,0.0
0.0,15,15.516813,0.0
0.0,16,15.530991,0.0
0.0,20,15.548634,0.0
0.0,29,15.575058,0.0
0.0,10,15.584021,0.0
0.0,15,15.597464,0.0
0.0,27,15.621502,0.0
0.0,37,15.654325,0.0
0.0,23,15.674654,0.0
0.0,15,15.687824,0.0
0.0,21,15.706348,0.0
0.0,19,15.723139,0.0
0.0,15,15.736489,0.0
0.0,24,15.757821,0.0
0.0,51,15.80286,0.0
0.0,12,15.813541,0.0
0.0,10,15.822418,0.0
0.0,23,15.842756,0.0
0.0,23,15.862962,0.0
0.0,19,15.879646,0.0
0.0,20,15.897317,0.0
0.0,21,15.915786,0.0
0.0,30,15.942147,0.0
0.0,35,15.972945,0.0
0.0,40,16.008311,0.0
0.0,29,16.033969,0.0
0.0,22,16.053389,0.0
0.0,19,16.07017,0.0
0.0,9,16.078126,0.0
0.0,15,16.091313,0.0
0.0,11,16.101038,0.0
0.0,18,16.116821,0.0
0.0,12,16.127367,0.0
0.0,16,16.141373,0.0
0.0,14,16.153653,0.0
0.0,11,16.163352,0.0
0.0,23,16.183586,0.0
0.0,49,16.226699,0.0
0.0,13,16.238108,0.0
0.0,20,16.255636,0.0
0.0,14,16.267915,0.0
0.0,12,16.278453,0.0
0.0,29,16.303891,0.0
0.0,18,16.319669,0.0
0.0,25,16.34155,0.0
0.0,22,16.361189,0.0
0.0,25,16.383172,0.0
0.0,20,16.400815,0.0
0.0,16,16.414875,0.0
0.0,24,16.435951,0.0
0.0,20,16.453584,0.0
0.0,22,16.473016,0.0
0.0,23,16.913418,0.0
0.0,42,16.950457,0.0
0.0,23,16.970717,0.0
0.0,15,16.983923,0.0
0.0,17,16.998904,0.0
0.0,13,17.010347,0.0
0.0,15,17.023516,0.0
0.0,16,17.037594,0.0
0.0,15,17.050789,0.0
0.0,16,17.064811,0.0
0.0,19,17.081463,0.0
0.0,27,17.105193,0.0
0.0,19,17.121938,0.0
0.0,38,17.155408,0.0
0.0,15,17.168654,0.0
0.0,29,17.194086,0.0
0.0,22,17.213477,0.0
0.0,20,17.231033,0.0
0.0,36,17.263038,0.0
0.0,31,17.29065,0.0
0.0,14,17.303182,0.0
0.0,9,17.311273,0.0
0.0,19,17.328285,0.0
0.0,14,17.340739,0.0
0.0,18,17.356769,0.0
0.0,12,17.367477,0.0
0.0,14,17.379983,0.0
0.0,28,17.404844,0.0
0.0,26,17.427776,0.0
0.0,12,17.438367,0.0
0.0,35,17.469039,0.0
0.0,25,17.491012,0.0
0.0,24,17.512209,0.0
0.0,32,17.540428,0.0
0.0,32,17.568679,0.0
0.0,21,17.587278,0.0
0.0,26,17.610306,0.0
0.0,18,17.626213,0.0
0.0,10,17.635031,0.0
0.0,29,17.660566,0.0
0.0,11,17.670287,0.0
0.0,20,17.68787,0.0
0.0,27,17.711648,0.0
0.0,21,17.730093,0.0
0.0,19,17.746852,0.0
0.0,12,17.757451,0.0
0.0,19,17.774233,0.0
0.0,22,17.793641,0.0
0.0,23,17.8139,0.0
0.0,18,17.82969,0.0
0.0,11,17.839383,0.0
0.0,20,17.856942,0.0
0.0,15,17.87014,0.0
0.0,9,17.878108,0.0
0.0,10,17.886927,0.0
0.0,13,17.898377,0.0
0.0,19,17.915073,0.0
0.0,13,17.926485,0.0
0.0,31,17.953776,0.0
0.0,15,17.967066,0.0
0.0,67,18.026092,0.0
0.0,33,18.055038,0.0
0.0,40,18.090075,0.0
0.0,15,18.103345,0.0
0.0,27,18.127038,0.0
0.0,43,18.164653,0.0
0.0,23,18.184966,0.0
0.0,14,18.197275,0.0
0.0,14,18.209603,0.0
0.0,13,18.221026,0.0
0.0,26,18.243798,0.0
0.0,18,18.259617,0.0
0.0,16,18.273691,0.0
0.0,17,18.2886,0.0
0.0,18,18.304433,0.0
0.0,27,18.32818,0.0
0.0,13,18.339635,0.0
0.0,25,18.361661,0.0
0.0,15,18.374935,0.0
0.0,84,18.448575,0.0
0.0,31,18.475732,0.0
0.0,37,18.508263,0.0
0.0,21,18.526737,0.0
0.0,31,18.553861,0.0
0.0,34,18.583636,0.0
0.0,20,18.601288,0.0
0.0,31,18.628458,0.0
0.0,14,18.640768,0.0
0.0,25,18.662698,0.0
0.0,28,18.687443,0.0
0.0,31,19.13083,0.0
0.0,21,19.149366,0.0
0.0,20,19.166988,0.0
0.0,16,19.181094,0.0
0.0,34,19.211004,0.0
0.0,20,19.22855,0.0
0.0,12,19.23915,0.0
0.0,23,19.25934,0.0
0.0,16,19.273427,0.0
0.0,36,19.305241,0.0
0.0,35,19.336505,0.0
0.0,11,19.346343,0.0
0.0,39,19.380971,0.0
0.0,29,19.406832,0.0
0.0,26,19.430094,0.0
0.0,14,19.442542,0.0
0.0,25,19.464777,0.0
0.0,11,19.47456,0.0
0.0,25,19.496502,0.0
0.0,19,19.51336,0.0
0.0,18,19.529331,0.0
0.0,18,19.545145,0.0
0.0,12,19.555882,0.0
0.0,13,19.567445,0.0
0.0,52,19.613402,0.0
0.0,35,19.644411,0.0
0.0,15,19.657629,0.0
0.0,14,19.669965,0.0
0.0,20,19.687631,0.0
0.0,13,19.699187,0.0
0.0,12,19.709848,0.0
0.0,33,19.739027,0.0
0.0,17,19.754078,0.0
0.0,20,19.771802,0.0
0.0,14,19.784251,0.0
0.0,10,19.793143,0.0
0.0,11,19.802939,0.0
0.0,11,19.81271,0.0
0.0,36,19.844466,0.0
0.0,16,19.85868,0.0
0.0,23,19.878852,0.0
0.0,10,19.887688,0.0
0.0,29,19.913173,0.0
0.0,22,19.932487,0.0
0.0,36,19.964355,0.0
0.0,21,19.983222,0.0
0.0,31,20.010873,0.0
0.0,15,20.024239,0.0
0.0,12,20.034954,0.0
0.0,14,20.04744,0.0
0.0,22,20.066846,0.0
0.0,17,20.081831,0.0
0.0,24,20.102988,0.0
0.0,32,20.131071,0.0
0.0,23,20.151248,0.0
0.0,18,20.167148,0.0
0.0,50,20.211301,0.0
0.0,15,20.224503,0.0
0.0,44,20.263021,0.0
0.0,27,20.286743,0.0
0.0,17,20.301708,0.0
0.0,12,20.312301,0.0
0.0,27,20.335946,0.0
0.0,12,20.346554,0.0
0.0,46,20.387527,0.0
0.0,10,20.396403,0.0
0.0,17,20.411453,0.0
0.0,29,20.436931,0.0
0.0,14,20.449291,0.0
0.0,19,20.465968,0.0
0.0,32,20.493971,0.0
0.0,25,20.515974,0.0
0.0,11,20.525667,0.0
0.0,74,20.5909,0.0
0.0,19,20.607659,0.0
0.0,10,20.61653,0.0
0.0,27,20.640272,0.0
0.0,16,20.654372,0.0
0.0,14,20.666703,0.0
0.0,19,20.683377,0.0
0.0,15,20.696547,0.0
0.0,20,20.714166,0.0
0.0,15,20.727369,0.0
0.0,25,20.749306,0.0
0.0,15,20.762542,0.0
0.0,11,20.772279,0.0
0.0,19,20.789032,0.0
0.0,52,20.834591,0.0
0.0,20,20.852156,0.0
0.0,48,20.894506,0.0
0.0,10,20.903377,0.0
0.0,12,20.91396,0.0
0.0,20,21.356513,0.0
0.0,10,21.365634,0.0
0.0,19,21.382637,0.0
0.0,27,21.406832,0.0
0.0,27,21.431,0.0
0.0,20,21.448923,0.0
0.0,18,21.465029,0.0
0.0,15,21.47849,0.0
0.0,24,21.49998,0.0
0.0,13,21.511671,0.0
0.0,13,21.52334,0.0
0.0,29,21.549254,0.0
0.0,22,21.568933,0.0
0.0,15,21.582254,0.0
0.0,11,21.592019,0.0
0.0,11,21.60182,0.0
0.0,17,21.61692,0.0
0.0,56,21.666543,0.0
0.0,51,21.711535,0.0
0.0,9,21.719496,0.0
0.0,46,21.759964,0.0
0.0,40,21.795045,0.0
0.0,28,21.819651,0.0
0.0,26,21.842442,0.0
0.0,18,21.858259,0.0
0.0,17,21.873205,0.0
0.0,11,21.882905,0.0
0.0,17,21.897845,0.0
0.0,11,21.90767,0.0
0.0,16,21.921756,0.0
0.0,24,21.942806,0.0
0.0,13,21.954304,0.0
0.0,35,21.985063,0.0
0.0,25,22.007036,0.0
0.0,11,22.016743,0.0
0.0,31,22.043999,0.0
0.0,22,22.063306,0.0
0.0,18,22.079086,0.0
0.0,12,22.089619,0.0
0.0,11,22.099372,0.0
0.0,11,22.109092,0.0
0.0,23,22.129266,0.0
0.0,18,22.145062,0.0
0.0,19,22.161729,0.0
0.0,23,22.181964,0.0
0.0,16,22.196029,0.0
0.0,37,22.228492,0.0
0.0,23,22.248788,0.0
0.0,15,22.262014,0.0
0.0,21,22.280485,0.0
0.0,33,22.30946,0.0
0.0,25,22.331395,0.0
0.0,15,22.34456,0.0
0.0,15,22.357769,0.0
0.0,10,22.366574,0.0
0.0,13,22.378056,0.0
0.0,13,22.389492,0.0
0.0,23,22.409735,0.0
0.0,16,22.423762,0.0
0.0,20,22.441312,0.0
0.0,55,22.48943,0.0
0.0,16,22.503479,0.0
0.0,14,22.515867,0.0
0.0,22,22.535151,0.0
0.0,30,22.561468,0.0
0.0,12,22.572176,0.0
0.0,19,22.588972,0.0
0.0,9,22.596913,0.0
0.0,21,22.61546,0.0
0.0,38,22.648767,0.0
0.0,12,22.659304,0.0
0.0,30,22.685655,0.0
0.0,13,22.697129,0.0
0.0,15,22.710309,0.0
0.0,37,22.74275,0.0
0.0,17,22.75773,0.0
0.0,20,22.775429,0.0
0.0,20,22.79308,0.0
0.0,22,22.812392,0.0
0.0,18,22.82817,0.0
0.0,14,22.840456,0.0
0.0,11,22.850125,0.0
0.0,13,22.861526,0.0
0.0,28,22.886112,0.0
0.0,12,22.896662,0.0
0.0,26,22.919684,0.0
0.0,15,22.932927,0.0
0.0,14,22.945265,0.0
0.0,12,22.955817,0.0
0.0,21,22.974354,0.0
0.0,26,22.997226,0.0
