time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/loss,train/entropy_loss,train/value_loss,train/clip_fraction,train/n_updates,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_object_ep_length,eval/mean_object_reward,eval/mean_score_reward,eval/mean_score_ep_length
385,641,394240,614,0.022650303319096565,-1.3789565488696098,0.08576621068641543,0.131591796875,1536,0.09213568,0.00209405,-0.0018448383489158005,0.0002303392,0.5239440202713013,-19.21,4608.05,,,,
386,642,395264,614,0.020370002835989,-1.3415359184145927,0.06080793542787433,0.08349609375,1540,0.09211520000000001,0.0015912941,-0.0028524495428428054,0.000230288,0.516637921333313,-19.21,4608.05,,,,
387,643,396288,615,0.04025602713227272,-1.3342816457152367,0.11812598770484328,0.091796875,1544,0.09209472,0.0017652512,-0.00315389470779337,0.00023023679999999998,0.32175493240356445,-19.18,4620.26,,,,
388,644,397312,615,0.018703311681747437,-1.361397348344326,0.066911751171574,0.073974609375,1548,0.09207424,0.0021014707,-0.0023055669153109193,0.0002301856,0.5736973285675049,-19.18,4620.26,,,,
389,646,398336,616,0.023081239312887192,-1.3773309215903282,0.09106632089242339,0.082275390625,1552,0.09205376,0.0015758366,-0.001963479386176914,0.0002301344,0.6184462904930115,-19.15,4658.66,,,,
390,647,399360,617,0.006367407739162445,-1.3801766261458397,0.05269515630789101,0.090576171875,1556,0.09203328,0.001614277,-0.0029305183270480484,0.0002300832,0.6634999513626099,-19.15,4658.66,,,,
,,400000,,0.015802107751369476,-1.3834891244769096,0.07941530738025904,0.115478515625,1560,0.0920128,0.002068,-0.001046041288645938,0.00023003200000000002,0.40258973836898804,,,7743.4,-2099.56,-20.8,7743.4
391,679,400384,588,,,,,,,,,,,-19.15,4658.66,,,,
392,680,401408,589,0.02047530747950077,-1.4003948792815208,0.08246381161734462,0.0810546875,1564,0.09199232,0.0025159223,-0.002781902818242088,0.0002299808,0.6699783205986023,-19.13,4687.35,,,,
393,681,402432,590,0.012791345827281475,-1.3767712637782097,0.06583663378842175,0.126953125,1568,0.09197184000000001,0.0015800702,0.0005155306425876915,0.00022992960000000002,0.6486903429031372,-19.13,4687.35,,,,
394,682,403456,590,0.004229474812746048,-1.380622684955597,0.046881337417289615,0.10400390625,1572,0.09195136000000001,0.0015527969,-0.0022327647893689573,0.0002298784,0.79880690574646,-19.07,4715.38,,,,
395,683,404480,591,0.011392282322049141,-1.3771048560738564,0.07424267777241766,0.115478515625,1576,0.09193088,0.0016012852,-0.0014550790656358004,0.0002298272,0.5872358083724976,-19.06,4722.5,,,,
396,684,405504,592,0.023455433547496796,-1.4046838283538818,0.08129318337887526,0.091552734375,1580,0.0919104,0.00096268975,-0.0020601683063432574,0.000229776,0.4905259609222412,-19.06,4722.5,,,,
397,685,406528,592,0.01637456566095352,-1.422030694782734,0.08034940250217915,0.04541015625,1584,0.09188992000000001,0.0022573879,-0.002318045386346057,0.0002297248,0.5669691562652588,-19.05,4748.88,,,,
398,686,407552,593,0.014567582868039608,-1.4319597035646439,0.05550771881826222,0.101318359375,1588,0.09186944000000001,0.002476754,-0.0020483799162320793,0.00022967360000000002,0.6725229024887085,-19.06,4764.0,,,,
399,687,408576,593,0.017069373279809952,-1.4113904237747192,0.07379380310885608,0.08349609375,1592,0.09184896000000001,0.0013643084,-0.0011945060978177935,0.00022962240000000002,0.4731382131576538,-19.06,4764.0,,,,
400,688,409600,594,0.025976920500397682,-1.4216856062412262,0.07581497426144779,0.135986328125,1596,0.09182848,0.003071363,-0.0014472980110440403,0.00022957120000000002,0.47672683000564575,-19.06,4786.95,,,,
401,689,410624,595,0.011512190103530884,-1.446443684399128,0.06683641741983593,0.084716796875,1600,0.091808,0.0019870359,-0.0022584898688364774,0.00022952,0.6924436092376709,-19.06,4789.68,,,,
402,691,411648,595,-0.005005514249205589,-1.4208359643816948,0.053117301780730486,0.08154296875,1604,0.09178752000000001,0.002641614,-0.003527105785906315,0.0002294688,0.6776738166809082,-19.06,4806.42,,,,
403,692,412672,596,0.004859711974859238,-1.4010840579867363,0.05270283413119614,0.07666015625,1608,0.09176704000000001,0.0018765219,-0.001754334894940257,0.0002294176,0.5179466009140015,-19.06,4806.42,,,,
404,693,413696,596,0.014530070126056671,-1.4275863319635391,0.08175027696415782,0.088623046875,1612,0.09174656,0.0020988027,-0.0019977943011326715,0.0002293664,0.30881166458129883,-19.06,4806.42,,,,
405,694,414720,597,0.020920980721712112,-1.3941936939954758,0.08759111212566495,0.132568359375,1616,0.09172608,0.0025192962,0.0008559506968595088,0.0002293152,0.2419968843460083,-19.06,4806.42,,,,
406,695,415744,598,0.024939514696598053,-1.362165130674839,0.08997051231563091,0.07177734375,1620,0.0917056,0.0018742506,-0.002855950646335259,0.000229264,0.4338834285736084,-19.06,4806.42,,,,
407,696,416768,598,0.024221420288085938,-1.3742353841662407,0.08280736324377358,0.0712890625,1624,0.09168512000000001,0.003098867,-0.0007897554896771908,0.0002292128,0.4513363242149353,-19.04,4823.97,,,,
408,697,417792,599,0.02201363444328308,-1.350195735692978,0.05913014803081751,0.10693359375,1628,0.09166464,0.0021311922,-0.0015247780247591436,0.00022916159999999998,0.5880876779556274,-19.04,4823.97,,,,
409,698,418816,599,0.013496451079845428,-1.3668291792273521,0.07430920423939824,0.06884765625,1632,0.09164416,0.0016013869,-0.0008821272058412433,0.0002291104,0.6637341380119324,-19.02,4833.31,,,,
410,699,419840,600,0.01260763593018055,-1.3530645743012428,0.07380007021129131,0.07958984375,1636,0.09162368,0.0010037723,-0.0004945468972437084,0.0002290592,0.660865306854248,-18.99,4844.77,,,,
411,700,420864,601,0.01808253489434719,-1.364323191344738,0.07546486938372254,0.163330078125,1640,0.0916032,0.0027110863,-0.003316128277219832,0.000229008,0.7336887717247009,-18.99,4863.73,,,,
412,701,421888,601,0.01826395094394684,-1.3790128156542778,0.08110856916755438,0.069091796875,1644,0.09158272,0.0016015684,-0.0018630613922141492,0.0002289568,0.7396937608718872,-18.94,4902.42,,,,
413,702,422912,602,0.01788662001490593,-1.3352889120578766,0.08838942181318998,0.10693359375,1648,0.09156224,0.0010560679,-0.002349010610487312,0.0002289056,0.5040081739425659,-18.94,4902.42,,,,
414,703,423936,602,0.018258914351463318,-1.3732686713337898,0.08447611867450178,0.094970703125,1652,0.09154176000000001,0.002325574,-0.0016107397095765918,0.00022885440000000002,0.34538590908050537,-18.93,4917.47,,,,
415,704,424960,603,0.014650857076048851,-1.3890920132398605,0.07614577794447541,0.073486328125,1656,0.09152128000000001,0.001385437,-0.002393721748376265,0.0002288032,0.4273034930229187,-18.93,4917.47,,,,
,,425000,,0.01409890502691269,-1.4256958290934563,0.08973485510796309,0.127685546875,1660,0.09150080000000001,0.0021042372,-0.00441697082715109,0.000228752,0.3707404136657715,,,7847.0,-2550.1040000000003,-20.8,7847.0
416,737,425984,577,,,,,,,,,,,-18.93,4917.47,,,,
417,738,427008,578,0.011976626701653004,-1.3971050903201103,0.06955244392156601,0.12548828125,1664,0.09148032,0.0031945873,-0.0034020055318251252,0.0002287008,0.5046112537384033,-18.93,4917.47,,,,
418,739,428032,578,0.012854022905230522,-1.4160531759262085,0.06761542032472789,0.15478515625,1668,0.09145984000000001,0.0023021987,-0.0007091912557370961,0.0002286496,0.27733784914016724,-18.93,4917.47,,,,
419,740,429056,579,0.006018614396452904,-1.4099997505545616,0.0524937289301306,0.13720703125,1672,0.09143936000000001,0.0030273485,-0.0036311965668573976,0.00022859840000000002,0.5299924612045288,-18.87,4942.5,,,,
420,741,430080,579,0.011605754494667053,-1.4198329895734787,0.06283514434471726,0.066650390625,1676,0.09141888000000001,0.0014802209,-0.0011023549595847726,0.00022854720000000002,0.5964193344116211,-18.87,4942.5,,,,
421,742,431104,580,0.021081730723381042,-1.393871508538723,0.07782518165186048,0.093017578125,1680,0.0913984,0.0022038503,-0.0014792672882322222,0.00022849600000000002,0.5338832139968872,-18.87,4942.5,,,,
422,743,432128,581,0.002941986545920372,-1.415319286286831,0.055091268150135875,0.133056640625,1684,0.09137792,0.0026930585,-0.004653958632843569,0.0002284448,0.633103609085083,-18.89,4947.49,,,,
423,744,433152,581,0.008516060188412666,-1.4128101468086243,0.06613752571865916,0.1171875,1688,0.09135744000000001,0.0023222817,-0.0036509772180579603,0.0002283936,0.624289870262146,-18.87,4967.8,,,,
424,745,434176,582,0.03325508534908295,-1.3980038315057755,0.09181934269145131,0.08154296875,1692,0.09133696000000001,0.001058022,-0.0027111711096949875,0.0002283424,0.5343286395072937,-18.88,4986.97,,,,
425,746,435200,582,0.023459183052182198,-1.3488683700561523,0.08120471891015768,0.10205078125,1696,0.09131648,0.0024248562,-0.0025193833862431347,0.0002282912,0.5621164441108704,-18.83,5027.85,,,,
426,747,436224,583,-0.0037416573613882065,-1.3520022109150887,0.04833455290645361,0.066162109375,1700,0.091296,0.0021198296,-0.0033628988021519035,0.00022824,0.6463873386383057,-18.83,5027.85,,,,
427,748,437248,584,0.024390241131186485,-1.3771356791257858,0.09106227895244956,0.042724609375,1704,0.09127552,0.0008263522,-0.0008785697864368558,0.0002281888,0.3047715425491333,-18.83,5027.85,,,,
428,749,438272,584,0.01670876145362854,-1.3323837146162987,0.07101405481807888,0.12646484375,1708,0.09125504000000001,0.0026391956,-0.004150198423303664,0.0002281376,0.49797725677490234,-18.83,5027.85,,,,
429,750,439296,585,0.0054504238069057465,-1.3425951525568962,0.05089896428398788,0.08203125,1712,0.09123456,0.0014137018,-0.0031621495727449656,0.0002280864,0.5327435731887817,-18.83,5027.85,,,,
430,751,440320,585,-0.003001173958182335,-1.3359270542860031,0.048279184848070145,0.129638671875,1716,0.09121408,0.0018631866,-0.0030764720286242664,0.0002280352,0.3872271180152893,-18.83,5027.85,,,,
431,752,441344,586,0.009139163419604301,-1.3503575399518013,0.05406250827945769,0.0751953125,1720,0.0911936,0.002403364,-0.0017061399412341416,0.000227984,0.6337288618087769,-18.83,5027.85,,,,
432,753,442368,586,0.004506351426243782,-1.3576450869441032,0.05669595836661756,0.109619140625,1724,0.09117312,0.0029998708,-0.0027393957134336233,0.0002279328,0.5049402117729187,-18.83,5027.85,,,,
433,754,443392,587,0.008573809638619423,-1.3702421337366104,0.05328186182305217,0.08837890625,1728,0.09115264000000001,0.0026144232,-0.0014253952540457249,0.0002278816,0.6780178546905518,-18.79,5091.33,,,,
434,755,444416,588,0.009863665327429771,-1.3724929466843605,0.07245781808160245,0.053466796875,1732,0.09113216,0.0010870337,-0.001954161678440869,0.0002278304,0.5595381259918213,-18.79,5091.33,,,,
435,756,445440,588,0.0014388523995876312,-1.390689991414547,0.06462024268694222,0.050048828125,1736,0.09111168000000001,0.0019188876,-0.003221725346520543,0.00022777920000000002,0.6965787410736084,-18.82,5140.06,,,,
436,757,446464,589,0.0059436652809381485,-1.4200393706560135,0.06958778877742589,0.116943359375,1740,0.0910912,0.0017253204,-0.001808224042179063,0.00022772799999999999,0.45382159948349,-18.82,5140.06,,,,
437,758,447488,589,0.0052797626703977585,-1.3918508812785149,0.0627003563567996,0.08349609375,1744,0.09107072000000001,0.0017137637,-0.002199448848841712,0.0002276768,0.4930712580680847,-18.82,5140.06,,,,
438,759,448512,590,0.0035819299519062042,-1.396859772503376,0.0542282338719815,0.097412109375,1748,0.09105024,0.0017169934,-0.004190306819509715,0.0002276256,0.5667113661766052,-18.82,5160.17,,,,
439,760,449536,590,0.004124227911233902,-1.3818014785647392,0.06309405178762972,0.064453125,1752,0.09102976000000002,0.0015894298,-0.003216795506887138,0.00022757440000000003,0.3654627799987793,-18.82,5160.17,,,,
,,450000,,0.020556408911943436,-1.3365437686443329,0.07526544062420726,0.113525390625,1756,0.09100928000000001,0.0019457474,-0.0037231999449431896,0.00022752320000000002,0.35308438539505005,,,7578.8,-2256.6,-20.6,7578.8
440,792,450560,568,,,,,,,,,,,-18.82,5160.17,,,,
441,793,451584,568,0.01579604670405388,-1.3897535726428032,0.07100634928792715,0.1201171875,1760,0.09098880000000001,0.001563778,-0.0018041107105091214,0.00022747200000000002,0.4617130756378174,-18.82,5160.17,,,,
442,794,452608,569,0.021283388137817383,-1.3896035552024841,0.08656407846137881,0.2021484375,1764,0.09096832,0.0034426278,-0.003465008659986779,0.00022742080000000002,0.4577254056930542,-18.82,5158.73,,,,
443,796,453632,569,0.021282676607370377,-1.3776066079735756,0.07001925562508404,0.066650390625,1768,0.09094784,0.0016574261,-0.0013514721795218065,0.0002273696,0.4849788546562195,-18.82,5158.73,,,,
444,797,454656,570,0.01856805384159088,-1.3631224185228348,0.07768274424597621,0.098388671875,1772,0.09092736000000001,0.0017336535,-0.0037409968790598214,0.0002273184,0.2636299133300781,-18.82,5158.73,,,,
445,798,455680,570,0.004447359591722488,-1.3927960693836212,0.05579910473898053,0.11767578125,1776,0.09090688000000001,0.0020148868,-0.0011603425082284957,0.0002272672,0.43298763036727905,-18.82,5200.62,,,,
446,799,456704,571,-0.004710526205599308,-1.3746305629611015,0.04280591255519539,0.1005859375,1780,0.0908864,0.0018357026,-0.0034884189954027534,0.000227216,0.7108538150787354,-18.82,5219.23,,,,
447,800,457728,572,-0.00044721178710460663,-1.3680368140339851,0.03996064909733832,0.1103515625,1784,0.09086592,0.0028341743,-0.003899836854543537,0.0002271648,0.5672382712364197,-18.82,5219.23,,,,
448,801,458752,572,0.00871371477842331,-1.380037561058998,0.060607086634263396,0.062255859375,1788,0.09084544,0.001143211,-0.003723873698618263,0.0002271136,0.5365878343582153,-18.83,5234.5,,,,
449,802,459776,573,0.014483164995908737,-1.3890554681420326,0.07342679565772414,0.101318359375,1792,0.09082496000000001,0.0020027217,-0.003388613578863442,0.0002270624,0.4328216314315796,-18.83,5234.5,,,,
450,803,460800,573,0.009620969183743,-1.3657681494951248,0.06460292311385274,0.106201171875,1796,0.09080448,0.0014996524,-0.0015274060133378953,0.0002270112,0.4827551245689392,-18.83,5234.5,,,,
451,804,461824,574,0.00876045972108841,-1.3890611827373505,0.06311608362011611,0.05224609375,1800,0.090784,0.0012971491,-0.0014793651062063873,0.00022696,0.5601334571838379,-18.78,5279.53,,,,
452,805,462848,574,0.003175957128405571,-1.361544243991375,0.047489835880696774,0.168701171875,1804,0.09076352,0.0034271844,-0.003139906097203493,0.0002269088,0.7108955383300781,-18.78,5304.82,,,,
453,806,463872,575,0.00823361985385418,-1.369573064148426,0.07389929587952793,0.078857421875,1808,0.09074304,0.001771486,-0.003326610429212451,0.0002268576,0.4884800910949707,-18.78,5304.82,,,,
454,807,464896,575,0.015394876711070538,-1.331910140812397,0.07486605062149465,0.13232421875,1812,0.09072256000000001,0.0032378756,-0.0011399572831578553,0.0002268064,0.3179945945739746,-18.78,5304.82,,,,
455,808,465920,576,0.004369933158159256,-1.3300236761569977,0.054981290362775326,0.1064453125,1816,0.09070208,0.0017041222,-0.0026608192129060626,0.0002267552,0.37652504444122314,-18.78,5304.82,,,,
456,809,466944,576,-0.0022852830588817596,-1.358024425804615,0.048600039444863796,0.088134765625,1820,0.0906816,0.0019914287,-0.003553905989974737,0.000226704,0.5138770341873169,-18.83,5303.64,,,,
457,810,467968,577,0.001331176608800888,-1.3676268756389618,0.04976046667434275,0.07763671875,1824,0.09066112,0.0021324637,-0.003413318714592606,0.00022665279999999999,0.5714460611343384,-18.82,5324.26,,,,
458,811,468992,578,0.019536782056093216,-1.3701209127902985,0.0781874698586762,0.0791015625,1828,0.09064064000000001,0.0017368002,-0.0011871719034388661,0.0002266016,0.44693684577941895,-18.82,5333.12,,,,
459,812,470016,578,0.01083720289170742,-1.3650693148374557,0.08056098828092217,0.074462890625,1832,0.09062016,0.001970658,-0.004579258500598371,0.00022655039999999998,0.49433737993240356,-18.82,5333.12,,,,
460,813,471040,579,-0.0048563312739133835,-1.3388093933463097,0.037640747148543596,0.075927734375,1836,0.09059968000000002,0.0014773797,-0.00410714338067919,0.00022649920000000003,0.7126761078834534,-18.8,5354.62,,,,
461,814,472064,579,0.015751414000988007,-1.278759889304638,0.07098433375358582,0.087646484375,1840,0.09057920000000001,0.0017757278,-0.0032798891770653427,0.00022644800000000002,0.4096686840057373,-18.8,5354.62,,,,
462,815,473088,580,0.010633725672960281,-1.3019882887601852,0.06114705349318683,0.052734375,1844,0.09055872000000001,0.0016068054,-0.0019380490994080901,0.00022639680000000002,0.4572110176086426,-18.8,5354.62,,,,
463,816,474112,580,0.005728583782911301,-1.3202480748295784,0.048135277116671205,0.06787109375,1848,0.09053824,0.0019533904,-0.003869724809192121,0.00022634560000000002,0.6000524759292603,-18.8,5354.62,,,,
,,475000,,0.008500903844833374,-1.3532273918390274,0.05911058955825865,0.0478515625,1852,0.09051776,0.0015539841,-0.0024311250308528543,0.0002262944,0.5301377177238464,,,8434.0,-2315.5,-17.0,8434.0
464,852,475136,557,,,,,,,,,,,-18.75,5422.92,,,,
465,853,476160,558,0.004842916503548622,-1.3099853247404099,0.04798231483437121,0.112548828125,1856,0.09049728000000001,0.0025463512,-0.0017004068940877914,0.0002262432,0.5468239784240723,-18.75,5461.52,,,,
466,854,477184,558,0.002391926944255829,-1.3229299411177635,0.04141639149747789,0.127685546875,1860,0.09047680000000001,0.0020288387,-0.0033069641795009375,0.000226192,0.5713034868240356,-18.75,5461.52,,,,
467,855,478208,559,0.015743033960461617,-1.2485513091087341,0.06286742445081472,0.123046875,1864,0.09045632,0.002578422,-0.0015668381238356233,0.0002261408,0.5209696292877197,-18.75,5461.52,,,,
468,856,479232,559,-0.0043874699622392654,-1.2661393880844116,0.04487884510308504,0.08154296875,1868,0.09043584,0.0017794576,-0.0035610528429970145,0.0002260896,0.5479568243026733,-18.75,5461.52,,,,
469,857,480256,560,0.001067163422703743,-1.2974602207541466,0.05055896355770528,0.1064453125,1872,0.09041536,0.0022673258,-0.0037647873105015606,0.0002260384,0.3988947868347168,-18.75,5461.52,,,,
470,858,481280,560,0.010948407463729382,-1.311687484383583,0.05066983331926167,0.0546875,1876,0.09039488000000001,0.0017092848,-0.0018403959402348846,0.00022598720000000002,0.5411920547485352,-18.75,5475.96,,,,
471,859,482304,561,0.0029983632266521454,-1.2983481884002686,0.05374210933223367,0.106201171875,1880,0.09037440000000001,0.0023291311,-0.005832753871800378,0.000225936,0.5477627515792847,-18.76,5490.35,,,,
472,860,483328,561,0.0034586116671562195,-1.3138714954257011,0.05404148926027119,0.191162109375,1884,0.09035392,0.0030875762,-0.0042099085403606296,0.0002258848,0.6242789626121521,-18.74,5531.43,,,,
473,861,484352,562,0.002462286502122879,-1.301249921321869,0.05163140455260873,0.0751953125,1888,0.09033344,0.0013261555,-0.0036647491506300867,0.0002258336,0.5122164487838745,-18.74,5531.43,,,,
474,862,485376,562,0.002947794273495674,-1.2864165678620338,0.05332628428004682,0.070556640625,1892,0.09031296,0.0009936959,-0.0020938915840815753,0.0002257824,0.5669029951095581,-18.72,5561.39,,,,
475,863,486400,563,-0.004443909972906113,-1.2837271615862846,0.04433670430444181,0.070556640625,1896,0.09029248000000001,0.0017802208,-0.004449228988960385,0.0002257312,0.6448512077331543,-18.72,5561.39,,,,
476,864,487424,563,0.011725647374987602,-1.2778176367282867,0.05730916350148618,0.070556640625,1900,0.090272,0.0014657957,-0.0027399045357014984,0.00022568,0.5681976079940796,-18.72,5561.39,,,,
477,865,488448,564,-0.004664186388254166,-1.3136946260929108,0.0383338772226125,0.095703125,1904,0.09025152,0.0027131436,-0.0028071183478459716,0.0002256288,0.5130391716957092,-18.72,5587.37,,,,
478,866,489472,565,-0.006569375284016132,-1.3161498680710793,0.032249655458144844,0.097412109375,1908,0.09023104,0.000970499,-0.0021749145234934986,0.00022557759999999999,0.6381902098655701,-18.73,5610.61,,,,
479,867,490496,565,0.023199167102575302,-1.3208818808197975,0.06045046914368868,0.07421875,1912,0.09021056,0.0019083107,-0.0014471350004896522,0.00022552639999999998,0.4174126982688904,-18.73,5610.61,,,,
480,868,491520,566,-0.002144280821084976,-1.282294899225235,0.04417203180491924,0.115478515625,1916,0.09019008,0.001372332,-0.0026382830692455173,0.00022547519999999998,0.6023431420326233,-18.69,5651.25,,,,
481,869,492544,566,0.0021307170391082764,-1.2668935731053352,0.0459362268447876,0.080078125,1920,0.09016960000000002,0.001387488,-0.003555297153070569,0.00022542400000000003,0.6048264503479004,-18.69,5651.25,,,,
482,870,493568,567,0.005469445139169693,-1.2430809065699577,0.04949658131226897,0.099365234375,1924,0.09014912000000001,0.0017416098,-0.004220717120915651,0.00022537280000000003,0.5057461857795715,-18.69,5651.25,,,,
483,871,494592,567,0.002065179869532585,-1.25883100181818,0.051647667307406664,0.087158203125,1928,0.09012864000000001,0.0011623984,-0.002781124145258218,0.00022532160000000002,0.5485389232635498,-18.72,5656.08,,,,
484,872,495616,568,0.0010316241532564163,-1.2400351613759995,0.04169923299923539,0.09326171875,1932,0.09010816,0.0020733827,-0.0036744929966516793,0.00022527040000000002,0.6638199687004089,-18.65,5689.03,,,,
485,873,496640,568,0.0010860487818717957,-1.2729911506175995,0.05299632181413472,0.07421875,1936,0.09008768,0.0016551116,-0.00277760491007939,0.00022521920000000001,0.5576145648956299,-18.62,5750.81,,,,
486,874,497664,569,0.006386671215295792,-1.3471622914075851,0.04553796839900315,0.126220703125,1940,0.09006720000000001,0.0018826637,-0.0040994074661284685,0.000225168,0.609822154045105,-18.62,5750.81,,,,
487,875,498688,569,-0.0034473109990358353,-1.31500755995512,0.05870329774916172,0.09423828125,1944,0.09004672000000001,0.0027232831,-0.003270546847488731,0.0002251168,0.531721830368042,-18.62,5750.81,,,,
488,876,499712,570,0.009835157543420792,-1.3512209579348564,0.07519097067415714,0.066162109375,1948,0.09002624000000001,0.0013824704,-0.0020159113919362426,0.0002250656,0.47895264625549316,-18.62,5750.81,,,,
,,500000,,0.004374656826257706,-1.3100979626178741,0.05582336289808154,0.12353515625,1952,0.09000576,0.002138105,-0.0011305714724585414,0.0002250144,0.5754196643829346,,,7353.8,-1586.9920000000002,-20.8,7353.8
489,907,500736,551,,,,,,,,,,,-18.63,5770.61,,,,
490,908,501760,552,0.0035726502537727356,-1.3299442380666733,0.0412594098597765,0.071533203125,1956,0.08998528,0.0014006321,-0.0023939822567626834,0.0002249632,0.675761342048645,-18.63,5770.61,,,,
491,909,502784,552,0.014937348663806915,-1.2886963486671448,0.05837800446897745,0.05859375,1960,0.08996480000000001,0.0011674687,-0.002470709558110684,0.00022491200000000002,0.6065831184387207,-18.63,5770.61,,,,
492,910,503808,553,0.005201961845159531,-1.2949270904064178,0.054144875379279256,0.13134765625,1964,0.08994432000000001,0.0029731076,-0.0034286301233805716,0.00022486080000000001,0.5655385255813599,-18.63,5793.75,,,,
493,911,504832,553,0.002098817378282547,-1.2667416036128998,0.05378282582387328,0.107421875,1968,0.08992384,0.0021316945,-0.0026798370527103543,0.0002248096,0.6629433035850525,-18.58,5854.87,,,,
494,912,505856,554,0.0142042376101017,-1.2347132712602615,0.05542655009776354,0.059814453125,1972,0.08990336,0.0012224228,-0.002551351091824472,0.0002247584,0.6909515857696533,-18.58,5854.87,,,,
495,913,506880,554,0.0058595892041921616,-1.2907952219247818,0.055372897535562515,0.11572265625,1976,0.08988288,0.0013380391,-0.003181877371389419,0.0002247072,0.6272209286689758,-18.58,5866.43,,,,
496,914,507904,555,0.016425367444753647,-1.2387931644916534,0.07837052340619266,0.119384765625,1980,0.08986240000000001,0.0023764172,-0.0031854940461926162,0.000224656,0.3955621123313904,-18.58,5866.43,,,,
497,915,508928,555,0.0048255883157253265,-1.2727388888597488,0.0634951894171536,0.127197265625,1984,0.08984192,0.0027336262,-0.005773229931946844,0.0002246048,0.2959613800048828,-18.58,5866.43,,,,
498,916,509952,556,0.007452972233295441,-1.268786333501339,0.0701659896876663,0.088623046875,1988,0.08982144,0.0024512764,-0.00301603353000246,0.0002245536,0.4656996726989746,-18.58,5866.43,,,,
499,917,510976,556,3.026798367500305e-06,-1.269451767206192,0.04304547910578549,0.08984375,1992,0.08980096,0.00250697,-0.0038091079040896147,0.0002245024,0.6589773297309875,-18.59,5889.99,,,,
500,918,512000,557,0.0027237385511398315,-1.30363217741251,0.0545886754989624,0.070068359375,1996,0.08978048,0.0015208692,-0.004562692833133042,0.00022445119999999998,0.4840291142463684,-18.51,5918.36,,,,
501,919,513024,557,0.004359237849712372,-1.2848275899887085,0.06519366730935872,0.07421875,2000,0.08976,0.001328226,-0.0021447051549330354,0.0002244,0.4943467974662781,-18.51,5918.36,,,,
502,920,514048,558,0.0019454844295978546,-1.2842253595590591,0.0450908241327852,0.11328125,2004,0.08973952000000002,0.0018795109,-5.296681774780154e-05,0.00022434880000000003,0.5598691701889038,-18.51,5918.36,,,,
503,921,515072,558,-0.009746789932250977,-1.2733516320586205,0.041438141954131424,0.107666015625,2008,0.08971904,0.0022515643,-0.0033252359717153013,0.0002242976,0.519600510597229,-18.51,5918.36,,,,
504,922,516096,559,-0.003140995278954506,-1.2769247815012932,0.03332512022461742,0.0791015625,2012,0.08969856000000001,0.0022029667,-0.003462236316408962,0.00022424640000000002,0.5697015523910522,-18.51,5918.36,,,,
505,923,517120,559,0.01191964466124773,-1.291048750281334,0.05987433367408812,0.070556640625,2016,0.08967808000000001,0.0009326515,-0.002279072883538902,0.00022419520000000002,0.3577266335487366,-18.51,5918.36,,,,
506,925,518144,560,0.009420955553650856,-1.2754231616854668,0.07705804985016584,0.110595703125,2020,0.0896576,0.0030253942,-0.003197099402314052,0.00022414400000000001,0.3527039885520935,-18.51,5918.36,,,,
507,926,519168,560,0.015248438343405724,-1.2650406882166862,0.05935337580740452,0.109375,2024,0.08963712000000001,0.0031464712,-0.003393955936189741,0.0002240928,0.37038421630859375,-18.52,5970.81,,,,
508,927,520192,561,-0.0024555809795856476,-1.2447246089577675,0.04214194603264332,0.10546875,2028,0.08961664000000001,0.001502176,-0.00335031864233315,0.0002240416,0.5233916640281677,-18.52,5970.81,,,,
509,928,521216,561,0.005287369713187218,-1.2467453926801682,0.05013598990626633,0.1064453125,2032,0.08959616000000001,0.0024090647,-0.0018768981390167028,0.0002239904,0.42270809412002563,-18.5,6051.5,,,,
510,929,522240,562,0.007543396204710007,-1.243946596980095,0.06651346175931394,0.129150390625,2036,0.08957568,0.0030935246,-0.002997434843564406,0.0002239392,0.41945594549179077,-18.47,6102.29,,,,
511,930,523264,562,-0.0043326448649168015,-1.2646945044398308,0.03669194516260177,0.120361328125,2040,0.0895552,0.0014835198,-0.0032536208746023476,0.000223888,0.6790745258331299,-18.47,6102.29,,,,
512,931,524288,563,0.0014922339469194412,-1.233502320945263,0.05302584613673389,0.106201171875,2044,0.08953472000000001,0.003489145,-0.005229206319199875,0.00022383680000000002,0.3628470301628113,-18.47,6102.29,,,,
,,525000,,-0.002301586791872978,-1.238084077835083,0.043132150080055,0.10302734375,2048,0.08951424000000001,0.0014559685,-0.0027169155655428767,0.00022378560000000001,0.5893680453300476,,,7904.0,-2425.6760000000004,-21.0,7904.0
513,964,525312,544,,,,,,,,,,,-18.43,6133.8,,,,
514,965,526336,545,0.01377289742231369,-1.2321395128965378,0.06496124365366995,0.098876953125,2052,0.08949376,0.0010456406,-0.0021340679959394038,0.0002237344,0.5282295942306519,-18.41,6169.46,,,,
515,966,527360,545,0.006396995857357979,-1.28140290081501,0.05316312168724835,0.114990234375,2056,0.08947328,0.0019686394,-0.0033328369027003646,0.0002236832,0.4542340636253357,-18.41,6169.46,,,,
516,967,528384,546,0.010643187910318375,-1.258381925523281,0.03431145241484046,0.1171875,2060,0.0894528,0.0029176604,-0.003002137062139809,0.000223632,0.5745595693588257,-18.41,6169.46,,,,
