time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/value_loss,train/learning_rate,train/approx_kl,train/n_updates,train/clip_fraction,train/loss,train/explained_variance,train/clip_range,train/entropy_loss,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_score_reward,eval/mean_score_ep_length,eval/mean_object_reward,eval/mean_object_ep_length
246784,609,404,241,1.8415858804132768e-05,0.000237712,0.00037218753,960,0.01025390625,-0.014842321164906025,0.998626172542572,0.09508480000000001,-1.466726042330265,-4.832644481211901e-05,3361.74,-1.38866681,,,,
247808,610,405,242,5.495752645856555e-06,0.0002376608,0.001860129,964,0.010009765625,-0.01598408818244934,0.9998103380203247,0.09506432000000001,-1.478021301329136,-0.0003960179165005684,3361.74,-1.38866681,,,,
248832,611,407,243,3.979704871426293e-06,0.0002376096,0.0006046605,968,0.0283203125,-0.00784821156412363,0.16336309909820557,0.09504384,-1.4854671508073807,0.000288135081063956,3364.14,-1.3880001399999997,,,,
249856,612,408,244,6.2129024556156764e-06,0.00023755840000000002,0.0020422335,972,0.032958984375,-0.01992054469883442,0.9988116025924683,0.09502336,-1.4150255173444748,-0.0014945274742785841,3362.34,-1.38866681,,,,
250000,,,,7.2998258531242755e-06,0.00023750720000000002,0.00087864243,976,0.03125,-0.01589108444750309,0.9998040199279785,0.09500288000000001,-1.4418714791536331,-0.00045006223081145436,,,-21.0,3056.0,-2.4733334000000005,3056.0
250880,594,422,245,,,,,,,,,,,3362.34,-1.38866681,,,,
251904,595,423,246,7.284979055555141e-06,0.000237456,0.0018656431,980,0.087158203125,-0.015134982764720917,0.4082074761390686,0.09498240000000001,-1.4400402903556824,-0.0012692776217591017,3362.94,-1.38866681,,,,
252928,595,424,247,1.7577934734447354e-05,0.0002374048,0.0021025357,984,0.10205078125,-0.010911180637776852,0.9993212223052979,0.09496192,-1.437282219529152,-0.0006384943262673914,3366.71,-1.3880001399999997,,,,
253952,596,425,248,5.098074282727794e-06,0.0002373536,0.0011774779,988,0.06103515625,-0.01413329690694809,0.998928427696228,0.09494144,-1.481981985270977,0.00014076344086788595,3369.95,-1.3743334700000003,,,,
254976,597,426,249,6.403203485660924e-06,0.0002373024,0.00025554147,992,0.08984375,-0.016049401834607124,0.9996165633201599,0.09492096,-1.4047150686383247,-0.00011826728587038815,3369.95,-1.3743334700000003,,,,
256000,598,427,250,2.5305113275919666e-06,0.0002372512,0.0037552915,996,0.096435546875,-0.02051953226327896,0.25814902782440186,0.09490048000000001,-1.4674820601940155,-0.002381274360232055,3370.13,-1.37500014,,,,
257024,598,429,251,5.156049925858497e-05,0.0002372,0.0032820203,1000,0.047119140625,-0.014432034455239773,0.9887884855270386,0.09488,-1.4758513867855072,-0.00017117313109338284,3370.13,-1.37500014,,,,
258048,599,430,252,2.7940557210115458e-06,0.0002371488,0.00041783846,1004,0.021240234375,-0.017683692276477814,0.16045355796813965,0.09485952,-1.5427457764744759,3.5817327443510294e-05,3370.13,-1.37500014,,,,
259072,600,431,253,8.637366839536753e-07,0.00023709759999999998,0.0025123474,1008,0.097900390625,-0.009818930178880692,-1.2669978141784668,0.09483904,-1.5609429329633713,-0.001913660205900669,3370.79,-1.3743334699999996,,,,
260096,601,432,254,1.8391142305063113e-05,0.0002370464,0.00027206133,1012,0.0,-0.015390120446681976,0.9963170886039734,0.09481856,-1.5496222749352455,8.146802429109812e-05,3368.3,-1.37433347,,,,
261120,601,433,255,3.7336324609782423e-06,0.0002369952,0.0011231477,1016,0.011962890625,-0.015965521335601807,0.9994125962257385,0.09479808,-1.5691177546977997,-4.9395981477573514e-05,3368.3,-1.37433347,,,,
262144,602,435,256,1.0670759564845866e-06,0.000236944,0.00072962616,1020,0.01806640625,-0.020067617297172546,-0.8195666074752808,0.0947776,-1.6073817014694214,-0.0010578587534837425,3370.29,-1.37433347,,,,
263168,603,436,257,2.7184492381593373e-06,0.00023689280000000002,0.00037066085,1024,0.04052734375,-0.017519893124699593,0.999349057674408,0.09475712000000001,-1.5877038016915321,-0.0007421852205879986,3371.09,-1.37433347,,,,
264192,604,437,258,1.6513634193415783e-05,0.0002368416,0.0008580963,1028,0.0146484375,-0.016752146184444427,0.9995896816253662,0.09473664,-1.5926428213715553,-0.0006224438548088074,3371.09,-1.37433347,,,,
265216,604,438,259,3.030651058111289e-06,0.00023679040000000002,0.0008086254,1032,0.0,-0.02077050507068634,-2.1065027713775635,0.09471616000000001,-1.6077807322144508,-0.0012692729360423982,3371.61,-1.3743334699999996,,,,
266240,605,439,260,0.00013873870776848207,0.0002367392,0.0015163556,1036,0.032470703125,-0.02305040881037712,0.9869611859321594,0.09469568,-1.6149061769247055,-0.0013720227871090174,3367.84,-1.3743334699999996,,,,
267264,606,440,261,0.0003778093804527316,0.000236688,0.0011297136,1040,0.02392578125,-0.014749305322766304,0.9568749070167542,0.09467520000000001,-1.6085216328501701,-0.0005259406752884388,3368.67,-1.2433334699999998,,,,
268288,606,442,262,0.0008659358482532298,0.0002366368,0.003247711,1044,0.0048828125,-0.018012432381510735,0.961447536945343,0.09465472000000001,-1.6354595646262169,-0.0032020016806200147,3368.67,-1.2433334699999998,,,,
269312,607,443,263,2.40945195457698e-05,0.0002365856,0.0010086996,1048,0.0380859375,-0.024093516170978546,0.37654441595077515,0.09463424000000001,-1.6421792954206467,-0.0019451344851404428,3370.69,-1.12033348,,,,
270336,608,444,264,0.011910370793160041,0.00023653440000000002,0.0031632644,1052,0.059814453125,-0.015579664148390293,0.5765960216522217,0.09461376,-1.6534263715147972,0.0009138319292105734,3370.69,-1.12033348,,,,
271360,608,445,265,1.2010259144545898e-05,0.00023648320000000002,0.00031494442,1056,0.002197265625,-0.014680464752018452,-0.10565006732940674,0.09459328,-1.6672594249248505,-9.645108366385102e-05,3370.69,-1.12033348,,,,
272384,609,446,266,4.938116763497646e-06,0.00023643200000000002,0.00059830776,1060,0.01904296875,-0.02203606627881527,-1.2541863918304443,0.09457280000000001,-1.687943659722805,-0.0006076946156099439,3373.31,-1.12033348,,,,
273408,610,448,267,0.10078842309303582,0.0002363808,0.0026647006,1064,0.107421875,0.016461726278066635,0.07970088720321655,0.09455232000000001,-1.6580617353320122,-0.004147899162489921,3372.8,-1.1263334799999998,,,,
274432,610,449,268,0.4414538908749819,0.0002363296,0.0040224646,1068,0.06982421875,0.059163935482501984,0.009065985679626465,0.09453184,-1.6506903693079948,-0.001999449508730322,3381.16,-1.12700015,,,,
275000,,,,0.0013928062035120092,0.0002362784,0.0037627397,1072,0.09619140625,-0.017821166664361954,0.9109147787094116,0.09451136,-1.6297275349497795,-0.0026805587112903595,,,-21.0,3056.0,-2.4600002000000005,3056.0
275456,594,463,269,,,,,,,,,,,3376.4,-1.1270001499999998,,,,
276480,595,464,270,0.0007122552351574996,0.0002362272,0.0030369356,1076,0.070556640625,-0.024429716169834137,0.9193349480628967,0.09449088,-1.6065499261021614,-0.00203132166643627,3378.8,-1.29266682,,,,
277504,596,465,271,0.00044481551958597265,0.000236176,0.000882801,1080,0.044677734375,-0.021640939638018608,0.9328537583351135,0.09447040000000001,-1.6038218066096306,-0.002289723895955831,3383.48,-1.29633349,,,,
278528,596,466,272,0.00031124837369134184,0.0002361248,0.0018916484,1084,0.05126953125,-0.020359596237540245,0.9507349133491516,0.09444992,-1.6005464419722557,-0.0027850219048559666,3381.35,-1.29766683,,,,
279552,597,467,273,0.1950804707594216,0.0002360736,0.0037585737,1088,0.0126953125,0.016112418845295906,0.17044764757156372,0.09442944,-1.5826012268662453,-0.0025165874394588172,3381.35,-1.29766683,,,,
280576,598,468,274,0.00010680987361411098,0.00023602239999999999,0.0008370429,1092,0.0400390625,-0.0172453410923481,-0.038362741470336914,0.09440896,-1.6246217712759972,-0.0005524845910258591,3378.43,-1.29766683,,,,
281600,598,470,275,0.020694484141131397,0.0002359712,0.0029465908,1096,0.0849609375,-0.0217696875333786,-5.384726524353027,0.09438848,-1.6410316228866577,-0.0013949330896139145,3380.24,-1.29866683,,,,
282624,599,471,276,0.0025422767985219252,0.00023592,0.004476575,1100,0.080078125,-0.01636992022395134,0.7793910503387451,0.09436800000000001,-1.6280978322029114,-0.0005483021377585828,3380.23,-1.2993335,,,,
283648,600,472,277,0.0005895545559724269,0.0002358688,0.0017430991,1104,0.04052734375,-0.018694190308451653,0.8528627157211304,0.09434752,-1.6029935404658318,-0.0004757689057441894,3380.06,-1.2993335,,,,
284672,600,473,278,0.00028366988948391736,0.0002358176,0.0014583955,1108,0.026123046875,-0.019084380939602852,0.9316142201423645,0.09432704,-1.5736820921301842,-0.0007537352212239057,3380.06,-1.2993335,,,,
285696,601,474,279,6.019342762897395e-06,0.0002357664,0.0015649555,1112,0.033935546875,-0.020042182877659798,-0.023666024208068848,0.09430656,-1.5814696475863457,-0.0014602096052840352,3380.66,-1.3676668300000003,,,,
286720,602,476,280,0.26401107385754585,0.00023571520000000002,0.0013453984,1116,0.091796875,0.08009978383779526,0.03275620937347412,0.09428608000000001,-1.529589682817459,-0.003079382237046957,3380.66,-1.3676668300000003,,,,
287744,602,477,281,0.0001572891453633929,0.000235664,0.0016114347,1120,0.0595703125,-0.019484682008624077,-0.042131900787353516,0.0942656,-1.5912489145994186,-0.0022706679883413017,3378.25,-1.3670001600000001,,,,
288768,603,478,282,0.0004798594791282085,0.0002356128,0.002046919,1124,0.064453125,-0.017626697197556496,0.9449453353881836,0.09424512000000002,-1.5955209955573082,-0.0018737216596491635,3382.5,-1.3676668300000001,,,,
289792,604,479,283,9.522410891804611e-05,0.0002355616,0.0008072039,1128,0.0078125,-0.01754392869770527,0.9837737083435059,0.09422464000000001,-1.6087270453572273,-0.0002523516886867583,3384.67,-1.3683334999999999,,,,
290816,604,480,284,0.00011363482076376386,0.0002355104,0.0017575412,1132,0.048828125,-0.01833048276603222,0.9926484823226929,0.09420416000000001,-1.6077749878168106,-0.0005086907185614109,3385.99,-1.3683334999999999,,,,
291840,605,481,285,0.0001070333090638087,0.00023545920000000002,0.0008514783,1136,0.047607421875,-0.02043522335588932,0.9847516417503357,0.09418368,-1.5749155282974243,-0.0023350132978521287,3385.48,-1.40766683,,,,
292864,606,483,286,0.00030089534527633077,0.00023540800000000002,0.0033816174,1140,0.012939453125,-0.017837930470705032,0.9735684394836426,0.0941632,-1.5725354477763176,0.0012650203425437212,3385.48,-1.40766683,,,,
293888,606,484,287,1.4141360637154321e-05,0.00023535680000000002,0.0015673777,1144,0.01025390625,-0.02268281579017639,-0.018326282501220703,0.09414272000000001,-1.582508124411106,-0.0013824510970152915,3385.48,-1.40766683,,,,
294912,607,485,288,1.101234909839377e-05,0.0002353056,0.0022428194,1148,0.0166015625,-0.017370345070958138,0.25689297914505005,0.09412224000000001,-1.5976260975003242,-0.0012610895209945738,3388.52,-1.4083335,,,,
295936,608,486,289,0.027813574386527762,0.0002352544,0.0026187454,1152,0.1865234375,-0.009636172093451023,0.32388585805892944,0.09410176,-1.5549530759453773,-0.003014148387592286,3383.6,-1.3960001699999998,,,,
296960,608,487,290,0.00010738599434034768,0.0002352032,0.0009653888,1156,0.00732421875,-0.020106973126530647,0.9907743334770203,0.09408128,-1.5761267989873886,-0.0008803498058114201,3383.6,-1.3966668399999997,,,,
297984,609,489,291,2.3894970752280642e-05,0.000235152,0.0011726001,1160,0.021240234375,-0.021578526124358177,0.9929654002189636,0.0940608,-1.5503017380833626,-0.0014351074350997806,3383.6,-1.3966668399999997,,,,
299008,609,490,292,1.1712948705167037e-05,0.0002351008,0.0016116872,1164,0.068115234375,-0.02328752540051937,0.05259960889816284,0.09404032000000001,-1.541559360921383,-0.001734263147227466,3384.77,-1.40333351,,,,
300000,,,,2.8216126196412006e-05,0.0002350496,0.000897361,1168,0.04296875,-0.01742231473326683,0.9978489279747009,0.09401984000000001,-1.536642387509346,-0.0010385463829152286,,,-21.0,3056.0,-2.4600002000000005,3056.0
300032,595,504,293,,,,,,,,,,,3384.77,-1.40333351,,,,
301056,595,505,294,4.37711450729239e-06,0.0002349984,0.0010441162,1172,0.01171875,-0.012683004140853882,0.336484432220459,0.09399936,-1.5306259766221046,3.959605237469077e-05,3386.55,-1.4026668399999997,,,,
302080,596,506,295,0.0003079970937847065,0.0002349472,0.0013640159,1176,0.0185546875,-0.020971335470676422,0.9912907481193542,0.09397888,-1.529271349310875,-0.0021771739120595157,3388.74,-1.37400017,,,,
303104,597,507,296,0.001282727509533288,0.000234896,0.0030253404,1180,0.035400390625,-0.019906366243958473,0.9246243238449097,0.0939584,-1.5266079679131508,-0.003225448919693008,3388.9,-1.37466684,,,,
304128,597,508,297,0.0008778375836655528,0.0002348448,0.001744315,1184,0.021240234375,-0.013957394286990166,0.8569369316101074,0.09393792000000001,-1.5291792526841164,-0.0022574258618988097,3388.94,-1.37466684,,,,
305152,598,509,298,0.0007169872683654432,0.0002347936,0.0020665955,1188,0.004638671875,-0.0213434137403965,0.7326810359954834,0.09391744,-1.5658702999353409,-0.002545327413827181,3384.08,-1.37466684,,,,
306176,599,511,299,0.0006087253392053071,0.0002347424,0.0015487683,1192,0.025634765625,-0.01254989579319954,0.8813366889953613,0.09389696,-1.5819895267486572,-0.00130036985501647,3384.08,-1.37466684,,,,
307200,599,512,300,0.010738589431710466,0.0002346912,0.002627279,1196,0.08984375,-0.017961829900741577,0.5154460072517395,0.09387648,-1.5685170367360115,-0.002661546808667481,3384.6,-1.37466684,,,,
308224,600,513,301,0.0019996952267220536,0.00023464,0.0012715498,1200,0.03466796875,-0.01534415502101183,0.3778592348098755,0.093856,-1.5690456628799438,-0.0006895909318700433,3380.46,-1.3616668399999998,,,,
309248,600,514,302,0.14183769524242962,0.00023458879999999999,0.0006463469,1204,0.05078125,0.0852123349905014,0.21032965183258057,0.09383552,-1.5717226639389992,-0.002122869249433279,3378.8,-1.36233351,,,,
310272,601,515,303,0.06093700741723751,0.0002345376,0.0006918951,1208,0.0029296875,-0.0026181302964687347,0.5405336022377014,0.09381504000000002,-1.5807704776525497,-0.0030539949948433787,3380.08,-1.36333351,,,,
311296,602,517,304,0.0067603568301422,0.0002344864,0.00021658052,1212,0.024658203125,-0.02076750434935093,-1.4185683727264404,0.09379456000000001,-1.6078999042510986,0.0004972513706889004,3376.97,-1.3636668399999998,,,,
312320,602,518,305,0.0037443212585230867,0.00023443520000000003,0.001272479,1216,0.047119140625,-0.019293582066893578,0.38109076023101807,0.09377408000000001,-1.567271113395691,-0.0017598755657672882,3376.41,-1.37566684,,,,
313344,603,519,306,0.0005477225882941639,0.00023438400000000002,0.0010549722,1220,0.02685546875,-0.019398391246795654,0.788975715637207,0.0937536,-1.5596152618527412,-0.0021049908245913684,3376.41,-1.37566684,,,,
314368,603,520,307,3.137151246335179e-06,0.00023433280000000002,0.00097112276,1224,0.027587890625,-0.018145130947232246,0.46516090631484985,0.09373312,-1.5836654901504517,-8.908103336580098e-05,3376.41,-1.37566684,,,,
315392,604,521,308,0.0001837764653558338,0.00023428160000000002,0.0005160536,1228,0.0205078125,-0.02057362161576748,0.9451066851615906,0.09371264000000001,-1.6012384444475174,-0.0005056745721958578,3374.46,-1.46966684,,,,
316416,605,522,309,0.0003942023686640539,0.0002342304,0.00082139263,1232,0.01025390625,-0.015525740571320057,0.9736402630805969,0.09369216000000001,-1.6013252437114716,-0.0024038097471930087,3379.68,-1.4696668400000001,,,,
317440,605,524,310,0.1521730273962021,0.0002341792,0.00062567444,1236,0.05078125,0.07649271190166473,0.033369481563568115,0.09367168000000001,-1.6025986224412918,-0.003119974600849673,3373.4,-1.4700001699999998,,,,
318464,606,525,311,0.0006191765332914656,0.000234128,0.00024034461,1240,0.023681640625,-0.016899792477488518,0.9665393829345703,0.0936512,-1.5953906327486038,-0.00046079070307314396,3373.4,-1.4700001699999998,,,,
319488,606,526,312,0.00010240092694857594,0.0002340768,0.00044821284,1244,0.0078125,-0.016957895830273628,-0.12449657917022705,0.09363072,-1.6178288385272026,-0.00029480160446837544,3372.77,-1.43300017,,,,
320512,607,527,313,0.0002285110708726279,0.0002340256,0.00092408544,1248,0.000732421875,-0.017229927703738213,0.9504299759864807,0.09361024000000001,-1.6105568408966064,-0.0020542622078210115,3367.85,-1.4323334999999997,,,,
321536,607,528,314,0.00024935246324275795,0.0002339744,0.0018215624,1252,0.0068359375,-0.016711046919226646,0.9888107180595398,0.09358976000000001,-1.602372907102108,-0.0014273555716499686,3363.81,-1.4386668299999996,,,,
322560,608,530,315,0.012462029751304726,0.0002339232,0.0022528388,1256,0.0341796875,-0.006225505843758583,0.5884400606155396,0.09356928,-1.5842039808630943,-0.0017075472278520465,3363.81,-1.4386668299999996,,,,
323584,609,531,316,4.094617793271027e-06,0.000233872,0.00054136635,1260,0.0,-0.01685350015759468,0.4023967385292053,0.0935488,-1.6111741662025452,-0.0004127435968257487,3368.73,-1.4526668299999996,,,,
324608,609,532,317,0.0005485067156882906,0.0002338208,0.0042327736,1264,0.067626953125,-0.020021194592118263,0.9127477407455444,0.09352832,-1.6342368349432945,-0.0012205371167510748,3371.15,-1.4520001599999999,,,,
325000,,,,0.07078345317859203,0.0002337696,0.0065305,1268,0.114013671875,0.013251759111881256,0.0565263032913208,0.09350784000000001,-1.6175246313214302,-0.0017993835208471864,,,-21.0,3248.0,-2.8133334,3248.0
325632,595,546,318,,,,,,,,,,,3371.15,-1.4520001599999999,,,,
326656,595,548,319,3.536113308655331e-05,0.0002337184,0.0014394913,1272,0.009521484375,-0.018681423738598824,-0.014651656150817871,0.09348736,-1.6073694229125977,-0.0010459352633915842,3374.26,-1.4520001599999999,,,,
327680,596,549,320,0.000278839188922575,0.0002336672,0.0012842834,1276,0.0146484375,-0.01423439010977745,0.9392234683036804,0.09346688,-1.5780478790402412,-0.0017682892794255167,3374.74,-1.4583335,,,,
328704,597,550,321,0.00021209641215591546,0.000233616,0.0006910407,1280,0.022705078125,-0.018107334151864052,0.9785789251327515,0.0934464,-1.562698595225811,-0.00252034081495367,3375.8,-1.4710001700000002,,,,
329728,597,551,322,0.00031555346708955767,0.0002335648,0.0016843388,1284,0.009765625,-0.02176487073302269,0.9828806519508362,0.09342592,-1.571999192237854,-0.003051831154152751,3375.8,-1.4710001700000002,,,,
330752,598,552,323,1.3675036285576425e-05,0.00023351359999999999,0.0007159359,1288,0.0,-0.01643042452633381,0.21456384658813477,0.09340544,-1.5784965977072716,1.9549945136532187e-05,3378.19,-1.4716668399999997,,,,
331776,598,554,324,0.010830555831489619,0.0002334624,0.0013321234,1292,0.0322265625,-0.012648582458496094,0.6363682746887207,0.09338496000000002,-1.575873613357544,-0.0013130194274708629,3378.19,-1.4716668399999997,,,,
332800,599,555,325,3.3617829302556856e-06,0.00023341119999999998,0.0008717039,1296,0.033203125,-0.01785360276699066,0.3742644190788269,0.09336448,-1.6073766350746155,-0.0012687412381637841,3376.43,-1.4723335099999997,,,,
333824,599,556,326,0.0005024259465926662,0.00023336000000000003,0.0007384006,1300,0.041748046875,-0.016042297706007957,0.84670090675354,0.09334400000000001,-1.6245628222823143,-0.0010732420487329364,3374.65,-1.4723335099999997,,,,
334848,600,557,327,0.35811642464250326,0.00023330880000000003,0.0016501084,1304,0.135498046875,0.1984451860189438,0.04401904344558716,0.09332352000000001,-1.5944254770874977,-0.0021704878890886903,3372.82,-1.4723335099999997,,,,
335872,601,558,328,0.011160482459672494,0.00023325760000000002,0.0018129959,1308,0.091064453125,-0.014349299483001232,0.6707606315612793,0.09330304,-1.6329723596572876,-0.0008474700734950602,3372.82,-1.4723335099999997,,,,
336896,601,559,329,0.0002950296113795048,0.00023320640000000002,0.0013060657,1312,0.025634765625,-0.021182294934988022,0.03845721483230591,0.09328256000000001,-1.6433104053139687,-0.0015064521576277912,3369.68,-1.4730001799999997,,,,
337920,602,561,330,0.04913845079863677,0.00023315520000000001,0.0020640534,1316,0.066650390625,-0.0008828453719615936,0.36299097537994385,0.09326208000000001,-1.6245278418064117,-0.0017457559588365257,3371.11,-1.5226668499999996,,,,
338944,602,562,331,2.3240665942430496,0.000233104,0.010971136,1320,0.261962890625,0.5402771234512329,-0.03782641887664795,0.09324160000000001,-1.5848971083760262,-0.0027444151928648353,3371.11,-1.5226668499999996,,,,
339968,603,563,332,0.186309352517128,0.0002330528,0.0022726874,1324,0.040771484375,0.07313219457864761,-0.0005375146865844727,0.09322112,-1.5820462927222252,-0.00148734514368698,3374.03,-1.52366685,,,,
340992,603,564,333,0.00496694995672442,0.0002330016,0.0023560256,1328,0.1962890625,-0.017098240554332733,0.5584479570388794,0.09320064,-1.602360337972641,-0.0037341658608056605,3372.69,-1.8890001800000003,,,,
342016,604,565,334,0.22963054972933605,0.0002329504,0.0022826712,1332,0.0029296875,0.12994304299354553,0.059242963790893555,0.09318016000000001,-1.5916055515408516,-0.0011750998091883957,3374.89,-1.90233351,,,,
343040,604,567,335,0.06356352427246748,0.0002328992,0.0020974837,1336,0.056640625,-0.002140054479241371,0.422416090965271,0.09315968000000001,-1.5706474632024765,-0.0018782102852128446,3374.89,-1.90233351,,,,
344064,605,568,336,0.0004382401348266285,0.00023284800000000002,0.0007208465,1340,0.01025390625,-0.01473547238856554,-0.0060994625091552734,0.0931392,-1.5692863315343857,-0.00020235375268384814,3377.29,-1.94333351,,,,
345088,606,569,337,0.03576654042262817,0.00023279680000000001,0.0025677066,1344,0.045654296875,0.017508089542388916,-3.918626308441162,0.09311872,-1.5730396211147308,0.0006660748040303588,3377.29,-1.94333351,,,,
346112,606,570,338,0.0006257908003135526,0.0002327456,0.0021815426,1348,0.05419921875,-0.019239680841565132,-0.04215717315673828,0.09309824,-1.563555009663105,-0.003191086041624658,3377.29,-1.9426668399999998,,,,
347136,607,571,339,0.009030085462654824,0.0002326944,0.0016444095,1352,0.0791015625,-0.012671113014221191,0.6344075202941895,0.09307776000000001,-1.5275485590100288,-0.002069971349555999,3377.29,-1.94266684,,,,
348160,607,572,340,0.0011476600764126488,0.0002326432,0.0003123324,1356,0.033203125,-0.020695984363555908,0.7877623438835144,0.09305728,-1.568950094282627,-9.230180876329541e-05,3374.98,-2.1406668300000002,,,,
349184,608,574,341,0.0018129162745026406,0.000232592,0.00082490593,1360,0.00390625,-0.0162991750985384,0.8343033790588379,0.0930368,-1.5354662090539932,-0.0012643298832699656,3374.98,-2.1406668300000002,,,,
350000,,,,5.006960921605241e-05,0.0002325408,0.0012192638,1364,0.044189453125,-0.018757043406367302,0.11375540494918823,0.09301632,-1.5367682874202728,-0.0015215380117297173,,,-21.0,3056.0,-2.4600002000000005,3056.0
350208,595,588,342,,,,,,,,,,,3374.79,-2.1413335000000004,,,,
351232,596,589,343,0.0005144388287590118,0.0002324896,0.0027190247,1368,0.0634765625,-0.01785391941666603,0.9340390563011169,0.09299584,-1.5473514720797539,-0.002036211168160662,3371.48,-2.1423335000000003,,,,
352256,596,590,344,0.0020488919693661956,0.0002324384,0.00095529825,1372,0.056396484375,-0.016921546310186386,0.859961748123169,0.09297536,-1.5249647125601768,-0.002408417727565393,3371.48,-2.1423335000000003,,,,
353280,597,591,345,1.4069126777371821e-05,0.00023238719999999998,0.0011960923,1376,0.055908203125,-0.01580461673438549,0.46854060888290405,0.09295488,-1.5513296499848366,-0.0010321610607206821,3372.22,-2.1543335,,,,
354304,597,592,346,0.000993984150362337,0.00023233599999999998,0.00063019886,1380,0.0263671875,-0.015439363196492195,0.8121916055679321,0.0929344,-1.5297660902142525,-0.0016567339771427214,3375.44,-2.1543335,,,,
355328,598,593,347,0.0018969431461925979,0.00023228480000000003,0.00056519517,1384,0.00146484375,-0.015648771077394485,0.8363541960716248,0.09291392000000001,-1.5087683573365211,0.001287449267692864,3377.32,-2.1543335,,,,
356352,598,595,348,0.0006764774675325214,0.0002322336,0.00044663768,1388,0.004150390625,-0.014219006523489952,0.9022006988525391,0.09289344,-1.5122514963150024,-0.0016002727788873017,3377.28,-2.1483335,,,,
357376,599,596,349,0.0008890759318838093,0.00023218240000000002,0.0006525857,1392,0.007080078125,-0.017008990049362183,0.8545742630958557,0.09287296,-1.509036362171173,-0.0020646220073103905,3368.35,-2.14900017,,,,
358400,599,597,350,0.028731822332701995,0.00023213120000000002,0.0043791244,1396,0.05029296875,-0.01451257523149252,0.3035738468170166,0.09285248000000002,-1.546704538166523,-0.002312203636392951,3368.35,-2.14900017,,,,
359424,600,598,351,5.709206398307742e-06,0.00023208000000000001,0.0010184653,1400,0.000244140625,-0.017170807346701622,0.32709288597106934,0.09283200000000001,-1.5458343029022217,-0.0008905411814339459,3370.0,-2.14900017,,,,
360448,600,599,352,0.0032410729007636974,0.0002320288,0.003323977,1404,0.07470703125,-0.013089809566736221,0.1930432915687561,0.09281152000000001,-1.5193846747279167,-0.0017119499389082193,3370.0,-2.14900017,,,,
361472,601,600,353,9.530100101073913e-06,0.0002319776,0.0002364958,1408,0.021484375,-0.015426908619701862,0.6108163595199585,0.09279104,-1.5159901455044746,-0.00011166254989802837,3366.63,-1.9803335000000002,,,,
362496,602,602,354,0.0014642487165232865,0.0002319264,0.0005932531,1412,0.001953125,-0.017046038061380386,0.8460509777069092,0.09277056,-1.4944974929094315,-0.0006454598624259233,3368.88,-1.9803334999999997,,,,
363520,602,603,355,0.0003078150604736152,0.0002318752,0.0005919588,1416,0.000732421875,-0.015529194846749306,0.9533900618553162,0.09275008000000001,-1.4947759360074997,-0.0013955961912870407,3367.56,-2.02433349,,,,
364544,603,604,356,0.00034569217925195517,0.000231824,0.0011308966,1420,0.002685546875,-0.014671246521174908,0.9291508197784424,0.09272960000000001,-1.5083925500512123,-0.0017969606560654938,3365.71,-2.02400016,,,,
365568,603,605,357,5.8851382142677267e-05,0.00023177280000000002,0.0005764461,1424,0.01953125,-0.014030225574970245,0.9825357794761658,0.09270912,-1.5278555899858475,-0.0006616819882765412,3365.71,-2.02400016,,,,
366592,604,606,358,4.4832723062882e-06,0.00023172160000000001,0.0015488055,1428,0.0146484375,-0.015064808540046215,0.5957449078559875,0.09268864,-1.50915065407753,-0.0008671037503518164,3368.19,-2.02433349,,,,
367616,604,608,359,1.8313778841871908e-05,0.0002316704,0.0013222452,1432,0.047607421875,-0.014931858517229557,0.993979275226593,0.09266816,-1.5261004716157913,-0.0005572143709287047,3365.74,-2.02366682,,,,
368640,605,609,360,0.008327061678649272,0.0002316192,0.0011714639,1436,0.022705078125,-0.01933612860739231,0.6597387194633484,0.09264768000000001,-1.5077054426074028,-0.001667343603912741,3365.59,-1.9566668299999999,,,,
369664,605,610,361,0.002972473659838215,0.000231568,0.002037739,1440,0.042724609375,-0.01694503240287304,0.6614401340484619,0.0926272,-1.55356927216053,-0.0012440800201147795,3366.05,-1.9566668299999999,,,,
370688,606,611,362,1.5006082087154482e-05,0.0002315168,0.0010138771,1444,0.006103515625,-0.015161554329097271,-1.132932424545288,0.09260672,-1.5767943039536476,-0.0013629505410790443,3366.05,-1.9566668299999999,,,,
371712,606,612,363,0.00021030091136964302,0.0002314656,0.00043577008,1448,0.004638671875,-0.02131229266524315,0.959581732749939,0.09258624,-1.5840053483843803,-0.0001433377037756145,3372.09,-1.9573335,,,,
372736,607,613,364,0.0002500495882529208,0.0002314144,0.00034036505,1452,0.001708984375,-0.015951838344335556,0.9700515270233154,0.09256576,-1.5835440754890442,-0.0008724047074792907,3369.77,-1.9576668299999997,,,,
373760,607,615,365,6.481379177003532e-05,0.0002313632,0.00068050454,1456,0.031494140625,-0.019260775297880173,0.980417013168335,0.09254528000000001,-1.5973286181688309,-0.0004072472802363336,3367.97,-1.9746668299999999,,,,
374784,608,616,366,0.023383032996207476,0.00023131199999999998,0.003106793,1460,0.109619140625,-0.009272021241486073,0.16941767930984497,0.0925248,-1.5631078034639359,-0.0028224712004885077,3363.66,-1.93666684,,,,
