time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/approx_kl,train/clip_range,train/explained_variance,train/clip_fraction,train/n_updates,train/entropy_loss,train/value_loss,train/policy_gradient_loss,train/learning_rate,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_score_ep_length,eval/mean_object_reward,eval/mean_score_reward,eval/mean_object_ep_length
72,12827,925696,904,,,,,,,,,,,-9.57,10455.69,,,,
72,12838,926720,905,0.0020179152,0.08148608,0.8232406973838806,0.12158203125,3616,-1.1502506881952286,0.04722526576370001,-0.005347294383682311,0.0002037152,-0.0025111623108386993,-9.57,10455.69,,,,
72,12848,927744,906,0.003190865,0.08146560000000001,0.7842951416969299,0.12890625,3620,-1.1350537687540054,0.044743289588950574,-0.005588715663179755,0.00020366400000000002,-0.004843470640480518,-9.33,10490.89,,,,
72,12859,928768,907,0.002240395,0.08144512,0.783050537109375,0.133544921875,3624,-1.1139026805758476,0.06956325098872185,-0.0048611142265144736,0.0002036128,0.010259605944156647,-9.26,10504.99,,,,
72,12870,929792,908,0.0026519015,0.08142464,0.7915970087051392,0.162109375,3628,-1.1874686032533646,0.05841475771740079,-0.005056660273112357,0.0002035616,0.00881747156381607,-9.29,10489.66,,,,
72,12881,930816,909,0.003260597,0.08140416,0.5018026828765869,0.126708984375,3632,-1.1810977011919022,0.06733050453476608,-0.0037456054124049842,0.0002035104,0.001495804637670517,-9.29,10489.66,,,,
72,12891,931840,910,0.001914628,0.08138368000000001,0.7730624079704285,0.076416015625,3636,-1.1388938128948212,0.06001576595008373,-0.0044268936035223305,0.0002034592,-0.000867944210767746,-9.29,10489.66,,,,
72,12902,932864,911,0.0029561352,0.08136320000000001,0.8049984574317932,0.111328125,3640,-1.202546201646328,0.044779357267543674,-0.004812177125131711,0.000203408,-2.3538246750831604e-05,-9.35,10477.31,,,,
72,12912,933888,912,0.0027501395,0.08134272000000001,0.7392294406890869,0.12109375,3644,-1.1470874324440956,0.05481520784087479,-0.006184197787661105,0.0002033568,0.0010342560708522797,-9.35,10477.31,,,,
72,12923,934912,913,0.0021688244,0.08132224,0.7851107716560364,0.157470703125,3648,-1.1778694614768028,0.05619447003118694,-0.005547207430936396,0.00020330560000000002,-6.576068699359894e-05,-9.32,10473.43,,,,
72,12934,935936,914,0.0018601327,0.08130176,0.75605708360672,0.107666015625,3652,-1.1605686992406845,0.047198299085721374,-0.004999046621378511,0.00020325440000000002,0.0031569264829158783,-9.32,10473.43,,,,
72,12945,936960,915,0.0033016533,0.08128128000000001,0.8011489510536194,0.155517578125,3656,-1.1426686644554138,0.04054735298268497,-0.005658123554894701,0.0002032032,-0.004776202142238617,-9.32,10473.43,,,,
72,12955,937984,916,0.0021065902,0.08126080000000001,0.7988167405128479,0.110107421875,3660,-1.1721762344241142,0.05327291088178754,-0.005750162701588124,0.000203152,-0.0032735951244831085,-9.32,10473.43,,,,
72,12966,939008,917,0.0022103356,0.08124032,0.7185428142547607,0.173583984375,3664,-1.1205326616764069,0.05876239575445652,-0.0064719436632003635,0.0002031008,-0.004387039691209793,-9.2,10498.73,,,,
72,12977,940032,918,0.0036530644,0.08121984,0.6236273646354675,0.1689453125,3668,-1.1659321561455727,0.0485644459258765,-0.004391588823636994,0.0002030496,0.003813188523054123,-9.2,10498.73,,,,
72,12988,941056,919,0.0031755292,0.08119936,0.49205321073532104,0.19873046875,3672,-1.157981038093567,0.07682136306539178,-0.005234596144873649,0.0002029984,0.017012596130371094,-9.2,10498.73,,,,
72,12998,942080,920,0.002165093,0.08117888000000001,0.7469452619552612,0.142333984375,3676,-1.1730485931038857,0.05797271663323045,-0.005317724397173151,0.0002029472,0.0021316632628440857,-9.2,10498.73,,,,
72,13009,943104,921,0.0019123852,0.0811584,0.8259564638137817,0.124755859375,3680,-1.1579399779438972,0.04314123326912522,-0.005132947233505547,0.000202896,-0.006472574546933174,-9.2,10498.73,,,,
72,13020,944128,922,0.0020631298,0.08113792,0.7864861488342285,0.109130859375,3684,-1.1796344593167305,0.054596824105829,-0.006103683088440448,0.00020284479999999999,0.0034386049956083298,-9.2,10498.73,,,,
72,13030,945152,923,0.0015767585,0.08111744,0.7515323162078857,0.1328125,3688,-1.1639660447835922,0.05531609384343028,-0.0049545921792741865,0.00020279359999999998,0.004324883222579956,-9.2,10498.73,,,,
72,13041,946176,924,0.0020860878,0.08109696,0.7658354640007019,0.156494140625,3692,-1.1287855803966522,0.05119994026608765,-0.003540180070558563,0.0002027424,0.006049653515219688,-9.2,10498.73,,,,
72,13052,947200,925,0.003263945,0.08107648,0.7215783596038818,0.17578125,3696,-1.1726000383496284,0.05688662873581052,-0.0014519065007334575,0.00020269120000000003,0.0058842431753873825,-9.2,10498.73,,,,
72,13063,948224,926,0.0024987627,0.081056,0.8213907480239868,0.186767578125,3700,-1.1694724932312965,0.02818078827112913,-0.003919258917449042,0.00020264,-0.004335432313382626,-9.2,10498.73,,,,
72,13073,949248,927,0.0027850366,0.08103552000000001,0.7105708122253418,0.17333984375,3704,-1.1760133653879166,0.056380019057542086,-0.004612011805875227,0.00020258880000000002,0.0062101539224386215,-9.06,10528.81,,,,
,,950000,,0.0027869598,0.08101504,0.7639744877815247,0.12841796875,3708,-1.187457099556923,0.05296408350113779,-0.0037954465951770544,0.0002025376,-0.006068241782486439,,,10765.2,-1269.48,5.6,10765.2
71,13209,950272,928,,,,,,,,,,,-9.06,10528.81,,,,
71,13219,951296,929,0.0023280787,0.08099456000000001,0.670217752456665,0.134033203125,3712,-1.148118756711483,0.04925151844508946,-0.004778917442308739,0.0002024864,-0.0008202791213989258,-9.06,10528.81,,,,
71,13230,952320,930,0.0027714104,0.08097408,0.7872892618179321,0.1337890625,3716,-1.154208779335022,0.04343478358350694,-0.006325949711026624,0.0002024352,-0.0017524585127830505,-9.06,10528.81,,,,
72,13240,953344,931,0.003275152,0.08095360000000001,0.7154979705810547,0.1962890625,3720,-1.1885261535644531,0.05244956421665847,-0.004822539660381153,0.000202384,-0.0030705835670232773,-8.94,10536.44,,,,
72,13251,954368,932,0.0028015436,0.08093312000000001,0.8211872577667236,0.162109375,3724,-1.139810137450695,0.0415170225314796,-0.005035138994571753,0.0002023328,-0.0015545450150966644,-8.67,10595.08,,,,
72,13261,955392,933,0.0032679918,0.08091264000000001,0.6842998266220093,0.1396484375,3728,-1.1521613225340843,0.06681390875019133,-0.0027981025632470846,0.0002022816,0.0027242228388786316,-8.67,10595.08,,,,
72,13272,956416,934,0.0022946247,0.08089216,0.818935751914978,0.178955078125,3732,-1.1668468862771988,0.03848067577928305,-0.006563572853337973,0.00020223040000000002,-0.009272931143641472,-8.67,10595.08,,,,
72,13282,957440,935,0.0023054718,0.08087168,0.7888230681419373,0.13525390625,3736,-1.149835929274559,0.044574877014383674,-0.0064781465189298615,0.00020217920000000002,-0.006435483694076538,-8.67,10595.08,,,,
72,13293,958464,936,0.002038747,0.08085120000000001,0.8086806535720825,0.146240234375,3740,-1.1751134470105171,0.03702287713531405,-0.005003245052648708,0.00020212800000000001,-0.010366296395659447,-8.4,10607.23,,,,
72,13303,959488,937,0.0025462804,0.08083072000000001,0.7896537184715271,0.153076171875,3744,-1.138142205774784,0.05377675220370293,-0.004971650836523622,0.0002020768,0.003608148545026779,-8.4,10607.23,,,,
72,13314,960512,938,0.0020829064,0.08081024,0.7690500617027283,0.124267578125,3748,-1.156138114631176,0.05538689158856869,-0.0055392955837305635,0.0002020256,0.00023342669010162354,-8.21,10592.66,,,,
72,13324,961536,939,0.0021238844,0.08078976,0.8048622012138367,0.130126953125,3752,-1.1179859936237335,0.046003012685105205,-0.005922655516769737,0.0002019744,-0.0028351731598377228,-8.21,10592.66,,,,
72,13335,962560,940,0.0011308846,0.08076928,0.7376518249511719,0.120849609375,3756,-1.1699348986148834,0.04749265871942043,-0.004716902127256617,0.0002019232,-0.0031943563371896744,-8.21,10592.66,,,,
72,13345,963584,941,0.0020854508,0.08074880000000001,0.7634251713752747,0.114990234375,3760,-1.0796184316277504,0.0589411542750895,-0.004672431328799576,0.000201872,-0.0015541836619377136,-8.21,10592.66,,,,
72,13356,964608,942,0.0020052514,0.08072832,0.8454197645187378,0.1123046875,3764,-1.1397534310817719,0.036893229465931654,-0.004222805437166244,0.0002018208,-0.0067627206444740295,-8.21,10592.66,,,,
72,13366,965632,943,0.0020768163,0.08070784,0.8666031360626221,0.111572265625,3768,-1.1846138089895248,0.038656634744256735,-0.005938676520599984,0.0002017696,-0.0067286621779203415,-8.21,10592.66,,,,
72,13376,966656,944,0.0033450336,0.08068736,0.7145282626152039,0.167236328125,3772,-1.1376033946871758,0.06652642460539937,-0.004487340978812426,0.00020171839999999998,0.007355917245149612,-8.21,10592.66,,,,
72,13386,967680,945,0.0018730507,0.08066688,0.808038592338562,0.12939453125,3776,-1.1445344984531403,0.04440722824074328,-0.004299743799492717,0.0002016672,-0.00102902390062809,-8.21,10592.66,,,,
72,13397,968704,946,0.0023471862,0.08064640000000001,0.7695116996765137,0.1376953125,3780,-1.1204015016555786,0.051850332180038095,-0.004563647351460531,0.000201616,0.008113623596727848,-8.21,10592.66,,,,
72,13407,969728,947,0.002829358,0.08062592,0.8808676600456238,0.157958984375,3784,-1.1229378134012222,0.02996931748930365,-0.00535806457628496,0.0002015648,-0.004656881093978882,-8.14,10615.2,,,,
72,13418,970752,948,0.0023356886,0.08060544000000001,0.7534626126289368,0.11328125,3788,-1.1024079248309135,0.056578404968604445,-0.0041775697318371385,0.00020151360000000002,-0.0004401709884405136,-8.14,10615.2,,,,
72,13428,971776,949,0.0023586126,0.08058496,0.8588738441467285,0.182373046875,3792,-1.1272789984941483,0.034133901819586754,-0.0037419875152409077,0.0002014624,-0.010747699998319149,-8.16,10608.23,,,,
72,13439,972800,950,0.0036309715,0.08056448000000001,0.7439936399459839,0.143798828125,3796,-1.0864254981279373,0.05617319350130856,-0.0035842265497194603,0.00020141120000000001,0.017978515475988388,-8.16,10608.23,,,,
72,13450,973824,951,0.0028448603,0.080544,0.7475675344467163,0.184814453125,3800,-1.0962374955415726,0.06435397081077099,-0.003506456414470449,0.00020135999999999998,0.0024735108017921448,-8.26,10561.69,,,,
72,13460,974848,952,0.0030581623,0.08052352000000002,0.7624017000198364,0.1767578125,3804,-1.117637425661087,0.06202626205049455,-0.0028602994862012565,0.0002013088,0.007745640352368355,-8.26,10561.69,,,,
,,975000,,0.0017911047,0.08050304000000001,0.8110202550888062,0.131591796875,3808,-1.080715000629425,0.0309052721131593,-0.005336874935892411,0.0002012576,-0.010826874524354935,,,9882.0,-929.8133332,0.0,9882.0
71,13591,975872,953,,,,,,,,,,,-8.26,10561.69,,,,
71,13601,976896,954,0.002235219,0.08048256000000001,0.7374482750892639,0.132568359375,3812,-1.0908886566758156,0.054817888187244534,-0.005618865718133748,0.0002012064,0.00395023450255394,-8.26,10561.69,,,,
71,13611,977920,955,0.0026058448,0.08046208,0.7497497200965881,0.115234375,3816,-1.0973503962159157,0.054024382727220654,-0.0035802555503323674,0.00020115520000000002,0.00928400456905365,-8.26,10561.69,,,,
71,13622,978944,956,0.0025580348,0.0804416,0.8436705470085144,0.143310546875,3820,-1.0794225260615349,0.03759840643033385,-0.00517362161190249,0.00020110400000000002,-0.008499056100845337,-7.97,10613.32,,,,
71,13632,979968,957,0.001698918,0.08042112000000001,0.7983224391937256,0.09814453125,3824,-1.0816254168748856,0.03901096829213202,-0.0037316620000638068,0.00020105280000000001,-0.004612645134329796,-7.97,10613.32,,,,
71,13643,980992,958,0.0016854291,0.08040064000000001,0.7757627367973328,0.10205078125,3828,-1.0998333916068077,0.04589438159018755,-0.003520860933349468,0.0002010016,-0.0032658372074365616,-7.81,10707.28,,,,
71,13653,982016,959,0.0024328441,0.08038016,0.7716230750083923,0.134033203125,3832,-1.1174903735518456,0.051782706286758184,-0.005785338376881555,0.0002009504,-0.005778860300779343,-7.47,10728.76,,,,
71,13664,983040,960,0.0032978554,0.08035968,0.7904936671257019,0.118896484375,3836,-1.0863337069749832,0.049849068745970726,-0.0028897867596242577,0.0002008992,0.006737617775797844,-7.19,10778.28,,,,
71,13674,984064,961,0.0023700448,0.0803392,0.8236732482910156,0.1103515625,3840,-1.0705581456422806,0.042286006500944495,-0.004276408930309117,0.000200848,-0.0003628470003604889,-7.19,10778.28,,,,
71,13685,985088,962,0.0030283628,0.08031872000000001,0.8203341960906982,0.1201171875,3844,-1.067552112042904,0.05414028838276863,-0.0053797032160218805,0.0002007968,0.001879984512925148,-7.19,10778.28,,,,
72,13695,986112,963,0.0025966258,0.08029824,0.7622736692428589,0.128662109375,3848,-1.092799574136734,0.061509782914072275,-0.0039521188591606915,0.0002007456,0.00013119354844093323,-7.19,10778.28,,,,
72,13706,987136,964,0.0025419511,0.08027776,0.8081054091453552,0.11376953125,3852,-1.074021928012371,0.046621137764304876,-0.0058662333904067054,0.0002006944,-0.008074348792433739,-7.19,10778.28,,,,
72,13717,988160,965,0.003903689,0.08025728,0.8528901934623718,0.15478515625,3856,-1.0888444781303406,0.042261620284989476,-0.005155703242053278,0.0002006432,-0.005911663174629211,-7.19,10778.28,,,,
72,13727,989184,966,0.0033594253,0.0802368,0.7269015908241272,0.14892578125,3860,-1.0879344940185547,0.05776406358927488,-0.004343754175351933,0.000200592,0.00251181423664093,-7.19,10778.28,,,,
72,13737,990208,967,0.005255287,0.08021632000000001,0.7510883808135986,0.210693359375,3864,-1.0779341608285904,0.04988310136832297,-0.0034762134891934693,0.0002005408,0.0043428149074316025,-7.19,10778.28,,,,
72,13748,991232,968,0.0029404615,0.08019584,0.8314527869224548,0.146728515625,3868,-1.1192961260676384,0.032983318669721484,-0.005771161551820114,0.0002004896,-0.009609843604266644,-7.19,10778.28,,,,
72,13758,992256,969,0.0034335363,0.08017536000000001,0.8605090975761414,0.1787109375,3872,-1.0760042816400528,0.035902554518543184,-0.0035919820656999946,0.00020043840000000002,-0.0033735428005456924,-7.19,10778.28,,,,
72,13768,993280,970,0.0023116386,0.08015488,0.843925952911377,0.131591796875,3876,-1.1271623373031616,0.040110650239512324,-0.005378834379371256,0.0002003872,-0.009043024852871895,-7.19,10778.28,,,,
72,13779,994304,971,0.0033719984,0.08013440000000001,0.8660844564437866,0.167724609375,3880,-1.1100448668003082,0.030202792258933187,-0.005254772317130119,0.00020033600000000001,-0.012888449244201183,-6.96,10771.15,,,,
72,13790,995328,972,0.0027100346,0.08011392,0.788849413394928,0.170654296875,3884,-1.094784028828144,0.0501956706866622,-0.004925764646031894,0.00020028479999999998,0.002367442473769188,-6.47,10792.6,,,,
72,13800,996352,973,0.0027009663,0.08009344000000002,0.8212084174156189,0.108642578125,3888,-1.0896099731326103,0.04280549718532711,-0.005370342289097607,0.0002002336,-0.004076110199093819,-6.47,10792.6,,,,
72,13811,997376,974,0.0018089244,0.08007296000000001,0.7293703556060791,0.1142578125,3892,-1.069376103579998,0.06270268582738936,-0.006056683778297156,0.0002001824,0.009857041761279106,-6.47,10792.6,,,,
72,13821,998400,975,0.0020284676,0.08005248000000001,0.8751445412635803,0.126220703125,3896,-1.0730744376778603,0.03408370667602867,-0.006559409026522189,0.00020013120000000003,-0.01122516579926014,-6.44,10788.68,,,,
72,13832,999424,976,0.003977321,0.080032,0.8816288709640503,0.15185546875,3900,-1.0663424953818321,0.037347004166804254,-0.006128975190222263,0.00020008000000000002,-0.008645481429994106,-6.54,10763.77,,,,
,,1000000,,0.004844879,0.08001152,0.8429612517356873,0.250244140625,3904,-1.0623620301485062,0.05740247596986592,-0.001967686868738383,0.00020002880000000002,0.016559945419430733,,,10944.2,-478.5066664,15.8,10944.2
71,13973,1000448,977,,,,,,,,,,,-6.31,10737.68,,,,
71,13984,1001472,978,0.001857433,0.07999104000000001,0.8274487853050232,0.10888671875,3908,-1.0629258304834366,0.03899286896921694,-0.0035231167858000845,0.00019997760000000001,-0.002123164013028145,-6.31,10737.68,,,,
71,13994,1002496,979,0.0019456674,0.07997056000000001,0.8591932058334351,0.1103515625,3912,-1.0148452334105968,0.039855217444710433,-0.0031968508192221634,0.0001999264,-0.0030957432463765144,-6.31,10737.68,,,,
71,14005,1003520,980,0.0025778092,0.07995008,0.8440505862236023,0.15478515625,3916,-1.0664083361625671,0.04782941425219178,-0.0057157228293363005,0.0001998752,0.000975973904132843,-6.31,10737.68,,,,
71,14016,1004544,981,0.0025551592,0.0799296,0.8678065538406372,0.130859375,3920,-1.0642872750759125,0.04471301054582,-0.006736311916029081,0.000199824,-0.004079647362232208,-6.31,10737.68,,,,
71,14026,1005568,982,0.0019212071,0.07990912,0.6746487617492676,0.130615234375,3924,-1.0472777336835861,0.0748483573552221,-0.0029162125574657694,0.0001997728,0.02044844999909401,-6.16,10708.33,,,,
71,14036,1006592,983,0.0027886622,0.07988864000000001,0.831091046333313,0.1240234375,3928,-1.0204567648470402,0.04281253134831786,-0.004740368050988764,0.0001997216,-0.0035057086497545242,-5.85,10750.57,,,,
71,14047,1007616,984,0.00396767,0.07986816000000001,0.7967499494552612,0.17333984375,3932,-1.037929244339466,0.04578858020249754,-0.0050017929170280695,0.0001996704,-0.005961730144917965,-5.85,10750.57,,,,
71,14057,1008640,985,0.002208258,0.07984768,0.7894617319107056,0.130126953125,3936,-1.0174751095473766,0.04225721978582442,-0.00359519844641909,0.0001996192,-0.001878492534160614,-5.85,10750.57,,,,
71,14068,1009664,986,0.0025686366,0.0798272,0.8591675758361816,0.121826171875,3940,-1.012290108948946,0.036612519645132124,-0.005173789308173582,0.000199568,0.002170395106077194,-5.85,10750.57,,,,
71,14079,1010688,987,0.0033719044,0.07980672,0.8316172957420349,0.189453125,3944,-1.0618729516863823,0.03034962830133736,-0.005647693498758599,0.0001995168,-0.0020305681973695755,-5.85,10750.57,,,,
71,14089,1011712,988,0.0019740288,0.07978624000000001,0.7650742530822754,0.125244140625,3948,-1.0227941311895847,0.05493655428290367,-0.002868871291866526,0.0001994656,0.0038703009486198425,-5.85,10750.57,,,,
71,14100,1012736,989,0.0029780113,0.07976576,0.7933777570724487,0.171875,3952,-1.041511494666338,0.04756192862987518,-0.002582605113275349,0.0001994144,-0.0008910372853279114,-5.85,10750.57,,,,
71,14110,1013760,990,0.0026260803,0.07974528,0.7982279062271118,0.121337890625,3956,-1.0292072743177414,0.0343591453274712,-0.005808242101920769,0.0001993632,-0.005576225928962231,-5.52,10761.43,,,,
71,14121,1014784,991,0.0026602037,0.0797248,0.835729718208313,0.14990234375,3960,-1.0164198875427246,0.04243312682956457,-0.003462420281721279,0.000199312,-0.0022223498672246933,-5.52,10761.43,,,,
71,14132,1015808,992,0.0015170029,0.07970432000000001,0.8348303437232971,0.17724609375,3964,-1.0329127721488476,0.038571599521674216,-0.0018884116725530475,0.00019926080000000002,-0.005136830732226372,-5.52,10761.43,,,,
71,14142,1016832,993,0.003535145,0.07968384,0.8844311833381653,0.131591796875,3968,-1.0500805750489235,0.038851667661219835,-0.00467115432547871,0.00019920959999999998,-0.0011800117790699005,-5.52,10761.43,,,,
71,14153,1017856,994,0.0014437068,0.07966336000000002,0.8725170493125916,0.08251953125,3972,-1.061222918331623,0.02823505096603185,-0.004918622042168863,0.0001991584,-0.007839049212634563,-5.48,10770.72,,,,
71,14164,1018880,995,0.0024867433,0.07964288,0.766064465045929,0.1171875,3976,-1.0700733065605164,0.06739667942747474,-0.005176376580493525,0.00019910719999999998,0.006548555567860603,-5.48,10770.72,,,,
71,14174,1019904,996,0.0020196298,0.07962240000000001,0.7214024066925049,0.0849609375,3980,-1.0941512882709503,0.046968618175014853,-0.004543756047496572,0.00019905600000000003,0.0022574272006750107,-5.27,10746.51,,,,
71,14185,1020928,997,0.0025919452,0.07960192,0.6937354207038879,0.11474609375,3984,-1.0624959841370583,0.07093876460567117,-0.0049879713042173535,0.00019900480000000002,0.005956823006272316,-5.27,10746.51,,,,
71,14195,1021952,998,0.0019955134,0.07958144,0.7674000263214111,0.09912109375,3988,-1.0659614354372025,0.06120125949382782,-0.0051284961809869856,0.00019895360000000002,0.004855263978242874,-5.3,10749.48,,,,
72,14206,1022976,999,0.002606423,0.07956096000000001,0.8476403951644897,0.160888671875,3992,-1.068872444331646,0.030830327537842095,-0.005722487898310646,0.00019890240000000002,-0.01142868958413601,-5.3,10749.48,,,,
72,14217,1024000,1000,0.002319823,0.07954048000000001,0.8372083902359009,0.135009765625,3996,-1.1570700407028198,0.037788758520036936,-0.006959737729630433,0.0001988512,-0.009325264021754265,-5.4,10723.28,,,,
,,1025000,,0.0020846876,0.07952000000000001,0.7991640567779541,0.104736328125,4000,-1.068050056695938,0.05358172603882849,-0.005753808130975813,0.0001988,0.0017323140054941177,,,7896.8,-73.53333339999999,13.2,7896.8
71,14320,1025024,1001,,,,,,,,,,,-5.42,10709.52,,,,
71,14330,1026048,1002,0.0024758,0.07949952,0.8695676326751709,0.138427734375,4004,-1.0986557230353355,0.031351677142083645,-0.005792951189505402,0.0001987488,-0.005451684817671776,-5.42,10709.52,,,,
71,14341,1027072,1003,0.0019347016,0.07947904,0.775598406791687,0.114990234375,4008,-1.1020507290959358,0.0393986189737916,-0.006371693481924012,0.0001986976,-0.009521996602416039,-5.42,10709.52,,,,
71,14351,1028096,1004,0.0016394261,0.07945856000000001,0.703194260597229,0.103271484375,4012,-1.1015002503991127,0.047788675990886986,-0.005119240464409813,0.0001986464,0.0011447500437498093,-5.26,10663.79,,,,
71,14361,1029120,1005,0.0033384357,0.07943808000000001,0.8296350240707397,0.11279296875,4016,-1.074439212679863,0.043301689671352506,-0.004030585463624448,0.0001985952,0.0022711576893925667,-5.26,10663.79,,,,
71,14371,1030144,1006,0.0018880614,0.0794176,0.7977270483970642,0.145751953125,4020,-1.076795794069767,0.03209394030272961,-0.0037806847612955607,0.00019854400000000002,-0.005636070854961872,-5.26,10663.79,,,,
71,14382,1031168,1007,0.003199447,0.07939712,0.8181911706924438,0.136474609375,4024,-1.0788388326764107,0.04653794993646443,-0.006236068642465398,0.0001984928,0.0005646683275699615,-5.14,10710.05,,,,
71,14392,1032192,1008,0.002165382,0.07937664,0.8115143775939941,0.136474609375,4028,-1.1170491203665733,0.03313456289470196,-0.006062893313355744,0.0001984416,-0.0007705874741077423,-5.14,10710.05,,,,
71,14402,1033216,1009,0.0030667712,0.07935616000000001,0.8453454971313477,0.157470703125,4032,-1.086429886519909,0.04691628087311983,-0.006482105964096263,0.0001983904,-0.0072313472628593445,-5.14,10710.05,,,,
71,14412,1034240,1010,0.0030001402,0.07933568,0.7731001377105713,0.141357421875,4036,-1.0950511619448662,0.0346918476279825,-0.006863854359835386,0.0001983392,-0.010479241609573364,-5.14,10710.05,,,,
71,14422,1035264,1011,0.0029870393,0.0793152,0.8348787426948547,0.154541015625,4040,-1.1175131723284721,0.04225865425541997,-0.0056738735001999885,0.000198288,-0.004272792488336563,-5.14,10710.05,,,,
71,14432,1036288,1012,0.001725931,0.07929472,0.8783988952636719,0.12353515625,4044,-1.1376539915800095,0.042027503019198775,-0.005017511430196464,0.0001982368,-0.001135449856519699,-5.14,10710.05,,,,
71,14442,1037312,1013,0.0021592833,0.07927424000000001,0.8001611232757568,0.132568359375,4048,-1.1552335768938065,0.04914897121489048,-0.006327000504825264,0.00019818560000000002,-0.002178974449634552,-5.14,10710.05,,,,
71,14452,1038336,1014,0.002161656,0.07925376,0.8809343576431274,0.1787109375,4052,-1.133359283208847,0.03617472911719233,-0.0061928105424158275,0.00019813439999999998,-0.01019306667149067,-5.14,10710.05,,,,
71,14462,1039360,1015,0.0037874088,0.07923328000000002,0.9013597369194031,0.134765625,4056,-1.1143933162093163,0.052646651631221175,-0.005123662587720901,0.0001980832,0.006955976597964764,-4.59,10745.4,,,,
71,14473,1040384,1016,0.0028746244,0.0792128,0.9513692259788513,0.156982421875,4060,-1.175147369503975,0.025605364819057286,-0.0074448993254918605,0.00019803199999999998,-0.016844525933265686,-4.71,10686.84,,,,
71,14482,1041408,1017,0.002707425,0.07919232000000001,0.8987842798233032,0.107177734375,4064,-1.1237646043300629,0.04868459771387279,-0.0037004656333010644,0.00019798080000000003,0.0026294179260730743,-4.71,10686.84,,,,
71,14493,1042432,1018,0.0017795193,0.07917184,0.9064045548439026,0.11181640625,4068,-1.1328807547688484,0.03633028676267713,-0.00457984245440457,0.0001979296,-0.005124470219016075,-4.63,10727.68,,,,
71,14503,1043456,1019,0.002705748,0.07915136,0.6186813116073608,0.1572265625,4072,-1.1407731771469116,0.04477943805977702,-0.006749072577804327,0.00019787840000000002,-0.004064751788973808,-4.63,10727.68,,,,
71,14513,1044480,1020,0.002730861,0.07913088000000001,0.8499966859817505,0.127685546875,4076,-1.078594945371151,0.03152439114637673,-0.003963691851822659,0.00019782720000000002,-0.006811447441577911,-4.63,10727.68,,,,
71,14523,1045504,1021,0.002341161,0.07911040000000001,0.862022876739502,0.1328125,4080,-1.110663428902626,0.0476653017103672,-0.005965234915493056,0.000197776,-0.0019770022481679916,-4.75,10660.76,,,,
72,14534,1046528,1022,0.003186741,0.07908992000000001,0.7512919902801514,0.15966796875,4084,-1.1113461330533028,0.04419111437164247,-0.006857279979158193,0.0001977248,-0.007214143872261047,-4.45,10697.69,,,,
72,14544,1047552,1023,0.0030322806,0.07906944,0.8313494324684143,0.10302734375,4088,-1.1076400354504585,0.034844656358473,-0.006583995709661394,0.0001976736,-0.005607062950730324,-4.38,10672.59,,,,
72,14554,1048576,1024,0.0035156242,0.07904896,0.8115355968475342,0.15771484375,4092,-1.0656238943338394,0.04028722655493766,-0.004824145027669147,0.0001976224,-0.0009674113243818283,-4.38,10672.59,,,,
72,14564,1049600,1025,0.0028611906,0.07902848000000001,0.6064335107803345,0.1259765625,4096,-1.1068835109472275,0.09462386136874557,-0.004508313417318277,0.0001975712,0.02878539264202118,-4.38,10672.59,,,,
,,1050000,,0.0036650645,0.07900800000000001,0.8258205652236938,0.16455078125,4100,-1.1554158478975296,0.035034541273489594,-0.0050809772801585495,0.00019752,-0.011377038434147835,,,6959.0,-65.98666680000001,-3.6,6959.0
71,14656,1050624,1026,,,,,,,,,,,-4.3,10716.35,,,,
71,14666,1051648,1027,0.0023959582,0.07898752,0.8666257858276367,0.204345703125,4104,-1.1313898414373398,0.04544910788536072,-0.00029945987625978887,0.00019746880000000002,-0.00029281526803970337,-4.3,10716.35,,,,
71,14677,1052672,1028,0.0033625849,0.07896704,0.8082001209259033,0.149169921875,4108,-1.124282032251358,0.040520850219763815,-0.005102404509671032,0.0001974176,-0.004773620516061783,-4.3,10716.35,,,,
71,14688,1053696,1029,0.0020518722,0.07894656,0.8082098364830017,0.1298828125,4112,-1.1839861795306206,0.035635235137306154,-0.005776911741122603,0.0001973664,-0.008021822199225426,-4.3,10716.35,,,,
71,14698,1054720,1030,0.0019404446,0.07892608000000001,0.8564435243606567,0.105224609375,4116,-1.1575058996677399,0.04369873914401978,-0.006054770143236965,0.0001973152,-0.005453563295304775,-4.31,10695.38,,,,
71,14709,1055744,1031,0.0023285698,0.0789056,0.8223181366920471,0.119384765625,4120,-1.1605541035532951,0.04236384260002524,-0.004808913450688124,0.000197264,-0.005641753785312176,-4.31,10695.38,,,,
71,14719,1056768,1032,0.0023531625,0.07888512,0.8988553285598755,0.132568359375,4124,-1.1680384948849678,0.031051309080794454,-0.007778557192068547,0.0001972128,-0.014187287539243698,-4.31,10695.38,,,,
71,14730,1057792,1033,0.0043609315,0.07886464,0.9016752243041992,0.207275390625,4128,-1.1826410219073296,0.038492949795909226,-0.007649210805539042,0.0001971616,-0.0105894198641181,-4.31,10695.38,,,,
71,14740,1058816,1034,0.0026700897,0.07884416,0.8891712427139282,0.136474609375,4132,-1.138483464717865,0.04052198783028871,-0.0031255377689376473,0.0001971104,-0.0036412207409739494,-4.31,10695.38,,,,
