time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/loss,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/clip_range,train/clip_fraction,train/value_loss,train/n_updates,train/entropy_loss,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_object_reward,eval/mean_score_reward,eval/mean_object_ep_length,eval/mean_score_ep_length
5984,495,506880,84,0.024281226098537445,0.0015509909,0.6752561330795288,-0.0012789008324034512,0.08988288,0.07666015625,0.07447771448642015,1976,-0.7763828746974468,0.0002247072,-17.58,4724.85,,,,
5994,496,507904,84,0.01644592545926571,0.0021997879,0.5920419692993164,-7.016907329671085e-05,0.08986240000000001,0.125,0.07240559905767441,1980,-0.7652229145169258,0.000224656,-17.58,4724.85,,,,
6005,497,508928,84,0.02346375770866871,0.0037491773,0.615017294883728,0.00051150206127204,0.08984192,0.15576171875,0.07216349570080638,1984,-0.7483936063945293,0.0002246048,-17.58,4724.85,,,,
6015,498,509952,84,0.026766736060380936,0.0016709818,0.7018431425094604,-0.002312489814357832,0.08982144,0.06396484375,0.08626976888626814,1988,-0.7412656918168068,0.0002245536,-17.49,4761.02,,,,
6025,499,510976,84,0.027811400592327118,0.0036333296,0.47801029682159424,-7.09338637534529e-05,0.08980096,0.173828125,0.08757298858836293,1992,-0.770300704985857,0.0002245024,-17.45,4781.74,,,,
6035,500,512000,84,0.012761978432536125,0.002131185,0.6733279228210449,-0.003441901790210977,0.08978048,0.133544921875,0.07148048444651067,1996,-0.7463458254933357,0.00022445119999999998,-17.45,4781.74,,,,
6046,501,513024,84,0.011556785553693771,0.0014783776,0.770099401473999,-0.002601240819785744,0.08976,0.091552734375,0.07010318734683096,2000,-0.7076388821005821,0.0002244,-17.37,4810.59,,,,
6056,502,514048,84,0.01890639401972294,0.0037604321,0.6767048835754395,-0.0027424822619650513,0.08973952000000002,0.151611328125,0.061219875467941165,2004,-0.7364541478455067,0.00022434880000000003,-17.28,4851.23,,,,
6067,503,515072,84,0.01663951948285103,0.002894577,0.6882135272026062,-0.0030367764411494136,0.08971904,0.104736328125,0.06585827306844294,2008,-0.7398065589368343,0.0002242976,-17.28,4851.23,,,,
6077,504,516096,84,0.00845841970294714,0.0018987696,0.811113715171814,-0.000617143014096655,0.08969856000000001,0.06982421875,0.05108373356051743,2012,-0.7394326515495777,0.00022424640000000002,-17.28,4851.23,,,,
6087,505,517120,84,0.01396971195936203,0.0032152215,0.7801843285560608,-0.0024582560872659087,0.08967808000000001,0.115966796875,0.06086138216778636,2016,-0.7143534123897552,0.00022419520000000002,-17.07,4937.48,,,,
6097,506,518144,84,0.027573734521865845,0.0025010926,0.73679518699646,-0.002037137295701541,0.0896576,0.14599609375,0.07923705456778407,2020,-0.7247365601360798,0.00022414400000000001,-16.99,4967.52,,,,
6108,507,519168,84,0.015368567779660225,0.0027922583,0.7391535043716431,-0.0009568573732394725,0.08963712000000001,0.130126953125,0.05750019894912839,2024,-0.7121928781270981,0.0002240928,-16.99,4967.52,,,,
6118,508,520192,85,0.01200074702501297,0.0015750781,0.7684133052825928,-0.0030691161518916488,0.08961664000000001,0.078125,0.05480984435416758,2028,-0.765447024255991,0.0002240416,-16.99,4967.52,,,,
6128,509,521216,85,0.01512313261628151,0.0031908033,0.7936491966247559,0.0013109100691508502,0.08959616000000001,0.163818359375,0.052009958773851395,2032,-0.7577865608036518,0.0002239904,-16.99,4967.52,,,,
6138,510,522240,85,0.016573075205087662,0.0017681626,0.7979927062988281,-0.002330566174350679,0.08957568,0.09619140625,0.052011644933372736,2036,-0.7726994939148426,0.0002239392,-16.99,4967.52,,,,
6149,511,523264,85,0.030012741684913635,0.0017772098,0.6862462759017944,-0.0014102494169492275,0.0895552,0.098388671875,0.07897193264216185,2040,-0.7893188484013081,0.000223888,-16.99,4967.52,,,,
6159,512,524288,85,0.019277263432741165,0.001463988,0.7047387361526489,-0.0029388073890004307,0.08953472000000001,0.09619140625,0.07857416337355971,2044,-0.7471584752202034,0.00022383680000000002,-16.99,4967.52,,,,
,,525000,,0.0192309208214283,0.0025359169,0.7890769839286804,0.0008258791349362582,0.08951424000000001,0.2158203125,0.056500423699617386,2048,-0.7304992079734802,0.00022378560000000001,,,-1554.5549999999998,-11.0,7176.0,7176.0
6241,513,525312,84,,,,,,,,,,,-16.78,5040.79,,,,
6251,514,526336,84,0.008033564314246178,0.0034893048,0.6859860420227051,-0.0024003660946618766,0.08949376,0.158447265625,0.0701619025785476,2052,-0.7419978752732277,0.0002237344,-16.78,5040.79,,,,
6261,515,527360,84,0.026787452399730682,0.0023987154,0.7412791848182678,0.0013955646136309952,0.08947328,0.1904296875,0.06753429234959185,2056,-0.7199692279100418,0.0002236832,-16.78,5040.79,,,,
6272,516,528384,84,0.010213464498519897,0.0017490607,0.7561259269714355,-0.002878420171327889,0.0894528,0.0966796875,0.05625863466411829,2060,-0.7491476126015186,0.000223632,-16.62,5106.2,,,,
6282,517,529408,84,0.008003657683730125,0.0024221824,0.7575487494468689,-0.002505824144463986,0.08943232000000001,0.14990234375,0.04331623483449221,2064,-0.7738783769309521,0.0002235808,-16.62,5106.2,,,,
6292,518,530432,84,0.02264517918229103,0.0011981792,0.6622326374053955,-0.0032088579901028425,0.08941184,0.1015625,0.08397775003686547,2068,-0.7909565903246403,0.0002235296,-16.53,5137.39,,,,
6302,519,531456,84,0.03430888056755066,0.0026005544,0.46585148572921753,-0.0008692975097801536,0.08939136,0.1630859375,0.10488665290176868,2072,-0.7992230951786041,0.0002234784,-16.4,5181.99,,,,
6313,520,532480,84,0.009579045698046684,0.0018753009,0.7359867095947266,-0.002579162348411046,0.08937088,0.099853515625,0.05514637008309364,2076,-0.7890282683074474,0.0002234272,-16.29,5219.86,,,,
6323,521,533504,84,0.010820449329912663,0.0025040412,0.839388370513916,-0.001123585447203368,0.0893504,0.107666015625,0.03936959360726178,2080,-0.780621062964201,0.00022337599999999998,-16.29,5219.86,,,,
6333,522,534528,84,0.006429718807339668,0.0022453154,0.789745569229126,-0.0032767771335784346,0.08932992000000001,0.10400390625,0.05519778304733336,2084,-0.777703057974577,0.0002233248,-16.29,5219.86,,,,
6342,523,535552,84,0.027072986587882042,0.0013768317,0.6079806685447693,-0.002368332556216046,0.08930944,0.064697265625,0.08612670190632343,2088,-0.7649234384298325,0.0002232736,-16.29,5219.86,,,,
6353,524,536576,84,0.009927036240696907,0.0010275012,0.7817738056182861,-0.002221373899374157,0.08928896,0.07275390625,0.052805542945861816,2092,-0.7250571250915527,0.0002232224,-16.29,5219.86,,,,
6363,525,537600,84,0.013424566015601158,0.0027158235,0.766400158405304,-0.0010124819818884134,0.08926848000000001,0.158203125,0.058651571394875646,2096,-0.7678557597100735,0.00022317120000000002,-16.09,5282.71,,,,
6373,526,538624,84,0.0104367109015584,0.0021624432,0.7953411936759949,-0.0035047010460402817,0.089248,0.104736328125,0.05912076774984598,2100,-0.7515914551913738,0.00022312,-16.09,5282.71,,,,
6384,527,539648,84,0.02620684541761875,0.002066989,0.6913191676139832,-0.0037167063273955137,0.08922752,0.0810546875,0.08044710149988532,2104,-0.7346671000123024,0.00022306880000000001,-15.99,5316.57,,,,
6394,528,540672,84,0.012118187732994556,0.0028617238,0.7239607572555542,-0.0025770104839466512,0.08920704000000002,0.081787109375,0.05895482935011387,2108,-0.740747794508934,0.0002230176,-15.94,5341.31,,,,
6404,529,541696,84,0.018871145322918892,0.0041980324,0.678360104560852,-0.0033772644528653473,0.08918656000000001,0.171142578125,0.07452698005363345,2112,-0.7661794349551201,0.0002229664,-15.94,5341.31,,,,
6415,530,542720,84,0.020099107176065445,0.0021848022,0.6421409249305725,-0.0025307965406682342,0.08916608000000001,0.158935546875,0.06879345141351223,2116,-0.7793578580021858,0.0002229152,-15.94,5341.31,,,,
6425,531,543744,84,0.014406848698854446,0.0014778969,0.7100156545639038,-0.003307740786112845,0.0891456,0.093017578125,0.0771247309166938,2120,-0.8211525790393353,0.000222864,-15.95,5354.13,,,,
6435,532,544768,84,0.008365781977772713,0.0013003349,0.8055964708328247,-0.0024425315350526944,0.08912512,0.059814453125,0.05889641214162111,2124,-0.8070278577506542,0.00022281280000000002,-15.7,5442.62,,,,
6445,533,545792,84,0.012008948251605034,0.002499463,0.6389286518096924,-0.0038315592100843787,0.08910464000000001,0.125,0.07204968947917223,2128,-0.8409508168697357,0.00022276160000000002,-15.58,5485.38,,,,
6455,534,546816,84,0.020656995475292206,0.0018952518,0.739118218421936,-0.0029494834452634677,0.08908416000000001,0.07861328125,0.07557581691071391,2132,-0.8114883750677109,0.00022271040000000001,-15.46,5524.89,,,,
6466,535,547840,84,0.02869321219623089,0.0022751505,0.6074609160423279,-0.0015435960376635194,0.08906368,0.103515625,0.08524553896859288,2136,-0.7860057279467583,0.0002226592,-15.46,5524.89,,,,
6476,536,548864,84,0.007269947789609432,0.0030408476,0.7850263118743896,-0.0016754729149397463,0.0890432,0.170166015625,0.048519528936594725,2140,-0.8095592521131039,0.000222608,-15.46,5524.89,,,,
6486,537,549888,84,0.009242219850420952,0.0014077805,0.7256824374198914,-0.0020099581888644025,0.08902272,0.09326171875,0.065679399529472,2144,-0.8282214105129242,0.0002225568,-15.46,5524.89,,,,
,,550000,,0.018613947555422783,0.001662449,0.7546015977859497,-0.003346006909850985,0.08900224000000001,0.095947265625,0.061419263714924455,2148,-0.8137175217270851,0.0002225056,,,-3495.72,-9.2,7653.6,7653.6
6574,538,550912,83,,,,,,,,,,,-15.46,5524.89,,,,
6584,539,551936,83,0.005934633314609528,0.0015156582,0.8239426016807556,-0.003155389887979254,0.08898176000000001,0.0634765625,0.041900388430804014,2152,-0.8434429094195366,0.0002224544,-15.37,5574.06,,,,
6595,540,552960,83,0.003472713753581047,0.0018649317,0.7689564228057861,-0.003243327228119597,0.08896128,0.08935546875,0.053693510591983795,2156,-0.8489650264382362,0.0002224032,-15.26,5610.08,,,,
6605,541,553984,83,0.020077241584658623,0.002006203,0.7060511112213135,-0.002261394285596907,0.0889408,0.132568359375,0.07279292587190866,2160,-0.8653132244944572,0.000222352,-15.26,5610.08,,,,
6616,542,555008,83,0.008045714348554611,0.003062897,0.7050988674163818,-0.0038419370830524713,0.08892032,0.105712890625,0.06325996643863618,2164,-0.8884982690215111,0.00022230079999999998,-15.26,5610.08,,,,
6626,543,556032,83,0.0193520188331604,0.003101399,0.6846144199371338,0.0007237794561660849,0.08889984000000001,0.199462890625,0.07122272229753435,2168,-0.8888326734304428,0.0002222496,-15.26,5610.08,,,,
6636,544,557056,83,0.008311671204864979,0.0014964759,0.7924749851226807,-0.001948340199305676,0.08887936,0.09423828125,0.04831891902722418,2172,-0.8949322812259197,0.0002221984,-15.21,5637.39,,,,
6646,545,558080,83,0.007265890017151833,0.0019203378,0.7458653450012207,-0.002703374542761594,0.08885888,0.09375,0.05710628489032388,2176,-0.8965872228145599,0.0002221472,-15.21,5637.39,,,,
6656,546,559104,83,-0.0029693124815821648,0.0018722487,0.8329993486404419,-0.0033183367049787194,0.0888384,0.092041015625,0.04384657775517553,2180,-0.8866007030010223,0.000222096,-15.21,5652.83,,,,
6666,547,560128,84,0.014396626502275467,0.0022004934,0.7419288158416748,-0.004002658271929249,0.08881792,0.10791015625,0.05783162382431328,2184,-0.9231407716870308,0.0002220448,-15.07,5696.02,,,,
6676,548,561152,84,0.009502536617219448,0.0012630967,0.7595585584640503,-0.0020489484013523906,0.08879744,0.066162109375,0.05888703488744795,2188,-0.8961024582386017,0.00022199360000000002,-15.07,5696.02,,,,
6687,549,562176,84,0.00990222953259945,0.0012801576,0.7858712077140808,-0.002492832893040031,0.08877696000000002,0.102294921875,0.056171400705352426,2192,-0.9312895201146603,0.0002219424,-15.07,5696.02,,,,
6697,550,563200,84,0.011472895741462708,0.0012050094,0.8005443215370178,-0.0025718287215568125,0.08875648000000001,0.0732421875,0.05909947631880641,2196,-0.877871185541153,0.0002218912,-14.78,5789.18,,,,
6707,551,564224,84,0.01336631178855896,0.0019748982,0.6818038821220398,-0.00444315881759394,0.08873600000000001,0.085205078125,0.07588373683393002,2200,-0.8547314442694187,0.00022184,-14.78,5789.18,,,,
6718,552,565248,84,0.009075131267309189,0.0016569418,0.7558330297470093,-0.004342075233580545,0.08871552,0.0751953125,0.05899754865095019,2204,-0.8384708166122437,0.0002217888,-14.75,5812.95,,,,
6728,553,566272,84,0.01189553551375866,0.0018192148,0.7188835144042969,-0.0020519023528322577,0.08869504,0.093505859375,0.05813123960979283,2208,-0.8618733808398247,0.00022173760000000002,-14.75,5812.95,,,,
6738,554,567296,84,0.015999259427189827,0.0015714217,0.7797245979309082,-0.0018221933860331774,0.08867456000000001,0.070068359375,0.06007004086859524,2212,-0.7930464074015617,0.00022168640000000002,-14.75,5812.95,,,,
6748,555,568320,84,0.008001051843166351,0.0021495728,0.7776020169258118,-0.0030731775768799707,0.08865408000000001,0.089599609375,0.05229171039536595,2216,-0.7944965362548828,0.00022163520000000002,-14.65,5848.39,,,,
6759,556,569344,84,0.0227731354534626,0.0026324051,0.7180699706077576,-0.0032057771313702688,0.0886336,0.109130859375,0.07328476384282112,2220,-0.7521304860711098,0.000221584,-14.54,5884.98,,,,
6769,557,570368,84,0.02018139697611332,0.0013243428,0.5775420665740967,-0.002395634917775169,0.08861312,0.10546875,0.08292851923033595,2224,-0.809604711830616,0.0002215328,-14.47,5906.87,,,,
6779,558,571392,84,-0.0006006620824337006,0.0029328815,0.7598721385002136,-0.0032913493923842907,0.08859264,0.104248046875,0.04105171503033489,2228,-0.803329836577177,0.0002214816,-14.47,5906.87,,,,
6789,559,572416,84,0.02434539794921875,0.0018194574,0.7413922548294067,-0.0018477073754183948,0.08857216000000001,0.107177734375,0.06263409880921245,2232,-0.7992212474346161,0.0002214304,-14.43,5928.18,,,,
6799,560,573440,84,0.024949312210083008,0.0017405192,0.7245279550552368,-0.0033565752673894167,0.08855168000000001,0.083740234375,0.07025678968057036,2236,-0.7842049598693848,0.0002213792,-14.35,5962.09,,,,
6809,561,574464,84,0.011299746111035347,0.0025600833,0.7666230201721191,-0.002752026470261626,0.0885312,0.086669921875,0.06603854312561452,2240,-0.7805731929838657,0.000221328,-14.34,5973.73,,,,
,,575000,,0.03651199862360954,0.006700419,0.764408528804779,-0.0002456126094330102,0.08851072,0.2080078125,0.0621785179246217,2244,-0.7384195737540722,0.0002212768,,,-3225.4550000000004,-13.0,6890.4,6890.4
6890,562,575488,83,,,,,,,,,,,-14.34,5973.73,,,,
6900,563,576512,83,0.00216873362660408,0.0030122197,0.8414602875709534,-0.0009869236673694104,0.08849024,0.22021484375,0.03842126298695803,2248,-0.7309894487261772,0.0002212256,-14.3,5999.49,,,,
6910,564,577536,83,0.03523767367005348,0.0034632399,0.6499173641204834,-0.002250904159154743,0.08846976000000001,0.108154296875,0.08349913451820612,2252,-0.6996701806783676,0.0002211744,-14.3,5999.49,,,,
6920,565,578560,83,0.00815329235047102,0.0017908427,0.7982343435287476,-0.0029943706176709384,0.08844928,0.109375,0.04656582768075168,2256,-0.7766257263720036,0.0002211232,-14.3,5999.49,,,,
6929,566,579584,83,0.021511290222406387,0.0025417458,0.6824363470077515,-0.002734167384915054,0.0884288,0.08447265625,0.07498626946471632,2260,-0.7877345941960812,0.000221072,-14.22,6030.56,,,,
6939,567,580608,83,0.019418790936470032,0.0032245151,0.7333713173866272,-0.0023140164266806096,0.08840832,0.19677734375,0.05345083982683718,2264,-0.8282992914319038,0.0002210208,-14.22,6030.56,,,,
6949,568,581632,83,0.011151449754834175,0.0026252493,0.7974051237106323,-0.003746345406398177,0.08838784,0.09375,0.05944300442934036,2268,-0.7953052967786789,0.0002209696,-14.22,6030.56,,,,
6959,569,582656,83,0.011917226016521454,0.0028725269,0.7945364117622375,-0.0030319683137349784,0.08836736,0.10986328125,0.05882582697086036,2272,-0.749983936548233,0.00022091840000000002,-14.22,6030.56,,,,
6969,570,583680,83,0.014198558405041695,0.0013886973,0.8089582324028015,-0.002279471344081685,0.08834688,0.052001953125,0.0597268280107528,2276,-0.8150090500712395,0.00022086719999999998,-14.22,6030.56,,,,
6979,571,584704,83,0.02768343687057495,0.0015485202,0.6982342600822449,-0.002063859166810289,0.08832640000000001,0.065185546875,0.07908430276438594,2280,-0.777778260409832,0.000220816,-14.22,6030.56,,,,
6989,572,585728,83,0.00518398080021143,0.0025258737,0.7994590401649475,-0.0009139319008681923,0.08830592000000001,0.140869140625,0.04659917810931802,2284,-0.8393786028027534,0.0002207648,-13.97,6123.69,,,,
6999,573,586752,83,0.013727002777159214,0.0019064754,0.8038710355758667,-0.0015463853196706623,0.08828544,0.072998046875,0.053637750213965774,2288,-0.7853781804442406,0.00022071360000000003,-13.93,6142.13,,,,
7009,574,587776,83,0.012001868337392807,0.0019743708,0.7749693393707275,-0.002988140840898268,0.08826496,0.0791015625,0.057922278763726354,2292,-0.7533072121441364,0.00022066240000000002,-13.93,6142.13,,,,
7019,575,588800,83,0.023882687091827393,0.0016628648,0.7770559191703796,-0.00021237111650407314,0.08824448000000001,0.122314453125,0.06371609051711857,2296,-0.7608678117394447,0.00022061120000000002,-13.78,6186.05,,,,
7029,576,589824,83,-0.008245779201388359,0.001522955,0.8336950540542603,-0.0030582029867218807,0.08822400000000001,0.06982421875,0.03935402212664485,2300,-0.7963683232665062,0.00022056000000000002,-13.78,6186.05,,,,
7039,577,590848,83,0.02240406721830368,0.0027611807,0.7427923679351807,-0.00243053596932441,0.08820352000000001,0.153564453125,0.0674107694067061,2304,-0.7913928963243961,0.0002205088,-13.51,6270.84,,,,
7050,578,591872,83,0.01604628562927246,0.0020236014,0.7686148285865784,-0.0021325105044525117,0.08818304,0.12060546875,0.058174031088128686,2308,-0.7887731976807117,0.0002204576,-13.51,6270.84,,,,
7060,579,592896,83,0.012347688898444176,0.0022872172,0.7564408779144287,-0.0037740417174063623,0.08816256,0.104248046875,0.06663848552852869,2312,-0.8407127000391483,0.0002204064,-13.51,6270.84,,,,
7071,580,593920,83,0.00846024975180626,0.0020387918,0.695184588432312,-0.002752759144641459,0.08814208000000001,0.113037109375,0.07335671409964561,2316,-0.8025441505014896,0.0002203552,-13.38,6314.07,,,,
7081,581,594944,84,0.013734735548496246,0.0020018467,0.8197348713874817,-0.002311583622940816,0.08812160000000001,0.098876953125,0.04902563546784222,2320,-0.7792891412973404,0.000220304,-13.38,6314.07,,,,
