time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/n_updates,train/learning_rate,train/entropy_loss,train/clip_fraction,train/value_loss,train/loss,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_reward,eval/mean_score_ep_length,eval/mean_object_ep_length,eval/mean_score_reward
1904640,1860,436,4363,7436,0.00015481919999999998,-1.342971183359623,0.1630859375,0.03287190187256783,-0.010641414672136307,-0.005012077686842531,0.0021945206,0.9290775060653687,0.06192768,8948.66,8.79,,,,
1905664,1861,436,4364,7440,0.00015476800000000003,-1.3322947844862938,0.140380859375,0.016634412750136107,-0.012201913632452488,-0.005429464916232973,0.0014696163,0.9674527049064636,0.06190720000000001,8897.28,8.98,,,,
1906688,1862,436,4365,7444,0.0001547168,-1.3594136610627174,0.15966796875,0.02431986841838807,-0.01487784180790186,-0.004960123973432928,0.0018878119,0.9288360476493835,0.06188672,8883.24,9.03,,,,
1907712,1863,436,4366,7448,0.00015466560000000003,-1.3582231253385544,0.169921875,0.017252572521101683,-0.02183009311556816,-0.005965871911030263,0.0021049299,0.9431285858154297,0.06186624000000001,8864.51,9.28,,,,
1908736,1864,437,4367,7452,0.0001546144,-1.3486038073897362,0.15478515625,0.021142805460840464,-0.014654090628027916,-0.005789097136585042,0.0020149562,0.93427574634552,0.06184576,8864.51,9.28,,,,
1909760,1865,437,4368,7456,0.00015456320000000002,-1.345718301832676,0.1455078125,0.02013267599977553,-0.018019432201981544,-0.005983312788885087,0.0020493339,0.9425894618034363,0.06182528000000001,8864.51,9.28,,,,
1910784,1866,437,4369,7460,0.000154512,-1.344008892774582,0.1435546875,0.021414436516351998,-0.015368277207016945,-0.005594641115749255,0.0014252453,0.9495922327041626,0.06180479999999999,8890.62,9.19,,,,
1911808,1867,437,4370,7464,0.0001544608,-1.3363378271460533,0.1455078125,0.01598403899697587,-0.01636568084359169,-0.004497174639254808,0.0042497027,0.9577943682670593,0.061784320000000004,8890.62,9.19,,,,
1912832,1868,437,4371,7468,0.00015440959999999998,-1.3952742218971252,0.16650390625,0.011379508185200393,-0.019390957430005074,-0.0052380748093128204,0.0014692759,0.9742981791496277,0.06176383999999999,8885.12,9.21,,,,
1913856,1869,437,4372,7472,0.0001543584,-1.3636091202497482,0.1552734375,0.019388759625144303,-0.018611548468470573,-0.006792902480810881,0.0018515841,0.9475758671760559,0.061743360000000004,8885.12,9.21,,,,
1914880,1870,437,4373,7476,0.0001543072,-1.4028195142745972,0.10546875,0.04134074365720153,-0.008540472015738487,-0.005929949751589447,0.0012581708,0.893462061882019,0.06172288000000001,8885.12,9.21,,,,
1915904,1871,437,4374,7480,0.000154256,-1.346597544848919,0.17919921875,0.03359836060553789,-0.007441798225045204,-0.005578957032412291,0.0016182316,0.9143953919410706,0.061702400000000004,8885.12,9.21,,,,
1916928,1872,438,4375,7484,0.00015420480000000002,-1.3659833893179893,0.15771484375,0.02553213620558381,-0.017687372863292694,-0.005490454554092139,0.0016105059,0.9382544159889221,0.06168192,8897.79,9.29,,,,
1917952,1873,438,4376,7488,0.00015415360000000001,-1.3340865969657898,0.166015625,0.02205447806045413,-0.010806486941874027,-0.005346267658751458,0.0016631514,0.9409621953964233,0.061661440000000005,8852.22,9.52,,,,
1918976,1874,438,4377,7492,0.0001541024,-1.3568981140851974,0.224609375,0.022355650318786502,-0.0187126025557518,-0.00691649824148044,0.0024951862,0.9348593950271606,0.06164096,8852.22,9.52,,,,
1920000,1875,438,4378,7496,0.0001540512,-1.3352077528834343,0.151611328125,0.03731704910751432,-0.012584441341459751,-0.005974902742309496,0.0014388231,0.9015126824378967,0.061620480000000005,8852.22,9.52,,,,
1921024,1876,438,4380,7500,0.000154,-1.358665108680725,0.161865234375,0.0396870959084481,-0.004959883168339729,-0.0054241954640019685,0.0016898455,0.8768619298934937,0.0616,8854.96,9.51,,,,
1922048,1877,438,4381,7504,0.0001539488,-1.3514783084392548,0.135009765625,0.04459863784722984,-0.00651962123811245,-0.005272490147035569,0.0020951326,0.8563324213027954,0.06157952,8860.14,9.55,,,,
1923072,1878,438,4382,7508,0.0001538976,-1.3450647592544556,0.208740234375,0.03641224326565862,-0.004185562953352928,-0.005302949430188164,0.0025165735,0.8807724714279175,0.06155904,8860.14,9.55,,,,
1924096,1879,438,4383,7512,0.0001538464,-1.3423234671354294,0.158203125,0.024668818106874824,-0.016386158764362335,-0.0061572197591885924,0.0018587543,0.9141704440116882,0.06153856,8860.14,9.55,,,,
1925000,,,,7516,0.00015379520000000001,-1.3028719648718834,0.1640625,0.027741210302338004,-0.012268945574760437,-0.005092847510240972,0.0013294262,0.9154849648475647,0.06151808000000001,,,-2509.3733332,6377.6,6377.6,19.6
1925120,1880,436,4410,,,,,,,,,,,8841.3,9.64,,,,
1926144,1881,436,4411,7520,0.00015374399999999998,-1.3423581048846245,0.150390625,0.028852432034909725,-0.009857172146439552,-0.006056340702343732,0.0022711076,0.9147217869758606,0.0614976,8841.3,9.64,,,,
1927168,1882,436,4412,7524,0.00015369280000000003,-1.3391430750489235,0.17138671875,0.031063579488545656,-0.0132895577698946,-0.005965061311144382,0.002592138,0.8954252004623413,0.06147712000000001,8841.3,9.64,,,,
1928192,1883,436,4413,7528,0.0001536416,-1.3186124190688133,0.19091796875,0.04027771041728556,-0.010049212723970413,-0.006899736355990171,0.002322588,0.8810504078865051,0.06145664,8841.3,9.64,,,,
1929216,1884,437,4414,7532,0.00015359040000000003,-1.3346823304891586,0.1728515625,0.03512508689891547,-0.00867541879415512,-0.005917943955864757,0.002299821,0.8883994817733765,0.06143616000000001,8841.3,9.64,,,,
1930240,1885,437,4415,7536,0.0001535392,-1.3086470291018486,0.203369140625,0.031632743775844574,-0.015187697485089302,-0.0038756292196922004,0.0023758644,0.8718289136886597,0.06141568,8789.09,9.86,,,,
1931264,1886,437,4416,7540,0.00015348800000000002,-1.300255924463272,0.1962890625,0.028530113748274744,-0.007939139381051064,-0.004278232081560418,0.0019460234,0.8857854008674622,0.06139520000000001,8789.09,9.86,,,,
1932288,1887,437,4419,7544,0.0001534368,-1.3329623192548752,0.1689453125,0.025516048190183938,-0.009797805920243263,-0.00601484120124951,0.0019691144,0.9070658087730408,0.061374719999999994,8789.09,9.86,,,,
1933312,1888,437,4420,7548,0.0001533856,-1.3213525339961052,0.126953125,0.03174897946882993,-0.008828271180391312,-0.005100492242490873,0.0020160675,0.9094652533531189,0.061354240000000004,8833.26,9.71,,,,
1934336,1889,437,4421,7552,0.00015333439999999998,-1.29800034314394,0.149658203125,0.028035767725668848,-0.014853734523057938,-0.005923133343458176,0.0020508494,0.9226216673851013,0.061333759999999994,8833.26,9.71,,,,
1935360,1890,437,4422,7556,0.0001532832,-1.350183829665184,0.194580078125,0.03044606710318476,-0.007458639331161976,-0.005947920028120279,0.0019310615,0.9101124405860901,0.061313280000000005,8845.81,9.76,,,,
1936384,1891,437,4423,7560,0.00015323199999999997,-1.2956943958997726,0.22119140625,0.019015698053408414,-0.016761980950832367,-0.007784964225720614,0.0029710573,0.9347905516624451,0.061292799999999995,8845.81,9.76,,,,
1937408,1892,437,4424,7564,0.00015318080000000002,-1.2755603045225143,0.17822265625,0.020433721016161144,-0.013824466615915298,-0.006742179219145328,0.0017238773,0.9431101679801941,0.061272320000000005,8845.81,9.76,,,,
1938432,1893,437,4425,7568,0.00015312960000000002,-1.350838117301464,0.182373046875,0.0277404134394601,-0.009116416797041893,-0.005728220974560827,0.0016493407,0.9289937615394592,0.06125184,8842.73,9.87,,,,
1939456,1894,438,4426,7572,0.00015307840000000001,-1.3102106973528862,0.1689453125,0.02343076595570892,-0.014307644218206406,-0.0065738477860577404,0.002289591,0.9417847990989685,0.061231360000000006,8842.73,9.87,,,,
1940480,1895,438,4427,7576,0.0001530272,-1.328548513352871,0.161376953125,0.01427998289000243,-0.01899929717183113,-0.005925750068854541,0.0019793184,0.9687923192977905,0.06121088,8843.91,9.93,,,,
1941504,1896,438,4428,7580,0.000152976,-1.313064992427826,0.17626953125,0.022705979296006262,-0.015195959247648716,-0.007298638636711985,0.00211821,0.9462648034095764,0.061190400000000006,8843.91,9.93,,,,
1942528,1897,438,4429,7584,0.0001529248,-1.3435604646801949,0.131591796875,0.014551984379068017,-0.01752159558236599,-0.006105343461968005,0.0016256412,0.960851788520813,0.06116992,8793.57,10.14,,,,
1943552,1898,438,4430,7588,0.0001528736,-1.3427455946803093,0.181396484375,0.019418616371694952,-0.019722238183021545,-0.007655413763131946,0.0016660562,0.9544960856437683,0.06114944,8793.57,10.14,,,,
1944576,1899,438,4431,7592,0.0001528224,-1.3169677555561066,0.19384765625,0.04159227875061333,-0.0038881227374076843,-0.006351908610668033,0.0022669844,0.9015752673149109,0.06112896,8794.72,10.18,,,,
1945600,1900,438,4432,7596,0.0001527712,-1.3383121341466904,0.195068359375,0.03440946852788329,-0.004815616644918919,-0.004728439933387563,0.0017543002,0.9152219295501709,0.06110848,8785.64,10.26,,,,
1946624,1901,439,4433,7600,0.00015272,-1.3287214860320091,0.120361328125,0.018010105763096362,-0.016186367720365524,-0.00553425558609888,0.0016151099,0.9455629587173462,0.061088,8781.78,10.27,,,,
1947648,1902,439,4434,7604,0.00015266879999999998,-1.339304342865944,0.162109375,0.019582718261517584,-0.0182646494358778,-0.006045588233973831,0.0016550334,0.9323769807815552,0.06106752,8764.56,10.34,,,,
1948672,1903,439,4435,7608,0.00015261760000000003,-1.355484701693058,0.171630859375,0.035209431080147624,-0.009126088581979275,-0.004388494533486664,0.0022589604,0.8944897651672363,0.06104704000000001,8764.56,10.34,,,,
1949696,1904,439,4437,7612,0.0001525664,-1.3422525972127914,0.217529296875,0.034747975412756205,-0.01116294413805008,-0.004839030036237091,0.0021315708,0.858212947845459,0.06102656,8764.56,10.34,,,,
1950000,,,,7616,0.00015251520000000003,-1.3175442591309547,0.14697265625,0.02373935258947313,-0.013752803206443787,-0.005477353930473328,0.0018838358,0.917974054813385,0.06100608000000001,,,-5834.6466668,10030.6,10030.6,7.0
1950720,1905,435,4479,,,,,,,,,,,8764.56,10.34,,,,
1951744,1906,435,4480,7620,0.000152464,-1.3453078120946884,0.162109375,0.024777141748927534,-0.008942414075136185,-0.006425620173104107,0.0017988709,0.9122767448425293,0.0609856,8764.56,10.34,,,,
1952768,1907,435,4481,7624,0.00015241280000000002,-1.358124554157257,0.18212890625,0.02924988279119134,-0.011444112285971642,-0.006127228669356555,0.0018884972,0.9097234010696411,0.06096512000000001,8729.39,10.56,,,,
1953792,1908,435,4482,7628,0.0001523616,-1.3315540924668312,0.190673828125,0.02366987883578986,-0.010776321403682232,-0.005738806910812855,0.002735459,0.9393036365509033,0.060944639999999994,8729.39,10.56,,,,
1954816,1909,436,4483,7632,0.0001523104,-1.3394212573766708,0.19775390625,0.02838668564800173,-0.008176121860742569,-0.0048163364408537745,0.0017188705,0.9241968393325806,0.060924160000000005,8729.39,10.56,,,,
1955840,1910,436,4484,7636,0.00015225919999999998,-1.2897877544164658,0.135986328125,0.02161967591382563,-0.015801899135112762,-0.005127682816237211,0.0012421096,0.9453178644180298,0.060903679999999995,8716.38,10.62,,,,
1956864,1911,436,4485,7640,0.000152208,-1.3127557933330536,0.167724609375,0.0204059011884965,-0.019328365102410316,-0.005185024056117982,0.0018649136,0.9520285725593567,0.060883200000000005,8716.38,10.62,,,,
1957888,1912,436,4486,7644,0.00015215679999999997,-1.3381476998329163,0.1318359375,0.025821182876825333,-0.018270740285515785,-0.006034022400854155,0.0026754905,0.9248115420341492,0.060862719999999995,8675.77,10.86,,,,
1958912,1913,436,4487,7648,0.00015210560000000002,-1.3044598549604416,0.177978515625,0.02369476156309247,-0.013753528706729412,-0.005743931280449033,0.002219289,0.9286400675773621,0.060842240000000006,8675.77,10.86,,,,
1959936,1914,436,4488,7652,0.00015205440000000002,-1.3270108103752136,0.1572265625,0.06397078302688897,0.005020052194595337,-0.004820327856577933,0.0025657837,0.7132130861282349,0.06082176,8675.77,10.86,,,,
1960960,1915,436,4489,7656,0.00015200320000000002,-1.296523243188858,0.1865234375,0.03662997973151505,-0.005876729264855385,-0.004362135921837762,0.0022014668,0.8518175482749939,0.060801280000000006,8675.77,10.86,,,,
1961984,1916,436,4490,7660,0.000151952,-1.3024101257324219,0.147705078125,0.03710426390171051,-0.004939863458275795,-0.0030280793725978583,0.0021412785,0.8312216401100159,0.0607808,8675.77,10.86,,,,
1963008,1917,437,4491,7664,0.0001519008,-1.3397485166788101,0.18359375,0.04638547985814512,-0.006039964035153389,-0.005661129136569798,0.0021255095,0.7953710556030273,0.06076032000000001,8710.36,10.73,,,,
1964032,1918,437,4492,7668,0.0001518496,-1.2969782128930092,0.1748046875,0.03567483741790056,-0.007146777585148811,-0.003854105540085584,0.0014217924,0.89188551902771,0.06073984,8710.36,10.73,,,,
1965056,1919,437,4493,7672,0.0001517984,-1.3077635765075684,0.180908203125,0.031192339374683797,-0.01043524406850338,-0.005409422563388944,0.002097066,0.9059314727783203,0.06071936,8710.36,10.73,,,,
1966080,1920,437,4494,7676,0.0001517472,-1.305081494152546,0.16552734375,0.02921040332876146,-0.0092863654717803,-0.005149079370312393,0.001612384,0.9055376052856445,0.060698880000000004,8725.76,10.75,,,,
1967104,1921,437,4495,7680,0.000151696,-1.310198001563549,0.164794921875,0.02616259641945362,-0.01614762842655182,-0.006022303889039904,0.0019356946,0.9216689467430115,0.0606784,8745.79,10.67,,,,
1968128,1922,437,4496,7684,0.0001516448,-1.3017587810754776,0.208740234375,0.021909382252488285,-0.01857268624007702,-0.0054788584529887885,0.0017877317,0.9517484307289124,0.060657920000000004,8745.79,10.67,,,,
1969152,1923,437,4497,7688,0.0001515936,-1.3392792120575905,0.17578125,0.02601916645653546,-0.014782298356294632,-0.005658341746311635,0.0018062904,0.9282394647598267,0.06063744,8745.79,10.67,,,,
1970176,1924,437,4498,7692,0.0001515424,-1.3191073089838028,0.19482421875,0.03314559126738459,-0.007239660248160362,-0.00609922653529793,0.002482823,0.9226962924003601,0.06061696,8745.79,10.67,,,,
1971200,1925,438,4499,7696,0.0001514912,-1.2949480935931206,0.162109375,0.021907096612267196,-0.017995592206716537,-0.005901081894990057,0.0019163657,0.9352960586547852,0.06059648,8729.63,10.72,,,,
1972224,1926,438,4500,7700,0.00015144000000000003,-1.2966351062059402,0.161376953125,0.024602309218607843,-0.015673166140913963,-0.007439581386279315,0.0039840788,0.9434539079666138,0.06057600000000001,8729.63,10.72,,,,
1973248,1927,438,4501,7704,0.0001513888,-1.2900370955467224,0.1630859375,0.029094128403812647,-0.010315620340406895,-0.006433928152546287,0.001721388,0.9279190897941589,0.06055552,8729.63,10.72,,,,
1974272,1928,438,4502,7708,0.00015133760000000002,-1.3008130341768265,0.146728515625,0.028355556074529886,-0.005758466199040413,-0.0059341827291063964,0.002452503,0.9405520558357239,0.06053504000000001,8726.39,10.81,,,,
1975000,,,,7712,0.0001512864,-1.2844825759530067,0.11376953125,0.04414912732318044,-0.006084183230996132,-0.005235298594925553,0.0023654443,0.8761308193206787,0.060514559999999995,,,-4360.3266668,8811.4,8811.4,11.0
1975296,1929,435,4539,,,,,,,,,,,8712.85,10.89,,,,
1976320,1930,435,4540,7716,0.0001512352,-1.298982709646225,0.181396484375,0.030904186656698585,-0.01256005372852087,-0.00601968530099839,0.0024342514,0.912789523601532,0.060494080000000006,8665.43,11.07,,,,
1977344,1931,435,4541,7720,0.00015118399999999998,-1.3205643519759178,0.179443359375,0.02470814238768071,-0.017417898401618004,-0.0058458957937546074,0.0018838567,0.9242293238639832,0.060473599999999995,8665.43,11.07,,,,
1978368,1932,435,4542,7724,0.0001511328,-1.3071617633104324,0.19091796875,0.034857488702982664,-0.008566118776798248,-0.005073720123618841,0.002099008,0.8869031667709351,0.060453120000000006,8665.43,11.07,,,,
1979392,1933,435,4543,7728,0.00015108159999999997,-1.3270538225769997,0.16748046875,0.03859228303190321,-0.004289083182811737,-0.003054704866372049,0.0013679664,0.8988856077194214,0.060432639999999996,8623.1,11.27,,,,
1980416,1934,435,4544,7732,0.00015103040000000002,-1.284277394413948,0.1396484375,0.030985904508270323,-0.012733684852719307,-0.007201768166851252,0.0019101009,0.900032639503479,0.060412160000000006,8623.1,11.27,,,,
1981440,1935,435,4545,7736,0.0001509792,-1.325177624821663,0.199951171875,0.03399188432376832,-0.007853563874959946,-0.005582283833064139,0.0019252761,0.9059641361236572,0.060391679999999996,8623.1,11.27,,,,
1982464,1936,435,4546,7740,0.00015092800000000002,-1.3100850507616997,0.187744140625,0.033143146662041545,-0.009108873084187508,-0.003997271473053843,0.0017116049,0.8884382247924805,0.06037120000000001,8623.1,11.27,,,,
1983488,1937,436,4548,7744,0.0001508768,-1.2807170450687408,0.192626953125,0.02705124148633331,-0.008363146334886551,-0.005139276647241786,0.0015943825,0.931603729724884,0.060350720000000004,8623.1,11.27,,,,
1984512,1938,436,4549,7748,0.0001508256,-1.2772343903779984,0.189453125,0.031763119623064995,-0.008181929588317871,-0.005812724935822189,0.001823674,0.913495659828186,0.06033024000000001,8623.1,11.27,,,,
1985536,1939,436,4550,7752,0.0001507744,-1.3013421520590782,0.19091796875,0.028763289214111865,-0.009459326043725014,-0.005344897566828877,0.0016225926,0.9313674569129944,0.060309760000000004,8623.1,11.27,,,,
1986560,1940,436,4551,7756,0.0001507232,-1.2857396230101585,0.169921875,0.03479450999293476,-0.010230960324406624,-0.005424642760772258,0.001996023,0.885603666305542,0.06028928,8605.81,11.36,,,,
1987584,1941,436,4552,7760,0.000150672,-1.2596859782934189,0.148193359375,0.0436507691629231,-0.0018887165933847427,-0.004788896651007235,0.0019725114,0.8340683579444885,0.060268800000000004,8648.86,11.21,,,,
1988608,1942,436,4553,7764,0.0001506208,-1.258800856769085,0.162353515625,0.028070898493751884,-0.01075161062180996,-0.0052496487041935325,0.0016649276,0.8864638805389404,0.06024832,8610.83,11.36,,,,
1989632,1943,436,4554,7768,0.0001505696,-1.2747176066040993,0.135498046875,0.03145692078396678,-0.009140558540821075,-0.005917574948398396,0.0016720637,0.8766672611236572,0.060227840000000005,8613.91,11.4,,,,
1990656,1944,437,4555,7772,0.0001505184,-1.2615960836410522,0.195556640625,0.03247988561633974,-0.012752332724630833,-0.004784692777320743,0.0017661725,0.8842738270759583,0.06020736,8613.91,11.4,,,,
1991680,1945,437,4556,7776,0.0001504672,-1.3070265054702759,0.13232421875,0.03108288429211825,-0.009444162249565125,-0.004918015212751925,0.0016890601,0.874973475933075,0.06018688,8613.91,11.4,,,,
1992704,1946,437,4557,7780,0.000150416,-1.2319412305951118,0.1435546875,0.03141846018843353,-0.011513831093907356,-0.004460925963940099,0.0017804796,0.8823506832122803,0.0601664,8613.91,11.4,,,,
1993728,1947,437,4558,7784,0.00015036480000000003,-1.3038403540849686,0.18017578125,0.03071634646039456,-0.009630164131522179,-0.005276656011119485,0.0020234198,0.8804243206977844,0.06014592000000001,8663.12,11.22,,,,
1994752,1948,437,4559,7788,0.0001503136,-1.2447678297758102,0.1689453125,0.026452229591086507,-0.015377271920442581,-0.004175793961621821,0.0017450454,0.9154821634292603,0.06012544,8663.12,11.22,,,,
1995776,1949,437,4560,7792,0.00015026240000000002,-1.2393073588609695,0.180419921875,0.03179641196038574,-0.0073922742158174515,-0.004188507416984066,0.0025821878,0.8763453960418701,0.06010496000000001,8663.12,11.22,,,,
1996800,1950,437,4561,7796,0.0001502112,-1.3115275651216507,0.1806640625,0.031136008095927536,-0.007126383483409882,-0.0065391949319746345,0.0018880195,0.892503023147583,0.060084479999999996,8663.12,11.22,,,,
1997824,1951,437,4562,7800,0.00015016,-1.2705438733100891,0.19775390625,0.04527388419955969,0.0015409421175718307,-0.0030983510660007596,0.0027529635,0.855695366859436,0.060064000000000006,8663.12,11.22,,,,
1998848,1952,438,4563,7804,0.00015010879999999998,-1.2476013749837875,0.1318359375,0.028880596975795925,-0.005824781954288483,-0.00499619691981934,0.002077572,0.9019020795822144,0.060043519999999996,8678.49,11.2,,,,
1999872,1953,438,4564,7808,0.0001500576,-1.262466810643673,0.195556640625,0.024591708788648248,-0.015531035140156746,-0.00791884638601914,0.0026790984,0.929671049118042,0.06002304000000001,8675.77,11.21,,,,
2000000,,,,7812,0.00015000639999999997,-1.2839893624186516,0.15869140625,0.02010956930462271,-0.014751914888620377,-0.006628712639212608,0.0020517658,0.9407895803451538,0.060002559999999996,,,-2969.3799998000004,8167.4,8167.4,14.0
2000896,1954,435,4598,,,,,,,,,,,8675.77,11.21,,,,
2001920,1955,435,4599,7816,0.00014995520000000002,-1.285005547106266,0.188232421875,0.03334337507840246,-0.0044870525598526,-0.005393967454438098,0.0019317183,0.9094111323356628,0.05998208000000001,8675.77,11.21,,,,
2002944,1956,435,4600,7820,0.000149904,-1.2901776060461998,0.162353515625,0.022448036004789174,-0.017154358327388763,-0.007554170850198716,0.0018486336,0.944536566734314,0.0599616,8675.77,11.21,,,,
2003968,1957,435,4601,7824,0.00014985280000000002,-1.2645100578665733,0.16943359375,0.03362207778263837,-0.0032625067979097366,-0.002571551944129169,0.0021720722,0.9194498658180237,0.05994112000000001,8675.77,11.21,,,,
2004992,1958,435,4602,7828,0.00014980159999999999,-1.298980712890625,0.183837890625,0.021943043801002204,-0.016969090327620506,-0.00726434588432312,0.001975841,0.9448074102401733,0.05992064,8652.81,11.33,,,,
2006016,1959,435,4604,7832,0.0001497504,-1.289322979748249,0.2041015625,0.029036832507699728,-0.011988156475126743,-0.005709385790396482,0.0015656778,0.9346640706062317,0.05990016000000001,8652.81,11.33,,,,
2007040,1960,435,4605,7836,0.0001496992,-1.2789197117090225,0.119384765625,0.02411054528784007,-0.008960284292697906,-0.004356004268629476,0.0016877525,0.9405379295349121,0.059879680000000005,8607.76,11.53,,,,
2008064,1961,435,4606,7840,0.000149648,-1.2829818204045296,0.15771484375,0.02121258876286447,-0.01996413990855217,-0.006159226410090923,0.0019590724,0.9418642520904541,0.0598592,8645.1,11.39,,,,
2009088,1962,436,4607,7844,0.0001495968,-1.2470951452851295,0.178466796875,0.017403186531737447,-0.013322042301297188,-0.004784088290762156,0.0019714436,0.9533495306968689,0.059838720000000005,8687.27,11.24,,,,
2010112,1963,436,4608,7848,0.0001495456,-1.2921914905309677,0.182861328125,0.025200961157679558,-0.01000620611011982,-0.0060949323233217,0.0019634638,0.938099205493927,0.05981824,8687.27,11.24,,,,
2011136,1964,436,4609,7852,0.0001494944,-1.2952647507190704,0.194580078125,0.02387416863348335,-0.020041050389409065,-0.007353575900197029,0.0021963015,0.9380326271057129,0.059797760000000005,8724.56,11.11,,,,
2012160,1965,436,4610,7856,0.0001494432,-1.3053390979766846,0.155029296875,0.025786898680962622,-0.010044393129646778,-0.0037656293134205043,0.0015510828,0.9295473098754883,0.05977728,8677.13,11.28,,,,
2013184,1966,436,4611,7860,0.000149392,-1.3067938312888145,0.187255859375,0.017378394026309252,-0.021350687369704247,-0.006494845205452293,0.0017667947,0.9477899670600891,0.0597568,8677.13,11.28,,,,
2014208,1967,436,4612,7864,0.0001493408,-1.3002031669020653,0.14990234375,0.028011154383420944,-0.00885837897658348,-0.005202650208957493,0.0016181087,0.9205968976020813,0.05973632,8677.13,11.28,,,,
2015232,1968,436,4613,7868,0.0001492896,-1.3137589767575264,0.22998046875,0.01741919171763584,-0.011236529797315598,-0.003569390857592225,0.0020237786,0.9624605774879456,0.05971584,8677.13,11.28,,,,
2016256,1969,436,4614,7872,0.0001492384,-1.2938919439911842,0.20751953125,0.024894456611946225,-0.012644300237298012,-0.005669540754752234,0.002103237,0.9320268034934998,0.05969536,8677.13,11.28,,,,
2017280,1970,437,4615,7876,0.00014918720000000002,-1.2887725979089737,0.14990234375,0.018030105566140264,-0.014420698396861553,-0.005458094383357093,0.0023542433,0.9510602355003357,0.05967488000000001,8677.13,11.28,,,,
2018304,1971,437,4616,7880,0.000149136,-1.3029669225215912,0.216064453125,0.02312421426177025,-0.019007932394742966,-0.007957678637467325,0.0027793974,0.9506131410598755,0.059654399999999996,8677.13,11.28,,,,
2019328,1972,437,4617,7884,0.0001490848,-1.3037269711494446,0.15283203125,0.01732509967405349,-0.016650352627038956,-0.006541225302498788,0.002042589,0.9689157605171204,0.05963392000000001,8711.32,11.17,,,,
2020352,1973,437,4618,7888,0.00014903359999999998,-1.2994613945484161,0.171142578125,0.019421280012466013,-0.018195267766714096,-0.007129989331588149,0.008435129,0.9631789922714233,0.05961344,8711.32,11.17,,,,
2021376,1974,437,4619,7892,0.0001489824,-1.2967869117856026,0.158203125,0.018451851967256516,-0.016635913401842117,-0.004453509289305657,0.0016156617,0.9660019874572754,0.05959296000000001,8711.32,11.17,,,,
2022400,1975,437,4620,7896,0.0001489312,-1.3100431188941002,0.145263671875,0.028379790135659277,-0.015300728380680084,-0.007180355372838676,0.002258619,0.9383312463760376,0.05957248,8667.26,11.38,,,,
2023424,1976,437,4621,7900,0.00014888000000000002,-1.2892844825983047,0.180908203125,0.026433721533976495,-0.011638902127742767,-0.005239304795395583,0.0017086411,0.9339622855186462,0.05955200000000001,8667.26,11.38,,,,
2024448,1977,437,4622,7904,0.0001488288,-1.2943328842520714,0.186279296875,0.03181408473756164,-0.011215686798095703,-0.005560041754506528,0.0020435574,0.9186998605728149,0.05953152,8578.01,11.7,,,,
2025000,,,,7908,0.00014877760000000002,-1.3093270137906075,0.128173828125,0.0221995931933634,-0.018930280581116676,-0.006172321154735982,0.0015606247,0.938808798789978,0.05951104000000001,,,-3462.0833333999994,8875.6,8875.6,11.2
2025472,1978,434,4659,,,,,,,,,,,8578.01,11.7,,,,
2026496,1979,434,4660,7912,0.00014872639999999999,-1.2804405465722084,0.1728515625,0.03243114100769162,-0.01578390598297119,-0.008151050511514768,0.0025243156,0.9163526892662048,0.05949056,8618.12,11.55,,,,
2027520,1980,434,4661,7916,0.0001486752,-1.2896066084504128,0.18701171875,0.015822468732949346,-0.016361398622393608,-0.005942760850302875,0.0019312826,0.9596221446990967,0.05947008000000001,8618.12,11.55,,,,
2028544,1981,435,4662,7920,0.000148624,-1.2841651514172554,0.16015625,0.025889019947499037,-0.012136455625295639,-0.0047542200481984764,0.0016182365,0.932808518409729,0.059449600000000005,8618.12,11.55,,,,
2029568,1982,435,4663,7924,0.0001485728,-1.2973672822117805,0.19189453125,0.03329163196031004,-0.0039710476994514465,-0.005761032400187105,0.001830746,0.9201763272285461,0.05942912,8637.1,11.49,,,,
2030592,1983,435,4664,7928,0.0001485216,-1.3266279771924019,0.18017578125,0.014180377125740051,-0.01914047822356224,-0.006716708594467491,0.0016457723,0.9677172303199768,0.059408640000000006,8637.1,11.49,,,,
2031616,1984,435,4665,7932,0.0001484704,-1.3093567565083504,0.164306640625,0.013321783451829106,-0.02282729744911194,-0.006887673807796091,0.001606103,0.974858820438385,0.05938816,8637.1,11.49,,,,
2032640,1985,435,4666,7936,0.00014841920000000002,-1.2895521894097328,0.194580078125,0.009114114596741274,-0.02143397554755211,-0.007472679717466235,0.0019389733,0.983253002166748,0.059367680000000006,8601.78,11.62,,,,
2033664,1986,435,4667,7940,0.000148368,-1.3028861358761787,0.183837890625,0.011174896877491847,-0.021190140396356583,-0.007335488335229456,0.0024044183,0.9777406454086304,0.0593472,8601.78,11.62,,,,
2034688,1987,435,4668,7944,0.0001483168,-1.3017418384552002,0.18798828125,0.012997245008591563,-0.022969476878643036,-0.005646137637086213,0.0017528929,0.9686733484268188,0.05932672,8604.52,11.61,,,,
2035712,1988,435,4669,7948,0.0001482656,-1.325359620153904,0.144775390625,0.01912684744456783,-0.01305321604013443,-0.005627901642583311,0.0015576018,0.9620961546897888,0.05930624,8557.54,11.81,,,,
