time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/entropy_loss,train/clip_fraction,train/explained_variance,train/loss,train/approx_kl,train/n_updates,train/clip_range,train/learning_rate,train/value_loss,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_score_reward,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_object_reward
335872,90,328,3701,-1.1733868420124054,0.206298828125,0.7688772678375244,0.007702037692070007,0.0037455608,1308,0.09330304,0.00023325760000000002,0.059706566389650106,-0.002164855570299551,3700.73,-19.73,,,,
336896,90,329,3711,-1.1660759672522545,0.077880859375,0.7616775631904602,0.007590879686176777,0.0017562972,1312,0.09328256000000001,0.00023320640000000002,0.03655664483085275,-0.002344499807804823,3704.53,-19.72,,,,
337920,90,330,3721,-1.1814211681485176,0.038330078125,0.8503734469413757,-0.003054274246096611,0.0022769268,1316,0.09326208000000001,0.00023315520000000001,0.02549124916549772,-0.0004043063090648502,3707.96,-19.72,,,,
338944,90,331,3731,-1.1786613166332245,0.0693359375,0.7470418214797974,0.008085066452622414,0.002269256,1320,0.09324160000000001,0.000233104,0.0505921661388129,-0.0033237750467378646,3707.96,-19.72,,,,
339968,90,332,3741,-1.1689973771572113,0.045166015625,0.7773723006248474,0.010044303722679615,0.002541256,1324,0.09322112,0.0002330528,0.032420887844637036,-0.0011436933782533742,3706.93,-19.74,,,,
340992,90,333,3751,-1.1432224214076996,0.09814453125,0.8045257925987244,0.013002811931073666,0.003744567,1328,0.09320064,0.0002330016,0.05826339148916304,-0.0012862804651376791,3706.93,-19.74,,,,
342016,90,334,3762,-1.1499605774879456,0.027587890625,0.30624866485595703,0.03276717662811279,0.0016742632,1332,0.09318016000000001,0.0002329504,0.09225526545196772,-0.0007489099516533315,3705.29,-19.74,,,,
343040,90,335,3772,-1.1416168510913849,0.02099609375,0.8036382794380188,0.002484802156686783,0.0015129239,1336,0.09315968000000001,0.0002328992,0.039589349180459976,-0.00019564866670407355,3706.55,-19.73,,,,
344064,90,336,3782,-1.1363764852285385,0.03125,0.7489464282989502,0.019202155992388725,0.0027969622,1340,0.0931392,0.00023284800000000002,0.07244751788675785,-0.0005071862251497805,3712.74,-19.7,,,,
345088,90,337,3792,-1.1166576445102692,0.01513671875,0.8623895049095154,-0.001503828912973404,0.00081918435,1344,0.09311872,0.00023279680000000001,0.03325344808399677,-0.00024475340615026653,3696.6,-19.73,,,,
346112,91,338,3803,-1.1444259732961655,0.052734375,0.39149194955825806,0.025587555021047592,0.00253694,1348,0.09309824,0.0002327456,0.09090811619535089,-0.0003751874028239399,3696.6,-19.73,,,,
347136,91,339,3813,-1.1363870799541473,0.0419921875,0.6711211204528809,-0.000573260709643364,0.001952369,1352,0.09307776000000001,0.0002326944,0.043658554553985596,7.42294650990516e-05,3683.17,-19.76,,,,
348160,91,340,3823,-1.158424362540245,0.00830078125,0.44017690420150757,0.013558920472860336,0.0003301846,1356,0.09305728,0.0002326432,0.0745423948392272,-0.0007562819519080222,3685.99,-19.75,,,,
349184,91,341,3834,-1.1746785193681717,0.144287109375,0.6464565396308899,0.016751131042838097,0.0022678012,1360,0.0930368,0.000232592,0.06216115225106478,-0.0017359714256599545,3685.99,-19.75,,,,
350000,,,,-1.1797184497117996,0.22314453125,0.8136168718338013,0.01825929433107376,0.0030305781,1364,0.09301632,0.0002325408,0.0734804361127317,-0.00408272203640081,,,-20.2,3358.0,3358.0,-2173.4399999999996
350208,90,342,3878,,,,,,,,,,,3681.74,-19.77,,,,
351232,90,343,3888,-1.1478116437792778,0.10888671875,0.6405247449874878,0.01316410955041647,0.0012595468,1368,0.09299584,0.0002324896,0.0530127405654639,-0.0012632726720767096,3681.7,-19.78,,,,
352256,90,344,3899,-1.174777328968048,0.107421875,0.698927104473114,0.021548688411712646,0.00288602,1372,0.09297536,0.0002324384,0.05737876985222101,-0.0006737841467838734,3688.75,-19.77,,,,
353280,90,345,3909,-1.1795861348509789,0.014892578125,0.6442544460296631,0.029318321496248245,0.0014029806,1376,0.09295488,0.00023238719999999998,0.0883848718367517,-3.690106677822769e-05,3692.08,-19.77,,,,
354304,90,346,3919,-1.1729349717497826,0.083984375,0.8266276717185974,0.010973124764859676,0.0012863905,1380,0.0929344,0.00023233599999999998,0.05137616605497897,-0.0017158183036372066,3702.65,-19.74,,,,
355328,90,347,3930,-1.159184955060482,0.0185546875,0.7556718587875366,-0.0017607584595680237,0.0015314014,1384,0.09291392000000001,0.00023228480000000003,0.039404816343449056,-0.0015603069623466581,3708.94,-19.73,,,,
356352,90,348,3940,-1.1710361912846565,0.14892578125,0.7246522307395935,0.015232128091156483,0.0031771308,1388,0.09289344,0.0002322336,0.04570689401589334,-0.000886215828359127,3708.94,-19.73,,,,
357376,90,349,3950,-1.18735471367836,0.1201171875,0.6326003074645996,0.00832664966583252,0.0027903295,1392,0.09287296,0.00023218240000000002,0.061105005675926805,-0.003607427701354027,3718.92,-19.7,,,,
358400,90,350,3961,-1.1830562576651573,0.0322265625,0.6527845859527588,0.01958898827433586,0.0011242918,1396,0.09285248000000002,0.00023213120000000002,0.08166219294071198,-0.0018786480068229139,3712.35,-19.71,,,,
359424,90,351,3971,-1.1681253612041473,0.05810546875,0.6668441295623779,0.024264059960842133,0.0023003581,1400,0.09283200000000001,0.00023208000000000001,0.08540742145851254,-0.00245276908390224,3712.35,-19.71,,,,
360448,90,352,3981,-1.171469770371914,0.1396484375,0.53834068775177,0.016425244510173798,0.0024538857,1404,0.09281152000000001,0.0002320288,0.07680797623470426,-0.0026151624915655702,3707.85,-19.74,,,,
361472,90,353,3991,-1.1693662256002426,0.123046875,0.8484529256820679,-0.005126979202032089,0.0015523565,1408,0.09279104,0.0002319776,0.0346373210195452,-0.0010740701400209218,3712.72,-19.73,,,,
362496,90,354,4002,-1.1811642497777939,0.0166015625,0.5665755271911621,0.01585289277136326,0.00095712673,1412,0.09277056,0.0002319264,0.06517409486696124,-0.002100915393384639,3713.65,-19.73,,,,
363520,90,355,4012,-1.1930359899997711,0.105712890625,0.8851601481437683,-0.0123191699385643,0.0022030058,1416,0.09275008000000001,0.0002318752,0.020013303903397173,-0.002413079040707089,3713.65,-19.73,,,,
364544,90,356,4022,-1.2243257910013199,0.17919921875,0.660133957862854,0.01693928800523281,0.0033296137,1420,0.09272960000000001,0.000231824,0.062061809934675694,-0.0032400443451479077,3710.43,-19.73,,,,
365568,90,357,4032,-1.228122554719448,0.065673828125,0.7364052534103394,0.010470684617757797,0.0011147909,1424,0.09270912,0.00023177280000000002,0.058608212042599916,-0.0015053168608574197,3721.94,-19.73,,,,
366592,90,358,4043,-1.2164072394371033,0.0859375,0.6724865436553955,0.004673106595873833,0.0021877433,1428,0.09268864,0.00023172160000000001,0.06452523125335574,-0.0023295776918530464,3721.94,-19.73,,,,
367616,90,359,4053,-1.1728618144989014,0.172607421875,0.6615924835205078,0.002593575045466423,0.0031307603,1432,0.09266816,0.0002316704,0.04033695091493428,-0.0027738355565816164,3721.94,-19.73,,,,
368640,90,360,4063,-1.200521670281887,0.089599609375,0.7274305820465088,0.01433606818318367,0.002719196,1436,0.09264768000000001,0.0002316192,0.04121158365160227,-0.0010003561910707504,3720.14,-19.74,,,,
369664,90,361,4074,-1.2291770800948143,0.091796875,0.6366617679595947,0.021278372034430504,0.0025625925,1440,0.0926272,0.000231568,0.0982313142158091,-0.001997734507312998,3721.12,-19.75,,,,
370688,90,362,4084,-1.1821580603718758,0.035400390625,0.6367471218109131,0.009829695336520672,0.0014647946,1444,0.09260672,0.0002315168,0.06802144064567983,-0.0016827660729177296,3724.32,-19.75,,,,
371712,90,363,4094,-1.2025692015886307,0.104248046875,0.6001261472702026,0.01976020075380802,0.0028466505,1448,0.09258624,0.0002314656,0.07072515250183642,-0.003473905409919098,3724.32,-19.75,,,,
372736,90,364,4105,-1.2264871373772621,0.014892578125,0.6415160894393921,0.023156311362981796,0.0010542629,1452,0.09256576,0.0002314144,0.07882891222834587,-0.0014563178119715303,3731.1,-19.74,,,,
373760,90,365,4115,-1.2214524522423744,0.025634765625,0.8192280530929565,0.013734634034335613,0.0012911356,1456,0.09254528000000001,0.0002313632,0.05579733173362911,-0.0002688317035790533,3731.48,-19.74,,,,
374784,90,366,4126,-1.1974738463759422,0.0361328125,0.6972624063491821,0.008124738931655884,0.0017827603,1460,0.0925248,0.00023131199999999998,0.06977123254910111,-0.0019237966916989535,3731.48,-19.74,,,,
375000,,,,-1.2158619537949562,0.09423828125,0.5738146305084229,0.012503750622272491,0.002060429,1464,0.09250432,0.0002312608,0.07362340367399156,-0.0015528123185504228,,,-21.0,3071.0,3071.0,-140.94400000000002
375808,90,367,4168,,,,,,,,,,,3731.48,-19.74,,,,
376832,90,368,4178,-1.1948152631521225,0.065673828125,0.6673413515090942,0.011314400471746922,0.0013591647,1468,0.09248384000000001,0.00023120960000000003,0.05724254297092557,-0.0012925397313665599,3736.8,-19.71,,,,
377856,90,369,4188,-1.2104491591453552,0.02587890625,0.8631685972213745,0.003305272199213505,0.0018721357,1472,0.09246336,0.0002311584,0.04811652912758291,-0.0006219820934347808,3734.19,-19.72,,,,
378880,90,370,4199,-1.191511869430542,0.080078125,0.7233829498291016,0.023968802765011787,0.0028120093,1476,0.09244288,0.00023110720000000002,0.08008206589147449,-0.0017962882848223671,3723.12,-19.75,,,,
379904,90,371,4209,-1.1762043088674545,0.069091796875,0.7840906977653503,0.001474296674132347,0.0026496209,1480,0.09242240000000002,0.00023105600000000002,0.052641860442236066,-0.003541234938893467,3746.86,-19.68,,,,
380928,90,372,4219,-1.1836335882544518,0.007080078125,0.676716685295105,0.022461846470832825,0.0009325047,1484,0.09240192000000001,0.00023100480000000001,0.06417819974012673,-0.001028425234835595,3745.67,-19.69,,,,
381952,90,373,4230,-1.1665790528059006,0.08935546875,0.6269775629043579,0.018576614558696747,0.0007631114,1488,0.09238144000000001,0.0002309536,0.07323690713383257,-0.0018725617264863104,3745.67,-19.69,,,,
382976,90,374,4240,-1.171358935534954,0.0458984375,0.4454352855682373,0.028974739834666252,0.0011892135,1492,0.09236096,0.0002309024,0.09291744185611606,-0.0008038807718548924,3745.67,-19.69,,,,
384000,90,375,4250,-1.1974487453699112,0.009521484375,0.572727620601654,0.011647510342299938,0.00061107095,1496,0.09234048,0.0002308512,0.06527705839835107,-0.0012544977944344282,3745.67,-19.69,,,,
385024,90,376,4260,-1.203002318739891,0.111572265625,0.6602147817611694,-0.0003276802599430084,0.0015112872,1500,0.09232000000000001,0.0002308,0.05052837310358882,-0.0026710202218964696,3748.37,-19.67,,,,
386048,90,377,4270,-1.2017760947346687,0.03564453125,0.6901419162750244,0.020644545555114746,0.0010715448,1504,0.09229952000000001,0.0002307488,0.07517730281688273,0.0006254628824535757,3748.37,-19.67,,,,
387072,90,378,4281,-1.218727931380272,0.062255859375,0.7333644032478333,0.03125599026679993,0.0028239521,1508,0.09227904,0.00023069760000000002,0.08672220329754055,-0.00045037725067231804,3755.29,-19.64,,,,
388096,90,379,4291,-1.2028353810310364,0.071533203125,0.7538847923278809,-0.004367820918560028,0.002152541,1512,0.09225856,0.00023064640000000001,0.03610405372455716,-0.003884329227730632,3761.46,-19.63,,,,
389120,90,380,4302,-1.1871950402855873,0.0791015625,0.53537917137146,0.03315979614853859,0.0017881196,1516,0.09223808,0.0002305952,0.1277619251050055,-0.000564686837606132,3761.89,-19.63,,,,
390144,90,381,4312,-1.2088494896888733,0.05126953125,0.6568822860717773,0.030970867723226547,0.0015777694,1520,0.09221760000000001,0.000230544,0.09121253388002515,-0.00035984779242426157,3761.89,-19.63,,,,
391168,90,382,4322,-1.195149950683117,0.129638671875,0.5983999371528625,0.004939768463373184,0.0030613698,1524,0.09219712000000001,0.0002304928,0.03910313220694661,-0.002113606024067849,3761.89,-19.63,,,,
392192,90,383,4332,-1.2041214033961296,0.027587890625,0.6315720081329346,0.009825045242905617,0.0010953746,1528,0.09217664,0.0002304416,0.05070199631154537,0.0007616342336405069,3761.89,-19.63,,,,
393216,90,384,4343,-1.2262165918946266,0.101806640625,0.5192252397537231,0.006589436903595924,0.0014702484,1532,0.09215616,0.0002303904,0.06244817771948874,-0.00204262588522397,3762.04,-19.64,,,,
394240,90,385,4353,-1.2106764018535614,0.020263671875,0.7444376945495605,0.002294594421982765,0.0012837371,1536,0.09213568,0.0002303392,0.04446416813880205,-0.00022972127771936357,3769.65,-19.63,,,,
395264,90,386,4363,-1.1942276433110237,0.1357421875,0.6364051103591919,0.018417466431856155,0.002516225,1540,0.09211520000000001,0.000230288,0.07341999397613108,-0.0013083844096399844,3766.31,-19.65,,,,
396288,90,387,4373,-1.1793572679162025,0.095703125,0.6533799171447754,0.030901584774255753,0.0036890493,1544,0.09209472,0.00023023679999999998,0.0877812160179019,-0.0005316579627105966,3774.5,-19.64,,,,
397312,90,388,4384,-1.2043232023715973,0.0517578125,0.7501553297042847,-0.006672831252217293,0.0028021515,1548,0.09207424,0.0002301856,0.04526325804181397,-0.0013718028421862982,3774.5,-19.64,,,,
398336,90,389,4394,-1.1891416236758232,0.03759765625,0.5594993829727173,0.016046660020947456,0.0013133972,1552,0.09205376,0.0002301344,0.05234693665988743,-0.0006715424096910283,3774.5,-19.64,,,,
399360,90,390,4404,-1.2185665369033813,0.16796875,0.4876089096069336,0.01605040393769741,0.0027591062,1556,0.09203328,0.0002300832,0.07157248654402792,-0.00271598799736239,3774.5,-19.64,,,,
400000,,,,-1.174135074019432,0.072265625,0.6871767044067383,0.015901491045951843,0.0020423182,1560,0.0920128,0.00023003200000000002,0.053198426961898804,-0.0015458344714716077,,,-21.0,3056.0,3056.0,-1.1840000000000002
400384,90,391,4447,,,,,,,,,,,3776.04,-19.64,,,,
401408,90,392,4457,-1.1896890699863434,0.09228515625,0.6949365139007568,0.030725063756108284,0.0030263648,1564,0.09199232,0.0002299808,0.09812430758029222,-0.0014126015885267407,3776.0,-19.64,,,,
402432,90,393,4467,-1.206246703863144,0.14013671875,0.6066243648529053,0.023599134758114815,0.0022743829,1568,0.09197184000000001,0.00022992960000000002,0.07963640289381146,-0.002792443585349247,3780.56,-19.63,,,,
403456,90,394,4477,-1.206054963171482,0.055908203125,0.7590886354446411,0.015885289758443832,0.0012747609,1572,0.09195136000000001,0.0002298784,0.07518203463405371,-0.0016276409151032567,3785.78,-19.63,,,,
404480,90,395,4487,-1.1870029419660568,0.033203125,0.7426749467849731,0.012193453498184681,0.001707535,1576,0.09193088,0.0002298272,0.03919886518269777,-0.0020424900576472282,3786.0,-19.63,,,,
405504,90,396,4498,-1.1622180491685867,0.049072265625,0.813976526260376,0.013827306218445301,0.00092490413,1580,0.0919104,0.000229776,0.06480192905291915,-0.0007981180388014764,3792.99,-19.6,,,,
406528,90,397,4508,-1.1120217591524124,0.064208984375,0.5541506409645081,0.019930776208639145,0.0019351343,1584,0.09188992000000001,0.0002297248,0.07141132722608745,-0.002428394742310047,3792.99,-19.6,,,,
407552,90,398,4518,-1.1168324872851372,0.015380859375,0.476654589176178,0.023886866867542267,0.0006403724,1588,0.09186944000000001,0.00022967360000000002,0.08700464805588126,-3.359628317411989e-05,3791.35,-19.61,,,,
408576,90,399,4529,-1.134853832423687,0.0361328125,0.6947978734970093,0.018420711159706116,0.0011888056,1592,0.09184896000000001,0.00022962240000000002,0.06357082817703485,-0.001943817944265902,3793.54,-19.61,,,,
409600,90,400,4539,-1.1049157232046127,0.02880859375,0.7046968936920166,0.00832205917686224,0.0009826997,1596,0.09182848,0.00022957120000000002,0.05848656198941171,0.0005254632560536265,3800.82,-19.6,,,,
410624,90,401,4549,-1.1302619203925133,0.06103515625,0.8758333921432495,0.0009676050394773483,0.0011791757,1600,0.091808,0.00022952,0.038238507229834795,-0.0024293377646245062,3803.84,-19.6,,,,
411648,90,402,4559,-1.1044830158352852,0.08984375,0.5453075170516968,0.032076116651296616,0.001365986,1604,0.09178752000000001,0.0002294688,0.09613334201276302,-0.0008133863739203662,3811.86,-19.59,,,,
412672,90,403,4570,-1.1102466210722923,0.08251953125,0.7468839883804321,0.0166141577064991,0.0021488422,1608,0.09176704000000001,0.0002294176,0.08132494101300836,-0.0025420667370781302,3811.86,-19.59,,,,
413696,90,404,4580,-1.105590082705021,0.11279296875,0.6152185201644897,0.02249770238995552,0.0013157306,1612,0.09174656,0.0002293664,0.0691804033704102,-0.0017444592085666955,3825.67,-19.55,,,,
414720,90,405,4591,-1.105430245399475,0.07763671875,0.6839401721954346,0.018116770312190056,0.0012391746,1616,0.09172608,0.0002293152,0.07193278754130006,-0.0014189701614668593,3825.67,-19.55,,,,
415744,90,406,4601,-1.0933927148580551,0.083740234375,0.7255486845970154,0.010653052479028702,0.0015158528,1620,0.0917056,0.000229264,0.05304382904432714,-0.0032726808276493102,3836.94,-19.54,,,,
416768,90,407,4611,-1.139195442199707,0.119384765625,0.47323745489120483,0.017956383526325226,0.001591499,1624,0.09168512000000001,0.0002292128,0.07457957183942199,-0.00036575901322066784,3836.94,-19.54,,,,
417792,90,408,4621,-1.1267690360546112,0.141357421875,0.4597538113594055,0.0052316635847091675,0.0021533195,1628,0.09166464,0.00022916159999999998,0.06988174305297434,-0.004832594626350328,3836.94,-19.54,,,,
418816,90,409,4632,-1.1370022147893906,0.056884765625,0.7097481489181519,0.020593754947185516,0.0020485348,1632,0.09164416,0.0002291104,0.07894748426042497,-0.0005667065852321684,3847.88,-19.51,,,,
419840,90,410,4642,-1.09570974111557,0.0634765625,0.765261173248291,0.01162110548466444,0.0012982853,1636,0.09162368,0.0002290592,0.04918443667702377,-0.00229397407383658,3847.88,-19.51,,,,
420864,90,411,4652,-1.0830560624599457,0.0322265625,0.5861328840255737,0.003467107191681862,0.0015388078,1640,0.0916032,0.000229008,0.06145054241642356,-0.0024430566700175405,3861.67,-19.51,,,,
421888,90,412,4662,-1.0727776065468788,0.099609375,0.7608506679534912,0.007605245336890221,0.0012559078,1644,0.09158272,0.0002289568,0.04991671326570213,-0.0014070737815927714,3861.67,-19.51,,,,
422912,90,413,4673,-1.0521785467863083,0.034912109375,0.4607706069946289,0.030294639989733696,0.0006110645,1648,0.09156224,0.0002289056,0.0973986373282969,-0.0004822254122700542,3862.16,-19.52,,,,
423936,90,414,4683,-1.093412160873413,0.1171875,0.673442006111145,0.0049883462488651276,0.0016214097,1652,0.09154176000000001,0.00022885440000000002,0.04993077670224011,-0.0020473286567721516,3862.16,-19.52,,,,
424960,90,415,4693,-1.07473786175251,0.054931640625,0.47814494371414185,0.024184908717870712,0.0023747312,1656,0.09152128000000001,0.0002288032,0.08431086270138621,-0.0015783940762048587,3872.62,-19.49,,,,
425000,,,,-1.070225104689598,0.118408203125,0.5749706029891968,0.017744317650794983,0.0011238037,1660,0.09150080000000001,0.000228752,0.06333168665878475,-0.001825944782467559,,,-21.0,3056.0,3056.0,-16.12
425984,89,416,4735,,,,,,,,,,,3872.62,-19.49,,,,
427008,89,417,4745,-1.0418431013822556,0.04052734375,0.5602394342422485,0.0247611366212368,0.001037839,1664,0.09148032,0.0002287008,0.07456928584724665,-0.0019623448024503887,3877.34,-19.49,,,,
428032,89,418,4756,-1.034619502723217,0.108154296875,0.5685486793518066,0.019904471933841705,0.0010986673,1668,0.09145984000000001,0.0002286496,0.08372411038726568,-0.0029327411903068423,3883.64,-19.47,,,,
429056,90,419,4766,-1.038256712257862,0.059326171875,0.6453231573104858,0.004074086435139179,0.0023285518,1672,0.09143936000000001,0.00022859840000000002,0.04881189647130668,-0.0024137789441738278,3896.64,-19.45,,,,
430080,90,420,4777,-1.049345687031746,0.2177734375,0.5477927923202515,0.012038689106702805,0.0033040391,1676,0.09141888000000001,0.00022854720000000002,0.0811854274943471,-0.004136471325182356,3896.64,-19.45,,,,
431104,90,421,4787,-1.0637271851301193,0.0703125,0.296908974647522,0.020393775776028633,0.0012111388,1680,0.0913984,0.00022849600000000002,0.09555568732321262,-0.003518799814628437,3896.64,-19.45,,,,
432128,90,422,4797,-1.0832118019461632,0.016845703125,0.7474440336227417,0.02619389072060585,0.0007349282,1684,0.09137792,0.0002284448,0.06893176399171352,-0.0009614364389562979,3921.29,-19.41,,,,
433152,90,423,4807,-1.0609326362609863,0.088623046875,0.6894707083702087,0.013285350985825062,0.0013385057,1688,0.09135744000000001,0.0002283936,0.05094844941049814,-0.0018884531455114484,3925.79,-19.39,,,,
434176,90,424,4818,-1.0201833993196487,0.048583984375,0.4840400815010071,0.026915190741419792,0.0010040386,1692,0.09133696000000001,0.0002283424,0.0834162044338882,-0.0024642910138936713,3925.79,-19.39,,,,
435200,90,425,4828,-1.0245290957391262,0.051025390625,0.5721895694732666,0.01581026241183281,0.00054401066,1696,0.09131648,0.0002282912,0.07377846725285053,-0.0018326939025428146,3937.52,-19.37,,,,
436224,90,426,4838,-1.0664701759815216,0.077392578125,0.739935040473938,0.010085253044962883,0.00094856945,1700,0.091296,0.00022824,0.050661983201280236,-0.0007995258638402447,3943.75,-19.37,,,,
437248,90,427,4848,-1.0200840160250664,0.126953125,0.433043897151947,0.027563465759158134,0.00072184345,1704,0.09127552,0.0002281888,0.10609939321875572,0.00014224137703422457,3943.75,-19.37,,,,
438272,90,428,4858,-1.0369520708918571,0.287353515625,0.6326068639755249,0.020242685452103615,0.0032333848,1708,0.09125504000000001,0.0002281376,0.06502055772580206,-0.002378311604843475,3960.25,-19.32,,,,
439296,90,429,4869,-1.018805768340826,0.0556640625,0.6900886297225952,0.006064020097255707,0.00049590104,1712,0.09123456,0.0002280864,0.05362147092819214,-0.0016803446924313903,3971.42,-19.28,,,,
440320,90,430,4879,-0.9899118468165398,0.073974609375,0.45105230808258057,0.021218355745077133,0.0016907564,1716,0.09121408,0.0002280352,0.09108582744374871,-0.00228182299179025,3985.42,-19.27,,,,
441344,90,431,4889,-0.9678243063390255,0.0634765625,0.7184677124023438,0.014314048923552036,0.0020261602,1720,0.0911936,0.000227984,0.05385129828937352,-0.0017170537175843492,3997.37,-19.25,,,,
442368,90,432,4900,-0.9498269446194172,0.12939453125,0.6092857718467712,0.01631993055343628,0.002401628,1724,0.09117312,0.0002279328,0.06413358100689948,0.001425545837264508,3993.03,-19.28,,,,
443392,90,433,4910,-0.9384801983833313,0.10791015625,0.6313130259513855,0.02264907769858837,0.0013507549,1728,0.09115264000000001,0.0002278816,0.06823152024298906,-0.0015425557212438434,3993.03,-19.28,,,,
444416,90,434,4920,-0.92267632111907,0.090576171875,0.5308616161346436,0.01724255643785,0.0021593808,1732,0.09113216,0.0002278304,0.06699600396677852,-0.001599607669049874,3993.03,-19.28,,,,
445440,90,435,4931,-0.9382248781621456,0.143310546875,0.6257569789886475,0.01038326509296894,0.002413954,1736,0.09111168000000001,0.00022777920000000002,0.0569376302883029,-0.00331283692503348,3993.03,-19.28,,,,
446464,90,436,4941,-0.9309069067239761,0.0732421875,0.605609655380249,0.03712989017367363,0.0027138963,1740,0.0910912,0.00022772799999999999,0.09579004347324371,-0.001383395545417443,4020.32,-19.22,,,,
447488,90,437,4951,-0.9527310952544212,0.111083984375,0.7099420428276062,0.01151370257139206,0.0029107444,1744,0.09107072000000001,0.0002276768,0.06451744213700294,-0.0021231525897746906,4020.32,-19.22,,,,
448512,90,438,4962,-0.9261469841003418,0.107421875,0.49889039993286133,0.037778522819280624,0.004015197,1748,0.09105024,0.0002276256,0.11031746258959174,0.0005671754624927416,4020.32,-19.22,,,,
449536,90,439,4972,-0.9077246114611626,0.065185546875,0.49387627840042114,0.036642175167798996,0.0011040858,1752,0.09102976000000002,0.00022757440000000003,0.10353377601131797,-0.0011000395461451262,4020.32,-19.22,,,,
450000,,,,-0.8817284516990185,0.135986328125,0.6565991640090942,0.03385505825281143,0.0003764222,1756,0.09100928000000001,0.00022752320000000002,0.1124204769730568,-0.0006988908862695098,,,-21.0,3056.0,3056.0,-20.808
450560,89,440,5014,,,,,,,,,,,4040.66,-19.16,,,,
451584,89,441,5024,-0.8935869224369526,0.071044921875,0.549932062625885,0.015878576785326004,0.0009904925,1760,0.09098880000000001,0.00022747200000000002,0.07454941398464143,-0.00044668260670732707,4051.66,-19.13,,,,
452608,89,442,5034,-0.9081654287874699,0.098876953125,0.6791799068450928,0.009473200887441635,0.002082739,1764,0.09096832,0.00022742080000000002,0.07689633849076927,-0.002346068067708984,4060.81,-19.1,,,,
453632,89,443,5045,-0.8855254016816616,0.16259765625,0.4753035306930542,0.0321364626288414,0.0024766973,1768,0.09094784,0.0002273696,0.09839692153036594,-0.002094223746098578,4079.1,-19.04,,,,
454656,89,444,5055,-0.8749870620667934,0.10791015625,0.542914867401123,0.023339634761214256,0.0018178588,1772,0.09092736000000001,0.0002273184,0.07708514155820012,-0.001774703647242859,4079.79,-19.04,,,,
455680,89,445,5065,-0.8789872229099274,0.0341796875,0.6801915764808655,0.020356979221105576,0.00062663277,1776,0.09090688000000001,0.0002272672,0.07794286822900176,-0.0020691895042546093,4091.66,-19.02,,,,
456704,89,446,5076,-0.8671187050640583,0.091552734375,0.5315383672714233,0.03875008970499039,0.0013538604,1780,0.0908864,0.000227216,0.10349233448505402,-0.0008505774021614343,4097.55,-19.01,,,,
457728,89,447,5086,-0.8598606400191784,0.09765625,0.5184119939804077,0.02349591627717018,0.0015320079,1784,0.09086592,0.0002271648,0.075645312666893,-0.002929992988356389,4097.55,-19.01,,,,
458752,90,448,5096,-0.8597044683992863,0.143310546875,0.5712790489196777,0.027570359408855438,0.0010141355,1788,0.09084544,0.0002271136,0.09808599343523383,-0.0019465794903226197,4097.55,-19.01,,,,
459776,90,449,5106,-0.8848821446299553,0.04345703125,0.4445556402206421,0.022919829934835434,0.0011830851,1792,0.09082496000000001,0.0002270624,0.09116588160395622,-0.0011433972977101803,4097.55,-19.01,,,,
460800,90,450,5116,-0.8592226132750511,0.06005859375,0.4923861026763916,0.016907263547182083,0.00089599984,1796,0.09080448,0.0002270112,0.07704461785033345,-0.002543191258155275,4112.96,-18.97,,,,
461824,90,451,5126,-0.8678084909915924,0.06103515625,0.6101557016372681,0.024773379787802696,0.00080734666,1800,0.090784,0.00022696,0.0787114417180419,-0.0031554413289995864,4158.37,-18.87,,,,
462848,90,452,5137,-0.8825190588831902,0.09130859375,0.6548165082931519,0.016534894704818726,0.0010645745,1804,0.09076352,0.0002269088,0.06090153404511511,-5.334368324838579e-05,4168.45,-18.85,,,,
463872,90,453,5147,-0.9060161523520947,0.056396484375,0.11478036642074585,0.025359593331813812,0.0017886731,1808,0.09074304,0.0002268576,0.10038229962810874,-0.0005296023737173527,4168.45,-18.85,,,,
464896,90,454,5157,-0.9133842289447784,0.065673828125,0.26529228687286377,0.050997890532016754,0.0014472015,1812,0.09072256000000001,0.0002268064,0.1105996542610228,-0.0023137439566198736,4184.67,-18.82,,,,
465920,90,455,5167,-0.8938357047736645,0.048583984375,0.4707431197166443,0.03526851907372475,0.00095040107,1816,0.09070208,0.0002267552,0.098612688947469,0.0005129204655531794,4184.67,-18.82,,,,
466944,90,456,5178,-0.9121435694396496,0.06298828125,0.48329901695251465,0.015403964556753635,0.0012758109,1820,0.0906816,0.000226704,0.056616840651258826,-0.0018529050867073238,4196.16,-18.8,,,,
467968,90,457,5188,-0.9242857024073601,0.055908203125,0.5941143035888672,0.022263824939727783,0.0015510644,1824,0.09066112,0.00022665279999999999,0.0816146144643426,-0.0004615323414327577,4196.16,-18.8,,,,
468992,90,458,5198,-0.9230282790958881,0.054931640625,0.5705721378326416,0.030309993773698807,0.0017945063,1828,0.09064064000000001,0.0002266016,0.08413911378011107,-0.0033662543282844126,4216.83,-18.75,,,,
470016,90,459,5209,-0.9163880906999111,0.038330078125,0.6550750136375427,0.016598356887698174,0.0017552555,1832,0.09062016,0.00022655039999999998,0.06912751169875264,-0.003166072041494772,4216.83,-18.75,,,,
