time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/clip_range,train/approx_kl,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/n_updates,train/clip_fraction,train/entropy_loss,train/learning_rate,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_score_reward,eval/mean_object_reward
352,2089984,2041,5932,0.05822080000000001,0.0014079632,0.9106396436691284,0.018201074213720858,-0.00601255358196795,8160,0.126220703125,-1.4551877304911613,0.00014555200000000002,-0.018361937254667282,17.45,8534.42,,,,
352,2091008,2042,5933,0.05820032,0.0010519336,0.8746548891067505,0.018442576460074633,-0.005419087887275964,8164,0.148193359375,-1.4656169563531876,0.0001455008,-0.018899912014603615,17.45,8534.42,,,,
352,2092032,2043,5934,0.05817984000000001,0.0021460343,0.898401141166687,0.01576783141354099,-0.006776665570214391,8168,0.164306640625,-1.4574065878987312,0.0001454496,-0.018824541941285133,17.45,8534.42,,,,
352,2093056,2044,5935,0.05815935999999999,0.0012211251,0.8815361857414246,0.02314350486267358,-0.007063158991513774,8172,0.15185546875,-1.4510722011327744,0.00014539839999999998,-0.020418450236320496,17.45,8552.43,,,,
352,2094080,2045,5936,0.058138880000000004,0.0011034335,0.9104126691818237,0.022287763888016343,-0.0053660854464396834,8176,0.121337890625,-1.4860924705863,0.0001453472,-0.017281508073210716,17.45,8555.1,,,,
352,2095104,2046,5937,0.058118399999999994,0.0012515469,0.8801441192626953,0.033221130492165685,-0.004977889591827989,8180,0.135009765625,-1.4467232748866081,0.00014529599999999997,-0.013672206550836563,17.45,8555.1,,,,
352,2096128,2047,5938,0.058097920000000004,0.0018118066,0.8540089726448059,0.02469973044935614,-0.0069857943744864315,8184,0.127685546875,-1.461161583662033,0.00014524480000000002,-0.0193967092782259,17.45,8555.1,,,,
353,2097152,2048,5939,0.05807744000000001,0.0013276871,0.9432567358016968,0.009357392729725689,-0.005923255899688229,8188,0.169921875,-1.4709906354546547,0.00014519360000000002,-0.0231071375310421,17.45,8555.1,,,,
353,2098176,2049,5940,0.058056960000000005,0.0015802286,0.896655797958374,0.012054791441187263,-0.006621296284720302,8192,0.155517578125,-1.4816559851169586,0.00014514240000000001,-0.028013981878757477,17.46,8548.76,,,,
353,2099200,2050,5941,0.05803648,0.0009088023,0.9380335211753845,0.011963128170464188,-0.006270445184782147,8196,0.12841796875,-1.477023109793663,0.0001450912,-0.021292440593242645,17.46,8548.76,,,,
,2100000,,,0.058016000000000005,0.001564191,0.8441124558448792,0.02559906104579568,-0.005756111728260294,8200,0.15234375,-1.492690496146679,0.00014504,-0.012843217700719833,,,17263.6,17263.6,13.6,-396.77333340000007
349,2100224,2051,6014,,,,,,,,,,,17.46,8548.76,,,,
349,2101248,2052,6015,0.05799552,0.0019859816,0.8840588927268982,0.023362018982879817,-0.0066329557448625565,8204,0.14501953125,-1.4971233755350113,0.0001449888,-0.019266799092292786,17.48,8534.95,,,,
349,2102272,2053,6016,0.057975040000000005,0.0012634662,0.945917546749115,0.016948052507359535,-0.006175201735459268,8208,0.14501953125,-1.5035846754908562,0.0001449376,-0.021224576979875565,17.48,8534.95,,,,
349,2103296,2054,6017,0.05795456,0.0015382995,0.8031957149505615,0.05327782896347344,-0.005881918594241142,8212,0.166259765625,-1.5010540634393692,0.0001448864,-0.0072875916957855225,17.46,8562.32,,,,
349,2104320,2055,6018,0.05793408,0.001264598,0.8894686102867126,0.0386177395703271,-0.00442193285562098,8216,0.14111328125,-1.4703033789992332,0.0001448352,-0.010020715184509754,17.46,8562.32,,,,
349,2105344,2056,6019,0.0579136,0.0013914305,0.8436837196350098,0.04078716901130974,-0.006229905120562762,8220,0.12353515625,-1.508773796260357,0.000144784,-0.016895100474357605,17.46,8562.32,,,,
349,2106368,2057,6020,0.05789312,0.0027636704,0.8008776903152466,0.0707185307983309,-0.005356064619263634,8224,0.1884765625,-1.4982821717858315,0.0001447328,0.00765606202185154,17.45,8563.92,,,,
349,2107392,2058,6022,0.05787264,0.0017341925,0.8460497856140137,0.028670141589827836,-0.005214509495999664,8228,0.132568359375,-1.4890287145972252,0.0001446816,-0.011203087866306305,17.45,8563.92,,,,
350,2108416,2059,6023,0.05785216,0.0015501307,0.8241137862205505,0.04378000379074365,-0.004512635350693017,8232,0.118408203125,-1.502484180033207,0.0001446304,-0.011694502085447311,17.44,8593.76,,,,
350,2109440,2060,6024,0.05783168000000001,0.0012974127,0.8573533296585083,0.024703227449208498,-0.005981516151223332,8236,0.088623046875,-1.556580364704132,0.00014457920000000003,-0.018592702224850655,17.44,8593.76,,,,
350,2110464,2061,6025,0.0578112,0.001176271,0.7849738597869873,0.051483714021742344,-0.00611358170863241,8240,0.140625,-1.4888309389352798,0.000144528,-0.00916638970375061,17.39,8631.57,,,,
350,2111488,2062,6026,0.05779072000000001,0.0010418561,0.7911620736122131,0.036018684040755033,-0.00515102906501852,8244,0.114990234375,-1.5010986924171448,0.00014447680000000002,-0.013316198252141476,17.39,8631.57,,,,
350,2112512,2063,6027,0.05777024,0.0024873042,0.8550987243652344,0.030768641619943082,-0.00714539922773838,8248,0.161376953125,-1.499709852039814,0.0001444256,-0.017239892855286598,17.39,8631.57,,,,
350,2113536,2064,6028,0.05774976000000001,0.0020186969,0.7095319032669067,0.049660664750263095,-0.006918578990735114,8252,0.17724609375,-1.503370963037014,0.0001443744,-0.012096220627427101,17.39,8631.57,,,,
350,2114560,2065,6029,0.057729279999999994,0.0013474554,0.6828745603561401,0.0676968670450151,-0.005957743152976036,8256,0.098876953125,-1.4976461678743362,0.00014432319999999998,0.00014977902173995972,17.39,8631.57,,,,
350,2115584,2066,6030,0.057708800000000005,0.0011758655,0.8360100388526917,0.027848801924847066,-0.005626094818580896,8260,0.121826171875,-1.4998936504125595,0.000144272,-0.015281766653060913,17.39,8631.57,,,,
350,2116608,2067,6031,0.057688319999999994,0.0018199945,0.8717770576477051,0.013661958742886782,-0.0057684388011693954,8264,0.146728515625,-1.510194554924965,0.00014422079999999997,-0.018760718405246735,17.39,8631.57,,,,
351,2117632,2068,6032,0.057667840000000005,0.0015434886,0.87546706199646,0.013555834768339992,-0.006056459445971996,8268,0.114013671875,-1.5305881351232529,0.00014416960000000002,-0.019807662814855576,17.3,8670.99,,,,
351,2118656,2069,6033,0.057647359999999995,0.0017007367,0.8192046880722046,0.0295828718226403,-0.0072727438528090715,8272,0.1474609375,-1.5077464431524277,0.0001441184,-0.018796490505337715,17.3,8670.99,,,,
351,2119680,2070,6034,0.057626880000000005,0.0013162675,0.8621881604194641,0.019832182733807713,-0.007112270046491176,8276,0.13037109375,-1.4915731102228165,0.00014406720000000002,-0.01994420401751995,17.37,8667.23,,,,
351,2120704,2071,6035,0.0576064,0.0013346372,0.8943994045257568,0.019586115959100425,-0.007179080101195723,8280,0.15087890625,-1.508652701973915,0.000144016,-0.017082925885915756,17.37,8667.23,,,,
351,2121728,2072,6036,0.057585920000000006,0.0014762685,0.8141851425170898,0.03687414794694632,-0.0064451893558725715,8284,0.129150390625,-1.5181495621800423,0.0001439648,-0.008551069535315037,17.37,8667.23,,,,
351,2122752,2073,6037,0.05756544,0.00148533,0.8831089735031128,0.023161922697909176,-0.0061786676524207,8288,0.17529296875,-1.4942403733730316,0.0001439136,-0.018276460468769073,17.24,8680.42,,,,
351,2123776,2074,6038,0.057544960000000006,0.0011342654,0.8538654446601868,0.03036886255722493,-0.006241392518859357,8292,0.094970703125,-1.499377466738224,0.0001438624,-0.012859784066677094,17.24,8680.42,,,,
351,2124800,2075,6039,0.05752448,0.0021437856,0.8655922412872314,0.024716644547879696,-0.007169365475419909,8296,0.17919921875,-1.5025917440652847,0.0001438112,-0.020311696454882622,17.24,8680.42,,,,
,2125000,,,0.057504,0.0014753297,0.7876404523849487,0.03265165979973972,-0.005507732974365354,8300,0.127685546875,-1.4736441522836685,0.00014376,-0.014480678364634514,,,11373.4,11373.4,19.6,-113.35999999999999
349,2125824,2076,6088,,,,,,,,,,,17.27,8696.57,,,,
349,2126848,2077,6089,0.05748352,0.0014848087,0.8933818340301514,0.019330564769916236,-0.006927787966560572,8304,0.117431640625,-1.5269672274589539,0.0001437088,-0.01996437832713127,17.27,8696.57,,,,
349,2127872,2078,6090,0.05746304,0.0016561641,0.7701854705810547,0.037100004381500185,-0.006722281803376973,8308,0.11279296875,-1.4879520609974861,0.0001436576,-0.01752948760986328,17.29,8687.58,,,,
349,2128896,2079,6091,0.057442560000000004,0.0020280152,0.7601593136787415,0.03339530306402594,-0.007121549511794001,8312,0.154541015625,-1.4598540589213371,0.0001436064,-0.015437765046954155,17.28,8706.02,,,,
349,2129920,2080,6092,0.05742208,0.001183607,0.8081796169281006,0.03533113666344434,-0.005682537041138858,8316,0.10009765625,-1.4780791699886322,0.0001435552,-0.014759333804249763,17.28,8706.02,,,,
349,2130944,2081,6093,0.05740160000000001,0.0018478751,0.8006846904754639,0.030566990608349442,-0.00727530790027231,8320,0.146484375,-1.4695896208286285,0.00014350400000000003,-0.014464086852967739,17.28,8706.02,,,,
349,2131968,2082,6094,0.05738112,0.001498214,0.8986997008323669,0.022924499702639878,-0.007245432148920372,8324,0.198486328125,-1.4584616795182228,0.0001434528,-0.01674387976527214,17.28,8706.02,,,,
349,2132992,2083,6095,0.05736064000000001,0.0022266833,0.7428985834121704,0.048781143268570304,-0.0056450345437042415,8328,0.1015625,-1.45636884868145,0.00014340160000000002,-0.006652554497122765,17.28,8706.02,,,,
350,2134016,2084,6096,0.05734016,0.0017566199,0.8524169325828552,0.02614662062842399,-0.006573723541805521,8332,0.156494140625,-1.481154203414917,0.0001433504,-0.017375435680150986,17.28,8706.02,,,,
350,2135040,2085,6097,0.05731968000000001,0.0020947168,0.8092927932739258,0.02472607232630253,-0.006432191643398255,8336,0.16357421875,-1.477678008377552,0.0001432992,-0.020408278331160545,17.19,8757.59,,,,
350,2136064,2086,6098,0.057299199999999995,0.0014454441,0.8564274311065674,0.026903770281933248,-0.007312435802305117,8340,0.1201171875,-1.4821835532784462,0.00014324799999999998,-0.01700417324900627,17.19,8757.59,,,,
350,2137088,2087,6099,0.057278720000000005,0.0013213556,0.7943662405014038,0.030790566466748714,-0.00491680926643312,8344,0.109619140625,-1.5195055603981018,0.0001431968,-0.014176500029861927,17.18,8764.32,,,,
350,2138112,2088,6100,0.057258239999999995,0.0012538083,0.8738995790481567,0.023462341749109328,-0.0061604908551089466,8348,0.10400390625,-1.4854411259293556,0.0001431456,-0.020988628268241882,17.18,8764.32,,,,
350,2139136,2089,6101,0.057237760000000006,0.001486809,0.8544416427612305,0.0252027619862929,-0.006021598645020276,8352,0.12060546875,-1.518655203282833,0.00014309440000000002,-0.01898506097495556,17.17,8761.87,,,,
350,2140160,2090,6102,0.057217279999999995,0.0016146912,0.778540313243866,0.034005786874331534,-0.006511621817480773,8356,0.10302734375,-1.4812832921743393,0.0001430432,-0.013089325278997421,17.17,8761.87,,,,
350,2141184,2091,6103,0.057196800000000006,0.0013447693,0.8440191745758057,0.034051568363793194,-0.007885512051871046,8360,0.1171875,-1.4968469813466072,0.00014299200000000002,-0.017831599339842796,17.17,8761.87,,,,
350,2142208,2092,6104,0.05717632,0.0013141984,0.7380332946777344,0.038396205054596066,-0.006621175474720076,8364,0.115478515625,-1.4940531104803085,0.0001429408,-0.008694002404808998,17.17,8761.87,,,,
351,2143232,2093,6105,0.057155840000000006,0.0011571068,0.8804408311843872,0.01928607636364177,-0.005077876150608063,8368,0.110595703125,-1.4930997788906097,0.0001428896,-0.015403339639306068,17.17,8761.87,,,,
351,2144256,2094,6106,0.05713536,0.0011819887,0.8704683184623718,0.021768642647657543,-0.00548107863869518,8372,0.08935546875,-1.495576098561287,0.0001428384,-0.01424252986907959,17.19,8770.03,,,,
351,2145280,2095,6107,0.05711488000000001,0.0011703767,0.8811041712760925,0.01837085629813373,-0.004881259112153202,8376,0.114990234375,-1.500256970524788,0.0001427872,-0.018863920122385025,17.19,8770.03,,,,
351,2146304,2096,6108,0.057094400000000003,0.0018260829,0.8776234984397888,0.013075825234409422,-0.005692472303053364,8380,0.135986328125,-1.4881255850195885,0.000142736,-0.02176084741950035,17.19,8770.03,,,,
351,2147328,2097,6109,0.05707392,0.0011463915,0.8249278664588928,0.020392133272252977,-0.005606541701126844,8384,0.118896484375,-1.4670824334025383,0.0001426848,-0.02171878144145012,17.26,8775.93,,,,
351,2148352,2098,6110,0.057053440000000004,0.0013920798,0.8906179070472717,0.019282665918581188,-0.006862947077024728,8388,0.106689453125,-1.5010881796479225,0.0001426336,-0.020202187821269035,17.16,8818.87,,,,
351,2149376,2099,6112,0.05703296,0.0015521799,0.8813492655754089,0.030425525037571788,-0.006126376276370138,8392,0.1171875,-1.4897839799523354,0.0001425824,-0.008770343847572803,17.16,8818.87,,,,
,2150000,,,0.057012480000000004,0.0013590929,0.8960171341896057,0.01548347796779126,-0.005575542279984802,8396,0.1064453125,-1.453777365386486,0.0001425312,-0.017703687772154808,,,7902.0,7902.0,19.0,-46.9733334
349,2150400,2100,6146,,,,,,,,,,,17.16,8818.87,,,,
349,2151424,2101,6147,0.056992,0.0008994833,0.9005656838417053,0.011288436420727521,-0.004072663898114115,8400,0.0771484375,-1.4871592670679092,0.00014248,-0.019632449373602867,17.14,8812.3,,,,
350,2152448,2102,6148,0.05697152,0.001329212,0.948651134967804,0.009219261293765157,-0.007622268458362669,8404,0.1318359375,-1.4632998332381248,0.0001424288,-0.023790940642356873,17.18,8791.52,,,,
350,2153472,2103,6149,0.05695104,0.0010499831,0.8649892210960388,0.018941092072054744,-0.005753971636295319,8408,0.0947265625,-1.4716359972953796,0.0001423776,-0.021467752754688263,17.18,8791.52,,,,
350,2154496,2104,6150,0.05693056000000001,0.0019208035,0.8555558919906616,0.015079416218213737,-0.005980712827295065,8412,0.1767578125,-1.4631035029888153,0.00014232640000000002,-0.017475172877311707,17.18,8791.52,,,,
350,2155520,2105,6151,0.05691008,0.0008603945,0.9155893325805664,0.015753576066344976,-0.0055725055281072855,8416,0.086669921875,-1.4646836146712303,0.0001422752,-0.019766980782151222,17.15,8801.09,,,,
350,2156544,2106,6152,0.05688960000000001,0.0014706905,0.8472957611083984,0.03182641020976007,-0.004855091159697622,8420,0.11669921875,-1.4592131078243256,0.000142224,-0.007621057331562042,17.15,8801.09,,,,
350,2157568,2107,6153,0.056869119999999995,0.0013543523,0.8955784440040588,0.026726392563432455,-0.005967241246253252,8424,0.141357421875,-1.4882610067725182,0.00014217279999999998,-0.013169961050152779,17.15,8801.09,,,,
350,2158592,2108,6154,0.056848640000000006,0.0011334438,0.8156123757362366,0.04425369971431792,-0.003906361060217023,8428,0.088134765625,-1.4274096935987473,0.0001421216,-0.008093185722827911,17.15,8801.09,,,,
350,2159616,2109,6155,0.056828159999999996,0.001569943,0.8601253628730774,0.03279558755457401,-0.006317016086541116,8432,0.12451171875,-1.4659374505281448,0.0001420704,-0.013377401046454906,17.15,8801.09,,,,
350,2160640,2110,6156,0.056807680000000006,0.0011045998,0.8724775910377502,0.02281426906120032,-0.0061820343835279346,8436,0.102294921875,-1.4983123615384102,0.00014201920000000002,-0.01587330922484398,17.18,8786.93,,,,
351,2161664,2111,6157,0.056787199999999996,0.0014151358,0.9006775617599487,0.02083834557561204,-0.0072757257730700076,8440,0.140869140625,-1.4681748896837234,0.000141968,-0.021907426416873932,17.18,8786.93,,,,
351,2162688,2112,6158,0.05676672000000001,0.00129753,0.9113414287567139,0.020377718028612435,-0.005824339517857879,8444,0.11865234375,-1.4762183278799057,0.00014191680000000002,-0.017591822892427444,17.18,8804.79,,,,
351,2163712,2113,6159,0.056746239999999996,0.0010212099,0.8606896996498108,0.028433086234144866,-0.005410835088696331,8448,0.1357421875,-1.438660353422165,0.00014186559999999999,-0.012945452705025673,17.18,8804.79,,,,
351,2164736,2114,6160,0.05672576000000001,0.0017418615,0.833903431892395,0.04304462345317006,-0.005449388117995113,8452,0.123046875,-1.4868018701672554,0.0001418144,-0.009509531781077385,17.22,8811.74,,,,
351,2165760,2115,6161,0.056705280000000004,0.001295894,0.8694168329238892,0.0257726350100711,-0.005247651715762913,8456,0.093505859375,-1.4578153938055038,0.0001417632,-0.01637948304414749,17.22,8811.74,,,,
351,2166784,2116,6162,0.05668480000000001,0.0011621399,0.8411411046981812,0.032333416165784,-0.005652411695336923,8460,0.111083984375,-1.435874991118908,0.000141712,-0.009380688890814781,17.22,8811.74,,,,
351,2167808,2117,6163,0.056664320000000004,0.0014426662,0.8535029292106628,0.02776724868454039,-0.006901480490341783,8464,0.127685546875,-1.4611641094088554,0.0001416608,-0.01370079442858696,17.22,8811.74,,,,
351,2168832,2118,6164,0.05664384,0.0016520846,0.8453052043914795,0.024501269217580557,-0.007401711656711996,8468,0.141845703125,-1.498408503830433,0.0001416096,-0.022388434037566185,17.22,8793.47,,,,
351,2169856,2119,6165,0.056623360000000005,0.0010673839,0.8913658261299133,0.023455688846297562,-0.005573369329795241,8472,0.10205078125,-1.433416023850441,0.00014155840000000002,-0.014761614613234997,17.13,8839.68,,,,
352,2170880,2120,6166,0.05660288,0.0014255072,0.8560361862182617,0.03470578871201724,-0.006344986846670508,8476,0.115234375,-1.4758342057466507,0.0001415072,-0.01146777719259262,17.09,8868.07,,,,
352,2171904,2121,6167,0.056582400000000005,0.001108801,0.8850969672203064,0.016247496067080647,-0.00669039975036867,8480,0.12841796875,-1.4770263507962227,0.000141456,-0.023175828158855438,17.09,8868.07,,,,
352,2172928,2122,6168,0.05656192,0.0015222265,0.8662553429603577,0.025511707179248333,-0.0069611918879672885,8484,0.145751953125,-1.4520546197891235,0.0001414048,-0.014227837324142456,17.09,8868.07,,,,
352,2173952,2123,6169,0.05654144,0.0014667364,0.9352898001670837,0.017428930150344968,-0.005555638519581407,8488,0.13623046875,-1.4849569723010063,0.0001413536,-0.023665068671107292,17.09,8868.07,,,,
352,2174976,2124,6170,0.05652096,0.0013686465,0.7786113023757935,0.03375549614429474,-0.005750699725467712,8492,0.1318359375,-1.454175479710102,0.0001413024,-0.01099661085754633,17.09,8868.07,,,,
