time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/policy_gradient_loss,train/learning_rate,train/value_loss,train/loss,train/approx_kl,train/explained_variance,train/n_updates,train/entropy_loss,train/clip_fraction,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_ep_length,eval/mean_object_reward,eval/mean_score_ep_length,eval/mean_score_reward
1419,1453056,2430,597,-0.001099683518987149,0.00017739840000000003,8.542828754798393e-05,-0.01789623685181141,0.00087285164,0.014957726001739502,5672,-1.6184882447123528,0.02685546875,0.07095936000000001,3325.57,-1.08633347,,,,
1420,1454080,2431,598,-0.002661452686879784,0.0001773472,0.00021706270672439132,-0.019400157034397125,0.0019639377,0.9834931492805481,5676,-1.6006065011024475,0.11328125,0.07093888,3327.53,-1.08700014,,,,
1421,1455104,2432,598,-0.002017345221247524,0.00017729600000000002,0.0319911987753585,0.012124527245759964,0.001957032,0.3101184368133545,5680,-1.5852688774466515,0.106201171875,0.0709184,3326.87,-1.09266681,,,,
1422,1456128,2433,598,-0.0030358738731592894,0.0001772448,0.00025338674186059507,-0.022101974114775658,0.0018162956,0.9511897563934326,5684,-1.6039754301309586,0.085693359375,0.07089791999999999,3331.31,-1.09200014,,,,
1423,1457152,2434,598,-0.003083157876972109,0.0001771936,0.000127230553971458,-0.021146733313798904,0.0011079258,0.9740314483642578,5688,-1.6203098893165588,0.10888671875,0.07087744,3331.31,-1.09200014,,,,
1424,1458176,2435,598,-0.0020723133930005133,0.0001771424,6.443285110435681e-05,-0.021736739203333855,0.0011995542,-0.8857899904251099,5692,-1.6252349317073822,0.0419921875,0.07085696000000001,3331.31,-1.09200014,,,,
1425,1459200,2437,598,-0.0017135903472080827,0.0001770912,3.5838871326632216e-05,-0.021507268771529198,0.0006257632,-3.126469135284424,5696,-1.6519841700792313,0.01806640625,0.07083648000000001,3333.51,-1.09700014,,,,
1426,1460224,2438,598,-0.0016316476976498961,0.00017704,7.692960002714244e-05,-0.02208069898188114,0.0010500628,0.9914627075195312,5700,-1.6069453656673431,0.033935546875,0.070816,3335.02,-1.09700014,,,,
1427,1461248,2439,598,-0.002135711838491261,0.0001769888,0.06996453646570444,0.036024585366249084,0.0012263262,0.16442608833312988,5704,-1.5892570987343788,0.052490234375,0.07079552,3334.15,-1.1000001400000001,,,,
1428,1462272,2441,598,-0.0017061446560546756,0.0001769376,0.0007890333945397288,-0.01963251270353794,0.0010510327,0.9474484920501709,5708,-1.5895417258143425,0.03759765625,0.07077504,3331.34,-1.1000001400000001,,,,
1429,1463296,2442,599,-0.0020444393740035594,0.00017688640000000001,0.0002642279823703575,-0.018226180225610733,0.0017432929,0.936568558216095,5712,-1.5739166364073753,0.114990234375,0.07075456000000001,3331.34,-1.1000001400000001,,,,
1430,1464320,2443,599,-0.0026835101889446378,0.0001768352,0.00010027678490587277,-0.01782122626900673,0.000644946,-0.29295647144317627,5716,-1.6017860919237137,0.102294921875,0.07073408,3331.34,-1.1000001400000001,,,,
1431,1465344,2444,599,-0.0023714590643066913,0.000176784,5.3117628340260126e-05,-0.01936216652393341,0.0016303046,0.5508544445037842,5720,-1.6031410619616508,0.075439453125,0.0707136,3331.26,-1.0993334700000001,,,,
1432,1466368,2446,599,-0.002659618912730366,0.0001767328,8.061935182013258e-05,-0.02711533010005951,0.0017037891,0.9866241216659546,5724,-1.6107586324214935,0.072265625,0.07069312,3331.93,-1.0986668,,,,
1433,1467392,2447,599,-0.0029248266655486077,0.0001766816,6.066168293727969e-05,-0.017891520634293556,0.0011387214,0.16125786304473877,5728,-1.6012937128543854,0.095458984375,0.07067264,3333.77,-1.1006668099999999,,,,
1434,1468416,2448,599,-0.0007899467600509524,0.00017663040000000002,8.453581131107057e-05,-0.023408634588122368,0.00080742565,0.9969912767410278,5732,-1.5713214203715324,0.03466796875,0.07065216,3332.51,-1.10000014,,,,
1435,1469440,2449,599,-0.001365323580102995,0.0001765792,7.145104109440581e-05,-0.020481612533330917,0.00077862473,0.9866706728935242,5736,-1.610965721309185,0.036376953125,0.07063168,3332.27,-1.10000014,,,,
1436,1470464,2450,599,-0.003282597055658698,0.00017652800000000001,4.322168229009549e-05,-0.019662238657474518,0.0017740682,0.9914590120315552,5740,-1.6296023577451706,0.14453125,0.07061120000000001,3332.27,-1.10000014,,,,
1437,1471488,2452,600,-0.0029338334570638835,0.00017647679999999998,3.90482844068174e-05,-0.025508489459753036,0.0016644136,0.15984809398651123,5744,-1.621176466345787,0.078857421875,0.07059072,3332.27,-1.10000014,,,,
1438,1472512,2453,600,-0.0020787204266525805,0.0001764256,3.806547715612396e-05,-0.01944657973945141,0.0014973396,-0.06064784526824951,5748,-1.6264448761940002,0.068115234375,0.07057024,3332.98,-1.1006668099999999,,,,
1439,1473536,2454,600,-0.0018518486758694053,0.0001763744,4.5870196117903106e-05,-0.020332055166363716,0.00075067516,0.9906484484672546,5752,-1.6114906966686249,0.019775390625,0.07054976,3331.72,-1.10000014,,,,
1440,1474560,2455,600,-0.0014690235257148743,0.00017632320000000003,0.03137460828293115,-0.0025842711329460144,0.000445585,0.22951936721801758,5756,-1.600831001996994,0.005859375,0.07052928000000001,3330.08,-1.09933347,,,,
,1475000,,,-0.0014810542052146047,0.000176272,0.00029493011697923066,-0.019491927698254585,0.0005620956,0.9879516959190369,5760,-1.6148135513067245,0.01611328125,0.0705088,,,3056.0,-2.5266668,3056.0,-21.0
1441,1475584,2469,597,,,,,,,,,,,3327.92,-1.0846668099999999,,,,
1442,1476608,2470,597,-0.0024693985760677606,0.00017622080000000002,0.00029974375775054796,-0.02173217013478279,0.0012642457,0.9655364155769348,5764,-1.6178767755627632,0.037841796875,0.07048832000000001,3327.92,-1.0846668099999999,,,,
1443,1477632,2471,597,-0.0014091316261328757,0.0001761696,8.250553446487174e-05,-0.01744781620800495,0.0007381293,-1.2818655967712402,5768,-1.6467067822813988,0.027587890625,0.07046783999999999,3327.92,-1.0846668099999999,,,,
1444,1478656,2473,597,-0.0029379421612247825,0.0001761184,0.10685493238270283,0.022432390600442886,0.0014530742,0.007305026054382324,5772,-1.6273580715060234,0.060546875,0.07044736,3327.21,-1.0623334800000002,,,,
1445,1479680,2474,598,-0.00466146258986555,0.00017606719999999998,0.0014030120182724204,-0.02696136198937893,0.002123495,0.7081646919250488,5776,-1.6110234633088112,0.1416015625,0.07042688,3327.73,-1.06166681,,,,
1446,1480704,2475,598,-0.0015232650330290198,0.000176016,0.0002816597598211956,-0.01924256794154644,0.0006265313,0.9402040243148804,5780,-1.6382551714777946,0.014404296875,0.07040640000000001,3329.53,-1.06100014,,,,
1447,1481728,2476,598,-0.0017205812619067729,0.0001759648,0.0002584283388387121,-0.02075856178998947,0.001016868,0.9698177576065063,5784,-1.5724491775035858,0.0498046875,0.07038592,3326.84,-1.0826668099999999,,,,
1448,1482752,2477,598,-0.0020350738777779043,0.0001759136,0.00014707965283378144,-0.023549962788820267,0.0012967244,0.9919160604476929,5788,-1.57943544536829,0.037109375,0.07036544,3328.83,-1.07766681,,,,
1449,1483776,2478,598,-0.002179575269110501,0.00017586240000000002,9.939789515556186e-05,-0.021683216094970703,0.0009926518,0.9815078377723694,5792,-1.5452512204647064,0.029052734375,0.07034496,3328.83,-1.07766681,,,,
1450,1484800,2480,598,-0.0018180785118602216,0.00017581120000000002,5.723273034163867e-05,-0.014860114082694054,0.001506716,-0.41253364086151123,5796,-1.580075591802597,0.059814453125,0.07032448000000001,3328.83,-1.07766681,,,,
1451,1485824,2481,598,-0.0024200902262236923,0.00017576,0.03179589967476204,-0.013166660442948341,0.0013059359,-0.008082866668701172,5800,-1.5354104489088058,0.0703125,0.070304,3331.25,-1.07700014,,,,
1452,1486848,2482,598,-0.0012033609091304243,0.0001757088,0.00014383086727320915,-0.020360872149467468,0.0004922482,0.9779981374740601,5804,-1.5627781227231026,0.015869140625,0.07028352,3328.98,-1.08200014,,,,
1453,1487872,2483,599,-0.0012986015062779188,0.0001756576,0.0001610451222404663,-0.016834525391459465,0.0014793129,0.9844018816947937,5808,-1.5393988266587257,0.058349609375,0.07026304,3331.14,-1.08200014,,,,
1454,1488896,2484,599,-0.0023513262276537716,0.0001756064,0.00010544695305725327,-0.019130369648337364,0.0012463159,0.9933364987373352,5812,-1.5630581602454185,0.058349609375,0.07024256,3335.96,-1.08266681,,,,
1455,1489920,2486,599,-0.0021557918516919017,0.0001755552,4.729284137283685e-05,-0.016288893297314644,0.00089577946,0.9953652024269104,5816,-1.5578188747167587,0.0390625,0.07022208,3335.96,-1.08266681,,,,
1456,1490944,2487,599,-0.0011331263231113553,0.000175504,0.07037477695848793,0.005213653668761253,0.00045531086,0.005229771137237549,5820,-1.5584108754992485,0.005859375,0.0702016,3335.96,-1.08266681,,,,
1457,1491968,2488,599,-0.001012164051644504,0.00017545280000000002,0.00019668636014102958,-0.01971825212240219,0.000680602,-6.171536922454834,5824,-1.5618807896971703,0.0078125,0.07018112000000001,3335.96,-1.08333348,,,,
1458,1492992,2489,599,-0.0019182197866030037,0.00017540159999999998,0.00019495711694617057,-0.02236754819750786,0.0010747404,0.9688341617584229,5828,-1.5738056972622871,0.033203125,0.07016064,3334.25,-1.0986668099999999,,,,
1459,1494016,2490,599,-0.001992317207623273,0.0001753504,0.00022502264664581162,-0.0198960043489933,0.00075371715,0.9758904576301575,5832,-1.556298978626728,0.02197265625,0.07014016000000001,3334.25,-1.09866681,,,,
1460,1495040,2492,599,-0.00204421894159168,0.0001752992,9.80547042672697e-05,-0.016567397862672806,0.0006649007,0.9796032905578613,5836,-1.5868454799056053,0.019775390625,0.07011968,3331.91,-1.09366681,,,,
1461,1496064,2493,600,-0.0024591448018327355,0.00017524800000000003,0.0001060657386915409,-0.016530651599168777,0.0006654807,0.9928423762321472,5840,-1.5448481738567352,0.02587890625,0.07009920000000001,3331.17,-1.09433348,,,,
1462,1497088,2494,600,-0.00115243237814866,0.0001751968,7.04651465639472e-05,-0.020773574709892273,0.0013711725,0.9845920205116272,5844,-1.5955163091421127,0.05517578125,0.07007872,3331.17,-1.09433348,,,,
1463,1498112,2495,600,-0.0008175992115866393,0.00017514560000000002,5.0391248805681244e-05,-0.018145469948649406,0.00016161607,-8.827969551086426,5848,-1.577861487865448,0.001953125,0.07005824000000001,3331.17,-1.09433348,,,,
1464,1499136,2496,600,-0.001759501756168902,0.0001750944,3.6362123978506133e-05,-0.020159700885415077,0.0004456094,-6.852934837341309,5852,-1.5917046293616295,0.016845703125,0.07003775999999999,3331.8,-1.09500015,,,,
,1500000,,,-0.0020379435445647687,0.0001750432,4.971440876033739e-05,-0.021196112036705017,0.0011959065,0.9906469583511353,5856,-1.5777739956974983,0.06103515625,0.07001728,,,3056.0,-2.4800002,3056.0,-21.0
1465,1500160,2510,597,,,,,,,,,,,3329.0,-1.09500015,,,,
1466,1501184,2511,597,-0.0012803122808691114,0.00017499199999999998,4.188596449239412e-05,-0.01951664313673973,0.0004593804,0.997411847114563,5860,-1.5741952285170555,0.003662109375,0.0699968,3330.99,-1.09500015,,,,
1467,1502208,2512,597,-0.0016415798163507134,0.0001749408,5.034385731050861e-05,-0.016125887632369995,0.00063108205,0.9953793883323669,5864,-1.5654528513550758,0.02099609375,0.06997632000000001,3334.09,-1.09500015,,,,
1468,1503232,2514,597,-0.002167043392546475,0.0001748896,7.860947243898408e-05,-0.020750442519783974,0.0010792126,0.9937200546264648,5868,-1.589094527065754,0.052978515625,0.06995584,3334.09,-1.09500015,,,,
1469,1504256,2515,598,-0.0013320809230208397,0.0001748384,7.261843529704493e-05,-0.018798960372805595,0.0003267998,-2.6932268142700195,5872,-1.5822990015149117,0.006591796875,0.06993536,3334.09,-1.09500015,,,,
1470,1505280,2516,598,-0.001850114349508658,0.00017478720000000002,4.104452409592341e-05,-0.020257333293557167,0.00073276623,-6.430697441101074,5876,-1.617526113986969,0.01025390625,0.06991488,3334.09,-1.09500015,,,,
1471,1506304,2517,598,-0.0017255800194106996,0.00017473600000000002,3.633537892255845e-05,-0.016422074288129807,0.0011346777,-5.017909049987793,5880,-1.6187364682555199,0.049072265625,0.06989440000000001,3335.2,-1.09500015,,,,
1472,1507328,2518,598,-0.0013396916911005974,0.0001746848,3.197523824383097e-05,-0.018009712919592857,0.0006607207,0.9974352717399597,5884,-1.6017544642090797,0.01318359375,0.06987392,3335.49,-1.09433348,,,,
1473,1508352,2520,598,-0.002490033279173076,0.0001746336,0.03176898887613788,-0.0014435071498155594,0.0014668244,0.31497132778167725,5888,-1.5897821635007858,0.05322265625,0.06985344,3336.26,-1.09433348,,,,
1474,1509376,2521,598,-0.0011540127015905455,0.0001745824,0.00025033285146491835,-0.022421985864639282,0.0006596827,0.9528536200523376,5892,-1.6151373237371445,0.0244140625,0.06983296,3336.26,-1.09433348,,,,
1475,1510400,2522,598,-0.0029062266839900985,0.0001745312,0.00012142001696702209,-0.022132541984319687,0.0016175131,0.9729945063591003,5896,-1.5968484431505203,0.10986328125,0.06981248,3336.26,-1.09433348,,,,
1476,1511424,2523,598,-0.002450914471410215,0.00017448,6.499448272734298e-05,-0.018651548773050308,0.0016187945,-0.33893847465515137,5900,-1.5995856672525406,0.076416015625,0.069792,3336.26,-1.09433348,,,,
1477,1512448,2524,599,-0.0011032960028387606,0.0001744288,4.23434677259138e-05,-0.02091987058520317,0.00081727584,-1.9449238777160645,5904,-1.6021451652050018,0.039306640625,0.06977152,3338.36,-1.09500015,,,,
1478,1513472,2526,599,-0.0010868667450267822,0.0001743776,3.830238961199939e-05,-0.01795133575797081,0.0005880721,0.995623767375946,5908,-1.5699413269758224,0.006103515625,0.06975104,3340.85,-1.09966681,,,,
1479,1514496,2527,599,-0.0015287990681827068,0.00017432639999999998,4.5999943495189655e-05,-0.019053179770708084,0.0006401683,0.9958307147026062,5912,-1.5914145931601524,0.0458984375,0.06973056,3341.6,-1.10100015,,,,
1480,1515520,2528,599,-0.0010414915159344673,0.00017427520000000004,5.4478994343298837e-05,-0.01669297181069851,0.00049478374,0.9942353367805481,5916,-1.5772248059511185,0.006103515625,0.06971008000000001,3347.34,-1.09966681,,,,
1481,1516544,2529,599,-0.0016876833396963775,0.000174224,3.6676901572718634e-05,-0.017432520166039467,0.00077612017,0.995542049407959,5920,-1.6031056717038155,0.0224609375,0.0696896,3347.34,-1.09966681,,,,
1482,1517568,2530,599,-0.001579528528964147,0.00017417280000000003,2.991274436681124e-05,-0.01932947151362896,0.0007630087,0.971494734287262,5924,-1.6149848699569702,0.04150390625,0.06966912000000001,3347.34,-1.09966681,,,,
1483,1518592,2531,599,-0.0013068359985481948,0.0001741216,3.066318004130153e-05,-0.023174680769443512,0.0012930299,-2.2208261489868164,5928,-1.6489913761615753,0.04541015625,0.06964864,3347.34,-1.09966681,,,,
1484,1519616,2533,599,-0.0015744438278488815,0.00017407040000000002,3.103002518400899e-05,-0.01844298653304577,0.0009026968,-3.4503283500671387,5932,-1.6124602854251862,0.029541015625,0.06962816000000001,3346.6,-1.09966681,,,,
1485,1520640,2534,600,-0.002478951937519014,0.0001740192,0.12080384511500597,0.05838220566511154,0.0007319295,0.10054326057434082,5936,-1.6084017381072044,0.01416015625,0.06960767999999999,3350.7,-1.10033348,,,,
1486,1521664,2535,600,-0.0026437404449097812,0.000173968,0.0023637572085135616,-0.015537542290985584,0.0019484999,0.8503358364105225,5940,-1.5830544382333755,0.08740234375,0.0695872,3350.7,-1.10033348,,,,
1487,1522688,2536,600,-0.0010091369622386992,0.00017391679999999998,0.00039367368299281225,-0.025537626817822456,0.00073837204,-0.015518784523010254,5944,-1.6614980474114418,0.01025390625,0.06956672,3351.14,-1.10033348,,,,
1488,1523712,2537,600,-0.001549974811496213,0.0001738656,0.0003115287572654779,-0.01560763455927372,0.001050755,0.9516595005989075,5948,-1.6051282733678818,0.040771484375,0.06954624000000001,3351.14,-1.10033348,,,,
1489,1524736,2539,600,-0.0016466088418383151,0.00017381439999999997,0.00010687591748137493,-0.020377613604068756,0.0010500976,0.30763036012649536,5952,-1.646026372909546,0.048095703125,0.06952575999999999,3351.14,-1.10033348,,,,
,1525000,,,-0.0020791670540347695,0.0001737632,0.00010192673425990506,-0.02064553089439869,0.0012643111,-0.15040135383605957,5956,-1.6370840966701508,0.080322265625,0.06950528,,,3056.0,-2.4933336000000006,3056.0,-21.0
1490,1525760,2552,597,,,,,,,,,,,3351.85,-1.14233347,,,,
1491,1526784,2554,597,-0.0018258723721373826,0.00017371200000000002,0.00010648020224834909,-0.019198639318346977,0.0007499848,0.9859477877616882,5960,-1.6231281757354736,0.021240234375,0.0694848,3348.78,-1.1410001300000001,,,,
1492,1527808,2555,597,-0.0018178169266320765,0.00017366080000000002,8.849004643707303e-05,-0.017787910997867584,0.0008090125,0.9935517907142639,5964,-1.5733096301555634,0.058349609375,0.06946432000000001,3348.72,-1.1410001300000001,,,,
1493,1528832,2556,598,-0.002116650401148945,0.0001736096,7.885604236435029e-05,-0.02320743352174759,0.0012479995,0.9816007614135742,5968,-1.605640433728695,0.0498046875,0.06944384,3349.84,-1.1403334600000001,,,,
1494,1529856,2557,598,-0.002254009566968307,0.0001735584,5.202645843382925e-05,-0.018855592235922813,0.00064935314,0.9899611473083496,5972,-1.6003133580088615,0.02392578125,0.06942336,3350.32,-1.1403334600000001,,,,
1495,1530880,2558,598,-0.0014552294451277703,0.0001735072,6.071477059776953e-05,-0.019329996779561043,0.0011985807,0.988524317741394,5976,-1.5961797758936882,0.048583984375,0.06940288,3350.32,-1.1403334600000001,,,,
1496,1531904,2560,598,-0.0023764075594954193,0.000173456,5.6130788379959995e-05,-0.019130505621433258,0.00071172405,-2.075655221939087,5980,-1.6266365945339203,0.07421875,0.0693824,3348.52,-1.13466679,,,,
1497,1532928,2561,598,-0.002230705867987126,0.0001734048,3.7245114754114184e-05,-0.022131705656647682,0.0011819704,0.9960947632789612,5984,-1.5764626041054726,0.0712890625,0.06936192000000001,3346.39,-1.13400012,,,,
1498,1533952,2562,598,-0.003097241773502901,0.0001733536,6.953046090529824e-05,-0.02370866946876049,0.0012647826,0.9936205148696899,5988,-1.5934637114405632,0.07275390625,0.06934144,3345.88,-1.13333345,,,,
1499,1534976,2563,598,-0.00351707759546116,0.0001733024,6.955876119718596e-05,-0.024405457079410553,0.0015315155,0.9923117756843567,5992,-1.5936824157834053,0.0859375,0.06932096,3345.88,-1.13333345,,,,
1500,1536000,2564,598,-0.002276298590004444,0.00017325119999999999,3.738472616987565e-05,-0.020335204899311066,0.0013083717,-2.7996089458465576,5996,-1.6101278737187386,0.040283203125,0.06930048,3348.84,-1.13333345,,,,
1501,1537024,2566,598,-0.0011504986323416233,0.00017320000000000004,4.3733022721426096e-05,-0.01833556964993477,0.0008082954,0.9947907328605652,6000,-1.6173488199710846,0.02978515625,0.06928000000000001,3348.84,-1.13333345,,,,
1502,1538048,2567,599,-0.0020620061841327697,0.0001731488,5.308876825438347e-05,-0.02750263549387455,0.0010386445,-5.348977565765381,6004,-1.6070370897650719,0.033935546875,0.06925952,3348.84,-1.13333345,,,,
1503,1539072,2568,599,-0.0026780353800859302,0.00017309760000000003,4.010764666873001e-05,-0.023757336661219597,0.0017003459,-3.893146514892578,6008,-1.6244621574878693,0.067626953125,0.06923904000000002,3349.25,-1.13266678,,,,
1504,1540096,2569,599,-0.0018524439074099064,0.0001730464,4.3335676309652627e-05,-0.02390831895172596,0.00083093694,0.9956228137016296,6012,-1.557862900197506,0.0341796875,0.06921856,3345.0,-1.12200011,,,,
1505,1541120,2570,599,-0.002105046296492219,0.00017299520000000002,4.040516068926081e-05,-0.021054895594716072,0.00054136734,0.9978815317153931,6016,-1.5565685629844666,0.030517578125,0.06919808000000001,3345.0,-1.12200011,,,,
1506,1542144,2571,599,-0.0023337345919571817,0.000172944,4.3693237557818065e-05,-0.02339935302734375,0.00066172483,-1.418738603591919,6020,-1.6335625424981117,0.017578125,0.06917759999999999,3344.26,-1.1226667799999999,,,,
1507,1543168,2573,599,-0.0017218133434653282,0.0001728928,5.8402006743563106e-05,-0.02105168253183365,0.00034087518,0.9893975853919983,6024,-1.5706346854567528,0.013916015625,0.06915712,3343.85,-1.12266678,,,,
1508,1544192,2574,599,-0.0022998089261818677,0.00017284159999999998,5.875163196833455e-05,-0.02192770503461361,0.0006798056,0.9886159896850586,6028,-1.6057899072766304,0.016845703125,0.06913664,3343.85,-1.12266678,,,,
1509,1545216,2575,599,-0.003333174914587289,0.0001727904,5.803726298836409e-05,-0.020136522129178047,0.001044772,-4.167660713195801,6032,-1.6289483830332756,0.09619140625,0.06911616000000001,3343.61,-1.12266678,,,,
1510,1546240,2576,600,-0.001325021032243967,0.00017273919999999997,6.734067028446589e-05,-0.019519422203302383,0.00081612985,0.9857088923454285,6036,-1.618295818567276,0.03466796875,0.06909567999999999,3341.28,-1.11900011,,,,
1511,1547264,2577,600,-0.0016078042099252343,0.00017268800000000002,7.053785839161719e-05,-0.022014345973730087,0.00084281084,0.9927260875701904,6040,-1.564428023993969,0.044189453125,0.0690752,3353.21,-1.11966678,,,,
1512,1548288,2579,600,-0.0025717208918649703,0.00017263680000000002,6.2447954860545e-05,-0.01932082511484623,0.0022052932,0.9955276846885681,6044,-1.597881905734539,0.140625,0.06905472,3353.21,-1.11966678,,,,
1513,1549312,2580,600,-0.0021292816672939807,0.00017258560000000002,4.3122077386215096e-05,-0.02564276196062565,0.0009622695,-2.319765329360962,6048,-1.6397968903183937,0.035888671875,0.06903424000000001,3350.73,-1.12033345,,,,
,1550000,,,-0.001877721049822867,0.0001725344,5.956543850516027e-05,-0.02328513003885746,0.000909993,0.9945009350776672,6052,-1.6313059777021408,0.0234375,0.06901376000000001,,,3056.0,-2.4933336000000006,3056.0,-21.0
1514,1550336,2593,597,,,,,,,,,,,3350.73,-1.12033345,,,,
1515,1551360,2595,597,-0.001930755388457328,0.0001724832,5.9734444448622526e-05,-0.019094696268439293,0.0008594775,-3.8327345848083496,6056,-1.597181960940361,0.02294921875,0.06899328,3350.73,-1.12033345,,,,
1516,1552384,2596,597,-0.0026502026594243944,0.000172432,6.831280552432872e-05,-0.023223144933581352,0.0012896773,-3.4916391372680664,6060,-1.5793704316020012,0.0673828125,0.0689728,3350.77,-1.11966678,,,,
1517,1553408,2597,598,-0.0019972280715592206,0.0001723808,5.3799042689206544e-05,-0.019019491970539093,0.000687183,0.9907217621803284,6064,-1.5753216594457626,0.0263671875,0.06895232,3354.14,-1.12033345,,,,
1518,1554432,2598,598,-0.0026746783987618983,0.0001723296,7.461291465915565e-05,-0.02272232249379158,0.0009783874,0.9955360889434814,6068,-1.5679887160658836,0.0439453125,0.06893184000000001,3357.85,-1.11966678,,,,
1519,1555456,2599,598,-0.0020378974732011557,0.0001722784,8.436800385425158e-05,-0.015126127749681473,0.0008099786,0.9931551814079285,6072,-1.5902499109506607,0.080078125,0.06891136,3355.7,-1.11966678,,,,
1520,1556480,2601,598,-0.0029972982010804117,0.0001722272,5.686997678822081e-05,-0.0198777224868536,0.001004565,0.9941250681877136,6076,-1.5817257165908813,0.13818359375,0.06889088,3355.7,-1.11966678,,,,
1521,1557504,2602,598,-0.0019554028986021876,0.00017217599999999999,5.489191016749828e-05,-0.021250832825899124,0.001531175,-3.9566845893859863,6080,-1.6054871529340744,0.125732421875,0.0688704,3355.7,-1.11966678,,,,
1522,1558528,2603,598,-0.0025343807792523876,0.0001721248,5.608078345176182e-05,-0.020302707329392433,0.0006554846,-3.0562853813171387,6084,-1.5928819179534912,0.072998046875,0.06884992,3355.7,-1.11966678,,,,
1523,1559552,2604,598,-0.002817851200234145,0.0001720736,4.854623944083869e-05,-0.018060052767395973,0.00061047665,-4.783009052276611,6088,-1.5321230366826057,0.115234375,0.06882944,3349.0,-1.12033345,,,,
1524,1560576,2605,598,-0.0017230987141374499,0.00017202240000000003,6.336652882055205e-05,-0.022042306140065193,0.001196425,0.9936076402664185,6092,-1.5355491563677788,0.07470703125,0.06880896000000002,3350.7,-1.11466678,,,,
1525,1561600,2607,598,-0.0025271427584812045,0.0001719712,5.604149919236079e-05,-0.02247253991663456,0.0012922601,0.9962568879127502,6096,-1.59595587849617,0.102783203125,0.06878848,3350.7,-1.11466678,,,,
1526,1562624,2608,599,-0.0029429257847368717,0.00017192000000000002,6.333875148811785e-05,-0.01929488778114319,0.0006859131,-9.635990142822266,6100,-1.5740000009536743,0.06005859375,0.06876800000000001,3358.17,-1.11533345,,,,
1527,1563648,2609,599,-0.0015759550733491778,0.0001718688,6.809145043007447e-05,-0.01951759122312069,0.00046223,0.9946509003639221,6104,-1.5337469279766083,0.037109375,0.06874751999999999,3358.17,-1.11533345,,,,
1528,1564672,2610,599,-0.003134883416350931,0.0001718176,4.913025463793019e-05,-0.01735581085085869,0.001171087,0.9496325254440308,6108,-1.5755155384540558,0.1123046875,0.06872704,3358.17,-1.11533345,,,,
1529,1565696,2611,599,-0.0023006068659015,0.00017176639999999998,7.007943258940941e-05,-0.02576867677271366,0.000965533,-1.7855017185211182,6112,-1.5392943322658539,0.04443359375,0.06870656,3357.65,-1.09500012,,,,
1530,1566720,2613,599,-0.0015178786125034094,0.0001717152,5.3426873819262255e-05,-0.01671586185693741,0.0011900794,0.9883984327316284,6116,-1.5317106246948242,0.054931640625,0.06868608000000001,3356.57,-1.09433345,,,,
1531,1567744,2614,599,-0.002713406691327691,0.00017166399999999997,6.029598944223835e-05,-0.02292119525372982,0.0014265326,0.9949179887771606,6120,-1.5134237334132195,0.08642578125,0.0686656,3367.33,-1.09500012,,,,
1532,1568768,2616,599,-0.002301629283465445,0.00017161280000000002,5.7754641375140636e-05,-0.022341003641486168,0.0010911416,0.9940537214279175,6124,-1.5259480476379395,0.077392578125,0.06864512,3367.17,-1.09000012,,,,
1533,1569792,2617,599,-0.0025120406062342227,0.0001715616,6.311465517683246e-05,-0.021436892449855804,0.0012497888,0.9874267578125,6128,-1.4998252913355827,0.08154296875,0.06862464,3367.24,-1.09000012,,,,
1534,1570816,2619,599,-0.0023873715836089104,0.00017151040000000002,6.041444703441812e-05,-0.021714217960834503,0.0011028587,0.9946162700653076,6132,-1.5322956517338753,0.1181640625,0.06860416000000001,3367.24,-1.09000012,,,,
1535,1571840,2620,599,-0.0028750449419021606,0.0001714592,5.763733452113229e-05,-0.022829364985227585,0.0014585453,-6.101537227630615,6136,-1.531939536333084,0.0830078125,0.06858368000000001,3366.72,-1.09000012,,,,
1536,1572864,2621,599,-0.0011064213758800179,0.000171408,5.504221257979225e-05,-0.019702976569533348,0.00091977906,0.9850319623947144,6140,-1.5336237102746964,0.052001953125,0.0685632,3364.7,-1.09000012,,,,
1537,1573888,2622,600,-0.002242209913674742,0.0001713568,6.254177037590125e-05,-0.02169259823858738,0.00084930897,0.9898931384086609,6144,-1.5518742948770523,0.02880859375,0.06854272,3360.85,-1.08933345,,,,
1538,1574912,2623,600,-0.0035013980814255774,0.0001713056,7.557772096333792e-05,-0.024498052895069122,0.0010143549,0.9945967793464661,6148,-1.5303729549050331,0.0927734375,0.06852224,3360.85,-1.08933345,,,,
,1575000,,,-0.0010853343410417438,0.0001712544,6.221093531166844e-05,-0.01925005577504635,0.0005959151,-5.237853527069092,6152,-1.5279254093766212,0.0146484375,0.06850176000000001,,,3056.0,-2.4666668,3056.0,-21.0
1539,1575936,2637,597,,,,,,,,,,,3363.42,-1.07400012,,,,
1540,1576960,2638,597,-0.0020346399978734553,0.0001712032,4.87972647533752e-05,-0.018882164731621742,0.00049220386,0.9961280822753906,6156,-1.5131525993347168,0.028076171875,0.06848128,3363.42,-1.07400012,,,,
1541,1577984,2639,597,-0.003388864453881979,0.000171152,4.6644656322314404e-05,-0.021845420822501183,0.0011410257,-5.41871452331543,6160,-1.5424489229917526,0.107421875,0.0684608,3363.42,-1.07400012,,,,
