time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/value_loss,train/explained_variance,train/learning_rate,train/approx_kl,train/n_updates,train/loss,train/policy_gradient_loss,train/entropy_loss,train/clip_fraction,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_ep_length,eval/mean_object_reward,eval/mean_score_ep_length,eval/mean_score_reward
81,13163,1069056,1044,0.05963400821201503,0.7767505645751953,0.0001965984,0.0026062324,4172,0.00637589767575264,-0.004132936155656353,-1.053485095500946,0.15625,0.07863936,9420.18,-1.05,,,,
81,13173,1070080,1045,0.06682455306872725,0.7104771137237549,0.0001965472,0.0040759007,4176,0.013062704354524612,-0.005295015289448202,-1.0829703882336617,0.2060546875,0.07861888,9420.18,-1.05,,,,
81,13183,1071104,1046,0.04014319786801934,0.8400900959968567,0.000196496,0.0027874985,4180,-0.0005150288343429565,-0.004578733758535236,-1.0694741979241371,0.152099609375,0.07859840000000001,9420.18,-1.05,,,,
81,13193,1072128,1047,0.07143956306390464,0.6327207684516907,0.00019644480000000002,0.0032061315,4184,0.0027570314705371857,-0.0028266510053072125,-1.0764204040169716,0.140869140625,0.07857792000000001,9420.18,-1.05,,,,
81,13203,1073152,1048,0.05817169649526477,0.7170859575271606,0.00019639360000000002,0.0035743376,4188,7.17267394065857e-05,-0.004321993823396042,-1.0925998091697693,0.15869140625,0.07855744,9420.18,-1.05,,,,
81,13213,1074176,1049,0.055848638294264674,0.7352848052978516,0.0001963424,0.0027238457,4192,0.001872258260846138,-0.006335447076708078,-1.1012713611125946,0.125,0.07853696,9420.18,-1.05,,,,
,,1075000,,0.032761966809630394,0.869339108467102,0.0001962912,0.0026953975,4196,-0.009365676902234554,-0.005536153650609776,-1.1103241592645645,0.1376953125,0.07851648,,,9195.4,-3698.1333333999996,9195.4,5.6
80,13318,1075200,1050,,,,,,,,,,,9420.18,-1.05,,,,
80,13328,1076224,1051,0.06036360398866236,0.7769485116004944,0.00019624,0.003683446,4200,0.005964549258351326,-0.007323197118239477,-1.1030803322792053,0.1806640625,0.07849600000000001,9420.18,-1.05,,,,
80,13338,1077248,1052,0.06129090045578778,0.7747770547866821,0.0001961888,0.0020369012,4204,0.013245942071080208,-0.0031309167679864913,-1.057726252824068,0.0849609375,0.07847552,9427.45,-0.99,,,,
80,13348,1078272,1053,0.08078525448217988,0.6746071577072144,0.0001961376,0.0018319248,4208,0.011883771046996117,-0.003111969359451905,-1.1439135521650314,0.142822265625,0.07845504,9427.45,-0.99,,,,
80,13358,1079296,1054,0.04533980926498771,0.8177420496940613,0.0001960864,0.002667401,4212,-0.0015389062464237213,-0.004973084040102549,-1.1105830296874046,0.1142578125,0.07843456,9415.2,-1.04,,,,
80,13368,1080320,1055,0.07275914261117578,0.6939005255699158,0.0001960352,0.0024156363,4216,0.010706394910812378,-0.004090429414645769,-1.0987121239304543,0.113525390625,0.07841408,9427.34,-1.02,,,,
80,13378,1081344,1056,0.0439144850242883,0.8188215494155884,0.00019598399999999999,0.003736415,4220,-0.006740491837263107,-0.006800614151870832,-1.093221053481102,0.1318359375,0.07839360000000001,9427.34,-1.02,,,,
80,13388,1082368,1057,0.07664317777380347,0.6979700922966003,0.00019593279999999998,0.0037971132,4224,0.005458272993564606,-0.004945518739987165,-1.0713536813855171,0.159423828125,0.07837312,9427.34,-1.02,,,,
80,13398,1083392,1058,0.05347941746003926,0.7912182807922363,0.0001958816,0.0017947678,4228,0.006213333457708359,-0.002959359117085114,-1.0376391783356667,0.083984375,0.07835264,9427.34,-1.02,,,,
80,13408,1084416,1059,0.059029179625213146,0.7910967469215393,0.00019583040000000003,0.0019290741,4232,0.006594264879822731,-0.004378793382784352,-1.0771397054195404,0.12255859375,0.07833216000000001,9422.27,-0.95,,,,
80,13418,1085440,1060,0.06297224131412804,0.7543085813522339,0.0001957792,0.002491408,4236,0.004546787589788437,-0.007213520439108834,-1.0774527043104172,0.136962890625,0.07831168,9422.27,-0.95,,,,
80,13428,1086464,1061,0.05713957431726158,0.7301990389823914,0.00019572800000000002,0.0027311454,4240,0.011657239869236946,-0.006077568657929078,-1.0775228068232536,0.132568359375,0.0782912,9422.27,-0.95,,,,
80,13438,1087488,1062,0.044261642498895526,0.8199577331542969,0.0001956768,0.0030376678,4244,-0.0028049368411302567,-0.004568638076307252,-1.0714387372136116,0.196044921875,0.07827072,9437.84,-0.93,,,,
80,13449,1088512,1063,0.04149577929638326,0.8478139042854309,0.0001956256,0.002430446,4248,-0.0058939699083566666,-0.0028841625316999853,-1.089043490588665,0.20751953125,0.07825024000000001,9447.45,-0.91,,,,
80,13459,1089536,1064,0.04965655389241874,0.827520489692688,0.0001955744,0.0036159079,4252,0.0013075731694698334,-0.007343920908169821,-1.0948040038347244,0.137939453125,0.07822976000000001,9447.45,-0.91,,,,
80,13469,1090560,1065,0.061869726749137044,0.7454246282577515,0.0001955232,0.0024377909,4256,0.00759798102080822,-0.004382542188977823,-1.122665449976921,0.117919921875,0.07820928,9447.45,-0.91,,,,
80,13479,1091584,1066,0.06081612012349069,0.7636953592300415,0.000195472,0.0024618055,4260,0.004692720249295235,-0.004854534956393763,-1.064608559012413,0.1318359375,0.0781888,9447.45,-0.91,,,,
80,13489,1092608,1067,0.059602197958156466,0.7444882988929749,0.0001954208,0.0022332724,4264,0.004161017015576363,-0.004719330812804401,-1.081582359969616,0.137939453125,0.07816832000000001,9447.45,-0.91,,,,
81,13498,1093632,1068,0.04581993166357279,0.8094207644462585,0.00019536960000000002,0.0030286913,4268,0.006546055898070335,-0.004732356028398499,-1.1228412240743637,0.126220703125,0.07814784000000001,9447.45,-0.91,,,,
81,13508,1094656,1069,0.0444450993090868,0.8161234855651855,0.00019531840000000002,0.002775552,4272,-0.0020556971430778503,-0.005699456844013184,-1.056189402937889,0.1689453125,0.07812736,9447.45,-0.91,,,,
81,13518,1095680,1070,0.048390925861895084,0.7831896543502808,0.0001952672,0.0025229272,4276,0.003393087536096573,-0.003866444109007716,-1.0793918743729591,0.109375,0.07810688,9446.45,-0.94,,,,
81,13528,1096704,1071,0.07843346102163196,0.6520170569419861,0.000195216,0.0019038303,4280,0.01587333157658577,-0.0041441324865445495,-1.060228019952774,0.113037109375,0.0780864,9433.53,-0.84,,,,
81,13538,1097728,1072,0.047212792094796896,0.7659999132156372,0.0001951648,0.0032194848,4284,0.003347979858517647,-0.006015575869241729,-1.0917423143982887,0.154296875,0.07806592000000001,9426.2,-0.69,,,,
81,13549,1098752,1073,0.05295868054963648,0.7825784683227539,0.0001951136,0.0031458344,4288,-0.0006141476333141327,-0.003542682359693572,-1.036640040576458,0.128173828125,0.07804544000000001,9426.2,-0.69,,,,
81,13559,1099776,1074,0.0656752644572407,0.6736751794815063,0.0001950624,0.0049765306,4292,0.017749229446053505,-0.00495839913492091,-1.08025361597538,0.160888671875,0.07802496,9426.2,-0.69,,,,
,,1100000,,0.043044758727774024,0.7723469138145447,0.0001950112,0.002502278,4296,-0.0022404231131076813,-0.003789398993831128,-1.1192589104175568,0.1669921875,0.07800448,,,8042.2,-4306.6533334,8042.2,13.2
80,13652,1100800,1075,,,,,,,,,,,9426.2,-0.69,,,,
80,13662,1101824,1076,0.04003462416585535,0.8541722893714905,0.00019496,0.0029683756,4300,0.0018447097390890121,-0.0046156114840414375,-1.1250689327716827,0.140380859375,0.077984,9426.2,-0.69,,,,
80,13672,1102848,1077,0.05613337201066315,0.7256223559379578,0.00019490879999999999,0.0028736864,4304,0.004550240933895111,-0.004377458506496623,-1.0786078497767448,0.145751953125,0.07796352000000001,9428.96,-0.55,,,,
80,13683,1103872,1078,0.0603438401594758,0.739285945892334,0.0001948576,0.0037608542,4308,-0.007525846362113953,-0.004092363844392821,-1.0756492763757706,0.130859375,0.07794304,9428.96,-0.55,,,,
80,13693,1104896,1079,0.08211951912380755,0.6587774157524109,0.0001948064,0.0031230403,4312,0.01736029051244259,-0.004144434613408521,-1.0653223618865013,0.157470703125,0.07792256,9421.93,-0.4,,,,
80,13703,1105920,1080,0.059086516965180635,0.7699648141860962,0.00019475520000000003,0.004348536,4316,0.003658873960375786,-0.005549263703869656,-1.128563642501831,0.219482421875,0.07790208000000001,9415.53,-0.36,,,,
80,13713,1106944,1081,0.07687815092504025,0.6516208648681641,0.000194704,0.0039303927,4320,0.01561252772808075,-0.006091982271755114,-1.101996697485447,0.194580078125,0.0778816,9415.53,-0.36,,,,
80,13723,1107968,1082,0.041707394644618034,0.7947944402694702,0.00019465280000000002,0.0023377007,4324,-0.0076562147587537766,-0.004991394642274827,-1.1658960655331612,0.163330078125,0.07786112,9428.91,-0.33,,,,
80,13733,1108992,1083,0.048704757587984204,0.7678970694541931,0.0001946016,0.0024559447,4328,-0.004052216187119484,-0.0069968015304766595,-1.1677473783493042,0.127197265625,0.07784064,9434.29,-0.34,,,,
80,13743,1110016,1084,0.04035428259521723,0.8577085137367249,0.0001945504,0.0033869739,4332,-0.003184353932738304,-0.006487329199444503,-1.094211533665657,0.149658203125,0.07782016000000001,9434.29,-0.34,,,,
80,13753,1111040,1085,0.06058507924899459,0.7153065204620361,0.00019449919999999998,0.0024724596,4336,0.0028046779334545135,-0.0056851166154956445,-1.1211001873016357,0.135009765625,0.07779968,9410.98,-0.22,,,,
80,13763,1112064,1086,0.04777978640049696,0.800014078617096,0.000194448,0.0031075976,4340,-0.003760000690817833,-0.004836822336073965,-1.1652163937687874,0.140869140625,0.0777792,9410.98,-0.22,,,,
80,13773,1113088,1087,0.039692186983302236,0.8349923491477966,0.0001943968,0.0029805358,4344,-0.0056627057492733,-0.006527207384351641,-1.1065266355872154,0.1650390625,0.07775872,9410.98,-0.22,,,,
80,13783,1114112,1088,0.064637023024261,0.679409921169281,0.0001943456,0.0029940759,4348,0.013218915089964867,-0.005598251460469328,-1.0935147255659103,0.164794921875,0.07773824000000001,9414.87,-0.03,,,,
80,13793,1115136,1089,0.06684788875281811,0.7278345823287964,0.00019429440000000002,0.0050518997,4352,0.004990002140402794,-0.006961054750718176,-1.1185796856880188,0.159912109375,0.07771776000000001,9409.76,0.03,,,,
80,13803,1116160,1090,0.050275207962840796,0.7700027227401733,0.00019424320000000002,0.0037198223,4356,-8.220970630645752e-05,-0.006154792674351484,-1.1149619668722153,0.197509765625,0.07769728000000001,9409.76,0.03,,,,
80,13814,1117184,1091,0.06612055166624486,0.7217579483985901,0.00019419200000000001,0.0029324319,4360,0.010581864044070244,-0.003932855906896293,-1.0627354234457016,0.1181640625,0.0776768,9409.76,0.03,,,,
80,13824,1118208,1092,0.05755926575511694,0.6805917024612427,0.0001941408,0.0019918038,4364,-0.0022053439170122147,-0.005052236781921238,-1.118488498032093,0.125244140625,0.07765632,9407.42,0.24,,,,
80,13834,1119232,1093,0.06069133570417762,0.7297652959823608,0.0001940896,0.0033987262,4368,0.002296464517712593,-0.006172232475364581,-1.0893419608473778,0.1728515625,0.07763584000000001,9407.42,0.24,,,,
80,13844,1120256,1094,0.0451785686891526,0.8377132415771484,0.0001940384,0.0036958044,4372,-2.6656314730644226e-05,-0.005492475524079055,-1.0758380219340324,0.201416015625,0.07761536000000001,9407.42,0.24,,,,
80,13854,1121280,1095,0.06387416971847415,0.6811182498931885,0.0001939872,0.003337286,4376,0.011580508202314377,-0.003453680721577257,-1.0617132410407066,0.203369140625,0.07759488,9407.42,0.24,,,,
80,13864,1122304,1096,0.04772934690117836,0.8134635090827942,0.000193936,0.0024012767,4380,-0.00072430819272995,-0.0036186588258715346,-1.0614024922251701,0.124755859375,0.0775744,9407.42,0.24,,,,
80,13874,1123328,1097,0.04417523159645498,0.8248639106750488,0.0001938848,0.0019628205,4384,0.003522156737744808,-0.003366027114680037,-1.0396433137357235,0.097412109375,0.07755392,9407.42,0.24,,,,
80,13884,1124352,1098,0.045888736145570874,0.8169654607772827,0.0001938336,0.003954596,4388,-0.001489974558353424,-0.006178989715408534,-1.1213629469275475,0.235595703125,0.07753344000000001,9410.39,0.24,,,,
,,1125000,,0.04753483063541353,0.7932373881340027,0.0001937824,0.0027326196,4392,0.0044665588065981865,-0.0036052005598321557,-1.10235246270895,0.144287109375,0.07751296,,,9702.8,-5925.0666664,9702.8,5.6
80,13994,1125376,1099,,,,,,,,,,,9409.1,0.29,,,,
80,14004,1126400,1100,0.061114242067560554,0.7178205251693726,0.0001937312,0.004263377,4396,0.0010353252291679382,-0.004611671552993357,-1.1142164394259453,0.130859375,0.07749248,9409.1,0.29,,,,
80,14014,1127424,1101,0.06433823611587286,0.7208954095840454,0.00019368,0.0020613084,4400,0.020977582782506943,-0.002245410025352612,-1.1033213064074516,0.11572265625,0.077472,9409.1,0.29,,,,
80,14024,1128448,1102,0.038424370577558875,0.856336236000061,0.0001936288,0.0019928887,4404,-0.004464682191610336,-0.005964802374364808,-1.1090590357780457,0.165771484375,0.07745152,9409.1,0.29,,,,
80,14034,1129472,1103,0.07082721614278853,0.6648808717727661,0.00019357760000000002,0.0023584876,4408,0.00788499228656292,-0.0043556608143262565,-1.0243479497730732,0.1064453125,0.07743104,9462.82,0.53,,,,
80,14044,1130496,1104,0.05428463453426957,0.7102555632591248,0.0001935264,0.0029935003,4412,-0.0027487166225910187,-0.005807589564938098,-1.1005615815520287,0.2109375,0.07741056,9472.96,0.51,,,,
80,14054,1131520,1105,0.05119777284562588,0.7742966413497925,0.00019347520000000001,0.0020515174,4416,0.0004896745085716248,-0.0037537670286837965,-1.072399728000164,0.102294921875,0.07739008000000001,9472.96,0.51,,,,
80,14064,1132544,1106,0.055538726737722754,0.779498815536499,0.00019342399999999998,0.0038174912,4420,0.0017736461013555527,-0.005315844959113747,-1.083728976547718,0.14013671875,0.0773696,9472.96,0.51,,,,
80,14074,1133568,1107,0.0707004580181092,0.6547423601150513,0.0001933728,0.0027626753,4424,0.01252824254333973,-0.00396314641693607,-1.1388341188430786,0.14013671875,0.07734912000000001,9477.29,0.52,,,,
80,14084,1134592,1108,0.06531982542946935,0.775127112865448,0.0001933216,0.0033736422,4428,0.009625876322388649,-0.006535420558066107,-1.1516369059681892,0.1513671875,0.07732864,9472.36,0.71,,,,
80,14094,1135616,1109,0.06617194646969438,0.6576883792877197,0.00019327040000000003,0.0040599415,4432,0.012275110930204391,-0.0032551143813179806,-1.1048029661178589,0.1650390625,0.07730816000000001,9482.14,0.73,,,,
80,14105,1136640,1110,0.06765086716040969,0.7158247232437134,0.00019321920000000002,0.0029471973,4436,0.00955343246459961,-0.0012641795619856566,-1.1686573326587677,0.127197265625,0.07728768000000001,9482.14,0.73,,,,
80,14115,1137664,1111,0.04496298637241125,0.7577853202819824,0.00019316800000000002,0.002838748,4440,0.0009677950292825699,-0.004670585272833705,-1.088432714343071,0.123291015625,0.07726720000000001,9482.14,0.73,,,,
80,14125,1138688,1112,0.05355758755467832,0.7629991173744202,0.00019311680000000001,0.003452549,4444,0.003631575033068657,-0.004993270005797967,-1.1222683638334274,0.15234375,0.07724672,9482.14,0.73,,,,
80,14135,1139712,1113,0.04140058043412864,0.8212969899177551,0.0001930656,0.0025953543,4448,-0.004484914243221283,-0.005758670769864693,-1.144385576248169,0.129150390625,0.07722624,9482.14,0.73,,,,
80,14145,1140736,1114,0.0642162999138236,0.6904714703559875,0.0001930144,0.004233887,4452,0.018718384206295013,-0.0027117370918858796,-1.1249919906258583,0.124267578125,0.07720576000000001,9463.84,0.85,,,,
80,14155,1141760,1115,0.04790200316347182,0.7907206416130066,0.0001929632,0.0026538246,4456,-0.0030152536928653717,-0.004859383043367416,-1.11657103151083,0.113525390625,0.07718528000000001,9463.84,0.85,,,,
80,14164,1142784,1116,0.07474784762598574,0.7017595767974854,0.000192912,0.0030058145,4460,0.018976904451847076,-0.003843559039523825,-1.129629522562027,0.11962890625,0.0771648,9463.84,0.85,,,,
80,14175,1143808,1117,0.05612124293111265,0.731235682964325,0.0001928608,0.0019791834,4464,0.001174798235297203,-0.0038035080360714346,-1.139841802418232,0.11376953125,0.07714432,9460.23,0.91,,,,
80,14185,1144832,1118,0.055317173013463616,0.7534130811691284,0.0001928096,0.002261745,4468,0.004148369655013084,-0.004528047124040313,-1.1680644378066063,0.1669921875,0.07712384,9460.23,0.91,,,,
80,14195,1145856,1119,0.07732232264243066,0.6804089546203613,0.0001927584,0.002425054,4472,0.01349036768078804,-0.0037421214510686696,-1.1343896687030792,0.1171875,0.07710336000000001,9460.23,0.91,,,,
80,14205,1146880,1120,0.05427794950082898,0.7944295406341553,0.0001927072,0.0018733589,4476,0.006371062248945236,-0.0044783529883716255,-1.1622299626469612,0.17236328125,0.07708288,9460.23,0.91,,,,
80,14215,1147904,1121,0.04022176214493811,0.8128550052642822,0.000192656,0.0023106185,4480,-0.011089913547039032,-0.0050145470013376325,-1.2014263719320297,0.112060546875,0.0770624,9447.66,0.98,,,,
80,14225,1148928,1122,0.04697977122850716,0.8014239072799683,0.0001926048,0.0036877175,4484,0.0040353089570999146,-0.003073267813306302,-1.1140009313821793,0.1064453125,0.07704192,9444.1,0.92,,,,
80,14235,1149952,1123,0.03388525056652725,0.8410782814025879,0.0001925536,0.0036274637,4488,-0.004145477898418903,-0.007202784123364836,-1.0900612398982048,0.16259765625,0.07702144,9423.7,1.07,,,,
,,1150000,,0.04843876417726278,0.7807684540748596,0.0001925024,0.003270204,4492,-0.003195885568857193,-0.006139404707937501,-1.1740677431225777,0.1103515625,0.07700096000000001,,,9391.2,-5043.2000002,9391.2,7.8
80,14340,1150976,1124,,,,,,,,,,,9424.08,1.02,,,,
80,14350,1152000,1125,0.06045132572762668,0.6901016235351562,0.0001924512,0.003103904,4496,0.0032556727528572083,-0.005173070298042148,-1.1506150886416435,0.15478515625,0.07698048,9418.32,1.17,,,,
80,14360,1153024,1126,0.049488075310364366,0.7851428389549255,0.00019240000000000001,0.002766498,4500,8.742325007915497e-05,-0.005970077414531261,-1.1575323790311813,0.119140625,0.07696000000000001,9418.32,1.17,,,,
80,14370,1154048,1127,0.0658915457315743,0.6502142548561096,0.00019234879999999998,0.005197974,4504,0.004374327138066292,-0.005675109219737351,-1.1554511412978172,0.152587890625,0.07693952,9418.32,1.17,,,,
80,14380,1155072,1128,0.036885749897919595,0.8116492033004761,0.0001922976,0.0040139095,4508,-0.007317753508687019,-0.0030311638838611543,-1.1212435066699982,0.17529296875,0.07691904000000001,9418.32,1.17,,,,
80,14390,1156096,1129,0.06696687964722514,0.6568506956100464,0.00019224639999999998,0.004083584,4512,0.01421569287776947,-0.003925438562873751,-1.1389708742499352,0.18505859375,0.07689856,9418.32,1.17,,,,
80,14400,1157120,1130,0.05191074078902602,0.7895904779434204,0.00019219520000000003,0.0032718629,4516,-0.0018719062209129333,-0.004789698316017166,-1.1693731397390366,0.178955078125,0.07687808000000002,9431.03,1.13,,,,
80,14410,1158144,1131,0.04477495211176574,0.8144170045852661,0.00019214400000000002,0.0029522122,4520,-0.0009530428797006607,-0.004394663905259222,-1.119961865246296,0.130126953125,0.07685760000000001,9431.03,1.13,,,,
80,14420,1159168,1132,0.04588214191608131,0.8077255487442017,0.00019209280000000002,0.0022555334,4524,-0.001161038875579834,-0.0050151455361628905,-1.164195068180561,0.1416015625,0.07683712000000001,9431.03,1.13,,,,
80,14430,1160192,1133,0.0682003244291991,0.7024554014205933,0.00019204160000000001,0.0032457546,4528,0.007055053487420082,-0.004887796356342733,-1.156875766813755,0.115966796875,0.07681664,9437.65,1.14,,,,
80,14441,1161216,1134,0.056985875591635704,0.7576749324798584,0.0001919904,0.0036390899,4532,0.003972535952925682,-0.005351708707166836,-1.1752799078822136,0.220458984375,0.07679616,9437.65,1.14,,,,
80,14451,1162240,1135,0.04056095378473401,0.8261875510215759,0.0001919392,0.0027875428,4536,0.002610187977552414,-0.004841154062887654,-1.1103038787841797,0.143798828125,0.07677568000000001,9437.65,1.14,,,,
80,14461,1163264,1136,0.06987707922235131,0.6508479118347168,0.000191888,0.0021883585,4540,0.008052019402384758,-0.0033267554827034473,-1.1333808824419975,0.132080078125,0.07675520000000001,9437.65,1.14,,,,
80,14471,1164288,1137,0.048458226723596454,0.8196210265159607,0.0001918368,0.0029702133,4544,-0.006953587755560875,-0.0056864405632950366,-1.165571741759777,0.187744140625,0.07673472,9437.65,1.14,,,,
80,14481,1165312,1138,0.05375444795936346,0.7461458444595337,0.0001917856,0.0029794662,4548,-0.004397004842758179,-0.0073175176803488284,-1.1130140870809555,0.220947265625,0.07671424,9462.45,1.24,,,,
80,14491,1166336,1139,0.04552703979425132,0.799350917339325,0.0001917344,0.002323059,4552,-0.0001218058168888092,-0.0052237730560591444,-1.1273600980639458,0.164306640625,0.07669376,9462.45,1.24,,,,
80,14501,1167360,1140,0.08835773775354028,0.5594448447227478,0.00019168320000000001,0.0035775455,4556,0.02302607148885727,-0.004307099676225334,-1.099951222538948,0.208740234375,0.07667328000000001,9461.39,1.25,,,,
80,14511,1168384,1141,0.050789229571819305,0.7903360724449158,0.000191632,0.0037956212,4560,0.0027839243412017822,-0.003651433435152285,-1.14131261408329,0.177978515625,0.07665280000000001,9457.93,1.49,,,,
80,14522,1169408,1142,0.05184347881004214,0.8035553693771362,0.0001915808,0.0033062864,4564,-0.005724649876356125,-0.0035377001913730055,-1.144785687327385,0.16162109375,0.07663232,9457.93,1.49,,,,
80,14532,1170432,1143,0.04020530334673822,0.8441237211227417,0.0001915296,0.0027105068,4568,-0.0016291365027427673,-0.004351992363808677,-1.1265761703252792,0.1806640625,0.07661184,9451.18,1.58,,,,
80,14542,1171456,1144,0.06828152411617339,0.6853814125061035,0.0001914784,0.0024517612,4572,0.005029860883951187,-0.0071127775008790195,-1.1192832291126251,0.1494140625,0.07659136,9451.18,1.58,,,,
80,14552,1172480,1145,0.05011087120510638,0.8144722580909729,0.0001914272,0.0022951553,4576,-0.004204131662845612,-0.0056317939452128485,-1.164693608880043,0.100830078125,0.07657088000000001,9451.18,1.58,,,,
80,14562,1173504,1146,0.071026575518772,0.7101992964744568,0.000191376,0.0027355484,4580,0.009051153436303139,-0.005269594010314904,-1.163661189377308,0.1572265625,0.0765504,9451.18,1.58,,,,
80,14572,1174528,1147,0.08077394403517246,0.6657145023345947,0.00019132480000000002,0.0032048346,4584,0.015159981325268745,-0.004438741045305505,-1.1709909290075302,0.144287109375,0.07652992000000002,9422.99,1.7,,,,
,,1175000,,0.08090728474780917,0.713823676109314,0.00019127359999999998,0.0028999343,4588,0.006322160363197327,-0.004842672584345564,-1.1821439936757088,0.14111328125,0.07650944,,,5594.4,-4013.8266665999995,5594.4,-14.6
80,14639,1175552,1148,,,,,,,,,,,9422.99,1.7,,,,
80,14649,1176576,1149,0.06461498839780688,0.7760946154594421,0.0001912224,0.003391238,4592,0.007310852408409119,-0.0043329216132406145,-1.1702732369303703,0.1552734375,0.07648896000000001,9430.83,1.62,,,,
80,14659,1177600,1150,0.07581763039343059,0.762962818145752,0.00019117119999999998,0.002538227,4596,0.0018248222768306732,-0.005166874936548993,-1.126549057662487,0.119873046875,0.07646848,9430.83,1.62,,,,
80,14670,1178624,1151,0.07284680427983403,0.7906630635261536,0.00019112000000000003,0.0023701491,4600,0.012296823784708977,-0.0047837923193583265,-1.1522284373641014,0.116943359375,0.07644800000000002,9379.47,1.45,,,,
80,14680,1179648,1152,0.07521870220080018,0.7398928999900818,0.0001910688,0.0038145476,4604,0.005631508305668831,-0.005305224069161341,-1.1196310073137283,0.165771484375,0.07642752,9379.47,1.45,,,,
80,14690,1180672,1153,0.056272239657118917,0.76100754737854,0.00019101760000000002,0.002917611,4608,0.0027127210050821304,-0.005154387661605142,-1.1373297646641731,0.172607421875,0.07640704000000001,9379.47,1.45,,,,
80,14700,1181696,1154,0.07061626203358173,0.670848548412323,0.00019096640000000002,0.002885935,4612,0.010457836091518402,-0.005277272633975372,-1.1253705099225044,0.159912109375,0.07638656,9379.47,1.45,,,,
80,14710,1182720,1155,0.057122108759358525,0.7342817783355713,0.0001909152,0.0035441266,4616,-0.002949187532067299,-0.0038891696167411283,-1.175524815917015,0.185302734375,0.07636608,9379.47,1.45,,,,
80,14720,1183744,1156,0.05821403977461159,0.7449432611465454,0.000190864,0.002779315,4620,0.006178656592965126,-0.005958500278211432,-1.1516559198498726,0.142822265625,0.07634560000000001,9379.47,1.45,,,,
80,14730,1184768,1157,0.058276990661397576,0.7166272401809692,0.0001908128,0.002397079,4624,0.00024246983230113983,-0.0058220189093844965,-1.1596647277474403,0.15625,0.07632512000000001,9379.47,1.45,,,,
80,14740,1185792,1158,0.044891044148243964,0.7886922955513,0.0001907616,0.002924778,4628,0.001965487375855446,-0.0034845142508856952,-1.0946256145834923,0.189453125,0.07630464,9408.0,1.6,,,,
80,14750,1186816,1159,0.05077162501402199,0.7962093353271484,0.0001907104,0.0031571533,4632,0.0013488680124282837,-0.004762478769407608,-1.0896936878561974,0.142822265625,0.07628416,9414.26,1.71,,,,
80,14760,1187840,1160,0.057655267184600234,0.7880931496620178,0.0001906592,0.004138193,4636,-0.0020024869590997696,-0.006763954399502836,-1.1429471671581268,0.14990234375,0.07626368,9422.4,1.74,,,,
80,14770,1188864,1161,0.07912563253194094,0.6923531889915466,0.00019060800000000002,0.002775413,4640,0.014830678701400757,-0.003189866343745962,-1.1111985370516777,0.10498046875,0.07624320000000001,9422.4,1.74,,,,
80,14780,1189888,1162,0.06483918824233115,0.6321158409118652,0.0001905568,0.0034785236,4644,0.005072474479675293,-0.006920751708094031,-1.1296728253364563,0.146240234375,0.07622272000000001,9422.4,1.74,,,,
80,14791,1190912,1163,0.07751137320883572,0.595427393913269,0.0001905056,0.0027615004,4648,0.01608329638838768,-0.004184627759968862,-1.1749482452869415,0.103759765625,0.07620224,9422.4,1.74,,,,
80,14801,1191936,1164,0.059819851303473115,0.7206792831420898,0.0001904544,0.0030838337,4652,0.00669168122112751,-0.0038245484611252323,-1.0992568731307983,0.13330078125,0.07618176,9437.41,1.77,,,,
80,14811,1192960,1165,0.05962088378146291,0.7353467345237732,0.0001904032,0.0030899255,4656,0.004932725802063942,-0.004202751850243658,-1.1631073132157326,0.1357421875,0.07616128,9436.68,1.77,,,,
80,14821,1193984,1166,0.05400476232171059,0.7626060247421265,0.000190352,0.004011978,4660,0.00502430647611618,-0.006038579187588766,-1.1176637932658195,0.212646484375,0.07614080000000001,9436.68,1.77,,,,
80,14831,1195008,1167,0.058991532772779465,0.7292886972427368,0.0001903008,0.0049512144,4664,0.002225501462817192,-0.0032123145065270364,-1.1484475806355476,0.13720703125,0.07612032,9441.36,1.89,,,,
80,14841,1196032,1168,0.03812772186938673,0.8160380721092224,0.0001902496,0.0028672488,4668,-0.003385055810213089,-0.0050266153120901436,-1.162564605474472,0.182373046875,0.07609984,9441.36,1.89,,,,
80,14851,1197056,1169,0.05639825901016593,0.7561506032943726,0.00019019839999999998,0.002968558,4672,0.0026883725076913834,-0.00323519017547369,-1.1075920835137367,0.1337890625,0.07607936,9441.36,1.89,,,,
80,14861,1198080,1170,0.052319554379209876,0.8020644783973694,0.0001901472,0.0027170812,4676,-0.0015216097235679626,-0.006088066555093974,-1.1295594573020935,0.16455078125,0.07605888000000001,9441.36,1.89,,,,
80,14871,1199104,1171,0.049470162484794855,0.7743202447891235,0.000190096,0.0034453084,4680,-0.001870136708021164,-0.0051387140701990575,-1.1102434247732162,0.15283203125,0.0760384,9444.4,1.84,,,,
,,1200000,,0.060981588903814554,0.7437435388565063,0.00019004480000000003,0.0028073853,4684,0.004529921337962151,-0.004628503258572891,-1.0872145667672157,0.16455078125,0.07601792000000002,,,6973.4,-5252.466666599999,6973.4,-11.4
80,14951,1200128,1172,,,,,,,,,,,9444.4,1.84,,,,
