time/fps,time/iterations,time/time_elapsed,time/total_timesteps,train/value_loss,train/learning_rate,train/approx_kl,train/entropy_loss,train/loss,train/n_updates,train/explained_variance,train/clip_range,train/policy_gradient_loss,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_object_ep_length,eval/mean_object_reward,eval/mean_score_ep_length,eval/mean_score_reward
350,1411,4125,1444864,0.0807300410233438,0.000177808,0.0023663281,-1.479117974638939,0.0010073129087686539,5640,0.5516178607940674,0.0711232,-0.004855495237279683,0.130126953125,1.77,13717.26,,,,
350,1412,4126,1445888,0.04606614331714809,0.0001777568,0.0016050402,-1.436168909072876,-0.006309693679213524,5644,0.7295922040939331,0.07110272,-0.0029123691492713988,0.104248046875,1.77,13717.26,,,,
350,1413,4127,1446912,0.05363525589928031,0.00017770560000000002,0.0022645954,-1.4402429684996605,-0.0027037132531404495,5648,0.7092273235321045,0.07108224,-0.006641973566729575,0.13671875,1.77,13717.26,,,,
350,1414,4128,1447936,0.05763761908747256,0.0001776544,0.0025906942,-1.4800792336463928,-0.004613133147358894,5652,0.7377331256866455,0.07106176,-0.00773037999169901,0.146240234375,2.07,13659.46,,,,
350,1415,4129,1448960,0.03099476359784603,0.00017760320000000001,0.0019344836,-1.467269517481327,-0.01280508004128933,5656,0.8625411987304688,0.07104128000000001,-0.006489358987892047,0.12060546875,2.32,13634.93,,,,
351,1416,4130,1449984,0.04970054002478719,0.00017755199999999998,0.0021274213,-1.4629341959953308,-0.007564788684248924,5660,0.7599263191223145,0.0710208,-0.0060850075096823275,0.157958984375,2.5,13672.09,,,,
,,,1450000,0.04381294269114733,0.0001775008,0.0023509425,-1.4895283579826355,-0.00860169529914856,5664,0.7792596817016602,0.07100032,-0.008048695657635108,0.1611328125,,,31770.2,-477.52,31770.2,12.4
340,1417,4263,1451008,,,,,,,,,,,2.5,13672.09,,,,
340,1418,4264,1452032,0.0323094887426123,0.00017744959999999998,0.0018619781,-1.4642806351184845,-0.01170472614467144,5668,0.7876743078231812,0.07097984,-0.006199802446644753,0.126220703125,2.5,13672.09,,,,
340,1419,4265,1453056,0.0457023149356246,0.00017739840000000003,0.0021281973,-1.4593351781368256,-0.004750020802021027,5672,0.800047755241394,0.07095936000000001,-0.006752667221007869,0.173828125,2.5,13672.09,,,,
340,1420,4266,1454080,0.03605399723164737,0.0001773472,0.0017075776,-1.4924237579107285,-0.010250002145767212,5676,0.7849693894386292,0.07093888,-0.005122073751408607,0.1044921875,2.5,13672.09,,,,
340,1421,4267,1455104,0.02615473308833316,0.00017729600000000002,0.0015435038,-1.4827836230397224,-0.012804096564650536,5680,0.8391438126564026,0.0709184,-0.005752236989792436,0.090087890625,2.74,13607.68,,,,
341,1422,4268,1456128,0.026649499661289155,0.0001772448,0.0022301632,-1.504844218492508,-0.019102931022644043,5684,0.883590042591095,0.07089791999999999,-0.006518597132526338,0.09814453125,2.74,13607.68,,,,
341,1423,4269,1457152,0.03721892670728266,0.0001771936,0.0016537255,-1.4657878279685974,-0.013575635850429535,5688,0.8000444173812866,0.07087744,-0.006243501004064456,0.12646484375,2.74,13607.68,,,,
341,1424,4270,1458176,0.03884295537136495,0.0001771424,0.001627954,-1.4710144400596619,-0.00776253454387188,5692,0.8204820156097412,0.07085696000000001,-0.005511231138370931,0.16845703125,2.74,13607.68,,,,
341,1425,4271,1459200,0.04391693603247404,0.0001770912,0.0018856365,-1.4760584086179733,-0.01305600069463253,5696,0.8078467845916748,0.07083648000000001,-0.004366132663562894,0.1396484375,2.74,13607.68,,,,
341,1426,4272,1460224,0.0219255787669681,0.00017704,0.001965384,-1.4923017099499702,-0.018006308004260063,5700,0.893640398979187,0.070816,-0.006590452743694186,0.170166015625,2.74,13607.68,,,,
341,1427,4273,1461248,0.02157859189901501,0.0001769888,0.0022437791,-1.4457180872559547,-0.015307528898119926,5704,0.916698694229126,0.07079552,-0.004419974138727412,0.15625,3.08,13522.73,,,,
342,1428,4274,1462272,0.03246495628263801,0.0001769376,0.0016776084,-1.4943066984415054,-0.01517436932772398,5708,0.8592256903648376,0.07077504,-0.006503891898319125,0.1416015625,3.08,13522.73,,,,
342,1429,4275,1463296,0.034744768869131804,0.00017688640000000001,0.0026976997,-1.4918153136968613,-0.013147060759365559,5712,0.7733945250511169,0.07075456000000001,-0.006598690350074321,0.141845703125,3.26,13540.55,,,,
342,1430,4276,1464320,0.03021217172499746,0.0001768352,0.0024782752,-1.4827234968543053,-0.013033971190452576,5716,0.8128107786178589,0.07073408,-0.0067044643219560385,0.153076171875,3.26,13540.55,,,,
342,1431,4277,1465344,0.029459533165208995,0.000176784,0.0023097722,-1.4915139600634575,-0.009440809488296509,5720,0.8587472438812256,0.0707136,-0.006515143963042647,0.146728515625,3.26,13540.55,,,,
342,1432,4278,1466368,0.024695322616025805,0.0001767328,0.001659781,-1.5032087862491608,-0.018815109506249428,5724,0.836922824382782,0.07069312,-0.0042089115449925885,0.15771484375,3.26,13540.55,,,,
342,1433,4279,1467392,0.02558586490340531,0.0001766816,0.0021819614,-1.4721271842718124,-0.015156995505094528,5728,0.8731827139854431,0.07067264,-0.0061160551849752665,0.145751953125,3.35,13503.13,,,,
343,1434,4280,1468416,0.046570828184485435,0.00017663040000000002,0.0021117788,-1.5202381014823914,-0.012863881886005402,5732,0.7465256452560425,0.07065216,-0.006689613132039085,0.14306640625,3.35,13503.13,,,,
343,1435,4281,1469440,0.04920463031157851,0.0001765792,0.002222999,-1.4741237983107567,-0.014793599024415016,5736,0.7314420938491821,0.07063168,-0.007359558716416359,0.131591796875,3.35,13503.13,,,,
343,1436,4282,1470464,0.047513678669929504,0.00017652800000000001,0.0024880532,-1.469199299812317,-0.013058118522167206,5740,0.77293461561203,0.07061120000000001,-0.005221084458753467,0.15869140625,3.35,13503.13,,,,
343,1437,4283,1471488,0.03385947004426271,0.00017647679999999998,0.0013468884,-1.4974507838487625,-0.007100207731127739,5744,0.7746545076370239,0.07059072,-0.004489698447287083,0.182861328125,3.35,13503.13,,,,
343,1438,4284,1472512,0.0269339163787663,0.0001764256,0.0013538841,-1.501414768397808,-0.015966515988111496,5748,0.8513946533203125,0.07057024,-0.00580284878378734,0.124755859375,3.72,13472.4,,,,
343,1439,4285,1473536,0.03622783476021141,0.0001763744,0.0020610048,-1.480605386197567,-0.017816362902522087,5752,0.8157945275306702,0.07054976,-0.007210591109469533,0.142578125,3.72,13472.4,,,,
343,1440,4287,1474560,0.04569267085753381,0.00017632320000000003,0.0015924167,-1.4776338934898376,-0.006337860599160194,5756,0.7601152062416077,0.07052928000000001,-0.006799198279622942,0.137451171875,3.72,13472.4,,,,
,,,1475000,0.05752788041718304,0.000176272,0.0019614957,-1.4823874682188034,-0.007345527410507202,5760,0.6893118619918823,0.0705088,-0.006313468416919932,0.147705078125,,,14913.8,-537.35,14913.8,6.6
339,1441,4348,1475584,,,,,,,,,,,3.72,13472.4,,,,
339,1442,4349,1476608,0.03294242382980883,0.00017622080000000002,0.0026624226,-1.4009365439414978,-0.007434796541929245,5764,0.8314005136489868,0.07048832000000001,-0.00606512586819008,0.201416015625,3.72,13472.4,,,,
339,1443,4351,1477632,0.0506880977191031,0.0001761696,0.002152145,-1.4558131769299507,-0.005860656499862671,5768,0.686279296875,0.07046783999999999,-0.006909277668455616,0.100830078125,3.72,13472.4,,,,
339,1444,4352,1478656,0.045319712022319436,0.0001761184,0.0021134734,-1.4262253120541573,-0.015233773738145828,5772,0.7239834070205688,0.07044736,-0.007237419718876481,0.142333984375,3.86,13477.84,,,,
339,1445,4353,1479680,0.028390687657520175,0.00017606719999999998,0.0020839258,-1.4496648907661438,-0.014614522457122803,5776,0.8474667072296143,0.07042688,-0.006925660476554185,0.15185546875,4.18,13417.63,,,,
340,1446,4354,1480704,0.03041000326629728,0.000176016,0.0017322549,-1.486482486128807,-0.015814270824193954,5780,0.8193751573562622,0.07040640000000001,-0.007142680697143078,0.133544921875,4.38,13473.14,,,,
340,1447,4355,1481728,0.029116627876646817,0.0001759648,0.0016030851,-1.4546349421143532,-0.014145776629447937,5784,0.849339485168457,0.07038592,-0.005972210201434791,0.0849609375,4.38,13473.14,,,,
340,1448,4356,1482752,0.03977290983311832,0.0001759136,0.0018992855,-1.4451387822628021,-0.004189500585198402,5788,0.7596607208251953,0.07036544,-0.005368913494748995,0.1845703125,4.59,13508.39,,,,
340,1449,4357,1483776,0.05867954506538808,0.00017586240000000002,0.001842701,-1.4752224758267403,0.003168795257806778,5792,0.6848142743110657,0.07034496,-0.0038480302901007235,0.1162109375,4.59,13508.39,,,,
340,1450,4358,1484800,0.032711125211790204,0.00017581120000000002,0.002819272,-1.4407233074307442,-0.013282435946166515,5796,0.8244962692260742,0.07032448000000001,-0.0077864307968411595,0.173095703125,4.59,13508.39,,,,
340,1451,4359,1485824,0.04291745543014258,0.00017576,0.001814696,-1.4638341665267944,-0.004947233945131302,5800,0.8084721565246582,0.070304,-0.00544664217159152,0.119384765625,4.83,13472.5,,,,
341,1452,4360,1486848,0.0349564355565235,0.0001757088,0.001732992,-1.4834040775895119,-0.012338574975728989,5804,0.7942565083503723,0.07028352,-0.005669243459124118,0.135986328125,4.83,13472.5,,,,
341,1453,4361,1487872,0.03831310279201716,0.0001756576,0.0014759041,-1.470015972852707,-0.013753486797213554,5808,0.821743905544281,0.07026304,-0.004985484352800995,0.123291015625,4.83,13472.5,,,,
341,1454,4362,1488896,0.06102722557261586,0.0001756064,0.0018625609,-1.466311700642109,-0.00491487979888916,5812,0.7224437594413757,0.07024256,-0.005850720568560064,0.17724609375,4.83,13472.5,,,,
341,1455,4363,1489920,0.07462869514711201,0.0001755552,0.0018891122,-1.4620841145515442,0.006783321499824524,5816,0.5978894233703613,0.07022208,-0.004754139808937907,0.14794921875,4.83,13472.5,,,,
341,1456,4364,1490944,0.03618841932620853,0.000175504,0.0018338594,-1.4570047557353973,-0.013799671083688736,5820,0.7728444933891296,0.0702016,-0.00574395852163434,0.08935546875,4.83,13472.5,,,,
341,1457,4365,1491968,0.03482881118543446,0.00017545280000000002,0.0021231622,-1.464046560227871,-0.012402653694152832,5824,0.8651371002197266,0.07018112000000001,-0.005493557429872453,0.139892578125,4.83,13472.5,,,,
341,1458,4366,1492992,0.04189649969339371,0.00017540159999999998,0.0016806272,-1.4672764986753464,-0.008793415501713753,5828,0.8148839473724365,0.07016064,-0.006256745371501893,0.146484375,4.83,13472.5,,,,
342,1459,4367,1494016,0.028950932668522,0.0001753504,0.0016122092,-1.456535704433918,-0.012600500136613846,5832,0.8701265454292297,0.07014016000000001,-0.006684675347059965,0.131591796875,4.83,13472.5,,,,
342,1460,4368,1495040,0.05409035552293062,0.0001752992,0.0021848925,-1.4666151776909828,-0.0034581534564495087,5836,0.776598334312439,0.07011968,-0.006501719530206174,0.14208984375,4.83,13472.5,,,,
342,1461,4369,1496064,0.038138728588819504,0.00017524800000000003,0.0017098046,-1.4469456672668457,-0.015229534357786179,5840,0.8531989455223083,0.07009920000000001,-0.0069240589218679816,0.106201171875,4.83,13472.5,,,,
342,1462,4370,1497088,0.029556892695836723,0.0001751968,0.0015394087,-1.4427499026060104,-0.015349472872912884,5844,0.8332176804542542,0.07007872,-0.00593394337920472,0.133544921875,4.97,13425.81,,,,
342,1463,4371,1498112,0.02846727450378239,0.00017514560000000002,0.002281954,-1.4668662324547768,-0.012796653434634209,5848,0.8640966415405273,0.07005824000000001,-0.0062370014493353665,0.15576171875,4.97,13425.81,,,,
342,1464,4372,1499136,0.039220828330144286,0.0001750944,0.0020817867,-1.4312260895967484,-0.015202127397060394,5852,0.8354960083961487,0.07003775999999999,-0.007092708896379918,0.11669921875,4.97,13425.81,,,,
,,,1500000,0.02986702276393771,0.0001750432,0.0017635005,-1.4664568454027176,-0.01249177660793066,5856,0.8650963306427002,0.07001728,-0.004750310909003019,0.119873046875,,,16615.0,-407.66999999999996,16615.0,7.0
337,1465,4441,1500160,,,,,,,,,,,5.33,13414.82,,,,
337,1466,4442,1501184,0.03772941208444536,0.00017499199999999998,0.0017750075,-1.4466444104909897,-0.010616738349199295,5860,0.737626850605011,0.0699968,-0.006724568374920636,0.139892578125,5.32,13436.14,,,,
338,1467,4443,1502208,0.02453543443698436,0.0001749408,0.001883585,-1.4582881480455399,-0.017881181091070175,5864,0.6696562170982361,0.06997632000000001,-0.006692781375022605,0.13134765625,5.32,13436.14,,,,
338,1468,4444,1503232,0.04487435333430767,0.0001748896,0.0017641727,-1.4321673586964607,-0.0014361627399921417,5868,0.7399760484695435,0.06995584,-0.00571310383384116,0.129150390625,5.32,13436.14,,,,
338,1469,4445,1504256,0.05539081571623683,0.0001748384,0.0018685606,-1.4321322217583656,-0.0025566890835762024,5872,0.6570142507553101,0.06993536,-0.00638693303335458,0.122314453125,5.32,13436.14,,,,
338,1470,4447,1505280,0.03633805096615106,0.00017478720000000002,0.002739853,-1.4384290501475334,-0.012838602997362614,5876,0.7497233152389526,0.06991488,-0.007111246901331469,0.128662109375,5.71,13492.25,,,,
338,1471,4448,1506304,0.040227016899734735,0.00017473600000000002,0.002331709,-1.4246188178658485,-0.006173398345708847,5880,0.739593505859375,0.06989440000000001,-0.006204539502505213,0.15771484375,5.91,13495.71,,,,
338,1472,4449,1507328,0.025872958358377218,0.0001746848,0.0022237098,-1.4573355838656425,-0.020130114629864693,5884,0.82476407289505,0.06987392,-0.007866848376579583,0.162841796875,5.91,13495.71,,,,
338,1473,4450,1508352,0.04147760709747672,0.0001746336,0.0018107549,-1.447946973145008,-0.011073069646954536,5888,0.7738112211227417,0.06985344,-0.007013051479589194,0.112060546875,5.91,13495.71,,,,
339,1474,4451,1509376,0.03835197491571307,0.0001745824,0.0025082668,-1.4157932177186012,-0.011583130806684494,5892,0.8246474862098694,0.06983296,-0.0070702480734325945,0.16552734375,5.91,13495.71,,,,
339,1475,4452,1510400,0.028389334096573293,0.0001745312,0.002554307,-1.4766576066613197,-0.014186413958668709,5896,0.8766591548919678,0.06981248,-0.004863124806433916,0.168212890625,5.91,13495.71,,,,
339,1476,4453,1511424,0.05043288669548929,0.00017448,0.002047273,-1.4408390894532204,-0.008990798145532608,5900,0.814284086227417,0.069792,-0.008230572973843664,0.156982421875,5.91,13495.71,,,,
339,1477,4454,1512448,0.03972919355146587,0.0001744288,0.002004256,-1.4410536587238312,-0.004727348685264587,5904,0.788944661617279,0.06977152,-0.004915634403005242,0.176513671875,5.91,13495.71,,,,
339,1478,4455,1513472,0.026378872571513057,0.0001743776,0.0020266252,-1.4721689745783806,-0.012417707592248917,5908,0.8872950077056885,0.06975104,-0.006274112965911627,0.15576171875,5.91,13495.71,,,,
339,1479,4456,1514496,0.03452447894960642,0.00017432639999999998,0.0025071756,-1.4393349438905716,-0.014944721944630146,5912,0.8317737579345703,0.06973056,-0.008086838468443602,0.17138671875,5.91,13495.71,,,,
340,1480,4457,1515520,0.02142461173934862,0.00017427520000000004,0.0020486193,-1.4488509967923164,-0.019901150837540627,5916,0.9004570245742798,0.06971008000000001,-0.007086934521794319,0.140625,5.73,13558.95,,,,
340,1481,4458,1516544,0.04482534225098789,0.000174224,0.0022824397,-1.4573331996798515,-0.005784910172224045,5920,0.8232303261756897,0.0696896,-0.005943132913671434,0.181884765625,5.73,13558.95,,,,
340,1482,4459,1517568,0.026532403309829533,0.00017417280000000003,0.0023178714,-1.4600107446312904,-0.013922962360084057,5924,0.8893383145332336,0.06966912000000001,-0.006058811559341848,0.139404296875,6.02,13496.15,,,,
340,1483,4460,1518592,0.03772124508395791,0.0001741216,0.0030126625,-1.4331873208284378,-0.007763726636767387,5928,0.8431516885757446,0.06964864,-0.00767504662508145,0.1845703125,6.32,13445.62,,,,
340,1484,4461,1519616,0.0414274747017771,0.00017407040000000002,0.0022083241,-1.5096903443336487,-0.013214366510510445,5932,0.7655477523803711,0.06962816000000001,-0.005301973898895085,0.131591796875,6.32,13445.62,,,,
340,1485,4462,1520640,0.0567194817122072,0.0001740192,0.0017861179,-1.4250888675451279,-0.003943443298339844,5936,0.6768856048583984,0.06960767999999999,-0.005715461389627308,0.1142578125,6.45,13388.68,,,,
340,1486,4463,1521664,0.05651307525113225,0.000173968,0.002373668,-1.4835173711180687,-0.00015664659440517426,5940,0.7242678999900818,0.0695872,-0.004616558202542365,0.1484375,6.45,13388.68,,,,
341,1487,4464,1522688,0.03412241814658046,0.00017391679999999998,0.003064727,-1.4820983484387398,-0.015439244918525219,5944,0.7584668397903442,0.06956672,-0.008369056042283773,0.18505859375,6.45,13388.68,,,,
341,1488,4465,1523712,0.03544515045359731,0.0001738656,0.0017820995,-1.4871786311268806,-0.009984718635678291,5948,0.7382641434669495,0.06954624000000001,-0.006646958121564239,0.10107421875,6.45,13388.68,,,,
341,1489,4466,1524736,0.030492503196001053,0.00017381439999999997,0.001811916,-1.4680115282535553,-0.012864332646131516,5952,0.8015420436859131,0.06952575999999999,-0.006804203614592552,0.12451171875,6.45,13388.68,,,,
,,,1525000,0.06839405419304967,0.0001737632,0.0016531113,-1.4753058478236198,0.0014156699180603027,5956,0.7032448053359985,0.06950528,-0.007702362054260448,0.10009765625,,,13014.6,-571.8,13014.6,15.8
337,1490,4520,1525760,,,,,,,,,,,6.45,13388.68,,,,
337,1491,4521,1526784,0.04623688547872007,0.00017371200000000002,0.002235044,-1.4757840037345886,-0.00615333765745163,5960,0.7632066607475281,0.0694848,-0.006322278903098777,0.1806640625,6.45,13388.68,,,,
337,1492,4522,1527808,0.040088035399094224,0.00017366080000000002,0.0014867078,-1.4716144800186157,-0.009862799197435379,5964,0.7468465566635132,0.06946432000000001,-0.006745363469235599,0.131103515625,6.45,13388.68,,,,
337,1493,4523,1528832,0.05972747318446636,0.0001736096,0.0019141104,-1.446611687541008,0.0022159870713949203,5968,0.596310019493103,0.06944384,-0.005456015875097364,0.129638671875,6.45,13388.68,,,,
338,1494,4524,1529856,0.06278010550886393,0.0001735584,0.0018617088,-1.4645811542868614,0.005187345668673515,5972,0.5794564485549927,0.06942336,-0.007324213103856891,0.1572265625,6.58,13397.32,,,,
338,1495,4525,1530880,0.03885571693535894,0.0001735072,0.0023937384,-1.4960884675383568,-0.01261208951473236,5976,0.7420122027397156,0.06940288,-0.008555045118555427,0.2021484375,6.58,13397.32,,,,
338,1496,4526,1531904,0.04399928590282798,0.000173456,0.0024585647,-1.4682450518012047,-0.009800199419260025,5980,0.7727630734443665,0.0693824,-0.006578658940270543,0.145263671875,6.58,13397.32,,,,
338,1497,4528,1532928,0.03158006933517754,0.0001734048,0.0020925915,-1.452915295958519,-0.012664511799812317,5984,0.8273309469223022,0.06936192000000001,-0.006648904993198812,0.187255859375,6.58,13397.32,,,,
338,1498,4529,1533952,0.04316993895918131,0.0001733536,0.002030809,-1.4301545321941376,-0.008070752024650574,5988,0.8019843101501465,0.06934144,-0.006572379497811198,0.135009765625,6.63,13395.85,,,,
338,1499,4530,1534976,0.04636077838949859,0.0001733024,0.0026019688,-1.428469106554985,-0.010774057358503342,5992,0.7564738392829895,0.06932096,-0.00636826956178993,0.1328125,6.63,13395.85,,,,
338,1500,4531,1536000,0.029371071723289788,0.00017325119999999999,0.002062839,-1.4253088533878326,-0.012832991778850555,5996,0.7841761112213135,0.06930048,-0.006929019931703806,0.1376953125,6.76,13400.7,,,,
339,1501,4532,1537024,0.0436511542648077,0.00017320000000000004,0.0015971125,-1.4320145100355148,-0.004641614854335785,6000,0.8203660249710083,0.06928000000000001,-0.007892389956396073,0.155029296875,6.76,13400.7,,,,
339,1502,4533,1538048,0.04088042606599629,0.0001731488,0.0017301522,-1.3860826343297958,-0.009544067084789276,6004,0.7350324392318726,0.06925952,-0.004883160290773958,0.139404296875,6.76,13400.7,,,,
339,1503,4534,1539072,0.03238903486635536,0.00017309760000000003,0.0018161496,-1.451346181333065,-0.013496805913746357,6008,0.8362154364585876,0.06923904000000002,-0.0069437234196811914,0.123291015625,6.76,13400.7,,,,
339,1504,4535,1540096,0.04959067329764366,0.0001730464,0.0025483218,-1.394515372812748,-0.006106123328208923,6012,0.6880794763565063,0.06921856,-0.004645927692763507,0.141357421875,6.76,13400.7,,,,
339,1505,4536,1541120,0.05864578695036471,0.00017299520000000002,0.002307633,-1.4143833816051483,-0.005173293873667717,6016,0.6980660557746887,0.06919808000000001,-0.005257737240754068,0.15087890625,6.76,13400.7,,,,
339,1506,4537,1542144,0.03819107182789594,0.000172944,0.0017655196,-1.3930611535906792,-0.011169355362653732,6020,0.8150149583816528,0.06917759999999999,-0.0064879622659645975,0.187255859375,6.76,13400.7,,,,
340,1507,4538,1543168,0.04090179514605552,0.0001728928,0.0018951365,-1.3936890810728073,-0.014069494791328907,6024,0.7934690713882446,0.06915712,-0.007113705505616963,0.1640625,6.76,13400.7,,,,
340,1508,4539,1544192,0.036895366851240396,0.00017284159999999998,0.0034759617,-1.4023904129862785,-0.015634985640645027,6028,0.7518715858459473,0.06913664,-0.00833722107927315,0.142822265625,6.89,13410.39,,,,
340,1509,4540,1545216,0.04179590998683125,0.0001727904,0.002019884,-1.420117549598217,-0.013471309095621109,6032,0.7708725929260254,0.06911616000000001,-0.007437314721755683,0.167236328125,6.93,13379.81,,,,
340,1510,4541,1546240,0.04544752056244761,0.00017273919999999997,0.0015476625,-1.400812104344368,-0.0031449422240257263,6036,0.7926194667816162,0.06909567999999999,-0.005185655638342723,0.0966796875,6.93,13379.81,,,,
340,1511,4542,1547264,0.050901329377666116,0.00017268800000000002,0.002613838,-1.4456509947776794,-0.008337430655956268,6040,0.7656899690628052,0.0690752,-0.006458269082941115,0.158935546875,6.79,13428.41,,,,
340,1512,4543,1548288,0.044417876517400146,0.00017263680000000002,0.0020352986,-1.4275668635964394,-0.011170405894517899,6044,0.7655507326126099,0.06905472,-0.006843311333796009,0.16259765625,6.79,13428.41,,,,
340,1513,4544,1549312,0.029892253689467907,0.00017258560000000002,0.0024524678,-1.4611998423933983,-0.01604750193655491,6048,0.8746625781059265,0.06903424000000001,-0.0074909740360453725,0.154052734375,6.94,13376.7,,,,
,,,1550000,0.04115758207626641,0.0001725344,0.0020091631,-1.4627837762236595,-0.014671198092401028,6052,0.780516505241394,0.06901376000000001,-0.006217446818482131,0.13916015625,,,9536.2,-120.41,9536.2,16.6
338,1514,4584,1550336,,,,,,,,,,,6.94,13376.7,,,,
338,1515,4585,1551360,0.04437431902624667,0.0001724832,0.002557538,-1.4068052843213081,-0.009570607915520668,6056,0.7261106967926025,0.06899328,-0.007094475178746507,0.1552734375,7.12,13311.89,,,,
338,1516,4586,1552384,0.04070726619102061,0.000172432,0.0035401138,-1.4337954372167587,-0.015342030674219131,6060,0.8181902766227722,0.0689728,-0.008230085833929479,0.214599609375,7.04,13337.37,,,,
338,1517,4587,1553408,0.04812572826631367,0.0001723808,0.0023885244,-1.440919704735279,-0.00982082262635231,6064,0.7675342559814453,0.06895232,-0.008246929966844618,0.142822265625,7.04,13337.37,,,,
338,1518,4588,1554432,0.0504981093108654,0.0001723296,0.0022367095,-1.4236776307225227,-0.010861434042453766,6068,0.7700962424278259,0.06893184000000001,-0.007260709651745856,0.130126953125,7.05,13320.31,,,,
338,1519,4589,1555456,0.059868669835850596,0.0001722784,0.0017335082,-1.432521976530552,-0.004571843892335892,6072,0.7836934924125671,0.06891136,-0.0068805760238319635,0.123046875,7.05,13320.31,,,,
339,1520,4590,1556480,0.03968072356656194,0.0001722272,0.0022172667,-1.409549705684185,-0.012045193463563919,6076,0.8309211730957031,0.06889088,-0.006442251207772642,0.13916015625,7.05,13320.31,,,,
339,1521,4591,1557504,0.042818745016120374,0.00017217599999999999,0.0018906035,-1.4106308221817017,-0.015774842351675034,6080,0.7693285346031189,0.0688704,-0.0067349078599363565,0.13427734375,7.05,13320.31,,,,
339,1522,4592,1558528,0.03105932811740786,0.0001721248,0.0019424532,-1.4666524529457092,-0.015265683643519878,6084,0.854384183883667,0.06884992,-0.006537787907291204,0.171630859375,7.05,13320.31,,,,
339,1523,4593,1559552,0.04959380510263145,0.0001720736,0.002564907,-1.4033241420984268,-0.004705440253019333,6088,0.8295614719390869,0.06882944,-0.007285490806680173,0.189453125,7.05,13320.31,,,,
339,1524,4594,1560576,0.062255379278212786,0.00017202240000000003,0.002354221,-1.4297386035323143,-0.0082930289208889,6092,0.769631028175354,0.06880896000000002,-0.006843884941190481,0.155029296875,7.28,13204.77,,,,
339,1525,4595,1561600,0.05144483153708279,0.0001719712,0.0018574827,-1.4252753406763077,-0.0016115251928567886,6096,0.7957795262336731,0.06878848,-0.0070874774537514895,0.152099609375,7.28,13204.77,,,,
339,1526,4596,1562624,0.04078438249416649,0.00017192000000000002,0.0014346482,-1.4305353537201881,-0.005891434848308563,6100,0.8158237934112549,0.06876800000000001,-0.004872893710853532,0.119384765625,7.28,13204.77,,,,
340,1527,4597,1563648,0.03016170032788068,0.0001718688,0.0018855671,-1.4169513508677483,-0.016446484252810478,6104,0.8366480469703674,0.06874751999999999,-0.006570609286427498,0.118408203125,7.28,13204.77,,,,
340,1528,4598,1564672,0.03822502901311964,0.0001718176,0.002202849,-1.4553208649158478,-0.012034803628921509,6108,0.7900161743164062,0.06872704,-0.00681281546712853,0.1328125,7.28,13204.77,,,,
340,1529,4599,1565696,0.028848892310634255,0.00017176639999999998,0.0013245125,-1.4541853591799736,-0.009382028132677078,6112,0.8542680740356445,0.06870656,-0.005450888071209192,0.111572265625,7.72,13005.67,,,,
340,1530,4600,1566720,0.02919838356319815,0.0001717152,0.0021145125,-1.4496420472860336,-0.015749674290418625,6116,0.8379582762718201,0.06868608000000001,-0.0072361359489150345,0.119873046875,7.72,13005.67,,,,
340,1531,4601,1567744,0.05721553089097142,0.00017166399999999997,0.0021934859,-1.4455064460635185,-0.007331430912017822,6120,0.7577656507492065,0.0686656,-0.006426360341720283,0.09326171875,7.72,13005.67,,,,
340,1532,4602,1568768,0.038580045104026794,0.00017161280000000002,0.0021086088,-1.4560795798897743,-0.009349538944661617,6124,0.8237165212631226,0.06864512,-0.007378870563115925,0.142578125,7.72,13005.67,,,,
340,1533,4603,1569792,0.04110115149524063,0.0001715616,0.0020322483,-1.4192861020565033,-0.015978455543518066,6128,0.824271023273468,0.06862464,-0.007425515330396593,0.148681640625,7.77,12991.89,,,,
341,1534,4604,1570816,0.03197286126669496,0.00017151040000000002,0.002456395,-1.4619856253266335,-0.013301810249686241,6132,0.8586212396621704,0.06860416000000001,-0.005753585486672819,0.12060546875,7.77,12991.89,,,,
341,1535,4606,1571840,0.09473517816513777,0.0001714592,0.0025137085,-1.4175541698932648,0.02140970155596733,6136,0.738702654838562,0.06858368000000001,-0.005449887888971716,0.131591796875,7.77,12991.89,,,,
341,1536,4607,1572864,0.07423392357304692,0.000171408,0.0018165006,-1.420008085668087,0.00306803360581398,6140,0.7558579444885254,0.0685632,-0.005161449545994401,0.117431640625,7.77,12991.89,,,,
341,1537,4608,1573888,0.029020086280070245,0.0001713568,0.0021901666,-1.4710837304592133,-0.01564735360443592,6144,0.8558620810508728,0.06854272,-0.006446688086725771,0.1708984375,7.82,12956.57,,,,
341,1538,4609,1574912,0.029143684427253902,0.0001713056,0.002140981,-1.4459345191717148,-0.01920415088534355,6148,0.8639363050460815,0.06852224,-0.007473865640349686,0.15478515625,8.04,12849.63,,,,
,,,1575000,0.035134234465658665,0.0001712544,0.0020829132,-1.4311638325452805,-0.013771343976259232,6152,0.8741873502731323,0.06850176000000001,-0.006887273892061785,0.154052734375,,,7355.2,-28.679999999999996,7355.2,20.0
339,1539,4640,1575936,,,,,,,,,,,8.04,12849.63,,,,
339,1540,4641,1576960,0.060384076088666916,0.0001712032,0.0023932932,-1.4444115161895752,-0.0018217284232378006,6156,0.7239131927490234,0.06848128,-0.006146840343717486,0.1474609375,8.04,12849.63,,,,
