time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/loss,train/entropy_loss,train/explained_variance,train/value_loss,train/n_updates,train/clip_range,train/clip_fraction,train/policy_gradient_loss,train/approx_kl,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_score_reward,eval/mean_object_reward,eval/mean_object_ep_length,eval/mean_score_ep_length
374,382976,4229,90,0.010105334222316742,-1.2899326607584953,0.7647032737731934,0.06427864683791995,1492,0.09236096,0.104736328125,-0.0027680796338245273,0.00067089434,0.0002309024,-19.86,3750.45,,,,
375,384000,4239,90,0.05886932089924812,-1.290813259780407,0.29414182901382446,0.12436398072168231,1496,0.09234048,0.10205078125,0.00018189441470894963,0.00276531,0.0002308512,-19.85,3754.51,,,,
376,385024,4249,90,0.004131716676056385,-1.2735287621617317,0.7455031871795654,0.042211214546114206,1500,0.09232000000000001,0.16064453125,-0.0032459696230944246,0.0017897733,0.0002308,-19.84,3766.03,,,,
377,386048,4259,90,0.014546691440045834,-1.277820698916912,0.5920838117599487,0.06982405949383974,1504,0.09229952000000001,0.113525390625,-0.0009849989146459848,0.0023357868,0.0002307488,-19.82,3777.51,,,,
378,387072,4269,90,0.02166110649704933,-1.2371785789728165,0.5724705457687378,0.09002954652532935,1508,0.09227904,0.046142578125,-0.0022343085147440434,0.0016605463,0.00023069760000000002,-19.82,3777.48,,,,
379,388096,4279,90,0.01104283332824707,-1.2446366474032402,0.7695760726928711,0.06902324361726642,1512,0.09225856,0.081298828125,-0.0023073435586411506,0.0020020606,0.00023064640000000001,-19.8,3797.32,,,,
380,389120,4289,90,0.0164569653570652,-1.2757399305701256,0.7466124296188354,0.06933771097101271,1516,0.09223808,0.0234375,-0.0004373372212285176,0.00059230643,0.0002305952,-19.8,3805.57,,,,
381,390144,4299,90,0.03603183105587959,-1.2537065595388412,0.4475259780883789,0.11174507671967149,1520,0.09221760000000001,0.052001953125,-0.0011640887532848865,0.0026425356,0.000230544,-19.8,3805.57,,,,
382,391168,4310,90,0.004600115120410919,-1.254564806818962,0.6723017692565918,0.06791326706297696,1524,0.09219712000000001,0.06005859375,-0.0008453046611975878,0.0024143755,0.0002304928,-19.8,3811.78,,,,
383,392192,4320,90,0.019106294959783554,-1.2685166522860527,0.4750058650970459,0.05984723102301359,1528,0.09217664,0.02685546875,2.621093881316483e-05,0.0013057706,0.0002304416,-19.8,3811.78,,,,
384,393216,4330,90,0.04090620577335358,-1.2684673145413399,0.6482803821563721,0.10989434458315372,1532,0.09215616,0.027587890625,-0.0009478977153776214,0.0017421048,0.0002303904,-19.75,3853.38,,,,
385,394240,4340,90,-0.006882216781377792,-1.2202413901686668,0.8594205975532532,0.04410744761116803,1536,0.09213568,0.05078125,-0.0029043921967968345,0.0022460641,0.0002303392,-19.72,3869.09,,,,
386,395264,4350,90,0.02403949573636055,-1.2165929600596428,0.6885560750961304,0.07307533174753189,1540,0.09211520000000001,0.03125,-0.0008859064255375415,0.0017997411,0.000230288,-19.7,3875.08,,,,
387,396288,4360,90,0.019502459093928337,-1.2194211855530739,0.6211243867874146,0.06819629203528166,1544,0.09209472,0.011962890625,-0.0009129667887464166,0.0005719253,0.00023023679999999998,-19.68,3878.81,,,,
388,397312,4370,90,0.015024693682789803,-1.1958632543683052,0.667270839214325,0.07216530269943178,1548,0.09207424,0.041259765625,-0.0007304924074560404,0.0023676287,0.0002301856,-19.68,3878.81,,,,
389,398336,4380,90,0.01657063141465187,-1.1833733543753624,0.5526200532913208,0.08142478857189417,1552,0.09205376,0.075439453125,-0.0006720374512951821,0.0016510439,0.0002301344,-19.68,3878.81,,,,
390,399360,4390,90,0.02245909906923771,-1.1934767067432404,0.507630467414856,0.0895631262101233,1556,0.09203328,0.01953125,-0.0007020584453130141,0.0012973603,0.0002300832,-19.69,3877.6,,,,
,400000,,,0.031377293169498444,-1.2165147811174393,0.5186557769775391,0.09274991462007165,1560,0.0920128,0.015380859375,0.00021510370424948633,0.0004446057,0.00023003200000000002,,,-21.0,-2384.9466666,3056.0,3056.0
391,400384,4431,90,,,,,,,,,,,-19.69,3877.6,,,,
392,401408,4441,90,0.02732284739613533,-1.1880645155906677,0.402072012424469,0.08128061145544052,1564,0.09199232,0.024169921875,0.001525713894807268,0.000566343,0.0002299808,-19.69,3877.6,,,,
393,402432,4451,90,0.024388767778873444,-1.1962420865893364,0.5717692971229553,0.0843137763440609,1568,0.09197184000000001,0.058837890625,-0.0008788650156930089,0.0011008945,0.00022992960000000002,-19.67,3886.33,,,,
394,403456,4462,90,0.018798187375068665,-1.1990324929356575,0.7662112712860107,0.07865454140119255,1572,0.09195136000000001,0.041015625,-0.0011447558063082397,0.00089335436,0.0002298784,-19.59,3916.17,,,,
395,404480,4472,90,0.0243937186896801,-1.2259701564908028,0.5731462240219116,0.10935082798823714,1576,0.09193088,0.047607421875,-0.0008868884760886431,0.0012189972,0.0002298272,-19.55,3941.57,,,,
396,405504,4482,90,0.0028535984456539154,-1.2312359735369682,0.7120226621627808,0.05207866756245494,1580,0.0919104,0.22021484375,-0.004075083357747644,0.0053895675,0.000229776,-19.55,3941.57,,,,
397,406528,4492,90,0.005923682823777199,-1.2351652905344963,0.5187523365020752,0.06786203337833285,1584,0.09188992000000001,0.089599609375,-0.0021101866441313177,0.0016703379,0.0002297248,-19.57,3939.97,,,,
398,407552,4502,90,0.02569841966032982,-1.247785210609436,0.5348954796791077,0.10101941600441933,1588,0.09186944000000001,0.00927734375,-0.0002762067597359419,0.0006763263,0.00022967360000000002,-19.56,3942.67,,,,
399,408576,4512,90,0.00901770405471325,-1.239130400121212,0.4510050415992737,0.06339588412083685,1592,0.09184896000000001,0.1083984375,-0.0026915679773082957,0.0028659499,0.00022962240000000002,-19.56,3942.67,,,,
400,409600,4523,90,0.008878147229552269,-1.2352576181292534,0.5969008207321167,0.06036570994183421,1596,0.09182848,0.04052734375,-0.0018221306381747127,0.0005360678,0.00022957120000000002,-19.56,3942.67,,,,
401,410624,4533,90,0.019507963210344315,-1.2295454815030098,0.5074708461761475,0.08624871727079153,1600,0.091808,0.0751953125,-0.0025274670479120687,0.0015744604,0.00022952,-19.56,3942.67,,,,
402,411648,4543,90,0.010126755572855473,-1.2504077702760696,0.5838857889175415,0.06051055062562227,1604,0.09178752000000001,0.04931640625,-0.002388156746746972,0.0018796741,0.0002294688,-19.57,3943.3,,,,
403,412672,4553,90,0.007610369473695755,-1.2361475229263306,0.7576000690460205,0.056971129262819886,1608,0.09176704000000001,0.041015625,-0.001421242457581684,0.0018272087,0.0002294176,-19.55,3959.04,,,,
404,413696,4563,90,0.011617761105298996,-1.2401323914527893,0.783797025680542,0.0606954344548285,1612,0.09174656,0.15576171875,-0.0028027200314681977,0.0017894234,0.0002293664,-19.52,3984.09,,,,
405,414720,4573,90,0.013365456834435463,-1.220205657184124,0.7420336008071899,0.06988653913140297,1616,0.09172608,0.1376953125,-0.0018909765203716233,0.0015991165,0.0002293152,-19.54,3980.94,,,,
406,415744,4583,90,0.010553989559412003,-1.2285715267062187,0.7510762214660645,0.06477546296082437,1620,0.0917056,0.144287109375,-0.0022016883740434423,0.0010801237,0.000229264,-19.52,3988.35,,,,
407,416768,4593,90,0.006281876936554909,-1.2026510760188103,0.5538872480392456,0.0678694904781878,1624,0.09168512000000001,0.027587890625,-0.00019686270388774574,0.0010101893,0.0002292128,-19.52,3988.35,,,,
408,417792,4603,90,0.016900941729545593,-1.197995349764824,0.34656405448913574,0.07025704090483487,1628,0.09166464,0.1015625,4.4366082875058055e-05,0.0011622265,0.00022916159999999998,-19.52,3988.35,,,,
409,418816,4613,90,0.017820173874497414,-1.1968629658222198,0.3680143356323242,0.09025838132947683,1632,0.09164416,0.077880859375,-0.0011528597096912563,0.0027493462,0.0002291104,-19.52,3990.41,,,,
410,419840,4624,90,0.009480420500040054,-1.1974305212497711,0.47075265645980835,0.08354456629604101,1636,0.09162368,0.0732421875,-0.0037736555677838624,0.0015669118,0.0002290592,-19.52,3990.41,,,,
411,420864,4634,90,0.009507080540060997,-1.188782311975956,0.5921106934547424,0.0565243533346802,1640,0.0916032,0.033935546875,-0.0017394848982803524,0.0010297628,0.000229008,-19.51,4003.72,,,,
412,421888,4644,90,0.01306028850376606,-1.1981762200593948,0.6044981479644775,0.0884056119248271,1644,0.09158272,0.139404296875,-0.0034578150080051273,0.0009539908,0.0002289568,-19.51,4003.72,,,,
413,422912,4654,90,0.03216759115457535,-1.1781951934099197,0.510435938835144,0.1024857247248292,1648,0.09156224,0.034912109375,-0.0005753370642196387,0.00081024825,0.0002289056,-19.51,4011.83,,,,
414,423936,4664,90,0.017904026433825493,-1.173215925693512,0.6563547849655151,0.07958747423253953,1652,0.09154176000000001,0.009033203125,-0.0017310384719166905,0.00045466935,0.00022885440000000002,-19.47,4045.2,,,,
415,424960,4674,90,0.01457312610000372,-1.2015518471598625,0.6227881908416748,0.07939796848222613,1656,0.09152128000000001,0.11181640625,-0.0014996593235991895,0.0021383392,0.0002288032,-19.39,4089.16,,,,
,425000,,,0.0013623591512441635,-1.2031227946281433,0.7841352224349976,0.053988825995475054,1660,0.09150080000000001,0.00830078125,-0.0008456811192445457,0.00064164447,0.000228752,,,-20.6,-775.0533333999999,3279.6,3279.6
416,425984,4717,90,,,,,,,,,,,-19.36,4117.95,,,,
417,427008,4727,90,0.015561610460281372,-1.2069876790046692,0.5114262104034424,0.07020597835071385,1664,0.09148032,0.03466796875,-0.0021922440791968256,0.00066304585,0.0002287008,-19.36,4117.95,,,,
418,428032,4737,90,0.02689402922987938,-1.1964208036661148,0.495233952999115,0.09633292676880956,1668,0.09145984000000001,0.087890625,-0.0022714679944328964,0.0013040231,0.0002286496,-19.34,4124.96,,,,
419,429056,4747,90,0.020312484353780746,-1.206408552825451,0.383190393447876,0.0927209765650332,1672,0.09143936000000001,0.057373046875,-0.002122914360370487,0.0024008465,0.00022859840000000002,-19.34,4124.96,,,,
420,430080,4757,90,0.0286030825227499,-1.1523043736815453,0.4685054421424866,0.06371524813584983,1676,0.09141888000000001,0.0517578125,-0.0009276073396904394,0.0011089445,0.00022854720000000002,-19.34,4133.41,,,,
421,431104,4768,90,0.012308146804571152,-1.1658681109547615,0.6533485651016235,0.06514559080824256,1680,0.0913984,0.050048828125,-0.0008177034032996744,0.0010711692,0.00022849600000000002,-19.33,4138.41,,,,
422,432128,4778,90,0.029776470735669136,-1.1869807615876198,0.4297117590904236,0.10250597540289164,1684,0.09137792,0.038330078125,-0.001210443995660171,0.0008657038,0.0002284448,-19.34,4141.29,,,,
423,433152,4788,90,0.01806824468076229,-1.1924182325601578,0.550260066986084,0.061889960896223783,1688,0.09135744000000001,0.056396484375,-0.0018046377517748624,0.0013282562,0.0002283936,-19.34,4150.92,,,,
424,434176,4798,90,0.008892720565199852,-1.1938399896025658,0.483398973941803,0.06095558637753129,1692,0.09133696000000001,0.075439453125,-0.0030064429447520524,0.0013628681,0.0002283424,-19.32,4163.41,,,,
425,435200,4808,90,0.013655873015522957,-1.2160683944821358,0.42176294326782227,0.08951041358523071,1696,0.09131648,0.083251953125,-0.0009532905532978475,0.0013148951,0.0002282912,-19.32,4163.41,,,,
426,436224,4819,90,0.015067466534674168,-1.2181692272424698,0.5456943511962891,0.07051333365961909,1700,0.091296,0.05859375,-0.0011333413422107697,0.0011141414,0.00022824,-19.26,4186.46,,,,
427,437248,4829,90,0.018175307661294937,-1.2119422927498817,0.4576069712638855,0.07429230329580605,1704,0.09127552,0.07421875,-0.0017996527603827417,0.0016861649,0.0002281888,-19.24,4194.38,,,,
428,438272,4840,90,0.014563328586518764,-1.2204109355807304,0.7213575839996338,0.06612988375127316,1708,0.09125504000000001,0.16845703125,-0.003177857433911413,0.003401924,0.0002281376,-19.22,4222.8,,,,
429,439296,4850,90,0.01875445805490017,-1.2363301292061806,0.5651230812072754,0.07547762827016413,1712,0.09123456,0.093505859375,-0.003347736084833741,0.0015978283,0.0002280864,-19.22,4222.8,,,,
430,440320,4860,90,0.028036195784807205,-1.2201856225728989,0.38422173261642456,0.08143993280827999,1716,0.09121408,0.070556640625,-0.0009657766204327345,0.00086530554,0.0002280352,-19.23,4227.46,,,,
431,441344,4870,90,0.019075635820627213,-1.2281762510538101,0.35458463430404663,0.06835563341155648,1720,0.0911936,0.046630859375,-0.0009563126659486443,0.001674939,0.000227984,-19.22,4229.83,,,,
432,442368,4880,90,0.011899617500603199,-1.2264934331178665,0.5341309905052185,0.06499939621426165,1724,0.09117312,0.04833984375,-0.0006152670684969053,0.0010241248,0.0002279328,-19.2,4245.69,,,,
433,443392,4890,90,0.010701494291424751,-1.2129894569516182,0.5010637044906616,0.061158127849921584,1728,0.09115264000000001,0.084716796875,-0.0010806038117152639,0.0016558077,0.0002278816,-19.19,4262.34,,,,
434,444416,4900,90,0.025491368025541306,-1.2223273888230324,0.407614529132843,0.09912436921149492,1732,0.09113216,0.0859375,-0.001910379112814553,0.0010886104,0.0002278304,-19.19,4262.34,,,,
435,445440,4911,90,0.01768110692501068,-1.2018511295318604,0.5487868785858154,0.07643882790580392,1736,0.09111168000000001,0.114990234375,-0.002984805731102824,0.0008195475,0.00022777920000000002,-19.19,4262.34,,,,
436,446464,4920,90,0.03515058755874634,-1.1669235825538635,0.40251898765563965,0.10370801482349634,1740,0.0910912,0.055419921875,-0.002609803283121437,0.0015575618,0.00022772799999999999,-19.18,4278.34,,,,
437,447488,4931,90,0.013409960083663464,-1.1604940369725227,0.42822879552841187,0.08324939105659723,1744,0.09107072000000001,0.076416015625,-0.001087863216525875,0.0017803062,0.0002276768,-19.18,4278.34,,,,
438,448512,4941,90,0.02223244681954384,-1.1732391938567162,0.5986109972000122,0.06852853135205805,1748,0.09105024,0.126708984375,-0.0008140439749695361,0.0030641763,0.0002276256,-19.13,4319.9,,,,
439,449536,4951,90,0.013726755976676941,-1.1939630806446075,0.4806140065193176,0.07680895505473018,1752,0.09102976000000002,0.11328125,-0.0018558571464382112,0.0009157666,0.00022757440000000003,-19.13,4319.9,,,,
,450000,,,0.021894153207540512,-1.1652494594454765,0.5402758717536926,0.06910198414698243,1756,0.09100928000000001,0.07177734375,-0.0021984306222293526,0.0014685596,0.00022752320000000002,,,-19.4,-1407.8533333999999,7992.4,7992.4
440,450560,5044,89,,,,,,,,,,,-19.12,4340.02,,,,
441,451584,5054,89,0.006196718662977219,-1.1400473564863205,0.4956258535385132,0.06074886885471642,1760,0.09098880000000001,0.141845703125,-0.0023413479793816805,0.0013010178,0.00022747200000000002,-19.12,4340.02,,,,
442,452608,5063,89,0.020939145237207413,-1.1280910521745682,0.49220913648605347,0.0839716955088079,1764,0.09096832,0.05126953125,-0.0018772890325635672,0.0010630584,0.00022742080000000002,-19.12,4340.02,,,,
443,453632,5073,89,0.01673024147748947,-1.1678567081689835,0.6566134691238403,0.07627806067466736,1768,0.09094784,0.0654296875,-0.001347080833511427,0.000630972,0.0002273696,-19.09,4361.27,,,,
444,454656,5084,89,0.020864596590399742,-1.1429026424884796,0.6183764934539795,0.07482731575146317,1772,0.09092736000000001,0.08642578125,-0.002977604162879288,0.0016595249,0.0002273184,-19.05,4391.81,,,,
445,455680,5094,89,0.01604226976633072,-1.1333462744951248,0.4137745499610901,0.054525407031178474,1776,0.09090688000000001,0.07568359375,-0.002891322539653629,0.0022104841,0.0002272672,-19.05,4391.81,,,,
446,456704,5104,89,0.01924394629895687,-1.105710431933403,0.4295632243156433,0.08665809035301208,1780,0.0908864,0.234619140625,-0.0035899490758311003,0.0048982725,0.000227216,-19.05,4391.81,,,,
447,457728,5114,89,0.01688091829419136,-1.1254060715436935,0.41320598125457764,0.07743762945756316,1784,0.09086592,0.052001953125,-0.002166547375964001,0.0013901655,0.0002271648,-19.03,4406.65,,,,
448,458752,5124,89,0.013946499675512314,-1.1439639553427696,0.647708535194397,0.06829370697960258,1788,0.09084544,0.060791015625,-0.00268899452930782,0.002186723,0.0002271136,-19.03,4406.65,,,,
449,459776,5135,89,0.014993701130151749,-1.1297243759036064,0.5853092074394226,0.07974392548203468,1792,0.09082496000000001,0.05908203125,-0.0018800293619278818,0.0016985661,0.0002270624,-19.0,4432.59,,,,
450,460800,5145,89,0.02224089205265045,-1.1359190940856934,0.6561530828475952,0.07034212979488075,1796,0.09080448,0.08544921875,-0.0004589653399307281,0.0017803118,0.0002270112,-18.98,4454.99,,,,
451,461824,5155,89,0.01789296790957451,-1.148569978773594,0.6108763217926025,0.08148761442862451,1800,0.090784,0.0615234375,-0.0003971468540839851,0.0011340292,0.00022696,-18.97,4484.07,,,,
452,462848,5166,89,0.007038373500108719,-1.1372635886073112,0.4005652070045471,0.06669218372553587,1804,0.09076352,0.0859375,-0.0018776345095830038,0.0015241341,0.0002269088,-18.97,4484.07,,,,
453,463872,5176,89,0.011606413871049881,-1.0995973944664001,0.4065144658088684,0.07316776039078832,1808,0.09074304,0.119384765625,-0.0027956327539868653,0.0020280508,0.0002268576,-18.89,4538.14,,,,
454,464896,5186,89,0.02407035604119301,-1.1691511422395706,0.7141692638397217,0.07240729546174407,1812,0.09072256000000001,0.073974609375,-6.047930219210684e-05,0.002322405,0.0002268064,-18.85,4577.53,,,,
455,465920,5196,89,0.017866116017103195,-1.1537332236766815,0.6259250640869141,0.07886624173261225,1816,0.09070208,0.06005859375,-0.0022959709458518773,0.0019437962,0.0002267552,-18.85,4577.53,,,,
456,466944,5206,89,0.04048452526330948,-1.1477686390280724,0.19129210710525513,0.11552250664681196,1820,0.0906816,0.10693359375,0.0007659253315068781,0.0025558372,0.000226704,-18.85,4577.53,,,,
457,467968,5216,89,0.01785174570977688,-1.144657738506794,0.4153411388397217,0.0815215625334531,1824,0.09066112,0.06201171875,-8.51383083499968e-05,0.0012545065,0.00022665279999999999,-18.85,4577.53,,,,
458,468992,5227,89,0.011373228393495083,-1.1432789713144302,0.5794364213943481,0.05332436831668019,1828,0.09064064000000001,0.053466796875,-0.003213114832760766,0.0018211694,0.0002266016,-18.84,4590.34,,,,
459,470016,5237,89,0.013325711712241173,-1.131305955350399,0.5966841578483582,0.056340466951951385,1832,0.09062016,0.070556640625,-0.0024000971170607954,0.0016515034,0.00022655039999999998,-18.85,4593.06,,,,
460,471040,5247,89,0.013360496610403061,-1.1297418549656868,0.4923327565193176,0.07720044534653425,1836,0.09059968000000002,0.085205078125,-0.002427256025839597,0.0015968573,0.00022649920000000003,-18.83,4607.32,,,,
461,472064,5257,89,0.007469572126865387,-1.1079294010996819,0.45408815145492554,0.0592189016751945,1840,0.09057920000000001,0.056884765625,-0.0020093225757591426,0.0014070828,0.00022644800000000002,-18.83,4607.32,,,,
462,473088,5267,89,0.018738914281129837,-1.1064271032810211,0.5222031474113464,0.09196617407724261,1844,0.09055872000000001,0.1591796875,-7.028618711046875e-05,0.0014665416,0.00022639680000000002,-18.8,4644.5,,,,
463,474112,5278,89,0.013055319897830486,-1.1301837265491486,0.4288044571876526,0.06173603190109134,1848,0.09053824,0.0751953125,-0.002185029981774278,0.0018752789,0.00022634560000000002,-18.8,4644.5,,,,
,475000,,,0.014510510489344597,-1.1259286254644394,0.48324906826019287,0.07246468681842089,1852,0.09051776,0.104248046875,-0.0014919716777512804,0.0017085312,0.0002262944,,,-20.6,-1736.0399998,5865.6,5865.6
464,475136,5348,88,,,,,,,,,,,-18.76,4666.87,,,,
465,476160,5359,88,0.00948243960738182,-1.1028441190719604,0.6331310868263245,0.06371642835438251,1856,0.09049728000000001,0.064453125,-0.0026243284228257835,0.0008604053,0.0002262432,-18.73,4683.83,,,,
466,477184,5369,88,0.011060502380132675,-1.0603552535176277,0.5446969270706177,0.06513621937483549,1860,0.09047680000000001,0.08447265625,-0.003272668574936688,0.0020006048,0.000226192,-18.68,4713.18,,,,
467,478208,5379,88,0.013267100788652897,-1.103715866804123,0.5359470844268799,0.05475518014281988,1864,0.09045632,0.126708984375,-0.003841522688162513,0.0023274461,0.0002261408,-18.68,4713.18,,,,
468,479232,5389,88,0.014939229004085064,-1.0662060528993607,0.6396402716636658,0.06878846138715744,1868,0.09043584,0.052978515625,-0.0020446754060685635,0.0012072462,0.0002260896,-18.68,4726.01,,,,
469,480256,5399,88,0.03551102429628372,-1.0688899084925652,0.5572018623352051,0.10009296238422394,1872,0.09041536,0.0927734375,-0.0025127876724582165,0.002114865,0.0002260384,-18.68,4726.01,,,,
470,481280,5410,88,0.011779867112636566,-1.0673692598938942,0.592477023601532,0.06801213719882071,1876,0.09039488000000001,0.095947265625,0.0005457498191390187,0.0016753282,0.00022598720000000002,-18.68,4726.01,,,,
471,482304,5419,88,0.016456810757517815,-1.0675173327326775,0.5351346731185913,0.07501156348735094,1880,0.09037440000000001,0.067138671875,-0.0023589574557263404,0.0015320808,0.000225936,-18.66,4750.09,,,,
472,483328,5429,89,0.01715962588787079,-1.0801764205098152,0.48874664306640625,0.07164531946182251,1884,0.09035392,0.054443359375,-0.0021072110976092517,0.0011929325,0.0002258848,-18.66,4750.09,,,,
473,484352,5440,89,0.009049049578607082,-1.0677884668111801,0.576065182685852,0.06179923890158534,1888,0.09033344,0.0849609375,-0.003928426071070135,0.0015126949,0.0002258336,-18.67,4759.94,,,,
474,485376,5450,89,0.020067330449819565,-1.1141897663474083,0.46312659978866577,0.07870070706121624,1892,0.09031296,0.170654296875,-0.0037624342658091336,0.002510136,0.0002257824,-18.67,4771.86,,,,
475,486400,5460,89,0.00915397796779871,-1.0982367768883705,0.4452664852142334,0.05576262576505542,1896,0.09029248000000001,0.105712890625,-0.0034973670408362523,0.001993438,0.0002257312,-18.67,4771.86,,,,
476,487424,5471,89,0.01021524891257286,-1.0915365442633629,0.459938645362854,0.06558866938576102,1900,0.090272,0.089111328125,-0.0025144860264845192,0.0017491549,0.00022568,-18.61,4817.91,,,,
477,488448,5481,89,0.017720472067594528,-1.0653156414628029,0.6322267651557922,0.06340958108194172,1904,0.09025152,0.091552734375,-0.003402339352760464,0.0024742181,0.0002256288,-18.54,4875.82,,,,
478,489472,5491,89,0.012485554441809654,-1.1046635061502457,0.27341246604919434,0.06775185884907842,1908,0.09023104,0.094970703125,-0.002632421674206853,0.0015614947,0.00022557759999999999,-18.54,4875.82,,,,
479,490496,5502,89,0.019903164356946945,-1.0994384661316872,0.27139121294021606,0.0735618902835995,1912,0.09021056,0.098876953125,-0.004724622791400179,0.002234259,0.00022552639999999998,-18.49,4904.09,,,,
480,491520,5512,89,0.02263176068663597,-1.0991631522774696,0.352802574634552,0.08324399078264832,1916,0.09019008,0.07421875,-0.0019192475301679224,0.0015783922,0.00022547519999999998,-18.49,4904.09,,,,
481,492544,5522,89,0.014840658754110336,-1.1014921739697456,0.45743829011917114,0.06552400928921998,1920,0.09016960000000002,0.10595703125,-0.002700093638850376,0.0020922958,0.00022542400000000003,-18.49,4904.09,,,,
482,493568,5532,89,0.028177550062537193,-1.0835176929831505,0.3454355001449585,0.07462930353358388,1924,0.09014912000000001,0.116943359375,-0.003018169052666053,0.002418299,0.00022537280000000003,-18.46,4931.47,,,,
483,494592,5543,89,0.02189594693481922,-1.1139610186219215,0.39348238706588745,0.0863669728860259,1928,0.09012864000000001,0.074462890625,-0.003138209809549153,0.001610914,0.00022532160000000002,-18.46,4931.47,,,,
484,495616,5553,89,0.030226685106754303,-1.073993444442749,0.4122856855392456,0.08987827971577644,1932,0.09010816,0.07080078125,-0.001565746235428378,0.0018427265,0.00022527040000000002,-18.46,4931.47,,,,
485,496640,5563,89,0.011405190452933311,-1.0991909354925156,0.38948893547058105,0.07394594722427428,1936,0.09008768,0.089111328125,-0.0008425034757237881,0.001839651,0.00022521920000000001,-18.42,4990.89,,,,
486,497664,5573,89,0.023968607187271118,-1.1251514926552773,0.3529702425003052,0.09170663310214877,1940,0.09006720000000001,0.136474609375,-0.0036962746817152947,0.0032100873,0.000225168,-18.42,4990.89,,,,
487,498688,5583,89,0.019642703235149384,-1.1376074776053429,0.4602278470993042,0.0837873206473887,1944,0.09004672000000001,0.077392578125,-0.00319726366433315,0.0014316927,0.0002251168,-18.42,4990.89,,,,
488,499712,5593,89,0.009176401421427727,-1.1185213327407837,0.3251539468765259,0.06403126963414252,1948,0.09002624000000001,0.102783203125,-0.0036256777530070394,0.0018101721,0.0002250656,-18.42,4990.89,,,,
,500000,,,0.005493667908012867,-1.1158425733447075,0.4908673167228699,0.046619120286777616,1952,0.09000576,0.053955078125,-0.003300681710243225,0.0017875279,0.0002250144,,,-20.6,-1637.8666668,7255.6,7255.6
489,500736,5677,88,,,,,,,,,,,-18.36,5060.65,,,,
490,501760,5688,88,0.009437261149287224,-1.1505292281508446,0.5628072023391724,0.04620940634049475,1956,0.08998528,0.070068359375,-0.0016710670024622232,0.0016381815,0.0002249632,-18.36,5080.21,,,,
491,502784,5698,88,0.012717671692371368,-1.1742674857378006,0.3928825259208679,0.08012966415844858,1960,0.08996480000000001,0.087646484375,-0.0030989514489192516,0.001819317,0.00022491200000000002,-18.36,5080.21,,,,
492,503808,5708,88,0.01640552096068859,-1.1539159044623375,0.4296358823776245,0.08573151007294655,1964,0.08994432000000001,0.061767578125,-0.0025697296077851206,0.0015575574,0.00022486080000000001,-18.33,5107.23,,,,
493,504832,5718,88,0.015456125140190125,-1.175593115389347,0.33736127614974976,0.08706549508497119,1968,0.08992384,0.11083984375,-0.002963863153127022,0.002002458,0.0002248096,-18.33,5107.23,,,,
494,505856,5728,88,0.03491940721869469,-1.1455264389514923,0.4208718538284302,0.10561929550021887,1972,0.08990336,0.166748046875,-0.0022451096156146377,0.0022734373,0.0002247584,-18.33,5107.23,,,,
495,506880,5739,88,0.014279176481068134,-1.098877727985382,0.42488306760787964,0.05897977203130722,1976,0.08988288,0.067626953125,-0.0020664170442614704,0.0018306841,0.0002247072,-18.31,5133.34,,,,
496,507904,5749,88,-0.0037822145968675613,-1.1019836589694023,0.5906372666358948,0.03871198697015643,1980,0.08986240000000001,0.113525390625,-0.0033480505662737414,0.0019845343,0.000224656,-18.31,5133.34,,,,
497,508928,5759,88,0.005851630121469498,-1.0630064904689789,0.5249080657958984,0.05945561872795224,1984,0.08984192,0.119873046875,-0.001021699485136196,0.0041037947,0.0002246048,-18.29,5154.36,,,,
498,509952,5769,88,0.025350773707032204,-1.104455105960369,0.33486294746398926,0.06875134166330099,1988,0.08982144,0.134033203125,-0.002837699488736689,0.0019235839,0.0002245536,-18.29,5154.36,,,,
499,510976,5779,88,0.02157071977853775,-1.1008818298578262,0.40610021352767944,0.08720747986808419,1992,0.08980096,0.0810546875,-0.003389411445823498,0.0028641783,0.0002245024,-18.27,5177.57,,,,
500,512000,5790,88,0.006700284779071808,-1.065971001982689,0.5451594591140747,0.05321950069628656,1996,0.08978048,0.06982421875,-0.001688388641923666,0.0015686685,0.00022445119999999998,-18.27,5177.57,,,,
501,513024,5800,88,0.004823025315999985,-1.0603704527020454,0.4534580111503601,0.060020554810762405,2000,0.08976,0.08203125,-0.0023266600619535893,0.0020262748,0.0002244,-18.27,5177.57,,,,
502,514048,5810,88,0.009273855946958065,-1.0922750905156136,0.45081496238708496,0.06669521238654852,2004,0.08973952000000002,0.080078125,-0.0027650152915157378,0.0022375863,0.00022434880000000003,-18.27,5177.57,,,,
503,515072,5820,88,0.010138174518942833,-1.08755774050951,0.5825740098953247,0.05913237202912569,2008,0.08971904,0.094482421875,-0.004051654119393788,0.0016630128,0.0002242976,-18.21,5206.14,,,,
504,516096,5831,88,0.0038088783621788025,-1.0819194614887238,0.3603959083557129,0.06377955921925604,2012,0.08969856000000001,0.060302734375,-0.003173694189172238,0.0019275898,0.00022424640000000002,-18.21,5206.14,,,,
