time/fps,time/total_timesteps,time/time_elapsed,time/iterations,train/entropy_loss,train/loss,train/value_loss,train/clip_range,train/explained_variance,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/learning_rate,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_score_ep_length,eval/mean_score_reward,eval/mean_object_ep_length,eval/mean_object_reward
81,948224,11594,926,-1.1490815430879593,-0.0063669271767139435,0.042996741598472,0.081056,0.8306552171707153,-0.006021303415764123,3700,0.002135798,0.00020264,0.136962890625,-4.58,10138.01,,,,
81,949248,11604,927,-1.1436741575598717,0.002192419022321701,0.059679575031623244,0.08103552000000001,0.692833662033081,-0.005812134244479239,3704,0.003130463,0.00020258880000000002,0.166015625,-4.54,10193.59,,,,
,950000,,,-1.1893082037568092,0.004507789388298988,0.060584879014641047,0.08101504,0.7833908200263977,-0.0030240714695537463,3708,0.0020781953,0.0002025376,0.123046875,,,12455.8,12.0,12455.8,-1805.3733332
80,950272,11743,928,,,,,,,,,,,-4.28,10211.57,,,,
80,951296,11753,929,-1.191691316664219,-0.0024153124541044235,0.04011272918432951,0.08099456000000001,0.8082656860351562,-0.00428580968582537,3712,0.0018448168,0.0002024864,0.110107421875,-4.31,10250.54,,,,
80,952320,11763,930,-1.1621404215693474,0.005241516977548599,0.0591083955951035,0.08097408,0.62385094165802,-0.0040074430289678276,3716,0.0018095397,0.0002024352,0.07470703125,-4.31,10250.54,,,,
80,953344,11773,931,-1.162883184850216,-0.00024904124438762665,0.04837312479503453,0.08095360000000001,0.7960484027862549,-0.0032235046674031764,3720,0.0019624447,0.000202384,0.1533203125,-4.31,10250.54,,,,
80,954368,11783,932,-1.202663242816925,-0.012778391130268574,0.03256896149832755,0.08093312000000001,0.8333957195281982,-0.005257094220723957,3724,0.0016886743,0.0002023328,0.109130859375,-4.1,10300.87,,,,
81,955392,11793,933,-1.0801847726106644,0.0021390747278928757,0.06590941199101508,0.08091264000000001,0.7430228590965271,-0.0045120213471818715,3728,0.0023116022,0.0002022816,0.153564453125,-4.1,10300.87,,,,
81,956416,11803,934,-1.162651538848877,-0.014269390143454075,0.029168184846639633,0.08089216,0.8576792478561401,-0.004620438267011195,3732,0.0022748155,0.00020223040000000002,0.135009765625,-4.1,10300.87,,,,
81,957440,11813,935,-1.1631459072232246,-0.005018864758312702,0.02664501639083028,0.08087168,0.8621403574943542,-0.0031635849154554307,3736,0.003301852,0.00020217920000000002,0.220703125,-4.1,10300.87,,,,
81,958464,11823,936,-1.1088852509856224,0.009394869208335876,0.05644432408735156,0.08085120000000001,0.6948376893997192,-0.0031004580960143358,3740,0.0020424016,0.00020212800000000001,0.09912109375,-4.1,10300.87,,,,
81,959488,11834,937,-1.1376975923776627,-0.011517057195305824,0.025474669761024415,0.08083072000000001,0.8664360642433167,-0.004126163461478427,3744,0.0018711931,0.0002020768,0.129150390625,-4.1,10300.87,,,,
81,960512,11844,938,-1.1318060979247093,0.008854221552610397,0.052726543974131346,0.08081024,0.7658511400222778,-0.0034947840176755562,3748,0.0029822746,0.0002020256,0.13916015625,-4.1,10300.87,,,,
81,961536,11854,939,-1.105305977165699,-0.00682060606777668,0.04217349528335035,0.08078976,0.811855673789978,-0.004334916389780119,3752,0.0022116667,0.0002019744,0.134765625,-3.84,10343.14,,,,
81,962560,11864,940,-1.1592758893966675,-0.006547494791448116,0.034540950786322355,0.08076928,0.8356898427009583,-0.0031837325368542224,3756,0.0015597942,0.0002019232,0.137451171875,-3.61,10325.42,,,,
81,963584,11874,941,-1.1366010457277298,-0.008076352998614311,0.0364792721811682,0.08074880000000001,0.855651319026947,-0.004475674068089575,3760,0.0022131274,0.000201872,0.1162109375,-3.61,10325.42,,,,
81,964608,11884,942,-1.136192798614502,0.007858222350478172,0.05954855098389089,0.08072832,0.6885155439376831,-0.00514586572535336,3764,0.0030555092,0.0002018208,0.119384765625,-3.65,10330.34,,,,
81,965632,11895,943,-1.117049217224121,-0.003005167469382286,0.04950261069461703,0.08070784,0.7984925508499146,-0.005498943355632946,3768,0.0022942023,0.0002017696,0.14501953125,-3.65,10330.34,,,,
81,966656,11905,944,-1.1510732844471931,0.014403466135263443,0.06751264142803848,0.08068736,0.7714526653289795,-0.004919308616081253,3772,0.0021465346,0.00020171839999999998,0.178466796875,-3.65,10330.34,,,,
81,967680,11916,945,-1.177399329841137,-0.003684321418404579,0.045965162105858326,0.08066688,0.8540698289871216,-0.005204861983656883,3776,0.0020506755,0.0002016672,0.14404296875,-3.44,10309.07,,,,
81,968704,11926,946,-1.181080736219883,-0.004728376865386963,0.05112021183595061,0.08064640000000001,0.8251156806945801,-0.00587438337970525,3780,0.001342064,0.000201616,0.090576171875,-3.44,10309.07,,,,
81,969728,11936,947,-1.1715659946203232,0.0043258871883153915,0.048155944561585784,0.08062592,0.7909594774246216,-0.004395993077196181,3784,0.0013628327,0.0002015648,0.1318359375,-3.23,10312.42,,,,
81,970752,11946,948,-1.1794192269444466,0.0030447840690612793,0.04696482326835394,0.08060544000000001,0.7767848968505859,-0.004881311411736533,3788,0.0015954761,0.00020151360000000002,0.13232421875,-3.23,10312.42,,,,
81,971776,11956,949,-1.1480269506573677,0.004203516989946365,0.05049229459837079,0.08058496,0.8317142724990845,-0.004362173276604153,3792,0.0020368213,0.0002014624,0.1357421875,-2.87,10335.94,,,,
81,972800,11966,950,-1.1464350447058678,-0.004009198397397995,0.04299181001260877,0.08056448000000001,0.7861679792404175,-0.00416425964795053,3796,0.0024407844,0.00020141120000000001,0.112548828125,-2.87,10335.94,,,,
81,973824,11977,951,-1.1195824295282364,-0.008951131254434586,0.03153220645617694,0.080544,0.8671495914459229,-0.0042763708042912185,3800,0.0016792269,0.00020135999999999998,0.090087890625,-2.87,10335.94,,,,
81,974848,11987,952,-1.0909019857645035,-0.0037035010755062103,0.04211839963681996,0.08052352000000002,0.8107602596282959,-0.00310549525602255,3804,0.0029168979,0.0002013088,0.20263671875,-2.87,10335.94,,,,
,975000,,,-1.0984292477369308,-0.01104254461824894,0.03916889079846442,0.08050304000000001,0.8014385104179382,-0.004786100835190155,3808,0.0014120236,0.0002012576,0.130859375,,,26278.0,3.2,26278.0,-4793.6600002000005
79,975872,12267,953,,,,,,,,,,,-2.87,10335.94,,,,
79,976896,12277,954,-1.0931807979941368,-0.0018497230485081673,0.033144835848361254,0.08048256000000001,0.8721699714660645,-0.005620842304779217,3812,0.0028118258,0.0002012064,0.15869140625,-2.87,10335.94,,,,
79,977920,12287,955,-1.1250670403242111,0.006802400574088097,0.05978899379260838,0.08046208,0.7234342098236084,-0.004952478950144723,3816,0.0024690025,0.00020115520000000002,0.1259765625,-2.87,10335.94,,,,
79,978944,12298,956,-1.1209824159741402,-0.012924103066325188,0.03367653687018901,0.0804416,0.8316223621368408,-0.0042855541105382144,3820,0.0024152538,0.00020110400000000002,0.162841796875,-2.87,10335.94,,,,
79,979968,12308,957,-1.1134520918130875,0.002548571676015854,0.055245450465008616,0.08042112000000001,0.7716691493988037,-0.004049586015753448,3824,0.002021896,0.00020105280000000001,0.111328125,-2.89,10367.43,,,,
79,980992,12318,958,-1.1398330181837082,-0.005452441051602364,0.04187790467403829,0.08040064000000001,0.8022133111953735,-0.0062176487990655005,3828,0.0021072882,0.0002010016,0.137451171875,-2.89,10367.43,,,,
79,982016,12329,959,-1.1332729533314705,-0.000979933887720108,0.04878932354040444,0.08038016,0.8035101890563965,-0.007168851181631908,3832,0.0022153137,0.0002009504,0.11474609375,-2.89,10367.43,,,,
79,983040,12339,960,-1.195844791829586,-0.0073637645691633224,0.03726534452289343,0.08035968,0.8446022868156433,-0.0063029608281794935,3836,0.0021549047,0.0002008992,0.134033203125,-2.89,10367.43,,,,
79,984064,12349,961,-1.1006570681929588,-0.003974892199039459,0.04006991547066718,0.0803392,0.7849860191345215,-0.0030294813332147896,3840,0.0015314028,0.000200848,0.09423828125,-2.38,10447.42,,,,
79,985088,12360,962,-1.1353431642055511,0.010166376829147339,0.0703347094822675,0.08031872000000001,0.71303790807724,-0.003984609676990658,3844,0.0021283526,0.0002007968,0.10986328125,-2.38,10447.42,,,,
79,986112,12370,963,-1.1182153075933456,-0.0003770645707845688,0.049024217296391726,0.08029824,0.7308616042137146,-0.004384634463349357,3848,0.0034168875,0.0002007456,0.1904296875,-2.38,10447.42,,,,
79,987136,12380,964,-1.1104084700345993,-0.0033388473093509674,0.03667135792784393,0.08027776,0.8537781238555908,-0.0050772803369909525,3852,0.0018919641,0.0002006944,0.14697265625,-2.38,10447.42,,,,
79,988160,12390,965,-1.0568750351667404,0.005619915202260017,0.0664288850966841,0.08025728,0.676281213760376,-0.005387376935686916,3856,0.0020706211,0.0002006432,0.120361328125,-2.38,10447.42,,,,
79,989184,12400,966,-1.0684987306594849,-0.0009881239384412766,0.05097986361943185,0.0802368,0.6465733051300049,-0.0066216394188813865,3860,0.0026417626,0.000200592,0.171875,-2.3,10436.63,,,,
79,990208,12411,967,-1.0864919796586037,-0.006211172789335251,0.04670372139662504,0.08021632000000001,0.7210133075714111,-0.005135798593983054,3864,0.0021525512,0.0002005408,0.136474609375,-2.3,10436.63,,,,
79,991232,12421,968,-1.0868497416377068,0.006276659667491913,0.07208982901647687,0.08019584,0.5434666872024536,-0.0038144915306475013,3868,0.002743399,0.0002004896,0.157958984375,-2.3,10436.63,,,,
79,992256,12431,969,-1.111773058772087,-0.004796100780367851,0.034659273689612746,0.08017536000000001,0.7848852872848511,-0.005917143222177401,3872,0.0025973227,0.00020043840000000002,0.161865234375,-2.37,10428.23,,,,
79,993280,12441,970,-1.1814817190170288,-0.007963435724377632,0.04801839659921825,0.08015488,0.7406492233276367,-0.006386228749761358,3876,0.0023226591,0.0002003872,0.15869140625,-2.46,10475.49,,,,
79,994304,12451,971,-1.1126875206828117,-0.007485643029212952,0.036117688403464854,0.08013440000000001,0.8296002745628357,-0.005727739306166768,3880,0.0014967774,0.00020033600000000001,0.129638671875,-2.56,10490.69,,,,
79,995328,12461,972,-1.1485959365963936,0.002029070630669594,0.04598886240273714,0.08011392,0.7905755043029785,-0.004397583063109778,3884,0.0024084726,0.00020028479999999998,0.125,-2.56,10490.69,,,,
79,996352,12471,973,-1.187594287097454,-0.004366859793663025,0.04475181200541556,0.08009344000000002,0.8037464022636414,-0.004609280411386862,3888,0.0022921967,0.0002002336,0.11572265625,-2.56,10490.69,,,,
79,997376,12481,974,-1.074376069009304,0.008097551763057709,0.04859666642732918,0.08007296000000001,0.8133258819580078,-0.005171730648726225,3892,0.0031381166,0.0002001824,0.14501953125,-2.56,10490.69,,,,
79,998400,12491,975,-1.1201347559690475,-0.006633952260017395,0.026183921145275235,0.08005248000000001,0.8712196350097656,-0.0045831347233615816,3896,0.0018976831,0.00020013120000000003,0.111572265625,-2.56,10490.69,,,,
79,999424,12501,976,-1.096396267414093,-0.013290157541632652,0.028547838563099504,0.080032,0.864988386631012,-0.006357635287713492,3900,0.0022407575,0.00020008000000000002,0.125244140625,-2.56,10490.69,,,,
,1000000,,,-1.0893710777163506,0.0015864558517932892,0.060717165004462004,0.08001152,0.777657151222229,-0.005487390808411874,3904,0.0032027953,0.00020002880000000002,0.17236328125,,,14515.2,12.2,14515.2,-361.506667
79,1000448,12662,977,,,,,,,,,,,-2.56,10490.69,,,,
79,1001472,12672,978,-1.1208109185099602,-0.008277646265923977,0.03667645645327866,0.07999104000000001,0.8174155950546265,-0.005270929425023496,3908,0.0018732552,0.00019997760000000001,0.145751953125,-2.56,10490.69,,,,
79,1002496,12682,979,-1.1405015289783478,0.0020115766674280167,0.0435509083326906,0.07997056000000001,0.8135235905647278,-0.005517611658433452,3912,0.002402197,0.0001999264,0.13427734375,-2.56,10490.69,,,,
79,1003520,12693,980,-1.13236852735281,-0.002839861437678337,0.03811001090798527,0.07995008,0.850455641746521,-0.003870594489853829,3916,0.0019467645,0.0001998752,0.10205078125,-2.56,10490.69,,,,
79,1004544,12703,981,-1.1056369245052338,-0.01124629843980074,0.0354039897210896,0.0799296,0.8559170365333557,-0.005842219514306635,3920,0.0022142793,0.000199824,0.13525390625,-2.56,10490.69,,,,
79,1005568,12713,982,-1.1363362520933151,-0.0003320891410112381,0.04636041121557355,0.07990912,0.7838708162307739,-0.006318813539110124,3924,0.0018377097,0.0001997728,0.126708984375,-2.39,10491.1,,,,
79,1006592,12724,983,-1.084482081234455,-0.012577597051858902,0.036065931781195104,0.07988864000000001,0.7859651446342468,-0.0062887602543924,3928,0.003118827,0.0001997216,0.134033203125,-2.08,10516.39,,,,
79,1007616,12734,984,-1.1155605539679527,-0.002371717244386673,0.04495318699628115,0.07986816000000001,0.7911001443862915,-0.005611242639133707,3932,0.0017770623,0.0001996704,0.103271484375,-2.08,10516.39,,,,
79,1008640,12744,985,-1.0746275633573532,-0.010119249112904072,0.03870222030673176,0.07984768,0.7763611078262329,-0.005301980010699481,3936,0.001619359,0.0001996192,0.1201171875,-2.08,10516.39,,,,
79,1009664,12754,986,-1.1162597090005875,-0.002754105255007744,0.04417471564374864,0.0798272,0.7589403986930847,-0.003840527919237502,3940,0.0023351253,0.000199568,0.111083984375,-2.08,10516.39,,,,
79,1010688,12764,987,-1.087279997766018,-0.0015518572181463242,0.04024442739319056,0.07980672,0.7716494798660278,-0.004502866126131266,3944,0.002147412,0.0001995168,0.111572265625,-2.08,10516.39,,,,
79,1011712,12775,988,-1.083460010588169,-0.005930515006184578,0.02896220318507403,0.07978624000000001,0.8525815606117249,-0.003915897541446611,3948,0.0025766483,0.0001994656,0.143310546875,-2.08,10516.39,,,,
79,1012736,12785,989,-1.0834567919373512,-0.00844518281519413,0.03461384121328592,0.07976576,0.7814990282058716,-0.004613407654687762,3952,0.0014511144,0.0001994144,0.143310546875,-2.13,10536.77,,,,
79,1013760,12796,990,-1.085334561765194,-0.005776340141892433,0.033801943180151284,0.07974528,0.8304983377456665,-0.005867807805771008,3956,0.002108752,0.0001993632,0.148681640625,-1.99,10614.43,,,,
79,1014784,12806,991,-1.1093050315976143,0.00439254567027092,0.04922008607536554,0.0797248,0.7789958715438843,-0.004278060747310519,3960,0.0025663425,0.000199312,0.14599609375,-1.99,10614.43,,,,
79,1015808,12816,992,-1.1161560118198395,0.013073600828647614,0.07342875376343727,0.07970432000000001,0.6465147733688354,-0.004895173115073703,3964,0.0025537738,0.00019926080000000002,0.162353515625,-1.99,10614.43,,,,
79,1016832,12827,993,-1.1215334311127663,-0.007645254954695702,0.024447732139378786,0.07968384,0.8817241787910461,-0.004856941202888265,3968,0.0020498964,0.00019920959999999998,0.122802734375,-1.99,10614.43,,,,
79,1017856,12837,994,-1.0776490345597267,-0.006995669566094875,0.03392242919653654,0.07966336000000002,0.8497722148895264,-0.004377463832497597,3972,0.0014700204,0.0001991584,0.10302734375,-1.99,10614.43,,,,
79,1018880,12847,995,-1.0519734174013138,0.0031966660171747208,0.04475735733285546,0.07964288,0.821458101272583,-0.004428916407050565,3976,0.002440458,0.00019910719999999998,0.109375,-1.99,10614.43,,,,
79,1019904,12857,996,-1.0701084360480309,-0.012323230504989624,0.023568110656924546,0.07962240000000001,0.8880648612976074,-0.00496109489176888,3980,0.002960575,0.00019905600000000003,0.1484375,-2.05,10633.36,,,,
79,1020928,12867,997,-1.0779419764876366,0.0019219368696212769,0.04765412351116538,0.07960192,0.8545196056365967,-0.0031187669810606167,3984,0.0015641511,0.00019900480000000002,0.101806640625,-2.09,10648.98,,,,
79,1021952,12878,998,-1.000928834080696,-0.008718264289200306,0.03119907039217651,0.07958144,0.8708223104476929,-0.005942114075878635,3988,0.0026448034,0.00019895360000000002,0.097412109375,-2.09,10648.98,,,,
79,1022976,12888,999,-1.077316589653492,-0.012050759047269821,0.034099653363227844,0.07956096000000001,0.878391683101654,-0.004754484980367124,3992,0.0017452007,0.00019890240000000002,0.132080078125,-2.09,10648.98,,,,
79,1024000,12898,1000,-1.0623888596892357,0.002363596111536026,0.0655994473490864,0.07954048000000001,0.6627534627914429,-0.002573929959908128,3996,0.002058629,0.0001988512,0.08349609375,-1.91,10744.7,,,,
,1025000,,,-1.0290366895496845,-0.002799287438392639,0.03525192220695317,0.07952000000000001,0.8740484118461609,-0.0028089760162401944,4000,0.0016808778,0.0001988,0.1123046875,,,16702.0,7.4,16702.0,-914.8533334
78,1025024,13079,1001,,,,,,,,,,,-1.91,10744.7,,,,
78,1026048,13089,1002,-1.0982863530516624,1.6938894987106323e-05,0.03743012866470963,0.07949952,0.867597222328186,-0.004584243928547949,4004,0.0030415275,0.0001987488,0.1806640625,-1.61,10765.33,,,,
78,1027072,13099,1003,-1.1021824553608894,-0.00799475982785225,0.026913557667285204,0.07947904,0.906363308429718,-0.005657748522935435,4008,0.0029983073,0.0001986976,0.11865234375,-1.61,10765.33,,,,
78,1028096,13109,1004,-1.0941185429692268,-0.0018679331988096237,0.03623319114558399,0.07945856000000001,0.8281742930412292,-0.006435985560528934,4012,0.0025270912,0.0001986464,0.135986328125,-1.61,10765.33,,,,
78,1029120,13120,1005,-1.0874903425574303,0.004783589392900467,0.04723776108585298,0.07943808000000001,0.8501487374305725,-0.004582955618388951,4016,0.0019464311,0.0001985952,0.128173828125,-1.61,10765.33,,,,
78,1030144,13130,1006,-1.0288918390870094,-0.005595031194388866,0.028625086415559053,0.0794176,0.886677622795105,-0.003893920344125945,4020,0.0018911716,0.00019854400000000002,0.1123046875,-1.38,10725.55,,,,
78,1031168,13140,1007,-1.104597955942154,-0.002113575115799904,0.03781177767086774,0.07939712,0.8260543942451477,-0.004184612771496177,4024,0.002081376,0.0001984928,0.11328125,-1.38,10725.55,,,,
78,1032192,13151,1008,-1.0837360173463821,-0.009304160252213478,0.037681817659176886,0.07937664,0.8247874975204468,-0.006024707981850952,4028,0.0018335837,0.0001984416,0.100341796875,-1.41,10732.37,,,,
78,1033216,13161,1009,-1.1521806120872498,-0.002869199961423874,0.05395134096033871,0.07935616000000001,0.7769508361816406,-0.004618726612534374,4032,0.0019688772,0.0001983904,0.111083984375,-1.41,10732.37,,,,
78,1034240,13172,1010,-1.0886948481202126,-0.009618679992854595,0.03472141793463379,0.07933568,0.8204755783081055,-0.0031290745246224105,4036,0.0031721988,0.0001983392,0.1630859375,-1.32,10810.5,,,,
78,1035264,13182,1011,-1.0971518456935883,-0.011526133865118027,0.02643498545512557,0.0793152,0.875568151473999,-0.005687637865776196,4040,0.0024371392,0.000198288,0.154052734375,-1.32,10810.5,,,,
78,1036288,13192,1012,-1.1254304721951485,0.0098288394510746,0.055045361863449216,0.07929472,0.7646169662475586,-0.0040032855031313375,4044,0.0022840358,0.0001982368,0.148193359375,-1.32,10810.5,,,,
78,1037312,13202,1013,-1.1408577933907509,-0.010523482225835323,0.03653383790515363,0.07927424000000001,0.8426729440689087,-0.004849163728067651,4048,0.0017944126,0.00019818560000000002,0.084716796875,-1.32,10810.5,,,,
78,1038336,13212,1014,-1.0563455000519753,-0.010818954557180405,0.03096649853978306,0.07925376,0.8594567775726318,-0.0034168960992246866,4052,0.002121322,0.00019813439999999998,0.08935546875,-1.32,10810.5,,,,
78,1039360,13222,1015,-1.1247298792004585,0.002683378756046295,0.0422930505592376,0.07923328000000002,0.8567088842391968,-0.0031630370358470827,4056,0.0015606382,0.0001980832,0.1376953125,-1.32,10810.5,,,,
78,1040384,13232,1016,-1.099858433008194,-0.0013840701431035995,0.043065879261121154,0.0792128,0.8423480987548828,-0.005371301376726478,4060,0.003215657,0.00019803199999999998,0.14892578125,-0.84,10801.46,,,,
78,1041408,13243,1017,-1.1068716943264008,-0.008094009943306446,0.036007439251989126,0.07919232000000001,0.8381965160369873,-0.00498546109884046,4064,0.0016558431,0.00019798080000000003,0.108642578125,-0.84,10801.46,,,,
78,1042432,13253,1018,-1.1128879487514496,-0.004482662305235863,0.030312164220958948,0.07917184,0.8662131428718567,-0.0053974512265995145,4068,0.0021688868,0.0001979296,0.108154296875,-0.84,10801.46,,,,
78,1043456,13263,1019,-1.1004160046577454,-0.0029985420405864716,0.036989922635257244,0.07915136,0.8056663870811462,-0.006084674067096785,4072,0.0030325125,0.00019787840000000002,0.12109375,-0.84,10801.46,,,,
78,1044480,13274,1020,-1.1491692140698433,-0.001568339765071869,0.032093208050355315,0.07913088000000001,0.8538374900817871,-0.00446572428336367,4076,0.0029486555,0.00019782720000000002,0.162353515625,-0.84,10801.46,,,,
78,1045504,13284,1021,-1.1604939252138138,-0.00029998645186424255,0.04787126323208213,0.07911040000000001,0.8285533785820007,-0.00427205755840987,4080,0.0027404772,0.000197776,0.14208984375,-0.84,10801.46,,,,
78,1046528,13294,1022,-1.1805123090744019,-0.0023287832736968994,0.04979943297803402,0.07908992000000001,0.7979559898376465,-0.007273831608472392,4084,0.0020635354,0.0001977248,0.18115234375,-0.67,10904.9,,,,
78,1047552,13305,1023,-1.1722957640886307,-0.011378247290849686,0.027083811000920832,0.07906944,0.8645697236061096,-0.006501460651634261,4088,0.0023446511,0.0001976736,0.126708984375,-0.67,10904.9,,,,
78,1048576,13314,1024,-1.185691460967064,-0.007937733083963394,0.034862763597629964,0.07904896,0.8675359487533569,-0.005836119409650564,4092,0.0016714834,0.0001976224,0.123291015625,-0.67,10904.9,,,,
78,1049600,13325,1025,-1.2227696999907494,-0.006748143583536148,0.03134042618330568,0.07902848000000001,0.8423527479171753,-0.0019428562372922897,4096,0.0017251242,0.0001975712,0.17626953125,-0.58,10885.02,,,,
,1050000,,,-1.1843847706913948,-0.002639029175043106,0.0348530150949955,0.07900800000000001,0.8595291972160339,-0.003338373135193251,4100,0.0026290847,0.00019752,0.127685546875,,,19752.6,3.2,19752.6,-1172.2666668
77,1050624,13537,1026,,,,,,,,,,,-0.48,10945.16,,,,
77,1051648,13547,1027,-1.1779209151864052,-0.002751857042312622,0.04911044449545443,0.07898752,0.7615911960601807,-0.004791693179868162,4104,0.0016019209,0.00019746880000000002,0.12548828125,-0.48,10945.16,,,,
77,1052672,13557,1028,-1.216686598956585,-0.0052603743970394135,0.04045576881617308,0.07896704,0.8439176082611084,-0.006225149700185284,4108,0.0029769877,0.0001974176,0.14599609375,-0.48,10945.16,,,,
77,1053696,13567,1029,-1.2581504583358765,-0.010243347845971584,0.03420546150300652,0.07894656,0.8785260319709778,-0.005815199197968468,4112,0.0015631465,0.0001973664,0.063720703125,-0.48,10945.16,,,,
77,1054720,13577,1030,-1.212962657213211,-0.00690741091966629,0.047415841370821,0.07892608000000001,0.813373863697052,-0.00755091302562505,4116,0.0028162287,0.0001973152,0.129150390625,-0.55,10971.11,,,,
77,1055744,13587,1031,-1.2049654349684715,-0.0028357896953821182,0.03304934222251177,0.0789056,0.8866828083992004,-0.006123302227933891,4120,0.0020444472,0.000197264,0.131103515625,-0.55,10971.11,,,,
77,1056768,13597,1032,-1.2503928691148758,-0.005457373335957527,0.04122053657192737,0.07888512,0.8426322937011719,-0.004819351976038888,4124,0.0024197455,0.0001972128,0.16015625,-0.55,10971.11,,,,
77,1057792,13608,1033,-1.1904378607869148,0.0029533542692661285,0.07516889553517103,0.07886464,0.6177464723587036,-0.005258092365693301,4128,0.0020279917,0.0001971616,0.1376953125,-0.55,10971.11,,,,
77,1058816,13618,1034,-1.2602397873997688,-0.004795897752046585,0.05608613742515445,0.07884416,0.731008768081665,-0.005476375401485711,4132,0.0022739703,0.0001971104,0.1728515625,-0.55,10971.11,,,,
77,1059840,13628,1035,-1.2075496390461922,-0.007285541854798794,0.0297595770098269,0.07882368000000001,0.8435651063919067,-0.005193256482016295,4136,0.0028794415,0.00019705919999999999,0.170654296875,-0.22,11009.22,,,,
77,1060864,13638,1036,-1.2045065611600876,0.005809670314192772,0.05421269196085632,0.07880320000000002,0.76140958070755,-0.0045823366672266275,4140,0.0027673615,0.000197008,0.1669921875,-0.22,11009.22,,,,
77,1061888,13649,1037,-1.2470742538571358,-0.013006146997213364,0.025140584562905133,0.07878272,0.8687347173690796,-0.004597171151544899,4144,0.0018111351,0.0001969568,0.09326171875,-0.22,11009.22,,,,
77,1062912,13659,1038,-1.2575101554393768,-0.01286394614726305,0.025482704862952232,0.07876224000000001,0.8820345401763916,-0.004899910971289501,4148,0.0020021475,0.00019690560000000003,0.146728515625,0.23,11144.27,,,,
77,1063936,13670,1039,-1.2766829431056976,-0.003575725480914116,0.04214431485161185,0.07874176,0.8355308175086975,-0.005196512705879286,4152,0.0018576519,0.0001968544,0.11279296875,0.37,11221.03,,,,
77,1064960,13680,1040,-1.2385481595993042,-0.01152645330876112,0.030581173487007618,0.07872128,0.835788369178772,-0.006104426342062652,4156,0.002689835,0.00019680320000000002,0.168701171875,0.46,11204.09,,,,
77,1065984,13690,1041,-1.2474329248070717,0.0033295024186372757,0.05880426708608866,0.07870080000000002,0.7439616918563843,-0.005173943703994155,4160,0.0016556097,0.00019675200000000002,0.1240234375,0.46,11204.09,,,,
77,1067008,13701,1042,-1.2590468004345894,-0.0015225596725940704,0.03813561727292836,0.07868032000000001,0.801059365272522,-0.006424627295928076,4164,0.0032899193,0.0001967008,0.176513671875,0.46,11204.09,,,,
77,1068032,13711,1043,-1.2447853088378906,-0.0020794253796339035,0.0447198711335659,0.07865984000000001,0.7883583903312683,-0.005214635661104694,4168,0.0027153727,0.0001966496,0.11181640625,0.46,11204.09,,,,
77,1069056,13722,1044,-1.2407570704817772,-0.004127535969018936,0.0417676733341068,0.07863936,0.8204081058502197,-0.005879191216081381,4172,0.0026715656,0.0001965984,0.1298828125,0.46,11204.09,,,,
77,1070080,13732,1045,-1.2462262362241745,-0.006089965812861919,0.0288182832300663,0.07861888,0.8747283816337585,-0.0047234680387191474,4176,0.0021171374,0.0001965472,0.151611328125,0.46,11204.09,,,,
77,1071104,13742,1046,-1.2301243096590042,-0.0034996047616004944,0.05226862384006381,0.07859840000000001,0.7720962762832642,-0.00602110565523617,4180,0.0020398772,0.000196496,0.146240234375,0.46,11204.09,,,,
77,1072128,13752,1047,-1.2571608945727348,-0.006498834118247032,0.04291569092310965,0.07857792000000001,0.7873536348342896,-0.005378887755796313,4184,0.0015839413,0.00019644480000000002,0.127685546875,0.46,11204.09,,,,
77,1073152,13762,1048,-1.2146549001336098,-0.0009347330778837204,0.03575722256209701,0.07855744,0.8401062488555908,-0.004826174990739673,4188,0.0018759798,0.00019639360000000002,0.122314453125,0.46,11204.09,,,,
77,1074176,13773,1049,-1.2695872113108635,0.0020893942564725876,0.055445624981075525,0.07853696,0.7532879114151001,-0.006530706072226167,4192,0.0037906042,0.0001963424,0.166259765625,0.46,11204.09,,,,
,1075000,,,-1.2030890807509422,-0.005048658698797226,0.05003833002410829,0.07851648,0.6635802388191223,-0.0058643708762247115,4196,0.0026522048,0.0001962912,0.15869140625,,,10337.0,16.2,10337.0,-360.7733334
77,1075200,13892,1050,,,,,,,,,,,0.46,11204.09,,,,
77,1076224,13902,1051,-1.3216454163193703,-0.0199443269520998,0.029774795402772725,0.07849600000000001,0.8602899312973022,-0.008366512207430787,4200,0.0023482468,0.00019624,0.140380859375,0.46,11204.09,,,,
77,1077248,13913,1052,-1.1709154769778252,-0.014308370649814606,0.031069812015630305,0.07847552,0.7917426824569702,-0.008065421410719864,4204,0.002016366,0.0001961888,0.117431640625,0.58,11261.53,,,,
77,1078272,13923,1053,-1.2427740171551704,-0.010641952976584435,0.04217460728250444,0.07845504,0.8345606327056885,-0.006163558806292713,4208,0.0028363029,0.0001961376,0.1083984375,0.76,11357.2,,,,
77,1079296,13933,1054,-1.1976395472884178,-0.0191563218832016,0.028028707019984722,0.07843456,0.8797777891159058,-0.007536404998973012,4212,0.0026776732,0.0001960864,0.15380859375,0.76,11357.2,,,,
