time/fps,time/total_timesteps,time/time_elapsed,time/iterations,train/approx_kl,train/entropy_loss,train/clip_range,train/loss,train/value_loss,train/learning_rate,train/policy_gradient_loss,train/n_updates,train/explained_variance,train/clip_fraction,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_ep_length,eval/mean_score_reward,eval/mean_score_ep_length,eval/mean_object_reward
450,2350080,5222,2295,,,,,,,,,,,8935.91,16.36,,,,
450,2351104,5223,2296,0.0018231501,-1.4594194367527962,0.0529984,-0.015224222093820572,0.0229529719799757,0.000132496,-0.0058343453565612435,9180,0.8904109597206116,0.13818359375,8988.15,16.34,,,,
450,2352128,5224,2297,0.0011409377,-1.4472600519657135,0.052977920000000005,-0.01726612262427807,0.01830859947949648,0.0001324448,-0.005234302720054984,9184,0.8778917193412781,0.125732421875,8988.15,16.34,,,,
450,2353152,5225,2298,0.001400772,-1.4986662045121193,0.05295744,-0.013983625918626785,0.02826631930656731,0.0001323936,-0.004567225696519017,9188,0.8003637790679932,0.113525390625,8990.69,16.38,,,,
450,2354176,5226,2299,0.0018105181,-1.4564459770917892,0.052936960000000005,-0.011363367550075054,0.03286401892546564,0.0001323424,-0.006549096724484116,9192,0.8532307147979736,0.1376953125,8990.69,16.38,,,,
450,2355200,5227,2300,0.0013013068,-1.455061785876751,0.05291648,-0.0126451775431633,0.029538332601077855,0.0001322912,-0.005150478100404143,9196,0.8750354051589966,0.109619140625,8990.69,16.38,,,,
450,2356224,5228,2301,0.0016804254,-1.4864734336733818,0.052896,-0.018691418692469597,0.01668415410676971,0.00013224,-0.007215382240246981,9200,0.9286583065986633,0.164794921875,9019.41,16.41,,,,
450,2357248,5229,2302,0.0011766797,-1.4501063004136086,0.05287552,-0.019010337069630623,0.01752571068936959,0.0001321888,-0.005374688858864829,9204,0.9117224812507629,0.0966796875,9019.41,16.41,,,,
450,2358272,5230,2303,0.0011384375,-1.48761747777462,0.05285504,-0.014001769945025444,0.028218396473675966,0.0001321376,-0.005631576816085726,9208,0.8916274905204773,0.1064453125,9019.41,16.41,,,,
450,2359296,5231,2304,0.0013063932,-1.4819301292300224,0.05283456,-0.019931744784116745,0.008346059505129233,0.00013208639999999998,-0.005685332173015922,9212,0.950245201587677,0.14013671875,9019.41,16.41,,,,
451,2360320,5232,2305,0.0014386082,-1.460220381617546,0.05281408000000001,-0.008376918733119965,0.036444868543185294,0.00013203520000000003,-0.0038088481524027884,9216,0.8029311895370483,0.12109375,9001.92,16.4,,,,
451,2361344,5233,2306,0.0011465244,-1.457156665623188,0.052793599999999996,-0.018586423248052597,0.01984615344554186,0.000131984,-0.00512992512085475,9220,0.9204514622688293,0.13134765625,9001.92,16.4,,,,
451,2362368,5234,2307,0.0012630522,-1.472136028110981,0.05277312000000001,-0.0193033367395401,0.019631183240562677,0.00013193280000000003,-0.005815075855934992,9224,0.8755950927734375,0.16943359375,9001.92,16.4,,,,
451,2363392,5235,2308,0.0016646797,-1.4646526873111725,0.052752639999999996,0.006634620949625969,0.07948135258629918,0.0001318816,-0.003965262381825596,9228,0.6616053581237793,0.1708984375,9001.92,16.4,,,,
451,2364416,5236,2309,0.0008462562,-1.4710729494690895,0.05273216000000001,-0.011351028457283974,0.029193252441473305,0.00013183040000000002,-0.0036439740215428174,9232,0.8763473033905029,0.1064453125,9022.15,16.4,,,,
451,2365440,5237,2310,0.0012273132,-1.4747276529669762,0.05271168,-0.020859068259596825,0.01638683199416846,0.0001317792,-0.005308845138642937,9236,0.9108076691627502,0.145751953125,9022.15,16.4,,,,
451,2366464,5238,2311,0.0012345763,-1.4447042420506477,0.05269120000000001,-0.019166313111782074,0.012356985127553344,0.000131728,-0.004873006750131026,9240,0.9416316747665405,0.124267578125,9016.1,16.34,,,,
451,2367488,5239,2312,0.0022037998,-1.4459363147616386,0.05267072,-0.013849224895238876,0.033204482635483146,0.00013167679999999998,-0.00458932074252516,9244,0.8715517520904541,0.146484375,9015.86,16.32,,,,
451,2368512,5240,2313,0.0028007557,-1.435553751885891,0.05265024000000001,-0.014748058281838894,0.02233245805837214,0.0001316256,-0.005391718616010621,9248,0.9107690453529358,0.156005859375,9015.86,16.32,,,,
452,2369536,5241,2314,0.0014034687,-1.4620973467826843,0.05262976,-0.018746392801404,0.015564944129437208,0.00013157439999999997,-0.005532627576030791,9252,0.8958644866943359,0.152587890625,9015.86,16.32,,,,
452,2370560,5242,2315,0.0012097901,-1.4585248157382011,0.05260928000000001,-0.014292523264884949,0.023938836064189672,0.00013152320000000002,-0.004032100667245686,9256,0.8703041076660156,0.12353515625,9043.67,16.28,,,,
452,2371584,5243,2316,0.0013872975,-1.4409990683197975,0.052588800000000005,-0.018843751400709152,0.016913802188355476,0.00013147200000000002,-0.005396707856561989,9260,0.9061077833175659,0.135009765625,9043.67,16.28,,,,
452,2372608,5244,2317,0.0017791534,-1.4112770482897758,0.05256832,-0.011186176910996437,0.03626365074887872,0.00013142080000000001,-0.004047124501084909,9264,0.8430793285369873,0.185546875,9043.67,16.28,,,,
452,2373632,5246,2318,0.0010006884,-1.4274078980088234,0.052547840000000005,-0.01858183927834034,0.023455477028619498,0.0001313696,-0.004160845070146024,9268,0.8902961015701294,0.141845703125,8978.94,16.42,,,,
452,2374656,5247,2319,0.001213795,-1.4210748448967934,0.05252736,-0.02189129777252674,0.013390965410508215,0.0001313184,-0.005141467903740704,9272,0.9438817501068115,0.1201171875,8978.94,16.42,,,,
,2375000,,,0.0013190979,-1.399546779692173,0.052506880000000006,-0.01916641928255558,0.014875443070195615,0.0001312672,-0.005257042241282761,9276,0.9599796533584595,0.1171875,,,8113.2,20.0,8113.2,-57.352
449,2375680,5281,2320,,,,,,,,,,,8978.94,16.42,,,,
449,2376704,5282,2321,0.0015788738,-1.4051793590188026,0.0524864,-0.0122805405408144,0.030288179870694876,0.000131216,-0.00494751991936937,9280,0.9105743765830994,0.157470703125,8978.94,16.42,,,,
449,2377728,5283,2322,0.0012977466,-1.4317742884159088,0.05246592,-0.019589917734265327,0.014195223338901997,0.0001311648,-0.004818182409508154,9284,0.9556776285171509,0.12353515625,8978.94,16.42,,,,
450,2378752,5285,2323,0.0012363311,-1.4158155173063278,0.05244544,-0.01938125491142273,0.007855837902752683,0.0001311136,-0.005600654112640768,9288,0.943606972694397,0.14892578125,8965.16,16.5,,,,
450,2379776,5286,2324,0.001547939,-1.4223138764500618,0.05242496,-0.0174359530210495,0.018128471565432847,0.0001310624,-0.005582318757660687,9292,0.9229317307472229,0.14208984375,8965.16,16.5,,,,
450,2380800,5287,2325,0.001752655,-1.4303453266620636,0.05240448,-0.004000939428806305,0.04775190306827426,0.0001310112,-0.004853877879213542,9296,0.8863241076469421,0.156494140625,8930.4,16.58,,,,
450,2381824,5288,2326,0.0015081783,-1.4187925308942795,0.052384,-0.017590690404176712,0.02296368940733373,0.00013096,-0.00627168535720557,9300,0.9235984683036804,0.16064453125,8930.4,16.58,,,,
450,2382848,5289,2327,0.0010908477,-1.4209337085485458,0.05236352,-0.019052019342780113,0.01276814378798008,0.0001309088,-0.0055200737551786005,9304,0.9258812665939331,0.10498046875,8930.4,16.58,,,,
450,2383872,5290,2328,0.0015941567,-1.407524548470974,0.05234304000000001,-0.020561320707201958,0.026363358134403825,0.00013085760000000003,-0.005115845764521509,9308,0.8227309584617615,0.1201171875,8904.16,16.6,,,,
450,2384896,5291,2329,0.0010925226,-1.41966213285923,0.05232256,-0.0129470843821764,0.024176845443435013,0.0001308064,-0.004933452350087464,9312,0.8742527961730957,0.14453125,8904.16,16.6,,,,
450,2385920,5292,2330,0.0010338996,-1.4189478009939194,0.05230208000000001,-0.016413012519478798,0.022249725996516645,0.00013075520000000002,-0.00507188297342509,9316,0.8667188882827759,0.124755859375,8904.16,16.6,,,,
450,2386944,5293,2331,0.001689561,-1.3998527079820633,0.0522816,-0.008636768907308578,0.02765867253765464,0.000130704,-0.004474196117371321,9320,0.8198159337043762,0.14453125,8904.16,16.6,,,,
451,2387968,5294,2332,0.0016212164,-1.410968691110611,0.05226112000000001,-0.015179191716015339,0.016367013566195965,0.0001306528,-0.00520304188830778,9324,0.8784348368644714,0.19384765625,8905.62,16.6,,,,
451,2388992,5295,2333,0.0012522151,-1.4203746989369392,0.05224064,-0.014676203951239586,0.02366905426606536,0.00013060159999999998,-0.003591501386836171,9328,0.815870463848114,0.10302734375,8904.0,16.64,,,,
451,2390016,5296,2334,0.0011468291,-1.4108119904994965,0.05222016000000001,-0.022079169750213623,0.014931042911484838,0.0001305504,-0.004961790895322338,9332,0.8819725513458252,0.1025390625,8904.0,16.64,,,,
451,2391040,5297,2335,0.001121287,-1.43404271453619,0.05219968,-0.01508436631411314,0.025211039232090116,0.00013049919999999997,-0.005411829159129411,9336,0.8116013407707214,0.145263671875,8952.7,16.63,,,,
451,2392064,5298,2336,0.0014409004,-1.430125892162323,0.05217920000000001,-0.02346157841384411,0.014402479806449264,0.00013044800000000002,-0.006201156182214618,9340,0.9207578897476196,0.14990234375,8952.7,16.63,,,,
451,2393088,5299,2337,0.0011579182,-1.4311808720231056,0.05215871999999999,-0.009418608620762825,0.025636369944550097,0.0001303968,-0.003114183957222849,9344,0.8187189102172852,0.131103515625,8952.7,16.63,,,,
451,2394112,5300,2338,0.0012293817,-1.4397482350468636,0.05213824,-0.021129492670297623,0.008542481664335355,0.00013034560000000001,-0.004531419661361724,9348,0.9382295608520508,0.13330078125,8952.7,16.63,,,,
451,2395136,5301,2339,0.0013805786,-1.4559041410684586,0.052117760000000006,-0.014478901401162148,0.013679253170266747,0.0001302944,-0.005464837478939444,9352,0.8785603046417236,0.145263671875,8990.02,16.52,,,,
