time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/approx_kl,train/learning_rate,train/loss,train/n_updates,train/clip_fraction,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/entropy_loss,train/value_loss,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_score_reward,eval/mean_object_reward
935936,12296,76,914,0.0024910965,0.00020325440000000002,-0.0013258587568998337,3652,0.157470703125,-0.004463324847165495,0.08130176,0.47674328088760376,-1.3196465075016022,0.047898034332320094,-15.69,12236.55,,,,
936960,12306,76,915,0.0028326244,0.0002032032,-0.012342764995992184,3656,0.1865234375,-0.007467900577466935,0.08128128000000001,0.7808924913406372,-1.292867437005043,0.03218827594537288,-15.69,12236.55,,,,
937984,12316,76,916,0.002582639,0.000203152,0.003799673169851303,3660,0.170654296875,-0.007486267357307952,0.08126080000000001,0.6724683046340942,-1.2831033244729042,0.06430930527858436,-15.49,12331.12,,,,
939008,12326,76,917,0.0030165012,0.0002031008,0.004992082715034485,3664,0.141845703125,-0.003770203285967,0.08124032,0.5752209424972534,-1.2657296061515808,0.06796625908464193,-15.49,12331.12,,,,
940032,12336,76,918,0.0030155857,0.0002030496,-0.005999313667416573,3668,0.104248046875,-0.007223696156870574,0.08121984,0.5829418301582336,-1.263565018773079,0.04806351149454713,-15.49,12331.12,,,,
941056,12347,76,919,0.0026107398,0.0002029984,-0.0062719956040382385,3672,0.142578125,-0.005671682127285749,0.08119936,0.6989374160766602,-1.2796393781900406,0.04275175672955811,-15.49,12331.12,,,,
942080,12357,76,920,0.0026655216,0.0002029472,-0.007097531110048294,3676,0.190185546875,-0.006275346298934892,0.08117888000000001,0.770982027053833,-1.2884872257709503,0.043054642621427774,-15.23,12318.0,,,,
943104,12367,76,921,0.0036524183,0.000202896,-0.01478918269276619,3680,0.147216796875,-0.005892472137929872,0.0811584,0.8528122901916504,-1.2989428862929344,0.027315515326336026,-15.23,12318.0,,,,
944128,12377,76,922,0.0023312815,0.00020284479999999999,-0.006180921569466591,3684,0.1572265625,-0.007217615289846435,0.08113792,0.7159693241119385,-1.328237883746624,0.04629493807442486,-15.23,12318.0,,,,
945152,12387,76,923,0.0022012703,0.00020279359999999998,-0.004696758463978767,3688,0.104736328125,-0.005539319696254097,0.08111744,0.7786843776702881,-1.3045163005590439,0.04077537823468447,-15.23,12318.0,,,,
946176,12397,76,924,0.0023400297,0.0002027424,-0.007564948871731758,3692,0.162841796875,-0.0038646835600957274,0.08109696,0.857370913028717,-1.3059231340885162,0.03170774562750012,-15.23,12318.0,,,,
947200,12408,76,925,0.002309355,0.00020269120000000003,-0.012117250822484493,3696,0.130615234375,-0.005696424399502575,0.08107648,0.8242626786231995,-1.313979521393776,0.029263909556902945,-15.23,12318.0,,,,
948224,12418,76,926,0.0027047973,0.00020264,-0.005981549620628357,3700,0.15234375,-0.00465562887256965,0.081056,0.7863888144493103,-1.280258633196354,0.04339177627116442,-15.22,12411.31,,,,
949248,12428,76,927,0.0039585317,0.00020258880000000002,-0.005079198628664017,3704,0.201171875,-0.0025228008453268558,0.08103552000000001,0.8681871891021729,-1.2580949515104294,0.033947895746678114,-14.85,12414.21,,,,
950000,,,,0.0031050458,0.0002025376,-0.015469472855329514,3708,0.2080078125,-0.0052256562921684235,0.08101504,0.8657177686691284,-1.2970741987228394,0.026667279424145818,,,13005.4,13005.4,-11.2,-79.09333319999999
950272,12569,75,928,,,,,,,,,,,-14.85,12414.21,,,,
951296,12579,75,929,0.001967048,0.0002024864,-0.0064180996268987656,3712,0.125,-0.004581052693538368,0.08099456000000001,0.8413426280021667,-1.2726142928004265,0.030348734580911696,-14.85,12414.21,,,,
952320,12589,75,930,0.0019906228,0.0002024352,-0.009995007887482643,3716,0.118408203125,-0.0059577771462500095,0.08097408,0.8266744613647461,-1.336972676217556,0.03980532428249717,-14.85,12414.21,,,,
953344,12599,75,931,0.0023177576,0.000202384,-0.015872471034526825,3720,0.119873046875,-0.004826717922696844,0.08095360000000001,0.9192271828651428,-1.2942561954259872,0.020480812876485288,-14.61,12459.01,,,,
954368,12609,75,932,0.002809233,0.0002023328,-0.009624326601624489,3724,0.14599609375,-0.006634845456574112,0.08093312000000001,0.8310387134552002,-1.3291978687047958,0.03666784008964896,-14.61,12459.01,,,,
955392,12620,75,933,0.0026161538,0.0002022816,-0.005829204805195332,3728,0.130615234375,-0.006470095104305074,0.08091264000000001,0.8746946454048157,-1.327083520591259,0.03493999980855733,-14.24,12430.8,,,,
956416,12630,75,934,0.0028097087,0.00020223040000000002,-0.019141308963298798,3732,0.127685546875,-0.005629641760606319,0.08089216,0.9372535943984985,-1.2892926335334778,0.015894752519670874,-14.24,12430.8,,,,
957440,12640,75,935,0.0025120424,0.00020217920000000002,-0.019470755010843277,3736,0.135498046875,-0.00739548698766157,0.08087168,0.9401457905769348,-1.3466238230466843,0.016388363961596042,-14.24,12430.8,,,,
958464,12650,75,936,0.0031654635,0.00020212800000000001,-0.014626607298851013,3740,0.150146484375,-0.005345916724763811,0.08085120000000001,0.8850780129432678,-1.2812098041176796,0.03059091593604535,-14.24,12430.8,,,,
959488,12660,75,937,0.001461629,0.0002020768,-0.01753241941332817,3744,0.10009765625,-0.003445329813985154,0.08083072000000001,0.9024221897125244,-1.2807277664542198,0.02399179246276617,-14.24,12430.8,,,,
960512,12670,75,938,0.0028874087,0.0002020256,-0.0018637478351593018,3748,0.19384765625,-0.004766775440657511,0.08081024,0.8250524401664734,-1.3068486601114273,0.04368049278855324,-14.24,12430.8,,,,
961536,12680,75,939,0.0026225187,0.0002019744,-0.016838734969496727,3752,0.114990234375,-0.00696649267047178,0.08078976,0.8775540590286255,-1.2533319294452667,0.022524840547703207,-13.96,12458.41,,,,
962560,12690,75,940,0.0030241413,0.0002019232,-0.0095914825797081,3756,0.19677734375,-0.005992142716422677,0.08076928,0.8891827464103699,-1.3336942046880722,0.02621297724545002,-13.74,12561.84,,,,
963584,12701,75,941,0.0029592342,0.000201872,-0.02023448795080185,3760,0.162109375,-0.007058042276185006,0.08074880000000001,0.9176043272018433,-1.314867079257965,0.019137635768856853,-13.74,12561.84,,,,
964608,12711,75,942,0.004143233,0.0002018208,-0.0030806465074419975,3764,0.18701171875,-0.004741087555885315,0.08072832,0.8408451676368713,-1.303348258137703,0.03711630660109222,-13.74,12561.84,,,,
965632,12721,75,943,0.0018932563,0.0002017696,-0.0125710004940629,3768,0.1396484375,-0.006054185563698411,0.08070784,0.8771727681159973,-1.3051651045680046,0.027957892161794007,-13.7,12628.76,,,,
966656,12731,75,944,0.0038840307,0.00020171839999999998,-0.0077758971601724625,3772,0.173828125,-0.007422389258863404,0.08068736,0.8028700351715088,-1.3305429592728615,0.043188152252696455,-13.7,12628.76,,,,
967680,12741,75,945,0.0032083152,0.0002016672,-0.011839110404253006,3776,0.160400390625,-0.005589947453700006,0.08066688,0.8487862348556519,-1.288393646478653,0.03040790616068989,-13.7,12628.76,,,,
968704,12751,75,946,0.0022497051,0.000201616,-0.01561808492988348,3780,0.153076171875,-0.006603520247153938,0.08064640000000001,0.8959909081459045,-1.2633679881691933,0.022204969660378993,-13.4,12606.49,,,,
969728,12761,75,947,0.00263527,0.0002015648,-0.004983317106962204,3784,0.154296875,-0.006969136593397707,0.08062592,0.8117910623550415,-1.3173349723219872,0.05396272335201502,-13.4,12606.49,,,,
970752,12771,76,948,0.002017324,0.00020151360000000002,-0.002227887511253357,3788,0.13623046875,-0.00489127152832225,0.08060544000000001,0.7393642663955688,-1.249461568892002,0.04713141405954957,-13.05,12566.62,,,,
971776,12781,76,949,0.002434031,0.0002014624,-0.01217605546116829,3792,0.144287109375,-0.006314376281807199,0.08058496,0.830504834651947,-1.2834872677922249,0.036185432923957705,-13.05,12566.62,,,,
972800,12791,76,950,0.003087232,0.00020141120000000001,0.005791092291474342,3796,0.14501953125,-0.005070318118669093,0.08056448000000001,0.735952615737915,-1.2728511169552803,0.05831445218063891,-13.05,12566.62,,,,
973824,12802,76,951,0.0034607926,0.00020135999999999998,-0.013796932995319366,3800,0.14404296875,-0.006918051542015746,0.080544,0.7564512491226196,-1.3455819562077522,0.04608542821370065,-13.05,12566.62,,,,
974848,12812,76,952,0.003087327,0.0002013088,-0.01216331496834755,3804,0.16357421875,-0.0073205187218263745,0.08052352000000002,0.7654075026512146,-1.2740781903266907,0.038225969299674034,-13.05,12566.62,,,,
975000,,,,0.0029681418,0.0002012576,-0.004543779417872429,3808,0.12353515625,-0.007313775713555515,0.08050304000000001,0.7999205589294434,-1.2842111811041832,0.04911598819307983,,,49310.6,49310.6,6.0,-4704.7999998
975872,13312,73,953,,,,,,,,,,,-13.05,12566.62,,,,
976896,13322,73,954,0.0032036072,0.0002012064,-0.01289832778275013,3812,0.1650390625,-0.005602526856819168,0.08048256000000001,0.8245819807052612,-1.2817401736974716,0.0363899931544438,-13.05,12566.62,,,,
977920,13333,73,955,0.0014791911,0.00020115520000000002,-0.008775129914283752,3816,0.125,-0.0058415670864633285,0.08046208,0.8084810972213745,-1.2608293816447258,0.031632364611141384,-12.82,12661.29,,,,
978944,13343,73,956,0.002551931,0.00020110400000000002,-0.01497691124677658,3820,0.17919921875,-0.006700612240820192,0.0804416,0.8361708521842957,-1.32619758695364,0.030430512386374176,-12.49,12726.42,,,,
979968,13353,73,957,0.003589105,0.00020105280000000001,-0.002589847892522812,3824,0.147216796875,-0.0072334782453253865,0.08042112000000001,0.663106381893158,-1.3155842274427414,0.03650932293385267,-12.49,12726.42,,,,
980992,13363,73,958,0.003344304,0.0002010016,-0.01253726240247488,3828,0.125,-0.0049947833467740566,0.08040064000000001,0.6663222312927246,-1.3061374425888062,0.02520972117781639,-12.49,12726.42,,,,
982016,13373,73,959,0.0025516131,0.0002009504,0.0001633036881685257,3832,0.16845703125,-0.004658938429201953,0.08038016,0.3774855136871338,-1.3041721135377884,0.05464776512235403,-12.49,12726.42,,,,
983040,13383,73,960,0.0026905187,0.0002008992,-0.012654880993068218,3836,0.160400390625,-0.00601036571606528,0.08035968,0.6278765201568604,-1.283070646226406,0.036675425712019205,-12.49,12726.42,,,,
984064,13393,73,961,0.0029033455,0.000200848,-0.006239648908376694,3840,0.18310546875,-0.005225323897320777,0.0803392,0.7071925401687622,-1.3198064491152763,0.03861545491963625,-12.49,12726.42,,,,
985088,13403,73,962,0.0018564026,0.0002007968,-0.011837340891361237,3844,0.10986328125,-0.004711488261818886,0.08031872000000001,0.7729296088218689,-1.301522247493267,0.029817451839335263,-12.49,12726.42,,,,
986112,13412,73,963,0.003063452,0.0002007456,-0.015253381803631783,3848,0.16943359375,-0.005401563728810288,0.08029824,0.7750310301780701,-1.361112266778946,0.03344761242624372,-12.49,12726.42,,,,
987136,13422,73,964,0.0025688065,0.0002006944,-0.014341223984956741,3852,0.1689453125,-0.0060229236842133105,0.08027776,0.8712095618247986,-1.317411594092846,0.02468573593068868,-12.49,12726.42,,,,
988160,13432,73,965,0.002753409,0.0002006432,-0.012177612632513046,3856,0.125,-0.005768682691268623,0.08025728,0.8656458258628845,-1.3958534598350525,0.018912393832579255,-12.49,12726.42,,,,
989184,13442,73,966,0.003124545,0.000200592,-0.024387937039136887,3860,0.135986328125,-0.007971142957103439,0.0802368,0.9285905361175537,-1.3634461909532547,0.018609907769132406,-12.49,12726.42,,,,
990208,13452,73,967,0.0030817941,0.0002005408,-0.016513602808117867,3864,0.129150390625,-0.00537007866660133,0.08021632000000001,0.9306542873382568,-1.3454057201743126,0.020272142253816128,-12.49,12726.42,,,,
991232,13462,73,968,0.0019555623,0.0002004896,-0.013795822858810425,3868,0.1201171875,-0.004616879130480811,0.08019584,0.9046265482902527,-1.3640291094779968,0.02224217529874295,-12.49,12726.42,,,,
992256,13472,73,969,0.0025882295,0.00020043840000000002,-0.012085534632205963,3872,0.138916015625,-0.005355992761906236,0.08017536000000001,0.8950259685516357,-1.3449213951826096,0.026560175349004567,-12.49,12766.34,,,,
993280,13482,73,970,0.0023396309,0.0002003872,-0.008779127150774002,3876,0.1142578125,-0.0038129731256049126,0.08015488,0.8701871633529663,-1.3064784854650497,0.037529542576521635,-12.43,12865.82,,,,
994304,13492,73,971,0.004409334,0.00020033600000000001,-0.0018402095884084702,3880,0.147216796875,-0.00629353424301371,0.08013440000000001,0.8680606484413147,-1.3147814869880676,0.04171041143126786,-12.43,12865.82,,,,
995328,13503,73,972,0.0030615737,0.00020028479999999998,-0.02025037631392479,3884,0.17138671875,-0.006164601305499673,0.08011392,0.8804334402084351,-1.3068320974707603,0.02545111859217286,-12.43,12865.82,,,,
996352,13513,73,973,0.0021795477,0.0002002336,-0.015738438814878464,3888,0.136962890625,-0.006395370990503579,0.08009344000000002,0.9135324954986572,-1.3203621953725815,0.025080783234443516,-12.15,12911.3,,,,
997376,13523,73,974,0.0023297835,0.0002001824,-0.015163187868893147,3892,0.134521484375,-0.007623510144185275,0.08007296000000001,0.8974831700325012,-1.3237474635243416,0.029573089559562504,-12.15,12911.3,,,,
998400,13533,73,975,0.0035249456,0.00020013120000000003,-0.014029545709490776,3896,0.144287109375,-0.007464662747224793,0.08005248000000001,0.8882556557655334,-1.3184535279870033,0.028267027460969985,-12.15,12911.3,,,,
999424,13543,73,976,0.0034935563,0.00020008000000000002,-0.014076351188123226,3900,0.154541015625,-0.007593781396280974,0.080032,0.8594160676002502,-1.294963575899601,0.03387423593085259,-12.15,12911.3,,,,
1000000,,,,0.0025580446,0.00020002880000000002,-0.01411853451281786,3904,0.13818359375,-0.004809154459508136,0.08001152,0.7766350507736206,-1.3389068096876144,0.033148174989037216,,,13066.6,13066.6,7.8,-302.8
1000448,13687,73,977,,,,,,,,,,,-11.76,12985.38,,,,
1001472,13697,73,978,0.0022999286,0.00019997760000000001,-0.016523044556379318,3908,0.18310546875,-0.007275410549482331,0.07999104000000001,0.8073933124542236,-1.3284530490636826,0.023646114277653396,-11.76,12985.38,,,,
1002496,13707,73,979,0.0023772703,0.0001999264,-0.012045107781887054,3912,0.156005859375,-0.005246731569059193,0.07997056000000001,0.7077887058258057,-1.3425654843449593,0.03704797546379268,-11.76,12985.38,,,,
1003520,13717,73,980,0.0032156983,0.0001998752,0.001491207629442215,3916,0.1591796875,-0.004942605039104819,0.07995008,0.40305203199386597,-1.2920670211315155,0.06665798067115247,-11.76,12985.38,,,,
1004544,13727,73,981,0.00270143,0.000199824,-0.021162258461117744,3920,0.1748046875,-0.00650601921370253,0.0799296,0.693418025970459,-1.337633840739727,0.030632117297500372,-11.76,12985.38,,,,
1005568,13736,73,982,0.0026830067,0.0001997728,-0.009960733354091644,3924,0.1259765625,-0.005085749871795997,0.07990912,0.6414155960083008,-1.3263933062553406,0.04295308969449252,-11.73,13029.11,,,,
1006592,13746,73,983,0.0029822867,0.0001997216,-0.008280759677290916,3928,0.17919921875,-0.007613521127495915,0.07988864000000001,0.4042006731033325,-1.3597941547632217,0.04965046851430088,-11.66,13107.67,,,,
1007616,13757,73,984,0.002384672,0.0001996704,0.0021318942308425903,3932,0.14306640625,-0.005190574505832046,0.07986816000000001,0.6115608215332031,-1.3258560448884964,0.04417391843162477,-11.66,13107.67,,,,
1008640,13767,73,985,0.0030912969,0.0001996192,-0.016057847067713737,3936,0.130126953125,-0.007790079573169351,0.07984768,0.8283828496932983,-1.3888838589191437,0.01892499881796539,-11.59,13198.06,,,,
1009664,13777,73,986,0.0019202465,0.000199568,-0.021324319764971733,3940,0.096923828125,-0.004768360551679507,0.0798272,0.7882941961288452,-1.3263515904545784,0.019315155572257936,-11.59,13198.06,,,,
1010688,13787,73,987,0.002483915,0.0001995168,-0.009845783933997154,3944,0.14453125,-0.005785165965789929,0.07980672,0.8687470555305481,-1.3055336028337479,0.02259621594566852,-11.59,13198.06,,,,
1011712,13797,73,988,0.0021054232,0.0001994656,-0.020784476771950722,3948,0.144287109375,-0.006276901287492365,0.07978624000000001,0.894786536693573,-1.3274868577718735,0.01880793209420517,-11.59,13198.06,,,,
1012736,13807,73,989,0.0032810848,0.0001994144,-0.01463418360799551,3952,0.153564453125,-0.006021874287398532,0.07976576,0.8253229856491089,-1.3254297524690628,0.036070622387342155,-11.59,13198.06,,,,
1013760,13817,73,990,0.0025939979,0.0001993632,-0.010994136333465576,3956,0.12744140625,-0.006381158658768982,0.07974528,0.8729890584945679,-1.3314974755048752,0.03057522268500179,-11.59,13198.06,,,,
1014784,13827,73,991,0.0022625574,0.000199312,-0.011704188771545887,3960,0.125,-0.004018657957203686,0.0797248,0.8721079230308533,-1.323701836168766,0.030023299041204154,-11.59,13198.06,,,,
1015808,13837,73,992,0.004198013,0.00019926080000000002,-0.010436881333589554,3964,0.216064453125,-0.005151934921741486,0.07970432000000001,0.924267590045929,-1.3475950434803963,0.02024106599856168,-11.59,13198.06,,,,
1016832,13848,73,993,0.0026577732,0.00019920959999999998,-0.022151438519358635,3968,0.148681640625,-0.00683659699279815,0.07968384,0.9246546626091003,-1.2772901952266693,0.021660670812707394,-11.59,13198.06,,,,
1017856,13858,73,994,0.0025501926,0.0001991584,-0.012502962723374367,3972,0.14404296875,-0.006861203379230574,0.07966336000000002,0.9196051955223083,-1.3168485462665558,0.02504647325258702,-11.59,13198.06,,,,
1018880,13868,73,995,0.0028636893,0.00019910719999999998,-0.024241212755441666,3976,0.1796875,-0.006082799547584727,0.07964288,0.9563668370246887,-1.3164199814200401,0.014613885898143053,-11.59,13198.06,,,,
1019904,13878,73,996,0.0030817671,0.00019905600000000003,-0.020198853686451912,3980,0.1591796875,-0.005951717204879969,0.07962240000000001,0.9372730851173401,-1.272940382361412,0.0193259681109339,-11.35,13214.21,,,,
1020928,13888,73,997,0.0029190578,0.00019900480000000002,-0.01769435591995716,3984,0.146484375,-0.007528432208346203,0.07960192,0.9451950788497925,-1.2952822297811508,0.015646585437934846,-11.39,13237.5,,,,
1021952,13898,73,998,0.002797205,0.00019895360000000002,-0.014732896350324154,3988,0.135009765625,-0.006267910881433636,0.07958144,0.884871244430542,-1.3098985701799393,0.0284919390687719,-11.03,13259.79,,,,
1022976,13908,73,999,0.0024728994,0.00019890240000000002,-0.010510997846722603,3992,0.124755859375,-0.00636455396306701,0.07956096000000001,0.8447111248970032,-1.32069481164217,0.02768231520894915,-11.03,13259.79,,,,
1024000,13918,73,1000,0.0023463406,0.0001988512,-0.005392033606767654,3996,0.1259765625,-0.0069574747467413545,0.07954048000000001,0.3433510661125183,-1.309209518134594,0.052600052673369646,-11.03,13259.79,,,,
1025000,,,,0.0036968903,0.0001988,-0.00675320066511631,4000,0.1435546875,-0.006561633723322302,0.07952000000000001,0.5309535264968872,-1.298638492822647,0.032379337353631854,,,24955.2,24955.2,-6.4,-537.7600001999999
1025024,14176,72,1001,,,,,,,,,,,-11.03,13259.79,,,,
1026048,14186,72,1002,0.0023572766,0.0001987488,-0.010486968792974949,4004,0.154541015625,-0.0065030952100642025,0.07949952,0.4785604476928711,-1.375761553645134,0.029603331349790096,-11.03,13259.79,,,,
1027072,14196,72,1003,0.0020784654,0.0001986976,-0.009488764218986034,4008,0.16748046875,-0.006245908181881532,0.07947904,0.7270911931991577,-1.3160828948020935,0.02914947597309947,-11.03,13259.79,,,,
1028096,14206,72,1004,0.0023563013,0.0001986464,-0.02643517032265663,4012,0.142578125,-0.007178531843237579,0.07945856000000001,0.6865112781524658,-1.3544914349913597,0.011607313383137807,-11.03,13259.79,,,,
1029120,14216,72,1005,0.0032100314,0.0001985952,-0.012989487498998642,4016,0.19091796875,-0.006947738933376968,0.07943808000000001,0.6786448955535889,-1.3398364707827568,0.03125929750967771,-11.03,13259.79,,,,
1030144,14227,72,1006,0.0020827113,0.00019854400000000002,-0.010309144854545593,4020,0.103759765625,-0.004309903015382588,0.0794176,0.5977163314819336,-1.347661167383194,0.04528229613788426,-11.03,13259.79,,,,
1031168,14237,72,1007,0.001826338,0.0001984928,-0.008244708180427551,4024,0.1142578125,-0.004085764900082722,0.07939712,0.6770592331886292,-1.326829880475998,0.03262069239281118,-11.03,13259.79,,,,
1032192,14247,72,1008,0.0027348283,0.0001984416,-0.008276291191577911,4028,0.157470703125,-0.005301741330185905,0.07937664,0.6635286808013916,-1.3395549654960632,0.0270844156621024,-11.03,13259.79,,,,
1033216,14257,72,1009,0.0025318693,0.0001983904,-0.014809520915150642,4032,0.146484375,-0.005162764777196571,0.07935616000000001,0.7683593034744263,-1.3444944843649864,0.022663730895146728,-11.03,13259.79,,,,
1034240,14267,72,1010,0.0021841684,0.0001983392,-0.01590809039771557,4036,0.173828125,-0.007867340667871758,0.07933568,0.8729350566864014,-1.342954471707344,0.020602289703674614,-11.03,13259.79,,,,
1035264,14277,72,1011,0.001985809,0.000198288,-0.02055271714925766,4040,0.130859375,-0.006270495126955211,0.0793152,0.8314868211746216,-1.296965315937996,0.025667517678812146,-11.03,13259.79,,,,
1036288,14287,72,1012,0.002654382,0.0001982368,-0.01129829790443182,4044,0.126220703125,-0.006298923661233857,0.07929472,0.8107628226280212,-1.2874727994203568,0.03102365683298558,-11.03,13259.79,,,,
1037312,14297,72,1013,0.0031005563,0.00019818560000000002,-0.014842139557003975,4048,0.14794921875,-0.0053943101956974715,0.07927424000000001,0.857542097568512,-1.2880173474550247,0.028228852665051818,-11.02,13335.81,,,,
1038336,14307,72,1014,0.0031748675,0.00019813439999999998,-0.004868486896157265,4052,0.15771484375,-0.004081817984115332,0.07925376,0.7682870626449585,-1.2991663441061974,0.04300991981290281,-11.02,13335.81,,,,
1039360,14317,72,1015,0.0020838336,0.0001980832,-0.014936537481844425,4056,0.1396484375,-0.005766169764683582,0.07923328000000002,0.8807773590087891,-1.2899740263819695,0.030357803218066692,-10.77,13377.42,,,,
1040384,14327,72,1016,0.0021136708,0.00019803199999999998,-0.018693681806325912,4060,0.12939453125,-0.005932555039180443,0.0792128,0.8909627199172974,-1.3009641766548157,0.02115539979422465,-10.77,13377.42,,,,
1041408,14337,72,1017,0.0024376973,0.00019798080000000003,-0.010401424020528793,4064,0.119140625,-0.005386881879530847,0.07919232000000001,0.8273925185203552,-1.282663345336914,0.023916137288324535,-10.77,13377.42,,,,
1042432,14347,72,1018,0.0027054683,0.0001979296,-0.018459104001522064,4068,0.117431640625,-0.00695507024647668,0.07917184,0.8945849537849426,-1.3028856739401817,0.02217900229152292,-10.72,13485.42,,,,
1043456,14357,72,1019,0.002936619,0.00019787840000000002,-0.0026463307440280914,4072,0.1728515625,-0.0070120260352268815,0.07915136,0.8410468697547913,-1.2783060744404793,0.04089749581180513,-10.72,13485.42,,,,
1044480,14368,72,1020,0.0025153952,0.00019782720000000002,-0.015341827645897865,4076,0.151611328125,-0.005085200566099957,0.07913088000000001,0.9020023345947266,-1.276213251054287,0.026207261602394283,-10.4,13510.01,,,,
1045504,14378,72,1021,0.0017733234,0.000197776,-0.02098691835999489,4080,0.153564453125,-0.004805283642781433,0.07911040000000001,0.9273387789726257,-1.2817810624837875,0.015545112488325685,-10.4,13510.01,,,,
1046528,14388,72,1022,0.0027774677,0.0001977248,-0.014358945190906525,4084,0.14208984375,-0.003971290701883845,0.07908992000000001,0.8615075349807739,-1.3263916671276093,0.023928037961013615,-10.4,13510.01,,,,
1047552,14398,72,1023,0.0021050386,0.0001976736,-0.024698201566934586,4088,0.139892578125,-0.0067114536941517144,0.07906944,0.9105385541915894,-1.3237800002098083,0.016678018495440483,-10.4,13510.01,,,,
1048576,14408,72,1024,0.0030500297,0.0001976224,-0.014565219171345234,4092,0.146484375,-0.0052288752849563025,0.07904896,0.878676176071167,-1.3121039420366287,0.0347589593147859,-10.37,13677.89,,,,
1049600,14418,72,1025,0.004083311,0.0001975712,-0.018236400559544563,4096,0.190673828125,-0.008095129393041134,0.07902848000000001,0.8684616088867188,-1.3412597998976707,0.037770497845485806,-10.37,13677.89,,,,
1050000,,,,0.002007658,0.00019752,-0.01919804885983467,4100,0.13623046875,-0.00535002737888135,0.07900800000000001,0.9222769737243652,-1.334339328110218,0.016779895580839366,,,25738.2,25738.2,-8.4,-704.2
1050624,14684,71,1026,,,,,,,,,,,-10.36,13796.47,,,,
1051648,14694,71,1027,0.001969996,0.00019746880000000002,-0.015704143792390823,4104,0.11083984375,-0.005681600916432217,0.07898752,0.9120427966117859,-1.319160595536232,0.027776719303801656,-10.36,13796.47,,,,
1052672,14704,71,1028,0.0023344303,0.0001974176,-0.016736282035708427,4108,0.150146484375,-0.0069988887989893556,0.07896704,0.9205915927886963,-1.3244741633534431,0.02331032184883952,-10.36,13796.47,,,,
1053696,14714,71,1029,0.0028121485,0.0001973664,-0.008542153984308243,4112,0.115234375,-0.004207450634567067,0.07894656,0.9092721343040466,-1.286612518131733,0.028804081492125988,-10.36,13796.47,,,,
1054720,14725,71,1030,0.002744975,0.0001973152,0.018584048375487328,4116,0.1220703125,-0.0035363437491469085,0.07892608000000001,0.7726168036460876,-1.271277755498886,0.06945799919776618,-10.36,13796.47,,,,
1055744,14735,71,1031,0.0030591344,0.000197264,-0.006171410903334618,4120,0.1318359375,-0.006651305026025511,0.0789056,0.871884822845459,-1.29795303940773,0.033038474968634546,-10.36,13796.47,,,,
1056768,14745,71,1032,0.0036312412,0.0001972128,-0.014590119943022728,4124,0.1455078125,-0.005896632646908984,0.07888512,0.8948345184326172,-1.2730467095971107,0.024885093444027007,-10.35,13864.77,,,,
1057792,14755,71,1033,0.0019496933,0.0001971616,-0.008808123879134655,4128,0.116455078125,-0.005723680107621476,0.07886464,0.9035477042198181,-1.2624065950512886,0.03342010278720409,-10.35,13864.77,,,,
1058816,14765,71,1034,0.0014314139,0.0001971104,-0.015334635972976685,4132,0.071044921875,-0.006035855694790371,0.07884416,0.9635280966758728,-1.274671733379364,0.012072882789652795,-10.35,13864.77,,,,
1059840,14775,71,1035,0.0026131591,0.00019705919999999999,-0.02133462019264698,4136,0.10205078125,-0.0053051639697514474,0.07882368000000001,0.9374346137046814,-1.2843834236264229,0.017231160774827003,-10.0,13871.09,,,,
1060864,14785,71,1036,0.0022308622,0.000197008,-0.01858607307076454,4140,0.142822265625,-0.006607393792364746,0.07880320000000002,0.9247992038726807,-1.2661442831158638,0.019715507281944156,-10.0,13871.09,,,,
1061888,14796,71,1037,0.002018802,0.0001969568,-0.0189802348613739,4144,0.151123046875,-0.006314731988823041,0.07878272,0.9078023433685303,-1.2380155175924301,0.026272476417943835,-10.0,13871.09,,,,
1062912,14806,71,1038,0.0023827546,0.00019690560000000003,-0.008703884668648243,4148,0.119140625,-0.004681119346059859,0.07876224000000001,0.9234220385551453,-1.295719437301159,0.018098646367434412,-10.0,13871.09,,,,
1063936,14816,71,1039,0.0021989339,0.0001968544,-0.015208827331662178,4152,0.141845703125,-0.0042175332782790065,0.07874176,0.9407172799110413,-1.2926232814788818,0.014259265211876482,-9.69,13884.93,,,,
1064960,14826,71,1040,0.0031372616,0.00019680320000000002,-0.016766875982284546,4156,0.15087890625,-0.007041929726256058,0.07872128,0.9231462478637695,-1.3158050924539566,0.024198486120440066,-9.69,13884.93,,,,
1065984,14836,71,1041,0.0018736022,0.00019675200000000002,-0.018600840121507645,4160,0.123779296875,-0.007336890121223405,0.07870080000000002,0.9508465528488159,-1.3135962709784508,0.015971672954037786,-9.69,13884.93,,,,
1067008,14846,71,1042,0.0018224725,0.0001967008,-0.021377233788371086,4164,0.123779296875,-0.006356615980621427,0.07868032000000001,0.965669572353363,-1.3048913702368736,0.010812016611453146,-9.7,14008.04,,,,
1068032,14856,71,1043,0.003388684,0.0001966496,-0.0067374142818152905,4168,0.141845703125,-0.005255340423900634,0.07865984000000001,0.9450774192810059,-1.2552173659205437,0.017157293623313308,-9.35,14012.65,,,,
