time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/clip_range,train/learning_rate,train/value_loss,train/clip_fraction,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/approx_kl,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_score_reward,eval/mean_score_ep_length,eval/mean_object_reward,eval/mean_object_ep_length
2664,1132544,425,1106,0.0773696,0.00019342399999999998,0.024994673090986907,0.11328125,-1.3674629852175713,-0.006398132973117754,0.9087626338005066,4420,0.0023972895,-0.019538946449756622,-2.69,10725.61,,,,
2665,1133568,425,1107,0.07734912000000001,0.0001933728,0.051451674895361066,0.173828125,-1.336698591709137,-0.006411114183720201,0.8191018104553223,4424,0.0036401185,-0.0012573078274726868,-2.27,10714.31,,,,
2666,1134592,425,1108,0.07732864,0.0001933216,0.05732523021288216,0.111328125,-1.305699422955513,-0.00512546204845421,0.7914725542068481,4428,0.0026489226,0.00698799267411232,-2.27,10714.31,,,,
2667,1135616,425,1109,0.07730816000000001,0.00019327040000000003,0.039781053899787366,0.116455078125,-1.3700725212693214,-0.005826676671858877,0.866672933101654,4432,0.001675843,-0.010417986661195755,-2.27,10714.31,,,,
2668,1136640,425,1110,0.07728768000000001,0.00019321920000000002,0.029721529339440167,0.130615234375,-1.3869777172803879,-0.007486914488254115,0.9082913398742676,4436,0.0025085888,-0.015547012910246849,-2.27,10714.31,,,,
2669,1137664,426,1111,0.07726720000000001,0.00019316800000000002,0.056422369787469506,0.110595703125,-1.3545342311263084,-0.005245235079200938,0.8217661380767822,4440,0.0021698785,-0.004340609535574913,-2.27,10714.31,,,,
2670,1138688,426,1112,0.07724672,0.00019311680000000001,0.04270208487287164,0.13623046875,-1.3612719103693962,-0.0061445799365174025,0.8461199998855591,4444,0.003216702,-0.005349632352590561,-2.27,10714.31,,,,
2671,1139712,426,1113,0.07722624,0.0001930656,0.04261550772935152,0.128173828125,-1.3572934195399284,-0.005893636262044311,0.8447031378746033,4448,0.0018985145,-0.011155951768159866,-2.27,10714.31,,,,
2672,1140736,426,1114,0.07720576000000001,0.0001930144,0.04787410027347505,0.129638671875,-1.3382125869393349,-0.004720242053736001,0.8120729327201843,4452,0.0018691806,-0.004094546660780907,-2.27,10714.31,,,,
2673,1141760,427,1115,0.07718528000000001,0.0001929632,0.05008604866452515,0.13623046875,-1.3275653347373009,-0.0041886630351655185,0.8323344588279724,4456,0.0021377567,-0.0024936720728874207,-2.27,10714.31,,,,
2674,1142784,427,1116,0.0771648,0.000192912,0.05363430781289935,0.11474609375,-1.3914265260100365,-0.004568671865854412,0.7501209378242493,4460,0.0018640121,0.000707114115357399,-2.27,10714.31,,,,
2675,1143808,427,1117,0.07714432,0.0001928608,0.042737721698358655,0.1357421875,-1.3484945222735405,-0.007713936909567565,0.8182205557823181,4464,0.0029151135,-0.010158846154808998,-1.8,10743.84,,,,
2676,1144832,427,1118,0.07712384,0.0001928096,0.0392695126356557,0.180419921875,-1.3366987779736519,-0.006343280547298491,0.8378264904022217,4468,0.003110849,-0.0023418422788381577,-1.8,10743.84,,,,
2677,1145856,427,1119,0.07710336000000001,0.0001927584,0.04580737045034766,0.11865234375,-1.3541319146752357,-0.006736941286362708,0.8407139778137207,4472,0.0023396946,-0.006525497883558273,-1.8,10743.84,,,,
2678,1146880,428,1120,0.07708288,0.0001927072,0.033865215722471476,0.15771484375,-1.3532630950212479,-0.005383903800975531,0.8877134323120117,4476,0.0030313765,-0.010695837438106537,-1.8,10743.84,,,,
2679,1147904,428,1121,0.0770624,0.000192656,0.044236948946490884,0.158203125,-1.2923590019345284,-0.006321814958937466,0.8429980278015137,4480,0.0017971951,-0.004248000681400299,-1.8,10743.84,,,,
2680,1148928,428,1122,0.07704192,0.0001926048,0.036863400135189295,0.127685546875,-1.3666351810097694,-0.007115337095456198,0.890343427658081,4484,0.0021440475,-0.013415094465017319,-1.72,10754.7,,,,
2681,1149952,428,1123,0.07702144,0.0001925536,0.0659809245262295,0.158447265625,-1.3860574811697006,-0.0073482507723383605,0.5951052308082581,4488,0.003231485,-0.008624739944934845,-1.72,10754.7,,,,
,1150000,,,0.07700096000000001,0.0001925024,0.06631051655858755,0.1357421875,-1.3352817744016647,-0.006024072936270386,0.7010016441345215,4492,0.0023478116,0.0010380037128925323,,,-4.6,49294.2,-12012.240000000002,49294.2
2885,1150976,398,1124,,,,,,,,,,,-1.72,10754.7,,,,
2886,1152000,399,1125,0.07698048,0.0001924512,0.03850043669808656,0.15478515625,-1.2727243155241013,-0.006610003474634141,0.8207164406776428,4496,0.0022914424,-0.010441024787724018,-1.72,10754.7,,,,
