time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/clip_range,train/clip_fraction,train/learning_rate,train/value_loss,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_score_reward,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_object_reward
12297,785,65,803840,0.08394368,0.151123046875,0.0002098592,0.05301740928553045,0.8139362335205078,-1.064023844897747,-0.0017751595587469637,0.002493704,3136,0.00928571168333292,8701.74,-5.74,,,,
12308,786,65,804864,0.0839232,0.0732421875,0.000209808,0.04101952305063605,0.828730046749115,-1.0494486093521118,-0.0035306697827763855,0.0013496871,3140,0.0032177018001675606,8701.74,-5.74,,,,
12319,787,65,805888,0.08390272,0.12353515625,0.0002097568,0.043633427238091826,0.8557103872299194,-1.0785647109150887,-0.0029634288657689467,0.0017974876,3144,-0.004102936014533043,8728.97,-5.62,,,,
12329,788,65,806912,0.08388224,0.108642578125,0.0002097056,0.060938768088817596,0.7775068879127502,-1.1190379559993744,-0.0027021363348467276,0.0020272494,3148,0.01643412560224533,8761.2,-5.51,,,,
12340,789,65,807936,0.08386176000000001,0.113037109375,0.00020965439999999998,0.04036958399228752,0.863020658493042,-1.107370488345623,-0.0032350488763768226,0.0028013918,3152,0.002179647795855999,8761.2,-5.51,,,,
12350,790,65,808960,0.08384128,0.077392578125,0.0002096032,0.04809672385454178,0.8290472030639648,-1.1248328685760498,-0.0017516396474093199,0.0015419443,3156,0.010494623333215714,8802.98,-5.41,,,,
12360,791,65,809984,0.08382080000000001,0.10302734375,0.00020955200000000003,0.06255296268500388,0.7693439722061157,-1.0890293940901756,-0.001955982093932107,0.0010941752,3160,0.012209559790790081,8825.2,-5.13,,,,
12371,792,65,811008,0.08380032,0.11474609375,0.0002095008,0.05601087003014982,0.8344055414199829,-1.1046735346317291,-0.0031391840311698616,0.0023556675,3164,0.003109697252511978,8825.2,-5.13,,,,
12382,793,65,812032,0.08377984000000001,0.150390625,0.00020944960000000002,0.04767447151243687,0.8862088322639465,-1.125928819179535,-0.003978629072662443,0.0018657795,3168,0.0015465952455997467,8854.46,-5.07,,,,
12393,794,65,813056,0.08375936,0.056884765625,0.0002093984,0.06255325209349394,0.8439499139785767,-1.108436532318592,-0.0020342158095445484,0.0016593215,3172,0.008251219987869263,8875.31,-4.99,,,,
12403,795,65,814080,0.08373888000000002,0.120849609375,0.00020934720000000001,0.059922847198322415,0.7090086340904236,-1.1268241852521896,-0.002613159129396081,0.0024001948,3176,0.015746474266052246,8875.31,-4.99,,,,
12414,796,65,815104,0.08371840000000001,0.12646484375,0.000209296,0.05908530717715621,0.7923204898834229,-1.1195920258760452,-0.0034925967338494956,0.0027788193,3180,0.009980146773159504,8875.31,-4.99,,,,
12425,797,65,816128,0.08369792000000001,0.07080078125,0.0002092448,0.05397978937253356,0.8020180463790894,-1.126890443265438,-0.003981197136454284,0.0013049849,3184,0.0042370036244392395,8875.31,-4.99,,,,
12437,798,65,817152,0.08367744,0.17724609375,0.0002091936,0.04969308548606932,0.8267922401428223,-1.170383520424366,-0.0049497564032208174,0.001581481,3188,0.0024797115474939346,8875.31,-4.99,,,,
12448,799,65,818176,0.08365696,0.0810546875,0.0002091424,0.046365025686100125,0.8668358325958252,-1.1887547969818115,-0.00318543471803423,0.0016787875,3192,0.002051267772912979,8875.31,-4.99,,,,
12459,800,65,819200,0.08363648000000001,0.09033203125,0.00020909120000000002,0.04346764017827809,0.8429081439971924,-1.1509794294834137,-0.0044899175118189305,0.0025571452,3196,0.004114304669201374,8875.31,-4.99,,,,
12470,801,65,820224,0.08361600000000001,0.097412109375,0.00020904000000000002,0.07552342861890793,0.7467852830886841,-1.1392372250556946,-0.0009462518937652931,0.001994826,3200,0.01719847321510315,8875.31,-4.99,,,,
12482,802,65,821248,0.08359552,0.095458984375,0.00020898880000000001,0.06067674420773983,0.7813698053359985,-1.1592500358819962,-0.002229758771136403,0.0018229308,3204,0.012940896674990654,8875.31,-4.99,,,,
12493,803,65,822272,0.08357504,0.076416015625,0.0002089376,0.04492958029732108,0.8460963368415833,-1.1549676433205605,-0.0024632863351143897,0.0022331933,3208,0.006032389588654041,8880.39,-4.75,,,,
12504,804,65,823296,0.08355456,0.14208984375,0.0002088864,0.04391841706819832,0.8554612994194031,-1.1208787634968758,-0.0031621553644072264,0.0023289607,3212,0.002340998500585556,8880.39,-4.75,,,,
12515,805,65,824320,0.08353408000000001,0.158935546875,0.0002088352,0.04364222614094615,0.8841164708137512,-1.148554116487503,-8.843577234074473e-05,0.0020848075,3216,0.005651793442666531,8902.52,-4.65,,,,
,,,825000,0.08351360000000001,0.113525390625,0.000208784,0.035964416223578155,0.892742395401001,-1.177561953663826,-0.0038319157683872618,0.0029014477,3220,-0.004809563048183918,,,10.4,8446.2,8446.2,-88.36800000000001
12620,806,65,825344,,,,,,,,,,,8874.91,-4.11,,,,
12631,807,65,826368,0.08349312,0.068115234375,0.0002087328,0.048941195011138916,0.8404198288917542,-1.1905407384037971,-0.0034222482499899343,0.0016336632,3224,0.0035703834146261215,8874.91,-4.11,,,,
12642,808,65,827392,0.08347264,0.149658203125,0.0002086816,0.05006137094460428,0.8051828145980835,-1.1341522783041,-0.0025256326771341264,0.0030750409,3228,0.01245596818625927,8874.91,-4.11,,,,
12653,809,65,828416,0.08345216,0.13330078125,0.0002086304,0.05116991116665304,0.8538349866867065,-1.1534275263547897,-0.0033323893730994314,0.0017224869,3232,0.0066205039620399475,8882.16,-3.7,,,,
12663,810,65,829440,0.08343168000000001,0.11865234375,0.00020857919999999998,0.051630626898258924,0.8661646246910095,-1.0965852588415146,-0.004039655075757764,0.001276439,3236,0.007753933779895306,8882.16,-3.7,,,,
12674,811,65,830464,0.0834112,0.065185546875,0.000208528,0.04476215085014701,0.8644046187400818,-1.1330993175506592,-0.0035810371628031135,0.0014263403,3240,-0.0032925251871347427,8882.16,-3.7,,,,
12685,812,65,831488,0.08339072,0.135986328125,0.0002084768,0.05065939715132117,0.7676078081130981,-1.1114633604884148,-0.0028409086808096617,0.003349926,3244,0.007020415738224983,8882.16,-3.7,,,,
12697,813,65,832512,0.08337024,0.08447265625,0.0002084256,0.06823786185123026,0.7435439825057983,-1.1158937066793442,-0.0015369748580269516,0.002061021,3248,0.006754463538527489,8881.43,-3.69,,,,
12707,814,65,833536,0.08334976000000001,0.106689453125,0.00020837440000000002,0.08483170252293348,0.6704545021057129,-1.0770380347967148,3.3582327887415886e-06,0.0017926446,3252,0.014418872073292732,8881.43,-3.69,,,,
12719,815,65,834560,0.08332928,0.0556640625,0.0002083232,0.06737215747125447,0.8028812408447266,-1.0551207140088081,-0.001806485655833967,0.0015202902,3256,0.01722017675638199,8881.43,-3.69,,,,
12730,816,65,835584,0.08330880000000002,0.10107421875,0.00020827200000000001,0.07028910727240145,0.8149072527885437,-1.0806330367922783,-0.003061764844460413,0.0018191768,3260,0.017247799783945084,8881.43,-3.69,,,,
12741,817,65,836608,0.08328832,0.103271484375,0.00020822079999999998,0.056623231852427125,0.8649569153785706,-1.1385283023118973,-0.0022213689371710643,0.0019190173,3264,0.010179702192544937,8881.43,-3.69,,,,
12752,818,65,837632,0.08326784000000001,0.130859375,0.0002081696,0.0343966482905671,0.9312730431556702,-1.0804251283407211,-0.0033363079419359565,0.0013707201,3268,-0.0019437223672866821,8881.43,-3.69,,,,
12764,819,65,838656,0.08324736,0.11376953125,0.0002081184,0.02750366646796465,0.949698805809021,-1.0999153852462769,-0.002557227067882195,0.0016911863,3272,-0.002220887690782547,8853.47,-3.49,,,,
12775,820,65,839680,0.08322688,0.073486328125,0.0002080672,0.0345941751729697,0.9362419247627258,-1.0941873267292976,-0.003792221803450957,0.0017488915,3276,0.0037423791363835335,8807.65,-3.3,,,,
12786,821,65,840704,0.08320640000000001,0.11279296875,0.00020801600000000002,0.025738816941156983,0.9494501948356628,-1.1416575610637665,-0.0042196831200271845,0.0013400385,3280,-0.006353490985929966,8807.65,-3.3,,,,
12797,822,65,841728,0.08318592000000001,0.08447265625,0.00020796480000000002,0.03307775408029556,0.9510900378227234,-1.1031280979514122,-0.002405608363915235,0.0013989263,3284,-0.0017051305621862411,8757.32,-3.05,,,,
12808,823,65,842752,0.08316544000000001,0.0771484375,0.00020791360000000001,0.05354420095682144,0.8926124572753906,-1.1030596420168877,-0.003226751578040421,0.0020777537,3288,0.00948319397866726,8757.32,-3.05,,,,
12820,824,65,843776,0.08314496,0.115966796875,0.0002078624,0.042258414439857006,0.9043725728988647,-1.1485099643468857,-0.003942480660043657,0.002273377,3292,-8.784793317317963e-05,8757.32,-3.05,,,,
12831,825,65,844800,0.08312448,0.11083984375,0.0002078112,0.04019305354449898,0.9210642576217651,-1.1524313166737556,-0.003720004635397345,0.002323968,3296,-0.0006141811609268188,8794.45,-2.48,,,,
12842,826,65,845824,0.08310400000000001,0.098876953125,0.00020776,0.03209979739040136,0.948621392250061,-1.1464986354112625,-0.0028300404374022037,0.0025358743,3300,0.004919394850730896,8794.45,-2.48,,,,
12853,827,65,846848,0.08308352000000001,0.0966796875,0.0002077088,0.05917245429009199,0.8423670530319214,-1.149981141090393,-0.002923056366853416,0.0019434285,3304,0.005053918808698654,8812.54,-2.42,,,,
12865,828,65,847872,0.08306304,0.0654296875,0.0002076576,0.03372898430097848,0.9059675931930542,-1.1606207937002182,-0.003003585457918234,0.0016103147,3308,0.0023952843621373177,8812.54,-2.42,,,,
12875,829,65,848896,0.08304256,0.093505859375,0.0002076064,0.03326290787663311,0.856788158416748,-1.1852776631712914,-0.004166260943748057,0.0022562935,3312,-0.0013156142085790634,8812.54,-2.42,,,,
12886,830,65,849920,0.08302208,0.10400390625,0.0002075552,0.03216498577967286,0.8710467219352722,-1.1684883534908295,-0.004867493262281641,0.0015027395,3316,-0.007920714095234871,8812.54,-2.42,,,,
,,,850000,0.08300160000000001,0.142333984375,0.000207504,0.036007497226819396,0.8602849841117859,-1.1568875834345818,-0.0028511432028608397,0.0020162968,3320,0.005741005763411522,,,9.2,8366.4,8366.4,-153.176
12988,831,65,850944,,,,,,,,,,,8812.54,-2.42,,,,
12999,832,65,851968,0.08298112,0.07568359375,0.0002074528,0.021250882069580257,0.9128437042236328,-1.1655314564704895,-0.003786575805861503,0.0016934362,3324,-0.0039343442767858505,8763.15,-2.25,,,,
13011,833,65,852992,0.08296064,0.162841796875,0.0002074016,0.04374049499165267,0.8211772441864014,-1.2015791088342667,-0.005058760769315995,0.0019969435,3328,-0.0014645252376794815,8761.69,-1.87,,,,
13022,834,65,854016,0.08294016,0.128662109375,0.0002073504,0.055781102972105145,0.8567698001861572,-1.1153257563710213,-0.003898365597706288,0.0018327262,3332,0.006095673888921738,8761.69,-1.87,,,,
13033,835,65,855040,0.08291968000000001,0.186767578125,0.00020729920000000002,0.061087790643796325,0.8097662925720215,-1.124757096171379,-0.0023300977336475626,0.002689519,3336,0.003905300050973892,8749.15,-1.55,,,,
13044,836,65,856064,0.0828992,0.098388671875,0.000207248,0.055758016416803,0.7938857674598694,-1.1654753610491753,-0.0031215711205732077,0.0016622081,3340,0.006065860390663147,8749.15,-1.55,,,,
13055,837,65,857088,0.08287872000000002,0.0947265625,0.00020719680000000001,0.04581701126880944,0.8447204828262329,-1.1569247990846634,-0.002845777984475717,0.0016543103,3344,0.010228251107037067,8749.15,-1.55,,,,
13066,838,65,858112,0.08285824,0.0810546875,0.00020714559999999998,0.049195028841495514,0.8262866735458374,-1.2072271779179573,-0.004279472079360858,0.0020397536,3348,0.005746293812990189,8749.15,-1.55,,,,
13077,839,65,859136,0.08283776000000001,0.142822265625,0.0002070944,0.0362887280061841,0.8628525733947754,-1.1779055520892143,-0.0013702249125344679,0.002916345,3352,-0.0017517758533358574,8749.15,-1.55,,,,
13088,840,65,860160,0.08281728,0.1025390625,0.00020704319999999998,0.04215299990028143,0.8798368573188782,-1.1299223229289055,-0.003609117091400549,0.0015342373,3356,-0.007254740223288536,8731.75,-0.94,,,,
13099,841,65,861184,0.0827968,0.1083984375,0.00020699200000000003,0.030375297414138913,0.9107658267021179,-1.1629051342606544,-0.004511845880188048,0.0023066003,3360,-0.00940742902457714,8710.78,-0.86,,,,
13109,842,65,862208,0.08277632000000001,0.08349609375,0.00020694080000000002,0.043606846360489726,0.8554232120513916,-1.1724896654486656,-0.0033373914629919454,0.0026718094,3364,0.002084841951727867,8677.46,-0.72,,,,
13120,843,65,863232,0.08275584000000001,0.0693359375,0.00020688960000000002,0.05370770511217415,0.8000152707099915,-1.1834694594144821,-0.0024078201968222857,0.0015923828,3368,0.0013176202774047852,8677.46,-0.72,,,,
13131,844,65,864256,0.08273536000000001,0.081298828125,0.00020683840000000002,0.03990634379442781,0.877560019493103,-1.1923095062375069,-0.004300699845771305,0.0020808626,3372,-0.00361005961894989,8677.46,-0.72,,,,
13142,845,65,865280,0.08271488,0.122802734375,0.0002067872,0.03490941459313035,0.9150891900062561,-1.2248698025941849,-0.0023643853928660974,0.0021316826,3376,-0.0022298265248537064,8698.16,-0.61,,,,
13152,846,65,866304,0.0826944,0.114501953125,0.000206736,0.02635444072075188,0.9457004070281982,-1.18509741127491,-0.005001206445740536,0.0020999305,3380,-0.01579722762107849,8698.16,-0.61,,,,
13163,847,65,867328,0.08267392000000001,0.144287109375,0.0002066848,0.060689717531204224,0.8937992453575134,-1.1933066174387932,-0.002763778902590275,0.002653676,3384,0.01544045377522707,8698.16,-0.61,,,,
13174,848,65,868352,0.08265344000000001,0.146484375,0.0002066336,0.039843810722231865,0.9189184904098511,-1.1857010573148727,-0.0034013749100267887,0.0020506205,3388,-0.004812596365809441,8698.16,-0.61,,,,
13184,849,65,869376,0.08263296,0.17529296875,0.0002065824,0.04020006535574794,0.9287106990814209,-1.2101583629846573,-0.0006348932511173189,0.0022123796,3392,-0.0015589017421007156,8698.16,-0.61,,,,
13196,850,65,870400,0.08261248,0.07080078125,0.0002065312,0.05898543447256088,0.9032340049743652,-1.1807856783270836,-0.0018968012009281665,0.0017412438,3396,0.009987914003431797,8698.21,-0.28,,,,
13207,851,65,871424,0.082592,0.069091796875,0.00020648,0.04670442524366081,0.9332300424575806,-1.2026529535651207,-0.0029990949769853614,0.001993176,3400,-0.0008941590785980225,8667.31,-0.34,,,,
13217,852,66,872448,0.08257152000000001,0.06494140625,0.0002064288,0.042189791216515005,0.9329218864440918,-1.1959178596735,-0.002835601713741198,0.0016063575,3404,0.0004984103143215179,8667.31,-0.34,,,,
13229,853,66,873472,0.08255104,0.07958984375,0.0002063776,0.03629894636105746,0.9113248586654663,-1.2263145744800568,-0.0038708753272658214,0.0013853607,3408,-0.006725830025970936,8650.83,0.48,,,,
13240,854,66,874496,0.08253056,0.074462890625,0.0002063264,0.03939343476668,0.8984092473983765,-1.1915410086512566,-0.003201098763383925,0.0015692578,3412,-0.002373702824115753,8650.83,0.48,,,,
,,,875000,0.08251008,0.05419921875,0.0002062752,0.06045499164611101,0.7866671681404114,-1.1832837983965874,-0.0006881932495161891,0.0017728154,3416,0.0072459448128938675,,,8.8,8450.4,8450.4,-91.384
13347,855,65,875520,,,,,,,,,,,8650.83,0.48,,,,
13358,856,65,876544,0.0824896,0.07275390625,0.000206224,0.056501940125599504,0.8201579451560974,-1.2064414098858833,-0.0029849873390048742,0.0016413217,3420,-0.000531485304236412,8650.83,0.48,,,,
13369,857,65,877568,0.08246912,0.1689453125,0.0002061728,0.0523598596919328,0.8202420473098755,-1.2394162639975548,-0.0023420658544637263,0.00096966734,3424,0.00971183180809021,8650.83,0.48,,,,
13380,858,65,878592,0.08244864000000002,0.143798828125,0.00020612160000000002,0.047345454804599285,0.8466120958328247,-1.2525444850325584,-0.0033924692252185196,0.0024607014,3428,0.007476862519979477,8650.83,0.48,,,,
13391,859,65,879616,0.08242816,0.060302734375,0.00020607039999999998,0.039257671567611396,0.8614295721054077,-1.2826296538114548,-0.0031713888456579298,0.0010730957,3432,-0.0009191054850816727,8650.83,0.48,,,,
13402,860,65,880640,0.08240768000000001,0.11474609375,0.0002060192,0.04251564713194966,0.8531876802444458,-1.2609756290912628,-0.0026962808333337307,0.002341887,3436,0.004724177531898022,8650.83,0.48,,,,
13413,861,65,881664,0.0823872,0.112060546875,0.00020596799999999998,0.03868988703470677,0.8660004138946533,-1.2836300432682037,-0.0030595317512052134,0.0015161382,3440,-0.002819228917360306,8650.83,0.48,,,,
13424,862,65,882688,0.08236672,0.0869140625,0.00020591680000000003,0.03215625823941082,0.9124385118484497,-1.2798957824707031,-0.003165573754813522,0.0017663015,3444,-0.0004769228398799896,8677.58,0.6,,,,
13435,863,65,883712,0.08234624000000001,0.197509765625,0.00020586560000000002,0.04233951563946903,0.9109036326408386,-1.2890096977353096,-0.0016197190852835774,0.0023749927,3448,-0.0015455614775419235,8677.58,0.6,,,,
13446,864,65,884736,0.08232576000000001,0.080322265625,0.00020581440000000002,0.03123302652966231,0.9244948625564575,-1.298421785235405,-0.0036366229760460556,0.0015890601,3452,-0.013640210032463074,8662.94,0.46,,,,
13457,865,65,885760,0.08230528000000001,0.116455078125,0.00020576320000000002,0.038850155542604625,0.9081587791442871,-1.2892799079418182,-0.005410208832472563,0.0017582297,3456,-0.006179039366543293,8662.94,0.46,,,,
13467,866,65,886784,0.0822848,0.118408203125,0.000205712,0.04715749202296138,0.8896079063415527,-1.2927253991365433,-0.0026518126542214304,0.0014102632,3460,0.0028206929564476013,8615.05,0.59,,,,
13478,867,65,887808,0.08226432,0.052001953125,0.0002056608,0.02763749286532402,0.9287709593772888,-1.2999769523739815,-0.0028489597025327384,0.0010765594,3464,-0.008165137842297554,8634.77,0.69,,,,
13489,868,65,888832,0.08224384000000001,0.087646484375,0.0002056096,0.04064958926755935,0.9153796434402466,-1.2915414348244667,-0.003989954915596172,0.0024267817,3468,-0.0019689425826072693,8648.95,1.04,,,,
13499,869,65,889856,0.08222336000000001,0.072998046875,0.0002055584,0.06169963488355279,0.8184323906898499,-1.3068663254380226,-0.002743313176324591,0.0014048424,3472,0.004401868209242821,8648.95,1.04,,,,
