time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/clip_range,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/loss,train/learning_rate,train/value_loss,train/explained_variance,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_score_ep_length,eval/mean_object_ep_length,eval/mean_score_reward,eval/mean_object_reward
5667,1989,2036736,359,0.05928576,7952,-1.425763614475727,-0.0052484890329651535,0.0020620036,-0.019689088687300682,0.0001482144,0.028058586991392076,0.8493430018424988,0.105712890625,17.47,8555.71,,,,
5668,1990,2037760,359,0.059265280000000004,7956,-1.453330509364605,-0.0043340715928934515,0.0014687288,-0.015925776213407516,0.0001481632,0.022449871175922453,0.8494142889976501,0.11279296875,17.45,8563.2,,,,
5669,1991,2038784,359,0.0592448,7960,-1.420648418366909,-0.006621314329095185,0.0015964666,-0.020189575850963593,0.000148112,0.022056882735341787,0.9002585411071777,0.159423828125,17.45,8563.2,,,,
5670,1992,2039808,359,0.05922432,7964,-1.4568763002753258,-0.006257345405174419,0.0011583344,-0.012227125465869904,0.0001480608,0.04306406364776194,0.7595815658569336,0.093505859375,17.43,8567.14,,,,
5671,1993,2040832,359,0.05920384000000001,7968,-1.4381730407476425,-0.0059769583167508245,0.0009880316,-0.019593309611082077,0.0001480096,0.01674341893522069,0.8461145758628845,0.1171875,17.43,8567.14,,,,
5672,1994,2041856,359,0.05918336,7972,-1.456015095114708,-0.0069594422820955515,0.0019892997,-0.016466379165649414,0.00014795839999999998,0.022861951030790806,0.855663537979126,0.149658203125,17.39,8582.54,,,,
5673,1995,2042880,360,0.05916288000000001,7976,-1.4419063851237297,-0.005954600521363318,0.0009228188,-0.01723646931350231,0.00014790720000000003,0.024583223625086248,0.8349708318710327,0.09521484375,17.39,8582.54,,,,
5674,1996,2043904,360,0.0591424,7980,-1.411207675933838,-0.006221038522198796,0.0011872535,-0.013343709520995617,0.000147856,0.026354496832937002,0.882042407989502,0.137939453125,17.39,8582.54,,,,
5675,1997,2044928,360,0.05912192000000001,7984,-1.4489372670650482,-0.006038433581124991,0.0017560096,-0.01446724683046341,0.00014780480000000003,0.032026616390794516,0.80433189868927,0.121826171875,17.39,8582.54,,,,
5676,1998,2045952,360,0.05910144,7988,-1.453255534172058,-0.0053384986822493374,0.0021262735,3.5742297768592834e-05,0.0001477536,0.05777104781009257,0.7656499147415161,0.11376953125,17.39,8582.54,,,,
5677,1999,2046976,360,0.05908096000000001,7992,-1.4222630336880684,-0.0057147494808305055,0.0019428488,-0.008740762248635292,0.00014770240000000002,0.04835543246008456,0.7285902500152588,0.11669921875,17.26,8629.5,,,,
5678,2000,2048000,360,0.05906048,7996,-1.4741870164871216,-0.00516488665016368,0.0015768136,-0.018141672015190125,0.0001476512,0.019481150375213474,0.796882688999176,0.10400390625,17.26,8629.5,,,,
5679,2001,2049024,360,0.05904000000000001,8000,-1.4361640959978104,-0.006599229265702888,0.001528362,-0.01640406623482704,0.0001476,0.02335131587460637,0.8385435342788696,0.171630859375,17.26,8629.5,,,,
,,2050000,,0.05901951999999999,8004,-1.434231385588646,-0.004430858651176095,0.0021164562,-0.015182901173830032,0.00014754879999999998,0.023091604351066053,0.8605701923370361,0.13720703125,,,7347.6,7347.6,19.8,-189.85333300000002
5710,2002,2050048,358,,,,,,,,,,,17.3,8585.46,,,,
5711,2003,2051072,359,0.05899904,8008,-1.4502712488174438,-0.006629710958804935,0.0012654043,-0.015866240486502647,0.0001474976,0.02991934702731669,0.8579236268997192,0.12353515625,17.3,8585.46,,,,
5712,2004,2052096,359,0.058978560000000006,8012,-1.4187724888324738,-0.00802544126054272,0.0015641076,-0.01788896881043911,0.0001474464,0.024477954139001667,0.9105197787284851,0.133056640625,17.3,8585.46,,,,
5713,2005,2053120,359,0.05895808,8016,-1.4301552549004555,-0.006636480684392154,0.0010687466,-0.018557855859398842,0.0001473952,0.02821618935558945,0.8872358202934265,0.100341796875,17.3,8585.46,,,,
5714,2006,2054144,359,0.05893760000000001,8020,-1.4702655673027039,-0.00505455830716528,0.0012618252,-0.005892478860914707,0.00014734400000000002,0.0314019164070487,0.8484345078468323,0.117919921875,17.3,8585.46,,,,
5715,2007,2055168,359,0.05891712,8024,-1.443604789674282,-0.005798702361062169,0.0012435368,-0.021875474601984024,0.00014729280000000001,0.01343651459319517,0.8751383423805237,0.1083984375,17.27,8600.84,,,,
5716,2008,2056192,359,0.05889664,8028,-1.4495012760162354,-0.005109451129101217,0.0016135613,-0.01804206520318985,0.0001472416,0.010609504766762257,0.8930399417877197,0.131591796875,17.27,8593.1,,,,
5717,2009,2057216,359,0.058876160000000004,8032,-1.4270039349794388,-0.005111625068821013,0.0012655377,-0.01719081774353981,0.0001471904,0.0188555927015841,0.8352982997894287,0.064697265625,17.27,8593.1,,,,
5718,2010,2058240,359,0.05885568,8036,-1.4587564393877983,-0.007121649105101824,0.0014535962,-0.022919125854969025,0.0001471392,0.018983105779625475,0.9122386574745178,0.127197265625,17.27,8593.1,,,,
5719,2011,2059264,360,0.058835200000000004,8040,-1.4584285765886307,-0.005710261291824281,0.0014906032,-0.016295094043016434,0.000147088,0.015322728897444904,0.8848954439163208,0.128173828125,17.27,8593.1,,,,
5720,2012,2060288,360,0.05881472,8044,-1.4439527988433838,-0.006033595884218812,0.0015564284,-0.015563005581498146,0.0001470368,0.02655342814978212,0.8913980722427368,0.111083984375,17.27,8593.1,,,,
5721,2013,2061312,360,0.05879424,8048,-1.4485247656702995,-0.0074090754496864974,0.0018375458,-0.017678435891866684,0.0001469856,0.028219090774655342,0.8161287307739258,0.131591796875,17.27,8593.1,,,,
5722,2014,2062336,360,0.05877376000000001,8052,-1.4571615904569626,-0.007211427146103233,0.001255171,-0.01900283806025982,0.00014693440000000001,0.024019793956540525,0.8772527575492859,0.117919921875,17.27,8593.1,,,,
5723,2015,2063360,360,0.05875328,8056,-1.4719357267022133,-0.006587694369954988,0.0011770563,-0.021661806851625443,0.00014688319999999998,0.015303229505661875,0.8929640054702759,0.10693359375,17.31,8564.37,,,,
5724,2016,2064384,360,0.05873280000000001,8060,-1.4363474994897842,-0.006637852027779445,0.0016357121,-0.01875143311917782,0.00014683200000000003,0.024494635639712214,0.8486776351928711,0.12890625,17.31,8564.37,,,,
5725,2017,2065408,360,0.05871232,8064,-1.4532955959439278,-0.006714147690217942,0.0016529858,-0.016934741288423538,0.0001467808,0.02747940458357334,0.8064477443695068,0.217529296875,17.31,8564.37,,,,
5726,2018,2066432,360,0.05869184000000001,8068,-1.4693755060434341,-0.004677775432355702,0.0009773171,-0.020328551530838013,0.00014672960000000003,0.013170068617910147,0.88373202085495,0.11572265625,17.31,8564.37,,,,
5727,2019,2067456,360,0.05867136,8072,-1.4463712945580482,-0.004774815897690132,0.0011696047,-0.015490220859646797,0.0001466784,0.018885633908212185,0.8989459276199341,0.111328125,17.31,8564.37,,,,
5729,2020,2068480,361,0.05865088000000001,8076,-1.4515655860304832,-0.006028539530234411,0.0014479628,-0.014566747471690178,0.00014662720000000002,0.021243443829007447,0.8966013789176941,0.12451171875,17.42,8522.27,,,,
5730,2021,2069504,361,0.0586304,8080,-1.4442275911569595,-0.006139667879324406,0.0011295795,-0.019392898306250572,0.000146576,0.026585204992443323,0.8887594938278198,0.107666015625,17.42,8522.27,,,,
5731,2022,2070528,361,0.05860992000000001,8084,-1.4411684274673462,-0.007357877562753856,0.0017148026,-0.01731160841882229,0.0001465248,0.029615358682349324,0.8787026405334473,0.148681640625,17.42,8522.27,,,,
5732,2023,2071552,361,0.05858943999999999,8088,-1.467194989323616,-0.006886232702527195,0.0016232722,-0.014880579896271229,0.00014647359999999998,0.035106778144836426,0.7995035648345947,0.17138671875,17.42,8522.25,,,,
5733,2024,2072576,361,0.05856896,8092,-1.4450265541672707,-0.006296558247413486,0.0014255422,-0.02025425061583519,0.0001464224,0.018392814497929066,0.908058226108551,0.1728515625,17.42,8522.25,,,,
5734,2025,2073600,361,0.05854848000000001,8096,-1.4377316236495972,-0.006977510027354583,0.0018161947,-0.02023804560303688,0.0001463712,0.02273955848067999,0.8414720296859741,0.15966796875,17.5,8491.1,,,,
5735,2026,2074624,361,0.058528000000000004,8100,-1.4586850255727768,-0.006735860661137849,0.0014598963,-0.018585508689284325,0.00014632000000000002,0.024586806655861437,0.8599767684936523,0.108154296875,17.5,8491.1,,,,
,,2075000,,0.05850752000000001,8104,-1.4568182677030563,-0.006940621824469417,0.0012064483,-0.02192727103829384,0.00014626880000000002,0.014150299888569862,0.9223271012306213,0.1669921875,,,8204.0,8204.0,20.0,-228.52000000000004
5769,2027,2075648,359,,,,,,,,,,,17.5,8486.44,,,,
5770,2028,2076672,359,0.058487040000000004,8108,-1.4195827767252922,-0.005704850365873426,0.0014541021,-0.012336976826190948,0.00014621760000000001,0.02281783672515303,0.8589764833450317,0.109619140625,17.47,8517.25,,,,
5771,2029,2077696,359,0.05846656,8112,-1.4396792873740196,-0.007018584234174341,0.001561702,-0.017967533320188522,0.0001461664,0.028768741292878985,0.8604848384857178,0.124755859375,17.47,8517.25,,,,
5772,2030,2078720,360,0.058446080000000004,8116,-1.4590220227837563,-0.004623784683644772,0.0012403865,-0.012337915599346161,0.0001461152,0.03307227895129472,0.8744544386863708,0.118896484375,17.47,8517.25,,,,
5773,2031,2079744,360,0.0584256,8120,-1.448989748954773,-0.005539304460398853,0.0017025148,-0.013109813444316387,0.000146064,0.0267741676652804,0.8642870187759399,0.166259765625,17.47,8517.25,,,,
5774,2032,2080768,360,0.058405120000000005,8124,-1.4567409232258797,-0.0037519059260375798,0.0010577254,-0.020190853625535965,0.0001460128,0.017617984383832663,0.8691331744194031,0.0869140625,17.47,8517.25,,,,
5775,2033,2081792,360,0.05838464,8128,-1.439046025276184,-0.006504387361928821,0.0013948436,-0.02380581572651863,0.0001459616,0.010403726540971547,0.8875629305839539,0.165283203125,17.44,8524.87,,,,
5776,2034,2082816,360,0.05836416,8132,-1.4769281968474388,-0.00545716006308794,0.0012841304,-0.022204536944627762,0.0001459104,0.007554368785349652,0.9434632062911987,0.12646484375,17.44,8524.87,,,,
5777,2035,2083840,360,0.05834368,8136,-1.4567847773432732,-0.005640095216222107,0.0010073674,-0.02840385213494301,0.0001458592,0.009370335872517899,0.9382004141807556,0.097900390625,17.47,8504.07,,,,
5778,2036,2084864,360,0.0583232,8140,-1.4355854094028473,-0.006318702886346728,0.0010903168,-0.022847315296530724,0.00014580799999999998,0.009518439444946125,0.9284038543701172,0.10595703125,17.48,8513.26,,,,
5779,2037,2085888,360,0.05830272000000001,8144,-1.4659620597958565,-0.0076730260625481606,0.0013941146,-0.01986784115433693,0.00014575680000000003,0.02262144989799708,0.8920567035675049,0.1328125,17.48,8513.26,,,,
5780,2038,2086912,360,0.05828224,8148,-1.443510226905346,-0.005650739709381014,0.0020510955,-0.013843271881341934,0.0001457056,0.02812977007124573,0.8774590492248535,0.125,17.48,8513.26,,,,
5781,2039,2087936,361,0.05826176000000001,8152,-1.4520408734679222,-0.00465317239286378,0.0015733482,-0.015051895752549171,0.00014565440000000003,0.019795708416495472,0.867925226688385,0.113037109375,17.47,8516.42,,,,
5782,2040,2088960,361,0.05824128,8156,-1.4521886631846428,-0.007616345887072384,0.0014592757,-0.025456571951508522,0.0001456032,0.01447615446522832,0.9311860203742981,0.142822265625,17.47,8516.42,,,,
5783,2041,2089984,361,0.05822080000000001,8160,-1.4551877304911613,-0.00601255358196795,0.0014079632,-0.018361937254667282,0.00014555200000000002,0.018201074213720858,0.9106396436691284,0.126220703125,17.45,8534.42,,,,
5785,2042,2091008,361,0.05820032,8164,-1.4656169563531876,-0.005419087887275964,0.0010519336,-0.018899912014603615,0.0001455008,0.018442576460074633,0.8746548891067505,0.148193359375,17.45,8534.42,,,,
5786,2043,2092032,361,0.05817984000000001,8168,-1.4574065878987312,-0.006776665570214391,0.0021460343,-0.018824541941285133,0.0001454496,0.01576783141354099,0.898401141166687,0.164306640625,17.45,8534.42,,,,
5787,2044,2093056,361,0.05815935999999999,8172,-1.4510722011327744,-0.007063158991513774,0.0012211251,-0.020418450236320496,0.00014539839999999998,0.02314350486267358,0.8815361857414246,0.15185546875,17.45,8552.43,,,,
5788,2045,2094080,361,0.058138880000000004,8176,-1.4860924705863,-0.0053660854464396834,0.0011034335,-0.017281508073210716,0.0001453472,0.022287763888016343,0.9104126691818237,0.121337890625,17.45,8555.1,,,,
5789,2046,2095104,361,0.058118399999999994,8180,-1.4467232748866081,-0.004977889591827989,0.0012515469,-0.013672206550836563,0.00014529599999999997,0.033221130492165685,0.8801441192626953,0.135009765625,17.45,8555.1,,,,
5790,2047,2096128,362,0.058097920000000004,8184,-1.461161583662033,-0.0069857943744864315,0.0018118066,-0.0193967092782259,0.00014524480000000002,0.02469973044935614,0.8540089726448059,0.127685546875,17.45,8555.1,,,,
5791,2048,2097152,362,0.05807744000000001,8188,-1.4709906354546547,-0.005923255899688229,0.0013276871,-0.0231071375310421,0.00014519360000000002,0.009357392729725689,0.9432567358016968,0.169921875,17.45,8555.1,,,,
5792,2049,2098176,362,0.058056960000000005,8192,-1.4816559851169586,-0.006621296284720302,0.0015802286,-0.028013981878757477,0.00014514240000000001,0.012054791441187263,0.896655797958374,0.155517578125,17.46,8548.76,,,,
5793,2050,2099200,362,0.05803648,8196,-1.477023109793663,-0.006270445184782147,0.0009088023,-0.021292440593242645,0.0001450912,0.011963128170464188,0.9380335211753845,0.12841796875,17.46,8548.76,,,,
,,2100000,,0.058016000000000005,8200,-1.492690496146679,-0.005756111728260294,0.001564191,-0.012843217700719833,0.00014504,0.02559906104579568,0.8441124558448792,0.15234375,,,17263.6,17263.6,13.6,-516.1066665999999
5864,2051,2100224,358,,,,,,,,,,,17.46,8548.76,,,,
5865,2052,2101248,358,0.05799552,8204,-1.4971233755350113,-0.0066329557448625565,0.0019859816,-0.019266799092292786,0.0001449888,0.023362018982879817,0.8840588927268982,0.14501953125,17.48,8534.95,,,,
5866,2053,2102272,358,0.057975040000000005,8208,-1.5035846754908562,-0.006175201735459268,0.0012634662,-0.021224576979875565,0.0001449376,0.016948052507359535,0.945917546749115,0.14501953125,17.48,8534.95,,,,
5867,2054,2103296,358,0.05795456,8212,-1.5010540634393692,-0.005881918594241142,0.0015382995,-0.0072875916957855225,0.0001448864,0.05327782896347344,0.8031957149505615,0.166259765625,17.46,8562.32,,,,
5868,2055,2104320,358,0.05793408,8216,-1.4703033789992332,-0.00442193285562098,0.001264598,-0.010020715184509754,0.0001448352,0.0386177395703271,0.8894686102867126,0.14111328125,17.46,8562.32,,,,
5869,2056,2105344,358,0.0579136,8220,-1.508773796260357,-0.006229905120562762,0.0013914305,-0.016895100474357605,0.000144784,0.04078716901130974,0.8436837196350098,0.12353515625,17.46,8562.32,,,,
5870,2057,2106368,358,0.05789312,8224,-1.4982821717858315,-0.005356064619263634,0.0027636704,0.00765606202185154,0.0001447328,0.0707185307983309,0.8008776903152466,0.1884765625,17.45,8563.92,,,,
5871,2058,2107392,358,0.05787264,8228,-1.4890287145972252,-0.005214509495999664,0.0017341925,-0.011203087866306305,0.0001446816,0.028670141589827836,0.8460497856140137,0.132568359375,17.45,8563.92,,,,
5872,2059,2108416,359,0.05785216,8232,-1.502484180033207,-0.004512635350693017,0.0015501307,-0.011694502085447311,0.0001446304,0.04378000379074365,0.8241137862205505,0.118408203125,17.44,8593.76,,,,
5873,2060,2109440,359,0.05783168000000001,8236,-1.556580364704132,-0.005981516151223332,0.0012974127,-0.018592702224850655,0.00014457920000000003,0.024703227449208498,0.8573533296585083,0.088623046875,17.44,8593.76,,,,
5874,2061,2110464,359,0.0578112,8240,-1.4888309389352798,-0.00611358170863241,0.001176271,-0.00916638970375061,0.000144528,0.051483714021742344,0.7849738597869873,0.140625,17.39,8631.57,,,,
5875,2062,2111488,359,0.05779072000000001,8244,-1.5010986924171448,-0.00515102906501852,0.0010418561,-0.013316198252141476,0.00014447680000000002,0.036018684040755033,0.7911620736122131,0.114990234375,17.39,8631.57,,,,
5876,2063,2112512,359,0.05777024,8248,-1.499709852039814,-0.00714539922773838,0.0024873042,-0.017239892855286598,0.0001444256,0.030768641619943082,0.8550987243652344,0.161376953125,17.39,8631.57,,,,
5877,2064,2113536,359,0.05774976000000001,8252,-1.503370963037014,-0.006918578990735114,0.0020186969,-0.012096220627427101,0.0001443744,0.049660664750263095,0.7095319032669067,0.17724609375,17.39,8631.57,,,,
5878,2065,2114560,359,0.057729279999999994,8256,-1.4976461678743362,-0.005957743152976036,0.0013474554,0.00014977902173995972,0.00014432319999999998,0.0676968670450151,0.6828745603561401,0.098876953125,17.39,8631.57,,,,
5879,2066,2115584,359,0.057708800000000005,8260,-1.4998936504125595,-0.005626094818580896,0.0011758655,-0.015281766653060913,0.000144272,0.027848801924847066,0.8360100388526917,0.121826171875,17.39,8631.57,,,,
5880,2067,2116608,359,0.057688319999999994,8264,-1.510194554924965,-0.0057684388011693954,0.0018199945,-0.018760718405246735,0.00014422079999999997,0.013661958742886782,0.8717770576477051,0.146728515625,17.39,8631.57,,,,
5881,2068,2117632,360,0.057667840000000005,8268,-1.5305881351232529,-0.006056459445971996,0.0015434886,-0.019807662814855576,0.00014416960000000002,0.013555834768339992,0.87546706199646,0.114013671875,17.3,8670.99,,,,
5882,2069,2118656,360,0.057647359999999995,8272,-1.5077464431524277,-0.0072727438528090715,0.0017007367,-0.018796490505337715,0.0001441184,0.0295828718226403,0.8192046880722046,0.1474609375,17.3,8670.99,,,,
5883,2070,2119680,360,0.057626880000000005,8276,-1.4915731102228165,-0.007112270046491176,0.0013162675,-0.01994420401751995,0.00014406720000000002,0.019832182733807713,0.8621881604194641,0.13037109375,17.37,8667.23,,,,
5884,2071,2120704,360,0.0576064,8280,-1.508652701973915,-0.007179080101195723,0.0013346372,-0.017082925885915756,0.000144016,0.019586115959100425,0.8943994045257568,0.15087890625,17.37,8667.23,,,,
5885,2072,2121728,360,0.057585920000000006,8284,-1.5181495621800423,-0.0064451893558725715,0.0014762685,-0.008551069535315037,0.0001439648,0.03687414794694632,0.8141851425170898,0.129150390625,17.37,8667.23,,,,
5886,2073,2122752,360,0.05756544,8288,-1.4942403733730316,-0.0061786676524207,0.00148533,-0.018276460468769073,0.0001439136,0.023161922697909176,0.8831089735031128,0.17529296875,17.24,8680.42,,,,
5887,2074,2123776,360,0.057544960000000006,8292,-1.499377466738224,-0.006241392518859357,0.0011342654,-0.012859784066677094,0.0001438624,0.03036886255722493,0.8538654446601868,0.094970703125,17.24,8680.42,,,,
5888,2075,2124800,360,0.05752448,8296,-1.5025917440652847,-0.007169365475419909,0.0021437856,-0.020311696454882622,0.0001438112,0.024716644547879696,0.8655922412872314,0.17919921875,17.24,8680.42,,,,
,,2125000,,0.057504,8300,-1.4736441522836685,-0.005507732974365354,0.0014753297,-0.014480678364634514,0.00014376,0.03265165979973972,0.7876404523849487,0.127685546875,,,11373.4,11373.4,19.6,-165.16
5935,2076,2125824,358,,,,,,,,,,,17.27,8696.57,,,,
5936,2077,2126848,358,0.05748352,8304,-1.5269672274589539,-0.006927787966560572,0.0014848087,-0.01996437832713127,0.0001437088,0.019330564769916236,0.8933818340301514,0.117431640625,17.27,8696.57,,,,
5937,2078,2127872,358,0.05746304,8308,-1.4879520609974861,-0.006722281803376973,0.0016561641,-0.01752948760986328,0.0001436576,0.037100004381500185,0.7701854705810547,0.11279296875,17.29,8687.58,,,,
5938,2079,2128896,358,0.057442560000000004,8312,-1.4598540589213371,-0.007121549511794001,0.0020280152,-0.015437765046954155,0.0001436064,0.03339530306402594,0.7601593136787415,0.154541015625,17.28,8706.02,,,,
5939,2080,2129920,358,0.05742208,8316,-1.4780791699886322,-0.005682537041138858,0.001183607,-0.014759333804249763,0.0001435552,0.03533113666344434,0.8081796169281006,0.10009765625,17.28,8706.02,,,,
5940,2081,2130944,358,0.05740160000000001,8320,-1.4695896208286285,-0.00727530790027231,0.0018478751,-0.014464086852967739,0.00014350400000000003,0.030566990608349442,0.8006846904754639,0.146484375,17.28,8706.02,,,,
5941,2082,2131968,358,0.05738112,8324,-1.4584616795182228,-0.007245432148920372,0.001498214,-0.01674387976527214,0.0001434528,0.022924499702639878,0.8986997008323669,0.198486328125,17.28,8706.02,,,,
5942,2083,2132992,358,0.05736064000000001,8328,-1.45636884868145,-0.0056450345437042415,0.0022266833,-0.006652554497122765,0.00014340160000000002,0.048781143268570304,0.7428985834121704,0.1015625,17.28,8706.02,,,,
5943,2084,2134016,359,0.05734016,8332,-1.481154203414917,-0.006573723541805521,0.0017566199,-0.017375435680150986,0.0001433504,0.02614662062842399,0.8524169325828552,0.156494140625,17.28,8706.02,,,,
5944,2085,2135040,359,0.05731968000000001,8336,-1.477678008377552,-0.006432191643398255,0.0020947168,-0.020408278331160545,0.0001432992,0.02472607232630253,0.8092927932739258,0.16357421875,17.19,8757.59,,,,
5946,2086,2136064,359,0.057299199999999995,8340,-1.4821835532784462,-0.007312435802305117,0.0014454441,-0.01700417324900627,0.00014324799999999998,0.026903770281933248,0.8564274311065674,0.1201171875,17.19,8757.59,,,,
5947,2087,2137088,359,0.057278720000000005,8344,-1.5195055603981018,-0.00491680926643312,0.0013213556,-0.014176500029861927,0.0001431968,0.030790566466748714,0.7943662405014038,0.109619140625,17.18,8764.32,,,,
5948,2088,2138112,359,0.057258239999999995,8348,-1.4854411259293556,-0.0061604908551089466,0.0012538083,-0.020988628268241882,0.0001431456,0.023462341749109328,0.8738995790481567,0.10400390625,17.18,8764.32,,,,
5949,2089,2139136,359,0.057237760000000006,8352,-1.518655203282833,-0.006021598645020276,0.001486809,-0.01898506097495556,0.00014309440000000002,0.0252027619862929,0.8544416427612305,0.12060546875,17.17,8761.87,,,,
5950,2090,2140160,359,0.057217279999999995,8356,-1.4812832921743393,-0.006511621817480773,0.0016146912,-0.013089325278997421,0.0001430432,0.034005786874331534,0.778540313243866,0.10302734375,17.17,8761.87,,,,
5951,2091,2141184,359,0.057196800000000006,8360,-1.4968469813466072,-0.007885512051871046,0.0013447693,-0.017831599339842796,0.00014299200000000002,0.034051568363793194,0.8440191745758057,0.1171875,17.17,8761.87,,,,
5952,2092,2142208,359,0.05717632,8364,-1.4940531104803085,-0.006621175474720076,0.0013141984,-0.008694002404808998,0.0001429408,0.038396205054596066,0.7380332946777344,0.115478515625,17.17,8761.87,,,,
5953,2093,2143232,360,0.057155840000000006,8368,-1.4930997788906097,-0.005077876150608063,0.0011571068,-0.015403339639306068,0.0001428896,0.01928607636364177,0.8804408311843872,0.110595703125,17.17,8761.87,,,,
5954,2094,2144256,360,0.05713536,8372,-1.495576098561287,-0.00548107863869518,0.0011819887,-0.01424252986907959,0.0001428384,0.021768642647657543,0.8704683184623718,0.08935546875,17.19,8770.03,,,,
5955,2095,2145280,360,0.05711488000000001,8376,-1.500256970524788,-0.004881259112153202,0.0011703767,-0.018863920122385025,0.0001427872,0.01837085629813373,0.8811041712760925,0.114990234375,17.19,8770.03,,,,
5956,2096,2146304,360,0.057094400000000003,8380,-1.4881255850195885,-0.005692472303053364,0.0018260829,-0.02176084741950035,0.000142736,0.013075825234409422,0.8776234984397888,0.135986328125,17.19,8770.03,,,,
5957,2097,2147328,360,0.05707392,8384,-1.4670824334025383,-0.005606541701126844,0.0011463915,-0.02171878144145012,0.0001426848,0.020392133272252977,0.8249278664588928,0.118896484375,17.26,8775.93,,,,
5958,2098,2148352,360,0.057053440000000004,8388,-1.5010881796479225,-0.006862947077024728,0.0013920798,-0.020202187821269035,0.0001426336,0.019282665918581188,0.8906179070472717,0.106689453125,17.16,8818.87,,,,
5959,2099,2149376,360,0.05703296,8392,-1.4897839799523354,-0.006126376276370138,0.0015521799,-0.008770343847572803,0.0001425824,0.030425525037571788,0.8813492655754089,0.1171875,17.16,8818.87,,,,
,,2150000,,0.057012480000000004,8396,-1.453777365386486,-0.005575542279984802,0.0013590929,-0.017703687772154808,0.0001425312,0.01548347796779126,0.8960171341896057,0.1064453125,,,7902.0,7902.0,19.0,-67.3333334
5992,2100,2150400,358,,,,,,,,,,,17.16,8818.87,,,,
5993,2101,2151424,358,0.056992,8400,-1.4871592670679092,-0.004072663898114115,0.0008994833,-0.019632449373602867,0.00014248,0.011288436420727521,0.9005656838417053,0.0771484375,17.14,8812.3,,,,
5994,2102,2152448,359,0.05697152,8404,-1.4632998332381248,-0.007622268458362669,0.001329212,-0.023790940642356873,0.0001424288,0.009219261293765157,0.948651134967804,0.1318359375,17.18,8791.52,,,,
5995,2103,2153472,359,0.05695104,8408,-1.4716359972953796,-0.005753971636295319,0.0010499831,-0.021467752754688263,0.0001423776,0.018941092072054744,0.8649892210960388,0.0947265625,17.18,8791.52,,,,
5996,2104,2154496,359,0.05693056000000001,8412,-1.4631035029888153,-0.005980712827295065,0.0019208035,-0.017475172877311707,0.00014232640000000002,0.015079416218213737,0.8555558919906616,0.1767578125,17.18,8791.52,,,,
5997,2105,2155520,359,0.05691008,8416,-1.4646836146712303,-0.0055725055281072855,0.0008603945,-0.019766980782151222,0.0001422752,0.015753576066344976,0.9155893325805664,0.086669921875,17.15,8801.09,,,,
5998,2106,2156544,359,0.05688960000000001,8420,-1.4592131078243256,-0.004855091159697622,0.0014706905,-0.007621057331562042,0.000142224,0.03182641020976007,0.8472957611083984,0.11669921875,17.15,8801.09,,,,
5999,2107,2157568,359,0.056869119999999995,8424,-1.4882610067725182,-0.005967241246253252,0.0013543523,-0.013169961050152779,0.00014217279999999998,0.026726392563432455,0.8955784440040588,0.141357421875,17.15,8801.09,,,,
6000,2108,2158592,359,0.056848640000000006,8428,-1.4274096935987473,-0.003906361060217023,0.0011334438,-0.008093185722827911,0.0001421216,0.04425369971431792,0.8156123757362366,0.088134765625,17.15,8801.09,,,,
6001,2109,2159616,359,0.056828159999999996,8432,-1.4659374505281448,-0.006317016086541116,0.001569943,-0.013377401046454906,0.0001420704,0.03279558755457401,0.8601253628730774,0.12451171875,17.15,8801.09,,,,
6002,2110,2160640,359,0.056807680000000006,8436,-1.4983123615384102,-0.0061820343835279346,0.0011045998,-0.01587330922484398,0.00014201920000000002,0.02281426906120032,0.8724775910377502,0.102294921875,17.18,8786.93,,,,
6003,2111,2161664,360,0.056787199999999996,8440,-1.4681748896837234,-0.0072757257730700076,0.0014151358,-0.021907426416873932,0.000141968,0.02083834557561204,0.9006775617599487,0.140869140625,17.18,8786.93,,,,
6004,2112,2162688,360,0.05676672000000001,8444,-1.4762183278799057,-0.005824339517857879,0.00129753,-0.017591822892427444,0.00014191680000000002,0.020377718028612435,0.9113414287567139,0.11865234375,17.18,8804.79,,,,
6005,2113,2163712,360,0.056746239999999996,8448,-1.438660353422165,-0.005410835088696331,0.0010212099,-0.012945452705025673,0.00014186559999999999,0.028433086234144866,0.8606896996498108,0.1357421875,17.18,8804.79,,,,
6006,2114,2164736,360,0.05672576000000001,8452,-1.4868018701672554,-0.005449388117995113,0.0017418615,-0.009509531781077385,0.0001418144,0.04304462345317006,0.833903431892395,0.123046875,17.22,8811.74,,,,
6007,2115,2165760,360,0.056705280000000004,8456,-1.4578153938055038,-0.005247651715762913,0.001295894,-0.01637948304414749,0.0001417632,0.0257726350100711,0.8694168329238892,0.093505859375,17.22,8811.74,,,,
6008,2116,2166784,360,0.05668480000000001,8460,-1.435874991118908,-0.005652411695336923,0.0011621399,-0.009380688890814781,0.000141712,0.032333416165784,0.8411411046981812,0.111083984375,17.22,8811.74,,,,
6009,2117,2167808,360,0.056664320000000004,8464,-1.4611641094088554,-0.006901480490341783,0.0014426662,-0.01370079442858696,0.0001416608,0.02776724868454039,0.8535029292106628,0.127685546875,17.22,8811.74,,,,
