time/time_elapsed,time/fps,time/iterations,time/total_timesteps,train/entropy_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/clip_fraction,train/value_loss,train/loss,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_object_reward,eval/mean_score_reward
5722,451,2522,2582528,-1.4853394851088524,0.0001209248,0.8916370868682861,-0.005367805773857981,0.001020153,0.048369920000000004,0.11962890625,0.017175544460769743,-0.01599002815783024,10084,9063.74,17.85,,,,
5723,451,2523,2583552,-1.4719163551926613,0.0001208736,0.8681343793869019,-0.004519403446465731,0.0008227875,0.04834944,0.13916015625,0.018885383615270257,-0.017490196973085403,10088,9063.74,17.85,,,,
5724,451,2524,2584576,-1.4802194237709045,0.0001208224,0.9138532876968384,-0.005348427599528804,0.0013391867,0.048328960000000004,0.16796875,0.013331018446478993,-0.019420184195041656,10092,9063.74,17.85,,,,
5725,451,2525,2585600,-1.4810781702399254,0.0001207712,0.892440915107727,-0.00512352999066934,0.001271857,0.04830848,0.15771484375,0.01608411583583802,-0.0185360349714756,10096,9063.74,17.85,,,,
5726,451,2526,2586624,-1.4783810451626778,0.00012072,0.8186005353927612,-0.0027003252180293202,0.0007937845,0.048288,0.126708984375,0.03275488573126495,-0.006404949352145195,10100,9063.74,17.85,,,,
5727,451,2527,2587648,-1.5159963518381119,0.00012066879999999999,0.8948079943656921,-0.004074499709531665,0.00074937165,0.04826752,0.096923828125,0.019929385860450566,-0.014800231903791428,10104,9071.34,17.74,,,,
5729,451,2528,2588672,-1.4743163287639618,0.00012061759999999999,0.7802846431732178,-0.004715855262475088,0.0016234188,0.04824704,0.151611328125,0.039047265192493796,-0.004651328548789024,10108,9071.34,17.74,,,,
5730,451,2529,2589696,-1.4980330616235733,0.0001205664,0.5839959383010864,-0.0027304271643515676,0.0014605438,0.04822656,0.131103515625,0.06539155216887593,-0.003833400085568428,10112,9158.49,17.6,,,,
5731,452,2530,2590720,-1.4687135592103004,0.0001205152,0.7798302173614502,-0.0026901966193690896,0.0008682676,0.04820608,0.09765625,0.03431255917530507,-0.0032313354313373566,10116,9158.49,17.6,,,,
5732,452,2531,2591744,-1.4944356754422188,0.00012046399999999999,0.8741621971130371,-0.005224611930316314,0.0010711864,0.048185599999999995,0.07861328125,0.016695739526767284,-0.019143959507346153,10120,9158.49,17.6,,,,
5733,452,2532,2592768,-1.4731959253549576,0.00012041279999999999,0.8102807998657227,-0.004010517906863242,0.0011756844,0.04816512,0.11572265625,0.037888619932346046,-0.004308514297008514,10124,9158.49,17.6,,,,
5734,452,2533,2593792,-1.4809055030345917,0.00012036160000000001,0.8828020095825195,-0.004931623057927936,0.00079337164,0.04814464000000001,0.110107421875,0.01914069685153663,-0.020662985742092133,10128,9158.49,17.6,,,,
5735,452,2534,2594816,-1.4841805025935173,0.00012031040000000002,0.8588111996650696,-0.0043093355488963425,0.0011439954,0.048124160000000006,0.12890625,0.016224899620283395,-0.017649726942181587,10132,9158.49,17.6,,,,
5736,452,2535,2595840,-1.4817870929837227,0.00012025920000000002,0.8427943587303162,-0.005026043043471873,0.0015348742,0.04810368000000001,0.138671875,0.01792389922775328,-0.01753835752606392,10136,9198.7,17.53,,,,
5737,452,2536,2596864,-1.467084750533104,0.00012020800000000001,0.9007737636566162,-0.00533025583717972,0.00063286076,0.048083200000000006,0.0830078125,0.021045067464001477,-0.01648109406232834,10140,9202.62,17.63,,,,
5738,452,2537,2597888,-1.4770880043506622,0.00012015680000000001,0.8238916993141174,-0.0036356218915898353,0.0009518897,0.04806272,0.083251953125,0.021957722608931363,-0.009463019669055939,10144,9190.74,17.65,,,,
5739,452,2538,2598912,-1.4861282482743263,0.0001201056,0.9031598567962646,-0.005178103921934962,0.0008947,0.04804224000000001,0.09423828125,0.0123003821936436,-0.020909477025270462,10148,9190.74,17.65,,,,
5740,452,2539,2599936,-1.4830977246165276,0.00012005440000000001,0.846845269203186,-0.003843151789624244,0.0010891095,0.048021760000000004,0.129150390625,0.014659760461654514,-0.01677452027797699,10152,9190.74,17.65,,,,
,,,2600000,-1.4527326300740242,0.00012000320000000001,0.8783382773399353,-0.004078417463460937,0.00067488156,0.04800128000000001,0.138671875,0.015346099273301661,-0.018046468496322632,10156,,,5195.0,5195.0,-1378.2933333999997,-4.6
5762,451,2540,2600960,,,,,,,,,,,9190.74,17.65,,,,
5763,451,2541,2601984,-1.484539195895195,0.000119952,0.9398332834243774,-0.004463976918486878,0.000995829,0.047980800000000004,0.14501953125,0.0070530694792978466,-0.024744153022766113,10160,9215.75,17.66,,,,
5764,451,2542,2603008,-1.4638430252671242,0.0001199008,0.8461035490036011,-0.00410267012193799,0.00088009966,0.04796032,0.138671875,0.02566107443999499,-0.013043999671936035,10164,9215.75,17.66,,,,
5765,451,2543,2604032,-1.4696587920188904,0.0001198496,0.8356888294219971,-0.004493919404922053,0.0008948848,0.047939840000000004,0.101318359375,0.015469410689547658,-0.01691439189016819,10168,9165.68,17.78,,,,
5766,451,2544,2605056,-1.461819902062416,0.00011979840000000001,0.9116120934486389,-0.005381549242883921,0.0010017024,0.04791936,0.14306640625,0.009107430989388376,-0.02221197448670864,10172,9224.1,17.72,,,,
5767,451,2545,2606080,-1.4627243727445602,0.0001197472,0.8914548754692078,-0.004086177155841142,0.0007865009,0.047898880000000005,0.1025390625,0.017626700981054455,-0.017023056745529175,10176,9224.1,17.72,,,,
5768,451,2546,2607104,-1.459732510149479,0.000119696,0.7663171291351318,-0.0028754062950611115,0.0007775566,0.0478784,0.0810546875,0.034834385151043534,-0.011452089995145798,10180,9224.1,17.72,,,,
5769,452,2547,2608128,-1.4755387380719185,0.0001196448,0.6946778297424316,-0.004846864612773061,0.001169872,0.04785792,0.120849609375,0.039452903787605464,-0.016013378277420998,10184,9224.1,17.72,,,,
5770,452,2548,2609152,-1.4657376408576965,0.00011959359999999999,0.8625835180282593,-0.004333637189120054,0.0007967566,0.04783744,0.0927734375,0.03600917605217546,-0.005688769742846489,10188,9224.1,17.72,,,,
5771,452,2549,2610176,-1.4967912435531616,0.00011954239999999999,0.8070772290229797,-0.004498538211919367,0.0008654881,0.04781696,0.1259765625,0.03189015493262559,-0.011008313857018948,10192,9265.56,17.73,,,,
5772,452,2550,2611200,-1.4941353872418404,0.0001194912,0.8395874500274658,-0.0036142049939371645,0.00085716735,0.04779648,0.109375,0.019237356609664857,-0.012820390984416008,10196,9265.56,17.73,,,,
5773,452,2551,2612224,-1.489106111228466,0.00011944,0.8572311401367188,-0.0040341799322050065,0.0006484874,0.047776,0.077392578125,0.01519861991982907,-0.014816943556070328,10200,9262.24,17.76,,,,
5774,452,2552,2613248,-1.5028293281793594,0.00011938879999999999,0.8300500512123108,-0.00480991939548403,0.00096645736,0.047755519999999996,0.097412109375,0.02973705029580742,-0.01247337181121111,10204,9280.03,17.76,,,,
5775,452,2553,2614272,-1.475520633161068,0.00011933759999999999,0.8144322037696838,-0.005028783227317035,0.0010816739,0.04773504,0.103271484375,0.03739162452984601,-0.012403339147567749,10208,9280.03,17.76,,,,
5776,452,2554,2615296,-1.4686464741826057,0.00011928639999999998,0.8627645969390869,-0.004029798321425915,0.00092217565,0.047714559999999996,0.104248046875,0.03252951172180474,-0.01002274639904499,10212,9280.03,17.76,,,,
5777,452,2555,2616320,-1.4913295805454254,0.00011923520000000002,0.885037899017334,-0.0052754111820831895,0.0011983034,0.04769408000000001,0.120361328125,0.01674884743988514,-0.022294318303465843,10216,9280.03,17.76,,,,
5778,452,2556,2617344,-1.4834617972373962,0.00011918400000000002,0.8379021883010864,-0.00429677136708051,0.00096617645,0.04767360000000001,0.1298828125,0.018411686236504465,-0.016405461356043816,10220,9280.03,17.76,,,,
5779,453,2557,2618368,-1.4591354802250862,0.00011913280000000001,0.9304065704345703,-0.0044539042573887855,0.0008135379,0.04765312000000001,0.095947265625,0.01155659998767078,-0.018910281360149384,10224,9295.87,17.78,,,,
5780,453,2558,2619392,-1.4662745222449303,0.00011908160000000001,0.9122705459594727,-0.004973081930074841,0.0010004013,0.047632640000000004,0.091796875,0.012393567129038274,-0.023339133709669113,10228,9295.87,17.78,,,,
5781,453,2559,2620416,-1.4678898379206657,0.0001190304,0.7874426245689392,-0.004509177058935165,0.0010715048,0.04761216000000001,0.12451171875,0.0437136460095644,-0.0035363174974918365,10232,9295.87,17.78,,,,
5782,453,2560,2621440,-1.4730970934033394,0.00011897920000000001,0.7140902280807495,-0.004108616354642436,0.0010250772,0.047591680000000004,0.1611328125,0.04394484497606754,-0.00888926163315773,10236,9267.53,17.79,,,,
5783,453,2561,2622464,-1.4480948448181152,0.00011892800000000001,0.668880820274353,-0.00510335509898141,0.0015091046,0.04757120000000001,0.1953125,0.055598482955247164,-0.00906958058476448,10240,9267.53,17.79,,,,
5784,453,2562,2623488,-1.4783922210335732,0.0001188768,0.8462408781051636,-0.003807655244600028,0.00088735536,0.047550720000000005,0.099609375,0.029934209189377725,-0.01519455760717392,10244,9267.53,17.79,,,,
5785,453,2563,2624512,-1.45468769967556,0.0001188256,0.8415942192077637,-0.0040189288556575775,0.0010591439,0.04753024,0.138916015625,0.03576657932717353,-0.009543124586343765,10248,9267.53,17.79,,,,
,,,2625000,-1.4781360179185867,0.0001187744,0.9025542140007019,-0.005356474663130939,0.00094214396,0.047509760000000005,0.1494140625,0.011402891366742551,-0.01939491555094719,10252,,,8614.2,8614.2,-92.7999998,20.2
5822,450,2564,2625536,,,,,,,,,,,9267.53,17.79,,,,
5823,451,2565,2626560,-1.480171024799347,0.00011872320000000001,0.8833792805671692,-0.00482658832333982,0.0009787728,0.04748928,0.12841796875,0.013224653899669647,-0.020252007991075516,10256,9228.02,17.94,,,,
5824,451,2566,2627584,-1.4541804492473602,0.000118672,0.9291149377822876,-0.005039094190578908,0.0015226939,0.047468800000000005,0.17529296875,0.007983974646776915,-0.021170126274228096,10260,9228.02,17.94,,,,
5825,451,2567,2628608,-1.4692366942763329,0.0001186208,0.8291504979133606,-0.0036437163362279534,0.0012032634,0.04744832,0.160888671875,0.026860633632168174,-0.014669487252831459,10264,9228.02,17.94,,,,
5826,451,2568,2629632,-1.4720485657453537,0.0001185696,0.78156977891922,-0.0036889404291287065,0.00087557384,0.04742784,0.167724609375,0.029752441332675517,-0.012600259855389595,10268,9228.02,17.94,,,,
5827,451,2569,2630656,-1.4610286056995392,0.0001185184,0.7890276908874512,-0.003377266606548801,0.00081789366,0.04740736,0.19482421875,0.04303995124064386,-0.002182820811867714,10272,9296.17,17.72,,,,
5828,451,2570,2631680,-1.4643060937523842,0.0001184672,0.794675350189209,-0.004724844882730395,0.0010642104,0.04738688,0.139892578125,0.01882179331732914,-0.014376535080373287,10276,9296.17,17.72,,,,
5829,451,2571,2632704,-1.4853285625576973,0.000118416,0.8457341194152832,-0.006352790747769177,0.0010428207,0.0473664,0.10791015625,0.017834788595791906,-0.019255628809332848,10280,9296.17,17.72,,,,
5830,451,2572,2633728,-1.460346668958664,0.0001183648,0.8951507806777954,-0.004304414382204413,0.00093818014,0.04734592,0.137451171875,0.008661886648042127,-0.018099885433912277,10284,9293.21,17.6,,,,
5831,451,2573,2634752,-1.482493557035923,0.00011831359999999999,0.9167566299438477,-0.005748254247009754,0.0009241831,0.047325439999999996,0.152587890625,0.0071834492846392095,-0.024015862494707108,10288,9293.21,17.6,,,,
5832,451,2574,2635776,-1.4589602425694466,0.00011826239999999999,0.7594355344772339,-0.004201139323413372,0.0017364931,0.04730496,0.159912109375,0.043613721150904894,-0.009734028950333595,10292,9272.57,17.65,,,,
5833,452,2575,2636800,-1.4553606733679771,0.0001182112,0.8909613490104675,-0.005143414047779515,0.0012363238,0.04728448,0.15869140625,0.010697422520024702,-0.023327328264713287,10296,9272.57,17.65,,,,
5834,452,2576,2637824,-1.4762453809380531,0.00011816,0.9206356406211853,-0.004715044022304937,0.00095924025,0.047264,0.141845703125,0.00793990635429509,-0.017064567655324936,10300,9282.91,17.6,,,,
5835,452,2577,2638848,-1.4462530612945557,0.00011810880000000002,0.8483756184577942,-0.0038210813654586673,0.0009359703,0.04724352000000001,0.122314453125,0.014591194601962343,-0.01716269925236702,10304,9282.91,17.6,,,,
5836,452,2578,2639872,-1.4524540826678276,0.00011805760000000001,0.8877569437026978,-0.004047632508445531,0.0010783353,0.04722304000000001,0.108154296875,0.01810203678905964,-0.015995310619473457,10308,9282.91,17.6,,,,
5837,452,2579,2640896,-1.446958377957344,0.00011800640000000001,0.9447360038757324,-0.004251201113220304,0.00074035884,0.047202560000000005,0.0771484375,0.011064838006859645,-0.019866611808538437,10312,9315.32,17.6,,,,
5838,452,2580,2641920,-1.42390276491642,0.00011795520000000002,0.9633745551109314,-0.005504717613803223,0.0007340371,0.04718208000000001,0.110595703125,0.00890198047272861,-0.02094530127942562,10316,9315.32,17.6,,,,
5839,452,2581,2642944,-1.4571106806397438,0.00011790400000000001,0.9154669642448425,-0.0032017231569625437,0.0006198789,0.047161600000000005,0.126220703125,0.023657647252548486,-0.01607345975935459,10320,9295.55,17.61,,,,
5840,452,2582,2643968,-1.451623946428299,0.00011785280000000001,0.8695313930511475,-0.005306229897541925,0.0012917898,0.04714112000000001,0.1240234375,0.012856418383307755,-0.018691278994083405,10324,9324.96,17.61,,,,
5841,452,2583,2644992,-1.4260274767875671,0.00011780160000000001,0.8503650426864624,-0.003920050570741296,0.0018830837,0.047120640000000005,0.115234375,0.015544546535238624,-0.015626000240445137,10328,9324.96,17.61,,,,
5842,452,2584,2646016,-1.4446007907390594,0.0001177504,0.8123268485069275,-0.003522881423123181,0.0011044613,0.04710016,0.089599609375,0.02353220572695136,-0.012579163536429405,10332,9324.96,17.61,,,,
5843,452,2585,2647040,-1.472443625330925,0.0001176992,0.9209352731704712,-0.004586301976814866,0.0009299466,0.047079680000000006,0.1171875,0.006059995212126523,-0.018100885674357414,10336,9315.54,17.65,,,,
5844,453,2586,2648064,-1.4279586672782898,0.00011764800000000001,0.9129166007041931,-0.004203085438348353,0.0012701544,0.0470592,0.135498046875,0.008150316483806819,-0.016508903354406357,10340,9315.54,17.65,,,,
5845,453,2587,2649088,-1.4582562074065208,0.0001175968,0.9362379908561707,-0.004572913167066872,0.0011604219,0.047038720000000006,0.129638671875,0.006295544852036983,-0.020662184804677963,10344,9307.7,17.71,,,,
,,,2650000,-1.4336894154548645,0.0001175456,0.8930916786193848,-0.003658509813249111,0.00076100166,0.04701824,0.120361328125,0.013992014690302312,-0.014351875521242619,10348,,,8064.0,8064.0,-16.4133334,20.6
5879,450,2588,2650112,,,,,,,,,,,9305.48,17.72,,,,
5880,450,2589,2651136,-1.4506869912147522,0.0001174944,0.8239463567733765,-0.003833962924545631,0.00070409017,0.04699776,0.111328125,0.026370415522251278,-0.01340855285525322,10352,9305.48,17.72,,,,
5881,450,2590,2652160,-1.4417926147580147,0.0001174432,0.8658088445663452,-0.0033511391520733014,0.00082946825,0.04697728,0.104248046875,0.01823000388685614,-0.015789669007062912,10356,9305.48,17.72,,,,
5882,451,2591,2653184,-1.4211770221590996,0.000117392,0.9316903948783875,-0.0038993826892692596,0.0007749752,0.0469568,0.109130859375,0.006036620558006689,-0.016952991485595703,10360,9305.48,17.72,,,,
5883,451,2592,2654208,-1.420126125216484,0.0001173408,0.8431258797645569,-0.0025560815120115876,0.00084060116,0.046936320000000004,0.115234375,0.017478328838478774,-0.011236816644668579,10364,9305.48,17.72,,,,
5884,451,2593,2655232,-1.4468760937452316,0.0001172896,0.9135569930076599,-0.0024443415459245443,0.00074567687,0.04691584,0.114013671875,0.01012138111400418,-0.014826549217104912,10368,9305.48,17.72,,,,
5885,451,2594,2656256,-1.4513268768787384,0.00011723839999999999,0.9376229047775269,-0.004307494556996971,0.0010480101,0.04689536,0.163330078125,0.005992837526719086,-0.018078850582242012,10372,9262.0,17.7,,,,
5886,451,2595,2657280,-1.4731923416256905,0.00011718719999999999,0.9646697640419006,-0.0045806398848071694,0.0010886169,0.04687488,0.132568359375,0.0037256141513353214,-0.022489648312330246,10376,9262.0,17.7,,,,
5887,451,2596,2658304,-1.467732086777687,0.000117136,0.8846558928489685,-0.005014717404264957,0.0011828521,0.0468544,0.14111328125,0.015226839168462902,-0.018235348165035248,10380,9279.9,17.62,,,,
5889,451,2597,2659328,-1.4503350108861923,0.0001170848,0.7956833839416504,-0.004269779805326834,0.0015314762,0.04683392,0.169921875,0.032277197344228625,-0.008023672737181187,10384,9279.9,17.62,,,,
5890,451,2598,2660352,-1.4767955914139748,0.00011703359999999999,0.8464598655700684,-0.0028493296122178435,0.0008021877,0.04681344,0.119873046875,0.017914613825269043,-0.006372394040226936,10388,9275.78,17.66,,,,
5891,451,2599,2661376,-1.4681384712457657,0.00011698239999999999,0.9256473183631897,-0.004661760729504749,0.0009010518,0.046792959999999995,0.113037109375,0.00723599226330407,-0.02347053959965706,10392,9249.32,17.71,,,,
5892,451,2600,2662400,-1.4478927105665207,0.00011693120000000001,0.8676081895828247,-0.004167458740994334,0.00094380445,0.046772480000000005,0.1083984375,0.017106587765738368,-0.013193908147513866,10396,9249.32,17.71,,,,
5893,451,2601,2663424,-1.4541194513440132,0.00011688000000000002,0.8332825303077698,-0.004957214085152373,0.001042211,0.04675200000000001,0.164794921875,0.027637328021228313,-0.014706535264849663,10400,9249.32,17.71,,,,
5894,452,2602,2664448,-1.4826896041631699,0.00011682880000000002,0.8975858688354492,-0.005529118876438588,0.0011433,0.046731520000000006,0.15185546875,0.015236056002322584,-0.01744299754500389,10404,9249.32,17.71,,,,
5895,452,2603,2665472,-1.4441209957003593,0.00011677760000000001,0.9110332727432251,-0.0038787362282164395,0.0010589,0.04671104000000001,0.082763671875,0.017687151208519936,-0.018814165145158768,10408,9249.32,17.71,,,,
5896,452,2604,2666496,-1.4801659658551216,0.00011672640000000001,0.9497427940368652,-0.004891460295766592,0.00094151555,0.046690560000000006,0.11083984375,0.012489124957937747,-0.015284943394362926,10412,9278.71,17.7,,,,
5897,452,2605,2667520,-1.470992237329483,0.0001166752,0.8748436570167542,-0.004917398051475175,0.0007322894,0.04667008,0.0888671875,0.02299830538686365,-0.016377929598093033,10416,9278.71,17.7,,,,
5898,452,2606,2668544,-1.4811541214585304,0.00011662400000000001,0.8425559401512146,-0.005092041246825829,0.0010413334,0.046649600000000006,0.109619140625,0.03245789383072406,-0.011529568582773209,10420,9278.71,17.7,,,,
5899,452,2607,2669568,-1.488746926188469,0.00011657280000000001,0.9065564870834351,-0.0038403617218136787,0.00089009135,0.04662912,0.113037109375,0.021929291251581162,-0.013861510902643204,10424,9278.71,17.7,,,,
5900,452,2608,2670592,-1.4678040370345116,0.0001165216,0.8435988426208496,-0.005232566734775901,0.0008310582,0.04660864000000001,0.1396484375,0.01637674414087087,-0.017085522413253784,10428,9234.04,17.79,,,,
5901,452,2609,2671616,-1.4757386073470116,0.0001164704,0.9197927117347717,-0.0048258197493851185,0.0006029637,0.04658816,0.05810546875,0.011612456000875682,-0.021184174343943596,10432,9254.49,17.81,,,,
5902,452,2610,2672640,-1.490235686302185,0.0001164192,0.8625843524932861,-0.0038828461547382176,0.0009045497,0.04656768,0.134521484375,0.029687550384551287,-0.012131577357649803,10436,9254.49,17.81,,,,
5903,452,2611,2673664,-1.4861632734537125,0.00011636800000000001,0.8735607862472534,-0.004346166067989543,0.0008518025,0.046547200000000004,0.09228515625,0.0344679004047066,-0.009722985327243805,10440,9231.27,17.89,,,,
5904,453,2612,2674688,-1.5103395134210587,0.0001163168,0.9281926155090332,-0.003902183030731976,0.0009756338,0.04652672,0.115234375,0.010402940737549216,-0.02225187048316002,10444,9231.27,17.89,,,,
,,,2675000,-1.4745035767555237,0.0001162656,0.8763851523399353,-0.0034020012244582176,0.00081432675,0.046506240000000004,0.05859375,0.031072302837856114,-0.008166549727320671,10448,,,8627.8,8627.8,-67.6133334,20.8
5940,450,2613,2675712,,,,,,,,,,,9231.27,17.89,,,,
5941,450,2614,2676736,-1.4807950258255005,0.0001162144,0.8987230062484741,-0.004211633960949257,0.000926336,0.04648576,0.121337890625,0.0170386956888251,-0.019992653280496597,10452,9231.27,17.89,,,,
5942,450,2615,2677760,-1.4820787459611893,0.00011616319999999999,0.8005158305168152,-0.004098788776900619,0.00080011715,0.04646528,0.11279296875,0.039513854891993105,-0.0037614908069372177,10456,9203.08,17.88,,,,
5943,450,2616,2678784,-1.498523361980915,0.00011611199999999999,0.837278425693512,-0.0046322260750457644,0.0011008119,0.0464448,0.126708984375,0.032345479470677674,-0.01116883009672165,10460,9154.46,17.89,,,,
5945,450,2617,2679808,-1.4735457599163055,0.0001160608,0.875533401966095,-0.003993231191998348,0.0009534402,0.04642432,0.150146484375,0.018604980781674385,-0.01579609140753746,10464,9181.61,17.85,,,,
5946,450,2618,2680832,-1.4908878654241562,0.0001160096,0.8518401980400085,-0.004001398163381964,0.0008027266,0.04640384,0.095947265625,0.03377799619920552,-0.009589997120201588,10468,9181.61,17.85,,,,
5947,450,2619,2681856,-1.4736146926879883,0.00011595839999999999,0.887760579586029,-0.00619615288451314,0.0009185229,0.04638336,0.132080078125,0.01977620233083144,-0.016898036003112793,10472,9181.61,17.85,,,,
5948,451,2620,2682880,-1.4555096328258514,0.00011590719999999999,0.8838942050933838,-0.0041404879884794354,0.0007820261,0.046362879999999995,0.10693359375,0.0264682425186038,-0.016500886529684067,10476,9181.61,17.85,,,,
5949,451,2621,2683904,-1.4818077459931374,0.00011585599999999998,0.9222967624664307,-0.005236809200141579,0.0006305071,0.0463424,0.0869140625,0.014473442686721683,-0.02014840394258499,10480,9181.61,17.85,,,,
5950,451,2622,2684928,-1.476041927933693,0.00011580480000000002,0.8861547708511353,-0.0037537171447183937,0.0007547131,0.04632192000000001,0.156494140625,0.02092261763755232,-0.015056982636451721,10484,9181.61,17.85,,,,
5951,451,2623,2685952,-1.4764915108680725,0.00011575360000000002,0.9149258136749268,-0.004963973769918084,0.00087892707,0.046301440000000006,0.127685546875,0.01784984633559361,-0.016464058309793472,10488,9215.76,17.79,,,,
5952,451,2624,2686976,-1.4707615971565247,0.00011570240000000001,0.8787052035331726,-0.004560455970931798,0.00095867354,0.04628096000000001,0.143310546875,0.018728697206825018,-0.013877611607313156,10492,9174.75,17.83,,,,
5953,451,2625,2688000,-1.4655784144997597,0.00011565120000000001,0.9072719812393188,-0.0041269256616942585,0.0005940956,0.04626048000000001,0.07958984375,0.021847990108653903,-0.01596677303314209,10496,9235.59,17.68,,,,
5954,451,2626,2689024,-1.4676863476634026,0.0001156,0.8599745035171509,-0.004454111331142485,0.0010056768,0.04624,0.147705078125,0.025285084848292172,-0.012231716886162758,10500,9235.59,17.68,,,,
5955,451,2627,2690048,-1.4662040024995804,0.00011554880000000001,0.9095732569694519,-0.004465104750124738,0.0009186693,0.04621952000000001,0.1435546875,0.020758770988322794,-0.016000591218471527,10504,9235.59,17.68,,,,
5956,451,2628,2691072,-1.480917051434517,0.00011549760000000001,0.929659366607666,-0.004484967474127188,0.0008450512,0.046199040000000004,0.125244140625,0.012131564784795046,-0.016456766054034233,10508,9235.59,17.68,,,,
5957,451,2629,2692096,-1.435353435575962,0.0001154464,0.9279780387878418,-0.003858029725961387,0.0007350669,0.04617856000000001,0.078125,0.0172243868582882,-0.0134236179292202,10512,9235.59,17.68,,,,
5958,451,2630,2693120,-1.478633426129818,0.0001153952,0.9097275137901306,-0.0040668261353857815,0.0007150153,0.046158080000000004,0.14306640625,0.012955044687259942,-0.01684342883527279,10516,9235.59,17.68,,,,
5959,452,2631,2694144,-1.4810755476355553,0.000115344,0.8580712080001831,-0.0038539241650141776,0.00094786205,0.0461376,0.113525390625,0.03542025352362543,-0.007129112258553505,10520,9284.26,17.57,,,,
5960,452,2632,2695168,-1.4713971614837646,0.00011529280000000001,0.8899136781692505,-0.0046481355966534466,0.0010027447,0.046117120000000004,0.124755859375,0.013165212993044406,-0.019049646332859993,10524,9284.26,17.57,,,,
5961,452,2633,2696192,-1.4730162397027016,0.0001152416,0.8913857340812683,-0.003357000823598355,0.0010224788,0.04609664,0.154541015625,0.027735723764635623,-0.00856704916805029,10528,9305.27,17.53,,,,
5962,452,2634,2697216,-1.4526823163032532,0.0001151904,0.784666121006012,-0.004649315727874637,0.0009470573,0.046076160000000005,0.095947265625,0.02852514712139964,-0.012009941041469574,10532,9305.27,17.53,,,,
5963,452,2635,2698240,-1.450582928955555,0.0001151392,0.8969435691833496,-0.004930775670800358,0.0009689185,0.04605568,0.1552734375,0.022213292308151722,-0.015519793145358562,10536,9298.47,17.51,,,,
5964,452,2636,2699264,-1.4398638382554054,0.00011508799999999999,0.9029911756515503,-0.004498363239690661,0.0007217437,0.0460352,0.12451171875,0.018254731316119432,-0.014576944522559643,10540,9293.8,17.44,,,,
,,,2700000,-1.4498701989650726,0.0001150368,0.9054188132286072,-0.0052307756268419325,0.0006221901,0.04601472,0.125,0.01826690643792972,-0.020010709762573242,10544,,,10629.0,10629.0,-129.9200002,16.4
6009,449,2637,2700288,,,,,,,,,,,9293.8,17.44,,,,
6010,449,2638,2701312,-1.444670021533966,0.0001149856,0.898841917514801,-0.004055789613630623,0.00077252445,0.04599424,0.1259765625,0.02245482220314443,-0.014239296317100525,10548,9293.8,17.44,,,,
6011,449,2639,2702336,-1.4499796330928802,0.0001149344,0.8317123651504517,-0.002912553696660325,0.0005577865,0.04597376,0.084716796875,0.03371375426650047,-0.007666964083909988,10552,9322.23,17.44,,,,
6012,449,2640,2703360,-1.4478264600038528,0.00011488319999999999,0.9250866174697876,-0.00597635647864081,0.00090619264,0.04595328,0.12744140625,0.011907573672942817,-0.020378179848194122,10556,9294.04,17.43,,,,
6013,449,2641,2704384,-1.4488960206508636,0.00011483199999999999,0.8654029965400696,-0.002926991495769471,0.001050946,0.045932799999999996,0.0986328125,0.03246331377886236,-0.006217309273779392,10560,9294.04,17.43,,,,
6014,449,2642,2705408,-1.4257682636380196,0.0001147808,0.8952596187591553,-0.0051260231412015855,0.0008908805,0.04591232,0.13427734375,0.017675215261988342,-0.016257939860224724,10564,9294.04,17.43,,,,
6015,449,2643,2706432,-1.4443833976984024,0.0001147296,0.9218238592147827,-0.004731339635327458,0.00093751366,0.045891839999999996,0.103759765625,0.017585188674274832,-0.0198300052434206,10568,9294.04,17.43,,,,
6016,450,2644,2707456,-1.4451346769928932,0.00011467840000000002,0.9283041954040527,-0.0032241174194496125,0.001087518,0.04587136000000001,0.130859375,0.013436096254736185,-0.013500191271305084,10572,9294.04,17.43,,,,
6017,450,2645,2708480,-1.4442776590585709,0.00011462720000000001,0.9196376800537109,-0.0044221437710803,0.0009799625,0.04585088000000001,0.124755859375,0.0136590133770369,-0.015047031454741955,10576,9294.04,17.43,,,,
6018,450,2646,2709504,-1.4443028718233109,0.00011457600000000001,0.9557153582572937,-0.005090996448416263,0.0006716863,0.04583040000000001,0.109375,0.0076532430248335,-0.019679855555295944,10580,9332.35,17.35,,,,
6019,450,2647,2710528,-1.4514714032411575,0.00011452480000000002,0.939452588558197,-0.004606544564012438,0.0011899383,0.045809920000000004,0.1201171875,0.011021018959581852,-0.018352024257183075,10584,9332.35,17.35,,,,
6020,450,2648,2711552,-1.436813086271286,0.00011447360000000001,0.8758808970451355,-0.004445662256330252,0.0010342752,0.04578944000000001,0.090576171875,0.018326625577174127,-0.01754901558160782,10588,9332.35,17.35,,,,
6021,450,2649,2712576,-1.451401062309742,0.00011442240000000001,0.9164796471595764,-0.0026436782209202647,0.00040604832,0.045768960000000004,0.129638671875,0.014461312093771994,-0.013758599758148193,10592,9332.35,17.35,,,,
