time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/entropy_loss,train/clip_fraction,train/explained_variance,train/n_updates,train/approx_kl,train/policy_gradient_loss,train/clip_range,train/value_loss,train/learning_rate,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_object_reward,eval/mean_score_reward
64,3814,246784,241,-1.435564011335373,0.021484375,0.5324463248252869,960,0.0010620318,-0.0005221131723374128,0.09508480000000001,0.08844891702756286,0.000237712,0.02098187990486622,-20.18,3824.53,,,,
64,3830,247808,242,-1.4632700234651566,0.035400390625,0.4325065612792969,964,0.00068268366,-0.0007102674862835556,0.09506432000000001,0.07926460006274283,0.0002376608,0.023756977170705795,-20.16,3832.71,,,,
64,3846,248832,243,-1.4549653306603432,0.177978515625,0.7846657037734985,968,0.003764043,-0.002880570915294811,0.09504384,0.04011140996590257,0.0002376096,0.004106118343770504,-20.14,3845.21,,,,
64,3862,249856,244,-1.447176679968834,0.01513671875,0.6875237226486206,972,0.0015339013,-0.001009154657367617,0.09502336,0.059937052661553025,0.00023755840000000002,0.003047611564397812,-20.14,3847.5,,,,
,,250000,,-1.4814646691083908,0.168701171875,0.5987706184387207,976,0.0025682314,-0.002643241750774905,0.09500288000000001,0.06447626324370503,0.00023750720000000002,0.005264319479465485,,,3056.0,3056.0,-1.1600000000000001,-21.0
64,3915,250880,245,,,,,,,,,,,-20.13,3848.53,,,,
64,3931,251904,246,-1.4444911628961563,0.146240234375,0.6547885537147522,980,0.002033296,-0.0032759497698862106,0.09498240000000001,0.057108336593955755,0.000237456,0.006777709349989891,-20.13,3848.53,,,,
64,3945,252928,247,-1.4606543481349945,0.049560546875,0.6335331201553345,984,0.001760672,-0.0006799168768338859,0.09496192,0.05603361688554287,0.0002374048,0.010151047259569168,-20.15,3845.3,,,,
64,3960,253952,248,-1.4937985762953758,0.011962890625,0.6355025768280029,988,0.0006956684,-7.442434434778988e-05,0.09494144,0.08095358964055777,0.0002373536,0.018061229959130287,-20.15,3845.3,,,,
64,3974,254976,249,-1.4607914090156555,0.17578125,0.5224984884262085,992,0.0023282894,-0.000894122029421851,0.09492096,0.06310477433726192,0.0002373024,0.009783245623111725,-20.16,3838.47,,,,
64,3989,256000,250,-1.4708063080906868,0.01904296875,0.7674193382263184,996,0.0012530168,-0.0007891452987678349,0.09490048000000001,0.037321296404115856,0.0002372512,-0.00501210056245327,-20.17,3833.5,,,,
64,4004,257024,251,-1.4847197830677032,0.052734375,0.8469735980033875,1000,0.0015866485,-0.0014158513367874548,0.09488,0.045683143893256783,0.0002372,0.011026393622159958,-20.2,3813.55,,,,
64,4017,258048,252,-1.4717996343970299,0.01416015625,0.6794270277023315,1004,0.0022168679,-0.0012585778313223273,0.09485952,0.07595121185295284,0.0002371488,0.019871650263667107,-20.2,3813.55,,,,
64,4032,259072,253,-1.4494184851646423,0.020263671875,0.511803925037384,1008,0.0018452748,-0.0004138949589105323,0.09483904,0.07153390534222126,0.00023709759999999998,0.01772010326385498,-20.2,3810.78,,,,
64,4046,260096,254,-1.4795972555875778,0.18505859375,0.6930238008499146,1012,0.0030784644,-0.004303639027057216,0.09481856,0.04625204065814614,0.0002370464,0.005959887057542801,-20.21,3813.94,,,,
64,4062,261120,255,-1.4896437227725983,0.028564453125,0.6981963515281677,1016,0.0016741887,-0.00119258530321531,0.09479808,0.05956955091096461,0.0002369952,0.00853169895708561,-20.21,3813.94,,,,
64,4077,262144,256,-1.4895947203040123,0.0859375,0.3709556460380554,1020,0.0026650962,-0.0017285213543800637,0.0947776,0.10766255436465144,0.000236944,0.026072856038808823,-20.21,3813.94,,,,
64,4091,263168,257,-1.5241885483264923,0.1376953125,0.48273277282714844,1024,0.0028344234,-0.0019381170277483761,0.09475712000000001,0.05942194745875895,0.00023689280000000002,0.013746016658842564,-20.21,3813.94,,,,
64,4106,264192,258,-1.523243896663189,0.103271484375,0.5708013772964478,1028,0.0037690406,-0.0016508596308995038,0.09473664,0.07247070083394647,0.0002368416,0.0005908310413360596,-20.2,3810.64,,,,
64,4121,265216,259,-1.5188715010881424,0.09619140625,0.6934232711791992,1032,0.0017599424,-0.0010448922694195062,0.09471616000000001,0.09104335773736238,0.00023679040000000002,0.026962745934724808,-20.18,3829.71,,,,
64,4135,266240,260,-1.498552419245243,0.07763671875,0.6832296252250671,1036,0.0032256513,-0.001194754702737555,0.09469568,0.07010551891289651,0.0002367392,0.022233005613088608,-20.18,3829.71,,,,
64,4150,267264,261,-1.5230712220072746,0.055419921875,0.5870953798294067,1040,0.0010868001,0.00014170512440614402,0.09467520000000001,0.07980182114988565,0.000236688,0.014940671622753143,-20.14,3851.11,,,,
64,4163,268288,262,-1.4933033660054207,0.045654296875,0.8901325464248657,1044,0.0018299893,-0.00024422569549642503,0.09465472000000001,0.0617251549847424,0.0002366368,0.012427148409187794,-20.15,3861.02,,,,
64,4177,269312,263,-1.4804526269435883,0.01953125,0.3453230857849121,1048,0.0015239022,-0.0011570441420190036,0.09463424000000001,0.09250580659136176,0.0002365856,0.01848214864730835,-20.15,3861.02,,,,
64,4191,270336,264,-1.4606363773345947,0.034912109375,0.46406203508377075,1052,0.0023800465,-0.00018011059728451073,0.09461376,0.09704821184277534,0.00023653440000000002,0.02492167428135872,-20.15,3861.02,,,,
64,4205,271360,265,-1.477587841451168,0.016357421875,0.6161655783653259,1056,0.0008875465,-0.0011268821253906935,0.09459328,0.08038901397958398,0.00023648320000000002,0.01464042253792286,-20.15,3861.02,,,,
64,4219,272384,266,-1.484943427145481,0.080322265625,0.4245991110801697,1060,0.0025041727,-0.0006052926473785192,0.09457280000000001,0.07634490123018622,0.00023643200000000002,0.022729989141225815,-20.15,3864.04,,,,
64,4234,273408,267,-1.4880227148532867,0.115966796875,0.490534245967865,1064,0.002589558,-0.0033453583309892565,0.09455232000000001,0.09818116296082735,0.0002363808,0.014813903719186783,-20.13,3869.47,,,,
64,4249,274432,268,-1.459778070449829,0.014404296875,0.8328814506530762,1068,0.0009375917,-0.0006219443457666785,0.09453184,0.02940407965797931,0.0002363296,-0.00898180715739727,-20.12,3879.28,,,,
,,275000,,-1.43080186098814,0.1533203125,0.6089951992034912,1072,0.0039126826,-0.0016431092226412147,0.09451136,0.0683418468106538,0.0002362784,0.0018664002418518066,,,3056.0,3056.0,-1.1600000000000001,-21.0
63,4305,275456,269,,,,,,,,,,,-20.12,3881.38,,,,
64,4319,276480,270,-1.445549763739109,0.084716796875,0.7484392523765564,1076,0.0034786123,-0.0009080501040443778,0.09449088,0.05773040419444442,0.0002362272,0.01024797186255455,-20.09,3884.6,,,,
64,4333,277504,271,-1.452782429754734,0.0732421875,0.7611287832260132,1080,0.0014813151,-0.0015631112910341471,0.09447040000000001,0.04307490377686918,0.000236176,-0.0012564994394779205,-20.09,3884.6,,,,
64,4347,278528,272,-1.4408386200666428,0.04345703125,0.6836482882499695,1084,0.0014277286,-0.0013497208419721574,0.09444992,0.04462347202934325,0.0002361248,-0.0009447243064641953,-20.09,3884.6,,,,
64,4361,279552,273,-1.4659181162714958,0.09228515625,0.440620481967926,1088,0.0018776881,-0.0032210353238042444,0.09442944,0.08851742884144187,0.0002360736,0.035411104559898376,-20.08,3888.69,,,,
64,4375,280576,274,-1.461022049188614,0.015380859375,0.6723064184188843,1092,0.0010080445,0.00021959007426630706,0.09440896,0.06537924124859273,0.00023602239999999999,0.013681825250387192,-20.08,3882.52,,,,
64,4390,281600,275,-1.4468322098255157,0.0576171875,0.6768367290496826,1096,0.0013296033,-0.000974463255261071,0.09438848,0.06049105152487755,0.0002359712,0.011360939592123032,-20.08,3879.98,,,,
64,4403,282624,276,-1.4403647184371948,0.05615234375,0.45319777727127075,1100,0.002022975,-0.0014225801860447973,0.09436800000000001,0.08613429171964526,0.00023592,0.02707163244485855,-20.08,3879.98,,,,
64,4417,283648,277,-1.435807153582573,0.078369140625,0.7876468896865845,1104,0.0030733014,-0.0019420489843469113,0.09434752,0.05016492446884513,0.0002358688,0.005451961420476437,-20.07,3898.3,,,,
64,4432,284672,278,-1.439371220767498,0.01123046875,0.7000223398208618,1108,0.0005900587,6.589351687580347e-05,0.09432704,0.06153526762500405,0.0002358176,0.013146914541721344,-20.09,3894.99,,,,
64,4446,285696,279,-1.4251342937350273,0.052001953125,0.4262179732322693,1112,0.0016936455,-0.0011479629611130804,0.09430656,0.06850797147490084,0.0002357664,0.007232561707496643,-20.09,3894.99,,,,
64,4459,286720,280,-1.397222988307476,0.05126953125,0.5969802141189575,1116,0.0031303796,-0.0009586163650965318,0.09428608000000001,0.0841505411081016,0.00023571520000000002,0.017159726470708847,-20.09,3912.08,,,,
64,4472,287744,281,-1.383175365626812,0.034423828125,0.6370891332626343,1120,0.0023714348,-0.0010146898566745222,0.0942656,0.0450869295746088,0.000235664,0.004550915211439133,-20.09,3912.48,,,,
64,4486,288768,282,-1.3824961706995964,0.058349609375,0.831612765789032,1124,0.001790854,-0.0021758140937890857,0.09424512000000002,0.0408764787716791,0.0002356128,-0.00028852932155132294,-20.11,3904.84,,,,
64,4501,289792,283,-1.3892428576946259,0.08544921875,0.769870400428772,1128,0.0019605125,-0.0004301874723751098,0.09422464000000001,0.037128598894923925,0.0002355616,0.00041029416024684906,-20.11,3904.84,,,,
64,4515,290816,284,-1.4091793224215508,0.179931640625,0.6788304448127747,1132,0.0033666445,-0.0026477481587789953,0.09420416000000001,0.051801127614453435,0.0002355104,0.003464503213763237,-20.11,3897.3,,,,
64,4529,291840,285,-1.439666360616684,0.101318359375,0.8552696704864502,1136,0.0037880098,-0.0013263792206998914,0.09418368,0.04423678386956453,0.00023545920000000002,0.002784689888358116,-20.11,3897.3,,,,
64,4543,292864,286,-1.4428429827094078,0.066162109375,0.6452740430831909,1140,0.0022547909,-0.0012567747908178717,0.0941632,0.06399148632772267,0.00023540800000000002,0.014941956847906113,-20.1,3898.56,,,,
64,4558,293888,287,-1.4360461235046387,0.145751953125,0.8147756457328796,1144,0.0019034041,-0.0020586972241289914,0.09414272000000001,0.04718845314346254,0.00023535680000000002,-4.9173831939697266e-05,-20.1,3898.56,,,,
64,4572,294912,288,-1.4358209073543549,0.211181640625,0.6791740655899048,1148,0.002214482,-0.0030009521142346784,0.09412224000000001,0.05569523619487882,0.0002353056,0.010619424283504486,-20.09,3900.16,,,,
64,4586,295936,289,-1.4614946842193604,0.162109375,0.7261040210723877,1152,0.0016394814,-0.002569589560152963,0.09410176,0.0711121023632586,0.0002352544,0.0052576567977666855,-20.09,3900.88,,,,
64,4599,296960,290,-1.4109226688742638,0.14794921875,0.49399328231811523,1156,0.001972613,-0.0014965841255616397,0.09408128,0.10355278989300132,0.0002352032,0.041002463549375534,-20.08,3898.02,,,,
64,4613,297984,291,-1.4250575304031372,0.100341796875,0.8278778791427612,1160,0.0018653687,-0.0018334328196942806,0.0940608,0.04433519532904029,0.000235152,-0.0028657671064138412,-20.05,3902.93,,,,
64,4627,299008,292,-1.3894982859492302,0.05419921875,0.6442788243293762,1164,0.0017329952,-0.0008721232879906893,0.09404032000000001,0.06404278357513249,0.0002351008,0.014264006167650223,-20.03,3904.07,,,,
,,300000,,-1.3822205513715744,0.109619140625,0.8200530409812927,1168,0.0019777608,-0.004203981967293657,0.09401984000000001,0.03992442321032286,0.0002350496,-0.0015893857926130295,,,3056.0,3056.0,-20.503999999999998,-21.0
64,4679,300032,293,,,,,,,,,,,-20.03,3910.66,,,,
64,4693,301056,294,-1.353580467402935,0.183837890625,0.6609328985214233,1172,0.0024217407,-0.0022108322227722965,0.09399936,0.07402839977294207,0.0002349984,0.01533251442015171,-20.02,3916.96,,,,
64,4707,302080,295,-1.409965381026268,0.1767578125,0.7157529592514038,1176,0.0008456765,0.0003296890063211322,0.09397888,0.06659806100651622,0.0002349472,0.012040533125400543,-20.02,3916.96,,,,
