#{"t_start": 1752507550.553202, "env_id": "SafeCartPole-v0"}
r,l,t,c
200.0,200,161.667779,0.0
200.0,200,161.838261,0.0
200.0,200,162.498347,0.0
200.0,200,162.667902,0.0
200.0,200,162.837374,0.0
200.0,200,163.006885,0.0
200.0,200,163.176945,0.0
200.0,200,163.347593,0.0
200.0,200,163.517327,0.0
200.0,200,163.689552,0.0
200.0,200,163.859757,0.0
200.0,200,164.029342,0.0
200.0,200,164.199418,0.0
200.0,200,164.859629,0.0
200.0,200,165.029297,0.0
200.0,200,165.199133,0.0
200.0,200,165.368628,0.0
200.0,200,165.537559,0.0
200.0,200,165.708961,0.0
200.0,200,165.880179,0.0
200.0,200,166.051562,0.0
200.0,200,166.220839,0.0
200.0,200,166.390109,0.0
200.0,200,167.052066,0.0
200.0,200,167.222003,0.0
200.0,200,167.392061,0.0
200.0,200,167.561634,0.0
200.0,200,167.732923,0.0
200.0,200,167.903624,0.0
200.0,200,168.073522,0.0
200.0,200,168.243537,0.0
200.0,200,168.413154,0.0
200.0,200,168.582959,0.0
200.0,200,169.243262,0.0
200.0,200,169.413166,0.0
200.0,200,169.583515,0.0
200.0,200,169.754575,0.0
200.0,200,169.924931,0.0
200.0,200,170.095405,0.0
200.0,200,170.266199,0.0
200.0,200,170.436861,0.0
200.0,200,170.607808,0.0
200.0,200,170.778244,0.0
200.0,200,171.441959,0.0
200.0,200,171.611693,0.0
200.0,200,171.782809,0.0
200.0,200,171.954628,0.0
200.0,200,172.125916,0.0
200.0,200,172.295826,0.0
200.0,200,172.465508,0.0
200.0,200,172.635347,0.0
200.0,200,172.805088,0.0
200.0,200,172.9746,0.0
200.0,200,173.144328,0.0
200.0,200,173.80479,0.0
200.0,200,173.975567,0.0
200.0,200,174.145466,0.0
200.0,200,174.315128,0.0
200.0,200,174.484466,0.0
200.0,200,174.654273,0.0
200.0,200,174.823998,0.0
200.0,200,174.993574,0.0
200.0,200,175.163055,0.0
200.0,200,175.332649,0.0
200.0,200,176.000778,0.0
200.0,200,176.172381,0.0
200.0,200,176.343248,0.0
200.0,200,176.512668,0.0
200.0,200,176.681368,0.0
200.0,200,176.849957,0.0
200.0,200,177.019088,0.0
200.0,200,177.187695,0.0
200.0,200,177.356797,0.0
200.0,200,177.525365,0.0
200.0,200,178.185377,0.0
200.0,200,178.353728,0.0
200.0,200,178.522238,0.0
200.0,200,178.690574,0.0
200.0,200,178.858906,0.0
200.0,200,179.02704,0.0
200.0,200,179.19526,0.0
200.0,200,179.363497,0.0
200.0,200,179.53173,0.0
200.0,200,179.700341,0.0
200.0,200,180.359285,0.0
200.0,200,180.528127,0.0
200.0,200,180.696969,0.0
200.0,200,180.866269,0.0
200.0,200,181.036056,0.0
200.0,200,181.205018,0.0
200.0,200,181.373762,0.0
200.0,200,181.542153,0.0
200.0,200,181.710626,0.0
200.0,200,181.87921,0.0
200.0,200,182.049705,0.0
200.0,200,182.706813,0.0
200.0,200,182.875229,0.0
200.0,200,183.043998,0.0
200.0,200,183.212733,0.0
200.0,200,183.381414,0.0
200.0,200,183.549934,0.0
200.0,200,183.718276,0.0
200.0,200,183.886829,0.0
200.0,200,184.056917,0.0
200.0,200,184.227165,0.0
200.0,200,184.883385,0.0
200.0,200,185.051827,0.0
200.0,200,185.220224,0.0
200.0,200,185.388446,0.0
200.0,200,185.556645,0.0
200.0,200,185.724821,0.0
200.0,200,185.894332,0.0
200.0,200,186.063718,0.0
200.0,200,186.23344,0.0
200.0,200,186.401735,0.0
200.0,200,187.058056,0.0
200.0,200,187.226649,0.0
200.0,200,187.395411,0.0
200.0,200,187.563894,0.0
200.0,200,187.732204,0.0
200.0,200,187.900552,0.0
200.0,200,188.068921,0.0
200.0,200,188.240577,0.0
200.0,200,188.410121,0.0
200.0,200,188.578839,0.0
200.0,200,189.234957,0.0
200.0,200,189.403332,0.0
200.0,200,189.571785,0.0
200.0,200,189.740281,0.0
200.0,200,189.908614,0.0
200.0,200,190.076574,0.0
200.0,200,190.247286,0.0
200.0,200,190.416373,0.0
200.0,200,190.584567,0.0
200.0,200,190.752973,0.0
200.0,200,190.922607,0.0
200.0,200,191.579739,0.0
200.0,200,191.748174,0.0
200.0,200,191.916922,0.0
200.0,200,192.085303,0.0
200.0,200,192.25613,0.0
200.0,200,192.425751,0.0
200.0,200,192.59481,0.0
200.0,200,192.763174,0.0
200.0,200,192.931294,0.0
200.0,200,193.099294,0.0
200.0,200,193.755816,0.0
200.0,200,193.924346,0.0
200.0,200,194.092648,0.0
200.0,200,194.262721,0.0
200.0,200,194.432688,0.0
200.0,200,194.601412,0.0
200.0,200,194.770008,0.0
200.0,200,194.938941,0.0
200.0,200,195.107333,0.0
200.0,200,195.276018,0.0
200.0,200,195.93381,0.0
200.0,200,196.102774,0.0
200.0,200,196.272414,0.0
200.0,200,196.443305,0.0
200.0,200,196.612618,0.0
200.0,200,196.781319,0.0
200.0,200,196.950367,0.0
200.0,200,197.118962,0.0
200.0,200,197.287574,0.0
200.0,200,197.456109,0.0
200.0,200,198.112464,0.0
200.0,200,198.281021,0.0
200.0,200,198.452239,0.0
200.0,200,198.62194,0.0
200.0,200,198.791852,0.0
200.0,200,198.960756,0.0
200.0,200,199.129265,0.0
200.0,200,199.29801,0.0
200.0,200,199.466884,0.0
200.0,200,199.635578,0.0
200.0,200,199.804319,0.0
200.0,200,200.465413,0.0
200.0,200,200.63504,0.0
200.0,200,200.803782,0.0
200.0,200,200.974656,0.0
200.0,200,201.143534,0.0
200.0,200,201.312144,0.0
200.0,200,201.48085,0.0
200.0,200,201.648959,0.0
200.0,200,201.817567,0.0
200.0,200,201.986458,0.0
200.0,200,202.688653,0.0
200.0,200,202.864026,0.0
200.0,200,203.036751,0.0
200.0,200,203.20922,0.0
200.0,200,203.381765,0.0
200.0,200,203.554395,0.0
200.0,200,203.727081,0.0
200.0,200,203.899293,0.0
200.0,200,204.071912,0.0
200.0,200,204.244639,0.0
200.0,200,204.921777,0.0
200.0,200,205.103741,0.0
200.0,200,205.27622,0.0
200.0,200,205.448832,0.0
200.0,200,205.623691,0.0
200.0,200,205.79658,0.0
200.0,200,205.97021,0.0
200.0,200,206.142606,0.0
200.0,200,206.314989,0.0
200.0,200,206.487416,0.0
200.0,200,207.168199,0.0
200.0,200,207.349094,0.0
200.0,200,207.529603,0.0
200.0,200,207.705332,0.0
200.0,200,207.877147,0.0
200.0,200,208.048728,0.0
200.0,200,208.220558,0.0
200.0,200,208.392782,0.0
200.0,200,208.569246,0.0
200.0,200,208.752244,0.0
200.0,200,209.434864,0.0
200.0,200,209.607159,0.0
200.0,200,209.779309,0.0
200.0,200,209.95118,0.0
200.0,200,210.123122,0.0
200.0,200,210.29507,0.0
200.0,200,210.466989,0.0
200.0,200,210.640958,0.0
200.0,200,210.815007,0.0
200.0,200,210.990271,0.0
200.0,200,211.163796,0.0
200.0,200,211.836745,0.0
200.0,200,212.009916,0.0
200.0,200,212.187296,0.0
200.0,200,212.362859,0.0
200.0,200,212.535546,0.0
200.0,200,212.709593,0.0
200.0,200,212.883216,0.0
200.0,200,213.055882,0.0
200.0,200,213.228017,0.0
200.0,200,213.40046,0.0
200.0,200,214.073212,0.0
200.0,200,214.245561,0.0
200.0,200,214.417746,0.0
200.0,200,214.590216,0.0
200.0,200,214.764227,0.0
200.0,200,214.937374,0.0
200.0,200,215.109848,0.0
200.0,200,215.282202,0.0
200.0,200,215.454698,0.0
200.0,200,215.627081,0.0
200.0,200,216.300972,0.0
200.0,200,216.473985,0.0
200.0,200,216.646547,0.0
200.0,200,216.821468,0.0
200.0,200,216.99653,0.0
200.0,200,217.169969,0.0
200.0,200,217.343324,0.0
200.0,200,217.516514,0.0
200.0,200,217.689729,0.0
200.0,200,217.862396,0.0
200.0,200,218.533499,0.0
200.0,200,218.706309,0.0
200.0,200,218.882505,0.0
200.0,200,219.054977,0.0
200.0,200,219.227501,0.0
200.0,200,219.400213,0.0
200.0,200,219.572556,0.0
200.0,200,219.745108,0.0
200.0,200,219.917196,0.0
200.0,200,220.089598,0.0
200.0,200,220.262121,0.0
200.0,200,220.938937,0.0
200.0,200,221.115037,0.0
200.0,200,221.288736,0.0
200.0,200,221.461152,0.0
200.0,200,221.633385,0.0
200.0,200,221.805586,0.0
200.0,200,221.978208,0.0
200.0,200,222.150343,0.0
200.0,200,222.322746,0.0
200.0,200,222.494958,0.0
200.0,200,223.17498,0.0
200.0,200,223.349906,0.0
200.0,200,223.524687,0.0
200.0,200,223.698825,0.0
200.0,200,223.872764,0.0
200.0,200,224.046981,0.0
200.0,200,224.221318,0.0
200.0,200,224.39566,0.0
200.0,200,224.569843,0.0
200.0,200,224.743972,0.0
200.0,200,225.427354,0.0
200.0,200,225.602819,0.0
200.0,200,225.777614,0.0
200.0,200,225.953931,0.0
200.0,200,226.129362,0.0
200.0,200,226.303781,0.0
200.0,200,226.478237,0.0
200.0,200,226.65336,0.0
200.0,200,226.827887,0.0
200.0,200,227.004598,0.0
200.0,200,227.688208,0.0
200.0,200,227.862704,0.0
200.0,200,228.037136,0.0
200.0,200,228.212309,0.0
200.0,200,228.387109,0.0
200.0,200,228.562151,0.0
200.0,200,228.736783,0.0
200.0,200,228.911183,0.0
200.0,200,229.088327,0.0
200.0,200,229.264048,0.0
200.0,200,229.438745,0.0
200.0,200,230.11935,0.0
200.0,200,230.294005,0.0
200.0,200,230.468256,0.0
200.0,200,230.64268,0.0
200.0,200,230.817202,0.0
200.0,200,230.992715,0.0
200.0,200,231.170265,0.0
200.0,200,231.347469,0.0
200.0,200,231.523806,0.0
200.0,200,231.698824,0.0
200.0,200,232.38159,0.0
200.0,200,232.556438,0.0
200.0,200,232.731057,0.0
200.0,200,232.90527,0.0
200.0,200,233.080243,0.0
200.0,200,233.256365,0.0
200.0,200,233.432069,0.0
200.0,200,233.607312,0.0
200.0,200,233.781694,0.0
200.0,200,233.956077,0.0
200.0,200,234.635936,0.0
200.0,200,234.810966,0.0
200.0,200,234.985423,0.0
200.0,200,235.16114,0.0
200.0,200,235.339154,0.0
200.0,200,235.51541,0.0
200.0,200,235.690574,0.0
200.0,200,235.865379,0.0
200.0,200,236.040471,0.0
200.0,200,236.216157,0.0
200.0,200,236.898111,0.0
200.0,200,237.073349,0.0
200.0,200,237.24946,0.0
200.0,200,237.425627,0.0
200.0,200,237.601181,0.0
200.0,200,237.776186,0.0
200.0,200,237.950372,0.0
200.0,200,238.12449,0.0
200.0,200,238.298728,0.0
200.0,200,238.472893,0.0
200.0,200,238.647461,0.0
200.0,200,239.330199,0.0
200.0,200,239.506089,0.0
200.0,200,239.681691,0.0
200.0,200,239.857784,0.0
200.0,200,240.03339,0.0
200.0,200,240.2078,0.0
200.0,200,240.382176,0.0
200.0,200,240.55649,0.0
200.0,200,240.731295,0.0
200.0,200,240.906964,0.0
200.0,200,241.594311,0.0
200.0,200,241.769581,0.0
200.0,200,241.944436,0.0
200.0,200,242.118999,0.0
200.0,200,242.293837,0.0
200.0,200,242.468277,0.0
200.0,200,242.642764,0.0
200.0,200,242.817209,0.0
200.0,200,242.99127,0.0
200.0,200,243.16573,0.0
200.0,200,243.850625,0.0
200.0,200,244.025148,0.0
200.0,200,244.199441,0.0
200.0,200,244.373633,0.0
200.0,200,244.547797,0.0
200.0,200,244.723934,0.0
200.0,200,244.897801,0.0
200.0,200,245.071837,0.0
200.0,200,245.246514,0.0
200.0,200,245.422944,0.0
200.0,200,246.111482,0.0
200.0,200,246.286097,0.0
200.0,200,246.460238,0.0
200.0,200,246.635258,0.0
200.0,200,246.809782,0.0
200.0,200,246.984364,0.0
200.0,200,247.158109,0.0
200.0,200,247.332294,0.0
200.0,200,247.50843,0.0
200.0,200,247.683438,0.0
200.0,200,247.857758,0.0
200.0,200,248.537559,0.0
200.0,200,248.711958,0.0
200.0,200,248.886137,0.0
200.0,200,249.0604,0.0
200.0,200,249.235054,0.0
200.0,200,249.409518,0.0
200.0,200,249.586322,0.0
200.0,200,249.762066,0.0
200.0,200,249.937552,0.0
200.0,200,250.11237,0.0
200.0,200,250.792482,0.0
200.0,200,250.967573,0.0
200.0,200,251.141738,0.0
200.0,200,251.316834,0.0
200.0,200,251.492467,0.0
200.0,200,251.669129,0.0
200.0,200,251.844737,0.0
200.0,200,252.020518,0.0
200.0,200,252.19552,0.0
200.0,200,252.370334,0.0
200.0,200,253.050745,0.0
200.0,200,253.225303,0.0
200.0,200,253.399564,0.0
200.0,200,253.576174,0.0
200.0,200,253.754121,0.0
200.0,200,253.931683,0.0
200.0,200,254.107556,0.0
200.0,200,254.281992,0.0
200.0,200,254.456389,0.0
200.0,200,254.630721,0.0
200.0,200,255.310885,0.0
200.0,200,255.485227,0.0
200.0,200,255.661557,0.0
200.0,200,255.83793,0.0
200.0,200,256.015488,0.0
200.0,200,256.192819,0.0
200.0,200,256.368496,0.0
200.0,200,256.543066,0.0
200.0,200,256.717627,0.0
200.0,200,256.892205,0.0
200.0,200,257.06694,0.0
200.0,200,257.749473,0.0
200.0,200,257.924983,0.0
200.0,200,258.099263,0.0
200.0,200,258.273333,0.0
200.0,200,258.44762,0.0
200.0,200,258.62207,0.0
200.0,200,258.796682,0.0
200.0,200,258.970711,0.0
200.0,200,259.145068,0.0
200.0,200,259.319357,0.0
200.0,200,260.005833,0.0
200.0,200,260.192593,0.0
200.0,200,260.380899,0.0
200.0,200,260.558662,0.0
200.0,200,260.734772,0.0
200.0,200,260.914036,0.0
200.0,200,261.093605,0.0
200.0,200,261.271969,0.0
200.0,200,261.448373,0.0
200.0,200,261.622785,0.0
200.0,200,262.309792,0.0
200.0,200,262.484754,0.0
200.0,200,262.659669,0.0
200.0,200,262.834485,0.0
200.0,200,263.009079,0.0
200.0,200,263.183606,0.0
200.0,200,263.358972,0.0
200.0,200,263.53873,0.0
200.0,200,263.724606,0.0
200.0,200,263.91304,0.0
200.0,200,264.604017,0.0
200.0,200,264.778879,0.0
200.0,200,264.953135,0.0
200.0,200,265.127559,0.0
200.0,200,265.301934,0.0
200.0,200,265.476426,0.0
200.0,200,265.650909,0.0
200.0,200,265.82654,0.0
200.0,200,266.003858,0.0
200.0,200,266.179179,0.0
200.0,200,266.860515,0.0
200.0,200,267.035202,0.0
200.0,200,267.209607,0.0
200.0,200,267.384255,0.0
200.0,200,267.558423,0.0
200.0,200,267.732618,0.0
200.0,200,267.908881,0.0
200.0,200,268.08524,0.0
200.0,200,268.260154,0.0
200.0,200,268.434234,0.0
200.0,200,268.609169,0.0
200.0,200,269.290159,0.0
200.0,200,269.464553,0.0
200.0,200,269.639259,0.0
200.0,200,269.813973,0.0
200.0,200,269.993006,0.0
200.0,200,270.181645,0.0
200.0,200,270.370286,0.0
200.0,200,270.556209,0.0
200.0,200,270.741798,0.0
200.0,200,270.928855,0.0
200.0,200,271.650353,0.0
200.0,200,271.83588,0.0
200.0,200,272.023301,0.0
200.0,200,272.210548,0.0
200.0,200,272.396912,0.0
200.0,200,272.578909,0.0
200.0,200,272.754347,0.0
200.0,200,272.929286,0.0
200.0,200,273.103776,0.0
200.0,200,273.278374,0.0
200.0,200,273.979034,0.0
200.0,200,274.1598,0.0
200.0,200,274.33489,0.0
200.0,200,274.509527,0.0
200.0,200,274.683796,0.0
200.0,200,274.858126,0.0
200.0,200,275.032358,0.0
200.0,200,275.206726,0.0
200.0,200,275.391274,0.0
200.0,200,275.576244,0.0
200.0,200,276.295694,0.0
200.0,200,276.481662,0.0
200.0,200,276.6673,0.0
200.0,200,276.848208,0.0
200.0,200,277.03031,0.0
200.0,200,277.212123,0.0
200.0,200,277.39507,0.0
200.0,200,277.578179,0.0
200.0,200,277.765904,0.0
200.0,200,277.950723,0.0
200.0,200,278.13479,0.0
200.0,200,278.834438,0.0
200.0,200,279.01585,0.0
200.0,200,279.197341,0.0
200.0,200,279.378623,0.0
200.0,200,279.560566,0.0
200.0,200,279.7419,0.0
200.0,200,279.923505,0.0
200.0,200,280.105654,0.0
200.0,200,280.288924,0.0
200.0,200,280.470541,0.0
200.0,200,281.170273,0.0
200.0,200,281.34891,0.0
200.0,200,281.523199,0.0
200.0,200,281.697484,0.0
200.0,200,281.871965,0.0
200.0,200,282.049986,0.0
200.0,200,282.23754,0.0
200.0,200,282.423665,0.0
200.0,200,282.606619,0.0
200.0,200,282.791704,0.0
200.0,200,283.517157,0.0
200.0,200,283.70297,0.0
200.0,200,283.888259,0.0
200.0,200,284.073603,0.0
200.0,200,284.260875,0.0
200.0,200,284.448576,0.0
200.0,200,284.634684,0.0
200.0,200,284.821315,0.0
200.0,200,285.007529,0.0
200.0,200,285.193496,0.0
200.0,200,285.911295,0.0
200.0,200,286.092921,0.0
200.0,200,286.279514,0.0
200.0,200,286.467298,0.0
200.0,200,286.65454,0.0
200.0,200,286.841024,0.0
200.0,200,287.027521,0.0
200.0,200,287.214885,0.0
200.0,200,287.405874,0.0
200.0,200,287.594839,0.0
200.0,200,287.782427,0.0
200.0,200,288.468901,0.0
200.0,200,288.654456,0.0
200.0,200,288.840115,0.0
200.0,200,289.025908,0.0
200.0,200,289.211396,0.0
200.0,200,289.390561,0.0
200.0,200,289.565807,0.0
200.0,200,289.740405,0.0
200.0,200,289.91496,0.0
200.0,200,290.089455,0.0
200.0,200,290.784494,0.0
200.0,200,290.960315,0.0
200.0,200,291.135147,0.0
200.0,200,291.310022,0.0
200.0,200,291.484241,0.0
200.0,200,291.658772,0.0
200.0,200,291.83308,0.0
200.0,200,292.009039,0.0
200.0,200,292.190693,0.0
200.0,200,292.37429,0.0
200.0,200,293.062504,0.0
200.0,200,293.237511,0.0
200.0,200,293.41185,0.0
200.0,200,293.586259,0.0
200.0,200,293.760839,0.0
200.0,200,293.935259,0.0
200.0,200,294.109334,0.0
200.0,200,294.283632,0.0
200.0,200,294.459262,0.0
200.0,200,294.635114,0.0
200.0,200,295.317997,0.0
200.0,200,295.492321,0.0
200.0,200,295.666814,0.0
200.0,200,295.84134,0.0
200.0,200,296.016815,0.0
200.0,200,296.191902,0.0
200.0,200,296.366703,0.0
200.0,200,296.543425,0.0
200.0,200,296.721021,0.0
200.0,200,296.896682,0.0
200.0,200,297.072585,0.0
200.0,200,297.760381,0.0
200.0,200,297.947012,0.0
200.0,200,298.131802,0.0
200.0,200,298.313893,0.0
200.0,200,298.495991,0.0
200.0,200,298.68089,0.0
200.0,200,298.860845,0.0
200.0,200,299.035073,0.0
200.0,200,299.209542,0.0
200.0,200,299.386527,0.0
200.0,200,300.087785,0.0
200.0,200,300.261241,0.0
200.0,200,300.433911,0.0
200.0,200,300.608403,0.0
200.0,200,300.783625,0.0
200.0,200,300.960721,0.0
200.0,200,301.136745,0.0
200.0,200,301.309899,0.0
200.0,200,301.482521,0.0
200.0,200,301.655525,0.0
200.0,200,302.33099,0.0
200.0,200,302.503637,0.0
200.0,200,302.678185,0.0
200.0,200,302.852176,0.0
200.0,200,303.025341,0.0
200.0,200,303.197821,0.0
200.0,200,303.370538,0.0
200.0,200,303.543486,0.0
200.0,200,303.715918,0.0
200.0,200,303.888283,0.0
200.0,200,304.562541,0.0
200.0,200,304.737654,0.0
200.0,200,304.912372,0.0
200.0,200,305.085913,0.0
200.0,200,305.259235,0.0
200.0,200,305.43228,0.0
200.0,200,305.604727,0.0
200.0,200,305.778174,0.0
200.0,200,305.953138,0.0
200.0,200,306.126192,0.0
200.0,200,306.298926,0.0
200.0,200,306.981395,0.0
200.0,200,307.155977,0.0
200.0,200,307.329516,0.0
200.0,200,307.501903,0.0
200.0,200,307.675093,0.0
200.0,200,307.847965,0.0
200.0,200,308.020333,0.0
200.0,200,308.193114,0.0
200.0,200,308.365935,0.0
200.0,200,308.539006,0.0
200.0,200,309.218282,0.0
200.0,200,309.391557,0.0
200.0,200,309.564396,0.0
200.0,200,309.73731,0.0
200.0,200,309.909948,0.0
200.0,200,310.082883,0.0
200.0,200,310.255421,0.0
200.0,200,310.428174,0.0
200.0,200,310.600869,0.0
200.0,200,310.774441,0.0
200.0,200,311.456397,0.0
200.0,200,311.629422,0.0
200.0,200,311.802451,0.0
200.0,200,311.976045,0.0
200.0,200,312.148852,0.0
200.0,200,312.321749,0.0
200.0,200,312.494494,0.0
200.0,200,312.667935,0.0
200.0,200,312.841986,0.0
200.0,200,313.017902,0.0
200.0,200,313.693175,0.0
200.0,200,313.866062,0.0
200.0,200,314.038569,0.0
200.0,200,314.211103,0.0
200.0,200,314.383755,0.0
200.0,200,314.556608,0.0
200.0,200,314.729468,0.0
200.0,200,314.903328,0.0
200.0,200,315.077176,0.0
200.0,200,315.250258,0.0
200.0,200,315.422417,0.0
200.0,200,316.100851,0.0
200.0,200,316.274013,0.0
200.0,200,316.446882,0.0
200.0,200,316.620106,0.0
200.0,200,316.793792,0.0
200.0,200,316.969445,0.0
200.0,200,317.145673,0.0
200.0,200,317.332847,0.0
200.0,200,317.510359,0.0
200.0,200,317.686376,0.0
200.0,200,318.361286,0.0
200.0,200,318.533521,0.0
200.0,200,318.706244,0.0
200.0,200,318.878429,0.0
200.0,200,319.052522,0.0
200.0,200,319.225316,0.0
200.0,200,319.398413,0.0
200.0,200,319.570595,0.0
200.0,200,319.743017,0.0
200.0,200,319.915293,0.0
200.0,200,320.589097,0.0
200.0,200,320.761879,0.0
200.0,200,320.936686,0.0
200.0,200,321.115894,0.0
200.0,200,321.291671,0.0
200.0,200,321.464362,0.0
200.0,200,321.637034,0.0
200.0,200,321.809814,0.0
200.0,200,321.982858,0.0
200.0,200,322.155312,0.0
200.0,200,322.829497,0.0
200.0,200,323.002115,0.0
200.0,200,323.177978,0.0
200.0,200,323.351886,0.0
200.0,200,323.524381,0.0
200.0,200,323.696947,0.0
200.0,200,323.869554,0.0
200.0,200,324.043986,0.0
200.0,200,324.216147,0.0
200.0,200,324.388328,0.0
200.0,200,325.060814,0.0
200.0,200,325.236176,0.0
200.0,200,325.40992,0.0
200.0,200,325.583153,0.0
200.0,200,325.755947,0.0
200.0,200,325.929681,0.0
200.0,200,326.102608,0.0
200.0,200,326.275095,0.0
200.0,200,326.447676,0.0
200.0,200,326.620717,0.0
200.0,200,326.793622,0.0
200.0,200,327.472374,0.0
200.0,200,327.645035,0.0
200.0,200,327.81788,0.0
200.0,200,327.990715,0.0
200.0,200,328.163248,0.0
200.0,200,328.335874,0.0
200.0,200,328.50848,0.0
200.0,200,328.681245,0.0
200.0,200,328.853953,0.0
200.0,200,329.026324,0.0
200.0,200,329.707681,0.0
200.0,200,329.88081,0.0
200.0,200,330.053756,0.0
200.0,200,330.228981,0.0
200.0,200,330.40471,0.0
200.0,200,330.579911,0.0
200.0,200,330.753176,0.0
200.0,200,330.927543,0.0
200.0,200,331.101383,0.0
200.0,200,331.275422,0.0
200.0,200,331.953992,0.0
200.0,200,332.126754,0.0
200.0,200,332.299291,0.0
200.0,200,332.471662,0.0
200.0,200,332.643976,0.0
200.0,200,332.816383,0.0
200.0,200,332.988764,0.0
200.0,200,333.161029,0.0
200.0,200,333.335296,0.0
200.0,200,333.509756,0.0
200.0,200,334.184877,0.0
200.0,200,334.357677,0.0
200.0,200,334.530243,0.0
200.0,200,334.702812,0.0
200.0,200,334.875671,0.0
200.0,200,335.048644,0.0
200.0,200,335.221269,0.0
200.0,200,335.395899,0.0
200.0,200,335.569659,0.0
200.0,200,335.742546,0.0
200.0,200,335.916667,0.0
200.0,200,336.59206,0.0
200.0,200,336.764728,0.0
200.0,200,336.940477,0.0
200.0,200,337.119502,0.0
200.0,200,337.29213,0.0
200.0,200,337.466784,0.0
200.0,200,337.640244,0.0
200.0,200,337.813785,0.0
200.0,200,337.986782,0.0
200.0,200,338.159564,0.0
200.0,200,338.842277,0.0
200.0,200,339.016602,0.0
200.0,200,339.189134,0.0
200.0,200,339.362126,0.0
200.0,200,339.537893,0.0
200.0,200,339.711769,0.0
200.0,200,339.884716,0.0
200.0,200,340.057245,0.0
200.0,200,340.2301,0.0
200.0,200,340.402772,0.0
200.0,200,341.078732,0.0
200.0,200,341.251422,0.0
200.0,200,341.42469,0.0
200.0,200,341.599082,0.0
200.0,200,341.772768,0.0
200.0,200,341.947046,0.0
200.0,200,342.120479,0.0
200.0,200,342.293241,0.0
200.0,200,342.465698,0.0
200.0,200,342.638705,0.0
200.0,200,343.313416,0.0
200.0,200,343.486578,0.0
200.0,200,343.660381,0.0
200.0,200,343.833077,0.0
200.0,200,344.005935,0.0
200.0,200,344.178231,0.0
200.0,200,344.35058,0.0
200.0,200,344.522835,0.0
200.0,200,344.695196,0.0
200.0,200,344.867305,0.0
200.0,200,345.039469,0.0
200.0,200,345.718907,0.0
200.0,200,345.893447,0.0
200.0,200,346.068332,0.0
200.0,200,346.241156,0.0
200.0,200,346.413786,0.0
200.0,200,346.587026,0.0
200.0,200,346.759944,0.0
200.0,200,346.933036,0.0
200.0,200,347.105562,0.0
200.0,200,347.278067,0.0
200.0,200,347.95941,0.0
200.0,200,348.132098,0.0
200.0,200,348.304721,0.0
200.0,200,348.477443,0.0
200.0,200,348.650052,0.0
200.0,200,348.822991,0.0
200.0,200,348.995719,0.0
200.0,200,349.168687,0.0
200.0,200,349.341445,0.0
200.0,200,349.514623,0.0
200.0,200,350.193768,0.0
200.0,200,350.366648,0.0
200.0,200,350.539131,0.0
200.0,200,350.7122,0.0
200.0,200,350.885969,0.0
200.0,200,351.059342,0.0
200.0,200,351.232625,0.0
200.0,200,351.405942,0.0
200.0,200,351.578607,0.0
200.0,200,351.753266,0.0
200.0,200,352.429878,0.0
200.0,200,352.603092,0.0
200.0,200,352.775856,0.0
200.0,200,352.948559,0.0
200.0,200,353.121217,0.0
200.0,200,353.29381,0.0
200.0,200,353.466357,0.0
200.0,200,353.639095,0.0
200.0,200,353.81345,0.0
200.0,200,353.986753,0.0
200.0,200,354.159382,0.0
200.0,200,354.834079,0.0
200.0,200,355.006763,0.0
200.0,200,355.179389,0.0
200.0,200,355.35208,0.0
200.0,200,355.5246,0.0
200.0,200,355.697108,0.0
200.0,200,355.872326,0.0
200.0,200,356.047778,0.0
200.0,200,356.222416,0.0
200.0,200,356.395469,0.0
200.0,200,357.070448,0.0
200.0,200,357.243192,0.0
200.0,200,357.415509,0.0
200.0,200,357.588348,0.0
200.0,200,357.761159,0.0
200.0,200,357.936029,0.0
200.0,200,358.108809,0.0
200.0,200,358.281235,0.0
200.0,200,358.453919,0.0
200.0,200,358.626588,0.0
200.0,200,359.300202,0.0
200.0,200,359.472778,0.0
200.0,200,359.645459,0.0
200.0,200,359.818777,0.0
200.0,200,359.99445,0.0
200.0,200,360.167678,0.0
200.0,200,360.34047,0.0
200.0,200,360.513002,0.0
200.0,200,360.685433,0.0
200.0,200,360.858156,0.0
200.0,200,361.533302,0.0
200.0,200,361.706322,0.0
200.0,200,361.879624,0.0
200.0,200,362.055804,0.0
200.0,200,362.229281,0.0
200.0,200,362.402338,0.0
200.0,200,362.575405,0.0
200.0,200,362.748196,0.0
200.0,200,362.920783,0.0
200.0,200,363.093449,0.0
200.0,200,363.265893,0.0
200.0,200,363.939885,0.0
200.0,200,364.113864,0.0
200.0,200,364.286263,0.0
200.0,200,364.458654,0.0
200.0,200,364.630964,0.0
200.0,200,364.80356,0.0
200.0,200,364.975934,0.0
200.0,200,365.148287,0.0
200.0,200,365.320319,0.0
200.0,200,365.49263,0.0
200.0,200,366.173428,0.0
200.0,200,366.346429,0.0
200.0,200,366.519606,0.0
200.0,200,366.692589,0.0
200.0,200,366.865513,0.0
200.0,200,367.038393,0.0
200.0,200,367.210899,0.0
200.0,200,367.387931,0.0
200.0,200,367.560473,0.0
200.0,200,367.733115,0.0
200.0,200,368.409625,0.0
200.0,200,368.582179,0.0
200.0,200,368.754841,0.0
200.0,200,368.926933,0.0
200.0,200,369.099117,0.0
200.0,200,369.271445,0.0
