time/fps,time/total_timesteps,time/time_elapsed,time/iterations,train/n_updates,train/entropy_loss,train/value_loss,train/clip_fraction,train/explained_variance,train/loss,train/learning_rate,train/approx_kl,train/clip_range,train/policy_gradient_loss,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_score_reward,eval/mean_score_ep_length,eval/mean_object_reward,eval/mean_object_ep_length
493,905216,1834,884,3532,-1.2964540123939514,0.03049642452970147,0.13330078125,0.9353002905845642,0.0004229489713907242,0.0002047904,0.0023872505,0.08191616,-0.002395099203567952,1.86,9075.48,,,,
493,906240,1835,885,3536,-1.296567291021347,0.028173631755635142,0.114501953125,0.9341682195663452,-0.010196037590503693,0.00020473920000000002,0.0023220473,0.08189568000000001,-0.004248764365911484,1.86,9075.48,,,,
494,907264,1836,886,3540,-1.2662791460752487,0.03706160024739802,0.162353515625,0.9368510842323303,0.017133191227912903,0.00020468800000000002,0.004542608,0.08187520000000001,-0.0009040171280503273,1.86,9075.48,,,,
494,908288,1837,887,3544,-1.2398907020688057,0.023439339245669544,0.12890625,0.9535922408103943,-0.010417849756777287,0.0002046368,0.0020807674,0.08185472,-0.0026508657028898597,1.8,9052.16,,,,
494,909312,1838,888,3548,-1.259444072842598,0.04327765991911292,0.09716796875,0.9114875793457031,0.0007287934422492981,0.0002045856,0.0016686373,0.08183424,-0.0046629723510704935,2.33,8998.33,,,,
494,910336,1839,889,3552,-1.2680200189352036,0.04881973285228014,0.190673828125,0.866034984588623,0.002392297610640526,0.0002045344,0.0031452037,0.08181376000000001,-0.0044736500713042915,2.33,8998.33,,,,
495,911360,1840,890,3556,-1.2583239674568176,0.05576713033951819,0.097412109375,0.8177574276924133,0.005473382771015167,0.0002044832,0.0016315011,0.08179328000000001,-0.001294105313718319,2.33,8998.33,,,,
495,912384,1841,891,3560,-1.242882527410984,0.042616087943315506,0.0986328125,0.8813984394073486,0.0014871824532747269,0.000204432,0.0019772588,0.0817728,-0.0021843002177774906,2.5,8933.51,,,,
495,913408,1842,892,3564,-1.2666687443852425,0.043189263669773936,0.13525390625,0.8760749697685242,0.005420621484518051,0.0002043808,0.0025578388,0.08175232,-0.0032090996392071247,2.5,8933.51,,,,
496,914432,1843,893,3568,-1.2363215237855911,0.0642413143068552,0.10498046875,0.8211551308631897,0.010427091270685196,0.00020432960000000002,0.0024577882,0.08173184,-0.003414626815356314,2.5,8933.51,,,,
496,915456,1844,894,3572,-1.2665295898914337,0.037746405811049044,0.088134765625,0.8846637010574341,-0.006365252658724785,0.0002042784,0.0013379985,0.08171136000000001,-0.0030361611279658973,2.5,8933.51,,,,
496,916480,1845,895,3576,-1.2239328250288963,0.04502816847525537,0.079345703125,0.8735635280609131,0.0015883669257164001,0.0002042272,0.0022255215,0.08169088000000001,-0.002576074475655332,2.35,8920.48,,,,
496,917504,1846,896,3580,-1.2325999438762665,0.04434388503432274,0.111572265625,0.8786551356315613,-0.0002924632281064987,0.000204176,0.0026551778,0.0816704,-0.001806580286938697,2.35,8920.48,,,,
497,918528,1847,897,3584,-1.227319173514843,0.03709864034317434,0.103271484375,0.8904635310173035,-0.0017804540693759918,0.0002041248,0.002448339,0.08164992,-0.0024191546253859997,2.35,8920.48,,,,
497,919552,1848,898,3588,-1.222147911787033,0.047117326175794005,0.08984375,0.8914540410041809,-0.002250373363494873,0.0002040736,0.0017134231,0.08162944,-0.004607329407008365,2.35,8920.48,,,,
497,920576,1849,899,3592,-1.2112468108534813,0.0450101038441062,0.083740234375,0.8795777559280396,-0.0007313080132007599,0.0002040224,0.0015097202,0.08160896000000001,-0.003392070793779567,2.35,8920.48,,,,
497,921600,1850,900,3596,-1.184501737356186,0.03812354907859117,0.091064453125,0.9052973985671997,-0.0011350037530064583,0.0002039712,0.0015773762,0.08158848,-0.002698939642868936,2.65,8903.05,,,,
498,922624,1851,901,3600,-1.1788294687867165,0.048012570245191455,0.150390625,0.8341785669326782,0.0010091997683048248,0.00020391999999999999,0.0013700353,0.081568,-0.002762199495919049,2.65,8903.05,,,,
498,923648,1852,902,3604,-1.183497354388237,0.04648215835914016,0.0751953125,0.838331937789917,-0.00015961378812789917,0.0002038688,0.0015857434,0.08154752000000001,-0.0034403832105454057,2.72,8915.49,,,,
498,924672,1853,903,3608,-1.165361113846302,0.04993595415726304,0.10498046875,0.8390642404556274,0.007179802283644676,0.0002038176,0.0022151803,0.08152704,-0.0029090268653817475,2.72,8915.49,,,,
,925000,,,3612,-1.1310403645038605,0.04343808931298554,0.142578125,0.8701413869857788,0.006250638514757156,0.00020376640000000003,0.0027571684,0.08150656,-0.005222841748036444,,,14.8,7376.2,-12.17,7376.2
490,925696,1886,904,,,,,,,,,,,2.72,8915.49,,,,
491,926720,1887,905,3616,-1.1208659410476685,0.034992082975804806,0.069091796875,0.8907341957092285,-0.0007485095411539078,0.0002037152,0.0016567903,0.08148608,-0.0032439170172438025,2.72,8915.49,,,,
491,927744,1888,906,3620,-1.0990303605794907,0.03130209690425545,0.13818359375,0.8974758386611938,0.0003806948661804199,0.00020366400000000002,0.0021737874,0.08146560000000001,-0.0033761351369321346,2.92,8881.62,,,,
491,928768,1889,907,3624,-1.0859594121575356,0.03734551346860826,0.067138671875,0.8940147161483765,-0.0024513211101293564,0.0002036128,0.0012168677,0.08144512,-0.003059784881770611,2.81,8879.29,,,,
491,929792,1890,908,3628,-1.1093094646930695,0.03800675831735134,0.08251953125,0.9015253186225891,-0.004585867747664452,0.0002035616,0.0022082876,0.08142464,-0.002819696586811915,2.81,8879.29,,,,
492,930816,1891,909,3632,-1.085355967283249,0.03399845480453223,0.095703125,0.9144537448883057,-0.0028940290212631226,0.0002035104,0.0015996846,0.08140416,-0.0027035329840146005,2.81,8879.29,,,,
492,931840,1892,910,3636,-1.109999157488346,0.048373791854828596,0.1201171875,0.8811368346214294,0.007790702395141125,0.0002034592,0.002875146,0.08138368000000001,-0.0022504302905872464,3.01,8939.8,,,,
492,932864,1893,911,3640,-1.1209495216608047,0.04040373209863901,0.08740234375,0.9033711552619934,0.0015425719320774078,0.000203408,0.0011655507,0.08136320000000001,-0.002573777543148026,3.01,8939.8,,,,
492,933888,1894,912,3644,-1.1124117448925972,0.033475704258307815,0.066162109375,0.9114037752151489,-0.003447365015745163,0.0002033568,0.0012049318,0.08134272000000001,-0.0029007619887124747,3.01,8939.8,,,,
493,934912,1895,913,3648,-1.1201445236802101,0.03313360328320414,0.19189453125,0.9148420095443726,-0.0001257583498954773,0.00020330560000000002,0.0032315052,0.08132224,-0.003600827156333253,3.32,8922.66,,,,
493,935936,1896,914,3652,-1.1163460984826088,0.06797195901162922,0.09765625,0.8043628931045532,0.014502685517072678,0.00020325440000000002,0.0025988226,0.08130176,-0.0021115459967404604,3.23,8905.71,,,,
493,936960,1897,915,3656,-1.150083713233471,0.04543853481300175,0.15771484375,0.8559367656707764,-0.004214033484458923,0.0002032032,0.002619315,0.08128128000000001,-0.005415471241576597,3.23,8905.71,,,,
494,937984,1898,916,3660,-1.1408604979515076,0.030252211610786617,0.058837890625,0.9026522040367126,-0.00949137657880783,0.000203152,0.0009442513,0.08126080000000001,-0.0028631112072616816,3.23,8905.71,,,,
494,939008,1899,917,3664,-1.1090442389249802,0.0443590076174587,0.094970703125,0.8645134568214417,-0.001706346869468689,0.0002031008,0.0018235042,0.08124032,-0.002551971934735775,3.23,8905.71,,,,
494,940032,1900,918,3668,-1.1393576562404633,0.04018002457451075,0.14599609375,0.9071968793869019,-6.163772195577621e-05,0.0002030496,0.0022819228,0.08121984,-0.0041078882641159,3.23,8905.71,,,,
494,941056,1901,919,3672,-1.1396560370922089,0.0612335039768368,0.07666015625,0.8789429068565369,0.008328985422849655,0.0002029984,0.002072921,0.08119936,-0.0034840843873098493,3.25,8899.21,,,,
495,942080,1902,920,3676,-1.1468061804771423,0.053495703963562846,0.102783203125,0.8857539892196655,0.00952580664306879,0.0002029472,0.0030150474,0.08117888000000001,-0.0029663515742868185,3.25,8899.21,,,,
495,943104,1903,921,3680,-1.1452020034193993,0.035875749425031245,0.09716796875,0.9404289722442627,0.0013761837035417557,0.000202896,0.0023908624,0.0811584,-0.00373940757708624,3.25,8899.21,,,,
495,944128,1904,922,3684,-1.1299268156290054,0.033160434919409454,0.12109375,0.9390838146209717,-0.002569500356912613,0.00020284479999999999,0.0014979762,0.08113792,-0.00252215942600742,3.55,8884.8,,,,
495,945152,1905,923,3688,-1.138146072626114,0.040427753468975425,0.095703125,0.8871508836746216,0.0042803119868040085,0.00020279359999999998,0.002632663,0.08111744,-0.0011684617202263325,3.55,8884.8,,,,
496,946176,1906,924,3692,-1.2016267627477646,0.0681290787179023,0.108154296875,0.7413264513015747,0.00814739428460598,0.0002027424,0.0022986731,0.08109696,-0.0035306462668813765,3.62,8859.8,,,,
496,947200,1907,925,3696,-1.1943508088588715,0.03590898960828781,0.107177734375,0.8695962429046631,-0.010796061716973782,0.00020269120000000003,0.0030208305,0.08107648,-0.005775987519882619,3.62,8859.8,,,,
496,948224,1908,926,3700,-1.193021647632122,0.04174220887944102,0.165283203125,0.8811433911323547,-0.004629971459507942,0.00020264,0.0018913143,0.081056,-0.005103886709548533,3.62,8859.8,,,,
497,949248,1909,927,3704,-1.1702370643615723,0.03311042650602758,0.099853515625,0.9266489744186401,-0.003731311298906803,0.00020258880000000002,0.0024755069,0.08103552000000001,-0.00422058958793059,3.61,8863.42,,,,
,950000,,,3708,-1.1617616340517998,0.04437550832517445,0.08935546875,0.8905109167098999,-0.0036573167890310287,0.0002025376,0.0021283238,0.08101504,-0.0036498414701782167,,,11.0,8592.8,-0.49000000000000005,8592.8
488,950272,1947,928,,,,,,,,,,,3.66,8878.05,,,,
488,951296,1948,929,3712,-1.1722426414489746,0.032177628483623266,0.082763671875,0.9193492531776428,0.003205288201570511,0.0002024864,0.00241278,0.08099456000000001,-0.002329128619749099,3.67,8881.35,,,,
488,952320,1949,930,3716,-1.192319355905056,0.04137452761642635,0.12451171875,0.8912355899810791,0.0006418991833925247,0.0002024352,0.0019290791,0.08097408,-0.004105822299607098,3.74,8863.19,,,,
488,953344,1950,931,3720,-1.202413097023964,0.039718909887596965,0.07568359375,0.8845032453536987,-0.0015495680272579193,0.000202384,0.0028513467,0.08095360000000001,-0.0035163445863872766,3.74,8863.19,,,,
489,954368,1951,932,3724,-1.171368233859539,0.036498236819170415,0.099853515625,0.910265326499939,-0.00537906214594841,0.0002023328,0.0019206577,0.08093312000000001,-0.0034943752689287066,3.74,8863.19,,,,
489,955392,1952,933,3728,-1.1977867409586906,0.05592700676061213,0.166259765625,0.8703739643096924,0.0013792384415864944,0.0002022816,0.0015514876,0.08091264000000001,-0.003398551169084385,3.74,8863.19,,,,
489,956416,1953,934,3732,-1.191321775317192,0.0310046257218346,0.112548828125,0.9193867444992065,-0.011491430923342705,0.00020223040000000002,0.0019676536,0.08089216,-0.003689697914524004,3.74,8863.19,,,,
489,957440,1954,935,3736,-1.2060203403234482,0.02853224379941821,0.114990234375,0.933953046798706,-0.009882232174277306,0.00020217920000000002,0.0014413847,0.08087168,-0.004700256686192006,3.87,8825.5,,,,
490,958464,1955,936,3740,-1.2386110872030258,0.03777604294009507,0.169189453125,0.9201789498329163,0.007005742751061916,0.00020212800000000001,0.0025568642,0.08085120000000001,-0.0018092451500706375,3.87,8825.5,,,,
490,959488,1956,937,3744,-1.2341536954045296,0.032310973620042205,0.150634765625,0.9298371076583862,0.000490047037601471,0.0002020768,0.003105173,0.08083072000000001,-0.0029360782355070114,3.87,8825.5,,,,
490,960512,1957,938,3748,-1.2161936312913895,0.049478443106636405,0.104736328125,0.8880537152290344,-0.003096688538789749,0.0002020256,0.0017212268,0.08081024,-0.002036705584032461,3.87,8825.5,,,,
490,961536,1958,939,3752,-1.2166601940989494,0.04276426252909005,0.150634765625,0.9001185297966003,-0.00464225746691227,0.0002019744,0.0021082521,0.08078976,-0.004876611987128854,3.87,8825.5,,,,
491,962560,1959,940,3756,-1.220153585076332,0.030714041902683675,0.081787109375,0.925582230091095,-0.002881682477891445,0.0002019232,0.001530631,0.08076928,-0.001961105066584423,4.02,8816.19,,,,
491,963584,1960,941,3760,-1.2397136613726616,0.030587395187467337,0.0859375,0.9234644174575806,-0.007612017914652824,0.000201872,0.0015147643,0.08074880000000001,-0.003755256242584437,4.02,8816.19,,,,
491,964608,1961,942,3764,-1.237903393805027,0.02842369384597987,0.109619140625,0.9139156937599182,-0.008944027125835419,0.0002018208,0.0016510698,0.08072832,-0.004790031351149082,4.02,8816.19,,,,
492,965632,1962,943,3768,-1.2237858846783638,0.023417139542289078,0.086669921875,0.9417538046836853,-0.010032853111624718,0.0002017696,0.0016787889,0.08070784,-0.0007874466245993972,4.02,8816.19,,,,
492,966656,1963,944,3772,-1.2427206858992577,0.04183723381720483,0.105224609375,0.8836347460746765,-0.005178110674023628,0.00020171839999999998,0.002724227,0.08068736,-0.005315340997185558,4.02,8816.19,,,,
492,967680,1964,945,3776,-1.245620772242546,0.02789634477812797,0.1181640625,0.9440042972564697,-0.007778793573379517,0.0002016672,0.0017942181,0.08066688,-0.003781710402108729,4.02,8816.19,,,,
492,968704,1965,946,3780,-1.2643453255295753,0.02256775862770155,0.131103515625,0.945290207862854,-0.009104088880121708,0.000201616,0.0023188551,0.08064640000000001,-0.0038938019424676895,4.02,8816.19,,,,
493,969728,1966,947,3784,-1.2870942428708076,0.022521431325003505,0.0888671875,0.9416264891624451,-0.0036671236157417297,0.0002015648,0.00147077,0.08062592,-0.0022398768342100084,4.14,8847.35,,,,
493,970752,1967,948,3788,-1.3033686354756355,0.02584435627795756,0.126708984375,0.9416505098342896,-0.008196650072932243,0.00020151360000000002,0.0023214265,0.08060544000000001,-0.005317648232448846,4.22,8851.37,,,,
493,971776,1968,949,3792,-1.2822720631957054,0.05791004537604749,0.0751953125,0.7790071368217468,-0.002154659479856491,0.0002014624,0.0015809829,0.08058496,-0.0026456036721356213,4.02,8863.48,,,,
493,972800,1969,950,3796,-1.245476394891739,0.03964003548026085,0.10693359375,0.8800967931747437,-0.00402299128472805,0.00020141120000000001,0.0015866596,0.08056448000000001,-0.004012089571915567,4.02,8863.48,,,,
494,973824,1970,951,3800,-1.26957356184721,0.036830860772170126,0.096435546875,0.8713456392288208,-0.0011630728840827942,0.00020135999999999998,0.0019081088,0.080544,-0.004606354923453182,4.06,8874.23,,,,
494,974848,1971,952,3804,-1.3142134770751,0.032028365414589643,0.087890625,0.8789977431297302,-0.009691774845123291,0.0002013088,0.0022261688,0.08052352000000002,-0.004110140667762607,4.06,8874.23,,,,
,975000,,,3808,-1.2960936725139618,0.031920161098241806,0.101318359375,0.8750035762786865,-0.01388824637979269,0.0002012576,0.0019627968,0.08050304000000001,-0.003804262960329652,,,10.8,8760.8,-29.71,8760.8
485,975872,2009,953,,,,,,,,,,,4.06,8874.23,,,,
485,976896,2010,954,3812,-1.2605124935507774,0.03548900969326496,0.1318359375,0.8787801265716553,0.002088894136250019,0.0002012064,0.0027344595,0.08048256000000001,-0.0013064226950518787,4.3,8858.55,,,,
486,977920,2011,955,3816,-1.2653650417923927,0.03092645457945764,0.1181640625,0.8722898960113525,-0.005364185199141502,0.00020115520000000002,0.0022338382,0.08046208,-0.004386312677524984,4.3,8858.55,,,,
486,978944,2012,956,3820,-1.2765046134591103,0.02464522747322917,0.073486328125,0.9179450869560242,-0.009175708517432213,0.00020110400000000002,0.0015758306,0.0804416,-0.0036014256183989346,4.3,8858.55,,,,
486,979968,2014,957,3824,-1.2639345079660416,0.027151300804689527,0.113525390625,0.9149866700172424,-0.006860263645648956,0.00020105280000000001,0.002285678,0.08042112000000001,-0.004633209231542423,4.3,8858.55,,,,
486,980992,2015,958,3828,-1.2592962682247162,0.03149312920868397,0.061767578125,0.9294868111610413,-0.002578575164079666,0.0002010016,0.0015062445,0.08040064000000001,-0.003165301459375769,4.3,8858.55,,,,
487,982016,2016,959,3832,-1.2289276719093323,0.06805593147873878,0.098876953125,0.8112724423408508,0.01001365389674902,0.0002009504,0.0024022367,0.08038016,-0.0029076655628159642,4.06,8879.24,,,,
487,983040,2017,960,3836,-1.23259237408638,0.03920913673937321,0.120361328125,0.8861730098724365,-0.005982205271720886,0.0002008992,0.002676793,0.08035968,-0.004501165414694697,4.06,8879.24,,,,
487,984064,2018,961,3840,-1.2275480851531029,0.025092265219427645,0.06005859375,0.9271202087402344,-0.0071325842291116714,0.000200848,0.0018366594,0.0803392,-0.003006187966093421,4.06,8879.24,,,,
487,985088,2019,962,3844,-1.1832573115825653,0.04469160130247474,0.08056640625,0.8868973255157471,0.008433745242655277,0.0002007968,0.0012886587,0.08031872000000001,-0.0018723036628216505,4.06,8879.24,,,,
488,986112,2020,963,3848,-1.2222520560026169,0.048035581363365054,0.09326171875,0.8689427375793457,0.0004842448979616165,0.0002007456,0.0021793165,0.08029824,-0.002866754279239103,4.64,8823.59,,,,
488,987136,2021,964,3852,-1.2481472715735435,0.042403735453262925,0.0703125,0.8574330806732178,0.004894658923149109,0.0002006944,0.0023573183,0.08027776,-0.0032496012281626463,4.64,8823.59,,,,
488,988160,2022,965,3856,-1.2294802144169807,0.027547457721084356,0.14453125,0.8817770481109619,-0.0053650978952646255,0.0002006432,0.0023635626,0.08025728,-0.003243251529056579,4.64,8823.59,,,,
488,989184,2023,966,3860,-1.2351829037070274,0.026404614211060107,0.1044921875,0.9114127159118652,-0.0056015439331531525,0.000200592,0.002538584,0.0802368,-0.001994202728383243,4.64,8823.59,,,,
489,990208,2024,967,3864,-1.2237105295062065,0.03732309478800744,0.1123046875,0.8688266277313232,-0.0028100106865167618,0.0002005408,0.001502201,0.08021632000000001,-0.003512971888994798,4.64,8823.59,,,,
489,991232,2025,968,3868,-1.253298319876194,0.03342751425225288,0.142578125,0.8840941786766052,-0.0009462721645832062,0.0002004896,0.0025818755,0.08019584,-0.0028237943188287318,4.64,8823.59,,,,
489,992256,2026,969,3872,-1.259036011993885,0.023037218139506876,0.085205078125,0.9274547100067139,-0.009064126759767532,0.00020043840000000002,0.002284145,0.08017536000000001,-0.0028479378670454025,4.67,8833.33,,,,
489,993280,2027,970,3876,-1.2623352035880089,0.028426348115317523,0.15673828125,0.9029862284660339,-0.006254475563764572,0.0002003872,0.0024517137,0.08015488,-0.0038267907802946866,4.3,8895.44,,,,
490,994304,2028,971,3880,-1.2785632610321045,0.030165681266225874,0.09912109375,0.9227983951568604,-0.006902759894728661,0.00020033600000000001,0.0017878728,0.08013440000000001,-0.005213785683736205,4.3,8895.44,,,,
490,995328,2029,972,3884,-1.2698450684547424,0.04809666727669537,0.070068359375,0.8699236512184143,-0.0012296661734580994,0.00020028479999999998,0.0014384746,0.08011392,-0.002236504980828613,4.3,8895.44,,,,
490,996352,2030,973,3888,-1.2393245324492455,0.043195593636482954,0.097412109375,0.8987213969230652,-0.0013846587389707565,0.0002002336,0.0024467448,0.08009344000000002,-0.004329050192609429,4.3,8895.44,,,,
490,997376,2031,974,3892,-1.252631962299347,0.04031642898917198,0.162109375,0.9030536413192749,-0.0056524500250816345,0.0002001824,0.002828552,0.08007296000000001,-0.004538616864010692,4.35,8912.77,,,,
491,998400,2032,975,3896,-1.2842241376638412,0.036956959404051304,0.10986328125,0.9142336249351501,-0.008274607360363007,0.00020013120000000003,0.0019070643,0.08005248000000001,-0.00464352301787585,4.35,8912.77,,,,
491,999424,2033,976,3900,-1.2623888179659843,0.040953571326099336,0.110107421875,0.9103173017501831,-0.003955472260713577,0.00020008000000000002,0.002714869,0.080032,-0.005765956884715706,4.35,8912.77,,,,
,1000000,,,3904,-1.2118831798434258,0.034906979417428374,0.12939453125,0.9066373109817505,-0.010160189121961594,0.00020002880000000002,0.0028061385,0.08001152,-0.004221422306727618,,,11.6,8496.0,-2.56,8496.0
483,1000448,2070,977,,,,,,,,,,,4.65,8900.07,,,,
483,1001472,2071,978,3908,-1.228689543902874,0.05261807539500296,0.133056640625,0.883392870426178,0.0033420082181692123,0.00019997760000000001,0.002320902,0.07999104000000001,-0.0036758343630935997,4.65,8900.07,,,,
483,1002496,2072,979,3912,-1.2272861376404762,0.042006802977994084,0.11328125,0.9104453325271606,0.000952182337641716,0.0001999264,0.0013680916,0.07997056000000001,-0.005496455240063369,4.65,8900.07,,,,
483,1003520,2073,980,3916,-1.218473881483078,0.03269843012094498,0.11376953125,0.9283426403999329,-0.0044617801904678345,0.0001998752,0.0013760265,0.07995008,-0.003766295121749863,4.7,8922.27,,,,
484,1004544,2074,981,3920,-1.2424577623605728,0.029105958994477987,0.15185546875,0.9290507435798645,-0.010424620471894741,0.000199824,0.0025436385,0.0799296,-0.0049750960897654295,4.7,8922.27,,,,
484,1005568,2075,982,3924,-1.2289992719888687,0.03877522505354136,0.134765625,0.8973625302314758,-0.007992991246283054,0.0001997728,0.0027024222,0.07990912,-0.004979567776899785,4.97,8890.51,,,,
484,1006592,2076,983,3928,-1.262691043317318,0.039787027635611594,0.18212890625,0.8582013845443726,-0.002970069646835327,0.0001997216,0.0046911384,0.07988864000000001,-0.005078030430013314,4.97,8890.51,,,,
484,1007616,2077,984,3932,-1.2529670000076294,0.030103641911409795,0.142578125,0.8820991516113281,-0.013560151681303978,0.0001996704,0.002777509,0.07986816000000001,-0.004203545511700213,4.97,8890.51,,,,
485,1008640,2078,985,3936,-1.253576636314392,0.0301301465369761,0.0810546875,0.8994291424751282,-0.015336800366640091,0.0001996192,0.002020536,0.07984768,-0.005180384207051247,4.97,8890.51,,,,
485,1009664,2079,986,3940,-1.2191358283162117,0.025830804253928363,0.126953125,0.9372813701629639,-0.0018622279167175293,0.000199568,0.0016058495,0.0798272,-0.0035699493892025203,4.84,8929.42,,,,
485,1010688,2080,987,3944,-1.2254628911614418,0.03846011671703309,0.1689453125,0.8817262053489685,0.0033530984073877335,0.0001995168,0.0026386776,0.07980672,-0.004097047261893749,4.84,8929.42,,,,
485,1011712,2081,988,3948,-1.240686945617199,0.023135757190175354,0.114990234375,0.920222818851471,-0.01086651161313057,0.0001994656,0.0021020835,0.07978624000000001,-0.004110609588678926,5.09,8907.7,,,,
486,1012736,2082,989,3952,-1.2085968852043152,0.03400275344029069,0.12939453125,0.8964934349060059,-0.0010157003998756409,0.0001994144,0.002370051,0.07976576,-0.004494408756727353,5.11,8912.37,,,,
486,1013760,2083,990,3956,-1.2234369367361069,0.034657835494726896,0.084716796875,0.9136856198310852,-0.008149294182658195,0.0001993632,0.0018187286,0.07974528,-0.005147646472323686,4.96,8937.86,,,,
486,1014784,2084,991,3960,-1.1866039410233498,0.03157760389149189,0.07861328125,0.8984946012496948,-0.009500284679234028,0.000199312,0.0018961022,0.0797248,-0.004194018663838506,4.97,8945.5,,,,
486,1015808,2085,992,3964,-1.2097397670149803,0.03445510484743863,0.0986328125,0.9144362807273865,0.0005911923944950104,0.00019926080000000002,0.0022198504,0.07970432000000001,-0.004007542389445007,4.97,8945.5,,,,
487,1016832,2086,993,3968,-1.16668501496315,0.05351271037943661,0.104736328125,0.8499903082847595,0.0034741535782814026,0.00019920959999999998,0.0023949095,0.07968384,-0.00121868250425905,4.97,8945.5,,,,
487,1017856,2088,994,3972,-1.1563753336668015,0.03036913159303367,0.08740234375,0.9377487897872925,0.0014333762228488922,0.0001991584,0.0020645706,0.07966336000000002,-0.003140071639791131,4.97,8945.5,,,,
487,1018880,2089,995,3976,-1.1125026568770409,0.03011573269031942,0.11669921875,0.928743839263916,-0.0011436576023697853,0.00019910719999999998,0.0030721494,0.07964288,-0.003919282229617238,4.97,8945.5,,,,
487,1019904,2090,996,3980,-1.1377754509449005,0.03893561533186585,0.132080078125,0.9021453857421875,0.001813134178519249,0.00019905600000000003,0.0032023531,0.07962240000000001,-0.0045979058486409485,4.97,8942.6,,,,
488,1020928,2091,997,3984,-1.1243937611579895,0.02899115055333823,0.1044921875,0.9403321743011475,-0.007540328428149223,0.00019900480000000002,0.002374789,0.07960192,-0.003167011891491711,4.97,8942.6,,,,
488,1021952,2092,998,3988,-1.0851968079805374,0.03490267414599657,0.103271484375,0.9022437334060669,-0.002597510814666748,0.00019895360000000002,0.0020697145,0.07958144,-0.0039261195925064385,4.82,8971.73,,,,
488,1022976,2093,999,3992,-1.0936660170555115,0.02817342325579375,0.11767578125,0.9483663439750671,-0.005236588418483734,0.00019890240000000002,0.003541596,0.07956096000000001,-0.0022900800686329603,4.83,8968.33,,,,
488,1024000,2094,1000,3996,-1.036842044442892,0.035797146847471595,0.184326171875,0.9401320815086365,-0.0034776106476783752,0.0001988512,0.002090938,0.07954048000000001,-0.002515880099963397,4.83,8968.33,,,,
,1025000,,,4000,-1.0904095321893692,0.021650298847816885,0.116943359375,0.960537314414978,-0.006659654900431633,0.0001988,0.001274354,0.07952000000000001,-0.0014963753637857735,,,12.0,8494.8,-3.6700000000000004,8494.8
481,1025024,2130,1001,,,,,,,,,,,4.83,8968.33,,,,
481,1026048,2132,1002,4004,-1.0479368045926094,0.04113331937696785,0.10107421875,0.923649251461029,-0.004891036078333855,0.0001987488,0.0016614051,0.07949952,-0.004025924718007445,5.1,8939.47,,,,
481,1027072,2133,1003,4008,-1.061827838420868,0.03988041914999485,0.130859375,0.9212483167648315,0.000131264328956604,0.0001986976,0.003263243,0.07947904,-0.0035220013232901692,5.18,8967.11,,,,
481,1028096,2134,1004,4012,-1.0422854349017143,0.04771290719509125,0.07763671875,0.8870930075645447,-0.0016010217368602753,0.0001986464,0.0018468478,0.07945856000000001,-0.004264928516931832,5.47,8949.74,,,,
481,1029120,2135,1005,4016,-1.1217402964830399,0.026530900853686035,0.0986328125,0.9159277081489563,-0.01062249206006527,0.0001985952,0.0017693939,0.07943808000000001,-0.004718580050393939,5.47,8949.74,,,,
482,1030144,2136,1006,4020,-1.1139728873968124,0.03514576447196305,0.148681640625,0.8780844211578369,-0.003400338813662529,0.00019854400000000002,0.0024226834,0.0794176,-0.0016034147993195802,5.47,8949.74,,,,
482,1031168,2137,1007,4024,-1.053185909986496,0.059643102111294866,0.137451171875,0.827739953994751,0.00978001207113266,0.0001984928,0.0034504258,0.07939712,-0.0014387746923603117,5.47,8949.74,,,,
482,1032192,2138,1008,4028,-1.0646077170968056,0.03383096039760858,0.085205078125,0.8834704756736755,-0.00914262980222702,0.0001984416,0.0012290584,0.07937664,-0.0017745218356139958,5.47,8949.74,,,,
482,1033216,2139,1009,4032,-1.0306484177708626,0.03830004995688796,0.130859375,0.8868882060050964,0.0023984601721167564,0.0001983904,0.0021077245,0.07935616000000001,-0.0016412576078437269,5.47,8949.74,,,,
483,1034240,2140,1010,4036,-0.9908033013343811,0.027299476554617286,0.0830078125,0.9237568974494934,-0.0017744479700922966,0.0001983392,0.0014416703,0.07933568,-0.0018633799627423286,5.47,8949.74,,,,
483,1035264,2141,1011,4040,-0.9878288358449936,0.029620984802022576,0.061279296875,0.9185338020324707,-0.005819439888000488,0.000198288,0.0018104806,0.0793152,-0.0023689007211942226,5.27,8993.72,,,,
483,1036288,2142,1012,4044,-1.036391656845808,0.023276905762031674,0.10205078125,0.9444891810417175,-0.006269625388085842,0.0001982368,0.0034521357,0.07929472,-0.004375972785055637,5.27,8993.72,,,,
483,1037312,2143,1013,4048,-1.0466735400259495,0.029945046524517238,0.114013671875,0.9166899919509888,-0.009009727276861668,0.00019818560000000002,0.0015507789,0.07927424000000001,-0.0027590645477175713,5.27,8993.72,,,,
484,1038336,2144,1014,4052,-1.0447915643453598,0.026433293824084103,0.120361328125,0.9415953159332275,-0.01001391839236021,0.00019813439999999998,0.0019164211,0.07925376,-0.003817632037680596,5.33,8978.82,,,,
484,1039360,2145,1015,4056,-1.0410788506269455,0.02545918058604002,0.084228515625,0.9300311803817749,-0.006330935284495354,0.0001980832,0.0017173395,0.07923328000000002,-0.003465654037427157,5.33,8978.82,,,,
