time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/approx_kl,train/value_loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/loss,train/explained_variance,train/clip_range,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_score_reward,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_object_reward
2289,2343936,5743,408,0.0011435425,0.036769205587916076,9152,-1.4294328540563583,-0.005074355838587508,0.00013285439999999999,-0.008198430761694908,0.8298172950744629,0.053141759999999996,0.155029296875,17.42,7913.67,,,,
2290,2344960,5744,408,0.0009045669,0.0393373453989625,9156,-1.399299331009388,-0.004514006664976478,0.0001328032,-0.005730915814638138,0.8044236898422241,0.05312128000000001,0.158203125,17.42,7907.18,,,,
2291,2345984,5745,408,0.0012156565,0.027750696172006428,9160,-1.4382619336247444,-0.0054623125470243394,0.00013275199999999998,-0.012143811210989952,0.8950347304344177,0.0531008,0.128173828125,17.42,7907.18,,,,
2292,2347008,5746,408,0.0014775489,0.03393862780649215,9164,-1.4168271571397781,-0.0060325925587676466,0.0001327008,-0.016530800610780716,0.8887931704521179,0.05308032000000001,0.192138671875,17.4,7913.13,,,,
2293,2348032,5747,408,0.0013606608,0.030616452335380018,9168,-1.4169037640094757,-0.005507849156856537,0.0001326496,-0.012165183201432228,0.8885950446128845,0.053059840000000004,0.13818359375,17.48,7899.26,,,,
2294,2349056,5748,408,0.0017051606,0.03315701836254448,9172,-1.4428326338529587,-0.0063491360924672335,0.00013259840000000002,-0.01287764310836792,0.8373088240623474,0.05303936000000001,0.153076171875,17.48,7899.26,,,,
,2350000,,,0.0016088265,0.036945311236195266,9176,-1.4118274003267288,-0.005978234461508691,0.00013254720000000002,-0.010364674031734467,0.891442596912384,0.053018880000000004,0.182861328125,,,18.8,7804.2,7804.2,-184.7733332
2295,2350080,5782,406,,,,,,,,,,,17.48,7899.26,,,,
2296,2351104,5783,406,0.0011140354,0.02560047945007682,9180,-1.4360228925943375,-0.005032193090301007,0.000132496,-0.016483116894960403,0.8404433727264404,0.0529984,0.121826171875,17.48,7899.26,,,,
2297,2352128,5784,406,0.0017946919,0.02733963285572827,9184,-1.4477338045835495,-0.005915468267630786,0.0001324448,-0.018366608768701553,0.9002519249916077,0.052977920000000005,0.133544921875,17.48,7899.26,,,,
2298,2353152,5785,406,0.0015794408,0.029599848901852965,9188,-1.4325607493519783,-0.00542392348870635,0.0001323936,-0.014915026724338531,0.8830676674842834,0.05295744,0.15673828125,17.48,7899.26,,,,
2299,2354176,5786,406,0.0013464205,0.028712029103189707,9192,-1.4366462603211403,-0.004806250741239637,0.0001323424,-0.01268369983881712,0.8617712259292603,0.052936960000000005,0.131591796875,17.48,7899.26,,,,
2300,2355200,5787,406,0.0010924911,0.046904505928978324,9196,-1.4263470023870468,-0.003921435942174867,0.0001322912,-0.0021540112793445587,0.7386634349822998,0.05291648,0.08740234375,17.51,7892.59,,,,
2301,2356224,5788,407,0.0015391053,0.022903918870724738,9200,-1.4055970534682274,-0.005867937114089727,0.00013224,-0.01253112405538559,0.880531907081604,0.052896,0.186767578125,17.51,7892.59,,,,
2302,2357248,5789,407,0.0015116034,0.023376409255433828,9204,-1.4453986436128616,-0.005312855821102858,0.0001321888,-0.015435175970196724,0.9029329419136047,0.05287552,0.12255859375,17.51,7892.59,,,,
2303,2358272,5790,407,0.001540888,0.03570488246623427,9208,-1.4201383590698242,-0.0043340675183571875,0.0001321376,-0.007740268483757973,0.743841290473938,0.05285504,0.17919921875,17.51,7892.59,,,,
2304,2359296,5791,407,0.0018525077,0.04886308778077364,9212,-1.4273192957043648,-0.0041914829052984715,0.00013208639999999998,-0.00425160676240921,0.7974838018417358,0.05283456,0.1865234375,17.51,7892.59,,,,
2305,2360320,5792,407,0.0015493283,0.01945956132840365,9216,-1.4669108465313911,-0.006714752467814833,0.00013203520000000003,-0.018799934536218643,0.9332928657531738,0.05281408000000001,0.181884765625,17.51,7892.59,,,,
2306,2361344,5793,407,0.0016309458,0.01403797056991607,9220,-1.4133513495326042,-0.006977507029660046,0.000131984,-0.025853272527456284,0.9442273378372192,0.052793599999999996,0.15576171875,17.51,7892.59,,,,
2307,2362368,5794,407,0.0015041234,0.01191678101895377,9224,-1.4245477840304375,-0.007290812209248543,0.00013193280000000003,-0.022158527746796608,0.9473346471786499,0.05277312000000001,0.18994140625,17.44,7923.58,,,,
2308,2363392,5795,407,0.0015182781,0.016107364208437502,9228,-1.4412523955106735,-0.005746386101236567,0.0001318816,-0.01932709850370884,0.9229925274848938,0.052752639999999996,0.16796875,17.32,7961.01,,,,
2309,2364416,5796,407,0.0017688321,0.02284807525575161,9232,-1.4131583496928215,-0.0063595029641874135,0.00013183040000000002,-0.019927261397242546,0.9271398186683655,0.05273216000000001,0.123779296875,17.33,7968.88,,,,
2310,2365440,5797,408,0.0013675953,0.036029332084581256,9236,-1.46410471200943,-0.006852656544651836,0.0001317792,-0.013353797607123852,0.8960344195365906,0.05271168,0.1708984375,17.28,8002.07,,,,
2311,2366464,5798,408,0.0015858959,0.040085726184770465,9240,-1.418143555521965,-0.0057813634048216045,0.000131728,-0.009296990931034088,0.8685579299926758,0.05269120000000001,0.12353515625,17.28,8002.07,,,,
2312,2367488,5799,408,0.0017350622,0.027076827362179756,9244,-1.4294327944517136,-0.00626877776812762,0.00013167679999999998,-0.016329089179635048,0.9141576886177063,0.05267072,0.168212890625,17.28,8002.07,,,,
2313,2368512,5800,408,0.0013756944,0.02429996943101287,9248,-1.478076308965683,-0.005902923236135393,0.0001316256,-0.013801906257867813,0.9283735752105713,0.05265024000000001,0.12548828125,17.28,8002.07,,,,
2314,2369536,5801,408,0.0017205825,0.04289766040164977,9252,-1.4291509091854095,-0.003825541469268501,0.00013157439999999997,-0.004536924883723259,0.7170254588127136,0.05262976,0.142333984375,17.28,8002.07,,,,
2315,2370560,5802,408,0.0013910565,0.006853067869087681,9256,-1.4287676215171814,-0.005469244177220389,0.00013152320000000002,-0.0248305331915617,0.8977511525154114,0.05260928000000001,0.161376953125,17.27,8004.5,,,,
2316,2371584,5803,408,0.0015648105,0.006242156319785863,9260,-1.4241265803575516,-0.007176534796599299,0.00013147200000000002,-0.02574288100004196,0.9704484343528748,0.052588800000000005,0.187744140625,17.27,8004.5,,,,
2317,2372608,5804,408,0.0013660344,0.02484318322967738,9264,-1.437596820294857,-0.004641414096113294,0.00013142080000000001,-0.01207122765481472,0.8310315608978271,0.05256832,0.11767578125,17.27,8004.5,,,,
2318,2373632,5805,408,0.0014126336,0.02484495413955301,9268,-1.4225216135382652,-0.004096266289707273,0.0001313696,-0.013478618115186691,0.7318432331085205,0.052547840000000005,0.185546875,17.27,8004.5,,,,
2319,2374656,5806,408,0.0015537445,0.0275294337188825,9272,-1.4536167755723,-0.006314758735243231,0.0001313184,-0.01683422550559044,0.8066220283508301,0.05252736,0.121337890625,17.27,8004.5,,,,
,2375000,,,0.0017530659,0.017941206751856953,9276,-1.4342264607548714,-0.006592792458832264,0.0001312672,-0.020885948091745377,0.9042503833770752,0.052506880000000006,0.161865234375,,,15.6,8285.0,8285.0,-273.49333340000004
2320,2375680,5842,406,,,,,,,,,,,17.3,7994.75,,,,
2321,2376704,5843,406,0.00097551104,0.005162949048099108,9280,-1.4287935197353363,-0.006666021014098078,0.000131216,-0.02568712830543518,0.9363377690315247,0.0524864,0.1767578125,17.3,7992.14,,,,
2322,2377728,5844,406,0.0013233265,0.0076043238514102995,9284,-1.413137063384056,-0.006788199883885682,0.0001311648,-0.022093866020441055,0.9696376919746399,0.05246592,0.15478515625,17.3,7992.14,,,,
2323,2378752,5845,406,0.0014521298,0.01645590312546119,9288,-1.43770282715559,-0.0042198553564958274,0.0001311136,-0.010917577892541885,0.8901832103729248,0.05244544,0.15576171875,17.36,7972.56,,,,
2324,2379776,5846,407,0.0012777455,0.02821108663920313,9292,-1.4263409823179245,-0.006027130293659866,0.0001310624,-0.010504892095923424,0.8262494802474976,0.05242496,0.141357421875,17.31,7990.62,,,,
2325,2380800,5847,407,0.001767723,0.010075666301418096,9296,-1.427394226193428,-0.005018409050535411,0.0001310112,-0.020465316250920296,0.9516057968139648,0.05240448,0.1396484375,17.31,7990.62,,,,
2326,2381824,5848,407,0.0012655193,0.019521763199009,9300,-1.4635596722364426,-0.006126867781858891,0.00013096,-0.01798459328711033,0.9321025609970093,0.052384,0.184814453125,17.33,7983.56,,,,
2327,2382848,5850,407,0.0011965539,0.010689924471080303,9304,-1.4059626758098602,-0.006078580772737041,0.0001309088,-0.023129452019929886,0.919395387172699,0.05236352,0.131103515625,17.33,7983.56,,,,
2328,2383872,5851,407,0.001314841,0.008614773309091106,9308,-1.48231490701437,-0.005706082622054964,0.00013085760000000003,-0.02631351351737976,0.9592699408531189,0.05234304000000001,0.104248046875,17.33,7983.56,,,,
2329,2384896,5852,407,0.001041966,0.00995458781835623,9312,-1.4460758790373802,-0.00641671079210937,0.0001308064,-0.024459118023514748,0.9549041390419006,0.05232256,0.111083984375,17.33,7981.16,,,,
2330,2385920,5853,407,0.0012304074,0.02820705098565668,9316,-1.440239205956459,-0.004867172741796821,0.00013075520000000002,-0.012841149233281612,0.8768153190612793,0.05230208000000001,0.105712890625,17.33,7981.16,,,,
2331,2386944,5854,407,0.0012094639,0.013735416636336595,9320,-1.4756457656621933,-0.004779216047609225,0.000130704,-0.01989130489528179,0.8637752532958984,0.0522816,0.119873046875,17.33,7981.16,,,,
2332,2387968,5855,407,0.0012285323,0.0031328207987826318,9324,-1.442462518811226,-0.005879521835595369,0.0001306528,-0.021402860060334206,0.959765613079071,0.05226112000000001,0.15771484375,17.33,7981.16,,,,
2333,2388992,5856,407,0.0010785002,0.0028024031635141,9328,-1.4737902879714966,-0.005077680747490376,0.00013060159999999998,-0.027321673929691315,0.9646700024604797,0.05224064,0.156982421875,17.33,7981.16,,,,
2334,2390016,5857,408,0.0011232593,0.002696295050554909,9332,-1.4460897520184517,-0.005820757331093773,0.0001305504,-0.024891657754778862,0.9682713150978088,0.05222016000000001,0.112060546875,17.33,7975.52,,,,
2335,2391040,5858,408,0.0010079973,0.004526313874521293,9336,-1.4302520155906677,-0.005583092221058905,0.00013049919999999997,-0.02722528576850891,0.9636058807373047,0.05219968,0.115478515625,17.33,7976.96,,,,
2336,2392064,5859,408,0.0012127759,0.00695431962958537,9340,-1.4982863739132881,-0.006024006870575249,0.00013044800000000002,-0.02296910621225834,0.9640622138977051,0.05217920000000001,0.132568359375,17.33,7976.77,,,,
2337,2393088,5860,408,0.0011616959,0.03678339999169111,9344,-1.4561558812856674,-0.0049721646355465055,0.0001303968,-0.008680397644639015,0.8396559953689575,0.05215871999999999,0.11474609375,17.33,7976.77,,,,
2338,2394112,5861,408,0.0009885028,0.032763368100859225,9348,-1.4455413520336151,-0.004966400272678584,0.00013034560000000001,-0.010600022971630096,0.8612545728683472,0.05213824,0.1279296875,17.35,7971.47,,,,
2339,2395136,5862,408,0.0010793932,0.027990476926788688,9352,-1.5056782141327858,-0.005774120159912854,0.0001302944,-0.01939743384718895,0.8771262168884277,0.052117760000000006,0.11865234375,17.32,7983.4,,,,
2340,2396160,5863,408,0.0008738564,0.009890959336189553,9356,-1.4391144588589668,-0.005347702128347009,0.0001302432,-0.022203270345926285,0.9619406461715698,0.05209728,0.142578125,17.32,7983.4,,,,
2341,2397184,5864,408,0.0010337039,0.005136562802363187,9360,-1.5092062950134277,-0.0063040707900654525,0.000130192,-0.027187537401914597,0.976624608039856,0.052076800000000006,0.117919921875,17.32,7983.4,,,,
2342,2398208,5865,408,0.0009897328,0.004677020886447281,9364,-1.4409636035561562,-0.005418962042313069,0.0001301408,-0.021608883515000343,0.9595571756362915,0.05205632,0.120849609375,17.32,7981.9,,,,
2343,2399232,5866,408,0.00089645054,0.013209943368565291,9368,-1.4904223680496216,-0.004788737511262298,0.0001300896,-0.022271251305937767,0.9373126029968262,0.05203584,0.10546875,17.32,7981.9,,,,
,2400000,,,0.0013663862,0.027010091114789248,9372,-1.4889201074838638,-0.004981174657586962,0.0001300384,-0.015232641249895096,0.9310045838356018,0.052015360000000004,0.129150390625,,,19.8,7161.8,7161.8,-67.66666660000001
2344,2400256,5897,406,,,,,,,,,,,17.32,7981.9,,,,
2345,2401280,5898,407,0.0011201042,0.010076808393932879,9376,-1.4546938687562943,-0.005784209002740681,0.0001299872,-0.024816136807203293,0.9317589998245239,0.05199488,0.103271484375,17.35,7975.6,,,,
2346,2402304,5899,407,0.0013117063,0.005205332505283877,9380,-1.49888876080513,-0.005981682625133544,0.000129936,-0.02158219926059246,0.969718873500824,0.051974400000000004,0.16357421875,17.35,7975.6,,,,
2347,2403328,5900,407,0.001310068,0.007508416136261076,9384,-1.450488768517971,-0.006729856482706964,0.0001298848,-0.02371322736144066,0.96111661195755,0.05195392,0.1484375,17.35,7975.6,,,,
2348,2404352,5901,407,0.0011745298,0.022223944135475904,9388,-1.4854643046855927,-0.005219394399318844,0.0001298336,-0.015764791518449783,0.8603388071060181,0.05193344,0.09619140625,17.35,7975.6,,,,
2349,2405376,5902,407,0.0011122143,0.019107982341665775,9392,-1.517507091164589,-0.005177428276510909,0.00012978240000000003,-0.015275775454938412,0.857774019241333,0.05191296000000001,0.129150390625,17.35,7973.16,,,,
2350,2406400,5903,407,0.0011505089,0.02719268889632076,9396,-1.4402927085757256,-0.004101851693121716,0.0001297312,-0.013154607266187668,0.8641797304153442,0.05189248,0.13916015625,17.4,7957.1,,,,
2351,2407424,5904,407,0.0010686306,0.00707843792042695,9400,-1.4576463103294373,-0.006222747499123216,0.00012968000000000002,-0.022053154185414314,0.9603731632232666,0.05187200000000001,0.124755859375,17.4,7957.1,,,,
2352,2408448,5906,407,0.001318817,0.03204555646516383,9404,-1.499350905418396,-0.005159061402082443,0.0001296288,-0.01020706258714199,0.8535667657852173,0.05185152,0.128662109375,17.49,7926.02,,,,
2353,2409472,5907,407,0.0009691746,0.014897646848112345,9408,-1.4500135481357574,-0.005626109370496124,0.0001295776,-0.020015252754092216,0.9345876574516296,0.05183104000000001,0.127197265625,17.49,7926.02,,,,
2354,2410496,5908,407,0.00135063,0.031638020067475736,9412,-1.4848462268710136,-0.005330666608642787,0.00012952639999999998,-0.017299577593803406,0.8886149525642395,0.05181056,0.16064453125,17.49,7926.02,,,,
2355,2411520,5909,408,0.001245765,0.01487010990967974,9416,-1.5037234127521515,-0.0058509031077846885,0.0001294752,-0.019222091883420944,0.9336763620376587,0.05179008000000001,0.11962890625,17.5,7921.93,,,,
2356,2412544,5910,408,0.0010673613,0.006776863097911701,9420,-1.4410286918282509,-0.005160488130059093,0.000129424,-0.02414301410317421,0.9373623728752136,0.0517696,0.12744140625,17.5,7921.93,,,,
2357,2413568,5911,408,0.0013124498,0.016950642078882083,9424,-1.4528839364647865,-0.004745149170048535,0.00012937280000000002,-0.01741829328238964,0.8948165774345398,0.05174912000000001,0.15869140625,17.5,7921.93,,,,
2358,2414592,5912,408,0.0013695396,0.017593598982784897,9428,-1.485131897032261,-0.006030826363712549,0.0001293216,-0.017135880887508392,0.874521791934967,0.05172863999999999,0.182373046875,17.5,7921.93,,,,
2359,2415616,5913,408,0.0007812314,0.00660798538592644,9432,-1.4314080253243446,-0.003954920481191948,0.00012927040000000002,-0.020354043692350388,0.9292048811912537,0.05170816,0.0947265625,17.5,7921.93,,,,
2360,2416640,5914,408,0.0011910856,0.024086263321805745,9436,-1.4661052003502846,-0.004562622227240354,0.0001292192,-0.012490639463067055,0.8516480922698975,0.05168768000000001,0.10986328125,17.47,7939.69,,,,
2361,2417664,5915,408,0.0012410656,0.01973119779722765,9440,-1.4720632880926132,-0.004649011651054025,0.000129168,-0.014772634021937847,0.9146656394004822,0.0516672,0.1025390625,17.47,7939.69,,,,
2362,2418688,5916,408,0.0014834288,0.06333273882046342,9444,-1.420578956604004,-0.00481387713807635,0.0001291168,0.005190262570977211,0.7190448045730591,0.05164672000000001,0.1376953125,17.55,7905.17,,,,
2363,2419712,5917,408,0.0010094496,0.03567153541371226,9448,-1.5128536373376846,-0.004290580400265753,0.0001290656,-0.015104822814464569,0.8353166580200195,0.051626240000000004,0.111328125,17.55,7905.17,,,,
2364,2420736,5918,409,0.0013138447,0.038174047018401325,9452,-1.4542326256632805,-0.0048435371136292815,0.0001290144,-0.006452096626162529,0.8815764784812927,0.05160576,0.109619140625,17.55,7905.17,,,,
2365,2421760,5919,409,0.0014403409,0.026262696483172476,9456,-1.4730235561728477,-0.0062221793923527,0.0001289632,-0.019530728459358215,0.8936374187469482,0.051585280000000004,0.13427734375,17.51,7915.11,,,,
2366,2422784,5920,409,0.000967737,0.014003748423419893,9460,-1.4872213080525398,-0.005803920153994113,0.000128912,-0.02240946888923645,0.9213709831237793,0.0515648,0.118408203125,17.51,7915.11,,,,
2367,2423808,5921,409,0.0017326938,0.03633913351222873,9464,-1.4771667271852493,-0.0062608979642391205,0.0001288608,-0.008664220571517944,0.8522142171859741,0.051544320000000005,0.1552734375,17.56,7901.63,,,,
2368,2424832,5922,409,0.0010181102,0.02291995589621365,9468,-1.4344446659088135,-0.005872213980183005,0.0001288096,-0.020265519618988037,0.9139314293861389,0.05152384,0.117919921875,17.56,7901.63,,,,
,2425000,,,0.0010771237,0.021873918536584824,9472,-1.4867097213864326,-0.005693695682566613,0.0001287584,-0.019037161022424698,0.9081059098243713,0.05150336,0.14599609375,,,20.2,7045.0,7045.0,-59.64
2369,2425856,5953,407,,,,,,,,,,,17.56,7901.63,,,,
2370,2426880,5954,407,0.0010434939,0.012557101261336356,9476,-1.470004878938198,-0.005044980236561969,0.0001287072,-0.014760518446564674,0.9276846051216125,0.05148288,0.111328125,17.56,7901.63,,,,
2371,2427904,5955,407,0.0010772301,0.012910347431898117,9480,-1.4352950155735016,-0.006191367632709444,0.000128656,-0.01981765776872635,0.8458304405212402,0.0514624,0.142333984375,17.52,7912.91,,,,
2372,2428928,5956,407,0.001959472,0.015634397335816175,9484,-1.4777938798069954,-0.007090207422152162,0.00012860480000000002,-0.019999565556645393,0.929516613483429,0.05144192000000001,0.221435546875,17.52,7912.91,,,,
2373,2429952,5957,407,0.00092918886,0.02378673490602523,9488,-1.4406726956367493,-0.005787136149592698,0.0001285536,-0.019931407645344734,0.9168810248374939,0.05142144,0.119873046875,17.52,7912.91,,,,
2374,2430976,5958,407,0.0014585531,0.006454161062720232,9492,-1.4567840546369553,-0.005024215555749834,0.0001285024,-0.021397944539785385,0.915566086769104,0.05140096000000001,0.15380859375,17.52,7912.91,,,,
2375,2432000,5959,408,0.0012394786,0.0037190410221228376,9496,-1.480495497584343,-0.005028826824855059,0.00012845119999999998,-0.023734228685498238,0.9573101997375488,0.05138048,0.143798828125,17.5,7927.29,,,,
2376,2433024,5960,408,0.0018461584,0.04983658390119672,9500,-1.4424951449036598,-0.004276320978533477,0.0001284,0.0016291085630655289,0.7629697918891907,0.05136000000000001,0.210205078125,17.5,7927.29,,,,
2377,2434048,5961,408,0.0013453246,0.021576938801445067,9504,-1.4517998099327087,-0.004328795097535476,0.0001283488,-0.013046384789049625,0.8882725834846497,0.05133952,0.11962890625,17.5,7927.29,,,,
2378,2435072,5962,408,0.00091625523,0.014456788310781121,9508,-1.493090771138668,-0.005918512324569747,0.00012829760000000002,-0.024679623544216156,0.9496541619300842,0.05131904000000001,0.109130859375,17.49,7930.74,,,,
2379,2436096,5963,408,0.0011892212,0.012768150598276407,9512,-1.439517766237259,-0.006816186709329486,0.0001282464,-0.025065828114748,0.9366652965545654,0.05129855999999999,0.119140625,17.49,7930.74,,,,
2380,2437120,5964,408,0.0010536769,0.02553852740675211,9516,-1.4623710811138153,-0.005635083245579153,0.00012819520000000002,-0.014540759846568108,0.8558418154716492,0.051278080000000004,0.166748046875,17.63,7873.96,,,,
2381,2438144,5965,408,0.0017501129,0.020606214297004044,9520,-1.4699668809771538,-0.007469110190868378,0.00012814399999999998,-0.018286217004060745,0.9193871021270752,0.05125759999999999,0.1865234375,17.64,7873.03,,,,
2382,2439168,5966,408,0.0012527169,0.019805357442237437,9524,-1.4687251895666122,-0.005881628138013184,0.0001280928,-0.020679954439401627,0.9241839051246643,0.051237120000000004,0.150390625,17.62,7883.11,,,,
2383,2440192,5967,408,0.0009158357,0.017480629321653396,9528,-1.4731463566422462,-0.006959525868296623,0.0001280416,-0.01911729946732521,0.916849672794342,0.05121664000000001,0.125244140625,17.62,7883.11,,,,
2384,2441216,5968,408,0.0012493723,0.026548744295723736,9532,-1.4579724669456482,-0.004793699481524527,0.0001279904,-0.011295795440673828,0.8933972716331482,0.051196160000000004,0.131103515625,17.62,7883.11,,,,
2385,2442240,5969,409,0.001067878,0.011920568911591545,9536,-1.4715033695101738,-0.005518696212675422,0.0001279392,-0.024217717349529266,0.9243077039718628,0.05117568,0.1328125,17.62,7883.11,,,,
2386,2443264,5970,409,0.001188297,0.011273539916146547,9540,-1.4706494957208633,-0.0047870074631646276,0.000127888,-0.019085567444562912,0.9058409929275513,0.051155200000000005,0.113037109375,17.62,7883.11,,,,
2387,2444288,5971,409,0.0010815306,0.0039171806565718725,9544,-1.4901155680418015,-0.006049754796549678,0.00012783680000000002,-0.022796988487243652,0.9568044543266296,0.05113472,0.126708984375,17.6,7890.97,,,,
2388,2445312,5972,409,0.0010131445,0.01750382105819881,9548,-1.4347532913088799,-0.004330473020672798,0.0001277856,-0.020960688591003418,0.9048731923103333,0.051114240000000005,0.09912109375,17.6,7890.97,,,,
2389,2446336,5973,409,0.00088998827,0.005261060388875194,9552,-1.4834480434656143,-0.00496591127011925,0.0001277344,-0.02596564032137394,0.9454074501991272,0.05109376,0.08447265625,17.6,7890.97,,,,
2390,2447360,5974,409,0.0016484633,0.01925159792881459,9556,-1.4405831545591354,-0.003802203602390364,0.0001276832,-0.01144469901919365,0.80752032995224,0.05107328,0.15771484375,17.6,7893.2,,,,
2391,2448384,5976,409,0.0011852154,0.003844711493002251,9560,-1.4651921540498734,-0.006586678267922252,0.000127632,-0.028213314712047577,0.9656900763511658,0.0510528,0.160400390625,17.6,7893.2,,,,
2392,2449408,5977,409,0.0011338891,0.006549115147208795,9564,-1.4676874801516533,-0.007044751895591617,0.0001275808,-0.025677073746919632,0.9770298600196838,0.05103232,0.1142578125,17.64,7879.84,,,,
,2450000,,,0.0016169256,0.012263676151633263,9568,-1.4443056657910347,-0.005804534943308681,0.00012752960000000002,-0.022119667381048203,0.9531196355819702,0.05101184000000001,0.14501953125,,,20.0,7081.8,7081.8,-102.026667
2393,2450432,6007,407,,,,,,,,,,,17.67,7873.53,,,,
2394,2451456,6008,407,0.0010435008,0.010136097494978458,9572,-1.4878433346748352,-0.006866851879749447,0.0001274784,-0.025225840508937836,0.9640620350837708,0.05099136,0.13330078125,17.68,7871.31,,,,
2395,2452480,6009,408,0.0011237179,0.014356177533045411,9576,-1.4629907831549644,-0.005891596316359937,0.0001274272,-0.02098790742456913,0.9501436352729797,0.05097088000000001,0.149658203125,17.7,7867.73,,,,
2396,2453504,6010,408,0.0013434049,0.03983255208004266,9580,-1.4888575747609138,-0.005688579491106793,0.00012737599999999998,-0.008682116866111755,0.769282341003418,0.0509504,0.106201171875,17.72,7862.27,,,,
2397,2454528,6011,408,0.0009975417,0.012971781543456018,9584,-1.4371826723217964,-0.005980785732390359,0.00012732480000000003,-0.0197740588337183,0.9379528164863586,0.05092992000000001,0.14794921875,17.72,7862.27,,,,
2398,2455552,6012,408,0.0013004965,0.040852724690921605,9588,-1.467256359755993,-0.005896726943319663,0.0001272736,-0.008761351928114891,0.8512016534805298,0.05090944,0.131591796875,17.72,7862.27,,,,
2399,2456576,6013,408,0.0010265638,0.007363763259490952,9592,-1.4855132102966309,-0.00533241021912545,0.00012722240000000002,-0.02106165885925293,0.9408636689186096,0.05088896000000001,0.095703125,17.72,7862.27,,,,
2400,2457600,6014,408,0.0013544643,0.023820845410227776,9596,-1.4413886070251465,-0.005064714350737631,0.0001271712,-0.01480107568204403,0.8538503050804138,0.050868479999999994,0.105224609375,17.72,7862.27,,,,
2401,2458624,6015,408,0.0011128101,0.0211788666783832,9600,-1.4438564702868462,-0.004756032372824848,0.00012712000000000002,-0.010170353576540947,0.8361864686012268,0.050848000000000004,0.13232421875,17.72,7862.2,,,,
2402,2459648,6017,408,0.0010112855,0.019793345592916012,9604,-1.4503485038876534,-0.0049599166959524155,0.00012706879999999999,-0.013425114564597607,0.8561262488365173,0.050827519999999994,0.116455078125,17.72,7862.2,,,,
2403,2460672,6018,408,0.0012835714,0.007626992388395593,9608,-1.4467040076851845,-0.007270733651239425,0.0001270176,-0.024059250950813293,0.9633058905601501,0.050807040000000005,0.15478515625,17.72,7862.2,,,,
2404,2461696,6019,408,0.00095830177,0.014291800267528743,9612,-1.4680208936333656,-0.005872267356608063,0.00012696639999999998,-0.018848232924938202,0.9202383756637573,0.050786559999999994,0.09814453125,17.72,7862.2,,,,
2405,2462720,6020,409,0.0011029964,0.010210108157480136,9616,-1.426557257771492,-0.005529263464268297,0.0001269152,-0.02271774411201477,0.9468214511871338,0.050766080000000005,0.1298828125,17.72,7862.2,,,,
2406,2463744,6021,409,0.0010435123,0.0038673772069159895,9620,-1.43219705671072,-0.005864459555596113,0.000126864,-0.024706358090043068,0.9515551924705505,0.0507456,0.119873046875,17.71,7873.44,,,,
2407,2464768,6022,409,0.0012403306,0.004283095127902925,9624,-1.459672175347805,-0.0057937848614528775,0.0001268128,-0.02486053854227066,0.9811453819274902,0.050725120000000005,0.132568359375,17.72,7875.1,,,,
2408,2465792,6023,409,0.0010527386,0.007339711650274694,9628,-1.4306167662143707,-0.006397910183295608,0.00012676160000000002,-0.02443705126643181,0.9684866666793823,0.05070464,0.104736328125,17.76,7862.92,,,,
2409,2466816,6024,409,0.0013539039,0.005952157749561593,9632,-1.4250302016735077,-0.00747696147300303,0.0001267104,-0.028201032429933548,0.9796753525733948,0.050684160000000006,0.128662109375,17.76,7862.92,,,,
2410,2467840,6025,409,0.0014050489,0.045392805244773626,9636,-1.4610827267169952,-0.0046483774203807116,0.0001266592,-0.0012508630752563477,0.7422871589660645,0.05066368,0.14306640625,17.76,7863.57,,,,
2411,2468864,6026,409,0.0013117961,0.008867223426932469,9640,-1.4363856241106987,-0.005498939455719665,0.000126608,-0.02464774250984192,0.9536510109901428,0.0506432,0.13037109375,17.75,7867.02,,,,
2412,2469888,6027,409,0.0010599203,0.01327714475337416,9644,-1.49598840624094,-0.005997094645863399,0.0001265568,-0.020511288195848465,0.9524692893028259,0.05062272,0.103759765625,17.75,7867.02,,,,
2413,2470912,6028,409,0.0011845732,0.033656563609838486,9648,-1.4335802793502808,-0.004431792360264808,0.0001265056,-0.012204941362142563,0.8754956126213074,0.05060224,0.12060546875,17.75,7867.02,,,,
2414,2471936,6029,409,0.0010791565,0.004302638582885265,9652,-1.4407324120402336,-0.006142825470305979,0.0001264544,-0.020842086523771286,0.9512203931808472,0.05058176,0.12060546875,17.75,7867.02,,,,
2415,2472960,6030,410,0.0011402076,0.0031110180862015113,9656,-1.4636574611067772,-0.007113512430805713,0.0001264032,-0.027782060205936432,0.9628555178642273,0.05056128,0.1552734375,17.75,7867.02,,,,
2416,2473984,6031,410,0.0010850069,0.012934028083691373,9660,-1.4407079070806503,-0.0047391935950145125,0.000126352,-0.017429707571864128,0.8820396065711975,0.05054080000000001,0.139404296875,17.75,7867.02,,,,
,2475000,,,0.0010123898,0.013495250925188884,9664,-1.4013319611549377,-0.004808141442481428,0.00012630079999999998,-0.020976565778255463,0.9014395475387573,0.05052032,0.189453125,,,20.6,6993.8,6993.8,-14.226666599999998
2417,2475008,6061,408,,,,,,,,,,,17.73,7874.04,,,,
