time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/value_loss,train/n_updates,train/loss,train/explained_variance,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/entropy_loss,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_reward,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_score_reward
9257,632832,68,618,0.049001538660377264,2468,0.0028745587915182114,0.295421302318573,0.08736384000000001,0.00021840960000000002,-0.004060182633111253,0.0026352585,0.091552734375,-1.299657180905342,7233.99,-18.4,,,,
9269,633856,68,619,0.060186163522303104,2472,0.006092347204685211,0.3042650818824768,0.08734336000000001,0.0002183584,-0.004723117162939161,0.0032417,0.14501953125,-1.3568599298596382,7233.99,-18.4,,,,
9283,634880,68,620,0.05776468920521438,2476,-0.00027662143111228943,0.38690507411956787,0.08732288,0.0002183072,-0.005220443534199148,0.0029143626,0.1171875,-1.285331316292286,7233.99,-18.4,,,,
9296,635904,68,621,0.053460966097190976,2480,0.0050347112119197845,0.5191518068313599,0.0873024,0.000218256,-0.004666068241931498,0.0015349598,0.140380859375,-1.2814019173383713,7276.36,-18.38,,,,
9309,636928,68,622,0.040635054116137326,2484,-0.004974265582859516,0.3523896336555481,0.08728192000000001,0.0002182048,-0.0037915871653240174,0.002133333,0.07861328125,-1.3356290236115456,7276.36,-18.38,,,,
9322,637952,68,623,0.04678878211416304,2488,0.0020131338387727737,0.4557860493659973,0.08726144000000001,0.0002181536,-0.004745264945086092,0.0019972078,0.1123046875,-1.3019312396645546,7276.36,-18.38,,,,
9335,638976,68,624,0.03459161682985723,2492,-0.013572024181485176,0.4546036720275879,0.08724096,0.0002181024,-0.004458020208403468,0.0019584608,0.081787109375,-1.3233660981059074,7276.36,-18.38,,,,
9348,640000,68,625,0.03830039908643812,2496,0.0004859659820795059,0.5779374837875366,0.08722048,0.00021805120000000002,-0.003924082644516602,0.0014364882,0.09521484375,-1.3104106560349464,7276.36,-18.38,,,,
9360,641024,68,626,0.06655984465032816,2500,0.013983674347400665,0.47890353202819824,0.0872,0.000218,-0.002250423945952207,0.0015643606,0.079345703125,-1.3040806949138641,7320.86,-18.39,,,,
9373,642048,68,627,0.04911110526882112,2504,0.0007595419883728027,0.19277364015579224,0.08717952000000001,0.0002179488,-0.006226527621038258,0.002471563,0.20703125,-1.3458703458309174,7397.97,-18.37,,,,
9386,643072,68,628,0.04819115391001105,2508,0.0015895217657089233,0.4516613483428955,0.08715904000000001,0.0002178976,-0.004704564402345568,0.002443878,0.105224609375,-1.342539206147194,7458.75,-18.34,,,,
9400,644096,68,629,0.04263999382965267,2512,-0.006078749895095825,0.29863011837005615,0.08713856,0.0002178464,-0.005719223350752145,0.0024540352,0.119140625,-1.3005343973636627,7458.75,-18.34,,,,
9413,645120,68,630,0.04321486409753561,2516,0.0031362008303403854,0.5004996061325073,0.08711808,0.0002177952,-0.004662320832721889,0.0030567374,0.157470703125,-1.3496236577630043,7458.75,-18.34,,,,
9425,646144,68,631,0.04491116269491613,2520,-0.0017266180366277695,0.5050995945930481,0.0870976,0.000217744,-0.005367708494304679,0.0021939273,0.11962890625,-1.3371116667985916,7458.75,-18.34,,,,
9438,647168,68,632,0.06539868074469268,2524,0.01057562604546547,0.4094582796096802,0.08707712000000001,0.0002176928,-0.0048134819298866205,0.002844369,0.138916015625,-1.3064893782138824,7493.7,-18.35,,,,
9451,648192,68,633,0.04194895061664283,2528,-0.0009354539215564728,0.3841516375541687,0.08705664,0.0002176416,-0.004091852140845731,0.0025992594,0.119873046875,-1.3925057351589203,7493.7,-18.35,,,,
9464,649216,68,634,0.04499349952675402,2532,-0.0016506332904100418,0.45095294713974,0.08703616000000002,0.0002175904,-0.004507546982495114,0.0023624783,0.10986328125,-1.3479812443256378,7525.82,-18.34,,,,
,650000,,,0.04057448171079159,2536,-0.0011731386184692383,0.5406597852706909,0.08701568,0.0002175392,-0.002133646688889712,0.0017055225,0.054931640625,-1.3780945613980293,,,-1607.7899999999997,13175.0,13175.0,-21.0
9612,650240,67,635,,,,,,,,,,,7525.82,-18.34,,,,
9622,651264,67,636,0.027324848109856248,2540,-0.006498623639345169,0.6009690761566162,0.08699520000000001,0.00021748800000000003,-0.0035554011119529605,0.0016004385,0.0673828125,-1.4043125361204147,7605.88,-18.25,,,,
9633,652288,67,637,0.06504106451757252,2544,0.004374105483293533,0.4116194248199463,0.08697472,0.0002174368,-0.006681377242784947,0.0029454331,0.17626953125,-1.4083509221673012,7605.88,-18.25,,,,
9643,653312,67,638,0.03730017610359937,2548,-0.01056227833032608,0.38463616371154785,0.08695424000000002,0.00021738560000000002,-0.005738247971748933,0.002215238,0.1015625,-1.3628900423645973,7605.88,-18.25,,,,
9653,654336,67,639,0.03213541291188449,2552,-0.006471661850810051,0.466078519821167,0.08693376,0.0002173344,-0.004647536261472851,0.0020267656,0.0830078125,-1.3347264677286148,7605.88,-18.25,,,,
9663,655360,67,640,0.03397092374507338,2556,-0.012772336602210999,0.4727926254272461,0.08691328000000001,0.00021728320000000001,-0.005748248760937713,0.0028253424,0.123779296875,-1.3664047792553902,7605.88,-18.25,,,,
9674,656384,67,641,0.045311628142371774,2560,0.002703806385397911,0.40463435649871826,0.0868928,0.000217232,-0.0038788921665400267,0.0020867684,0.115478515625,-1.373021438717842,7605.88,-18.25,,,,
9685,657408,67,642,0.03619072295259684,2564,-0.009099405258893967,0.3970031142234802,0.08687232,0.0002171808,-0.003907485370291397,0.0017567577,0.11962890625,-1.4000005573034286,7680.79,-18.22,,,,
9695,658432,67,643,0.028747059986926615,2568,-0.010986379347741604,0.5251259803771973,0.08685184000000001,0.0002171296,-0.004625988251063973,0.002747907,0.150390625,-1.3939423859119415,7759.44,-18.24,,,,
9706,659456,67,644,0.0414987828116864,2572,0.004515845328569412,0.5168453454971313,0.08683136000000001,0.0002170784,-0.00380849078646861,0.0023981212,0.12158203125,-1.4076862633228302,7820.21,-18.21,,,,
9716,660480,67,645,0.03624599368777126,2576,-0.009112458676099777,0.4738416075706482,0.08681088,0.0002170272,-0.005592554953182116,0.002122061,0.1171875,-1.4192347079515457,7820.21,-18.21,,,,
9727,661504,68,646,0.04760199575684965,2580,0.0023741740733385086,0.2767367362976074,0.0867904,0.00021697600000000002,-0.004862939182203263,0.0037575322,0.158447265625,-1.382887914776802,7847.21,-18.24,,,,
