time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/clip_range,train/clip_fraction,train/n_updates,train/value_loss,train/loss,train/explained_variance,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_score_ep_length,eval/mean_score_reward,eval/mean_object_reward,eval/mean_object_ep_length
6969,2868,421,2936832,0.04128384000000001,0.15234375,11468,0.0026752125122584403,-0.024017125368118286,0.973872721195221,-1.4934980049729347,0.0008671886,-0.004586511640809476,0.00010320960000000001,18.91,7371.63,,,,
6970,2869,421,2937856,0.041263360000000006,0.09423828125,11472,0.0044176958908792585,-0.022691721096634865,0.9664542078971863,-1.4824700504541397,0.00057696673,-0.004375614458695054,0.00010315840000000002,18.91,7371.63,,,,
6971,2870,421,2938880,0.04124288000000001,0.13818359375,11476,0.005267656568321399,-0.019735241308808327,0.9439337253570557,-1.5112767592072487,0.0007104706,-0.0037753450451418757,0.00010310720000000001,18.95,7357.62,,,,
6972,2871,421,2939904,0.041222400000000006,0.12451171875,11480,0.019153081229887903,-0.01616487465798855,0.8543853759765625,-1.4893120229244232,0.00096071605,-0.004533742205239832,0.00010305600000000001,18.95,7357.62,,,,
6973,2872,421,2940928,0.04120192,0.139892578125,11484,0.037682700785808265,-0.007811832241714001,0.727081298828125,-1.4649275317788124,0.0014658556,-0.003650495898909867,0.00010300480000000001,18.95,7357.62,,,,
6974,2873,421,2941952,0.04118144000000001,0.142822265625,11488,0.011189606157131493,-0.020892547443509102,0.8842316269874573,-1.518023006618023,0.00091738696,-0.005069182545412332,0.0001029536,18.95,7357.62,,,,
6975,2874,421,2942976,0.04116096,0.14501953125,11492,0.0033277006150456145,-0.020467715337872505,0.9557836055755615,-1.4807703122496605,0.00084825937,-0.0033616279833950102,0.00010290240000000001,18.95,7357.76,,,,
6977,2875,421,2944000,0.04114048000000001,0.165771484375,11496,0.01657923898892477,-0.015937229618430138,0.8656343817710876,-1.503106340765953,0.0015265553,-0.0031426066998392344,0.00010285120000000001,18.95,7354.6,,,,
6978,2876,422,2945024,0.041120000000000004,0.14990234375,11500,0.010615520004648715,-0.022464165464043617,0.9314589500427246,-1.4782735630869865,0.0008563542,-0.006147476611658931,0.0001028,18.96,7354.6,,,,
6979,2877,422,2946048,0.04109952,0.107421875,11504,0.03189651540014893,-0.009803651832044125,0.8215966820716858,-1.4677058905363083,0.00081955496,-0.00404855256783776,0.0001027488,18.96,7354.6,,,,
6980,2878,422,2947072,0.041079040000000004,0.103271484375,11508,0.021089329617097974,-0.012537837959825993,0.8449082970619202,-1.5002599284052849,0.00083929667,-0.00392685947008431,0.0001026976,18.96,7354.6,,,,
6981,2879,422,2948096,0.04105856,0.126220703125,11512,0.027823169715702534,-0.009439663961529732,0.8032470345497131,-1.4790709093213081,0.00095882785,-0.0032477930653840303,0.00010264640000000001,18.96,7354.6,,,,
6982,2880,422,2949120,0.041038080000000005,0.12548828125,11516,0.014178041485138237,-0.019898144528269768,0.8885277509689331,-1.5099486261606216,0.0006626548,-0.003778598882490769,0.0001025952,18.96,7354.6,,,,
,,,2950000,0.0410176,0.11083984375,11520,0.012112468422856182,-0.018860740587115288,0.9133011698722839,-1.4898954182863235,0.00065958325,-0.004207063640933484,0.000102544,,,7292.6,20.4,-143.904,7292.6
7012,2881,420,2950144,,,,,,,,,,,18.96,7354.6,,,,
7013,2882,420,2951168,0.04099712,0.113037109375,11524,0.02431524416897446,-0.011024015955626965,0.8354890942573547,-1.4558396488428116,0.00082844554,-0.0034338858968112618,0.0001024928,18.98,7352.44,,,,
7014,2883,420,2952192,0.04097664,0.134033203125,11528,0.013536466518417,-0.018143976107239723,0.9161403775215149,-1.5205027163028717,0.0008791803,-0.004075205768458545,0.00010244159999999999,19.02,7342.26,,,,
7015,2884,420,2953216,0.04095616,0.121826171875,11532,0.02224014129023999,-0.011265286244452,0.8355052471160889,-1.4552983865141869,0.000694352,-0.003349650767631829,0.0001023904,18.98,7356.47,,,,
7016,2885,421,2954240,0.04093568,0.15283203125,11536,0.01970958663150668,-0.014878228306770325,0.902588963508606,-1.5092803686857224,0.00086613814,-0.004641719511710107,0.0001023392,18.95,7365.81,,,,
7018,2886,421,2955264,0.0409152,0.14599609375,11540,0.03448225441388786,-0.004171634092926979,0.7746840715408325,-1.4894812256097794,0.0009969916,-0.0043850237561855465,0.000102288,18.95,7365.81,,,,
7019,2887,421,2956288,0.040894719999999996,0.1318359375,11544,0.024348484817892313,-0.011389994993805885,0.8444404006004333,-1.501644380390644,0.00079146266,-0.004214524175040424,0.00010223679999999999,18.95,7365.81,,,,
7020,2888,421,2957312,0.04087424,0.15087890625,11548,0.00499417565879412,-0.022598495706915855,0.9343547224998474,-1.5187295824289322,0.00068371056,-0.004210066283121705,0.00010218559999999999,18.97,7361.1,,,,
7021,2889,421,2958336,0.040853759999999996,0.07568359375,11552,0.008314903650898486,-0.023129558190703392,0.9419270157814026,-1.4900291711091995,0.00060223014,-0.004433710244484246,0.00010213439999999998,18.97,7362.2,,,,
7022,2890,421,2959360,0.040833280000000007,0.10498046875,11556,0.03605702822096646,-0.008810941129922867,0.8004420399665833,-1.514478124678135,0.00088590285,-0.004278765292838216,0.00010208320000000002,18.97,7362.2,,,,
7023,2891,421,2960384,0.04081280000000001,0.084716796875,11560,0.01784922106890008,-0.008167771622538567,0.8337109088897705,-1.4810756668448448,0.00048434478,-0.004214370448607951,0.00010203200000000002,18.97,7362.2,,,,
7024,2892,421,2961408,0.04079232000000001,0.142333984375,11564,0.003051998428418301,-0.02514677122235298,0.9676416516304016,-1.4963703006505966,0.00080965995,-0.004919410886941478,0.00010198080000000001,18.93,7371.46,,,,
7025,2893,421,2962432,0.040771840000000004,0.14306640625,11568,0.0056070234277285635,-0.021418441087007523,0.9428812265396118,-1.4784124121069908,0.0009512568,-0.00559381049242802,0.00010192960000000001,18.93,7371.46,,,,
7026,2894,421,2963456,0.04075136000000001,0.117919921875,11572,0.0023285580391529948,-0.021142372861504555,0.9710044264793396,-1.4987627416849136,0.00067033706,-0.00422117009293288,0.0001018784,18.93,7371.46,,,,
7027,2895,421,2964480,0.040730880000000004,0.144287109375,11576,0.0019681182748172432,-0.021455712616443634,0.9775915145874023,-1.4950303733348846,0.0010512623,-0.0048031233018264174,0.00010182720000000001,18.93,7371.46,,,,
7028,2896,421,2965504,0.04071040000000001,0.13525390625,11580,0.0019265468945377506,-0.02255650795996189,0.9778090119361877,-1.4885274544358253,0.0007005267,-0.004877011524513364,0.00010177600000000001,19.01,7346.24,,,,
7029,2897,422,2966528,0.040689920000000004,0.13037109375,11584,0.002650938004080672,-0.02173614129424095,0.9770362377166748,-1.495404191315174,0.00068097434,-0.004931233270326629,0.0001017248,18.98,7351.52,,,,
7030,2898,422,2967552,0.04066944,0.096923828125,11588,0.009214839024934918,-0.018773416057229042,0.9313520193099976,-1.466669149696827,0.0005654522,-0.004485682875383645,0.0001016736,18.98,7351.52,,,,
7031,2899,422,2968576,0.040648960000000005,0.117919921875,11592,0.005589726075413637,-0.022887147963047028,0.9306446313858032,-1.4937659353017807,0.0005872742,-0.0048777681950014085,0.0001016224,18.99,7349.38,,,,
7032,2900,422,2969600,0.04062848,0.10791015625,11596,0.0031381997978314757,-0.023548748344182968,0.9733594059944153,-1.475152887403965,0.00062103523,-0.004396012693177909,0.00010157120000000001,18.99,7349.38,,,,
7033,2901,422,2970624,0.040608000000000005,0.121337890625,11600,0.004278630411135964,-0.023465102538466454,0.9527233242988586,-1.4657724276185036,0.00069633446,-0.005170992750208825,0.00010152,18.99,7349.38,,,,
7034,2902,422,2971648,0.04058752,0.1455078125,11604,0.002658172292285599,-0.026199083775281906,0.9770714640617371,-1.475201390683651,0.0006315714,-0.004902635613689199,0.0001014688,18.96,7356.61,,,,
7035,2903,422,2972672,0.04056704,0.138671875,11608,0.007925462647108361,-0.02036644145846367,0.9421219229698181,-1.4577050432562828,0.0009667828,-0.005293096997775137,0.0001014176,18.96,7356.61,,,,
7036,2904,422,2973696,0.04054656,0.144775390625,11612,0.014986332040280104,-0.01886170729994774,0.8931159973144531,-1.4705704003572464,0.0007861212,-0.005290975037496537,0.00010136639999999999,18.96,7356.61,,,,
7037,2905,422,2974720,0.04052608,0.156005859375,11616,0.0034290604235138744,-0.02290111593902111,0.9619669914245605,-1.4711644873023033,0.0007618276,-0.004429364198585972,0.0001013152,18.99,7348.53,,,,
,,,2975000,0.0405056,0.174072265625,11620,0.002919955411925912,-0.02751338481903076,0.9759038686752319,-1.498176485300064,0.0010025403,-0.005214823584537953,0.000101264,,,10076.4,10.0,-1194.944,10076.4
7079,2906,420,2975744,,,,,,,,,,,18.99,7348.53,,,,
7080,2907,420,2976768,0.04048512,0.134765625,11624,0.0046662693785037845,-0.020833903923630714,0.9478471279144287,-1.4724102914333344,0.0006379181,-0.004555243824142963,0.0001012128,18.99,7348.53,,,,
7081,2908,420,2977792,0.040464639999999996,0.111328125,11628,0.019507899356540293,-0.011331931687891483,0.8053286075592041,-1.46053896099329,0.0006438837,-0.0029352446435950696,0.00010116159999999999,18.99,7348.53,,,,
7082,2909,420,2978816,0.04044416,0.1083984375,11632,0.0026996045926352963,-0.021052662283182144,0.9732354879379272,-1.5287686884403229,0.0006199292,-0.0047200983099173754,0.00010111039999999999,19.03,7337.74,,,,
7083,2910,420,2979840,0.04042368,0.109619140625,11636,0.01642570225521922,-0.014837207272648811,0.8710085153579712,-1.455874651670456,0.0006916196,-0.003232271526940167,0.0001010592,19.03,7335.29,,,,
7084,2911,420,2980864,0.0404032,0.1630859375,11640,0.008846804586937651,-0.0198818389326334,0.9381920099258423,-1.4836880937218666,0.00089343777,-0.004423838283400983,0.00010100799999999999,19.03,7337.29,,,,
7085,2912,420,2981888,0.04038272000000001,0.0947265625,11644,0.0072632609808351845,-0.023246781900525093,0.9613637328147888,-1.50347151607275,0.0005093759,-0.005238839949015528,0.00010095680000000002,19.03,7337.29,,,,
7086,2913,420,2982912,0.04036224000000001,0.113037109375,11648,0.007503989851102233,-0.01879096031188965,0.9539740681648254,-1.474009484052658,0.0005200172,-0.004357515252195299,0.00010090560000000001,19.08,7323.46,,,,
7087,2914,421,2983936,0.040341760000000004,0.091796875,11652,0.008306397474370897,-0.020255789160728455,0.9380251169204712,-1.501131571829319,0.0006276226,-0.0031912276172079146,0.00010085440000000001,19.08,7323.46,,,,
7088,2915,421,2984960,0.04032128000000001,0.09228515625,11656,0.006235605978872627,-0.02218572422862053,0.9641963839530945,-1.4792125225067139,0.0006691456,-0.004476102534681559,0.00010080320000000002,19.1,7312.14,,,,
7089,2916,421,2985984,0.040300800000000005,0.23193359375,11660,0.017551325261592865,-0.01701439917087555,0.9208069443702698,-1.5015595108270645,0.0011140935,-0.004440853605046868,0.00010075200000000001,19.14,7309.08,,,,
7090,2917,421,2987008,0.04028032000000001,0.10546875,11664,0.01834733143914491,-0.015040023252367973,0.911198079586029,-1.5190221667289734,0.00095332257,-0.004248635319527239,0.00010070080000000001,19.14,7309.08,,,,
7091,2918,421,2988032,0.040259840000000005,0.184814453125,11668,0.008706660679308698,-0.01915987953543663,0.9489251971244812,-1.47441715747118,0.0008832353,-0.005220905382884666,0.0001006496,19.17,7302.22,,,,
7092,2919,421,2989056,0.04023936,0.135986328125,11672,0.01465794030809775,-0.014939960092306137,0.9118319749832153,-1.5088055282831192,0.0007056541,-0.003945839911466464,0.0001005984,19.17,7302.22,,,,
7093,2920,421,2990080,0.040218880000000005,0.135498046875,11676,0.029893963364884257,-0.012610122561454773,0.8418381810188293,-1.4926993548870087,0.00090545474,-0.004459468647837639,0.00010054720000000001,19.17,7302.22,,,,
7094,2921,421,2991104,0.0401984,0.140869140625,11680,0.02064232702832669,-0.013672813773155212,0.8205312490463257,-1.4727199003100395,0.0006686968,-0.0035274800029583275,0.00010049600000000001,19.17,7302.22,,,,
7095,2922,421,2992128,0.040177920000000006,0.105712890625,11684,0.004469021063414402,-0.021468540653586388,0.9388682246208191,-1.4895205944776535,0.00078356237,-0.004321946180425584,0.0001004448,19.17,7302.22,,,,
7096,2923,421,2993152,0.04015744,0.12939453125,11688,0.0029421523067867383,-0.025117095559835434,0.9657494425773621,-1.501070611178875,0.00074232084,-0.005019424133934081,0.0001003936,19.23,7281.61,,,,
7097,2924,421,2994176,0.04013696,0.1865234375,11692,0.0026187274925177917,-0.02302071824669838,0.9776190519332886,-1.488677278161049,0.0010618586,-0.004948922316543758,0.0001003424,19.22,7284.45,,,,
7098,2925,421,2995200,0.04011648,0.114990234375,11696,0.00823176116682589,-0.021836306899785995,0.9544523358345032,-1.4792872369289398,0.0006937992,-0.005207816429901868,0.00010029119999999999,19.23,7289.07,,,,
7099,2926,422,2996224,0.040096,0.09765625,11700,0.004066938970936462,-0.02496475726366043,0.9547094106674194,-1.5013877898454666,0.0005248307,-0.004538843175396323,0.00010024,19.23,7289.07,,,,
7101,2927,422,2997248,0.04007552,0.11962890625,11704,0.005353048603865318,-0.02208254113793373,0.949123740196228,-1.472998008131981,0.00067729404,-0.004979825753252953,0.0001001888,19.23,7289.07,,,,
7102,2928,422,2998272,0.04005504,0.11083984375,11708,0.0018824553917511366,-0.024505045264959335,0.9780163764953613,-1.4855139926075935,0.00049173116,-0.00452104932628572,0.0001001376,19.24,7282.83,,,,
7103,2929,422,2999296,0.04003456,0.135986328125,11712,0.003344723809277639,-0.022173412144184113,0.9765506386756897,-1.4994425177574158,0.00058262295,-0.005008479463867843,0.00010008639999999999,19.3,7258.65,,,,
,,,3000000,0.04001408,0.16845703125,11716,0.017866693262476474,-0.01789192296564579,0.9170629382133484,-1.4554048627614975,0.00077263586,-0.004603964160196483,0.00010003519999999999,,,7011.4,20.8,-40.832,7011.4
7133,2930,420,3000320,,,,,,,,,,,19.3,7258.65,,,,
7134,2931,420,3001344,0.0399936,0.142333984375,11720,0.01392640604171902,-0.019319748505949974,0.942950427532196,-1.5114070400595665,0.0012036976,-0.005128379678353667,9.9984e-05,19.32,7258.74,,,,
7135,2932,420,3002368,0.03997312,0.170166015625,11724,0.026170704048126936,-0.014586862176656723,0.8692033290863037,-1.4793607369065285,0.00080859655,-0.004973535891622305,9.993279999999999e-05,19.32,7258.74,,,,
7136,2933,420,3003392,0.03995264,0.086669921875,11728,0.022530636051669717,-0.010740815661847591,0.9028378129005432,-1.4625278487801552,0.0005508868,-0.00433858233736828,9.988159999999999e-05,19.32,7258.74,,,,
7137,2934,420,3004416,0.03993216000000001,0.146484375,11732,0.023964972351677716,-0.011298979632556438,0.7818830013275146,-1.4903453066945076,0.00072911935,-0.0034435969428159297,9.983040000000001e-05,19.32,7258.74,,,,
7138,2935,421,3005440,0.039911680000000005,0.140625,11736,0.012254686444066465,-0.015637945383787155,0.8802887201309204,-1.4790975525975227,0.0008209481,-0.0029090077441651374,9.977920000000001e-05,19.32,7258.74,,,,
7139,2936,421,3006464,0.03989120000000001,0.146728515625,11740,0.00619111824198626,-0.02012372761964798,0.9434393644332886,-1.4932599663734436,0.00065161654,-0.005019053816795349,9.972800000000002e-05,19.32,7258.74,,,,
7140,2937,421,3007488,0.039870720000000005,0.156005859375,11744,0.002377609685936477,-0.02368580736219883,0.9645943641662598,-1.4828042313456535,0.00067902124,-0.004689354740548879,9.967680000000001e-05,19.37,7236.13,,,,
7141,2938,421,3008512,0.03985024000000001,0.093017578125,11748,0.012372067285468802,-0.01779210940003395,0.9134107232093811,-1.4716608226299286,0.00053982344,-0.004402926861075684,9.962560000000001e-05,19.37,7236.13,,,,
7142,2939,421,3009536,0.039829760000000006,0.146728515625,11752,0.035036863293498755,-0.010070542804896832,0.8596445322036743,-1.4780482053756714,0.0008143391,-0.003690504643600434,9.95744e-05,19.38,7232.17,,,,
7143,2940,421,3010560,0.03980928,0.12060546875,11756,0.015207222080789506,-0.019135765731334686,0.9007008075714111,-1.4879700243473053,0.0007550073,-0.005023804842494428,9.95232e-05,19.38,7232.17,,,,
7144,2941,421,3011584,0.039788800000000006,0.110595703125,11760,0.004599282561684959,-0.02292625606060028,0.9420217871665955,-1.4739560633897781,0.00069895136,-0.004868896445259452,9.947200000000001e-05,19.38,7232.17,,,,
7145,2942,421,3012608,0.03976832,0.126220703125,11764,0.007722502457909286,-0.018462015315890312,0.9171750545501709,-1.5078838914632797,0.00053390174,-0.003096310858381912,9.942080000000001e-05,19.38,7232.17,,,,
7146,2943,421,3013632,0.039747840000000006,0.12646484375,11768,0.0027124800835736096,-0.01993735134601593,0.9663353562355042,-1.48875592648983,0.0006980694,-0.0040219292568508536,9.93696e-05,19.4,7232.45,,,,
7147,2944,421,3014656,0.03972736,0.146240234375,11772,0.0026881854137172922,-0.023856952786445618,0.9783150553703308,-1.4693559035658836,0.000725277,-0.005702567839762196,9.93184e-05,19.45,7227.85,,,,
7148,2945,421,3015680,0.03970688,0.1103515625,11776,0.006052594093489461,-0.021073494106531143,0.942330002784729,-1.5040609613060951,0.000641871,-0.004386054904898629,9.92672e-05,19.45,7240.95,,,,
7149,2946,421,3016704,0.039686400000000004,0.143310546875,11780,0.012649322568904608,-0.01785092242062092,0.950767993927002,-1.493147537112236,0.0007313667,-0.005699302826542407,9.921600000000001e-05,19.46,7238.89,,,,
7150,2947,422,3017728,0.03966592,0.12646484375,11784,0.017930919479113072,-0.012296644039452076,0.9075571298599243,-1.482125148177147,0.00061435776,-0.0045210310781840235,9.91648e-05,19.46,7238.89,,,,
7151,2948,422,3018752,0.039645440000000004,0.152099609375,11788,0.010144888976356015,-0.019588368013501167,0.9492059350013733,-1.5226095914840698,0.00097252073,-0.005556180170970038,9.91136e-05,19.46,7238.89,,,,
7152,2949,422,3019776,0.03962496,0.13671875,11792,0.02243115077726543,-0.011774255894124508,0.844322681427002,-1.4951861947774887,0.000745157,-0.0032569324248470366,9.90624e-05,19.46,7238.89,,,,
7153,2950,422,3020800,0.03960448,0.13916015625,11796,0.013886867265682667,-0.018160458654165268,0.9100069403648376,-1.4963029697537422,0.00079032854,-0.004777658265084028,9.901119999999999e-05,19.46,7238.89,,,,
7154,2951,422,3021824,0.039584,0.141357421875,11800,0.013953287212643772,-0.013290963135659695,0.9040372967720032,-1.507149487733841,0.00096663495,-0.004275161161785945,9.896e-05,19.44,7244.3,,,,
7155,2952,422,3022848,0.03956352,0.138671875,11804,0.00415078409423586,-0.023842711001634598,0.9719459414482117,-1.4897691383957863,0.0007152438,-0.004661942017264664,9.89088e-05,19.44,7246.8,,,,
7156,2953,422,3023872,0.03954304,0.17529296875,11808,0.01211003604112193,-0.017293376848101616,0.9345818758010864,-1.5045799985527992,0.00093128375,-0.004574786784360185,9.88576e-05,19.44,7246.8,,,,
7157,2954,422,3024896,0.03952256,0.113525390625,11812,0.017818662628997117,-0.014003443531692028,0.8733668923377991,-1.4806475266814232,0.00071425195,-0.0036275782622396946,9.880639999999999e-05,19.44,7246.8,,,,
,,,3025000,0.039502079999999995,0.115478515625,11816,0.013763231865596026,-0.01802138052880764,0.9066593647003174,-1.4967086985707283,0.0006730303,-0.004413960850797594,9.875519999999999e-05,,,6815.4,20.6,-65.136,6815.4
7186,2955,421,3025920,,,,,,,,,,,19.44,7246.8,,,,
7187,2956,421,3026944,0.0394816,0.13671875,11820,0.015207400487270206,-0.018544835969805717,0.8839478492736816,-1.4821066036820412,0.0007966623,-0.0038961798418313265,9.870399999999998e-05,19.48,7236.01,,,,
7188,2957,421,3027968,0.03946112000000001,0.15673828125,11824,0.003232812334317714,-0.023526962846517563,0.9638460874557495,-1.492657132446766,0.0007089995,-0.004963241517543793,9.865280000000002e-05,19.48,7236.01,,,,
7189,2958,421,3028992,0.039440640000000006,0.142822265625,11828,0.004856948595261201,-0.02327106148004532,0.9739894270896912,-1.516188770532608,0.0006399127,-0.005226958834100515,9.860160000000001e-05,19.51,7229.77,,,,
7190,2959,421,3030016,0.03942016000000001,0.15966796875,11832,0.006266081298235804,-0.01839403808116913,0.93574059009552,-1.4771665930747986,0.00065045955,-0.004558428656309843,9.855040000000001e-05,19.57,7214.0,,,,
7191,2960,421,3031040,0.039399680000000006,0.119384765625,11836,0.0024896749964682385,-0.023547060787677765,0.9743524789810181,-1.4939769431948662,0.00070849294,-0.004534110514214262,9.849920000000001e-05,19.57,7221.69,,,,
7192,2961,421,3032064,0.0393792,0.1337890625,11840,0.00572177700814791,-0.02211138792335987,0.9582446813583374,-1.4672886803746223,0.00075776264,-0.005069629463832825,9.8448e-05,19.58,7226.73,,,,
7193,2962,421,3033088,0.03935872000000001,0.0888671875,11844,0.009461123932851478,-0.01814761385321617,0.9045814275741577,-1.454472340643406,0.00052874116,-0.004134560527745634,9.839680000000001e-05,19.58,7226.73,,,,
7194,2963,421,3034112,0.039338240000000003,0.1220703125,11848,0.0032415723253507167,-0.02049359679222107,0.9641878604888916,-1.4961473271250725,0.00063227984,-0.004146549152210355,9.834560000000001e-05,19.58,7226.73,,,,
7195,2964,421,3035136,0.03931776000000001,0.1650390625,11852,0.011507007293403149,-0.020309964194893837,0.9100620746612549,-1.4746866673231125,0.00091109105,-0.004152468405663967,9.82944e-05,19.58,7226.73,,,,
7196,2965,421,3036160,0.039297280000000004,0.12109375,11856,0.0038016142207197845,-0.0226164348423481,0.9541049003601074,-1.4784581512212753,0.00053779886,-0.004176447750069201,9.82432e-05,19.58,7225.41,,,,
7197,2966,421,3037184,0.0392768,0.14501953125,11860,0.002772234598523937,-0.022907249629497528,0.976302981376648,-1.4898130670189857,0.0006772718,-0.004918017337331548,9.8192e-05,19.57,7230.23,,,,
7198,2967,422,3038208,0.039256320000000004,0.114501953125,11864,0.00874308543279767,-0.021335525438189507,0.9456669688224792,-1.471606805920601,0.0007642591,-0.005130514909978956,9.814080000000001e-05,19.59,7233.48,,,,
7199,2968,422,3039232,0.03923584,0.12060546875,11868,0.006333046098006889,-0.0241207554936409,0.9528205990791321,-1.4825953468680382,0.0007054058,-0.004918309656204656,9.80896e-05,19.59,7233.48,,,,
7200,2969,422,3040256,0.039215360000000005,0.1455078125,11872,0.005110065481858328,-0.02208590693771839,0.9413266777992249,-1.4728647023439407,0.0007281253,-0.004843022441491485,9.80384e-05,19.59,7233.48,,,,
7201,2970,422,3041280,0.03919488,0.157470703125,11876,0.0021678398406947963,-0.025342807173728943,0.9784839749336243,-1.4726155325770378,0.00061091105,-0.005285650084260851,9.79872e-05,19.6,7230.61,,,,
7202,2971,422,3042304,0.0391744,0.126220703125,11880,0.01743673800956458,-0.014648419804871082,0.8975324630737305,-1.4599061533808708,0.0007874747,-0.00399720374844037,9.793599999999999e-05,19.61,7222.0,,,,
7203,2972,422,3043328,0.03915392,0.216796875,11884,0.015200840134639293,-0.020441260188817978,0.8817903995513916,-1.445923537015915,0.0010835014,-0.004462683835299686,9.78848e-05,19.68,7205.1,,,,
7204,2973,422,3044352,0.03913344,0.142578125,11888,0.01632251392584294,-0.016263771802186966,0.8953438997268677,-1.4676855579018593,0.00084845844,-0.004561424575513229,9.78336e-05,19.72,7196.16,,,,
7205,2974,422,3045376,0.03911296,0.161376953125,11892,0.017333748925011605,-0.016685787588357925,0.9155850410461426,-1.4666720405220985,0.00088656374,-0.004371444461867213,9.77824e-05,19.74,7186.05,,,,
7206,2975,422,3046400,0.03909248,0.113525390625,11896,0.009963880002032965,-0.01818549633026123,0.9476737380027771,-1.4665145874023438,0.0006705709,-0.004895011428743601,9.773119999999999e-05,19.74,7186.05,,,,
7207,2976,422,3047424,0.039071999999999996,0.13818359375,11900,0.030659022508189082,-0.009607353247702122,0.868176281452179,-1.4701747596263885,0.00069416035,-0.004044160188641399,9.767999999999999e-05,19.74,7186.05,,,,
7208,2977,422,3048448,0.03905152,0.1220703125,11904,0.007682842609938234,-0.01955924555659294,0.9138834476470947,-1.4890981689095497,0.00067214685,-0.0040207131241913885,9.76288e-05,19.74,7186.05,,,,
7209,2978,422,3049472,0.039031039999999996,0.139404296875,11908,0.0026211090298602358,-0.026224924251437187,0.9678188562393188,-1.5031853914260864,0.00064778334,-0.005359899310860783,9.757759999999999e-05,19.74,7186.05,,,,
,,,3050000,0.03901056000000001,0.15625,11912,0.019763128191698343,-0.014214928261935711,0.8049755692481995,-1.4390688464045525,0.00071514107,-0.0028191217861603945,9.752640000000002e-05,,,6836.6,21.0,-151.648,6836.6
7239,2979,421,3050496,,,,,,,,,,,19.76,7182.32,,,,
7240,2980,421,3051520,0.03899008000000001,0.13427734375,11916,0.006695451738778502,-0.02091435343027115,0.94828861951828,-1.5044946521520615,0.00075518934,-0.00440741766942665,9.747520000000001e-05,19.76,7182.32,,,,
7241,2981,421,3052544,0.03896960000000001,0.147705078125,11920,0.007617729599587619,-0.02172347903251648,0.9349479675292969,-1.475056380033493,0.0006506799,-0.0052968531381338835,9.742400000000001e-05,19.76,7182.32,,,,
7242,2982,421,3053568,0.038949120000000004,0.125732421875,11924,0.017277430364629254,-0.012954042293131351,0.7999919652938843,-1.4595243856310844,0.00082856393,-0.00195104512386024,9.737280000000002e-05,19.76,7182.32,,,,
7243,2983,421,3054592,0.03892864000000001,0.1494140625,11928,0.014914558822056279,-0.011426696553826332,0.8980050086975098,-1.4808175712823868,0.0007108126,-0.0033985429035965353,9.732160000000001e-05,19.74,7194.46,,,,
7244,2984,421,3055616,0.038908160000000004,0.124755859375,11932,0.012055375031195581,-0.019159892573952675,0.9151232242584229,-1.442989744246006,0.0008468832,-0.0027719236677512527,9.727040000000001e-05,19.78,7187.92,,,,
7245,2985,421,3056640,0.03888768000000001,0.182861328125,11936,0.009454587852815166,-0.017981279641389847,0.9530898928642273,-1.4833041727542877,0.0008145686,-0.004929242597427219,9.72192e-05,19.78,7187.92,,,,
7246,2986,421,3057664,0.038867200000000005,0.1298828125,11940,0.0165220964117907,-0.015385493636131287,0.8867396116256714,-1.4098038524389267,0.0009319153,-0.0048091416247189045,9.7168e-05,19.78,7187.92,,,,
7247,2987,422,3058688,0.03884672,0.144775390625,11944,0.013757584325503558,-0.01841779798269272,0.8935185074806213,-1.4789455980062485,0.00067110854,-0.004486316291149706,9.711680000000001e-05,19.87,7160.94,,,,
7248,2988,422,3059712,0.038826240000000005,0.148193359375,11948,0.02201021707151085,-0.012384271249175072,0.8708326816558838,-1.4723434075713158,0.0011553376,-0.0032194501254707575,9.706560000000001e-05,19.87,7160.94,,,,
7249,2989,422,3060736,0.03880576,0.145751953125,11952,0.010791218897793442,-0.0171222947537899,0.8741445541381836,-1.43830968439579,0.0007169825,-0.0036114123940933496,9.70144e-05,19.81,7180.01,,,,
7250,2990,422,3061760,0.038785280000000005,0.137451171875,11956,0.0063876988424453884,-0.022919338196516037,0.9480962157249451,-1.5007547587156296,0.00093075715,-0.005550009722355753,9.69632e-05,19.81,7180.01,,,,
7251,2991,422,3062784,0.0387648,0.13134765625,11960,0.0056173855264205486,-0.022421538829803467,0.9536633491516113,-1.443601794540882,0.0006690637,-0.004693618568126112,9.6912e-05,19.81,7180.01,,,,
7252,2992,422,3063808,0.03874432,0.145751953125,11964,0.002378075303568039,-0.022949226200580597,0.967178463935852,-1.4487935304641724,0.0005216741,-0.0036860613035969436,9.686079999999999e-05,19.81,7180.01,,,,
7253,2993,422,3064832,0.03872384,0.12353515625,11968,0.0030477485561277717,-0.023715956136584282,0.9749044179916382,-1.493443176150322,0.0007448209,-0.004668604990001768,9.68096e-05,19.81,7180.3,,,,
7254,2994,422,3065856,0.03870336,0.161376953125,11972,0.008591958525357768,-0.018314730376005173,0.9316773414611816,-1.4489669129252434,0.00094133196,-0.0041146191651932895,9.67584e-05,19.81,7180.3,,,,
7255,2995,422,3066880,0.03868288,0.154052734375,11976,0.0038353452837327495,-0.023494970053434372,0.9541467428207397,-1.481073074042797,0.000845825,-0.004322566237533465,9.67072e-05,19.81,7180.3,,,,
