time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/loss,train/entropy_loss,train/value_loss,train/explained_variance,train/n_updates,train/clip_range,train/policy_gradient_loss,train/clip_fraction,train/learning_rate,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_object_ep_length,eval/mean_score_reward,eval/mean_object_reward,eval/mean_score_ep_length
834,854016,12251,69,0.008815554901957512,-1.1372338980436325,0.0674328503664583,0.7089135646820068,3332,0.08294016,-0.005100857320940122,0.158447265625,0.0002073504,0.0024334602,-11.68,10163.54,,,,
835,855040,12262,69,-0.009503740817308426,-1.1316693350672722,0.04249628586694598,0.7809944748878479,3336,0.08291968000000001,-0.0063284021453000605,0.14892578125,0.00020729920000000002,0.0027039314,-11.68,10163.54,,,,
836,856064,12273,69,0.011520981788635254,-1.147673338651657,0.06920545804314315,0.7421314120292664,3340,0.0828992,-0.005154576705535874,0.110107421875,0.000207248,0.0017648863,-11.68,10163.54,,,,
837,857088,12284,69,-0.00243963859975338,-1.1639381125569344,0.06339848623611033,0.7085819244384766,3344,0.08287872000000002,-0.004859071632381529,0.148193359375,0.00020719680000000001,0.004105326,-11.68,10163.54,,,,
838,858112,12295,69,0.00245782732963562,-1.182963065803051,0.05086528928950429,0.8032282590866089,3348,0.08285824,-0.00415732228429988,0.0947265625,0.00020714559999999998,0.002330605,-11.7,10178.24,,,,
839,859136,12306,69,0.013175111263990402,-1.2096631973981857,0.06905053346417844,0.6340829730033875,3352,0.08283776000000001,-0.004765221063280478,0.107177734375,0.0002070944,0.001974712,-11.7,10178.24,,,,
840,860160,12316,69,0.0002486817538738251,-1.173249401152134,0.04216308705508709,0.7782602906227112,3356,0.08281728,-0.004172305256361142,0.099609375,0.00020704319999999998,0.001576331,-11.7,10178.24,,,,
841,861184,12328,69,0.005252014845609665,-1.1349196657538414,0.06701203784905374,0.7829435467720032,3360,0.0827968,-0.0029859349597245455,0.15625,0.00020699200000000003,0.0031864617,-11.7,10178.24,,,,
842,862208,12338,69,-0.005560504272580147,-1.1327634304761887,0.06033278745599091,0.7662252187728882,3364,0.08277632000000001,-0.005363740143366158,0.085205078125,0.00020694080000000002,0.0017379273,-11.7,10178.24,,,,
843,863232,12349,69,0.008281109854578972,-1.1176756992936134,0.05828200071118772,0.8058097958564758,3368,0.08275584000000001,-0.004609392897691578,0.118896484375,0.00020688960000000002,0.0026273797,-11.7,10178.24,,,,
844,864256,12360,69,0.004488237202167511,-1.104508861899376,0.06877835281193256,0.7432926893234253,3372,0.08273536000000001,-0.005452311655972153,0.091064453125,0.00020683840000000002,0.0026796449,-11.45,10215.26,,,,
845,865280,12371,69,-0.0052778273820877075,-1.1018013134598732,0.051083410158753395,0.8088711500167847,3376,0.08271488,-0.005348110418708529,0.1298828125,0.0002067872,0.0035243426,-11.29,10267.1,,,,
846,866304,12381,69,-0.00013947486877441406,-1.1313532665371895,0.05363126331940293,0.7855498790740967,3380,0.0826944,-0.0038083441031631082,0.11328125,0.000206736,0.0019467047,-11.35,10234.91,,,,
847,867328,12392,69,0.009531741961836815,-1.0955371782183647,0.061927585396915674,0.6966404914855957,3384,0.08267392000000001,-0.003804414882324636,0.123779296875,0.0002066848,0.0016513565,-11.3,10245.63,,,,
848,868352,12403,70,0.0008637383580207825,-1.1077993288636208,0.045126412296667695,0.8333495259284973,3388,0.08265344000000001,-0.0044332174002192914,0.12939453125,0.0002066336,0.002113315,-11.3,10245.63,,,,
849,869376,12414,70,0.020619114860892296,-1.087949015200138,0.06760587147437036,0.718971848487854,3392,0.08263296,-0.004730954970000312,0.102783203125,0.0002065824,0.0024261973,-11.3,10245.63,,,,
850,870400,12425,70,0.018685296177864075,-1.1160514280200005,0.07289163419045508,0.7111709117889404,3396,0.08261248,-0.0024325065896846354,0.145263671875,0.0002065312,0.0030121114,-11.3,10245.63,,,,
851,871424,12436,70,0.011763304471969604,-1.1222994849085808,0.057077337289229035,0.7116323709487915,3400,0.082592,-0.004489009210374206,0.1572265625,0.00020648,0.002376595,-11.3,10245.63,,,,
852,872448,12447,70,-0.0026543661952018738,-1.1096666231751442,0.05046518589369953,0.8164596557617188,3404,0.08257152000000001,-0.004186646285234019,0.1044921875,0.0002064288,0.0023869963,-11.12,10322.76,,,,
853,873472,12458,70,-0.006104921922087669,-1.0934393927454948,0.04125433578155935,0.8240570425987244,3408,0.08255104,-0.0038549696910195053,0.15576171875,0.0002063776,0.0033743014,-11.12,10322.76,,,,
854,874496,12469,70,-0.00010350160300731659,-1.1294731199741364,0.04756073374301195,0.7409512996673584,3412,0.08253056,-0.005365231598261744,0.162353515625,0.0002063264,0.0026244756,-11.06,10372.67,,,,
,875000,,,0.011400191113352776,-1.1072377860546112,0.06364735844545066,0.6843394041061401,3416,0.08251008,-0.004449073021532968,0.130859375,0.0002062752,0.0029762632,,,7035.8,-13.0,-592.784,7035.8
855,875520,12561,69,,,,,,,,,,,-11.06,10372.67,,,,
856,876544,12572,69,0.012931011617183685,-1.128213793039322,0.0680878518614918,0.7718255519866943,3420,0.0824896,-0.004383453808259219,0.1513671875,0.000206224,0.0033418317,-10.85,10398.91,,,,
857,877568,12583,69,0.002103051170706749,-1.1220363602042198,0.052155302837491035,0.823360025882721,3424,0.08246912,-0.003356114844791591,0.13037109375,0.0002061728,0.0019345067,-10.85,10398.91,,,,
858,878592,12594,69,0.001826900988817215,-1.1015293151140213,0.05860412563197315,0.7585811614990234,3428,0.08244864000000002,-0.004942003637552261,0.156494140625,0.00020612160000000002,0.0023119673,-10.85,10398.91,,,,
859,879616,12605,69,0.010877406224608421,-1.1224177405238152,0.060910135973244905,0.6975627541542053,3432,0.08242816,-0.0048978276827256195,0.107177734375,0.00020607039999999998,0.002310863,-10.85,10394.68,,,,
860,880640,12616,69,-0.004277493804693222,-1.1012645810842514,0.04762199753895402,0.8297898173332214,3436,0.08240768000000001,-0.006257648245082237,0.11474609375,0.0002060192,0.002392978,-10.85,10394.68,,,,
861,881664,12627,69,-0.0010687783360481262,-1.1506252959370613,0.04941861075349152,0.6227811574935913,3440,0.0823872,-0.0039134205726441,0.07568359375,0.00020596799999999998,0.0017225356,-10.82,10408.94,,,,
862,882688,12638,69,0.005959182046353817,-1.091204583644867,0.05054691759869456,0.7620168924331665,3444,0.08236672,-0.0031765544845256954,0.1259765625,0.00020591680000000003,0.0022941253,-10.82,10408.94,,,,
863,883712,12649,69,0.01193966343998909,-1.0983016639947891,0.06453316798433661,0.6440901756286621,3448,0.08234624000000001,-0.0030446829478023574,0.135009765625,0.00020586560000000002,0.0025495847,-10.82,10408.94,,,,
864,884736,12661,69,0.0020126421004533768,-1.1245261430740356,0.04875001637265086,0.7315425872802734,3452,0.08232576000000001,-0.005028222571127117,0.13720703125,0.00020581440000000002,0.0027627987,-10.77,10428.59,,,,
865,885760,12672,69,0.004225540906190872,-1.104331523180008,0.050523900892585516,0.759117603302002,3456,0.08230528000000001,-0.0012025608157273382,0.12109375,0.00020576320000000002,0.0025181607,-10.77,10428.59,,,,
866,886784,12684,69,0.011200739070773125,-1.0985086485743523,0.06749064987525344,0.7543532848358154,3460,0.0822848,-0.004657078679883853,0.109619140625,0.000205712,0.002765329,-10.83,10386.99,,,,
867,887808,12695,69,0.011021113023161888,-1.0631173178553581,0.06644764263182878,0.6538139581680298,3464,0.08226432,-0.002131309360265732,0.0966796875,0.0002056608,0.0019853697,-10.83,10386.99,,,,
868,888832,12706,69,0.018626822158694267,-1.065920114517212,0.07162600266747177,0.7199792861938477,3468,0.08224384000000001,-0.002869282499887049,0.156005859375,0.0002056096,0.0032073488,-10.83,10386.99,,,,
869,889856,12717,69,-0.0008893962949514389,-1.0955938696861267,0.04455951997078955,0.7901067733764648,3472,0.08222336000000001,-0.00404683337546885,0.182861328125,0.0002055584,0.0024890709,-10.83,10386.99,,,,
870,890880,12729,69,0.009249081835150719,-1.0616253092885017,0.07734136935323477,0.5624895095825195,3476,0.08220288,-0.005025544953241479,0.14111328125,0.0002055072,0.0034225087,-10.83,10386.99,,,,
871,891904,12740,70,-0.0008246572688221931,-1.0858629867434502,0.039180679130367935,0.7774863839149475,3480,0.0821824,-0.0017791458521969616,0.19189453125,0.000205456,0.0019444688,-10.69,10430.41,,,,
872,892928,12751,70,-0.004159996286034584,-1.0679261609911919,0.044889350421726704,0.7023009657859802,3484,0.08216192,-0.003813648800132796,0.1259765625,0.00020540480000000002,0.0017484608,-10.69,10430.41,,,,
873,893952,12763,70,0.003758516162633896,-1.0760588124394417,0.05501577164977789,0.7343720197677612,3488,0.08214144000000001,-0.004349901675595902,0.138916015625,0.0002053536,0.0026207822,-10.73,10414.94,,,,
874,894976,12773,70,0.004325684159994125,-1.0395416393876076,0.047502300003543496,0.7890384197235107,3492,0.08212096,-0.002926282730186358,0.12841796875,0.0002053024,0.002228014,-10.73,10414.94,,,,
875,896000,12785,70,-0.008160099387168884,-1.0919961258769035,0.04150869499426335,0.7724217176437378,3496,0.08210048,-0.0038661077269352973,0.128662109375,0.0002052512,0.0023160046,-10.73,10414.94,,,,
876,897024,12796,70,-0.004194049164652824,-1.0508518368005753,0.048537976341322064,0.8224228620529175,3500,0.08208,-0.00345978289260529,0.094970703125,0.0002052,0.0011774399,-10.51,10446.27,,,,
877,898048,12807,70,0.0023673297837376595,-1.061366781592369,0.04607573989778757,0.8671390414237976,3504,0.08205952,-0.004928588430630043,0.109619140625,0.0002051488,0.002307273,-10.51,10446.27,,,,
878,899072,12818,70,-0.007809636183083057,-1.01764976978302,0.029917195322923362,0.9195660948753357,3508,0.08203904000000001,-0.003705354785779491,0.183837890625,0.0002050976,0.0017756124,-10.51,10446.27,,,,
,900000,,,-0.0030956855043768883,-1.0488331019878387,0.039527159999124706,0.9346109628677368,3512,0.08201856,-0.004297201579902321,0.108642578125,0.0002050464,0.0024437231,,,5917.6,-20.2,-79.68,5917.6
879,900096,12900,69,,,,,,,,,,,-10.51,10446.27,,,,
880,901120,12911,69,-0.005469668656587601,-1.0365620590746403,0.034229927929118276,0.9420293569564819,3516,0.08199808,-0.0037675957137253135,0.0947265625,0.00020499519999999999,0.0016718989,-10.27,10495.16,,,,
881,902144,12923,69,-0.002859855070710182,-1.0007123239338398,0.04827242321334779,0.8889182209968567,3520,0.08197760000000001,-0.0044218381808605045,0.1103515625,0.000204944,0.0023394309,-10.25,10496.72,,,,
882,903168,12934,69,-0.0006098896265029907,-1.0089423395693302,0.046415554359555244,0.8631298542022705,3524,0.08195712,-0.0029263139003887773,0.078125,0.00020489279999999998,0.0012837027,-10.25,10496.72,,,,
883,904192,12945,69,-0.006948020309209824,-1.0293815955519676,0.03971559973433614,0.8882613778114319,3528,0.08193664,-0.004644659056793898,0.118896484375,0.00020484160000000003,0.0018166191,-10.25,10496.72,,,,
884,905216,12955,69,0.00405382364988327,-1.0288745537400246,0.04808578989468515,0.8854584693908691,3532,0.08191616,-0.003774820317630656,0.06689453125,0.0002047904,0.0015202793,-10.25,10496.72,,,,
885,906240,12967,69,0.002422850579023361,-1.050113670527935,0.04500822303816676,0.9058582782745361,3536,0.08189568000000001,-0.005354949011234567,0.1396484375,0.00020473920000000002,0.0025267124,-10.3,10463.72,,,,
886,907264,12978,69,-0.012283693999052048,-1.0651601999998093,0.035607135272584856,0.930819571018219,3540,0.08187520000000001,-0.0035089650336885825,0.076171875,0.00020468800000000002,0.0013988977,-10.16,10484.24,,,,
887,908288,12989,69,-0.0034510018303990364,-1.0663528740406036,0.030350033193826675,0.9188779592514038,3544,0.08185472,-0.0035615374508779496,0.169921875,0.0002046368,0.0027141413,-10.01,10496.92,,,,
888,909312,13000,69,0.0022199340164661407,-1.025521744042635,0.04752820101566613,0.8440214395523071,3548,0.08183424,-0.00361171223630663,0.120849609375,0.0002045856,0.0022137393,-10.01,10496.92,,,,
889,910336,13011,69,0.003635125234723091,-1.0835608765482903,0.05842650542035699,0.6735705137252808,3552,0.08181376000000001,-0.004589174757711589,0.11572265625,0.0002045344,0.001975672,-10.01,10496.92,,,,
890,911360,13022,69,-0.00329483300447464,-1.0394266098737717,0.0458450592122972,0.8197851777076721,3556,0.08179328000000001,-0.0055604556982871145,0.100830078125,0.0002044832,0.001581871,-10.04,10461.48,,,,
891,912384,13033,70,-0.002076568081974983,-1.0580162182450294,0.044925622176378965,0.8659458160400391,3560,0.0817728,-0.005798618774861097,0.108154296875,0.000204432,0.0023595262,-9.83,10498.45,,,,
892,913408,13044,70,-0.0071039460599422455,-1.0485528260469437,0.051057113567367196,0.827911376953125,3564,0.08175232,-0.005261953825538512,0.145263671875,0.0002043808,0.0035562306,-9.83,10498.45,,,,
893,914432,13054,70,0.005222262814640999,-1.0055974908173084,0.05728901387192309,0.7616739869117737,3568,0.08173184,-0.005074710847111419,0.128173828125,0.00020432960000000002,0.0020743087,-9.83,10498.45,,,,
894,915456,13065,70,0.00905633345246315,-1.0498978346586227,0.06744926306419075,0.832277238368988,3572,0.08171136000000001,-0.004677718083257787,0.111328125,0.0002042784,0.0022099856,-9.83,10498.45,,,,
895,916480,13076,70,0.005048368126153946,-1.0601635947823524,0.06368239782750607,0.7625929117202759,3576,0.08169088000000001,-0.0032692815439077094,0.134521484375,0.0002042272,0.001888146,-9.83,10498.45,,,,
896,917504,13087,70,0.0027434062212705612,-1.0237925983965397,0.04350466816686094,0.8787412047386169,3580,0.0816704,-0.003349265083670616,0.11669921875,0.000204176,0.0022849396,-9.83,10498.45,,,,
897,918528,13098,70,0.002298085018992424,-1.0528500080108643,0.055931671522557735,0.7814191579818726,3584,0.08164992,-0.003719696629559621,0.131591796875,0.0002041248,0.0031192116,-9.83,10498.45,,,,
898,919552,13108,70,0.014529110863804817,-1.0299310758709908,0.08586719050072134,0.7101541757583618,3588,0.08162944,-0.004502992618654389,0.116943359375,0.0002040736,0.0020133993,-9.83,10498.45,,,,
899,920576,13120,70,-0.008434100076556206,-1.0809363201260567,0.044044338632375,0.8081762194633484,3592,0.08160896000000001,-0.005067443766165525,0.1943359375,0.0002040224,0.0039483984,-9.51,10501.16,,,,
900,921600,13131,70,-0.0005509331822395325,-1.0874829515814781,0.05519091337919235,0.6867579221725464,3596,0.08158848,-0.0014730101102031767,0.193359375,0.0002039712,0.0030765603,-9.51,10501.16,,,,
901,922624,13142,70,-0.0003466010093688965,-1.0574586614966393,0.0447783509735018,0.8320058584213257,3600,0.081568,-0.006983283092267811,0.157958984375,0.00020391999999999999,0.0026240826,-9.52,10466.11,,,,
902,923648,13153,70,0.019464664161205292,-1.1192215606570244,0.06735224998556077,0.7638408541679382,3604,0.08154752000000001,-0.004830404664971866,0.125732421875,0.0002038688,0.0025881538,-9.52,10466.11,,,,
903,924672,13164,70,-0.0014219097793102264,-1.1290888860821724,0.045164264272898436,0.8518654108047485,3608,0.08152704,-0.005500823550391942,0.13916015625,0.0002038176,0.001693511,-9.52,10466.11,,,,
,925000,,,-0.0012369807809591293,-1.132167473435402,0.044578900560736656,0.9025218486785889,3612,0.08150656,-0.006121797050582245,0.11083984375,0.00020376640000000003,0.00230026,,,13787.0,-1.2,-2353.84,13787.0
904,925696,13340,69,,,,,,,,,,,-9.57,10455.69,,,,
905,926720,13351,69,-0.0025111623108386993,-1.1502506881952286,0.04722526576370001,0.8232406973838806,3616,0.08148608,-0.005347294383682311,0.12158203125,0.0002037152,0.0020179152,-9.57,10455.69,,,,
906,927744,13362,69,-0.004843470640480518,-1.1350537687540054,0.044743289588950574,0.7842951416969299,3620,0.08146560000000001,-0.005588715663179755,0.12890625,0.00020366400000000002,0.003190865,-9.33,10490.89,,,,
907,928768,13374,69,0.010259605944156647,-1.1139026805758476,0.06956325098872185,0.783050537109375,3624,0.08144512,-0.0048611142265144736,0.133544921875,0.0002036128,0.002240395,-9.26,10504.99,,,,
908,929792,13385,69,0.00881747156381607,-1.1874686032533646,0.05841475771740079,0.7915970087051392,3628,0.08142464,-0.005056660273112357,0.162109375,0.0002035616,0.0026519015,-9.29,10489.66,,,,
909,930816,13396,69,0.001495804637670517,-1.1810977011919022,0.06733050453476608,0.5018026828765869,3632,0.08140416,-0.0037456054124049842,0.126708984375,0.0002035104,0.003260597,-9.29,10489.66,,,,
910,931840,13407,69,-0.000867944210767746,-1.1388938128948212,0.06001576595008373,0.7730624079704285,3636,0.08138368000000001,-0.0044268936035223305,0.076416015625,0.0002034592,0.001914628,-9.29,10489.66,,,,
911,932864,13418,69,-2.3538246750831604e-05,-1.202546201646328,0.044779357267543674,0.8049984574317932,3640,0.08136320000000001,-0.004812177125131711,0.111328125,0.000203408,0.0029561352,-9.35,10477.31,,,,
912,933888,13429,69,0.0010342560708522797,-1.1470874324440956,0.05481520784087479,0.7392294406890869,3644,0.08134272000000001,-0.006184197787661105,0.12109375,0.0002033568,0.0027501395,-9.35,10477.31,,,,
913,934912,13440,69,-6.576068699359894e-05,-1.1778694614768028,0.05619447003118694,0.7851107716560364,3648,0.08132224,-0.005547207430936396,0.157470703125,0.00020330560000000002,0.0021688244,-9.32,10473.43,,,,
914,935936,13451,69,0.0031569264829158783,-1.1605686992406845,0.047198299085721374,0.75605708360672,3652,0.08130176,-0.004999046621378511,0.107666015625,0.00020325440000000002,0.0018601327,-9.32,10473.43,,,,
915,936960,13462,69,-0.004776202142238617,-1.1426686644554138,0.04054735298268497,0.8011489510536194,3656,0.08128128000000001,-0.005658123554894701,0.155517578125,0.0002032032,0.0033016533,-9.32,10473.43,,,,
916,937984,13473,69,-0.0032735951244831085,-1.1721762344241142,0.05327291088178754,0.7988167405128479,3660,0.08126080000000001,-0.005750162701588124,0.110107421875,0.000203152,0.0021065902,-9.32,10473.43,,,,
917,939008,13483,69,-0.004387039691209793,-1.1205326616764069,0.05876239575445652,0.7185428142547607,3664,0.08124032,-0.0064719436632003635,0.173583984375,0.0002031008,0.0022103356,-9.2,10498.73,,,,
918,940032,13495,69,0.003813188523054123,-1.1659321561455727,0.0485644459258765,0.6236273646354675,3668,0.08121984,-0.004391588823636994,0.1689453125,0.0002030496,0.0036530644,-9.2,10498.73,,,,
919,941056,13506,69,0.017012596130371094,-1.157981038093567,0.07682136306539178,0.49205321073532104,3672,0.08119936,-0.005234596144873649,0.19873046875,0.0002029984,0.0031755292,-9.2,10498.73,,,,
920,942080,13516,69,0.0021316632628440857,-1.1730485931038857,0.05797271663323045,0.7469452619552612,3676,0.08117888000000001,-0.005317724397173151,0.142333984375,0.0002029472,0.002165093,-9.2,10498.73,,,,
921,943104,13527,69,-0.006472574546933174,-1.1579399779438972,0.04314123326912522,0.8259564638137817,3680,0.0811584,-0.005132947233505547,0.124755859375,0.000202896,0.0019123852,-9.2,10498.73,,,,
922,944128,13538,69,0.0034386049956083298,-1.1796344593167305,0.054596824105829,0.7864861488342285,3684,0.08113792,-0.006103683088440448,0.109130859375,0.00020284479999999999,0.0020631298,-9.2,10498.73,,,,
923,945152,13549,69,0.004324883222579956,-1.1639660447835922,0.05531609384343028,0.7515323162078857,3688,0.08111744,-0.0049545921792741865,0.1328125,0.00020279359999999998,0.0015767585,-9.2,10498.73,,,,
924,946176,13560,69,0.006049653515219688,-1.1287855803966522,0.05119994026608765,0.7658354640007019,3692,0.08109696,-0.003540180070558563,0.156494140625,0.0002027424,0.0020860878,-9.2,10498.73,,,,
925,947200,13570,69,0.0058842431753873825,-1.1726000383496284,0.05688662873581052,0.7215783596038818,3696,0.08107648,-0.0014519065007334575,0.17578125,0.00020269120000000003,0.003263945,-9.2,10498.73,,,,
926,948224,13581,69,-0.004335432313382626,-1.1694724932312965,0.02818078827112913,0.8213907480239868,3700,0.081056,-0.003919258917449042,0.186767578125,0.00020264,0.0024987627,-9.2,10498.73,,,,
927,949248,13592,69,0.0062101539224386215,-1.1760133653879166,0.056380019057542086,0.7105708122253418,3704,0.08103552000000001,-0.004612011805875227,0.17333984375,0.00020258880000000002,0.0027850366,-9.06,10528.81,,,,
,950000,,,-0.006068241782486439,-1.187457099556923,0.05296408350113779,0.7639744877815247,3708,0.08101504,-0.0037954465951770544,0.12841796875,0.0002025376,0.0027869598,,,10765.2,5.6,-1387.048,10765.2
928,950272,13728,69,,,,,,,,,,,-9.06,10528.81,,,,
929,951296,13739,69,-0.0008202791213989258,-1.148118756711483,0.04925151844508946,0.670217752456665,3712,0.08099456000000001,-0.004778917442308739,0.134033203125,0.0002024864,0.0023280787,-9.06,10528.81,,,,
930,952320,13750,69,-0.0017524585127830505,-1.154208779335022,0.04343478358350694,0.7872892618179321,3716,0.08097408,-0.006325949711026624,0.1337890625,0.0002024352,0.0027714104,-9.06,10528.81,,,,
931,953344,13761,69,-0.0030705835670232773,-1.1885261535644531,0.05244956421665847,0.7154979705810547,3720,0.08095360000000001,-0.004822539660381153,0.1962890625,0.000202384,0.003275152,-8.94,10536.44,,,,
932,954368,13772,69,-0.0015545450150966644,-1.139810137450695,0.0415170225314796,0.8211872577667236,3724,0.08093312000000001,-0.005035138994571753,0.162109375,0.0002023328,0.0028015436,-8.67,10595.08,,,,
933,955392,13783,69,0.0027242228388786316,-1.1521613225340843,0.06681390875019133,0.6842998266220093,3728,0.08091264000000001,-0.0027981025632470846,0.1396484375,0.0002022816,0.0032679918,-8.67,10595.08,,,,
934,956416,13794,69,-0.009272931143641472,-1.1668468862771988,0.03848067577928305,0.818935751914978,3732,0.08089216,-0.006563572853337973,0.178955078125,0.00020223040000000002,0.0022946247,-8.67,10595.08,,,,
935,957440,13804,69,-0.006435483694076538,-1.149835929274559,0.044574877014383674,0.7888230681419373,3736,0.08087168,-0.0064781465189298615,0.13525390625,0.00020217920000000002,0.0023054718,-8.67,10595.08,,,,
936,958464,13815,69,-0.010366296395659447,-1.1751134470105171,0.03702287713531405,0.8086806535720825,3740,0.08085120000000001,-0.005003245052648708,0.146240234375,0.00020212800000000001,0.002038747,-8.4,10607.23,,,,
937,959488,13826,69,0.003608148545026779,-1.138142205774784,0.05377675220370293,0.7896537184715271,3744,0.08083072000000001,-0.004971650836523622,0.153076171875,0.0002020768,0.0025462804,-8.4,10607.23,,,,
938,960512,13838,69,0.00023342669010162354,-1.156138114631176,0.05538689158856869,0.7690500617027283,3748,0.08081024,-0.0055392955837305635,0.124267578125,0.0002020256,0.0020829064,-8.21,10592.66,,,,
939,961536,13848,69,-0.0028351731598377228,-1.1179859936237335,0.046003012685105205,0.8048622012138367,3752,0.08078976,-0.005922655516769737,0.130126953125,0.0002019744,0.0021238844,-8.21,10592.66,,,,
940,962560,13859,69,-0.0031943563371896744,-1.1699348986148834,0.04749265871942043,0.7376518249511719,3756,0.08076928,-0.004716902127256617,0.120849609375,0.0002019232,0.0011308846,-8.21,10592.66,,,,
941,963584,13871,69,-0.0015541836619377136,-1.0796184316277504,0.0589411542750895,0.7634251713752747,3760,0.08074880000000001,-0.004672431328799576,0.114990234375,0.000201872,0.0020854508,-8.21,10592.66,,,,
942,964608,13882,69,-0.0067627206444740295,-1.1397534310817719,0.036893229465931654,0.8454197645187378,3764,0.08072832,-0.004222805437166244,0.1123046875,0.0002018208,0.0020052514,-8.21,10592.66,,,,
943,965632,13893,69,-0.0067286621779203415,-1.1846138089895248,0.038656634744256735,0.8666031360626221,3768,0.08070784,-0.005938676520599984,0.111572265625,0.0002017696,0.0020768163,-8.21,10592.66,,,,
944,966656,13904,69,0.007355917245149612,-1.1376033946871758,0.06652642460539937,0.7145282626152039,3772,0.08068736,-0.004487340978812426,0.167236328125,0.00020171839999999998,0.0033450336,-8.21,10592.66,,,,
945,967680,13915,69,-0.00102902390062809,-1.1445344984531403,0.04440722824074328,0.808038592338562,3776,0.08066688,-0.004299743799492717,0.12939453125,0.0002016672,0.0018730507,-8.21,10592.66,,,,
946,968704,13926,69,0.008113623596727848,-1.1204015016555786,0.051850332180038095,0.7695116996765137,3780,0.08064640000000001,-0.004563647351460531,0.1376953125,0.000201616,0.0023471862,-8.21,10592.66,,,,
947,969728,13937,69,-0.004656881093978882,-1.1229378134012222,0.02996931748930365,0.8808676600456238,3784,0.08062592,-0.00535806457628496,0.157958984375,0.0002015648,0.002829358,-8.14,10615.2,,,,
948,970752,13948,69,-0.0004401709884405136,-1.1024079248309135,0.056578404968604445,0.7534626126289368,3788,0.08060544000000001,-0.0041775697318371385,0.11328125,0.00020151360000000002,0.0023356886,-8.14,10615.2,,,,
949,971776,13959,69,-0.010747699998319149,-1.1272789984941483,0.034133901819586754,0.8588738441467285,3792,0.08058496,-0.0037419875152409077,0.182373046875,0.0002014624,0.0023586126,-8.16,10608.23,,,,
950,972800,13970,69,0.017978515475988388,-1.0864254981279373,0.05617319350130856,0.7439936399459839,3796,0.08056448000000001,-0.0035842265497194603,0.143798828125,0.00020141120000000001,0.0036309715,-8.16,10608.23,,,,
951,973824,13981,69,0.0024735108017921448,-1.0962374955415726,0.06435397081077099,0.7475675344467163,3800,0.080544,-0.003506456414470449,0.184814453125,0.00020135999999999998,0.0028448603,-8.26,10561.69,,,,
952,974848,13992,69,0.007745640352368355,-1.117637425661087,0.06202626205049455,0.7624017000198364,3804,0.08052352000000002,-0.0028602994862012565,0.1767578125,0.0002013088,0.0030581623,-8.26,10561.69,,,,
,975000,,,-0.010826874524354935,-1.080715000629425,0.0309052721131593,0.8110202550888062,3808,0.08050304000000001,-0.005336874935892411,0.131591796875,0.0002012576,0.0017911047,,,9882.0,0.0,-1028.856,9882.0
953,975872,14117,69,,,,,,,,,,,-8.26,10561.69,,,,
954,976896,14127,69,0.00395023450255394,-1.0908886566758156,0.054817888187244534,0.7374482750892639,3812,0.08048256000000001,-0.005618865718133748,0.132568359375,0.0002012064,0.002235219,-8.26,10561.69,,,,
955,977920,14139,69,0.00928400456905365,-1.0973503962159157,0.054024382727220654,0.7497497200965881,3816,0.08046208,-0.0035802555503323674,0.115234375,0.00020115520000000002,0.0026058448,-8.26,10561.69,,,,
956,978944,14150,69,-0.008499056100845337,-1.0794225260615349,0.03759840643033385,0.8436705470085144,3820,0.0804416,-0.00517362161190249,0.143310546875,0.00020110400000000002,0.0025580348,-7.97,10613.32,,,,
957,979968,14161,69,-0.004612645134329796,-1.0816254168748856,0.03901096829213202,0.7983224391937256,3824,0.08042112000000001,-0.0037316620000638068,0.09814453125,0.00020105280000000001,0.001698918,-7.97,10613.32,,,,
958,980992,14171,69,-0.0032658372074365616,-1.0998333916068077,0.04589438159018755,0.7757627367973328,3828,0.08040064000000001,-0.003520860933349468,0.10205078125,0.0002010016,0.0016854291,-7.81,10707.28,,,,
959,982016,14183,69,-0.005778860300779343,-1.1174903735518456,0.051782706286758184,0.7716230750083923,3832,0.08038016,-0.005785338376881555,0.134033203125,0.0002009504,0.0024328441,-7.47,10728.76,,,,
960,983040,14193,69,0.006737617775797844,-1.0863337069749832,0.049849068745970726,0.7904936671257019,3836,0.08035968,-0.0028897867596242577,0.118896484375,0.0002008992,0.0032978554,-7.19,10778.28,,,,
961,984064,14204,69,-0.0003628470003604889,-1.0705581456422806,0.042286006500944495,0.8236732482910156,3840,0.0803392,-0.004276408930309117,0.1103515625,0.000200848,0.0023700448,-7.19,10778.28,,,,
962,985088,14216,69,0.001879984512925148,-1.067552112042904,0.05414028838276863,0.8203341960906982,3844,0.08031872000000001,-0.0053797032160218805,0.1201171875,0.0002007968,0.0030283628,-7.19,10778.28,,,,
963,986112,14227,69,0.00013119354844093323,-1.092799574136734,0.061509782914072275,0.7622736692428589,3848,0.08029824,-0.0039521188591606915,0.128662109375,0.0002007456,0.0025966258,-7.19,10778.28,,,,
964,987136,14238,69,-0.008074348792433739,-1.074021928012371,0.046621137764304876,0.8081054091453552,3852,0.08027776,-0.0058662333904067054,0.11376953125,0.0002006944,0.0025419511,-7.19,10778.28,,,,
