time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/explained_variance,train/value_loss,train/n_updates,train/learning_rate,train/entropy_loss,train/clip_range,train/approx_kl,train/clip_fraction,train/policy_gradient_loss,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_object_reward,eval/mean_score_reward
2159,2210816,5078,435,0.9114827513694763,0.011165862117195502,8632,0.0001395104,-1.501909926533699,0.055804160000000005,0.0012278407,0.132568359375,-0.00562022760277614,-0.01862676814198494,8603.94,15.47,,,,
2160,2211840,5079,435,0.9227375984191895,0.007909834122983739,8636,0.00013945920000000002,-1.4665491878986359,0.05578368,0.0015608203,0.156982421875,-0.006428920431062579,-0.02493571862578392,8527.87,15.72,,,,
2161,2212864,5080,435,0.9242358207702637,0.014774724608287215,8640,0.00013940800000000002,-1.4846241027116776,0.055763200000000006,0.0017703479,0.178466796875,-0.0063201417797245085,-0.020371392369270325,8523.79,15.73,,,,
2162,2213888,5081,435,0.8926315903663635,0.010679962346330285,8644,0.00013935680000000001,-1.4661629870533943,0.05574272,0.0014415251,0.159423828125,-0.005218273086939007,-0.017208721488714218,8541.0,15.73,,,,
2163,2214912,5082,435,0.9029558897018433,0.019634253985714167,8648,0.0001393056,-1.4545841664075851,0.055722240000000006,0.0013797197,0.139404296875,-0.007189831405412406,-0.020960558205842972,8541.0,15.73,,,,
2164,2215936,5083,435,0.8669189214706421,0.014166472479701042,8652,0.0001392544,-1.4829047620296478,0.05570176,0.0016219271,0.189208984375,-0.006445004139095545,-0.018221860751509666,8541.0,15.73,,,,
2165,2216960,5084,436,0.8779302835464478,0.01588891597930342,8656,0.0001392032,-1.4648238718509674,0.05568128,0.0013982174,0.16943359375,-0.006294516962952912,-0.021810345351696014,8541.0,15.73,,,,
2166,2217984,5085,436,0.8983694911003113,0.007364026998402551,8660,0.000139152,-1.4843674674630165,0.0556608,0.0015327078,0.19189453125,-0.0051450736209517345,-0.020613638684153557,8541.0,15.73,,,,
2167,2219008,5086,436,0.8906758427619934,0.012008557037916034,8664,0.0001391008,-1.5296223014593124,0.05564032,0.0013463567,0.120849609375,-0.006227421807125211,-0.02021254599094391,8516.36,15.73,,,,
2168,2220032,5087,436,0.8752267360687256,0.01629318733466789,8668,0.0001390496,-1.4536624774336815,0.055619840000000004,0.0015941111,0.161865234375,-0.006547585246153176,-0.020686639472842216,8516.36,15.73,,,,
2169,2221056,5088,436,0.9099276661872864,0.016970100754406303,8672,0.0001389984,-1.4852172955870628,0.05559936,0.0017498969,0.201416015625,-0.0073665941308718175,-0.017453940585255623,8516.36,15.73,,,,
2170,2222080,5089,436,0.8983712196350098,0.010973934840876609,8676,0.00013894719999999998,-1.517355591058731,0.05557888,0.0013457104,0.162109375,-0.005086536344606429,-0.0205247700214386,8479.41,15.91,,,,
2171,2223104,5090,436,0.9135786294937134,0.02334571845130995,8680,0.00013889600000000003,-1.4634919241070747,0.05555840000000001,0.00160189,0.16015625,-0.006644546636380255,-0.018036112189292908,8479.41,15.91,,,,
2172,2224128,5091,436,0.9271244406700134,0.019749815692193806,8684,0.0001388448,-1.5002733990550041,0.05553792,0.001451768,0.1357421875,-0.007166542083723471,-0.020991934463381767,8418.99,16.07,,,,
,2225000,,,0.9327139258384705,0.013492242724169046,8688,0.00013879360000000003,-1.4785379692912102,0.05551744000000001,0.0013850126,0.128173828125,-0.005718755477573723,-0.02077963389456272,,,7262.2,7262.2,-34.2266668,19.4
2173,2225152,5122,434,,,,,,,,,,,8418.99,16.07,,,,
2174,2226176,5123,434,0.8409510254859924,0.026774854981340468,8692,0.0001387424,-1.4679418355226517,0.05549696,0.0015743652,0.148681640625,-0.006748121872078627,-0.019895756617188454,8354.21,16.24,,,,
2175,2227200,5124,434,0.9013916254043579,0.020531651214696467,8696,0.00013869120000000002,-1.460656352341175,0.05547648000000001,0.0015635807,0.181640625,-0.007096401299349964,-0.018324920907616615,8354.21,16.24,,,,
2176,2228224,5125,434,0.8675124645233154,0.02684863074682653,8700,0.00013864,-1.4625551849603653,0.055456,0.001527339,0.15185546875,-0.005549218971282244,-0.016796011477708817,8354.21,16.24,,,,
2177,2229248,5126,434,0.9152216911315918,0.01510814850917086,8704,0.0001385888,-1.4493443220853806,0.05543552000000001,0.0011608666,0.106201171875,-0.005685251031536609,-0.021514683961868286,8291.64,16.42,,,,
2178,2230272,5127,434,0.8836691379547119,0.016165142063982785,8708,0.00013853759999999998,-1.4741273745894432,0.05541504,0.0016975964,0.140869140625,-0.007382638985291123,-0.022710490971803665,8291.64,16.42,,,,
2179,2231296,5128,435,0.9018145203590393,0.021273864898830652,8712,0.0001384864,-1.4473289027810097,0.05539456000000001,0.0017973498,0.1572265625,-0.006928584771230817,-0.019878722727298737,8291.64,16.42,,,,
2180,2232320,5129,435,0.894652247428894,0.01881798484828323,8716,0.00013843519999999997,-1.4892156049609184,0.05537407999999999,0.0011861066,0.147705078125,-0.0059558620559982955,-0.02085042931139469,8291.64,16.42,,,,
2181,2233344,5130,435,0.9417592287063599,0.008562640141462907,8720,0.00013838400000000002,-1.491145983338356,0.0553536,0.001347149,0.168701171875,-0.00506332068471238,-0.019547317177057266,8291.64,16.42,,,,
2182,2234368,5131,435,0.9169264435768127,0.009150155412498862,8724,0.00013833280000000002,-1.4621372818946838,0.055333120000000006,0.00141631,0.137451171875,-0.005200350977247581,-0.02385054901242256,8291.64,16.42,,,,
2183,2235392,5132,435,0.9532232284545898,0.006029584619682282,8728,0.00013828160000000001,-1.4725078344345093,0.05531264,0.0016493732,0.1357421875,-0.006709039385896176,-0.027285296469926834,8298.08,16.36,,,,
2184,2236416,5133,435,0.9386836886405945,0.010334580671042204,8732,0.0001382304,-1.4823412224650383,0.05529216000000001,0.002004252,0.201904296875,-0.006701644859276712,-0.024123042821884155,8316.09,16.36,,,,
2185,2237440,5134,435,0.8958759307861328,0.014789584674872458,8736,0.0001381792,-1.4678642079234123,0.055271680000000004,0.0019144979,0.146484375,-0.005843161488883197,-0.01656128466129303,8296.83,16.35,,,,
2186,2238464,5135,435,0.8587886095046997,0.025084736989811063,8740,0.000138128,-1.4689077213406563,0.0552512,0.0017655636,0.186279296875,-0.007232933712657541,-0.021755725145339966,8282.14,16.34,,,,
2187,2239488,5137,435,0.885959267616272,0.021656278637237847,8744,0.0001380768,-1.477315180003643,0.055230720000000004,0.0015815416,0.14404296875,-0.004419751465320587,-0.011559603735804558,8282.14,16.34,,,,
2188,2240512,5138,436,0.9483683705329895,0.009466776682529598,8748,0.0001380256,-1.4887198507785797,0.05521024,0.0017925161,0.156494140625,-0.006638922495767474,-0.022124644368886948,8287.77,16.33,,,,
2189,2241536,5139,436,0.8670613169670105,0.02642576431389898,8752,0.0001379744,-1.490921825170517,0.055189760000000004,0.0014291524,0.12744140625,-0.00495212257374078,-0.014126045629382133,8287.77,16.33,,,,
2190,2242560,5140,436,0.8114231824874878,0.04008244478609413,8756,0.0001379232,-1.4506820142269135,0.05516928,0.0011898002,0.15283203125,-0.0066950139589607716,-0.01482411939650774,8287.77,16.33,,,,
2191,2243584,5141,436,0.9039130210876465,0.015490924066398293,8760,0.000137872,-1.4873300790786743,0.0551488,0.0020273833,0.176025390625,-0.006731587287504226,-0.020912960171699524,8287.77,16.33,,,,
2192,2244608,5142,436,0.7915360331535339,0.03351803566329181,8764,0.0001378208,-1.4861210882663727,0.05512832,0.0012839572,0.147216796875,-0.006314233178272843,-0.01496962085366249,8287.77,16.33,,,,
2193,2245632,5143,436,0.8821178078651428,0.015411589236464351,8768,0.0001377696,-1.4865975603461266,0.05510784,0.0013354237,0.15185546875,-0.004067134694196284,-0.014559181407094002,8302.29,16.35,,,,
2194,2246656,5144,436,0.8767300844192505,0.033957440638914704,8772,0.00013771840000000003,-1.4784761518239975,0.05508736000000001,0.001286085,0.150146484375,-0.0061919415020383894,-0.013579456135630608,8320.64,16.35,,,,
2195,2247680,5145,436,0.8625672459602356,0.03225000051315874,8776,0.0001376672,-1.4904187992215157,0.05506688,0.0019387547,0.175048828125,-0.005929065169766545,-0.00917392410337925,8320.64,16.35,,,,
2196,2248704,5146,436,0.8941303491592407,0.029662149376235902,8780,0.00013761600000000002,-1.4560572877526283,0.05504640000000001,0.0013952968,0.135986328125,-0.006441711157094687,-0.009863695129752159,8314.08,16.37,,,,
2197,2249728,5147,437,0.9287579655647278,0.01649604580597952,8784,0.0001375648,-1.4853270649909973,0.05502592,0.001225516,0.129150390625,-0.005460362823214382,-0.016053207218647003,8314.08,16.37,,,,
,2250000,,,0.912680447101593,0.02139398397412151,8788,0.0001375136,-1.4876659065485,0.05500544000000001,0.0012988717,0.108642578125,-0.007037166244117543,-0.020489878952503204,,,7466.6,7466.6,-34.0266666,19.4
2198,2250752,5178,434,,,,,,,,,,,8314.08,16.37,,,,
2199,2251776,5179,434,0.9110714197158813,0.021600127103738487,8792,0.00013746239999999998,-1.4885770305991173,0.05498496,0.0012354846,0.13720703125,-0.006272221333347261,-0.018417634069919586,8268.48,16.49,,,,
2200,2252800,5180,434,0.87345951795578,0.027710678696166724,8796,0.0001374112,-1.486614391207695,0.05496448000000001,0.0015526488,0.122802734375,-0.0050476971082389355,-0.011333213187754154,8270.28,16.46,,,,
2201,2253824,5181,434,0.8919093012809753,0.02774281508754939,8800,0.00013735999999999997,-1.4825359284877777,0.05494399999999999,0.0013595743,0.125732421875,-0.006339384475722909,-0.01924847811460495,8300.33,16.45,,,,
2202,2254848,5183,435,0.9191579222679138,0.02577143453527242,8804,0.00013730880000000002,-1.4437955990433693,0.05492352,0.0011746793,0.13330078125,-0.005896362185012549,-0.019946249201893806,8300.33,16.45,,,,
2203,2255872,5184,435,0.9227356910705566,0.02515201282221824,8808,0.0001372576,-1.4990384206175804,0.05490303999999999,0.0014894867,0.158935546875,-0.007235038618091494,-0.018311336636543274,8300.33,16.45,,,,
2204,2256896,5185,435,0.8863097429275513,0.03017097106203437,8812,0.00013720640000000002,-1.4805241227149963,0.054882560000000004,0.0014727719,0.140380859375,-0.0060060249525122344,-0.015344737097620964,8300.33,16.45,,,,
2205,2257920,5186,435,0.9033001065254211,0.026442817761562765,8816,0.0001371552,-1.4800331965088844,0.05486208000000001,0.0016702265,0.1201171875,-0.006555958942044526,-0.020610667765140533,8308.1,16.47,,,,
2206,2258944,5187,435,0.9008226990699768,0.02746417047455907,8820,0.000137104,-1.483969859778881,0.054841600000000004,0.0012401441,0.15625,-0.006476829177699983,-0.015261823311448097,8292.65,16.46,,,,
2207,2259968,5188,435,0.9220057129859924,0.019580230698920786,8824,0.0001370528,-1.4483022168278694,0.05482112,0.0018789179,0.178955078125,-0.007043910678476095,-0.02064397558569908,8292.65,16.46,,,,
2208,2260992,5189,435,0.8754370212554932,0.0356951899593696,8828,0.0001370016,-1.4523301422595978,0.054800640000000005,0.0016864061,0.174560546875,-0.00538168748607859,-0.016157303005456924,8292.65,16.46,,,,
2209,2262016,5190,435,0.8048456907272339,0.05719692585989833,8832,0.0001369504,-1.4452738761901855,0.05478016,0.0017499733,0.15576171875,-0.005166890099644661,-0.006584368646144867,8292.65,16.46,,,,
2210,2263040,5191,435,0.8919636607170105,0.02445568155962974,8836,0.0001368992,-1.4644444808363914,0.054759680000000005,0.0012774307,0.151123046875,-0.005594663816737011,-0.020810548216104507,8292.65,16.46,,,,
2211,2264064,5192,436,0.926520049571991,0.02059224306140095,8840,0.000136848,-1.4595982655882835,0.0547392,0.0012811206,0.1484375,-0.006703569088131189,-0.016210416331887245,8306.69,16.42,,,,
2212,2265088,5193,436,0.9405826330184937,0.014511912071611732,8844,0.0001367968,-1.4755934998393059,0.05471872,0.0014473051,0.18798828125,-0.006433035421650857,-0.021483730524778366,8306.69,16.42,,,,
2213,2266112,5194,436,0.9578501582145691,0.01445588597562164,8848,0.0001367456,-1.464361049234867,0.05469824,0.0015753652,0.136474609375,-0.006484928075224161,-0.01858748123049736,8306.69,16.42,,,,
2214,2267136,5195,436,0.9413810968399048,0.018657338456250727,8852,0.0001366944,-1.4943419843912125,0.05467776,0.0014006499,0.13916015625,-0.00563298404449597,-0.019845033064484596,8306.69,16.42,,,,
2215,2268160,5196,436,0.9594852924346924,0.014157760422676802,8856,0.00013664320000000003,-1.4719479233026505,0.05465728000000001,0.0017215641,0.153564453125,-0.006560432957485318,-0.018666548654437065,8312.49,16.43,,,,
2216,2269184,5197,436,0.9572044014930725,0.016370419354643673,8860,0.000136592,-1.4751200526952744,0.0546368,0.0014091327,0.140625,-0.007374283333774656,-0.02657080814242363,8382.77,16.25,,,,
2217,2270208,5198,436,0.9179776906967163,0.02297379047377035,8864,0.00013654080000000002,-1.4424820393323898,0.05461632000000001,0.0021403928,0.171875,-0.006720416567986831,-0.018962306901812553,8382.77,16.25,,,,
2218,2271232,5199,436,0.8613577485084534,0.04031542525626719,8868,0.0001364896,-1.4239185005426407,0.05459584,0.0017619026,0.154541015625,-0.005883306439500302,-0.00850277952849865,8406.61,16.22,,,,
2219,2272256,5200,436,0.9218232035636902,0.022956698085181415,8872,0.0001364384,-1.463515616953373,0.05457536000000001,0.0018031998,0.150390625,-0.006832206796389073,-0.019021250307559967,8406.61,16.22,,,,
2220,2273280,5201,437,0.9320178031921387,0.019867834518663585,8876,0.00013638719999999998,-1.4271230697631836,0.05455488,0.0014919066,0.162353515625,-0.006539103313116357,-0.01816813461482525,8406.23,16.32,,,,
2221,2274304,5202,437,0.9396744966506958,0.01743219787022099,8880,0.000136336,-1.432468555867672,0.05453440000000001,0.0013984679,0.174072265625,-0.006334996083751321,-0.01816338114440441,8406.23,16.32,,,,
,2275000,,,0.8716211318969727,0.03207406681030989,8884,0.0001362848,-1.4399176836013794,0.054513919999999993,0.0018722499,0.14208984375,-0.004484443634282798,-0.00895968358963728,,,8671.2,8671.2,-313.4333332,15.0
2222,2275328,5238,434,,,,,,,,,,,8422.03,16.34,,,,
2223,2276352,5239,434,0.942358136177063,0.01117245975183323,8888,0.00013623360000000002,-1.429742731153965,0.054493440000000004,0.0015529904,0.1298828125,-0.005562804872170091,-0.018248379230499268,8422.03,16.34,,,,
2224,2277376,5240,434,0.9318605661392212,0.013672045199200511,8892,0.0001361824,-1.4607084766030312,0.054472959999999994,0.0016986264,0.12744140625,-0.004550552519503981,-0.019812781363725662,8422.03,16.34,,,,
2225,2278400,5242,434,0.8327393531799316,0.019308078684844077,8896,0.00013613120000000002,-1.4760849848389626,0.054452480000000004,0.0013741215,0.1171875,-0.004427981155458838,-0.012634126469492912,8422.03,16.34,,,,
2226,2279424,5243,434,0.9326412677764893,0.010363997367676347,8900,0.00013608,-1.4895003959536552,0.05443200000000001,0.0014060833,0.162841796875,-0.004849946883041412,-0.020411938428878784,8422.03,16.34,,,,
2227,2280448,5244,434,0.8702887296676636,0.016765514039434493,8904,0.0001360288,-1.473839819431305,0.054411520000000005,0.0015357265,0.174560546875,-0.0029621905414387584,-0.013440070673823357,8314.54,16.67,,,,
2228,2281472,5245,434,0.8094536066055298,0.05285956128500402,8908,0.0001359776,-1.4655772149562836,0.05439104,0.0011416783,0.14697265625,-0.005336658301530406,0.00394812598824501,8314.54,16.67,,,,
2229,2282496,5246,435,0.8656993508338928,0.03081630531232804,8912,0.0001359264,-1.4912120178341866,0.054370560000000005,0.0014191358,0.14794921875,-0.005309339030645788,-0.009547267109155655,8314.54,16.67,,,,
2230,2283520,5247,435,0.8293836712837219,0.040931798866949975,8916,0.0001358752,-1.47620540112257,0.05435008,0.0012177078,0.1318359375,-0.005261012294795364,-0.008038296364247799,8304.14,16.66,,,,
2231,2284544,5248,435,0.9308749437332153,0.017194070562254637,8920,0.000135824,-1.4547877311706543,0.054329600000000006,0.0014920102,0.170654296875,-0.0054357824847102165,-0.019622325897216797,8304.14,16.66,,,,
2232,2285568,5249,435,0.9202503561973572,0.019430121057666838,8924,0.0001357728,-1.471437193453312,0.05430912,0.001647887,0.1767578125,-0.005513301293831319,-0.021860744804143906,8297.8,16.66,,,,
2233,2286592,5250,435,0.8783995509147644,0.023584934941027313,8928,0.0001357216,-1.4602007269859314,0.05428864,0.0014869322,0.147216796875,-0.005378657951951027,-0.02125750109553337,8297.8,16.66,,,,
2234,2287616,5251,435,0.92686527967453,0.018355332023929805,8932,0.0001356704,-1.4640585109591484,0.05426816,0.0012691494,0.142578125,-0.005078441929072142,-0.023606114089488983,8283.68,16.64,,,,
2235,2288640,5252,435,0.9334969520568848,0.020864200545474887,8936,0.0001356192,-1.442192628979683,0.05424768,0.0019545243,0.135986328125,-0.005361203599022701,-0.017351018264889717,8283.68,16.64,,,,
2236,2289664,5253,435,0.883197546005249,0.029651327524334192,8940,0.000135568,-1.4627604186534882,0.0542272,0.0016875998,0.125244140625,-0.005524946027435362,-0.01757029816508293,8281.0,16.63,,,,
2237,2290688,5254,435,0.8778971433639526,0.028633165289647877,8944,0.0001355168,-1.4608113467693329,0.05420672,0.0016151181,0.171142578125,-0.006064648478059098,-0.018858082592487335,8304.89,16.56,,,,
2238,2291712,5255,436,0.9441498517990112,0.015617436147294939,8948,0.00013546560000000002,-1.4282746464014053,0.05418624000000001,0.0012772708,0.162353515625,-0.006397302611730993,-0.019685134291648865,8304.89,16.56,,,,
2239,2292736,5256,436,0.8513619899749756,0.0298701252322644,8952,0.0001354144,-1.4582903906702995,0.05416576,0.0016423782,0.14306640625,-0.005690175981726497,-0.014462237246334553,8291.69,16.57,,,,
2240,2293760,5257,436,0.9478375315666199,0.01227762276539579,8956,0.0001353632,-1.463638387620449,0.05414528000000001,0.0010121576,0.137939453125,-0.005461725755594671,-0.023415639996528625,8272.4,16.57,,,,
2241,2294784,5258,436,0.9561149477958679,0.01754673122195527,8960,0.00013531199999999998,-1.4117238447070122,0.0541248,0.0017631934,0.159423828125,-0.00724567542783916,-0.019175628200173378,8272.4,16.57,,,,
2242,2295808,5259,436,0.9163050055503845,0.026423851784784347,8964,0.0001352608,-1.4160101562738419,0.05410432000000001,0.0016272557,0.179443359375,-0.007527367968577892,-0.021438369527459145,8272.4,16.57,,,,
2243,2296832,5260,436,0.9091752171516418,0.021208157297223806,8968,0.0001352096,-1.4781805276870728,0.054083839999999994,0.0012831411,0.140869140625,-0.006141089659649879,-0.016643740236759186,8272.4,16.57,,,,
2244,2297856,5261,436,0.9034209251403809,0.02870717504993081,8972,0.00013515840000000002,-1.4468503519892693,0.054063360000000005,0.0011947863,0.150146484375,-0.005498033715412021,-0.01258469745516777,8272.4,16.57,,,,
2245,2298880,5262,436,0.9167559146881104,0.018488591420464218,8976,0.0001351072,-1.4420160204172134,0.054042879999999995,0.0010288574,0.15185546875,-0.004217939713271335,-0.011723263189196587,8272.4,16.57,,,,
2246,2299904,5263,436,0.9177783727645874,0.020580611599143595,8980,0.00013505600000000002,-1.459936834871769,0.054022400000000005,0.000924525,0.14111328125,-0.005392104329075664,-0.01926615834236145,8232.91,16.74,,,,
,2300000,,,0.9201752543449402,0.020007229584734887,8984,0.00013500479999999999,-1.4260838255286217,0.054001919999999995,0.0012896787,0.14697265625,-0.005127607437316328,-0.01666085422039032,,,7272.0,7272.0,-37.653333399999994,19.2
2247,2300928,5294,434,,,,,,,,,,,8232.91,16.74,,,,
2248,2301952,5295,434,0.9010075330734253,0.026504359673708677,8988,0.0001349536,-1.431405358016491,0.053981440000000006,0.001497987,0.145263671875,-0.00648952106712386,-0.019018715247511864,8230.17,16.75,,,,
2249,2302976,5296,434,0.8603543639183044,0.039365025935694575,8992,0.0001349024,-1.4433546140789986,0.05396096,0.0018465195,0.138916015625,-0.0034962355566676706,-0.012281488627195358,8230.17,16.75,,,,
2250,2304000,5297,434,0.9331864714622498,0.02189518220257014,8996,0.0001348512,-1.4766865968704224,0.053940480000000006,0.0013472899,0.118896484375,-0.005917698843404651,-0.01991332694888115,8230.17,16.75,,,,
2251,2305024,5298,435,0.9225621223449707,0.02123546600341797,9000,0.0001348,-1.4296375885605812,0.05392,0.001205832,0.132080078125,-0.006958329817280173,-0.019591379910707474,8219.13,16.75,,,,
2252,2306048,5299,435,0.9163895845413208,0.019717333954758942,9004,0.0001347488,-1.4599940031766891,0.053899520000000006,0.0012350073,0.142578125,-0.004731782246381044,-0.01522646751254797,8219.13,16.75,,,,
2253,2307072,5300,435,0.9452574253082275,0.014822251920122653,9008,0.00013469760000000002,-1.433004915714264,0.05387904,0.0013448821,0.123046875,-0.005162986402865499,-0.020468629896640778,8219.13,16.75,,,,
2254,2308096,5301,435,0.8778030872344971,0.024998165434226394,9012,0.0001346464,-1.4532542079687119,0.05385856,0.0013933647,0.16845703125,-0.004999327851692215,-0.014975011348724365,8165.86,16.88,,,,
2255,2309120,5302,435,0.7718133330345154,0.05708604189567268,9016,0.0001345952,-1.4754749312996864,0.05383808,0.0019012849,0.150146484375,-0.005144605005625635,-0.0016969796270132065,8165.86,16.88,,,,
2256,2310144,5303,435,0.8103258609771729,0.046233142842538655,9020,0.000134544,-1.4459092766046524,0.0538176,0.0018468602,0.224365234375,-0.005049284518463537,-0.009383667260408401,8175.97,16.87,,,,
2257,2311168,5304,435,0.9349067211151123,0.019433800131082535,9024,0.0001344928,-1.4706378653645515,0.053797120000000004,0.0012068267,0.123046875,-0.00515573809389025,-0.01522765215486288,8175.97,16.87,,,,
2258,2312192,5305,435,0.8721963167190552,0.03489893313962966,9028,0.0001344416,-1.4447443634271622,0.05377664,0.0016424699,0.108642578125,-0.004176332615315914,-0.010663194581866264,8175.97,16.87,,,,
2259,2313216,5306,435,0.8852924704551697,0.030682008480653167,9032,0.0001343904,-1.4938669800758362,0.05375616,0.0015813897,0.165283203125,-0.006229061225894839,-0.01562933437526226,8194.36,16.82,,,,
2260,2314240,5307,436,0.9279136061668396,0.018667366995941848,9036,0.0001343392,-1.460643544793129,0.05373568,0.0014034195,0.159423828125,-0.0053551723540294915,-0.01647735759615898,8194.36,16.82,,,,
2261,2315264,5308,436,0.954179584980011,0.016024642856791615,9040,0.000134288,-1.4578448832035065,0.05371520000000001,0.0010787919,0.1220703125,-0.006287637283094227,-0.019730620086193085,8243.19,16.59,,,,
2262,2316288,5309,436,0.9488728046417236,0.015162138734012842,9044,0.00013423679999999998,-1.4463833421468735,0.05369472,0.0011871997,0.12548828125,-0.006360726023558527,-0.02261286973953247,8247.15,16.52,,,,
2263,2317312,5310,436,0.9387621283531189,0.017798558808863163,9048,0.00013418560000000003,-1.4364268109202385,0.05367424000000001,0.0011842945,0.126953125,-0.0064570047543384135,-0.02108588069677353,8247.15,16.52,,,,
2264,2318336,5311,436,0.8340357542037964,0.05094682611525059,9052,0.0001341344,-1.4167523980140686,0.053653759999999995,0.0015310716,0.13232421875,-0.0053454220469575375,-0.004410361871123314,8247.15,16.52,,,,
2265,2319360,5312,436,0.8362200260162354,0.03917611681390554,9056,0.00013408320000000002,-1.4538630172610283,0.053633280000000005,0.0022244775,0.090087890625,-0.0037958064349368215,-0.010004919022321701,8247.15,16.52,,,,
2266,2320384,5313,436,0.9254453778266907,0.014491466456092894,9060,0.000134032,-1.468617707490921,0.053612799999999995,0.001532807,0.154296875,-0.005781708925496787,-0.0227498821914196,8247.15,16.52,,,,
2267,2321408,5314,436,0.8736401796340942,0.023191172105725855,9064,0.00013398080000000002,-1.430047795176506,0.053592320000000006,0.0014453516,0.177490234375,-0.005885083228349686,-0.0196845643222332,8247.15,16.52,,,,
2268,2322432,5315,436,0.8914304375648499,0.019850133452564478,9068,0.00013392959999999999,-1.465251937508583,0.053571839999999996,0.0011419803,0.113525390625,-0.0049385937745682895,-0.019265711307525635,8247.15,16.52,,,,
2269,2323456,5316,436,0.9259526133537292,0.01401282544247806,9072,0.0001338784,-1.4853072240948677,0.053551360000000006,0.0011802625,0.180908203125,-0.004894860438071191,-0.01833876222372055,8273.39,16.51,,,,
2270,2324480,5317,437,0.9209119081497192,0.02373495983192697,9076,0.00013382719999999998,-1.4444649964571,0.053530879999999996,0.0010361613,0.123779296875,-0.005131865764269605,-0.015680808573961258,8273.39,16.51,,,,
,2325000,,,0.924226701259613,0.020579353207722306,9080,0.000133776,-1.469649612903595,0.05351040000000001,0.0016263612,0.141357421875,-0.006788501865230501,-0.019661670550704002,,,8164.2,8164.2,-20.84,19.8
2271,2325504,5352,434,,,,,,,,,,,8269.02,16.48,,,,
2272,2326528,5353,434,0.8752849102020264,0.035001195152290165,9084,0.0001337248,-1.4421622082591057,0.05348992,0.0011804025,0.162353515625,-0.006815742293838412,-0.014034854248166084,8269.02,16.48,,,,
2273,2327552,5354,434,0.9377970099449158,0.01806258293800056,9088,0.0001336736,-1.461704172194004,0.05346944000000001,0.0011941221,0.140869140625,-0.006621792854275554,-0.019678665325045586,8239.37,16.51,,,,
2274,2328576,5355,434,0.8831235766410828,0.01895043469266966,9092,0.00013362240000000002,-1.4606556445360184,0.053448960000000004,0.0010134444,0.106201171875,-0.005622089476673864,-0.018322626128792763,8239.37,16.51,,,,
2275,2329600,5356,434,0.8743875622749329,0.027684401255100965,9096,0.0001335712,-1.4489699602127075,0.05342848,0.000977337,0.109619140625,-0.005984446965157986,-0.01556350477039814,8247.77,16.5,,,,
2276,2330624,5357,435,0.9170587658882141,0.017144038691185415,9100,0.00013352,-1.4578027054667473,0.053408000000000004,0.001606772,0.142578125,-0.007286514970473945,-0.01881219819188118,8247.77,16.5,,,,
2277,2331648,5358,435,0.9022012948989868,0.020272422349080443,9104,0.0001334688,-1.4662713631987572,0.05338752,0.0017974298,0.16455078125,-0.006201359909027815,-0.01677229069173336,8264.15,16.49,,,,
2278,2332672,5359,435,0.9101318717002869,0.021915604476816952,9108,0.0001334176,-1.4328173696994781,0.053367040000000004,0.0014116846,0.135009765625,-0.004611420736182481,-0.016340916976332664,8264.15,16.49,,,,
2279,2333696,5360,435,0.8922422528266907,0.026709013851359487,9112,0.0001333664,-1.4636240303516388,0.05334656,0.0015448002,0.1416015625,-0.00589323730673641,-0.016595304012298584,8259.19,16.58,,,,
2280,2334720,5361,435,0.9335134029388428,0.012073715508449823,9116,0.0001333152,-1.4465477392077446,0.05332608,0.0009039394,0.140869140625,-0.005361642339266837,-0.018915336579084396,8259.19,16.58,,,,
2281,2335744,5362,435,0.9729948043823242,0.007497501181205735,9120,0.000133264,-1.4325230047106743,0.0533056,0.0017979908,0.1845703125,-0.007967621088027954,-0.02538321353495121,8259.19,16.58,,,,
2282,2336768,5363,435,0.9663235545158386,0.00811631273245439,9124,0.0001332128,-1.452683374285698,0.05328512000000001,0.0016656208,0.15869140625,-0.006982702296227217,-0.02721107192337513,8259.19,16.58,,,,
2283,2337792,5364,435,0.9342247247695923,0.013625624007545412,9128,0.00013316159999999998,-1.4518079310655594,0.05326464,0.0014089359,0.196044921875,-0.005785721848951653,-0.024079957976937294,8252.45,16.61,,,,
2284,2338816,5365,435,0.9714270830154419,0.008543814328731969,9132,0.00013311040000000003,-1.4476734027266502,0.05324416000000001,0.001390775,0.150390625,-0.0061468869098462164,-0.02447880432009697,8252.45,16.61,,,,
2285,2339840,5366,435,0.9495883584022522,0.01843999297125265,9136,0.0001330592,-1.4479949548840523,0.053223679999999995,0.0013446948,0.1064453125,-0.006220674025826156,-0.022988591343164444,8252.45,16.61,,,,
2286,2340864,5367,436,0.9684371948242188,0.01086352946003899,9140,0.00013300800000000002,-1.4702394902706146,0.053203200000000006,0.001322747,0.13916015625,-0.0063365387613885105,-0.023345015943050385,8252.45,16.61,,,,
2287,2341888,5369,436,0.9209312200546265,0.02298316964879632,9144,0.0001329568,-1.4658685475587845,0.053182719999999996,0.0012958394,0.1318359375,-0.005405845877248794,-0.013697823509573936,8252.45,16.61,,,,
