time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/approx_kl,train/loss,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/entropy_loss,train/learning_rate,train/n_updates,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_ep_length,eval/mean_score_reward,eval/mean_score_ep_length,eval/mean_object_reward
788480,527,1494,770,0.0033310486,0.01973574049770832,0.7385989427566528,0.07009514141827822,-0.0023394609161186963,0.14501953125,-1.2215903848409653,0.00021062720000000003,3076,0.08425088000000001,9051.09,-6.8,,,,
789504,528,1495,771,0.0034270308,0.015457214787602425,0.6777347326278687,0.08272135094739497,-0.0006204165983945131,0.164794921875,-1.2212963849306107,0.000210576,3080,0.0842304,9078.49,-6.49,,,,
790528,528,1496,772,0.002632321,0.004616333171725273,0.8063104748725891,0.056208319729194045,-0.0031630294397473335,0.12353515625,-1.2388592287898064,0.00021052480000000002,3084,0.08420992000000001,9078.49,-6.49,,,,
791552,528,1498,773,0.0018766553,0.01923801563680172,0.6876736283302307,0.09158083191141486,-0.004733724927064031,0.105224609375,-1.2382078021764755,0.0002104736,3088,0.08418944,9078.49,-6.49,,,,
792576,528,1499,774,0.003547176,0.0185728520154953,0.7535949349403381,0.07783037098124623,-0.002838043263182044,0.148681640625,-1.2486720010638237,0.0002104224,3092,0.08416896000000001,9078.49,-6.49,,,,
793600,528,1500,775,0.0014286059,0.004732633009552956,0.7782243490219116,0.059361733961850405,-0.004159298812737688,0.11865234375,-1.2700847685337067,0.0002103712,3096,0.08414848000000001,9078.49,-6.49,,,,
794624,529,1501,776,0.003346123,-0.0044392794370651245,0.8713054656982422,0.04953747475519776,-0.0038501821691170335,0.156005859375,-1.262775219976902,0.00021032,3100,0.08412800000000001,9105.42,-6.38,,,,
795648,529,1502,777,0.0020430598,0.0007737521082162857,0.868781328201294,0.04908357351087034,-0.004836526000872254,0.151123046875,-1.2419364675879478,0.0002102688,3104,0.08410752,9105.42,-6.38,,,,
796672,529,1503,778,0.0029234658,0.0067195892333984375,0.8561491966247559,0.05279222037643194,-0.003594214213080704,0.161865234375,-1.2124904841184616,0.0002102176,3108,0.08408704,9105.42,-6.38,,,,
797696,530,1504,779,0.0015786104,-0.0022089537233114243,0.861546516418457,0.05195663217455149,-0.003960933187045157,0.094482421875,-1.2452078387141228,0.0002101664,3112,0.08406656000000001,9101.65,-6.1,,,,
798720,530,1505,780,0.0015849308,0.011600947007536888,0.842667818069458,0.07039039651863277,-0.0023107411107048392,0.134765625,-1.2600491791963577,0.00021011520000000002,3116,0.08404608000000001,9101.65,-6.1,,,,
799744,530,1507,781,0.0022495426,0.003309505060315132,0.8336737155914307,0.061914589954540133,-0.0038087654102128,0.12939453125,-1.2740190625190735,0.000210064,3120,0.0840256,9115.19,-5.49,,,,
800000,,,,0.0030379205,-0.0046302322298288345,0.8792771697044373,0.040770532097667456,-0.003971529280534014,0.1337890625,-1.276031032204628,0.0002100128,3124,0.08400512,,,6694.0,18.8,6694.0,-345.67199999999997
800768,521,1535,782,,,,,,,,,,,9118.87,-5.48,,,,
801792,521,1536,783,0.002567626,0.005602238699793816,0.8064589500427246,0.07482634391635656,-0.00420821929583326,0.131591796875,-1.2850861474871635,0.0002099616,3128,0.08398464,9118.87,-5.48,,,,
802816,522,1537,784,0.0023527364,0.018935933709144592,0.8095234632492065,0.061429535038769245,-0.002225360367447138,0.214111328125,-1.2818176075816154,0.0002099104,3132,0.08396416000000001,9113.95,-5.48,,,,
803840,522,1538,785,0.0022193491,-0.002505168318748474,0.8227108120918274,0.06440289039164782,-0.0040446140337735415,0.114501953125,-1.3169497922062874,0.0002098592,3136,0.08394368,9113.95,-5.48,,,,
804864,522,1539,786,0.0038529676,0.009299799799919128,0.8039166927337646,0.0622626431286335,-0.00452071288600564,0.1494140625,-1.3173698484897614,0.000209808,3140,0.0839232,9113.95,-5.48,,,,
805888,523,1540,787,0.0029808523,-0.003780050203204155,0.8635479211807251,0.03890088596381247,-0.0028564631065819412,0.125732421875,-1.299880474805832,0.0002097568,3144,0.08390272,9105.86,-5.51,,,,
806912,523,1541,788,0.0015848128,0.000966167077422142,0.8620139360427856,0.04935163864865899,-0.0037044290802441537,0.1220703125,-1.300924651324749,0.0002097056,3148,0.08388224,9128.9,-5.45,,,,
807936,523,1542,789,0.0016599784,0.000989772379398346,0.8681964874267578,0.04724236321635544,-0.0019588527793530375,0.103271484375,-1.267452895641327,0.00020965439999999998,3152,0.08386176000000001,9128.9,-5.45,,,,
808960,524,1543,790,0.0025700415,-0.004902062937617302,0.8733077645301819,0.04132674471475184,-0.00199473142856732,0.162109375,-1.2661462798714638,0.0002096032,3156,0.08384128,9121.62,-5.14,,,,
809984,524,1544,791,0.0024489926,-0.012123151682317257,0.932317316532135,0.030219660373404622,-0.005179138155654073,0.1318359375,-1.2591071054339409,0.00020955200000000003,3160,0.08382080000000001,9121.62,-5.14,,,,
811008,524,1545,792,0.0033667888,-0.011444400995969772,0.9248400330543518,0.033845770405605435,-0.005590939545072615,0.13427734375,-1.2539962083101273,0.0002095008,3164,0.08380032,9121.62,-5.14,,,,
812032,525,1546,793,0.002165513,-0.01112581230700016,0.9609900712966919,0.01902483933372423,-0.0017281962209381163,0.11669921875,-1.2671687826514244,0.00020944960000000002,3168,0.08377984000000001,9121.62,-5.14,,,,
813056,525,1547,794,0.0026674424,-0.008928889408707619,0.9525435566902161,0.026720830122940242,-0.005989042168948799,0.127685546875,-1.2771763876080513,0.0002093984,3172,0.08375936,9118.56,-4.84,,,,
814080,525,1548,795,0.002425819,0.005302864126861095,0.9098286628723145,0.042097113793715835,-0.003232944058254361,0.138427734375,-1.3065498173236847,0.00020934720000000001,3176,0.08373888000000002,9110.09,-4.12,,,,
815104,525,1549,796,0.0021957117,-0.004182932898402214,0.9333106279373169,0.04161067842505872,-0.003055051958654076,0.127197265625,-1.2977071702480316,0.000209296,3180,0.08371840000000001,9110.09,-4.12,,,,
816128,526,1550,797,0.0016277167,0.009067147970199585,0.9033201336860657,0.06395243271254003,-0.0038042188389226794,0.086669921875,-1.271928384900093,0.0002092448,3184,0.08369792000000001,9102.79,-4.13,,,,
817152,526,1551,798,0.0013931226,0.00030753016471862793,0.9037696719169617,0.048946329625323415,-0.00373904372099787,0.09716796875,-1.2338950335979462,0.0002091936,3188,0.08367744,9102.79,-4.13,,,,
818176,526,1552,799,0.0031307745,0.0007318854331970215,0.9051342606544495,0.04158577066846192,-0.0049044041079469025,0.0849609375,-1.2605724334716797,0.0002091424,3192,0.08365696,9102.79,-4.13,,,,
819200,527,1553,800,0.002124791,0.004218241199851036,0.8428168296813965,0.05373443407006562,-0.0012555253051687032,0.13037109375,-1.2616795226931572,0.00020909120000000002,3196,0.08363648000000001,9102.79,-4.13,,,,
820224,527,1554,801,0.0022033514,0.005707398056983948,0.868134617805481,0.05391030968166888,-0.0006864297320134938,0.1181640625,-1.2584959790110588,0.00020904000000000002,3200,0.08361600000000001,9087.45,-3.83,,,,
821248,527,1555,802,0.0036246048,-0.0015623904764652252,0.8712865710258484,0.04827800812199712,-0.004186767328064889,0.144775390625,-1.2346527874469757,0.00020898880000000001,3204,0.08359552,9115.06,-3.38,,,,
822272,528,1556,803,0.002048606,0.0025384556502103806,0.8520687818527222,0.054374989587813616,-0.0038912799791432917,0.14453125,-1.2183756530284882,0.0002089376,3208,0.08357504,9115.06,-3.38,,,,
823296,528,1557,804,0.0028900583,0.008454392664134502,0.8278306722640991,0.05584178050048649,-0.004313430690672249,0.17431640625,-1.2561099529266357,0.0002088864,3212,0.08355456,9115.06,-3.38,,,,
824320,528,1558,805,0.0015235587,-0.004804326221346855,0.8718456029891968,0.04026998451445252,-0.003950787417124957,0.11279296875,-1.2608261406421661,0.0002088352,3216,0.08353408000000001,9121.25,-3.05,,,,
825000,,,,0.0024649755,-0.0012078937143087387,0.9115827679634094,0.03872352582402527,-0.0018105179769918323,0.19287109375,-1.2564469650387764,0.000208784,3220,0.08351360000000001,,,9506.2,8.6,9506.2,-7.767999999999998
825344,516,1599,806,,,,,,,,,,,9121.25,-3.05,,,,
826368,516,1600,807,0.0025490564,0.008610542863607407,0.7418657541275024,0.07505976734682918,-0.002333363954676315,0.1494140625,-1.214555211365223,0.0002087328,3224,0.08349312,9121.25,-3.05,,,,
827392,516,1601,808,0.002407137,-0.007024889811873436,0.9341020584106445,0.023380447877570987,-0.003451768832746893,0.148681640625,-1.2140382006764412,0.0002086816,3228,0.08347264,9124.37,-2.69,,,,
828416,516,1602,809,0.0028441807,0.0006842464208602905,0.9230967164039612,0.03998348058667034,-0.002334148099180311,0.14453125,-1.2118559926748276,0.0002086304,3232,0.08345216,9124.37,-2.69,,,,
829440,517,1603,810,0.0032352395,-0.002460816875100136,0.8442428112030029,0.05608643451705575,-0.004367736401036382,0.142333984375,-1.2593324184417725,0.00020857919999999998,3236,0.08343168000000001,9124.37,-2.69,,,,
830464,517,1604,811,0.0022757123,-0.00012004002928733826,0.9185516834259033,0.04246216779574752,-0.004926402296405286,0.10009765625,-1.2244017645716667,0.000208528,3240,0.0834112,9124.37,-2.69,,,,
831488,517,1605,812,0.0020999212,-0.00418110191822052,0.9012279510498047,0.04565801075659692,-0.0046036000130698085,0.089599609375,-1.255766548216343,0.0002084768,3244,0.08339072,9107.68,-2.4,,,,
832512,518,1606,813,0.0028166997,0.004749998450279236,0.892345666885376,0.05778561090119183,-0.003622255549998954,0.143310546875,-1.2664060667157173,0.0002084256,3248,0.08337024,9107.68,-2.4,,,,
833536,518,1607,814,0.0014917969,-0.0033637434244155884,0.934664249420166,0.037628890946507454,-0.003872304572723806,0.090576171875,-1.2245988100767136,0.00020837440000000002,3252,0.08334976000000001,9122.4,-2.35,,,,
834560,518,1608,815,0.0024174643,-0.0024535134434700012,0.9052352905273438,0.04900036193430424,-0.004295254009775817,0.096435546875,-1.2463599294424057,0.0002083232,3256,0.08332928,9109.3,-1.99,,,,
835584,519,1609,816,0.0014582779,-0.0014422722160816193,0.9032549262046814,0.03984472551383078,-0.003897930379025638,0.103759765625,-1.2606558874249458,0.00020827200000000001,3260,0.08330880000000002,9104.6,-1.64,,,,
836608,519,1610,817,0.0021853293,-0.0035881735384464264,0.8137286305427551,0.04951990209519863,-0.00466961829806678,0.1279296875,-1.264858640730381,0.00020822079999999998,3264,0.08328832,9104.6,-1.64,,,,
837632,519,1611,818,0.0023321053,-0.001817142590880394,0.8491302132606506,0.04668071470223367,-0.0040507951052859426,0.113525390625,-1.2577946558594704,0.0002081696,3268,0.08326784000000001,9104.6,-1.64,,,,
838656,519,1612,819,0.0022727475,0.012522630393505096,0.7122359275817871,0.07326297904364765,-0.0033935094252228737,0.129150390625,-1.243067130446434,0.0002081184,3272,0.08324736,9086.05,-1.34,,,,
839680,520,1613,820,0.0019775317,0.005471342243254185,0.8753454089164734,0.04492558422498405,-0.0027384643617551774,0.11865234375,-1.2564963400363922,0.0002080672,3276,0.08322688,9086.05,-1.34,,,,
840704,520,1614,821,0.0017938085,-0.0014675948768854141,0.8281846642494202,0.05607864586636424,-0.0032366246450692415,0.092529296875,-1.2725643441081047,0.00020801600000000002,3280,0.08320640000000001,9116.8,-1.23,,,,
841728,520,1615,822,0.0016191531,0.005467692390084267,0.7715517282485962,0.05922003788873553,-0.0023555365041829646,0.07861328125,-1.3165579959750175,0.00020796480000000002,3284,0.08318592000000001,9116.8,-1.23,,,,
842752,521,1616,823,0.0027784377,0.011579994112253189,0.7085170149803162,0.07810446573421359,-0.003983218222856522,0.10888671875,-1.2838395684957504,0.00020791360000000001,3288,0.08316544000000001,9116.8,-1.23,,,,
843776,521,1618,824,0.0018500176,-0.00028062984347343445,0.7741972208023071,0.046125318855047226,-0.002361767110414803,0.084716796875,-1.2427070662379265,0.0002078624,3292,0.08314496,9116.8,-1.23,,,,
844800,521,1619,825,0.0025062656,0.02242141216993332,0.7762449979782104,0.06537733832374215,-0.0035027660778723657,0.075927734375,-1.2807449996471405,0.0002078112,3296,0.08312448,9116.8,-1.23,,,,
845824,522,1620,826,0.0023212065,0.0052160099148750305,0.8180263042449951,0.06547706271521747,-0.0033281372161582112,0.09716796875,-1.291846163570881,0.00020776,3300,0.08310400000000001,9116.8,-1.23,,,,
846848,522,1621,827,0.0022380822,0.00459074042737484,0.86322021484375,0.05901117902249098,-0.003933877858798951,0.111572265625,-1.2773978039622307,0.0002077088,3304,0.08308352000000001,9116.8,-1.23,,,,
847872,522,1622,828,0.0018806574,-0.001338435336947441,0.8722442388534546,0.0651916554197669,-0.0033798590302467346,0.1083984375,-1.3384472951292992,0.0002076576,3308,0.08306304,9133.96,-0.82,,,,
848896,523,1623,829,0.0028208047,-0.0019623897969722748,0.876487135887146,0.04909255006350577,-0.005385222932090983,0.146484375,-1.2905190214514732,0.0002076064,3312,0.08304256,9133.96,-0.82,,,,
849920,523,1624,830,0.0021717288,0.0027106329798698425,0.8304437398910522,0.05662197060883045,-0.0032874130411073565,0.166259765625,-1.2988319993019104,0.0002075552,3316,0.08302208,9133.96,-0.82,,,,
850000,,,,0.0026189913,0.007357459515333176,0.7686123847961426,0.08786511002108455,-0.0038906506379134953,0.068603515625,-1.2562384009361267,0.000207504,3320,0.08300160000000001,,,8835.2,10.6,8835.2,-100.48
850944,512,1661,831,,,,,,,,,,,9144.49,-0.76,,,,
851968,512,1662,832,0.0026481394,-0.001779099926352501,0.8945666551589966,0.04730479512363672,-0.005137387692229822,0.075927734375,-1.267196848988533,0.0002074528,3324,0.08298112,9144.49,-0.76,,,,
852992,512,1663,833,0.0024507912,0.006231882609426975,0.8379768133163452,0.04611363774165511,-0.0018416421371512115,0.18408203125,-1.2315445467829704,0.0002074016,3328,0.08296064,9164.0,-0.69,,,,
854016,513,1664,834,0.0031542426,0.0007851757109165192,0.8696663975715637,0.039684338262304664,-0.003661449736682698,0.12744140625,-1.2405402138829231,0.0002073504,3332,0.08294016,9156.02,-0.41,,,,
855040,513,1665,835,0.0023456416,0.005998943001031876,0.8266244530677795,0.05299662449397147,-0.0018236807227367535,0.122802734375,-1.2373215109109879,0.00020729920000000002,3336,0.08291968000000001,9144.78,-0.24,,,,
856064,513,1666,836,0.0026717875,-0.00459258072078228,0.8746306896209717,0.03462814772501588,-0.005507721798494458,0.206787109375,-1.2381560876965523,0.000207248,3340,0.0828992,9144.78,-0.24,,,,
857088,513,1667,837,0.0024324707,-0.00033831968903541565,0.8385657072067261,0.0435817576944828,-0.00415101571707055,0.11083984375,-1.2092385739088058,0.00020719680000000001,3344,0.08287872000000002,9144.78,-0.24,,,,
858112,514,1668,838,0.0014311806,0.006284356117248535,0.7171053886413574,0.06271588243544102,-0.003480150015093386,0.0869140625,-1.2373682707548141,0.00020714559999999998,3348,0.08285824,9144.78,-0.24,,,,
859136,514,1669,839,0.0022965744,-0.00483722984790802,0.835963785648346,0.04113553906790912,-0.0036022972781211138,0.09130859375,-1.216974824666977,0.0002070944,3352,0.08283776000000001,9144.78,-0.24,,,,
860160,514,1670,840,0.001457903,-0.0037848856300115585,0.8823500275611877,0.03434917936101556,-0.0035113196936435997,0.0703125,-1.215765580534935,0.00020704319999999998,3356,0.08281728,9144.78,-0.24,,,,
861184,515,1671,841,0.0019164821,0.0030660461634397507,0.816820502281189,0.05160723882727325,-0.0026159848493989557,0.072509765625,-1.2089759707450867,0.00020699200000000003,3360,0.0827968,9144.78,-0.24,,,,
862208,515,1672,842,0.0023475997,-0.0022803395986557007,0.8530017137527466,0.04194959276355803,-0.003058668051380664,0.097412109375,-1.244521901011467,0.00020694080000000002,3364,0.08277632000000001,9135.85,-0.24,,,,
863232,515,1673,843,0.0020337538,0.0011262334883213043,0.746674656867981,0.059533986961469054,-0.004999531025532633,0.09423828125,-1.243298500776291,0.00020688960000000002,3368,0.08275584000000001,9135.85,-0.24,,,,
864256,516,1674,844,0.0023017793,-0.0013005360960960388,0.7792940139770508,0.05160077032633126,-0.0032287922222167253,0.099609375,-1.2609785124659538,0.00020683840000000002,3372,0.08273536000000001,9135.85,-0.24,,,,
865280,516,1675,845,0.0030845613,0.01249346137046814,0.7519109845161438,0.06713899900205433,-0.0033162780746351928,0.134033203125,-1.226164199411869,0.0002067872,3376,0.08271488,9135.85,-0.24,,,,
866304,516,1676,846,0.0022481368,-0.0003751702606678009,0.8225464224815369,0.04626402072608471,-0.003983336093369871,0.149658203125,-1.2965717613697052,0.000206736,3380,0.0826944,9135.85,-0.24,,,,
867328,516,1677,847,0.0018581072,0.0013713780790567398,0.8494763374328613,0.0418532770127058,-0.002060184837318957,0.090576171875,-1.3266716599464417,0.0002066848,3384,0.08267392000000001,9135.85,-0.24,,,,
868352,517,1678,848,0.0016791753,-0.0030553825199604034,0.8930727243423462,0.034494949504733086,-0.003927582467440516,0.121337890625,-1.271311193704605,0.0002066336,3388,0.08265344000000001,9135.85,-0.24,,,,
869376,517,1679,849,0.002083207,0.008282016962766647,0.8384207487106323,0.04749318724498153,-0.002864338719518855,0.096923828125,-1.2976699694991112,0.0002065824,3392,0.08263296,9139.01,-0.23,,,,
870400,517,1681,850,0.002509737,0.0008267425000667572,0.8401421904563904,0.04384387610480189,-0.004299753694795072,0.11279296875,-1.2980350479483604,0.0002065312,3396,0.08261248,9174.27,-0.1,,,,
871424,518,1682,851,0.0015929481,0.005001703277230263,0.6644339561462402,0.06438647583127022,-0.0051870166207663715,0.12255859375,-1.3190391436219215,0.00020648,3400,0.082592,9174.27,-0.1,,,,
872448,518,1683,852,0.0022055516,0.007236147299408913,0.7867124080657959,0.049638585885986686,-0.0022590947046410292,0.13720703125,-1.3615948632359505,0.0002064288,3404,0.08257152000000001,9181.0,0.2,,,,
873472,518,1684,853,0.002055261,0.0014215614646673203,0.7713125944137573,0.062145421048626304,-0.002748617494944483,0.114501953125,-1.3153608366847038,0.0002063776,3408,0.08255104,9178.41,0.21,,,,
874496,518,1685,854,0.0029366477,0.010580882430076599,0.7218707799911499,0.06747924606315792,-0.0032421681098639965,0.172607421875,-1.3174089565873146,0.0002063264,3412,0.08253056,9211.96,0.33,,,,
875000,,,,0.0023957011,0.0005261776968836784,0.8138260245323181,0.04516371840145439,-0.0041330442181788385,0.111083984375,-1.3365681394934654,0.0002062752,3416,0.08251008,,,8474.0,11.6,8474.0,-2.232
875520,508,1720,855,,,,,,,,,,,9211.96,0.33,,,,
876544,509,1721,856,0.0023846575,0.0011195708066225052,0.7914472222328186,0.05413862783461809,-0.0038984973216429353,0.12451171875,-1.3170923441648483,0.000206224,3420,0.0824896,9211.96,0.33,,,,
877568,509,1722,857,0.0023197243,0.0016069058328866959,0.8007618188858032,0.053725754376500845,-0.0029698082944378257,0.091064453125,-1.3041715621948242,0.0002061728,3424,0.08246912,9211.96,0.33,,,,
878592,509,1723,858,0.0024237926,0.0046601612120866776,0.7999513149261475,0.05849852226674557,-0.003168142633512616,0.14697265625,-1.305797129869461,0.00020612160000000002,3428,0.08244864000000002,9211.96,0.33,,,,
879616,509,1724,859,0.0014254118,0.008807750418782234,0.7850435376167297,0.06206003250554204,-0.0044129287416581064,0.09521484375,-1.2906221374869347,0.00020607039999999998,3432,0.08242816,9211.96,0.33,,,,
880640,510,1725,860,0.0028877028,-0.004239065572619438,0.886613130569458,0.03773557487875223,-0.0034391246153973043,0.115234375,-1.2981924787163734,0.0002060192,3436,0.08240768000000001,9211.96,0.33,,,,
881664,510,1726,861,0.0018580959,-0.006860853172838688,0.9131866693496704,0.03218741959426552,-0.0029038983630016446,0.123291015625,-1.300006203353405,0.00020596799999999998,3440,0.0823872,9211.96,0.33,,,,
882688,510,1727,862,0.0014523633,-0.006411115638911724,0.9396262764930725,0.025338320061564445,-0.0009173857688438147,0.096435546875,-1.2705075442790985,0.00020591680000000003,3444,0.08236672,9211.96,0.33,,,,
883712,511,1728,863,0.0011332636,-0.0014091432094573975,0.9112141132354736,0.03612037352286279,-0.0024446571187581867,0.079833984375,-1.2820873409509659,0.00020586560000000002,3448,0.08234624000000001,9199.86,0.71,,,,
884736,511,1729,864,0.0025500841,-0.010185213759541512,0.9245234131813049,0.03341659193392843,-0.005381090712035075,0.110107421875,-1.3105488270521164,0.00020581440000000002,3452,0.08232576000000001,9199.86,0.71,,,,
885760,511,1731,865,0.0025640961,0.0006320755928754807,0.8381756544113159,0.053933430928736925,-0.00407395776710473,0.08056640625,-1.2746937647461891,0.00020576320000000002,3456,0.08230528000000001,9135.38,1.29,,,,
886784,511,1732,866,0.0018096163,-0.007419031113386154,0.8489481210708618,0.0371078661410138,-0.0035112857876811177,0.0986328125,-1.3172632604837418,0.000205712,3460,0.0822848,9135.38,1.29,,,,
887808,512,1733,867,0.00217367,0.007602810859680176,0.8101233839988708,0.04789409460499883,-0.00371596118202433,0.12890625,-1.347737118601799,0.0002056608,3464,0.08226432,9135.38,1.29,,,,
888832,512,1734,868,0.001519945,0.001207483932375908,0.7671511173248291,0.05625775828957558,-0.004439225711394101,0.08642578125,-1.310806818306446,0.0002056096,3468,0.08224384000000001,9154.66,1.39,,,,
889856,512,1735,869,0.0019697167,-0.006263522431254387,0.8692449331283569,0.03347311879042536,-0.004113611474167556,0.115478515625,-1.3282801732420921,0.0002055584,3472,0.08222336000000001,9154.66,1.39,,,,
890880,513,1736,870,0.0011606615,-0.007025808095932007,0.8450313210487366,0.039265275467187166,-0.00344275712268427,0.103271484375,-1.3048715442419052,0.0002055072,3476,0.08220288,9154.66,1.39,,,,
891904,513,1737,871,0.0013536738,-0.0020852312445640564,0.8289023637771606,0.042036076774820685,-0.00360901519889012,0.097900390625,-1.3059812262654305,0.000205456,3480,0.0821824,9154.66,1.39,,,,
892928,513,1738,872,0.00165176,-0.00811244547367096,0.8416824340820312,0.04566858825273812,-0.0031435412529390305,0.10107421875,-1.343406081199646,0.00020540480000000002,3484,0.08216192,9154.66,1.39,,,,
893952,514,1739,873,0.0029175496,-0.010369597002863884,0.8829755187034607,0.03345276357140392,-0.004454124835319817,0.137451171875,-1.320524737238884,0.0002053536,3488,0.08214144000000001,9154.66,1.39,,,,
894976,514,1740,874,0.0018336105,-0.0053839897736907005,0.886934757232666,0.03735814371611923,-0.0038989594322629273,0.086669921875,-1.3305068612098694,0.0002053024,3492,0.08212096,9145.72,1.31,,,,
896000,514,1741,875,0.0020617866,-0.007649017497897148,0.9171444773674011,0.02803307119756937,-0.002263378060888499,0.076904296875,-1.3376823961734772,0.0002052512,3496,0.08210048,9145.72,1.31,,,,
897024,514,1742,876,0.0014108799,-0.009678475558757782,0.9314804077148438,0.02602287568151951,-0.0030672968132421374,0.09033203125,-1.3253315389156342,0.0002052,3500,0.08208,9173.09,1.42,,,,
898048,515,1743,877,0.0017412412,-0.0011005010455846786,0.9481223821640015,0.022545827319845557,-0.0033447993628215045,0.0498046875,-1.3500811457633972,0.0002051488,3504,0.08205952,9128.75,1.58,,,,
899072,515,1744,878,0.001094918,-0.013829461298882961,0.9168099164962769,0.023283878341317177,-0.003399425186216831,0.10498046875,-1.3034906536340714,0.0002050976,3508,0.08203904000000001,9096.24,1.79,,,,
900000,,,,0.001312541,0.01691831834614277,0.6631386280059814,0.0968100456520915,-0.002047354879323393,0.07666015625,-1.2479045167565346,0.0002050464,3512,0.08201856,,,11668.6,-1.0,11668.6,-1.1520000000000001
900096,502,1792,879,,,,,,,,,,,9096.24,1.79,,,,
901120,502,1793,880,0.0021699658,-0.00741874985396862,0.8575161099433899,0.038350299233570695,-0.0046800190466456115,0.11474609375,-1.2826116159558296,0.00020499519999999999,3516,0.08199808,9096.24,1.79,,,,
902144,502,1794,881,0.0020314753,-0.009599403478205204,0.904005229473114,0.024240535218268633,-0.0036106916377320886,0.12353515625,-1.2985459342598915,0.000204944,3520,0.08197760000000001,9096.24,1.79,,,,
903168,502,1795,882,0.0018357488,-0.012084406800568104,0.9185746312141418,0.022577161609660834,-0.0037391009682323784,0.11767578125,-1.3208097070455551,0.00020489279999999998,3524,0.08195712,9075.48,1.86,,,,
904192,503,1796,883,0.0024447716,-0.016684265807271004,0.9439109563827515,0.022194498276803643,-0.003882983815856278,0.1494140625,-1.2871074229478836,0.00020484160000000003,3528,0.08193664,9075.48,1.86,,,,
905216,503,1797,884,0.0023872505,0.0004229489713907242,0.9353002905845642,0.03049642452970147,-0.002395099203567952,0.13330078125,-1.2964540123939514,0.0002047904,3532,0.08191616,9075.48,1.86,,,,
906240,503,1798,885,0.0023220473,-0.010196037590503693,0.9341682195663452,0.028173631755635142,-0.004248764365911484,0.114501953125,-1.296567291021347,0.00020473920000000002,3536,0.08189568000000001,9075.48,1.86,,,,
907264,504,1799,886,0.004542608,0.017133191227912903,0.9368510842323303,0.03706160024739802,-0.0009040171280503273,0.162353515625,-1.2662791460752487,0.00020468800000000002,3540,0.08187520000000001,9075.48,1.86,,,,
908288,504,1801,887,0.0020807674,-0.010417849756777287,0.9535922408103943,0.023439339245669544,-0.0026508657028898597,0.12890625,-1.2398907020688057,0.0002046368,3544,0.08185472,9052.16,1.8,,,,
909312,504,1802,888,0.0016686373,0.0007287934422492981,0.9114875793457031,0.04327765991911292,-0.0046629723510704935,0.09716796875,-1.259444072842598,0.0002045856,3548,0.08183424,8998.33,2.33,,,,
910336,504,1803,889,0.0031452037,0.002392297610640526,0.866034984588623,0.04881973285228014,-0.0044736500713042915,0.190673828125,-1.2680200189352036,0.0002045344,3552,0.08181376000000001,8998.33,2.33,,,,
911360,505,1804,890,0.0016315011,0.005473382771015167,0.8177574276924133,0.05576713033951819,-0.001294105313718319,0.097412109375,-1.2583239674568176,0.0002044832,3556,0.08179328000000001,8998.33,2.33,,,,
912384,505,1805,891,0.0019772588,0.0014871824532747269,0.8813984394073486,0.042616087943315506,-0.0021843002177774906,0.0986328125,-1.242882527410984,0.000204432,3560,0.0817728,8933.51,2.5,,,,
913408,505,1806,892,0.0025578388,0.005420621484518051,0.8760749697685242,0.043189263669773936,-0.0032090996392071247,0.13525390625,-1.2666687443852425,0.0002043808,3564,0.08175232,8933.51,2.5,,,,
914432,506,1807,893,0.0024577882,0.010427091270685196,0.8211551308631897,0.0642413143068552,-0.003414626815356314,0.10498046875,-1.2363215237855911,0.00020432960000000002,3568,0.08173184,8933.51,2.5,,,,
915456,506,1808,894,0.0013379985,-0.006365252658724785,0.8846637010574341,0.037746405811049044,-0.0030361611279658973,0.088134765625,-1.2665295898914337,0.0002042784,3572,0.08171136000000001,8933.51,2.5,,,,
916480,506,1809,895,0.0022255215,0.0015883669257164001,0.8735635280609131,0.04502816847525537,-0.002576074475655332,0.079345703125,-1.2239328250288963,0.0002042272,3576,0.08169088000000001,8920.48,2.35,,,,
917504,506,1810,896,0.0026551778,-0.0002924632281064987,0.8786551356315613,0.04434388503432274,-0.001806580286938697,0.111572265625,-1.2325999438762665,0.000204176,3580,0.0816704,8920.48,2.35,,,,
918528,507,1811,897,0.002448339,-0.0017804540693759918,0.8904635310173035,0.03709864034317434,-0.0024191546253859997,0.103271484375,-1.227319173514843,0.0002041248,3584,0.08164992,8920.48,2.35,,,,
919552,507,1812,898,0.0017134231,-0.002250373363494873,0.8914540410041809,0.047117326175794005,-0.004607329407008365,0.08984375,-1.222147911787033,0.0002040736,3588,0.08162944,8920.48,2.35,,,,
920576,507,1813,899,0.0015097202,-0.0007313080132007599,0.8795777559280396,0.0450101038441062,-0.003392070793779567,0.083740234375,-1.2112468108534813,0.0002040224,3592,0.08160896000000001,8920.48,2.35,,,,
921600,507,1814,900,0.0015773762,-0.0011350037530064583,0.9052973985671997,0.03812354907859117,-0.002698939642868936,0.091064453125,-1.184501737356186,0.0002039712,3596,0.08158848,8903.05,2.65,,,,
